50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.005178,,,,,,,,,,,,,acf836d7-7de8-4829-9b96-096d2c329056,18,,"[30.2, 58.1]",3825782,0,,,,-1.2781638,,Right Foot,,,"[34.9, 42.5]",,Ground Pass,,16.292637,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,['b223dec5-1aeb-43bb-8825-528b5d481158'],7,,,,,,,,,,,,,,,,,Valencia,207,00:00:07.926,Pass,
,,,,,,,,,,,,,,,,,,1.651512,,,,,,,,,,,,,6465aa61-d7eb-4ed6-a61c-b16053edfa5f,22,,"[36.2, 35.9]",3825782,0,,,,-2.0472639,,Right Foot,,,"[26.6, 17.3]",,Ground Pass,,20.931316,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Center Midfield,2,Valencia,207,['b17503e3-96e2-4006-aecd-b6d168997d86'],10,,,,,,,,,,,,,,,,,Valencia,207,00:00:10.581,Pass,
,,,,,,,,,,,,,,,,,,1.962175,,,,,,,,,,,,,de12649d-9a1c-4e32-97ef-1943e04e8415,25,,"[26.2, 21.1]",3825782,0,,,,1.6685232,,Right Foot,,,"[23.2, 51.7]",,Ground Pass,,30.746708,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Kick Off,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,2,Valencia,207,['39aa3b30-dc0d-4280-b0cc-04f128a6542f'],13,,,,,,,,,,,,,,,,,Valencia,207,00:00:13.966,Pass,
,,,,,,,,,,,,,,,,,,2.381637,,,,,,,,,,,,,37ad951c-8d80-4b26-8f05-760118a80761,29,,"[21.2, 53.4]",3825782,0,,,,0.6177557,,Right Foot,,,"[51.6, 75.0]",,High Pass,,37.29236,,Incomplete,,Sofiane Feghouli,18724.0,,,,,,,1,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,2,Valencia,207,"['033556f2-2960-49a1-a1b8-00790f08e0b9', '1096bcce-f2c1-4d3f-a33a-2c0cc9e492f5', 'cd4e0d5f-ccc1-4f4d-bb94-1d326bfb1630']",16,,,,,,,,,,,,,,,,,Valencia,207,00:00:16.979,Pass,True
,,,,,,,,,,,,,,,,,,1.711264,,,,,,,,,,,,,1096bcce-f2c1-4d3f-a33a-2c0cc9e492f5,32,,"[68.5, 5.1]",3825782,0,,,True,0.45747486,,,,,"[88.0, 14.7]",,High Pass,,21.734995,,,,Rubén Rochina Naixes,6680.0,,,,,,Recovery,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,3,Granada,1049,"['330c90a3-dbcb-4582-a9b8-1be2011e4525', '37ad951c-8d80-4b26-8f05-760118a80761', '4106ad64-7006-4d77-922d-640acfd39422']",19,,,,,,,,,,,,,,,,,Granada,1049,00:00:19.361,Pass,True
,,,,,,,,,,,,,,,,,,0.735358,,,,,,,,,,,,,25e00f24-86bd-4244-8e07-a11f91e3f5a4,34,,"[88.0, 14.7]",3825782,0,,,,-2.860755,,Head,,,"[82.8, 13.2]",,Low Pass,,5.4120235,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,3,Granada,1049,['306e73a9-4421-457b-a982-da4bac8a427c'],21,,,,,,,,,,,,,,,,,Granada,1049,00:00:21.092,Pass,
,,,,,,,,,,,,,,,,,,0.882264,,,,,,,,,,,,,42e0cb84-0b7e-41a9-b1b6-1beb9db8f136,37,,"[84.5, 27.8]",3825782,0,,,,-2.9471126,,Right Foot,,,"[77.9, 26.5]",,Ground Pass,,6.726812,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Left Wing,3,Granada,1049,['2139fe73-6e64-4c3b-87e5-cefe260919ef'],24,,,,,,,,,,,,,,,,,Granada,1049,00:00:24.502,Pass,
,,,,,,,,,,,,,,,,,,1.566455,,,,,,,,,,,,,209768c6-4ca0-4a2d-814c-2205002cccc1,40,,"[77.9, 26.5]",3825782,0,,,,-1.2658039,,Right Foot,,,"[84.7, 4.9]",,High Pass,,22.645088,,,,Rubén Rochina Naixes,6680.0,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,3,Granada,1049,['6e7dabf0-bff8-4d5b-b9b5-b32e6e39c83f'],25,,,,,,,,,,,,,,,,,Granada,1049,00:00:25.676,Pass,
,,,,,,,,,,,,,,,,,,1.947856,,,,,,,,,,,,,2a3a2056-6de2-404a-ba33-964afd924583,43,,"[84.7, 5.3]",3825782,0,,,,-3.1147535,,Left Foot,,,"[69.8, 4.9]",,Low Pass,,14.905368,,,,Dimitri Foulquier,4546.0,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,3,Granada,1049,['82371ce3-7ce8-4074-beb7-892b2832d2a3'],27,,,,,,,,,,,,,,,,,Granada,1049,00:00:27.339,Pass,
,,,,,,,,,,,,,,,,,,0.798675,,,,,,,,,,,,,10bdd588-b510-4746-87ab-d5196336df46,46,,"[69.8, 4.9]",3825782,0,,,,0.4723054,,Right Foot,,,"[79.0, 9.6]",,Ground Pass,,10.331021,,,,Rubén Rochina Naixes,6680.0,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,3,Granada,1049,['41ca0535-181e-4cc2-b275-e789b9c70a71'],29,,,,,,,,,,,,,,,,,Granada,1049,00:00:29.296,Pass,
,,,,,,,,,,,,,,,,,,1.176844,,,,,,,,,,,,,b13fbb9c-c594-4ab1-ab86-3d4a64ec68af,49,,"[79.0, 9.6]",3825782,0,,,,-0.70712703,,Left Foot,,,"[84.5, 4.9]",,Ground Pass,,7.2346387,,,,Dimitri Foulquier,4546.0,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,3,Granada,1049,['81728bfb-a838-4761-a3d2-ce8b2fc3f26d'],30,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.175,Pass,
,,,,,,,,,,,,,,,,,,0.287276,,,,,,,,,,,,,3e13cd23-a7b0-4745-9269-1d7da5c77896,52,,"[96.7, 9.2]",3825782,0,,,,1.2183387,,Right Foot,,,"[99.9, 17.9]",,Low Pass,,9.269844,,Incomplete,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,3,Granada,1049,['db1241a8-4374-4157-90fd-40ddf5c5928e'],32,,,,,,,,,,,,,,,,,Granada,1049,00:00:32.764,Pass,
,,,,,,,,,,,,,,,,,,1.35882,,,,,,,,,,,,,0da42752-3f91-49b6-b564-6e83eb83356e,54,,"[19.7, 75.4]",3825782,0,,,,-0.03099782,,Right Foot,,,"[32.6, 75.0]",,Ground Pass,,12.9062,,,,Sofiane Feghouli,18724.0,,,,,,Recovery,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,['4fd1ba08-fd6e-414d-8aef-6bd938e85605'],35,,,,,,,,,,,,,,,,,Valencia,207,00:00:35.414,Pass,
,,,,,,,,,,,,,,,,,,1.177636,,,,,,,,,,,,,673a1017-577f-44b9-a634-74c7d83d10cb,57,,"[32.6, 75.0]",3825782,0,,,,-1.2291808,,Right Foot,,,"[35.8, 66.0]",,Ground Pass,,9.551963,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,4,Valencia,207,"['6fc66f98-7af6-444b-910a-31d3a9609c94', 'ca9242bf-329c-40b2-9a7e-f9c5b33b3e85']",36,,,,,,,,,,,,,,,,,Valencia,207,00:00:36.773,Pass,True
,,,,,,,,,,,,,,,,,,1.188293,,,,,,,,,,,,,2e507670-072c-4fe0-b7fa-448364397ef7,60,,"[35.4, 66.0]",3825782,0,,,,2.543709,,Right Foot,,,"[23.8, 73.9]",,Ground Pass,,14.0346,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,4,Valencia,207,['42801c32-9168-4984-851c-06081bb2ab35'],37,,,,,,,,,,,,,,,,,Valencia,207,00:00:37.990,Pass,
,,,,,,,,,,,,,,,,,,1.16064,,,,,,,,,,,,,ed70396d-38fa-4607-a37a-0be1e31f2bd4,63,,"[27.4, 70.5]",3825782,0,,,,-2.600025,,Right Foot,,,"[14.6, 62.8]",,Ground Pass,,14.937536,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,4,Valencia,207,['470ea8fb-753c-4332-9c7a-021bb6c4db87'],41,,,,,,,,,,,,,,,,,Valencia,207,00:00:41.786,Pass,
,,,,,,,,,,,,,,,,,,2.637759,,,,,,,,,,,,,1cdc6661-9bd3-4940-ba38-063061e0df9c,66,,"[14.6, 62.8]",3825782,0,,,,-1.4416105,,Right Foot,,,"[18.9, 29.7]",,Ground Pass,,33.378136,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,['0fa40fcf-63a1-40bd-9a43-33cc88782009'],44,,,,,,,,,,,,,,,,,Valencia,207,00:00:44.015,Pass,
,,,,,,,,,,,,,,,,,,1.8399,,,,,,,,,,,,,39ca862b-344f-4b04-a079-ae5750efb92d,68,,"[18.7, 28.4]",3825782,0,,,,-1.103902,,Right Foot,,,"[31.1, 3.8]",,Ground Pass,,27.548502,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,4,Valencia,207,['c77971af-be21-4aa1-a782-b15bc4eefbaa'],46,,,,,,,,,,,,,,,,,Valencia,207,00:00:46.653,Pass,
,,,,,,,,,,,,,,,,,,0.857275,,,,,,,,,,,,,9e70fbfd-06e9-4c83-836c-825b530e526b,71,,"[34.3, 3.4]",3825782,0,,,,-0.066568166,,Left Foot,,,"[44.8, 2.7]",,Ground Pass,,10.523308,,,,Denis Cheryshev,5186.0,,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,4,Valencia,207,['f84f3753-8d98-4a34-b830-ed7b9c2f2c02'],49,,,,,,,,,,,,,,,,,Valencia,207,00:00:49.865,Pass,
,,,,,,,,,,,,,,,,,,1.231803,,,,,,,,,,,,,2c99fb95-d12b-45e4-a740-6566bebea710,74,,"[42.2, 2.9]",3825782,0,,,,2.6369233,,Left Foot,,,"[21.2, 14.5]",,Ground Pass,,23.990831,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,Regular Play,Denis Cheryshev,5186.0,Left Wing,4,Valencia,207,['0fad4348-60f7-47f9-a9d9-9536b567e71e'],51,,,,,,,,,,,,,,,,,Valencia,207,00:00:51.263,Pass,
,,,,,,,,,,,,,,,,,,1.439127,,,,,,,,,,,,,3eff1d2f-f0ab-4c19-b0f2-a02d735f961a,77,,"[20.8, 16.8]",3825782,0,,,,1.6194592,,Right Foot,,,"[19.3, 47.6]",,Ground Pass,,30.836504,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,4,Valencia,207,['11480da4-c9a3-4c53-a1b1-cf45570bf3be'],54,,,,,,,,,,,,,,,,,Valencia,207,00:00:54.418,Pass,
,,,,,,,,,,,,,,,,,,1.376404,,,,,,,,,,,,,44beb9f8-eda2-49c6-bc1a-d94e4e34e8ae,80,,"[19.3, 47.6]",3825782,0,,,,-2.2455373,,Right Foot,,,"[10.1, 36.1]",,Ground Pass,,14.727186,,,,Diego Alves Carreira,25144.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,['0ccd08be-14fc-485e-8ac4-3c99eb8977a2'],58,,,,,,,,,,,,,,,,,Valencia,207,00:00:58.814,Pass,
,,,,,,,,,,,,,,,,,,2.858182,,,,,,,,,,,,,b8715150-585f-4682-8ae4-93da9a43677d,83,,"[12.9, 36.9]",3825782,1,,,,0.5210824,,Left Foot,,,"[62.9, 65.6]",,High Pass,,57.65145,,,,Sofiane Feghouli,18724.0,,,,,,,1,Regular Play,Diego Alves Carreira,25144.0,Goalkeeper,4,Valencia,207,['911b63a4-ecd3-4f55-ba3f-1fe0f105a15f'],3,,,,,,,,,,,,,,,,,Valencia,207,00:01:03.403,Pass,
,,,,,,,,,,,,,,,,,,1.568876,,,,,,,,,,,,,392386ed-eb5b-4b60-8585-5ad409296bd4,85,,"[63.4, 64.5]",3825782,1,,,,-0.63092923,,Head,,,"[80.1, 52.3]",,High Pass,,20.681635,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,4,Valencia,207,"['02fb3b7c-0406-4766-a6b5-c410da56a971', 'a7383e78-5e67-4b4d-91cb-531f69c65660']",6,,,,,,,,,,,,,,,,,Valencia,207,00:01:06.301,Pass,
,,,,,,,,,,,,,,,,,,1.611036,,,,,,,,,,,,,02fb3b7c-0406-4766-a6b5-c410da56a971,87,,"[40.0, 27.8]",3825782,1,,,,2.7049656,,Head,,,"[35.5, 29.9]",,Low Pass,,4.9658837,,,,Dimitri Foulquier,4546.0,,,,,,Recovery,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,4,Valencia,207,"['392386ed-eb5b-4b60-8585-5ad409296bd4', '563020a4-e022-4385-a6be-e50a13af11bc']",7,,,,,,,,,,,,,,,,,Granada,1049,00:01:07.870,Pass,
,,,,,,,,,,,,,,,,,,1.123135,,,,,,,,,,,,,4c4db010-57fe-4c47-8994-39a51828b187,91,,"[49.0, 4.9]",3825782,1,,,,-0.23287638,,Left Foot,,,"[64.6, 1.2]",,Low Pass,,16.03278,,Out,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,4,Valencia,207,['8c761d39-5e28-4740-bb32-b87f007207bd'],11,,,,,,,,,,,,,,,,,Granada,1049,00:01:11.887,Pass,True
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,d9b883ba-e50a-4d27-aae6-3b70c4e93eb5,92,,"[55.2, 80.0]",3825782,1,True,,,-2.9463112,,,,,"[27.9, 74.6]",,Low Pass,,27.828941,,,,Shkodran Mustafi,3638.0,,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,5,Valencia,207,['1773aabc-1eb7-4934-b1e4-b2180a3160e9'],15,,,,,,,,,,,,,,,,,Valencia,207,00:01:15.693,Pass,
,,,,,,,,,,,,,,,,,,0.789341,,,,,,,,,,,,,38639892-495f-4601-920e-167101bddb33,94,,"[28.3, 73.1]",3825782,1,True,,,-1.5648084,,Right Foot,,,"[28.5, 39.7]",,Ground Pass,,33.4006,,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,5,Valencia,207,['d3fd005e-f55e-4f21-a70c-29a5c3951e86'],21,,,,,,,,,,,,,,,,,Valencia,207,00:01:21.326,Pass,
,,,,,,,,,,,,,,,,,,1.87637,,,,,,,,,,,,,55a82b15-f0df-448e-b7df-4e7a15fc8773,96,,"[33.0, 19.8]",3825782,1,,,,-0.7278347,,Right Foot,,,"[48.6, 5.9]",,Ground Pass,,20.894258,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,5,Valencia,207,['1861aa65-d15c-4d07-81e4-f348dbd73c57'],23,,,,,,,,,,,,,,,,,Valencia,207,00:01:23.339,Pass,
,,,,,,,,,,,,,,,,,,0.579235,,,,,,,,,,,,,75800f0e-4c39-4d68-9c6b-82a6a8d9a09e,104,,"[70.6, 67.5]",3825782,1,,,,-1.289317,,Right Foot,,,"[73.0, 59.2]",,Ground Pass,,8.640023,,,,David Barral Torres,26248.0,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,6,Granada,1049,['d8add875-2f03-409d-b457-2bfbabd1feeb'],29,,,,,,,,,,,,,,,,,Granada,1049,00:01:29.414,Pass,
,,,,,,,,,,,,,,,,,,0.898083,,,,,,,,,,,,,55e58ab5-5ca2-4b0c-a39e-1591c6f659da,107,,"[73.0, 59.2]",3825782,1,,,,1.3657963,,Right Foot,,,"[75.1, 69.3]",,Ground Pass,,10.316007,,,,Francisco Manuel Rico Castro,25707.0,,,,,,,1,Regular Play,David Barral Torres,26248.0,Center Forward,6,Granada,1049,['8bd6542b-547d-4e8c-b111-b285e2b64989'],30,,,,,,,,,,,,,,,,,Granada,1049,00:01:30.419,Pass,
,,,,,,,,,,,,,,,,,,2.206573,,,,,,,,,,,,,f5563fe5-5638-4598-aeab-4cb823c8507c,110,,"[78.3, 70.1]",3825782,1,,,,0.28481585,,Right Foot,,,"[104.6, 77.8]",,Ground Pass,,27.404015,,,,Isaac Ajayi Success,6918.0,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,6,Granada,1049,['fb90f6b2-c44b-4880-9445-82c70ba2a482'],31,,,,,,,,,,,,,,,,,Granada,1049,00:01:31.652,Pass,
,,,,,,,,,,,,,,,,,,0.661915,,,,,,,,,,,,,4439bcdd-9947-4c18-98a7-f84cc50ee700,115,,"[111.7, 80.0]",3825782,1,True,,,-2.4353936,,,,,"[104.9, 74.2]",,Low Pass,,8.937561,,,,Francisco Manuel Rico Castro,25707.0,,,,,,Throw-in,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,7,Granada,1049,['4505ffc1-8482-4bfe-8a02-2e179eacec35'],46,,,,,,,,,,,,,,,,,Granada,1049,00:01:46.857,Pass,
