ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f51aa4-f788-4de1-bf64-c39ab20eca9f,3442,,,"[45.8, 21.2]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,169,Espanyol,214,['06420886-2c98-45e7-b2b7-fbfb0761a0d4'],27,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:27.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405f5b5e-a172-407d-b61a-1f5fc290a359,3445,,,"[55.3, 38.7]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,169,Espanyol,214,['d0845801-22e0-4e9c-b924-a88036d5029e'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:29.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b073ff98-ca0e-469c-8bb9-c049a87dc0f4,3450,,,"[70.1, 59.2]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Right Midfield,169,Espanyol,214,"['ab5c9aa9-ad77-44a4-ae87-593f656a628f', 'b6a7d82f-e218-4d66-b64c-48fc33f6d024']",32,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:32.643,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d436844-bc8b-47ed-8d6a-f54c22a8415d,3460,,,"[35.6, 24.1]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,170,Real Madrid,220,['c799a126-a234-469c-90aa-ed5e4c7199ec'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:39.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218aa6d-c82d-4483-b925-7ff766852992,3462,,,"[37.9, 14.4]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,170,Real Madrid,220,['3738274b-c813-4bb6-b024-f2929a320e9b'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:41.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2798845-89ab-4b31-ac48-7b0e34454408,3465,,,"[42.3, 26.6]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,170,Real Madrid,220,['99ad25a9-a8c9-4f52-8ab3-1cd145c2e319'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:45.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616fe84b-369b-4e0b-a1c0-00f8906156c0,3471,,,"[55.9, 13.0]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Center Attacking Midfield,171,Real Madrid,220,['781714d6-f995-4a2d-8439-0f47df33ba21'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:53.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f79171f-f984-4430-9bfc-b00fba8b5dec,3473,,,"[56.2, 2.0]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,171,Real Madrid,220,['c18985ec-f431-433c-ab08-1848f7995037'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:55.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ea7457f-81ce-4217-8eef-ff6a0ba13572,3476,,,"[57.5, 14.1]",3825581,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Center Attacking Midfield,171,Real Madrid,220,['f5d9e701-0b8d-4652-97a1-dd709e460599'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:58.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162a399f-f5aa-4250-be23-b5597a2e8ccc,3479,,,"[58.0, 9.2]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Right Defensive Midfield,171,Real Madrid,220,['575d4055-de0e-4c04-a433-2137760cd689'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:03.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea2c07d-d58d-4cea-9710-9851b77ade5a,3482,,,"[49.9, 18.8]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphaël Varane,5485.0,Right Center Back,171,Real Madrid,220,['583c529d-0884-49a6-9f65-cd2fe01260e5'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:07.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84dc4f42-bc9a-4350-aca0-ded495b8bb3b,3485,,,"[49.4, 47.9]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,171,Real Madrid,220,['6cf13078-2389-44aa-bd2b-0ed99edffac7'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:09.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71c0652-9618-4c30-afd3-8b2633a15935,3488,,,"[62.8, 38.0]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Center Attacking Midfield,171,Real Madrid,220,['bfafc9ba-47eb-4aa6-b168-8105e605538e'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:13.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f34d18b-1189-4ea9-b1a0-84331a06c1f9,3491,,,"[61.5, 44.7]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,171,Real Madrid,220,['24ea3b32-8ff3-45f0-a29d-bc53c618dd6a'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:13.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b11486-95bc-405a-b73f-e9c281806f9b,3494,,,"[58.8, 38.7]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Center Attacking Midfield,171,Real Madrid,220,['bf8c782e-2d58-4f64-a057-525e352a10e5'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:14.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03fa18c0-ec22-4b00-8d5e-3aefaf65bd5b,3498,,,"[58.0, 32.5]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Right Defensive Midfield,171,Real Madrid,220,['8e542870-3049-4903-9efb-3ec4d9ba140b'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:16.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae0374b-476a-469f-826c-524685a12624,3501,,,"[78.3, 41.4]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,171,Real Madrid,220,['994a7693-1ea0-4ddd-b365-6b0ee93f4f65'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:19.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f0a17e-4797-4cb3-bf3a-4eb99dc827a4,3504,,,"[105.5, 73.6]",3825581,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Vázquez Iglesias,5200.0,Right Wing,171,Real Madrid,220,['75f2cf45-4a9b-44ec-8861-2adece8b0db2'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:22.744,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d385f9-7dd8-476b-95f2-46761d36c4ee,3513,,,"[110.9, 31.7]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,172,Real Madrid,220,['285555a2-f283-4d9c-a253-87b9c9a1cbaa'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:02.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd73cde1-d919-49d0-a1f2-d622f037b798,3517,,,"[24.3, 31.6]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Center Back,173,Espanyol,214,['f0e02133-e89e-455f-9c98-bb7389a53e67'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:20.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152d8ce4-2f87-42a7-b42d-caa0f27054f2,3519,,,"[68.9, 78.1]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Montañés Claverías,24578.0,Left Center Forward,173,Espanyol,214,['9e669c59-1126-44ee-84b7-b08f6e1ffdf3'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:29.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ea3116-39d8-4054-935b-9beb4463bee3,3522,,,"[54.5, 73.3]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,173,Espanyol,214,['5b5d59e6-cd08-4380-98be-6c22930e72da'],31,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:31.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172d8368-85e3-4299-a267-afaeff87b8f3,3525,,,"[56.6, 53.7]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,173,Espanyol,214,['3735c78e-0b38-462b-ad8b-c737c886bce0'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:32.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c17ab2-f2c0-4fd3-ad77-03d20867afac,3528,,,"[69.1, 4.4]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,173,Espanyol,214,['5d8fa319-d41e-476c-9f3f-4d4f11f2c842'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:37.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786d2581-f5c8-42dc-823a-b7e42207d9b3,3531,,,"[68.8, 14.4]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salvador Sevilla López,24072.0,Left Midfield,173,Espanyol,214,['0675412b-557c-423c-9080-b92421f618f2'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:39.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a47a63-e4d6-4782-b564-973dfa420ae7,3537,,,"[68.0, 26.7]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joan Jordán Moreno,6701.0,Right Defensive Midfield,174,Espanyol,214,['955bc6f4-9555-452d-9368-96bd4ca19f5d'],47,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:47.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be1a02dc-b696-4e91-a5cb-010eec6e89d4,3540,,,"[70.7, 69.7]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,174,Espanyol,214,['4d22dec0-e1c1-43a3-a44d-6f42122c7270'],50,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:50.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f912f5e-0ea4-4586-9425-5bff65b08bbb,3543,,,"[88.5, 75.4]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Montañés Claverías,24578.0,Left Center Forward,174,Espanyol,214,['d1f8dc42-3ccc-4620-8764-14735400050d'],52,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:52.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f0caaa-5734-465f-a9d2-f0cb5e3b3f34,3546,,,"[81.7, 66.5]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,174,Espanyol,214,['62bca1ad-abc1-4abe-a951-b631a660168b'],57,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:57.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d910fd8-5e0e-429b-a6e2-9ccc4b83792e,3549,,,"[82.8, 46.1]",3825581,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joan Jordán Moreno,6701.0,Right Defensive Midfield,174,Espanyol,214,['5961d63d-b252-4d57-8a5c-f8ca7c9541e0'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:59.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9632d1-ab75-4f4b-b2fe-e62cdcdddf1f,3552,,,"[100.8, 42.1]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,174,Espanyol,214,['dd417890-9faf-4f84-a2e8-629ce7990263'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:01.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b69657a-8027-44b9-8fac-15ff981990e7,3559,,,"[6.0, 73.5]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,175,Real Madrid,220,['4d039937-5fd6-42a0-b8a4-8ad2e73c192a'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:17.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6279f4fe-3318-4916-8adb-ed779e7c8a8a,3569,,,"[58.6, 47.9]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,176,Espanyol,214,['15ab0d14-3e9d-49bc-a117-6bb8ad8bf9bf'],34,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:34.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390fd176-afff-44eb-976a-a5c9a51d7133,3572,,,"[80.9, 75.9]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Right Midfield,176,Espanyol,214,['83537ae4-b3bb-4836-bc48-30403d222307'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:39.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104e7199-b21c-422e-9903-ae3f9d056819,3576,,,"[66.7, 64.5]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,176,Espanyol,214,['09140f39-aa82-4e8f-a52e-88bd878f1313'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:41.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd92c005-5d76-43c0-945b-31915dc9bfe5,3579,,,"[64.1, 6.3]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,176,Espanyol,214,['78303473-8a89-4be8-9b52-ac69f458f2bc'],46,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:46.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28ef7e66-2563-41ab-becc-5a7505e20ffb,3582,,,"[64.4, 29.0]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,176,Espanyol,214,['b09eef71-acfa-4318-bf8e-70f7d3ae61cb'],50,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:50.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f582715-ea1b-4720-8219-12d670dec668,3585,,,"[94.6, 31.2]",3825581,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Montañés Claverías,24578.0,Left Center Forward,176,Espanyol,214,['519fe9f8-2209-47a1-999f-e5489f4f6bd7'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:56.902,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f118e4c5-35c6-4fe3-890e-c8eb8306cce5,3593,,,"[115.3, 11.3]",3825581,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,176,Espanyol,214,['5fa055aa-f0bd-49b8-b3e4-645bcb0f0d92'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:01.114,Ball Receipt*,
,,,,,"[59.1, 37.2]",,,,,,,,,,,,0.336117,,,,,,,,,,,,,fbd51c73-cd9a-46d2-a809-e3a0ba54681f,7,,,"[59.5, 36.9]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Moreno Balaguero,6766.0,Left Center Forward,2,Espanyol,214,"['12ad88c1-c06d-4265-bca6-0e119d82e08e', '6eef6eb7-ccf3-4599-85c6-d4b61b7dad89']",0,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.720,Carry,
,,,,,"[44.1, 37.2]",,,,,,,,,,,,0.755801,,,,,,,,,,,,,443e0c94-33b6-40ab-ac47-53549b61baae,10,,,"[44.1, 37.2]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier López Rodríguez,6791.0,Left Defensive Midfield,2,Espanyol,214,"['381d247e-e3f8-4c43-a9af-e30cd5cc3aad', 'fc2a24ce-08ec-42a3-8e0b-b43c3f936903']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:02.190,Carry,
,,,,,"[40.9, 66.5]",,,,,,,,,,,,1.528195,,,,,,,,,,,,,30476ae8-abbb-4224-af71-6df8cd301d44,13,,,"[33.0, 56.8]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mickaël Ciani,15297.0,Right Center Back,2,Espanyol,214,"['0ad39fb5-4cff-4fe7-aa53-3311fa6e6a00', '3049d5e2-a701-4a85-a59a-eb9841fc1fc5', '47a34a36-1f40-4010-a168-f6cace81b3d3']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:05.338,Carry,True
,,,,,"[26.1, 40.8]",,,,,,,,,,,,13.508448,,,,,,,,,,,,,01fbf21b-f664-4d4c-9fb0-cdf78a28068d,17,,,"[4.5, 26.0]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,2,Espanyol,214,"['1629b316-dd8c-48bc-a747-4e110634ff75', 'dc884375-d0f6-4976-a29e-4a7bcf6ea8dd']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:11.932,Carry,
,,,,,"[17.4, 73.7]",,,,,,,,,,,,3.9486,,,,,,,,,,,,,ce94a15e-724a-43bf-bd26-3a8437033db7,23,,,"[12.9, 74.2]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anaitz Arbilla Zabala,6709.0,Right Back,2,Espanyol,214,"['5ce18b00-1f61-48f6-8a9a-824470aadde6', 'dd19b03e-e5cc-43eb-b220-201af0678b97']",31,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:31.678,Carry,
,,,,,"[61.9, 73.5]",,,,,,,,,,,,0.105552,,,,,,,,,,,,,d6171835-3315-4f84-9dcd-406222b85de6,27,,,"[61.2, 73.5]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,2,Espanyol,214,"['14effbae-b064-4605-8e36-70f60a28693a', '437cbbe1-c96c-4f39-a458-81e4ddf06ce7', 'b1d94f8b-e67a-4dfe-b039-ac93da7c0f0a']",38,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:38.628,Carry,True
,,,,,"[62.1, 5.7]",,,,,,,,,,,,0.988243,,,,,,,,,,,,,4f8d9abb-3e15-4ffa-ba6e-cba978b54ad2,30,,,"[59.9, 6.6]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,3,Real Madrid,220,"['1199adea-38e8-406b-8ca5-8d67143fb353', '52fb3667-1754-47a2-9e75-07116c0d7337', 'e2f42025-de9d-493d-b8aa-4cb5ef0917c2']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:39.018,Carry,True
,,,,,"[58.7, 13.2]",,,,,,,,,,,,1.074558,,,,,,,,,,,,,ab90c5b0-b14d-421f-bc5b-0d2c73d6adbc,34,,,"[61.9, 13.0]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,3,Real Madrid,220,"['455b98b9-6b5f-4d44-b61b-9f5d2cb1b5d4', '698485b9-9fca-47e0-bbfc-f29c7988b33b']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:40.412,Carry,
,,,,,"[43.7, 31.6]",,,,,,,,,,,,1.177378,,,,,,,,,,,,,c8801d82-302d-4dd8-8c53-1c354ab074c7,37,,,"[45.0, 28.8]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Real Madrid,220,"['802fbd75-61c9-42df-88f3-b457e082f42c', 'fea18a71-023c-4d25-bf6f-35d9ac09cd50']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:42.608,Carry,
,,,,,"[58.2, 74.8]",,,,,,,,,,,,1.86829,,,,,,,,,,,,,b9b8793a-07b8-47ed-973a-7b567eced2a4,40,,,"[46.9, 57.1]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,3,Real Madrid,220,"['0a5b8b2f-b5da-4a92-952c-84ff98f3fde9', 'd6f90777-f792-4238-8b34-43f3435c4ed8']",46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:46.298,Carry,
,,,,,"[58.0, 65.2]",,,,,,,,,,,,0.710857,,,,,,,,,,,,,6ebc739b-f41a-4279-908b-a7b58d0abc72,43,,,"[56.1, 64.6]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Left Defensive Midfield,3,Real Madrid,220,"['7d0f725f-8691-4937-98c1-bf5c5fcb5126', 'bf3caf91-8396-415a-bd7b-c93a21cb635b']",49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:49.489,Carry,
,,,,,"[73.6, 76.1]",,,,,,,,,,,,0.025131,,,,,,,,,,,,,653d96bc-a2fe-429b-ac2d-4b467863f777,47,,,"[72.1, 76.1]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Wing,3,Real Madrid,220,"['1712c249-1b25-41ff-ba96-2268ded8e3e4', '307ab546-0ed3-4ccd-83c7-c05c46936387', '7a22aa76-5c25-47f5-884e-2ebc8eeb696f']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:51.224,Carry,True
,,,,,"[63.8, 76.1]",,,,,,,,,,,,0.509578,,,,,,,,,,,,,9d2b427f-c3d2-4d1f-837a-ccf865996602,50,,,"[63.8, 76.1]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,3,Real Madrid,220,"['98259029-e2e9-484a-90e8-8f556bed918e', 'd12490b3-bf3b-4241-a4d3-7e5bd4fc5738']",52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:52.422,Carry,
,,,,,"[60.6, 55.4]",,,,,,,,,,,,3.313252,,,,,,,,,,,,,d0f11cab-2efc-4a42-b142-9749dd1ad8a9,53,,,"[58.4, 70.1]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Left Defensive Midfield,3,Real Madrid,220,"['360e23c9-c951-4072-b3f2-1f06f6423a99', 'b4eff6f4-fe61-4aff-8998-35d30ecdd1bd']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:53.692,Carry,
,,,,,"[53.7, 52.8]",,,,,,,,,,,,2.072263,,,,,,,,,,,,,9f97cf3a-52f4-45c9-94a6-cf142f50c05a,56,,,"[50.1, 52.8]",3825581,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Real Madrid,220,"['41e90f9b-517d-45ad-a461-2945de3d3abb', 'e9a301ea-1dd8-431a-92df-358427a7723a']",58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:58.003,Carry,
,,,,,"[83.7, 51.1]",,,,,,,,,,,,1.393375,,,,,,,,,,,,,a61b43f8-a7c8-4beb-a492-218776af97a2,59,,,"[83.2, 51.5]",3825581,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,3,Real Madrid,220,"['28f82839-fc19-4535-aff9-cd9429cc079f', '57d9cc5f-80d2-474d-8122-4fa8995c18c2', '9b30a900-96bd-435f-a514-1a65fed3690d']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:01.618,Carry,True
