ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.317859,,,,,,,,,,,,9739df4e-098d-4d9a-b234-3d41fc41d70d,2975,,"[42.2, 57.2]",3825703,79,,,,,-2.6927588,,Right Foot,,,"[15.0, 44.1]",,Ground Pass,,30.19023,,,,,Diego Mariño Villar,23843.0,,,,,Recovery,2,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,178,Levante UD,221,"['68aae80d-894b-4848-b5e8-1265f02091fb', 'f0871b17-42a5-4b42-83c4-1775049ac1b1']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:34:39.596,Pass,
,,,,,,,,,,,,,,,2.091352,,,,,,,,,,,,1d4303f9-0016-461a-9914-ee7fb636da25,2978,,"[22.9, 47.8]",3825703,79,,,,,0.017619321,,Right Foot,,,"[68.3, 48.6]",,High Pass,,45.407047,,,,,Nabil Ghilas,27250.0,,,,,,2,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,178,Levante UD,221,['a79a1dc1-810a-4f4a-8afd-91faa15679de'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:34:49.649,Pass,
,,,,,,,,,,,,,,,2.055351,,,,,,,,,,,,6bf584c1-3766-477c-bd96-cd50173a4c43,2980,,"[67.9, 48.2]",3825703,79,,,,,2.936428,,Other,,,"[50.6, 51.8]",,Low Pass,,17.670597,,,Unknown,,,,,,,,,2,Regular Play,Nabil Ghilas,27250.0,Right Center Forward,178,Levante UD,221,,51,,,,,,,,,,,,,,,,,Levante UD,221,00:34:51.740,Pass,
,,,,,,,,,,,,,,,2.548847,,,,,,,,,,,,11f50078-9cf7-4ff5-8176-2a06a6ca0c1d,2985,,"[70.8, 25.2]",3825703,80,,,,,0.5528016,,Right Foot,,,"[109.7, 49.2]",,High Pass,,45.70788,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Center Attacking Midfield,179,Athletic Club,215,['29dcef4a-d044-434b-b565-331c6224c1e6'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:31.841,Pass,
,,,,,,,,,,,,,,,1.726381,,,,,,,,,,,,ffeaca17-1b9c-49e2-b391-88c96fe836df,2987,,"[91.2, 48.7]",3825703,80,,,,,0.046020117,,Head,,,"[106.4, 49.4]",,High Pass,,15.21611,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,Recovery,2,From Free Kick,Mikel Rico Moreno,6656.0,Right Defensive Midfield,179,Athletic Club,215,"['6bb8aa02-189d-4570-bd08-638ba876da9b', 'e6f1b888-e4d8-4580-8eb6-d07fd43a465a']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:36.337,Pass,
,,,,,,,,,,,,,,,1.044859,,,,,,,,,,,,e299b5a0-d63a-4867-b7c1-5c727fd8fc00,2995,,"[20.8, 0.1]",3825703,81,,,,,1.451956,,,,,"[21.6, 6.8]",,Low Pass,,6.747592,,,,,Víctor Camarasa Ferrando,6659.0,,,,,Throw-in,2,From Throw In,Antonio García Aranda,6784.0,Left Back,180,Levante UD,221,['3e6806a0-9b8e-4eb8-993c-11c9b8e89ac1'],20,,,,,,,,,,,,,,,,,Levante UD,221,00:36:20.530,Pass,
,,,,,,,,,,,,,,,0.712727,,,,,,,,,,,,b33cb10f-25a6-4773-98f3-cbc82277d0e9,2997,,"[21.6, 6.8]",3825703,81,,,,,-1.9483265,,Right Foot,,,"[19.3, 1.0]",,Ground Pass,,6.239391,,,,,Antonio García Aranda,6784.0,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Left Defensive Midfield,180,Levante UD,221,['e49840f1-8c2f-4467-8424-0a6cb9967319'],21,,,,,,,,,,,,,,,,,Levante UD,221,00:36:21.575,Pass,
,,,,,,,,,,,,,,,0.666335,,,,,,,,,,,,6170e677-094a-4117-bc4a-de5977ade156,3001,,"[18.3, 0.1]",3825703,81,,,,,2.7321556,,Left Foot,,,"[7.7, 4.7]",,Ground Pass,,11.555085,,,,,Zouhair Feddal,6647.0,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,180,Levante UD,221,"['8f8d4d28-9523-450c-b67b-aa3d76686f4f', 'addf4cb8-bff0-42c5-bd79-c7b4fa778b0d']",22,,,,,,,,,,,,,,,,,Levante UD,221,00:36:22.974,Pass,True
,,,,,,,,,,,,,,,3.205354,,,,,,,,,,,,a96c5976-1e56-4741-a226-31b4b8db5d65,3003,,"[7.7, 4.7]",3825703,81,,,,,-0.037427448,,Left Foot,,,"[53.1, 3.0]",,High Pass,,45.431816,,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,2,From Throw In,Zouhair Feddal,6647.0,Left Center Back,180,Levante UD,221,"['af85dc58-71d8-4630-9cea-aefae192df4f', 'c8dc8a9a-28ec-4313-934b-720eb2bf811c']",23,,,,,,,,,,,,,,,,,Levante UD,221,00:36:23.640,Pass,
,,,,,,,,,,,,,,,1.381148,,,,,,,,,,,,c8dc8a9a-28ec-4313-934b-720eb2bf811c,3005,,"[67.0, 77.1]",3825703,81,,,,,-0.28010798,,Head,,,"[81.6, 72.9]",,High Pass,,15.192103,,,,,Mikel San José Domínguez,6389.0,,,,,Recovery,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,180,Levante UD,221,"['869f0cf7-74d2-4d28-90df-d83c1de811d2', 'a96c5976-1e56-4741-a226-31b4b8db5d65']",26,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:26.845,Pass,
,,,,,,,,,,,,,,,2.89348,,,,,,,,,,,,c5fa33bd-1f53-4262-a88b-7785c411f7cc,3009,,"[82.7, 76.0]",3825703,81,,,,,-0.14465187,,Right Foot,,,"[108.1, 72.3]",,Low Pass,,25.668074,,,Incomplete,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,180,Levante UD,221,"['227f196e-d73e-4e3b-995e-8568ac19aacb', 'a079c677-2ab0-414f-9746-f943042914a3']",28,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:28.979,Pass,True
,,,,,,,,,,,,,,,0.277999,,,,,,,,,,,,676f56c0-d744-4663-997d-7f380545f35b,3012,,"[10.8, 5.7]",3825703,81,,,,,-0.49248576,,Left Foot,,,"[14.9, 3.5]",,Low Pass,,4.652956,,,Incomplete,,Antonio García Aranda,6784.0,,,,,,2,From Throw In,Zouhair Feddal,6647.0,Left Center Back,180,Levante UD,221,"['94baaba5-90a8-43e2-84e4-08e3802b63bf', 'd0840fca-f9f8-4484-a1c4-7c396ccdd55e']",33,,,,,,,,,,,,,,,,,Levante UD,221,00:36:33.226,Pass,
,,,,,,,,,,,,,,,0.871469,,,,,,,,,,,,b79dc0e6-a3ab-4399-962f-b15f9110d96e,3015,,"[26.4, 0.1]",3825703,81,,,,,1.2778839,,,,,"[28.3, 6.4]",,Low Pass,,6.5802736,,,,,Víctor Camarasa Ferrando,6659.0,,,,,Throw-in,2,From Throw In,Antonio García Aranda,6784.0,Left Back,181,Levante UD,221,['0f43e85d-ebcf-401d-bf42-8583856b55d7'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:36:37.807,Pass,
,,,,,,,,,,,,,,,1.077342,,,,,,,,,,,,0a582b07-bc26-4cca-a60b-e5247b3f638b,3019,,"[27.7, 6.0]",3825703,81,,,,,-1.380808,,Right Foot,,,"[28.7, 0.8]",,High Pass,,5.295281,,,,,Antonio García Aranda,6784.0,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Left Defensive Midfield,181,Levante UD,221,['3c2a448f-0841-4669-85f2-0dd595200449'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:36:39.535,Pass,
,,,,,,,,,,,,,,,1.40583,,,,,,,,,,,,65c56d02-1ef2-4987-8c14-0bec5046db45,3022,,"[29.5, 1.8]",3825703,81,,,,,0.43984258,,Left Foot,,,"[43.1, 8.2]",,Ground Pass,,15.030636,,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,181,Levante UD,221,['80789296-f4b3-4379-b597-9d38fe16f63b'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:36:40.612,Pass,
,,,,,,,,,,,,,,,0.590904,,,,,,,,,,,,81426854-06c6-4e0b-83af-7aa233020cd7,3029,,"[85.2, 72.9]",3825703,81,,,,,-1.592532,,Right Foot,,,"[85.0, 63.7]",,Ground Pass,,9.202173,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,182,Athletic Club,215,"['42cb5555-ceff-45b7-b736-7903b8dbb6b4', '7a465a3a-44ef-4d52-b753-f5cc8ea08882']",43,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:43.342,Pass,True
,,,,,,,,,,,,,,,1.016209,,,,,,,,,,,,942710ac-c96e-4c8a-9aa2-82825e5fef45,3034,,"[84.7, 64.1]",3825703,81,,,,,-0.33705547,,Right Foot,,,"[96.4, 60.0]",,Ground Pass,,12.39758,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Center Attacking Midfield,182,Athletic Club,215,"['76364359-390e-4b0a-9836-36c271bba66f', '9c9ad4e9-d7a8-48ad-b0f8-d643b755a5a4', 'ceb364c2-733a-496d-818f-bf22e41cb0f8']",44,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:44.610,Pass,True
,,,,,,,,,,,,,,,1.734344,,,,,,,,,,,,e91d1ca3-846c-4c6f-bd73-64492a281d85,3037,,"[100.6, 54.4]",3825703,81,,,,,-0.63680106,b61888cf-5e95-41e7-9ab6-5fa387fcedee,Right Foot,,,"[110.2, 47.3]",True,Ground Pass,,11.940268,,,,,Iñaki Williams Arthuer,6393.0,,,Through Ball,True,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,182,Athletic Club,215,['e54a514a-f96b-4d73-be6e-e2c1dedd9025'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:46.581,Pass,
,,,,,,,,,,,,,,,0.585412,,,,,,,,,,,,c54cadb6-2425-479a-afdf-a7a938f9b988,3041,,"[60.0, 40.0]",3825703,82,,,,,-1.670465,,Right Foot,,,"[59.7, 37.0]",,Ground Pass,,3.0149627,,,,,Deyverson Brum Silva Acosta,25134.0,,,,,Kick Off,2,From Kick Off,Nabil Ghilas,27250.0,Right Center Forward,183,Levante UD,221,['f8b0d993-1de8-4080-a0de-ab6e95542325'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:37:55.386,Pass,
,,,,,,,,,,,,,,,0.89197,,,,,,,,,,,,14fb9abb-c035-4f50-b622-5a839ed4080c,3043,,"[59.7, 37.0]",3825703,82,,,,,2.7707014,,Left Foot,,,"[48.9, 41.2]",,Ground Pass,,11.587925,,,,,José Antonio García Rabasco,24149.0,,,,,,2,From Kick Off,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,183,Levante UD,221,['e170ab59-e07e-4c70-84a3-621c37900d08'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:37:55.971,Pass,
,,,,,,,,,,,,,,,1.57359,,,,,,,,,,,,5ba15188-e827-4c32-bee5-5943ace4b012,3046,,"[53.7, 52.2]",3825703,83,,,,,0.026137836,,Right Foot,,,"[84.3, 53.0]",,Ground Pass,,30.610456,,,,,Nabil Ghilas,27250.0,,,,,,2,From Kick Off,José Antonio García Rabasco,24149.0,Right Defensive Midfield,183,Levante UD,221,['8765fea6-cc5d-4a13-8378-6f0cf4628b85'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:38:03.165,Pass,
,,,,,,,,,,,,,,,1.871949,,,,,,,,,,,,9f57006f-3139-458f-b8a5-d11ae340820b,3059,,"[120.0, 80.0]",3825703,83,,,,,-1.8004673,8ba1cc9f-caf4-457c-9ccd-d7024e7e7736,Right Foot,,,"[109.9, 36.8]",,High Pass,,44.364964,,,,True,Zouhair Feddal,6647.0,True,True,Outswinging,,Corner,2,From Corner,José Antonio García Rabasco,24149.0,Right Defensive Midfield,184,Levante UD,221,['9b3faa6f-93cb-4b1f-8964-c63d073f08f7'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:38:38.203,Pass,
,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,fcf67e39-1d40-4588-8243-56e93b23ee2f,3065,,"[7.0, 44.1]",3825703,84,,,,,0.12730774,,Right Foot,,,"[69.5, 52.1]",,High Pass,,63.00992,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,Goal Kick,2,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,185,Athletic Club,215,['2e391910-ae6d-4800-a275-ad63d24f71ed'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:43.410,Pass,
,,,,,,,,,,,,,,,1.33925,,,,,,,,,,,,bf617fd9-4291-4849-bd59-24ff70576092,3067,,"[69.1, 52.9]",3825703,84,,,,True,0.16820677,,,,,"[85.0, 55.6]",,High Pass,,16.127617,,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,2,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,185,Athletic Club,215,"['36a335a9-12b0-4c0b-824d-75ee202e9db4', '3dbadce9-e1fb-4195-8f94-259ad46a8963', '659f2c42-35a3-4979-aa8c-64610342330b']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:47.233,Pass,True
,,,,,,,,,,,,,,,2.136104,,,,,,,,,,,,18ac25fe-58c7-47db-9465-44c951d9f729,3073,,"[78.5, 28.1]",3825703,84,,,,,-0.40397012,,Right Foot,,,"[91.6, 22.5]",,Low Pass,,14.246754,,,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,2,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Center Attacking Midfield,185,Athletic Club,215,['132f02f8-e3bb-4027-be17-52e3af6611cf'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:53.746,Pass,
,,,,,,,,,,,,,,,0.717968,,,,,,,,,,,,a966bc4b-9753-4b6c-a315-2be6db9b03d1,3077,,"[98.1, 8.5]",3825703,84,,,,,-0.929432,,Right Foot,,,"[103.7, 1.0]",,Ground Pass,,9.360022,,,Out,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Goal Kick,Iñaki Williams Arthuer,6393.0,Left Wing,185,Athletic Club,215,"['499ec87a-6012-498c-8d68-bb21c4ce6167', '9e7390c3-9ce8-45fb-81b6-381190ea8a3e']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:59.980,Pass,True
,,,,,,,,,,,,,,,1.700664,,,,,,,,,,,,a1797fc7-9208-430f-91dc-b9748d5d156a,3079,,"[21.2, 80.0]",3825703,85,,,,,-0.36649677,,,,,"[41.0, 72.4]",,Low Pass,,21.208488,,,,,José Luis Morales Nogales,6668.0,,,,,Throw-in,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,186,Levante UD,221,['819a3375-411f-4677-b860-453eaea3e737'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:40:14.816,Pass,
,,,,,,,,,,,,,,,0.319572,,,,,,,,,,,,9881dcbf-8839-4022-ae02-6018635cf4e5,3084,,"[31.0, 77.4]",3825703,85,,,,,-0.97704667,,Right Foot,,,"[33.7, 73.4]",,Ground Pass,,4.8259716,,,Incomplete,,José Antonio García Rabasco,24149.0,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Right Midfield,186,Levante UD,221,"['08d1c324-880f-4f66-8f0c-6185ecc60116', 'c3a6f1c6-f33a-4189-b721-11bc4da3dff6', 'df50d182-5678-46c9-943e-f10bf99d1cbe']",19,,,,,,,,,,,,,,,,,Levante UD,221,00:40:19.880,Pass,True
,,,,,,,,,,,,,,,1.954253,,,,,,,,,,,,510715a4-bab3-45a8-bea2-92dd2fb807ac,3087,,"[24.1, 80.0]",3825703,85,,True,,,-2.3665748,,,,,"[9.5, 65.7]",,Low Pass,,20.436487,,,,,David Navarro Pedrós,26012.0,,,,,Throw-in,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,187,Levante UD,221,['57357728-c202-41ba-8cdb-c4e939719b25'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:40:26.319,Pass,
,,,,,,,,,,,,,,,0.978999,,,,,,,,,,,,961eaa6e-7fad-4931-8673-323f3c05d8b9,3089,,"[22.6, 63.0]",3825703,85,,,,,0.9075933,,Right Foot,,,"[30.1, 72.6]",,Ground Pass,,12.182364,,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,187,Levante UD,221,['d6494513-5a37-453b-bdd9-52cd36507f9e'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:40:31.761,Pass,
,,,,,,,,,,,,,,,0.708565,,,,,,,,,,,,bddeba01-30eb-466b-ad97-ebd9f8dedb2f,3092,,"[34.9, 73.4]",3825703,85,,,,,0.21687362,,Right Foot,,,"[40.8, 74.7]",,Ground Pass,,6.041523,,,,,José Antonio García Rabasco,24149.0,,,,,,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,187,Levante UD,221,['bab5deea-61e3-47a2-8e34-1979e9c03e15'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:40:34.230,Pass,
,,,,,,,,,,,,,,,1.863539,,,,,,,,,,,,9f1690bf-534a-45eb-9068-461c7e203dd4,3097,,"[40.6, 75.9]",3825703,85,,,,,-0.4425147,,Right Foot,,,"[71.2, 61.4]",,High Pass,,33.86163,,,Incomplete,,Nabil Ghilas,27250.0,,,,,,2,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,187,Levante UD,221,"['204cc7f5-7a00-48f9-95a9-4e008cecf5b4', '5065d62d-d336-4fdc-823b-673b5e1aa82e', '5694414e-a092-475d-9d63-8ce17fd83a28']",36,,,,,,,,,,,,,,,,,Levante UD,221,00:40:36.854,Pass,True
,,,,,,,,,,,,,,,1.350732,,,,,,,,,,,,204cc7f5-7a00-48f9-95a9-4e008cecf5b4,3099,,"[48.9, 18.7]",3825703,85,,,,,-0.043450896,,Other,,,"[58.1, 18.3]",,Low Pass,,9.208692,,,,,Mikel San José Domínguez,6389.0,,,,,Recovery,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,188,Athletic Club,215,"['34d6ea4f-0cfe-4575-abf6-21f44ac54fb5', '9f1690bf-534a-45eb-9068-461c7e203dd4']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:38.718,Pass,
,,,,,,,,,,,,,,,2.130994,,,,,,,,,,,,feb9dd39-dc28-42a1-b87f-da171e1cd508,3102,,"[56.6, 18.5]",3825703,85,,,,,-3.1145723,,Right Foot,,,"[41.8, 18.1]",,Ground Pass,,14.805405,,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,188,Athletic Club,215,"['3e497bcd-ee4a-4fd7-b918-864c12b8bcf4', '4424c221-42cc-43b9-9291-fafc2a03b7cc']",40,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:40.068,Pass,True
,,,,,,,,,,,,,,,4.383396,,,,,,,,,,,,d7149649-e862-4c42-acd4-562c129d6a65,3105,,"[35.0, 21.4]",3825703,85,,,,,2.3740788,,Right Foot,,,"[3.7, 51.6]",,Ground Pass,,43.494022,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,188,Athletic Club,215,['d9236e75-ccfc-4fd5-a03b-5594cfbd9a74'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:42.989,Pass,
,,,,,,,,,,,,,,,3.518682,,,,,,,,,,,,f8cef705-194a-457c-aa33-3b5c4a388d2a,3108,,"[3.7, 51.6]",3825703,85,,,,,0.4094372,,Right Foot,,,"[51.4, 72.3]",,High Pass,,51.997883,,,Incomplete,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,188,Athletic Club,215,"['9705f1e8-3eef-40b6-9744-18b79d35113d', '990f7a4c-00e3-44be-8e7a-c126c0c6ba56']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:47.452,Pass,
,,,,,,,,,,,,,,,3.067975,,,,,,,,,,,,efe071e5-6c77-42aa-83bc-26b893cf0f20,3112,,"[64.1, 9.7]",3825703,86,,,,,2.114398,,Left Foot,,,"[41.8, 46.6]",,High Pass,,43.114964,,,,,David Navarro Pedrós,26012.0,,,,,Free Kick,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,189,Levante UD,221,['6185e9d6-d47e-4813-a43e-81d0a084382c'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:41:03.587,Pass,
,,,,,,,,,,,,,,,1.277084,,,,,,,,,,,,b700a747-31fa-4bf7-9400-442c49301a42,3115,,"[49.1, 47.8]",3825703,86,,,,,1.2239114,,Right Foot,,,"[56.8, 69.1]",,Ground Pass,,22.649061,,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,189,Levante UD,221,['dd4d25fc-5fd7-4b4b-bd52-d676b9c34e69'],8,,,,,,,,,,,,,,,,,Levante UD,221,00:41:08.838,Pass,
,,,,,,,,,,,,,,,2.747156,,,,,,,,,,,,fbf0af83-9f68-41ec-939a-939bc92a7007,3118,,"[56.8, 69.1]",3825703,86,,,,,-0.9440058,,Right Foot,,,"[91.2, 21.6]",,High Pass,,58.64819,,,Incomplete,,José Luis Morales Nogales,6668.0,,True,,,,2,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Right Back,189,Levante UD,221,"['1d64dc22-596c-452c-aec9-5bdae1aca3c7', '1e6c1fda-9981-41f2-ac98-df7fd091eaf7']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:41:12.125,Pass,
,,,,,,,,,,,,,,,2.13419,,,,,,,,,,,,1d64dc22-596c-452c-aec9-5bdae1aca3c7,3120,,"[28.9, 58.5]",3825703,86,,,,True,0.7853982,,,,,"[42.0, 71.6]",,High Pass,,18.526197,,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Eneko Bóveda Altube,6386.0,Right Back,189,Levante UD,221,"['888eff77-65b2-4921-ba3d-7470531a1c06', 'd62cf167-9999-41da-86fb-2f004b8ff9cf', 'fbf0af83-9f68-41ec-939a-939bc92a7007']",14,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:14.872,Pass,True
,,,,,,,,,,,,,,,0.845302,,,,,,,,,,,,d62cf167-9999-41da-86fb-2f004b8ff9cf,3122,,"[78.1, 8.5]",3825703,86,,,,,0.0,,Head,,,"[78.1, 8.5]",,Low Pass,,0.0,,,Incomplete,,Rubén García Santos,23943.0,,,,,Recovery,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,189,Levante UD,221,"['1d64dc22-596c-452c-aec9-5bdae1aca3c7', '623003dc-004f-44f2-bfe2-f6c59d921fb0', 'd75bebfc-ece0-464b-ad7f-ace0432a9e48']",17,,,,,,,,,,,,,,,,,Levante UD,221,00:41:17.006,Pass,
,,,,,,,,,,,,,,,1.089511,,,,,,,,,,,,6b5acdb9-9451-44ab-8fb1-89f11c3691da,3128,,"[77.2, 26.0]",3825703,86,,,,,1.329765,,Left Foot,,,"[81.6, 43.9]",,Ground Pass,,18.432852,,,,,José Antonio García Rabasco,24149.0,,,,,,2,From Free Kick,Rubén García Santos,23943.0,Left Midfield,189,Levante UD,221,['3a337099-18f3-48e0-b926-8f8a153d9809'],20,,,,,,,,,,,,,,,,,Levante UD,221,00:41:20.664,Pass,
,,,,,,,,,,,,,,,0.643782,,,,,,,,,,,,7eeef833-f3be-41fa-82c5-6c03fc1eff4a,3135,,"[31.6, 21.0]",3825703,86,,,,,2.8886986,,Right Foot,,,"[22.7, 23.3]",,Ground Pass,,9.192389,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,From Free Kick,Iñaki Williams Arthuer,6393.0,Left Wing,189,Levante UD,221,['e0952fc0-030e-482b-86ef-7628b087c921'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:23.894,Pass,
,,,,,,,,,,,,,,,1.506601,,,,,,,,,,,,01ed8cf7-e502-41f3-b3f5-c411ff5e9529,3139,,"[21.2, 28.3]",3825703,86,,,,,0.40861848,,Left Foot,,,"[40.6, 36.7]",,Ground Pass,,21.140482,,,Incomplete,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,189,Levante UD,221,"['b6346624-4f34-426d-8dac-49a8cccd46a7', 'bbdc5e3a-006f-4487-88ed-0b37d6bfe95a']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:24.607,Pass,
,,,,,,,,,,,,,,,0.135371,,,,,,,,,,,,46928654-8e9f-4e64-98c1-cd886e5c3bb1,3144,,"[84.7, 39.1]",3825703,86,,,,,-0.9888912,,Right Foot,,,"[87.2, 35.3]",,Ground Pass,,4.548626,,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,2,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Defensive Midfield,189,Levante UD,221,"['20ff8699-d9fb-441e-aacd-3ec4086d2469', '35041871-811e-4593-a0b9-5cbbd4b56229']",27,,,,,,,,,,,,,,,,,Levante UD,221,00:41:27.213,Pass,
,,,,,,,,,,,,,,,1.147855,,,,,,,,,,,,dc30444d-bd5a-4632-a30a-276c740d94e6,3150,,"[27.5, 41.0]",3825703,86,,,,,0.09566667,,Right Foot,,,"[47.3, 42.9]",,Ground Pass,,19.890953,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,From Counter,Mikel San José Domínguez,6389.0,Left Defensive Midfield,190,Athletic Club,215,"['5be81267-f3ca-4585-9368-94f9aa2a9609', 'be410a2c-a3d5-4a90-a7b2-4179b22317b3']",28,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:28.619,Pass,True
,,,,,,,,,,,,,,,2.20472,,,,,,,,,,,,7c9d2c24-db76-476b-90a1-9df7867bece7,3158,,"[75.2, 31.9]",3825703,87,,,,,-1.5707964,,Right Foot,,,"[75.2, 22.7]",,Ground Pass,,9.2,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Free Kick,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Center Attacking Midfield,191,Athletic Club,215,['e2529907-e799-4a31-8374-a28881eb7967'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:03.797,Pass,
