ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16f34aa7-7d1c-42f0-8d05-07c2cf160d0e,3424,,"[104.9, 57.2]",3825807,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,178,Atlético Madrid,212,['7b67c88f-2fc9-4b50-8a9e-35ca8e9b3b83'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:34.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353b646-2cc6-42d0-89f7-f6f55d5952bf,3427,,"[109.9, 57.2]",3825807,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,178,Atlético Madrid,212,['74b54656-473e-47d6-9620-e4f2a4b0f5be'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:39.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27f16a2a-fdff-4032-8436-bf165825b1d3,3435,,"[98.7, 73.9]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Resurrección Merodio,5199.0,Right Center Midfield,179,Atlético Madrid,212,['725d83a3-2e6a-49d2-996e-00f9e0844395'],21,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:21.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0350bf76-1be3-4e00-aa02-e41d5657d3ca,3438,,"[92.6, 63.9]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yannick Ferreira Carrasco,5633.0,Left Wing,179,Atlético Madrid,212,['046ac8c7-c301-4469-83c3-d171fcd72b29'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:23.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b741e15-eff4-4287-ab9f-f5986aa3e227,3440,,"[105.7, 68.4]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Wing,179,Atlético Madrid,212,['ce9a478c-be01-46ae-94d7-f2bef94713e6'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:24.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97bed0a8-3ed2-48a9-9495-3a7cb6c4fb8f,3443,,"[92.2, 54.5]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,179,Atlético Madrid,212,['49c6e68e-f1ab-40c6-bd33-3d5a519bd794'],27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:27.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265536c1-c761-480d-a858-8a5fc08786e8,3446,,"[105.1, 72.2]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yannick Ferreira Carrasco,5633.0,Left Wing,179,Atlético Madrid,212,['32f9c1cb-d31d-4b00-8e00-0c18b375427d'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:29.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8767e96f-c6f0-43ab-8722-598b57256412,3457,,"[87.8, 59.1]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,179,Atlético Madrid,212,['ece59978-4e4f-44b0-a899-b6ac30236012'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:45.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5644f15-7fbe-4b1f-8f8f-333e5a27ac93,3460,,"[63.9, 38.9]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Hernández Pi,5484.0,Left Center Back,179,Atlético Madrid,212,['6e87f95f-f91f-441c-92a6-159bebb3cc4b'],48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:48.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3e4adb5-1183-42ea-b5a5-4d4b6dc53d5a,3463,,"[56.2, 57.0]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José María Giménez de Vargas,5259.0,Right Center Back,179,Atlético Madrid,212,['affd1b53-9906-49c3-93e5-46d1a58b09d2'],50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:50.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ab008d-a35a-4f0a-81e0-8b155f14ce63,3465,,"[67.9, 55.5]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,179,Atlético Madrid,212,['e28c175e-af55-4145-bad2-d63594ae9d5a'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:51.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ae3bb1-6957-4881-b024-c5b60036ba9b,3468,,"[80.1, 65.7]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yannick Ferreira Carrasco,5633.0,Left Wing,179,Atlético Madrid,212,['7311798a-40f6-438b-be18-7e26a99da554'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:54.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d125fb52-429c-496a-896a-5a7341769365,3471,,"[68.9, 67.4]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,179,Atlético Madrid,212,['13a6043f-d8b3-4c91-bd4b-a108e0a177b1'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:55.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9aaef93-ecfa-4afe-8047-842756a5371a,3474,,"[77.4, 59.5]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Wing,179,Atlético Madrid,212,['2000f7e9-7008-4cbb-a703-d4baeff0f913'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:56.922,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d04768-9ad4-4778-a112-83cc73c48fe6,3478,,"[114.9, 72.6]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,179,Atlético Madrid,212,['b3f1db5d-5525-43c3-8894-ca448b3d691a'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:02.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06633074-fbe2-4a92-9225-27e1d8a84757,3481,,"[83.9, 34.6]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Negredo Sánchez,20542.0,Center Defensive Midfield,180,Valencia,207,['e84a3c83-8119-4f98-9107-060dee39a986'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:38:34.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945ded73-4bb5-41e9-aac4-9a3f458d7662,3491,,"[42.2, 25.5]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,181,Atlético Madrid,212,['7a6ca3ab-2c1c-4380-ad30-0322f08b9477'],37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:37.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d08e3a6-1d45-41dd-a71c-031f4f6424b5,3495,,"[48.7, 3.9]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,181,Atlético Madrid,212,['a1e6efe1-ce55-47dc-a4cf-e7757853dce5'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:41.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e64db33-d2a5-4ce4-b0ee-ab5e70b9fe12,3501,,"[85.3, 1.2]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,182,Atlético Madrid,212,['29d24ebb-2aec-4b9f-9b1f-8f0c40781586'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:01.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641b899-427c-496e-82ee-a3de14bb6467,3504,,"[85.1, 10.1]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,182,Atlético Madrid,212,['dfd43118-7f0c-4757-9efd-eca7706531d3'],6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:06.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67931060-07a1-4172-b6ff-c6be76ba4d39,3507,,"[76.8, 2.8]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,182,Atlético Madrid,212,['c3de4ec2-4161-4240-86b8-8906e51e530c'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:07.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9167a875-4a21-4461-b781-c6b33015f677,3510,,"[85.8, 1.4]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,182,Atlético Madrid,212,['803d378a-28c0-4a92-910d-972361088ce8'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:09.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ccd327-596d-41f5-a47a-714a1b0cd345,3514,,"[51.0, 70.2]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Negredo Sánchez,20542.0,Center Defensive Midfield,182,Atlético Madrid,212,['ce7f6432-71ea-4ce4-b144-0b1e772347bd'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:39:12.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556af01e-4700-49e2-8f24-2eafa9324ba2,3517,,"[75.8, 12.8]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,182,Atlético Madrid,212,['25c5f7b9-d6af-418e-8c92-b15dfa5dc74c'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:14.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d367614-3628-4f46-9eaf-802f21f15598,3520,,"[82.4, 3.9]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,['c03e20d0-39c7-4468-a2b0-d12f3425a8aa'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:16.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b5fa7e-5ef7-4a2c-841f-8857475dfa28,3531,,"[79.5, 34.5]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,182,Atlético Madrid,212,['79d38077-07a9-42ca-b1c3-80e2e22cc49e'],22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:22.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456b5afb-24eb-4e67-83cd-197cefb10299,3535,,"[95.3, 66.1]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Wing,182,Atlético Madrid,212,['c2f1afd2-19d0-48d0-8d8b-79b1a6b235bb'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:24.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033eb41-c6d8-4c58-a09e-d67c13ea936c,3539,,"[85.3, 73.6]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,182,Atlético Madrid,212,['ac89a469-0a7a-46e8-9a7c-90e083bcaf36'],28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:28.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6af2e35d-057c-4052-9aa9-902635e288bd,3542,,"[72.4, 67.6]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,182,Atlético Madrid,212,['4e14a6f9-03ff-4f4b-86fa-904bd6df315e'],30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:30.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a14c153e-adca-49c8-93e1-4615026b993e,3545,,"[63.7, 51.4]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,182,Atlético Madrid,212,['18db9ecd-e1f5-48fb-bccb-cff054d3474c'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:32.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82054c3f-066e-45b7-bf01-e03fe5b7010f,3548,,"[69.7, 53.9]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,182,Atlético Madrid,212,['1abb2e60-e5ce-49e9-af54-084ec7f5157b'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:34.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c588312f-2dae-4647-b6be-67d83cd02ab2,3550,,"[71.4, 70.7]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,182,Atlético Madrid,212,['3d64427e-3dd5-4f7c-b782-9042f9c74d14'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:35.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b88aa32-e291-4046-a15b-06c7e7b61bee,3552,,"[80.3, 62.0]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Wing,182,Atlético Madrid,212,['20897f45-35b2-46a4-9135-77599a7bfdeb'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:35.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326f1bed-4a8a-485d-b586-5fc36a3e2957,3555,,"[98.9, 55.3]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,['2117f474-8e61-423e-97ca-74da4e6c79d2'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:38.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f0c943-4538-42aa-9075-2ea47414d2cf,3564,,"[61.6, 44.8]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Alcácer García,6402.0,Center Forward,183,Valencia,207,['4a0b7cab-9d15-4ed5-980f-7ddb5412333c'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:40:42.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea576b8-c83d-4da2-8d68-929c7c4d6481,3566,,"[49.7, 38.1]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,183,Valencia,207,['9825d096-5c10-4ee1-9669-e8c26285dd8d'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:40:45.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021b683-84ac-427b-9498-93b732a8fa2c,3569,,"[43.3, 13.3]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,183,Valencia,207,['865f4380-fadf-462f-a766-4688b5899c05'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:40:48.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a71c72-dc0f-4aab-970e-49ebf274d6d5,3572,,"[42.3, 49.1]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,183,Valencia,207,['0bce3275-c10a-4d15-ab1f-0281c8fa65fa'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:40:51.619,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f72e3a-08d4-4782-9093-1ee9642d7520,3575,,"[85.2, 51.2]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Álvaro Negredo Sánchez,20542.0,Center Defensive Midfield,183,Valencia,207,['e8d344b4-2391-4760-9d1a-2587f87812ec'],55,,,,,,,,,,,,,,,,,,Valencia,207,00:40:55.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2bac71b-0725-49ea-8936-b2e0f3aa7ee6,3577,,"[34.5, 14.9]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,184,Atlético Madrid,212,['1d12b408-de6c-4f4a-be70-7f77010774e0'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:57.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cefa7bc-e0a6-4ecc-ae67-1ceffffea1c5,3580,,"[26.0, 10.5]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,184,Atlético Madrid,212,['c570a57f-4afd-4f7b-a2bb-6d1170044733'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:58.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec2b0db-63a5-4d40-90da-842d825ebdd1,3583,,"[42.7, 23.7]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,['77a58ae1-5cae-45c1-8e7d-787c1fec538a'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:01.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f53eeb3a-e9e4-47e1-b87e-5e1f65541bd7,3586,,"[39.9, 20.1]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,184,Atlético Madrid,212,['c39e17d1-94c8-4ebd-ab56-2822898742d1'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:03.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6baff79-31c3-422c-be6e-08199342c829,3588,,"[42.0, 38.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,['456a1572-3ce2-4cdc-8149-8f84be20ee28'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:04.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821888c0-1e5c-47e5-a51a-27b1ebc74fca,3591,,"[57.9, 72.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,184,Atlético Madrid,212,['f93d7b1a-ce6c-435d-9ced-ecd0f490188d'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:08.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b50184-5abb-4506-9b4a-2f67e60781a0,3594,,"[60.6, 54.5]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,['44d8107a-4b9d-4fcc-a1fe-c77c24f5071d'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:10.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f49e5c-1f13-4518-82b1-6a04c0f4138a,3597,,"[64.3, 71.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,184,Atlético Madrid,212,['788f4917-3216-46c2-a781-68e43d5ab4c9'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:11.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a937ec-b603-4179-8b45-e9de361cbd6a,3600,,"[49.1, 67.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,['2ecd71ed-4503-4033-94bd-ad0cae80278b'],15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:15.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0827659c-827c-48b7-8ba9-9daaf644346b,3603,,"[27.0, 41.1]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,184,Atlético Madrid,212,['b0698a0d-dd65-47f5-82e6-d913e8301016'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:19.622,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280444e0-798e-488d-8f97-de7af74cf513,3606,,"[84.9, 60.9]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,184,Atlético Madrid,212,['3f3225fd-8522-467d-a15d-0cb9413d98f8'],25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:25.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2531c73-41cb-46bf-b4f6-a733a4a13ab0,3611,,"[86.6, 24.1]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,184,Atlético Madrid,212,['46608b49-fdf7-4c03-b679-5f3f938eee01'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:31.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f2c2af1-afaf-4b3c-9fde-fbe32c01197a,3614,,"[87.8, 38.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,184,Atlético Madrid,212,['ff56699a-d99d-4867-bd34-632f012745a0'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:32.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bebde8c8-1e05-4d92-b8e3-88cc7446468b,3617,,"[78.0, 49.5]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,['37fea783-c66b-4327-8ed4-b3321bcee79c'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:36.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150893f4-85dd-4c46-a0eb-89adf4c9751d,3621,,"[84.9, 65.5]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,"['8379010c-55cf-4496-9baf-e2b4e5aa9a0e', 'ca34d011-46c8-4487-a2b8-93f672c92b7c']",38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:38.697,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09f41e67-5a78-4760-865b-81f307e3bb30,3624,,"[75.1, 63.6]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,['dc26d182-c496-4ca9-9cae-623192a62e1a'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:41.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae199887-5bab-4f19-b2f7-eef6ccfa91ea,3628,,"[81.6, 57.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,184,Atlético Madrid,212,['306b5e34-069e-4e2f-9020-026fd3406973'],42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:42.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edf13fbc-2898-4b86-acf7-6571d249aa1b,3630,,"[86.4, 63.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,['a2f2412d-d6f2-419f-8eaf-66c6d5d55749'],43,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:43.313,Ball Receipt*,
