50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[55.6, 65.4]",,,,,,,,,,,3.309992,,,,,,,,,,,,,54b18e26-036e-4ebd-b084-8a2ea4998d2c,1525,,,"[49.6, 58.8]",3825895,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Andreolli,7948.0,Right Center Back,105,Sevilla,213,"['27144cd3-7345-4056-a3b7-3acf29e85182', '70746d2c-e491-4071-85b3-016c865c22ba']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:00:09.249,Carry,
,,,,,"[55.6, 68.9]",,,,,,,,,,,1.554346,,,,,,,,,,,,,a75e07bb-2b95-4791-9844-7238fdb65a77,1533,,,"[56.0, 65.4]",3825895,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Llorente Torres,3486.0,Right Center Forward,106,Las Palmas,208,"['0c9ef4ed-2999-4ca2-bdf4-4bfc527720ac', '3569d613-e4bb-4f9a-b51d-c3f005ffd4da', 'b0e01e6c-4041-45ce-bc8d-044bc142fbc3']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:00:58.000,Carry,True
,,,,,"[42.5, 14.6]",,,,,,,,,,,0.0771,,,,,,,,,,,,,ff7b7db6-4bfd-43d1-bc97-7c1cb8367061,1538,,,"[44.1, 14.6]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Center Back,106,Las Palmas,208,"['b4f0d0cc-1e64-4e07-95c1-538065237f98', 'b8411c0c-aec7-45c2-aad2-5522eba70c97']",1,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:01.251,Carry,
,,,,,"[50.5, 5.5]",,,,,,,,,,,1.913648,,,,,,,,,,,,,b9a6f024-b35f-4b11-8810-15def757028d,1541,,,"[51.1, 5.5]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,106,Las Palmas,208,"['72019946-c471-4823-8bdc-12e1bc5426fb', '923750ef-fcb3-4fd7-b84a-a491c275b3a9']",2,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:02.141,Carry,
,,,,,"[72.5, 56.7]",,,,,,,,,,,1.689647,,,,,,,,,,,,,9d747290-e824-4b49-8fe8-b6d8a22ad641,1547,,,"[71.4, 60.6]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,106,Las Palmas,208,"['2b421622-8123-4af2-898e-5604e215fccc', '4a9d20be-219e-4d56-a544-784eb9a0df6b']",9,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:09.564,Carry,
,,,,,"[65.6, 54.2]",,,,,,,,,,,0.065578,,,,,,,,,,,,,06ce81ec-3135-4d8b-8c21-acaf49f0e520,1550,,,"[65.2, 54.2]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,106,Las Palmas,208,"['0030b686-843d-4789-bd55-af4fa21bedea', 'ec7595db-7ecc-4734-a3b7-3a044569ba61']",12,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:12.408,Carry,
,,,,,"[81.2, 51.5]",,,,,,,,,,,0.245066,,,,,,,,,,,,,a270b7e7-4d32-438e-9e91-ac5d38db03b0,1554,,,"[82.6, 53.6]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,106,Las Palmas,208,"['5b003265-a0df-4237-81aa-27e537d89bc7', 'bc445f40-885b-4915-be02-5765daf2daff', 'e7354c1c-e3c1-49f7-b557-fa10372cc141']",12,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:12.959,Carry,True
,,,,,"[92.1, 45.3]",,,,,,,,,,,2.196914,,,,,,,,,,,,,38687fff-5428-4143-bd48-e7d1778e2513,1557,,,"[82.2, 42.3]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ezequiel Araújo,8167.0,Left Center Forward,106,Las Palmas,208,"['65a50048-35d5-4d32-b525-e7dea4078d5b', 'b57831c2-fe62-49a0-9943-d5452555e6ed']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:14.052,Carry,
,,,,,"[102.3, 64.3]",,,,,,,,,,,0.995994,,,,,,,,,,,,,d562f340-873d-4137-822b-b46f577bf1c5,1560,,,"[98.7, 64.3]",3825895,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,106,Las Palmas,208,"['0a190e5b-4750-49a0-87d3-d698d4b17077', '623d88c5-79a7-4196-99d7-a2abc4d2a372']",18,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:18.283,Carry,
,,,,,"[54.5, 66.8]",,,,,,,,,,,2.113715,,,,,,,,,,,,,9392eb9b-483a-4552-895e-e3872e52c622,1583,,,"[45.9, 63.1]",3825895,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Andreolli,7948.0,Right Center Back,108,Las Palmas,208,"['410fcf29-5eb0-4f50-8fc0-09d1dc86f7a5', '934665de-9fb2-43f2-a9e0-7e56f3680a7a']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:02:23.223,Carry,
,,,,,"[15.2, 33.6]",,,,,,,,,,,11.786855,,,,,,,,,,,,,462391fd-eba5-438a-b22e-25ab490a3e78,1587,,,"[11.3, 34.0]",3825895,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,108,Las Palmas,208,"['6f4e6c71-6ae4-46b6-ad84-4e2471907de4', '965fc7de-dc38-4578-b2ec-05300dcf812a']",30,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:30.109,Carry,
,,,,,"[79.1, 38.0]",,,,,,,,,,,1.416561,,,,,,,,,,,,,334e8d06-3937-451b-806a-371f1eab29e2,1593,,,"[77.9, 39.4]",3825895,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Right Center Forward,108,Las Palmas,208,"['8888c003-9af5-42f9-be3d-07d38d7467a0', '99065d21-11f8-44fe-920e-fb34bf018ecc', '9da95c3e-8be2-438f-b92b-85e2a6d20efb']",48,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:48.382,Carry,True
,,,,,"[64.0, 1.9]",,,,,,,,,,,1.350582,,,,,,,,,,,,,1d596e88-a192-403e-8a06-17ffec6a0d02,1603,,,"[54.9, 2.9]",3825895,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,Left Midfield,109,Sevilla,213,"['884d4eeb-573c-4ac5-8cdc-e1c67dd7f7f2', 'fc350d47-047a-4a41-b785-c46be62d0ad0']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:03:02.762,Carry,
,,,,,"[60.7, 14.2]",,,,,,,,,,,0.260145,,,,,,,,,,,,,b1899c12-b52b-4c17-9864-0c172b3b280d,1606,,,"[61.3, 14.2]",3825895,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,109,Sevilla,213,"['981aa877-ce08-410c-a8ba-150892687bfb', '9b148253-0688-4afb-a624-6fce4dfd2fac']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:03:05.640,Carry,
,,,,,"[42.8, 64.3]",,,,,,,,,,,4.397599,,,,,,,,,,,,,4ea67c3e-5d09-450e-9cf3-4782d10e78f9,1630,,,"[41.8, 68.9]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,Left Midfield,112,Sevilla,213,"['46ddf601-286e-4a4c-bf00-6209ac5ac64d', '4ed929c8-5649-49cd-b82d-a5fd34b69c78', 'f85abed9-808e-4233-baac-98394820d0c9']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:04:12.088,Carry,True
,,,,,"[30.9, 32.7]",,,,,,,,,,,0.084225,,,,,,,,,,,,,93d40e00-c30c-499e-9e57-2f914a49e3c4,1634,,,"[30.9, 44.6]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,112,Sevilla,213,"['67862228-5e92-4ccd-8a9f-9f84804cd41b', '67f864d0-44dc-4c1d-9b99-54b7f91d619c']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:04:19.448,Carry,
,,,,,"[44.3, 26.5]",,,,,,,,,,,1.184823,,,,,,,,,,,,,7efbb9bd-ab6f-44c2-acc5-a70d37ba02fd,1637,,,"[46.1, 31.3]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,112,Sevilla,213,"['2b6f348a-049f-4622-aa2a-fe82995d109f', '47e7bce7-2deb-402e-a4df-b52a1e7f78d7', '86ddaf44-c449-40da-805a-aa46a70bb23c']",20,,,,,,,,,,,,,,,,,Sevilla,213,00:04:20.613,Carry,True
,,,,,"[37.9, 4.3]",,,,,,,,,,,1.135846,,,,,,,,,,,,,07b3ffa2-797b-47b8-82c0-a5e72180635c,1641,,,"[38.1, 6.4]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benoît Trémoulinas,27483.0,Left Back,112,Sevilla,213,"['bcaa8082-f048-4c34-ad1f-fe4692be8e90', 'dcb3f54c-9cf3-41d4-9939-880ab5ce5aec']",24,,,,,,,,,,,,,,,,,Sevilla,213,00:04:24.309,Carry,
,,,,,"[16.7, 22.4]",,,,,,,,,,,0.552396,,,,,,,,,,,,,b48fbb2d-6279-4847-9122-71971567d7e7,1644,,,"[19.4, 22.8]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,112,Sevilla,213,"['3b940e53-599a-4067-837c-1a8c7d5fb347', '8084fce9-e2fb-47bd-a470-321a478a0702']",27,,,,,,,,,,,,,,,,,Sevilla,213,00:04:27.222,Carry,
,,,,,"[9.3, 48.9]",,,,,,,,,,,1.162473,,,,,,,,,,,,,28465bfe-6369-42a9-a514-7effde750b2e,1647,,,"[5.6, 43.6]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Rico González,6823.0,Goalkeeper,112,Sevilla,213,"['15e2fe54-63c1-4086-bdf9-455159dee0bd', '6ecd879a-5b68-44d4-9836-b4f8faef3808', 'ceee5141-9120-49fb-a554-366115468348']",30,,,,,,,,,,,,,,,,,Sevilla,213,00:04:30.373,Carry,True
,,,,,"[75.3, 45.6]",,,,,,,,,,,1.821076,,,,,,,,,,,,,e15d12cc-4f41-428c-a44e-ccaf5e6bd3c3,1654,,,"[64.0, 46.5]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Midfield,112,Sevilla,213,"['30e41f43-80b6-4a46-84e5-832716270058', 'db9f9338-ea3c-44f1-8cfe-77dcf589bc56']",35,,,,,,,,,,,,,,,,,Sevilla,213,00:04:35.323,Carry,
,,,,,"[32.7, 3.8]",,,,,,,,,,,0.974759,,,,,,,,,,,,,844ffa42-4516-4cda-8d2e-2f6ef6df93ae,1659,,,"[31.2, 4.6]",3825895,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,113,Las Palmas,208,"['04ddfcda-eb9a-453a-a5c2-3f9cc33e2f37', '08fef5ec-cb37-4395-a300-76e190aae9bd', '9e853ec7-de55-42ff-a3b0-87a284c5d15f']",39,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:39.991,Carry,True
,,,,,"[59.8, 6.9]",,,,,,,,,,,0.801586,,,,,,,,,,,,,a2575f66-9fb2-4776-ae91-986c0ba9a787,1665,,,"[63.9, 5.1]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Left Center Forward,114,Las Palmas,208,"['38631cef-8705-4736-b87c-986b10346b5f', '5fcf076f-8964-45e9-9fb0-5f8475db82ef']",6,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:06.952,Carry,
,,,,,"[54.3, 3.6]",,,,,,,,,,,0.147044,,,,,,,,,,,,,bc5258d7-2e57-4943-8319-34080986fea9,1668,,,"[54.0, 3.6]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,114,Las Palmas,208,"['0d1c69a0-7238-4eb5-b104-7106536b7af0', 'a0713c98-e349-42e6-9f61-cda941a442cc']",8,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:08.739,Carry,
,,,,,"[65.1, 3.2]",,,,,,,,,,,0.17158,,,,,,,,,,,,,2af26c1c-b9ad-436e-ba3f-bc1e668646d4,1671,,,"[65.1, 3.2]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dani Castellano Betancor,6932.0,Left Wing Back,114,Las Palmas,208,"['5acb3234-9cc7-4792-91be-fd3321a8d3e8', '7841da0b-56f4-402f-a887-95fb3b02ce1a']",9,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:09.700,Carry,
,,,,,"[73.2, 13.1]",,,,,,,,,,,1.3437,,,,,,,,,,,,,4d5c104a-3ee8-4378-b210-4a5a91a53729,1674,,,"[70.9, 11.2]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,114,Las Palmas,208,"['6afc640a-2c77-4079-af88-77615b13ee28', 'aca09eff-7b19-4a53-bf30-9e61efd17cf3', 'f70ef95b-d3ed-4989-b43a-396df84644a3']",10,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:10.253,Carry,True
,,,,,"[71.1, 17.4]",,,,,,,,,,,0.686275,,,,,,,,,,,,,d7ac087e-df19-4d8b-a0c5-6fc8907bb6de,1679,,,"[72.5, 20.5]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Left Center Forward,114,Las Palmas,208,"['0478fbac-9234-4e95-94ee-b7e2c326cc2c', 'cfe08845-abf9-4e34-a315-b9bc3b11a168']",12,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:12.402,Carry,
,,,,,"[49.2, 63.1]",,,,,,,,,,,1.357473,,,,,,,,,,,,,752c2a6b-0aaf-4b12-ac52-e6dfb16f640a,1682,,,"[49.0, 62.7]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,114,Las Palmas,208,"['700dbcbd-87df-4060-b924-a6713da1672f', '73a1f9bd-f8a7-41ea-be2a-6f36139b75c2', '9a1217ab-667b-48be-827c-e29c64cb0d92']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:05:13.088,Carry,True
,,,,,"[68.9, 17.0]",,,,,,,,,,,0.86647,,,,,,,,,,,,,cb435404-1b11-45d6-beff-e8bac37fd2b8,1686,,,"[70.9, 17.0]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,114,Las Palmas,208,"['5d31aee4-a815-41c7-9a64-27213e828b26', 'f79d658d-cd27-42cc-93b6-c898af7a4073']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:14.446,Carry,
,,,,,"[73.6, 23.4]",,,,,,,,,,,1.074079,,,,,,,,,,,,,a6649af9-ef2d-4f5e-b694-8d7e52c584fa,1689,,,"[73.2, 19.7]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Left Center Forward,114,Las Palmas,208,"['aa1fc0b1-0a5b-4b5c-aabf-6f04b732b203', 'cb2f487e-258c-45bb-bf40-b8a02e826a5e', 'f86594f5-157e-439e-a43f-cdbd9151f5bf']",15,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:15.866,Carry,True
,,,,,"[95.8, 56.2]",,,,,,,,,,,3.010746,,,,,,,,,,,,,1acbce22-36e2-4ac9-b54c-ca41884c2702,1693,,,"[73.6, 51.9]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,114,Las Palmas,208,"['1d36b35c-e27d-43be-8138-1a1b846e9dec', '89d8a984-502f-40b0-ad53-d36194eab6fa']",18,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:18.718,Carry,
,,,,,"[110.2, 59.9]",,,,,,,,,,,0.816993,,,,,,,,,,,,,db5ae73a-905f-41b0-906e-2e3f2e959d33,1696,,,"[106.7, 59.5]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,114,Las Palmas,208,"['6ade2d5a-89e5-4283-b6b4-af8ead95f191', 'd54aac90-99af-41a0-aa9e-1e6bd49bd6dc']",23,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:23.121,Carry,
,,,,,"[83.6, 53.0]",,,,,,,,,,,0.580732,,,,,,,,,,,,,8f897536-7ef2-4665-99b7-7729baa40cf5,1702,,,"[81.6, 52.7]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,114,Las Palmas,208,"['151cd09a-48c4-48ce-87d2-84ff6005f881', '5496f046-1cf4-47c5-a279-8617d9d2876f', 'af0e2146-457b-4c6e-b027-cdad7280dbfb']",28,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:28.088,Carry,True
,,,,,"[43.7, 22.4]",,,,,,,,,,,2.903022,,,,,,,,,,,,,6e06b7b3-9e18-4fd4-9fbf-76add957ff69,1706,,,"[36.3, 23.4]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,Left Midfield,114,Las Palmas,208,"['0ea8433d-e617-4d46-89f2-5f4a3e794655', '212f826f-334e-4a2b-947e-082d2ee6dde5', '29cd4334-2698-4dc0-b8ed-b61e73980504']",29,,,,,,,,,,,,,,,,,Sevilla,213,00:05:29.219,Carry,True
,,,,,"[75.8, 77.6]",,,,,,,,,,,1.682987,,,,,,,,,,,,,b6924671-81ff-4de5-8134-6f2d86f4cd60,1712,,,"[76.2, 76.6]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,114,Las Palmas,208,"['9ce6c452-275e-4548-95dd-2b9c41bd6c5c', 'f0f65069-c8fe-4ed5-99e9-4ca71a1f1234']",35,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:35.573,Carry,
,,,,,"[77.7, 68.0]",,,,,,,,,,,0.963321,,,,,,,,,,,,,f2f97af7-2a52-4eda-a687-09b8ef225891,1715,,,"[77.9, 70.2]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,114,Las Palmas,208,"['815442a8-baca-433f-aca9-13c407517dfd', 'e8aa28f9-f5a0-448e-ac30-3392949a5b55', 'f535f9d4-ef59-4495-b441-b4ca1d8fc469']",38,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:38.286,Carry,True
,,,,,"[73.2, 58.9]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,eaa82312-1a7a-4e33-94ce-8ddebbbed7f9,1720,,,"[73.6, 58.9]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,114,Las Palmas,208,"['16466780-87bd-4324-b368-cea5dfb8cd6f', '6adb2b19-d08d-4a39-bf5d-0433a267f4ee']",40,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:40.148,Carry,
,,,,,"[67.8, 58.3]",,,,,,,,,,,0.515213,,,,,,,,,,,,,7c990f25-bc28-454d-882d-e9e073fa823c,1724,,,"[69.3, 58.9]",3825895,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,114,Las Palmas,208,"['404bfc6d-2fcb-4523-ad9a-ae52d895ebf7', '7d91aaa6-0aa4-4557-93f9-5d29b4873e82', '9cb49cf4-8d05-48ce-9750-bdf7d38a149a', 'a6d70980-44fe-4dda-8f1e-5dd5d943ffbf']",41,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:41.104,Carry,True
,,,,,"[54.5, 63.8]",,,,,,,,,,,0.24470401,,,,,,,,,,,,,196159ea-2a7e-4245-832e-52e82ef731f6,1729,,,"[54.5, 63.2]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,115,Las Palmas,208,"['0d48a96c-e8e7-44d6-97f2-a189624dbf11', 'f95f08a6-308c-4c60-ba8a-dd7bbf2755ce']",6,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:06.348,Carry,
,,,,,"[67.2, 78.2]",,,,,,,,,,,0.585348,,,,,,,,,,,,,c6312b23-a13b-44c5-b759-dd103edab966,1732,,,"[67.2, 78.0]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,115,Las Palmas,208,"['18411b5b-62cd-44a1-99a9-f328e0dcabd1', 'f33429c7-da6d-4d42-b08e-9c32711fce9a']",8,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:08.315,Carry,
,,,,,"[77.7, 71.7]",,,,,,,,,,,3.326567,,,,,,,,,,,,,534a8379-953b-4be7-9e23-a634c024c2fc,1735,,,"[76.9, 73.7]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Right Center Forward,115,Las Palmas,208,"['883bdadc-ecfd-4e23-b21c-0d19b63de7ef', 'b45b9528-5ea1-4326-9415-8f730988bb74']",10,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:10.173,Carry,
,,,,,"[79.9, 59.1]",,,,,,,,,,,0.072162,,,,,,,,,,,,,e79dd0b8-c1cb-4e58-9187-45f2b723f1de,1738,,,"[79.9, 59.5]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,115,Las Palmas,208,"['06698576-84ba-4d54-9900-0e25c8e5dea3', 'fcfddbc2-6442-47b7-a27b-d92d49764b5e']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:14.097,Carry,
,,,,,"[76.9, 63.4]",,,,,,,,,,,0.055657,,,,,,,,,,,,,d438270c-9798-4e22-825f-da8b10bc7c06,1742,,,"[75.4, 63.2]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Right Center Forward,115,Las Palmas,208,"['52c7b434-0146-40ce-988e-1720dfcda421', '559c290e-102c-4435-b851-4155f0a8a7c7']",15,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:15.005,Carry,
,,,,,"[71.1, 57.3]",,,,,,,,,,,0.416249,,,,,,,,,,,,,56e15ea5-d953-45d5-8d35-ebd361fa8ab3,1745,,,"[72.5, 57.3]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,115,Las Palmas,208,"['3c000dcd-741c-4019-93c8-65eca54a5825', '3f86d2e7-c840-4101-bb15-05cc532b5a51']",15,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:15.891,Carry,
,,,,,"[56.7, 46.6]",,,,,,,,,,,0.084025,,,,,,,,,,,,,e7d79141-ae7a-43f0-9ea8-f867e0302273,1748,,,"[58.0, 53.6]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Center Back,115,Las Palmas,208,"['ad90e548-84b8-4b6d-bc4c-1cea6a0719e1', 'cd47500f-8399-4b7c-86fe-6a0b7e9c6d7b']",17,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:17.634,Carry,
,,,,,"[69.7, 16.2]",,,,,,,,,,,3.399024,,,,,,,,,,,,,5046c5f2-529a-4de3-81da-c256121137e4,1751,,,"[61.0, 23.8]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,115,Las Palmas,208,"['2f94267a-b263-4f36-99da-01eb9739aed1', '512fe885-f507-4395-93e2-9cb717c69c60']",19,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:19.146,Carry,
,,,,,"[36.9, 62.7]",,,,,,,,,,,1.908146,,,,,,,,,,,,,64eec5b7-eccb-49db-a1bb-56b279451fd9,1755,,,"[37.5, 53.5]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,115,Las Palmas,208,"['431c865d-590d-4505-9b3d-16f861473b4a', '68f62ec6-8ab0-418e-b409-e2b63978246e', 'dc062105-5419-44d4-8eb8-3e4c7a56c1d7']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:06:23.562,Carry,True
,,,,,"[117.8, 23.4]",,,,,,,,,,,6.948316,,,,,,,,,,,,,b128e1e5-6bbb-40bd-ac9d-5a084d867f26,1759,,,"[78.3, 15.8]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Right Center Forward,115,Las Palmas,208,"['587c1900-c67c-4eb7-8e20-a2461dd458f8', '76d0b0ef-5a4b-4902-be21-0bbecb2d2254']",25,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:25.834,Carry,
,,,,,"[14.6, 45.3]",,,,,,,,,,,1.907203,,,,,,,,,,,,,706024b9-0a16-47d9-acc3-3a4d31d16607,1766,,,"[15.0, 45.3]",3825895,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,117,Las Palmas,208,"['4447e14f-c931-4c9f-a800-888783153341', '509d16a2-f878-49b6-a3fb-139844cba766']",51,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:51.389,Carry,
