bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.885093,,,,,,,,,,,,,,2ab1718c-af9f-4733-8294-89b10069df69,44,,"[26.7, 15.5]",3825726,0,,,,-2.7076392,,Right Foot,,,"[14.4, 9.8]",,Ground Pass,,13.556548,,,,,Timothée Kolodziejczak,10476.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,3,Sevilla,213,['fc793234-ef66-4ead-b55b-0ca2b7b1a589'],31,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:31.285,Pass,
,,,,,,,,,,,,,,,,,1.142023,,,,,,,,,,,,,,ba230ded-1708-4cb7-ae3d-abd17ca4abc2,46,,"[14.4, 9.8]",3825726,0,,,,1.5855012,,Left Foot,,,"[14.1, 30.2]",,Ground Pass,,20.402206,,,,,Grzegorz Krychowiak,3637.0,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,3,Sevilla,213,['3ab76ed7-91c5-40d6-92fc-09e5d6f04192'],32,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:32.170,Pass,
,,,,,,,,,,,,,,,,,1.806703,,,,,,,,,,,,,,bb7553e9-cc93-4200-bbab-9462b7042986,49,,"[14.6, 30.9]",3825726,0,,,,1.5773752,,Right Foot,,,"[14.4, 61.3]",,Ground Pass,,30.400658,,,,,Daniel Filipe Martins Carriço,6825.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,['bdfb13a1-b249-4a19-a1ba-d6e7f2d2f46f'],34,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:34.294,Pass,
,,,,,,,,,,,,,,,,,1.718422,,,,,,,,,,,,,,14938421-fc30-44f3-9d0d-16353fb6e3d3,52,,"[13.2, 67.0]",3825726,0,,,,0.510036,,Right Foot,,,"[33.4, 78.3]",,Low Pass,,23.145842,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Right Center Back,3,Sevilla,213,['af7fbc52-8dbc-4618-9e25-8e8300013d8e'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:37.585,Pass,
,,,,,,,,,,,,,,,,,2.058746,,,,,,,,,,,,,,df88f213-08c3-4c06-9ed0-06a1f1ef7478,55,,"[33.4, 78.3]",3825726,0,,,,-0.11743469,,Right Foot,,,"[51.2, 76.2]",,Low Pass,,17.923449,,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,3,Sevilla,213,"['64b1cd26-e93e-4381-8a5d-ccee00c9df31', 'f732eb08-2c10-48a1-baac-14da47387555']",39,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:39.436,Pass,
,,,,,,,,,,,,,,,,,3.479181,,,,,,,,,,,,,,1cce6da2-0d63-40fa-8aa7-a419f16213d7,60,,"[62.5, 1.4]",3825726,0,,,,2.5462372,,Right Foot,,,"[21.9, 28.9]",,Low Pass,,49.036823,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,3,Sevilla,213,"['978dbc76-b5be-47bf-a40d-1a3ac0f0ef4d', 'a88ef19a-49a2-4515-baf7-7dfdb4e4184a']",43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:43.550,Pass,True
,,,,,,,,,,,,,,,,,2.109978,,,,,,,,,,,,,,a44a7b9b-bf24-4140-a1df-737563fd18b8,63,,"[24.9, 28.9]",3825726,0,,,,-0.20102897,,Right Foot,,,"[72.5, 19.2]",,High Pass,,48.57829,,,Incomplete,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Sevilla,213,['552cfcd9-5343-453d-95fe-a1187e70ce60'],48,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:48.830,Pass,
,,,,,,,,,,,,,,,,,1.21377,,,,,,,,,,,,,,552cfcd9-5343-453d-95fe-a1187e70ce60,65,,"[47.6, 60.9]",3825726,0,,,True,-0.293109,,,,,"[69.8, 54.2]",,Low Pass,,23.189007,,,,,Kevin Gameiro,6401.0,,,,,Recovery,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Right Center Back,3,Sevilla,213,"['65ffae30-31f4-49c7-83f6-e0703efaa3e9', 'a44a7b9b-bf24-4140-a1df-737563fd18b8', 'db780fbe-7b8d-48f8-9b87-06d48cd3b275']",50,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:50.940,Pass,True
,,,,,,,,,,,,,,,,,2.230228,,,,,,,,,,,,,,6cd5e6fc-eae7-4dc4-a113-1d90ab7185ab,68,,"[69.8, 54.2]",3825726,0,,,,-2.4192686,,Right Foot,,,"[49.6, 36.4]",,Ground Pass,,26.923595,,,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,3,Sevilla,213,"['1dd0e2b9-71a2-4da8-940a-5ee40e654c9e', '4cb6e4b7-e26b-4967-8421-5577805cd42e']",52,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:52.193,Pass,
,,,,,,,,,,,,,,,,,1.923562,,,,,,,,,,,,,,ec904a20-4f57-41ef-bed5-91b0ca8b8e36,73,,"[62.5, 50.6]",3825726,0,,,,1.4457688,,Right Foot,,,"[64.8, 68.9]",,Ground Pass,,18.44397,,,,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,4,Athletic Club,215,['f59b51cf-1281-45db-abac-84a5684eaa44'],56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:56.489,Pass,
,,,,,,,,,,,,,,,,,1.847032,,,,,,,,,,,,,,9dede6aa-4b77-4e18-9be3-855516c2c60d,76,,"[61.6, 68.7]",3825726,0,,,,-2.541245,,Right Foot,,,"[37.5, 52.2]",,Ground Pass,,29.207191,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,4,Athletic Club,215,['1c75c50e-9004-4c18-8357-13bda98cb511'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:59.640,Pass,
,,,,,,,,,,,,,,,,,2.645201,,,,,,,,,,,,,,ee1624f4-3ebf-4e62-aaab-a355afd118e9,79,,"[37.5, 52.2]",3825726,1,,,,-2.4489508,,Right Foot,,,"[18.7, 36.6]",,Ground Pass,,24.429491,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,4,Athletic Club,215,['aa6bdc6a-7aff-4238-8a7e-d346f04f701d'],2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:02.226,Pass,
,,,,,,,,,,,,,,,,,3.180691,,,,,,,,,,,,,,9d5e2276-a661-4eff-8b47-1a89f8a5b394,82,,"[18.7, 38.0]",3825726,1,,,,-0.01737277,,Right Foot,,,"[70.5, 37.1]",,High Pass,,51.80782,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,4,Athletic Club,215,"['3e9c4ed9-d102-4ca2-b6a6-f60becb9d2b8', 'c235e7d3-c9c1-422c-80b0-46fde4e7754a']",6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:06.653,Pass,
,,,,,,,,,,,,,,,,,2.422421,,,,,,,,,,,,,,3e9c4ed9-d102-4ca2-b6a6-f60becb9d2b8,85,,"[49.6, 43.0]",3825726,1,,,True,0.020199273,,,,,"[59.5, 43.2]",,High Pass,,9.90202,,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,Recovery,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Right Center Back,4,Athletic Club,215,"['0884416a-8c17-4568-a4c9-be10576d7c83', '6bb34d19-d2f0-4584-8ca3-92910a832050', '9d5e2276-a661-4eff-8b47-1a89f8a5b394']",9,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:09.834,Pass,True
,,,,,,,,,,,,,,,,,2.476855,,,,,,,,,,,,,,9e401563-b68a-4f72-8e9f-c736cb98560c,87,,"[59.5, 43.2]",3825726,1,,,,-1.0178857,,Head,,,"[73.2, 21.0]",,Low Pass,,26.08697,,,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Defensive Midfield,4,Athletic Club,215,"['6837650a-4b37-4b55-9ffc-cec8b900c07b', '994bef3b-abfe-4b2d-b6b7-c6b4004757f7']",12,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:12.296,Pass,
,,,,,,,,,,,,,,,,,1.379872,,,,,,,,,,,,,,0b0eb0dc-068f-4d5b-a898-3a80326b82d9,91,,"[44.6, 58.4]",3825726,1,,,,-1.8302667,,Right Foot,,,"[37.3, 30.9]",,Ground Pass,,28.452415,,,,,Aymeric Laporte,4353.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,4,Athletic Club,215,['c3d18533-302a-4c50-a536-221cbe41ae48'],17,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:17.056,Pass,
,,,,,,,,,,,,,,,,,1.391165,,,,,,,,,,,,,,3e26844f-6191-4ae1-8f3f-87be2d1cdebe,94,,"[36.6, 35.0]",3825726,1,,,,0.3350831,,Left Foot,,,"[47.8, 38.9]",,Ground Pass,,11.859595,,,,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,4,Athletic Club,215,['e824e845-c51a-4acc-8d84-35a0fde05b1c'],20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:20.204,Pass,
,,,,,,,,,,,,,,,,,2.457643,,,,,,,,,,,,,,c1b253f9-92b9-40cd-812c-5bd740ccb8ba,98,,"[48.0, 38.3]",3825726,1,,,,3.100735,,Right Foot,,,"[16.2, 39.6]",,Ground Pass,,31.826561,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,4,Athletic Club,215,"['1fb08ccc-897c-4972-b671-e0f22a4ec7f8', '48debeb3-06fd-4f37-ae99-6c935e884047']",21,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:21.949,Pass,True
,,,,,,,,,,,,,,,,,3.0257,,,,,,,,,,,,,,b85a1536-58f1-4246-ac5a-55ebb3972e10,101,,"[16.7, 39.2]",3825726,1,,,,-0.14761722,,Right Foot,,,"[70.5, 31.2]",,High Pass,,54.391544,,,Incomplete,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,4,Athletic Club,215,['de9cf40a-d223-4ed0-a706-ca160dd1820f'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:29.770,Pass,
,,,,,,,,,,,,,,,,,1.88426,,,,,,,,,,,,,,de9cf40a-d223-4ed0-a706-ca160dd1820f,103,,"[49.6, 48.9]",3825726,1,,,True,-0.6676656,,,,,"[65.2, 36.6]",,Low Pass,,19.865799,,,Incomplete,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,Recovery,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Right Center Back,4,Athletic Club,215,"['5ae0ff85-10f4-4e7d-aec5-3da8c6dfa411', '6983f9b9-dd0e-4d21-8cac-a990b4dd365a', 'b339615e-b6c8-42cf-9b49-5f8b74856613', 'b85a1536-58f1-4246-ac5a-55ebb3972e10']",32,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:32.796,Pass,True
,,,,,,,,,,,,,,,,,1.632101,,,,,,,,,,,,,,6983f9b9-dd0e-4d21-8cac-a990b4dd365a,105,,"[54.9, 43.5]",3825726,1,,,,1.2443838,,Right Foot,,,"[63.6, 69.2]",,Ground Pass,,27.132637,,,,,Óscar de Marcos Arana,6649.0,,,,,Recovery,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,4,Athletic Club,215,"['1733b1de-70d6-4aee-8606-a81553af79a6', 'de9cf40a-d223-4ed0-a706-ca160dd1820f']",34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:34.680,Pass,
