bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.180016,,,,,,,,,,,,,,64b40b1c-fd30-4f25-8dab-c310b2164257,1011,,,"[51.6, 5.5]",3825619,28,,,,0.43400395,,Left Foot,,,"[91.3, 23.9]",,High Pass,,43.756714,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Center Back,52,Levante UD,221,"['6764fba7-9818-4603-a8ea-b1144c4cbdde', 'e002d178-032d-4119-8c4f-5f34358365f7']",25,,,,,,,,,,,,,,,,,Levante UD,221,00:28:25.408,Pass,
,,,,,,,,,,,,,,,,0.878422,,,,,,,,,,,,,,e002d178-032d-4119-8c4f-5f34358365f7,1013,,,"[28.8, 56.2]",3825619,28,,,,-0.4279485,,Head,,,"[34.5, 53.6]",,Low Pass,,6.264982,,,,Tomás Pina Isla,6622.0,,,,,Recovery,1,From Throw In,Eric Bertrand Bailly,3324.0,Right Center Back,52,Levante UD,221,"['64b40b1c-fd30-4f25-8dab-c310b2164257', 'e033f0c7-8130-46a0-a3af-e7fba0b6dccc']",27,,,,,,,,,,,,,,,,,Villarreal,222,00:28:27.588,Pass,
,,,,,,,,,,,,,,,,0.143333,,,,,,,,,,,,,,36f913d9-3ef3-40aa-b8c6-b1c62ad0fbb9,1017,,,"[38.5, 52.1]",3825619,28,,,,2.1521766,,Right Foot,,,"[36.2, 55.6]",,Ground Pass,,4.1880784,,Incomplete,,Manuel Trigueros Muñoz,6771.0,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Left Defensive Midfield,52,Levante UD,221,"['332a5a3a-e47f-40c7-8686-cb0c3fd20a10', '871acc92-1415-4e50-b5a0-f31714b9eee6', '8c54b1d7-9d2d-4e07-bcbb-221cb6726c9c']",28,,,,,,,,,,,,,,,,,Villarreal,222,00:28:28.874,Pass,True
,,,,,,,,,,,,,,,,1.817766,,,,,,,,,,,,,,caa68e30-7641-4c6f-890a-2cbe2fe5f81a,1023,,,"[80.2, 30.5]",3825619,28,,,,1.2841066,,Right Foot,,,"[92.7, 72.9]",,High Pass,,44.204185,,,,Iván López Mendoza,8801.0,,True,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Center Midfield,52,Levante UD,221,"['3a7906ab-18bb-4156-a87a-6ad39a7c3eb0', 'ac27eaf4-30be-40e8-b695-8172bb3ae1eb']",33,,,,,,,,,,,,,,,,,Levante UD,221,00:28:33.323,Pass,True
,,,,,,,,,,,,,,,,0.405271,,,,,,,,,,,,,,19920b3e-63f1-4ce1-925a-166e0073caf4,1026,,,"[105.7, 75.7]",3825619,28,,,,-1.6475682,,Right Foot,,,"[105.3, 70.5]",,Low Pass,,5.215362,,Incomplete,,,,,,,,,1,From Throw In,Iván López Mendoza,8801.0,Right Wing Back,52,Levante UD,221,['c30517b5-7707-404e-97c9-727075cfd67a'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:28:37.298,Pass,
,,,,,,,,,,,,,,,,0.746355,,,,,,,,,,,,,,cd5ba100-b1eb-4439-ad18-3465c59159ac,1028,,,"[101.4, 74.2]",3825619,28,,,,-1.8761549,,Right Foot,,,"[98.5, 65.0]",,Ground Pass,,9.646243,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,Recovery,1,From Throw In,Iván López Mendoza,8801.0,Right Wing Back,52,Levante UD,221,['bc301e34-fc39-4d48-8c10-2ccdbcb7fc33'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:28:40.393,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,0a9563bb-1758-495d-bed9-be2b0109cd9d,1032,,,"[99.5, 68.4]",3825619,28,,,,-0.0759955,,Right Foot,,,"[119.2, 66.9]",,Low Pass,,19.757025,,Out,,Iván López Mendoza,8801.0,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,52,Levante UD,221,"['aa88c659-549f-4367-87a2-0106791941ef', 'e967adcf-d452-4953-9854-b514c4888fbb']",41,,,,,,,,,,,,,,,,,Levante UD,221,00:28:41.142,Pass,True
,,,,,,,,,,,,,,,,4.035554,,,,,,,,,,,,,,9eabd7e1-8c11-48e2-95f5-9069378ddc3e,1034,,,"[7.0, 44.1]",3825619,29,,,,0.14929855,,Right Foot,,,"[78.8, 54.9]",,High Pass,,72.60771,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,53,Villarreal,222,['7782a196-57f1-4830-a3ea-89c8eaca38a7'],8,,,,,,,,,,,,,,,,,Villarreal,222,00:29:08.048,Pass,
,,,,,,,,,,,,,,,,1.760846,,,,,,,,,,,,,,7782a196-57f1-4830-a3ea-89c8eaca38a7,1035,,,"[41.3, 25.2]",3825619,29,,,,-0.21313103,,Head,,,"[68.1, 19.4]",,High Pass,,27.420431,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Zouhair Feddal,6647.0,Center Back,53,Villarreal,222,"['866c2a60-48ed-4bbe-ad0f-92b0813b7a52', '9eabd7e1-8c11-48e2-95f5-9069378ddc3e']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:29:12.083,Pass,
,,,,,,,,,,,,,,,,1.285058,,,,,,,,,,,,,,866c2a60-48ed-4bbe-ad0f-92b0813b7a52,1037,,,"[52.0, 60.7]",3825619,29,,,True,-0.886655,,,,,"[60.4, 50.4]",,High Pass,,13.290975,,,,Tomás Pina Isla,6622.0,,,,,Recovery,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,53,Villarreal,222,"['7782a196-57f1-4830-a3ea-89c8eaca38a7', 'be22df64-ccf3-40d2-8b43-69ffe3d4cd5f', 'beb79bb7-8509-468e-a4de-d44fec9e800a']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:29:13.844,Pass,True
,,,,,,,,,,,,,,,,1.761817,,,,,,,,,,,,,,abe3da85-d5a4-49a2-8883-6dcb5c6978a1,1039,,,"[60.4, 50.6]",3825619,29,,,,0.27490985,,Head,,,"[72.1, 53.9]",,High Pass,,12.15648,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,From Goal Kick,Tomás Pina Isla,6622.0,Left Defensive Midfield,53,Villarreal,222,"['6c72ae5e-066b-4d35-8aa5-8b440d3127b8', 'f87007cb-8093-4e6a-a5d9-8e35bb7f0615']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:29:15.162,Pass,
,,,,,,,,,,,,,,,,2.605645,,,,,,,,,,,,,,f87007cb-8093-4e6a-a5d9-8e35bb7f0615,1041,,,"[48.0, 26.2]",3825619,29,,,,-0.28451848,,Head,,,"[69.2, 20.0]",,High Pass,,22.088005,,,,Deyverson Brum Silva Acosta,25134.0,,,,,Recovery,1,Regular Play,Zouhair Feddal,6647.0,Center Back,54,Levante UD,221,"['0a78490a-7da9-4031-b0e0-06a9479a330e', 'abe3da85-d5a4-49a2-8883-6dcb5c6978a1']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:29:16.924,Pass,
,,,,,,,,,,,,,,,,1.084605,,,,,,,,,,,,,,a84da872-f8f9-43c1-9766-9e53252afba0,1046,,,"[49.5, 75.9]",3825619,29,,,,-2.0278652,,Right Foot,,,"[43.5, 63.7]",,High Pass,,13.595588,,Incomplete,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,54,Levante UD,221,"['11e5ebcf-7ed6-4afa-9c9b-d84500c79de7', '1ed344fe-ffc9-4d1c-a79d-ac3d4f743c91']",23,,,,,,,,,,,,,,,,,Villarreal,222,00:29:23.535,Pass,
,,,,,,,,,,,,,,,,0.953989,,,,,,,,,,,,,,44e5a800-c525-498d-bdd8-d67eb2ce7456,1051,,,"[73.2, 23.0]",3825619,29,,,,3.0199735,,Right Foot,,,"[64.2, 24.1]",,Ground Pass,,9.066973,,,,José María Martín-Bejarano Serrano,23970.0,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,54,Levante UD,221,['844d8ffd-c366-473a-b1cd-7712b57de138'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:29:26.000,Pass,
,,,,,,,,,,,,,,,,3.094587,,,,,,,,,,,,,,fcfab383-f501-43b7-b74d-91ba133f8f65,1054,,,"[65.9, 25.8]",3825619,29,,,,1.596301,,Right Foot,,,"[64.9, 65.0]",,Ground Pass,,39.212753,,,,Iván López Mendoza,8801.0,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,54,Levante UD,221,['f301b117-6ab3-46e0-9ea2-acbb63fba4c6'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:29:27.928,Pass,
,,,,,,,,,,,,,,,,4.052939,,,,,,,,,,,,,,85a3e248-ec45-48ec-ab85-7bdaf3935d92,1057,,,"[65.3, 69.9]",3825619,29,,,,-0.31819606,,Right Foot,,,"[116.0, 53.2]",,High Pass,,53.379585,,Incomplete,,Roger Martí Salvador,6684.0,,,,,,1,Regular Play,Iván López Mendoza,8801.0,Right Wing Back,54,Levante UD,221,"['b2b9dcf4-0b1c-4b57-8c00-498ea8554f39', 'd6b65d50-d7e4-49cc-b1c4-1a0f1ce07c96']",31,,,,,,,,,,,,,,,,,Levante UD,221,00:29:31.751,Pass,
,,,,,,,,,,,,,,,,0.804924,,,,,,,,,,,,,,b2b9dcf4-0b1c-4b57-8c00-498ea8554f39,1060,,,"[4.1, 26.9]",3825619,29,,,True,1.5328399,,,,,"[4.4, 34.8]",,Low Pass,,7.905694,,,,Alphonse Areola,3379.0,,,,,Recovery,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,55,Villarreal,222,"['10008292-e172-4483-ba07-3cc903ec902b', '85a3e248-ec45-48ec-ab85-7bdaf3935d92', 'c00d8b71-df1b-4972-b418-5b3085b21fd8']",35,,,,,,,,,,,,,,,,,Villarreal,222,00:29:35.804,Pass,True
,,,,,,,,,,,,,,,,3.669049,,,,,,,,,,,,,,186f5819-d0fb-484f-96bd-1fc7a7155993,1063,,,"[29.6, 53.6]",3825619,29,,,,0.111890264,,Right Foot,,,"[83.0, 59.6]",,High Pass,,53.736023,,,,Samuel García Sánchez,6783.0,,,,,,1,Regular Play,Alphonse Areola,3379.0,Goalkeeper,55,Villarreal,222,['5fa28573-c524-4664-9e9e-18d96210fda8'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:29:57.616,Pass,
,,,,,,,,,,,,,,,,1.543253,,,,,,,,,,,,,,2178edb5-46eb-4ca1-b4b0-b64df27bb465,1066,,,"[83.0, 59.6]",3825619,30,,,True,1.1821711,,,,,"[88.2, 72.3]",,High Pass,,13.723338,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,55,Villarreal,222,"['647bba67-0ace-4e5e-9fda-6b2bc2899a45', 'e2f89e58-b43d-4f6d-ad75-58b3b29bc6b8']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:30:01.300,Pass,True
,,,,,,,,,,,,,,,,1.002524,,,,,,,,,,,,,,7b306225-3107-4260-b4eb-4737d85c69aa,1068,,,"[88.8, 72.3]",3825619,30,,,,-1.1158822,,Right Foot,,,"[93.3, 63.1]",,Ground Pass,,10.241582,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,55,Villarreal,222,['dc8ee3c1-7ba4-45e7-95fb-6849827a07bf'],2,,,,,,,,,,,,,,,,,Villarreal,222,00:30:02.843,Pass,
,,,,,,,,,,,,,,,,0.607325,,,,,,,,,,,,,,9944b7b8-4f43-433b-b5cf-210ada36753d,1072,,,"[93.1, 64.3]",3825619,30,,,,2.003204,,Right Foot,,,"[90.7, 69.5]",,Ground Pass,,5.7271285,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,55,Villarreal,222,"['642de2e9-7234-41c0-866c-c2057d7dbfec', 'c913d66b-8713-4f3b-b6cd-b38677fb3c9d']",4,,,,,,,,,,,,,,,,,Villarreal,222,00:30:04.046,Pass,True
,,,,,,,,,,,,,,,,2.422847,,,,,,,,,,,,,,573dffc1-db4c-4697-adc1-f7e3ed1ab298,1074,,,"[90.7, 69.5]",3825619,30,,,,-0.82428014,,Left Foot,True,,"[111.7, 46.8]",,High Pass,,30.923939,,Incomplete,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,55,Villarreal,222,['d411771d-41c4-41e7-8cbb-139de9462f85'],4,,,,,,,,,,,,,,,,,Villarreal,222,00:30:04.654,Pass,
,,,,,,,,,,,,,,,,2.095396,,,,,,,,,,,,,,fdfdbb7b-6f4b-4d07-916f-fd50547c9eee,1077,,,"[12.7, 40.8]",3825619,30,,,,1.1760052,,Keeper Arm,,,"[16.7, 50.4]",,Ground Pass,,10.4,,,,Simão Mate,27122.0,,,,,,1,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,56,Levante UD,221,['142a41fa-7c5e-45f0-9fb0-d772d08cb785'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:30:10.243,Pass,
,,,,,,,,,,,,,,,,1.074804,,,,,,,,,,,,,,c7d7f162-2650-4257-8cda-57916640d9e6,1081,,,"[40.7, 66.5]",3825619,30,,,,0.71106726,,Right Foot,,,"[50.8, 75.2]",,Ground Pass,,13.330417,,,,Iván López Mendoza,8801.0,,,,,,1,Regular Play,Simão Mate,27122.0,Right Center Back,56,Levante UD,221,['eb482c1b-c317-48a8-bf4f-e31215e068d0'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:30:15.597,Pass,
,,,,,,,,,,,,,,,,0.289894,,,,,,,,,,,,,,f0310061-01e8-489b-8fea-d90d3b049c60,1085,,,"[54.4, 66.7]",3825619,30,,,,-0.060794555,,Right Foot,,,"[65.9, 66.0]",,Ground Pass,,11.521285,,Unknown,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Iván López Mendoza,8801.0,Right Wing Back,56,Levante UD,221,['e2ef2107-299f-49b5-afcf-689e8cc20146'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:30:18.986,Pass,
,,,,,,,,,,,,,,,,0.760092,,,,,,,,,,,,,,e769b5f4-f63f-4bc3-b1ab-c2e2dde61c10,1089,,,"[57.0, 65.6]",3825619,30,,,,-1.6980126,,Right Foot,,,"[55.9, 57.0]",,Ground Pass,,8.670063,,,,José María Martín-Bejarano Serrano,23970.0,,,,,Free Kick,1,From Free Kick,Simão Mate,27122.0,Right Center Back,57,Levante UD,221,['9f3dfa10-0863-4785-9b50-24bcbb69af87'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:30:40.054,Pass,
,,,,,,,,,,,,,,,,1.777406,,,,,,,,,,,,,,ce6447f1-559f-4a90-a4da-72fde2d7c2ba,1092,,,"[55.9, 57.0]",3825619,30,,,,-2.3376782,,Right Foot,,,"[34.7, 35.0]",,Ground Pass,,30.55225,,,,Zouhair Feddal,6647.0,,,,,,1,From Free Kick,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,57,Levante UD,221,['5c3d34f2-a63e-4a36-87e3-4ef984b5d436'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:30:42.891,Pass,
,,,,,,,,,,,,,,,,2.92264,,,,,,,,,,,,,,5ea88a09-51fa-437c-b451-d756101f0d43,1095,,,"[43.3, 29.7]",3825619,30,,,,-0.36390662,,Left Foot,,,"[100.8, 7.8]",,High Pass,,61.529343,,,,Antonio García Aranda,6784.0,,,,,,1,From Free Kick,Zouhair Feddal,6647.0,Center Back,57,Levante UD,221,['157a223e-2ab8-4601-a15e-652c16002250'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:30:47.183,Pass,
,,,,,,,,,,,,,,,,3.322201,,,,,,,,,,,,,,9919b4fb-b933-4a98-bf12-7b06119cd337,1102,,,"[8.0, 78.2]",3825619,30,,,,-0.25408843,,Right Foot,,,"[41.5, 69.5]",,High Pass,,34.61127,,Incomplete,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,57,Levante UD,221,"['2f7b7efa-21f0-49e3-a0ba-96e7fbb1b99a', '81f50d00-0279-4991-80cf-31bea6c07f5e', '8e386670-9858-417c-9c1b-0fe7c1e2bcea']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:30:55.812,Pass,True
,,,,,,,,,,,,,,,,2.66668,,,,,,,,,,,,,,c4e24d97-2281-407e-ab76-80b0fa5cf084,1110,,,"[77.7, 14.9]",3825619,31,,,,1.4272363,,Right Foot,,,"[85.0, 65.4]",,High Pass,,51.024895,,,,Iván López Mendoza,8801.0,,True,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Center Midfield,57,Levante UD,221,['69ee80eb-94ee-4098-a023-f280335243c3'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:31:03.295,Pass,
,,,,,,,,,,,,,,,,1.964632,,,,,,,,,,,,,,c2499e7e-8bea-4f88-9f7d-73251c493642,1116,,,"[27.6, 10.6]",3825619,31,,,,-0.07006058,,Right Foot,,,"[39.0, 9.8]",,Ground Pass,,11.428036,,,,Samuel García Sánchez,6783.0,,,,,Recovery,1,Regular Play,Bojan Jokić,27155.0,Left Back,58,Villarreal,222,"['533f28b3-c840-43dc-b53b-fbdd142ac496', '65c36810-966e-4d74-86c3-c9dc628b9d98']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:31:15.648,Pass,True
,,,,,,,,,,,,,,,,2.786786,,,,,,,,,,,,,,6e20cf74-95be-4e79-8a1e-03ec0aa34748,1119,,,"[39.0, 9.8]",3825619,31,,,,1.2624979,,Right Foot,,,"[49.7, 43.4]",,High Pass,,35.262585,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,58,Villarreal,222,['d302c1fd-e276-45d5-96b7-ba5375184bf6'],17,,,,,,,,,,,,,,,,,Villarreal,222,00:31:17.988,Pass,
,,,,,,,,,,,,,,,,1.719136,,,,,,,,,,,,,,bf895917-edd5-4722-80c3-e1dc58dfcc67,1123,,,"[54.5, 41.7]",3825619,31,,,,-0.4575127,,Right Foot,,,"[87.2, 25.6]",,High Pass,,36.448593,,Incomplete,,Samuel García Sánchez,6783.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,58,Villarreal,222,"['025b59f1-3a02-420c-84c9-d06c7fbe166a', '5aa5e985-6901-4125-b4d0-d416f90bea9a', '97e396f6-f665-42da-b0d5-5111432852ce']",23,,,,,,,,,,,,,,,,,Villarreal,222,00:31:23.652,Pass,True
,,,,,,,,,,,,,,,,0.616122,,,,,,,,,,,,,,db8ccec7-d8fc-4cc6-9f64-abfd6f59aefa,1127,,,"[85.6, 14.3]",3825619,31,,,,1.7225615,,Head,,,"[84.3, 22.8]",,Low Pass,,8.598837,,,,Alfonso Pedraza Sag,6737.0,,,,,Recovery,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,58,Villarreal,222,"['cb756346-6e57-4c34-9a34-a28530ba51e2', 'db8a7d3b-00fa-4d94-99af-885ae7d0775c']",27,,,,,,,,,,,,,,,,,Villarreal,222,00:31:27.759,Pass,True
,,,,,,,,,,,,,,,,0.72979,,,,,,,,,,,,,,8ac34b56-5425-4eff-9756-baed865cdfbd,1134,,,"[31.7, 58.8]",3825619,31,,,,-1.4711276,,Right Foot,,,"[32.8, 47.8]",,Ground Pass,,11.054863,,,,José María Martín-Bejarano Serrano,23970.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,59,Levante UD,221,['24471076-e427-4fe3-965e-c93a8f538a38'],30,,,,,,,,,,,,,,,,,Levante UD,221,00:31:30.948,Pass,
,,,,,,,,,,,,,,,,1.607997,,,,,,,,,,,,,,d6faa26c-4a58-4bf2-9ace-cc036abb5a70,1137,,,"[34.7, 46.6]",3825619,31,,,,-0.7094027,,Right Foot,,,"[55.9, 28.4]",,Low Pass,,27.94065,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,59,Levante UD,221,['51cae877-2261-4e64-af66-0f05700c8e7e'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:31:32.590,Pass,
,,,,,,,,,,,,,,,,0.912215,,,,,,,,,,,,,,a1c36b3f-a00e-4975-8565-bcefc30e69f4,1139,,,"[55.9, 28.4]",3825619,31,,,,1.1424282,,Left Foot,,,"[63.8, 45.7]",,Ground Pass,,19.018412,,,,Roger Martí Salvador,6684.0,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,59,Levante UD,221,['529bd104-69c8-43c5-b12b-9509b70488e6'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:31:34.198,Pass,
,,,,,,,,,,,,,,,,1.385231,,,,,,,,,,,,,,0fa1dd09-a0bb-4d5f-8da6-4eb0e6892432,1142,,,"[64.2, 45.7]",3825619,31,,,,-0.9425919,,Left Foot,,,"[78.8, 25.6]",,Ground Pass,,24.842907,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,59,Levante UD,221,"['c2595c76-f0dc-4814-b7be-68fe545513e4', 'c633059c-4396-446e-805d-21e7b55c424b']",35,,,,,,,,,,,,,,,,,Levante UD,221,00:31:35.964,Pass,
,,,,,,,,,,,,,,,,1.107779,,,,,,,,,,,,,,59e71510-cdc3-453f-b9b6-3b0bffef2566,1146,,,"[41.3, 56.0]",3825619,31,,,,-0.6603063,,Right Foot,,,"[50.7, 48.7]",,Ground Pass,,11.901681,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,60,Villarreal,222,['f3d265ac-bd76-464c-8bd5-203e4a1e988a'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:31:39.690,Pass,
,,,,,,,,,,,,,,,,1.268071,,,,,,,,,,,,,,d80d8a7c-1dcd-465f-a91c-b976009a7d46,1149,,,"[50.7, 48.7]",3825619,31,,,,-0.5658543,,Right Foot,,,"[65.5, 39.3]",,Ground Pass,,17.532825,,,,Samuel García Sánchez,6783.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,60,Villarreal,222,['cf4dba70-28a3-438c-ab7b-db88490a75ca'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:31:41.293,Pass,
,,,,,,,,,,,,,,,,1.911087,,,,,,,,,,,,,,97ba1f45-562a-4e29-b006-c398c19a95ff,1152,,,"[68.7, 54.3]",3825619,31,,,,-0.52516407,,Right Foot,,,"[90.1, 41.9]",,High Pass,,24.732973,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,60,Villarreal,222,['89a38fed-497b-4f82-b69b-0fa33c5f71bd'],45,,,,,,,,,,,,,,,,,Villarreal,222,00:31:45.224,Pass,
,,,,,,,,,,,,,,,,0.928205,,,,,,,,,,,,,,1a04e933-c206-42ae-b746-d3d3c0b91a44,1156,,,"[86.2, 47.9]",3825619,31,,,,1.7051178,,Right Foot,,,"[84.7, 59.0]",,Ground Pass,,11.200892,,,,Samuel García Sánchez,6783.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,60,Villarreal,222,"['05f293dc-dd68-4a78-923f-8e1360c4ee07', 'ac5a7b5f-9ab7-464b-91db-5d43d72077ae']",49,,,,,,,,,,,,,,,,,Villarreal,222,00:31:49.014,Pass,True
,,,,,,,,,,,,,,,,1.157674,,,,,,,,,,,,,,1de15c80-8ac2-4584-9e01-207d3a0a2877,1159,,,"[89.0, 60.5]",3825619,31,,,,1.7645948,,Right Foot,,,"[86.9, 71.2]",,Ground Pass,,10.904128,,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,60,Villarreal,222,['6bd0a668-b03b-4827-b9d4-5459427fd44d'],50,,,,,,,,,,,,,,,,,Villarreal,222,00:31:50.623,Pass,
,,,,,,,,,,,,,,,,1.173972,,,,,,,,,,,,,,11b31799-5335-4962-81af-095a2cbb0c71,1162,,,"[86.9, 71.2]",3825619,31,,,,-2.2924511,,Right Foot,,,"[80.3, 63.7]",,Ground Pass,,9.990496,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,60,Villarreal,222,['e43338d5-61f4-4a3e-964c-99e6cc0e1251'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:31:52.978,Pass,
,,,,,,,,,,,,,,,,1.276433,,,,,,,,,,,,,,ff6e67ab-a2f8-4be1-ae75-9772fd405144,1165,,,"[87.3, 67.5]",3825619,31,,,,0.71830535,,Right Foot,,,"[100.8, 79.3]",,Ground Pass,,17.930141,,,,Samuel García Sánchez,6783.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,60,Villarreal,222,['a133f413-37b7-4b40-aae4-c2372a4ca27f'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:31:55.885,Pass,
,,,,,,,,,,,,,,,,0.166045,,,,,,,,,,,,,,c4b5d040-fb19-48dc-b552-26d35835ac61,1168,,,"[100.4, 79.3]",3825619,31,,,,-1.2533376,,Right Foot,,,"[102.7, 72.3]",,Low Pass,,7.368175,,Incomplete,,,,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,60,Villarreal,222,['8743c4ee-6465-4787-bf35-90c7ed50f252'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:31:58.811,Pass,
,,,,,,,,,,,,,,,,1.084854,,,,,,,,,,,,,,b53c3b8c-a96f-4e54-812f-de49fec62228,1170,,,"[86.5, 80.0]",3825619,32,,,,-0.96795803,,,,,"[91.8, 72.3]",,Low Pass,,9.347727,,,,Samuel García Sánchez,6783.0,,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,61,Villarreal,222,['65df2d56-8977-4518-bcee-46c9da9e7948'],13,,,,,,,,,,,,,,,,,Villarreal,222,00:32:13.893,Pass,
