bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.12496,,,,,,,,,,,,,,,df763a78-ad06-42bf-8e99-adaced54e498,43,,,"[84.9, 67.5]",3825653,0,,,,,1.7777885,,Other,,,,"[82.8, 77.5]",,Low Pass,,10.218122,,,Sergio Gontán Gallardo,6742.0,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Left Center Forward,3,Eibar,322,['0ce81aa1-4cf9-43ab-9243-11819de03565'],30,,,,,,,,,,,,,,,,,Eibar,322,00:00:30.085,Pass,
,,,,,,,,,,,,,,,,4.939062,,,,,,,,,,,,,,,3fad9670-05e8-4eb0-b6ca-6c2c5fac15c1,46,,,"[86.0, 78.8]",3825653,0,,,,,-1.2116885,,Right Foot,True,,,"[110.4, 13.8]",,High Pass,,69.42881,Incomplete,,,,,,True,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Midfield,3,Eibar,322,['0d39ea81-41ed-4c16-b14d-6d4899be0c07'],33,,,,,,,,,,,,,,,,,Eibar,322,00:00:33.771,Pass,
,,,,,,,,,,,,,,,,0.202402,,,,,,,,,,,,,,,e1d6bda4-48f6-4df4-b879-7c382d2e1a4f,50,,,"[11.2, 66.5]",3825653,0,,,,,0.59619915,,Right Foot,,,,"[14.0, 68.4]",,Ground Pass,,3.3837848,Incomplete,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,3,Eibar,322,"['5854f472-0b95-4e7c-b632-059a7330be64', 'a1424cb5-d0b6-4358-84c7-55c702494674']",38,,,,,,,,,,,,,,,,,Getafe,216,00:00:38.735,Pass,True
,,,,,,,,,,,,,,,,1.541066,,,,,,,,,,,,,,,881c22b8-7581-4a3f-85e4-ee08e987e7e3,52,,,"[15.7, 80.0]",3825653,0,,,,,-0.30566615,,,,,,"[38.2, 72.9]",,High Pass,,23.593643,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,4,Getafe,216,"['36e43776-08e8-4b42-ac6e-a2eddb96fedc', 'e68ce7ea-a899-49c4-8e1a-b9b0987f2e3a']",57,,,,,,,,,,,,,,,,,Getafe,216,00:00:57.744,Pass,
,,,,,,,,,,,,,,,,1.075725,,,,,,,,,,,,,,,e68ce7ea-a899-49c4-8e1a-b9b0987f2e3a,54,,,"[81.9, 7.2]",3825653,0,,,,,0.5559355,,Head,,,,"[98.8, 17.7]",,High Pass,,19.89623,,,Borja González Tomás,6566.0,,,,,,Recovery,1,Regular Play,Eddy Silvestre Pascual İsrafilov,23799.0,Right Defensive Midfield,5,Eibar,322,"['61de868f-7add-4318-84b7-e08c26833368', '881c22b8-7581-4a3f-85e4-ee08e987e7e3']",59,,,,,,,,,,,,,,,,,Eibar,322,00:00:59.285,Pass,
,,,,,,,,,,,,,,,,0.720036,,,,,,,,,,,,,,,3c2fdf12-2836-460a-8949-f621d8a1aa33,56,,,"[98.8, 17.7]",3825653,1,,,,,3.020969,,Right Foot,,,,"[92.2, 18.5]",,Ground Pass,,6.6483083,,,Sergio Enrich Ametller,6700.0,,,,,,,1,Regular Play,Borja González Tomás,6566.0,Right Center Forward,5,Eibar,322,['6edc539d-d2c6-4829-8c18-612e060b6312'],0,,,,,,,,,,,,,,,,,Eibar,322,00:01:00.361,Pass,
,,,,,,,,,,,,,,,,1.10247,,,,,,,,,,,,,,,99f6ff22-36a6-41c2-8efa-574feeae07ca,60,,,"[92.2, 18.5]",3825653,1,,,,,-0.74394727,,Right Foot,,,,"[103.5, 8.1]",,Ground Pass,,15.357409,,,Saúl Berjón Pérez,24070.0,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Left Center Forward,5,Eibar,322,"['40a508b0-aaf9-4691-89ce-adaedeabb2fe', 'e6eb4f67-3e79-46ec-92da-c480ee119540']",1,,,,,,,,,,,,,,,,,Eibar,322,00:01:01.461,Pass,True
,,,,,,,,,,,,,,,,0.184665,,,,,,,,,,,,,,,a86a5f38-f0ba-45bc-bd50-c6d432abf419,63,,,"[104.2, 8.1]",3825653,1,,,,,1.401018,,Left Foot,,,,"[105.4, 15.1]",,Low Pass,,7.1021123,Incomplete,,,,,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Left Midfield,5,Eibar,322,['2a3f5e5a-797d-4c8f-93b5-39265cb31d04'],3,,,,,,,,,,,,,,,,,Eibar,322,00:01:03.558,Pass,
,,,,,,,,,,,,,,,,1.716779,,,,,,,,,,,,,,,ba3af02d-e40c-4c31-b865-27a8f10a7cc6,66,,,"[110.6, 0.1]",3825653,1,,,,,1.4215387,,,,,,"[114.6, 26.7]",,High Pass,,26.89907,,,Saúl Berjón Pérez,24070.0,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,6,Eibar,322,['f539a33d-b46e-4a61-88cc-e156e35a1386'],16,,,,,,,,,,,,,,,,,Eibar,322,00:01:16.567,Pass,
,,,,,,,,,,,,,,,,1.533339,,,,,,,,,,,,,,,ac6a3b18-5954-4301-b941-b5c594c6ac7f,69,,,"[6.1, 54.3]",3825653,1,,,,,1.4513674,,Head,,,,"[7.0, 61.8]",,High Pass,,7.553807,,,Pablo Sarabia García,6720.0,,,,,,Recovery,1,From Throw In,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,6,Eibar,322,['2867e099-aa92-4a62-b79c-16cca62c328f'],19,,,,,,,,,,,,,,,,,Getafe,216,00:01:19.203,Pass,
,,,,,,,,,,,,,,,,3.45277,,,,,,,,,,,,,,,f64ff982-b0e3-478c-9fa4-5a3a8a59625d,72,,,"[7.0, 60.5]",3825653,1,,,,,-0.27983773,,Left Foot,,,,"[58.5, 45.7]",,High Pass,,53.58442,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,,1,From Throw In,Pablo Sarabia García,6720.0,Right Wing,6,Eibar,322,"['44324ae6-dc4a-4c00-8d99-dfd2e583da51', '92ec9344-50fc-4b55-9542-18c863b0616a']",21,,,,,,,,,,,,,,,,,Getafe,216,00:01:21.365,Pass,
,,,,,,,,,,,,,,,,1.174093,,,,,,,,,,,,,,,92ec9344-50fc-4b55-9542-18c863b0616a,74,,,"[61.6, 34.4]",3825653,1,,,,,-0.9934543,,Head,,,,"[68.7, 23.5]",,Low Pass,,13.008459,,,Aleksandar Pantić,27239.0,,,,,,Recovery,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,6,Eibar,322,"['353af0a9-5fe1-4433-ba0e-b2fab0e8f4c3', 'f64ff982-b0e3-478c-9fa4-5a3a8a59625d']",24,,,,,,,,,,,,,,,,,Eibar,322,00:01:24.818,Pass,
,,,,,,,,,,,,,,,,0.744896,,,,,,,,,,,,,,,b8b1dd20-a8a3-462f-82a9-a933a1f0d784,78,,,"[68.9, 14.7]",3825653,1,,,,,0.23515096,,Left Foot,,,,"[78.5, 17.0]",,Ground Pass,,9.871676,Incomplete,,David Juncà Reñé,6776.0,,,,,,,1,From Throw In,Aleksandar Pantić,27239.0,Left Center Back,6,Eibar,322,"['25fef372-050d-4a23-b293-889798dc4816', '2df60e38-6987-4908-8005-0fc9d6a1e159']",27,,,,,,,,,,,,,,,,,Eibar,322,00:01:27.153,Pass,
,,,,,,,,,,,,,,,,1.322244,,,,,,,,,,,,,,,ddc445a0-948b-44b2-9cde-c4b8632fef64,82,,,"[50.1, 59.8]",3825653,1,,,,,-0.07355129,,Right Foot,,,True,"[69.1, 58.4]",,Ground Pass,,19.05151,,,Ángel Lafita Castillo,26020.0,,,,,,Recovery,1,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,6,Eibar,322,['04eddf62-8641-40de-bc83-7598e376dfba'],29,,,,,,,,,,,,,,,,,Getafe,216,00:01:29.579,Pass,
,,,,,,,,,,,,,,,,1.510715,,,,,,,,,,,,,,,5799cfe9-3fa0-49d0-9bc7-64d634da65a8,86,,,"[69.1, 58.4]",3825653,1,,,,,1.3313485,,Right Foot,,,,"[74.3, 79.7]",,Ground Pass,,21.925556,Out,,Pablo Sarabia García,6720.0,,,,,,,1,From Throw In,Ángel Lafita Castillo,26020.0,Left Wing,6,Eibar,322,['6a1c36e6-29ef-4058-a140-bfe63a1bbf40'],31,,,,,,,,,,,,,,,,,Getafe,216,00:01:31.241,Pass,
,,,,,,,,,,,,,,,,1.941517,,,,,,,,,,,,,,,44db909a-e4aa-4da4-8a29-9b6a79cff065,88,,,"[46.0, 0.1]",3825653,1,,,,,1.8902104,,,,,,"[37.5, 25.8]",,Low Pass,,27.06917,,,Mauro Javier Dos Santos,6837.0,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,7,Eibar,322,['f50bcc53-9861-4c61-8815-aace50b1f628'],38,,,,,,,,,,,,,,,,,Eibar,322,00:01:38.035,Pass,
,,,,,,,,,,,,,,,,1.653217,,,,,,,,,,,,,,,79028b5e-9c97-431c-94f7-c9b50011658d,91,,,"[37.5, 31.4]",3825653,1,,,,,1.3422331,,Right Foot,,,,"[45.2, 64.5]",,Ground Pass,,33.983818,,,Ander Capa Rodríguez,6699.0,,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,7,Eibar,322,['c3b9fc16-947f-4f5b-ad53-7ba84b337c95'],42,,,,,,,,,,,,,,,,,Eibar,322,00:01:42.142,Pass,
,,,,,,,,,,,,,,,,2.2216,,,,,,,,,,,,,,,8e7de56f-a41a-47e8-b0c1-3ce00a8389c0,98,,,"[112.9, 21.2]",3825653,1,,,,,1.2865282,,Left Foot,True,,,"[120.0, 45.5]",,High Pass,,25.316002,Out,,,,,,,,,,1,From Throw In,Ángel Lafita Castillo,26020.0,Left Wing,7,Eibar,322,,50,,,,,,,,,,,,,,,,,Getafe,216,00:01:50.364,Pass,
,,,,,,,,,,,,,,,,3.815893,,,,,,,,,,,,,,,1e51ef98-9513-41be-bb5b-dfbea2f9ace6,99,,,"[7.0, 36.1]",3825653,2,,,,,-0.34097895,,Right Foot,,,,"[72.1, 13.0]",,High Pass,,69.07691,,,Sergio Enrich Ametller,6700.0,,,,,,Goal Kick,1,From Goal Kick,Xabier Iruretagoiena Aranzamendi,27462.0,Goalkeeper,8,Eibar,322,['36302eaa-ac34-425a-91f3-edc3b9dedbc1'],20,,,,,,,,,,,,,,,,,Eibar,322,00:02:20.143,Pass,
,,,,,,,,,,,,,,,,4.489316,,,,,,,,,,,,,,,ae481261-514e-4808-a3a6-41d1e35a1319,103,,,"[48.8, 71.2]",3825653,2,,,,,-0.13227916,,Left Foot,,,,"[96.9, 64.8]",,High Pass,,48.52391,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,Recovery,1,From Goal Kick,Pablo Sarabia García,6720.0,Right Wing,8,Eibar,322,"['88594b5f-9807-4934-b4ee-bc729f522648', 'cf54b011-586c-4e1b-b43a-68b9c25791aa']",25,,,,,,,,,,,,,,,,,Getafe,216,00:02:25.094,Pass,
,,,,,,,,,,,,,,,,1.628433,,,,,,,,,,,,,,,cf54b011-586c-4e1b-b43a-68b9c25791aa,105,,,"[23.2, 15.3]",3825653,2,,,,,2.144463,,Other,,,,"[10.6, 34.8]",,High Pass,,23.216589,,,Xabier Iruretagoiena Aranzamendi,27462.0,,,,,,Interception,1,From Goal Kick,Aleksandar Pantić,27239.0,Left Center Back,8,Eibar,322,"['5fd6174f-b3be-452a-8872-adb4e07f2b16', 'ae481261-514e-4808-a3a6-41d1e35a1319']",29,,,,,,,,,,,,,,,,,Eibar,322,00:02:29.584,Pass,
