bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.921069,,,,,,,,,,,,,9cd4e4fc-e4c6-45bd-96e5-9ccf50b288b5,3406,,"[78.6, 60.0]",3825859,90,,,,,-0.71991813,,Right Foot,,,"[91.6, 48.6]",,Ground Pass,,17.29046,,,Jonathan Viera Ramos,10755.0,,,,,,,2,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Left Wing,181,Las Palmas,208,['3e4ca737-59d5-4ffa-a125-a95ade637739'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:45:15.276,Pass,
,,,,,,,,,,,,,,,,0.980427,,,,,,,,,,,,,a6ef41a2-d7d5-45f8-bdc9-454cf13ab304,3409,,"[91.4, 43.9]",3825859,90,,,,,-1.1807482,1e61d273-7b7d-410b-8f1a-f96714dc5585,Left Foot,,,"[98.8, 25.9]",,Low Pass,,19.461758,,,Sergio Ezequiel Araújo,8167.0,True,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,181,Las Palmas,208,['6d499531-0c76-4420-ae77-7a010efd4f76'],17,,,,,,,,,,,,,,,,,Las Palmas,208,00:45:17.439,Pass,
,,,,,,,,,,,,,,,,5.87701,,,,,,,,,,,,,922c8520-cf76-4284-a5a8-0c2f01c8dab5,3420,,"[6.0, 36.0]",3825859,91,,True,,,-0.43418527,,Right Foot,,,"[66.6, 7.9]",,High Pass,,66.79798,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,182,Granada,1049,['5436cc17-4a3e-4c80-a93c-1f9e3df0e9c8'],10,,,,,,,,,,,,,,,,,Granada,1049,00:46:10.380,Pass,
,,,,,,,,,,,,,,,,0.850917,,,,,,,,,,,,,5436cc17-4a3e-4c80-a93c-1f9e3df0e9c8,3421,,"[53.5, 72.2]",3825859,91,,,,True,-0.24735396,,,,,"[63.4, 69.7]",,Low Pass,,10.210778,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,David Simón Rodríguez Santana,7906.0,Right Back,182,Granada,1049,"['1f6da846-0f32-49e5-aa62-55250ee6cf35', '922c8520-cf76-4284-a5a8-0c2f01c8dab5', 'e25e1eb1-6f62-4f00-8c78-aa1ea04e1706']",16,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:16.257,Pass,True
,,,,,,,,,,,,,,,,1.178158,,,,,,,,,,,,,e25e1eb1-6f62-4f00-8c78-aa1ea04e1706,3423,,"[56.7, 10.4]",3825859,91,,,,,-1.1354431,,Head,,,"[60.7, 1.8]",,Low Pass,,9.484725,,,Juan Isaac Cuenca López,26776.0,,,,,,Recovery,2,From Goal Kick,Francisco Manuel Rico Castro,25707.0,Right Midfield,182,Granada,1049,"['5436cc17-4a3e-4c80-a93c-1f9e3df0e9c8', '86dffcb8-2e4b-427b-82c4-9bd04eedf7f7']",17,,,,,,,,,,,,,,,,,Granada,1049,00:46:17.108,Pass,
,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,5a6b58b1-6140-4ae3-9ec8-2a7a8806c316,3426,,"[60.7, 1.8]",3825859,91,,,,,0.7980557,,Right Foot,,,"[68.5, 9.8]",,High Pass,,11.1731825,,,Youssef El-Arabi,27109.0,,,,,,,2,From Goal Kick,Juan Isaac Cuenca López,26776.0,Left Midfield,182,Granada,1049,['e538b6b2-613c-4e33-ab26-385b75f9dd3a'],18,,,,,,,,,,,,,,,,,Granada,1049,00:46:18.326,Pass,
,,,,,,,,,,,,,,,,0.993191,,,,,,,,,,,,,0c0b17dc-ad2f-42bf-b1a8-8a92f2cf7c80,3429,,"[67.7, 11.3]",3825859,91,,,,,-1.0731812,,Head,,,"[72.1, 3.2]",,High Pass,,9.217917,Incomplete,,,,,,,,,,2,From Goal Kick,Youssef El-Arabi,27109.0,Left Center Forward,182,Granada,1049,['3db7f572-f1c0-4ae1-a6d2-291e0abc9d36'],19,,,,,,,,,,,,,,,,,Granada,1049,00:46:19.766,Pass,
,,,,,,,,,,,True,,,,,0.963011,,,,,,,,,,,,,3db7f572-f1c0-4ae1-a6d2-291e0abc9d36,3430,,"[48.0, 76.9]",3825859,91,,,,,0.088007376,,Head,,,"[61.6, 78.1]",,Low Pass,,13.652839,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,Interception,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,183,Las Palmas,208,"['0c0b17dc-ad2f-42bf-b1a8-8a92f2cf7c80', 'f5176188-0f06-4235-8e0c-a7ff69a43c6f']",20,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:20.760,Pass,
,,,,,,,,,,,,,,,,1.218605,,,,,,,,,,,,,e5de15e1-65e7-4783-ae2b-aa1a079eeb11,3434,,"[62.1, 78.5]",3825859,91,,,,,-0.9017533,,Right Foot,,,"[68.9, 69.9]",,Ground Pass,,10.963576,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,,2,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Defensive Midfield,183,Las Palmas,208,"['27793d21-e405-4bd4-83b7-4ce7ed4aacdf', '50552658-1079-4963-ac14-a6b136b01a7a', '77e64d37-d740-45bd-96ae-700069d624f7']",22,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:22.176,Pass,True
,,,,,,,,,,,,,,,,1.856476,,,,,,,,,,,,,b8a455a5-6ef3-4124-b1a6-6830019a3a5e,3440,,"[74.9, 79.1]",3825859,91,,,,,-0.78027,,Right Foot,,,"[84.7, 69.4]",,Ground Pass,,13.788764,Incomplete,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Left Wing,183,Las Palmas,208,"['9aab8b42-0cad-4663-aa05-98916884814d', 'cde8257d-43a3-4b97-8985-06d626c20843']",26,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:26.110,Pass,True
,,,,,,,,,,,,,,,,1.356728,,,,,,,,,,,,,457e8a08-d0ce-4adc-bdc3-4c23c8a13542,3442,,"[58.8, 67.5]",3825859,91,,,,,-1.5707964,,Right Foot,,,"[58.8, 53.6]",,Ground Pass,,13.9,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,Recovery,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,183,Las Palmas,208,['deebcbde-2cdd-44bc-9b6a-4f471258edd1'],30,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:30.056,Pass,
,,,,,,,,,,,,,,,,1.576513,,,,,,,,,,,,,d886de8c-49db-4ddf-8f56-99efa72520f0,3445,,"[59.0, 49.0]",3825859,91,,,,,-1.7259376,,Left Foot,,,"[55.7, 27.9]",,Ground Pass,,21.356499,,,Javier Garrido Behovide,26448.0,,,,,,,2,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Defensive Midfield,183,Las Palmas,208,['3873b2c4-326e-4b63-b1d4-417ec945ba0d'],31,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:31.739,Pass,
,,,,,,,,,,,,,,,,0.888392,,,,,,,,,,,,,174554e9-6e1a-4c02-a05f-e7de96330ea6,3448,,"[63.7, 17.8]",3825859,91,,,,,-0.60313004,,Left Foot,,,"[78.8, 7.4]",,Ground Pass,,18.33494,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,,2,Regular Play,Javier Garrido Behovide,26448.0,Left Back,183,Las Palmas,208,['3418821b-d385-49d8-bd50-3e05f438cb33'],35,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:35.318,Pass,
,,,,,,,,,,,,,,,,0.73608,,,,,,,,,,,,,c4b9899d-05f4-497e-b07b-71ab2e969d19,3453,,"[82.4, 24.1]",3825859,91,,,,,0.22082877,,Right Foot,,,"[92.2, 26.3]",,Ground Pass,,10.043903,,,Jonathan Viera Ramos,10755.0,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Left Wing,183,Las Palmas,208,"['1455215f-fe13-42fc-90c2-514626594f66', '1d554769-39e9-45a1-8d6f-674add4dcc60', 'f7076e7c-2f12-43dd-8e9a-824369694068']",41,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:41.000,Pass,True
,,,,,,,,,,,,,,,,1.320609,,,,,,,,,,,,,bb50d199-541f-44bf-bd78-a2b3d1228277,3458,,"[55.1, 8.8]",3825859,91,,,,,-0.1724279,,Left Foot,,,"[72.9, 5.7]",,Low Pass,,18.067928,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,Recovery,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,183,Las Palmas,208,['b42b439c-a312-4f44-bc90-b8600a73b0ef'],46,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:46.416,Pass,
,,,,,,,,,,,,,,,,0.469478,,,,,,,,,,,,,8622ee00-f104-4fb0-8bb4-867137a5e6ed,3461,,"[86.3, 14.7]",3825859,91,,,,,0.87605804,,Right Foot,,,"[93.8, 23.7]",,Ground Pass,,11.715375,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,,2,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Defensive Midfield,183,Las Palmas,208,"['a86b11e8-7736-4677-928e-77c4adb5b9a6', 'bfa18880-a84a-4d0f-87b0-ae439c01457e']",50,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:50.983,Pass,
,,,,,,,,,,,,,,,,3.36331,,,,,,,,,,,,,dd9a2bcf-b913-49b3-84e4-9ce74b622196,3464,,"[20.0, 56.4]",3825859,91,,,,,0.1182794,,Left Foot,,,"[64.6, 61.7]",,High Pass,,44.913807,Incomplete,,,,,,,,,Recovery,2,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,183,Las Palmas,208,['d68547a1-2349-40df-a660-4271b7f4588d'],53,,,,,,,,,,,,,,,,,Granada,1049,00:46:53.202,Pass,
,,,,,,,,,,,,,,,,1.647902,,,,,,,,,,,,,d68547a1-2349-40df-a660-4271b7f4588d,3465,,"[55.5, 18.4]",3825859,91,,,,,1.6851281,,Head,,,"[53.1, 39.3]",,High Pass,,21.037348,,,Aythami Artiles Oliva,8440.0,,,,,,Recovery,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,183,Las Palmas,208,"['510a1454-b1cc-4b6d-8445-4aeb1da66a1c', 'dd9a2bcf-b913-49b3-84e4-9ce74b622196']",56,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:56.565,Pass,
,,,,,,,,,,,,,,,,0.719702,,,,,,,,,,,,,e57a0e2f-7976-463d-bdb2-ab9eabdde153,3468,,"[57.1, 42.0]",3825859,92,,,,,0.4723054,,Right Foot,,,"[75.5, 51.4]",,Ground Pass,,20.662043,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,183,Las Palmas,208,['557b8f1d-e6bb-470e-9d59-324017ba1108'],0,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:00.126,Pass,
,,,,,,,,,,,,,,,,0.99432,,,,,,,,,,,,,91c04211-a354-43a7-8994-780c6704855f,3472,,"[71.2, 50.6]",3825859,92,,,,,0.10333432,,Right Foot,,,"[84.7, 52.0]",,Ground Pass,,13.572398,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,,2,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Defensive Midfield,183,Las Palmas,208,['d1b06a86-6799-44b4-bc04-59bf8591daf8'],4,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:04.214,Pass,
,,,,,,,,,,,,,,,,0.199421,,,,,,,,,,,,,3d3a28b0-95e0-49f2-8fa0-273b1f9e37aa,3475,,"[96.4, 50.1]",3825859,92,,,,,-0.23860933,,Right Foot,,,"[100.1, 49.2]",,Ground Pass,,3.8078866,Incomplete,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Left Wing,183,Las Palmas,208,['9c5ae7bf-970e-4201-9263-367d217db883'],8,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:08.141,Pass,
,,,,,,,,,,,,,,,,3.178285,,,,,,,,,,,,,062b4a51-a0d7-42b7-9aa4-91a7a993394d,3478,,"[56.4, 29.2]",3825859,92,,,,,2.3276308,,Head,,,"[36.0, 50.8]",,Low Pass,,29.710604,,,Aythami Artiles Oliva,8440.0,,,,,,Recovery,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,183,Las Palmas,208,['fdd8daf4-602a-4821-8592-61928ce655a8'],13,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:13.226,Pass,
,,,,,,,,,,,,,,,,1.367349,,,,,,,,,,,,,d9d235c5-aa77-411d-89ae-f23958a1f891,3481,,"[50.4, 52.2]",3825859,92,,,,,-1.5964317,,Right Foot,,,"[49.8, 28.8]",,Ground Pass,,23.407692,,,Pedro Bigas Rigo,7907.0,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,183,Las Palmas,208,['14b96c4f-13e9-4ee9-b990-fcfbae676051'],21,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:21.609,Pass,
,,,,,,,,,,,,,,,,3.082712,,,,,,,,,,,,,07d10f27-fb56-442c-b137-42c3cc8f2eea,3484,,"[58.6, 32.0]",3825859,92,,,,,0.48593953,,Left Foot,,,"[106.5, 57.3]",,High Pass,,54.171024,,,David Simón Rodríguez Santana,7906.0,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,183,Las Palmas,208,['456a039e-211f-4e4f-b7a5-acd546333de4'],25,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:25.350,Pass,
,,,,,,,,,,,,,,,,2.178131,,,,,,,,,,,,,5caf3f49-8445-4809-91d0-45a14a9dbbe6,3487,,"[106.5, 57.3]",3825859,92,,,,,-1.1908002,,Right Foot,,,"[120.0, 23.5]",,High Pass,,36.39629,Out,,,,,,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,183,Las Palmas,208,,28,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:28.519,Pass,
,,,,,,,,,,,,,,,,3.519997,,,,,,,,,,,,,66914c6f-a868-4275-a650-3fb9e3a03281,3488,,"[6.0, 36.0]",3825859,93,,,,,-0.2573237,,Right Foot,,,"[68.7, 19.5]",,High Pass,,64.83471,,,Youssef El-Arabi,27109.0,,,,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,184,Granada,1049,['91b78535-9e6b-483c-a496-11204708821f'],5,,,,,,,,,,,,,,,,,Granada,1049,00:48:05.551,Pass,
,,,,,,,,,,,,,,,,3.210285,,,,,,,,,,,,,07502c27-a89b-4fb2-bab4-a6645c117ffd,3491,,"[68.7, 19.5]",3825859,93,,,,True,-0.5634621,,,,,"[94.5, 3.2]",,High Pass,,30.5177,Incomplete,,,,,,,,,,2,From Goal Kick,Youssef El-Arabi,27109.0,Left Center Forward,184,Granada,1049,"['cceb7717-58fd-46a3-a1e0-ddc572523d08', 'f89e0da1-df9d-4d4a-897f-a7cec8d1de9c']",9,,,,,,,,,,,,,,,,,Granada,1049,00:48:09.111,Pass,True
,,,,,,,,,,,,,,,,1.846099,,,,,,,,,,,,,d01146c7-ca11-435f-abf8-f966e95ebbab,3494,,"[24.3, 76.9]",3825859,93,,,,,-1.4679855,,Right Foot,,,"[28.2, 39.1]",,Ground Pass,,38.000656,,,Pedro Bigas Rigo,7907.0,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,185,Las Palmas,208,['671d95c2-481a-4fc6-96a5-9d7a8852b564'],14,,,,,,,,,,,,,,,,,Las Palmas,208,00:48:14.196,Pass,
,,,,,,,,,,,,,,,,2.991598,,,,,,,,,,,,,2d1c9006-a0c5-47b9-ac7a-8646331f15c2,3497,,"[36.4, 30.6]",3825859,93,,,,,-0.116276406,,Left Foot,,,"[85.2, 24.9]",,High Pass,,49.131763,Incomplete,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,185,Las Palmas,208,['e226e386-a8df-4dda-9b29-d937e99dc8b2'],18,,,,,,,,,,,,,,,,,Las Palmas,208,00:48:18.327,Pass,
,,,,,,,,,,,,,,,,5.751173,,,,,,,,,,,,,87cb3dda-df4b-46fa-8800-535ec0fca96a,3504,,"[40.2, 43.6]",3825859,93,,,,,-0.19940494,,Left Foot,,,"[97.6, 32.0]",,High Pass,,58.560394,Incomplete,,,,,,,,,Recovery,2,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,185,Las Palmas,208,['4e37a6de-e0cb-4200-ad26-80f071577cb3'],24,,,,,,,,,,,,,,,,,Granada,1049,00:48:24.595,Pass,
,,,,,,,,,,,,,,,,1.095514,,,,,,,,,,,,,4e37a6de-e0cb-4200-ad26-80f071577cb3,3505,,"[22.5, 48.1]",3825859,93,,,,,-2.7819982,,Head,,,"[9.2, 43.1]",,Low Pass,,14.2088,,,Raúl Lizoáin Cruz,7905.0,,,,,,Recovery,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,185,Las Palmas,208,"['5dae34f7-4aa0-4db8-a88a-af4bcae4d58e', '87cb3dda-df4b-46fa-8800-535ec0fca96a']",30,,,,,,,,,,,,,,,,,Las Palmas,208,00:48:30.346,Pass,
,,,,,,,,,,,,,,,,2.102725,,,,,,,,,,,,,a1698211-2340-42aa-a3c7-a48f51293bfc,3509,,"[16.4, 45.1]",3825859,93,,,,,0.44292518,,Keeper Arm,,,"[32.0, 52.5]",,Ground Pass,,17.266151,,,Aythami Artiles Oliva,8440.0,,,,,,,2,Regular Play,Raúl Lizoáin Cruz,7905.0,Goalkeeper,185,Las Palmas,208,['cd061af6-6200-4029-8099-24b089cd40b1'],32,,,,,,,,,,,,,,,,,Las Palmas,208,00:48:32.330,Pass,
,,,,,,,,,,,,,,,,3.199442,,,,,,,,,,,,,0444deea-8936-4bf1-959a-a2662ec34720,3515,,"[49.2, 54.9]",3825859,94,,,,,-0.45735344,,Right Foot,,,"[100.2, 29.8]",,High Pass,,56.841972,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,186,Las Palmas,208,['bb198f99-598a-4147-aecc-41666a1779f4'],2,,,,,,,,,,,,,,,,,Las Palmas,208,00:49:02.561,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1d554f-7ae7-4b29-8cda-adfc0b98e9c6,6,,"[60.0, 38.1]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,2,Las Palmas,208,['f6ff4d16-9617-47eb-8851-e0698ff82cf3'],1,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:01.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498c7439-86c9-4261-88ad-c6e55ab68552,8,,"[52.8, 38.8]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,2,Las Palmas,208,['936d5b76-c353-4dca-995a-20fa8a5ba3c7'],2,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:02.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20bc8ccc-7b3f-430e-ab9e-85b7013f3582,12,,"[42.6, 5.7]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Garrido Behovide,26448.0,Left Back,2,Las Palmas,208,['e99a9797-dbf1-4f84-a6ac-9c7352baaa04'],5,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:05.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061725d-abc5-4a67-b788-4029ad90aaac,15,,"[56.1, 4.5]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mubarak Wakaso,6626.0,Left Wing,2,Las Palmas,208,['cbed2559-ceac-48a8-915a-bc017255f0c6'],6,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:06.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32011d1f-d198-4b37-a434-4d9670512cea,18,,"[42.9, 3.6]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Garrido Behovide,26448.0,Left Back,2,Las Palmas,208,['65a7aabf-1c65-4631-9e4c-ce77e3ae7e4f'],10,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:10.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26313c46-5bd4-4d91-bcc7-34c6837a4d55,22,,"[20.9, 15.6]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Bigas Rigo,7907.0,Left Center Back,2,Las Palmas,208,['9c5f12c1-b688-4062-9720-bbbf19fc195e'],12,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:12.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f062b6a-4a3a-49ca-a08b-22e4c7d3f25b,25,,"[2.6, 35.9]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl Lizoáin Cruz,7905.0,Goalkeeper,2,Las Palmas,208,['21d481e9-dd61-42c0-87f8-d0a00ff0ee53'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:15.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34e4834d-73ba-400a-9fe7-5c4581d82a5d,29,,"[77.5, 60.6]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,2,Las Palmas,208,['dfadfe7b-9915-4707-a037-1328d8b79e3e'],22,,,,,,,,,,,,,,,,,Granada,1049,00:00:22.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f595f409-b61f-472a-98db-fe6b64269dcc,42,,"[56.9, 23.8]",3825859,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,3,Granada,1049,['5779211e-f36e-4754-b0c5-6267d33dfa48'],57,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:57.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8128d38e-71a9-4433-af13-e12d2625b67e,47,,"[10.9, 46.4]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,3,Granada,1049,['fcd4cec5-eb5f-4487-a174-368b49b3411d'],2,,,,,,,,,,,,,,,,,Granada,1049,00:01:02.590,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,294577a3-936b-4897-bdbb-f476a273aad4,49,,"[64.2, 62.1]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,3,Granada,1049,['5d4d1b21-c174-41e8-8a59-5f1b52e5c9e1'],6,,,,,,,,,,,,,,,,,Granada,1049,00:01:06.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c44c0f-2922-4647-a20b-2acea7375689,51,,"[36.8, 13.7]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['cd746ca1-4a84-458c-be9e-7f3b7b55f2e4'],16,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:16.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e236f5-04c2-4d17-b408-f95a777c1ddb,53,,"[33.2, 72.1]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Back,4,Las Palmas,208,['94887510-4d91-41e5-a09e-a0915757ef6a'],23,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:23.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654275cd-5836-4f7a-a60f-f0bc6a4114ab,57,,"[18.7, 55.0]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,4,Las Palmas,208,['3c53cd89-9f71-4d52-9d77-48f351b874b7'],25,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:25.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4d7e09-b938-4b9d-a20e-3662dac0dab9,63,,"[4.6, 37.0]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,5,Granada,1049,"['0cb4d8b8-b4ee-4dc8-affb-8ae5467c10cc', '691042a2-5029-4d5b-a5ba-5298b84ba40d']",34,,,,,,,,,,,,,,,,,Granada,1049,00:01:34.864,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e971c67a-7416-4e83-be07-2cae6f6b7395,67,,"[64.2, 15.0]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Rochina Naixes,6680.0,Right Midfield,6,Granada,1049,['51e91b33-d279-4dc4-90ea-ac9c1092cefc'],56,,,,,,,,,,,,,,,,,Granada,1049,00:01:56.900,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d827213b-8e30-4d79-bae0-22371de9205e,70,,"[71.0, 18.1]",3825859,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssef El-Arabi,27109.0,Left Center Forward,6,Granada,1049,['58edb024-4300-40a3-86db-e2ed39cc1658'],59,,,,,,,,,,,,,,,,,Granada,1049,00:01:59.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40e20a6-893d-473c-bbd1-78de7ec6b900,73,,"[3.3, 44.3]",3825859,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl Lizoáin Cruz,7905.0,Goalkeeper,6,Granada,1049,"['442da0ad-ef62-4bd7-8fc0-9d339a81e11c', '959f064c-db5f-41f2-b55d-2879e8129412']",1,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:01.977,Ball Receipt*,True
