bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19799e02-12fd-43fd-96b6-e597653240b4,1626,,"[55.0, 52.1]",3825811,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,92,Rayo Vallecano,360,['66e95410-9e71-4eda-b583-b6167d5e0e73'],43,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:43.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eacdf809-e459-4673-b326-020c159433d9,1629,,"[77.7, 75.0]",3825811,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiago Manuel Dias Correia,7900.0,Right Wing,92,Rayo Vallecano,360,['5f0a6111-22d3-4682-a05d-3d389b35088e'],45,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:45.653,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f433daca-faa7-4e73-b14c-9a3c4bb56740,1637,,"[22.5, 24.5]",3825811,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Papa Kouly Diop,6867.0,Center Defensive Midfield,92,Rayo Vallecano,360,['2a43d0a2-de8e-4859-a6c4-7afdc18d4ea0'],53,,,,,,,,,,,,,,,Espanyol,214,00:43:53.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58134ffe-d998-4188-b983-5c1de03f084f,1642,,"[69.8, 30.3]",3825811,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ángel Crespo Rincón,18404.0,Left Center Back,92,Rayo Vallecano,360,['28e0e713-7c9a-40de-9133-318f77ed1e6f'],58,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:58.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77e73e2e-57ce-44db-a4bb-56f8ac0888ae,1645,,"[80.5, 26.0]",3825811,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,92,Rayo Vallecano,360,['a3601be9-5ccf-442b-947a-a57ec2a88195'],59,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:59.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61c4e9b-fa30-4a6c-9f09-0645e5f5a6c4,1648,,"[96.7, 6.2]",3825811,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián Embarba Blázquez,11539.0,Left Wing,92,Rayo Vallecano,360,['c82e8dfa-b8a2-4832-aeb0-dcc657af4145'],2,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:02.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11f530f6-3593-43d5-a4e4-b1dd62117817,1654,,"[25.1, 54.7]",3825811,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,93,Espanyol,214,['d50331d6-1c66-4718-9fdb-28468a050fcb'],8,,,,,,,,,,,,,,,Espanyol,214,00:44:08.109,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bcdbd1d-df58-4cc5-ae69-d09a0825fbe5,1657,,"[53.7, 38.9]",3825811,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,93,Espanyol,214,['31de8688-be3c-452b-8238-0c7338c099cf'],10,,,,,,,,,,,,,,,Espanyol,214,00:44:10.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7516997-d7fd-4605-abbd-39e4ca27f8e8,1664,,"[87.3, 37.2]",3825811,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,93,Espanyol,214,['bfeefb86-7bed-477c-9afa-1a0985dbccd8'],23,,,,,,,,,,,,,,,Espanyol,214,00:44:23.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca9a0bb-8187-4912-b3ff-684e1379df06,1667,,"[94.2, 16.0]",3825811,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,93,Espanyol,214,['c8c721ba-f419-4517-b58d-e04736153d68'],25,,,,,,,,,,,,,,,Espanyol,214,00:44:25.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da302f41-eb08-461a-910d-4f04d51fe5d4,1687,,"[35.8, 22.4]",3825811,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,93,Espanyol,214,['98125f57-306b-4806-a334-faeb4a39e6ba'],52,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:52.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4b8078-9b7e-484f-85a0-7f06acfd67db,1698,,"[60.7, 34.4]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Center Forward,94,Espanyol,214,['a57da989-8ab7-4e56-b7f6-7400766d223d'],1,,,,,,,,,,,,,,,Espanyol,214,00:00:01.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43394adb-82e8-4bd9-b37a-25df7ab00663,1701,,"[41.2, 58.1]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,94,Espanyol,214,['bd958aa5-8d20-4ea6-b55c-0acf97f29004'],4,,,,,,,,,,,,,,,Espanyol,214,00:00:04.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cafa546-2143-410e-8bf3-4084b2799c72,1705,,"[62.6, 2.5]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Right Wing,95,Rayo Vallecano,360,['169c9898-a579-48bd-986b-a1056c44459b'],18,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:18.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36e91ba0-9488-4d33-9d74-b8eec5d9728e,1710,,"[73.1, 5.6]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Right Wing,96,Rayo Vallecano,360,['f16f6bfa-6240-4f2b-a4b2-eda051e579f0'],30,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:30.139,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259bbf4-25aa-4396-bca4-d4a51e5a2856,1713,,"[90.1, 11.0]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Mateus Contreiras Gonçalves,26690.0,Center Forward,96,Rayo Vallecano,360,['d1280462-53f3-4c5a-a73e-66bb069ce226'],31,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:31.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a64e8d-09a6-4194-83e1-d439f18f4dd0,1716,,"[54.2, 66.6]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,97,Espanyol,214,"['b33fff8f-159d-46de-a778-ba9b8f15b3b6', 'deaaca6d-53be-4bec-b08f-f6d6a19e1f50']",34,,,,,,,,,,,,,,,Espanyol,214,00:00:34.371,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d99939dc-c73e-43a6-bc11-d36b2264cd84,1720,,"[49.7, 52.8]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,97,Espanyol,214,"['1a8c8e21-27af-4b4b-b9a3-1f2cb888acce', '21c36917-0955-4a8d-93ea-e2f8f44e4900']",35,,,,,,,,,,,,,,,Espanyol,214,00:00:35.602,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d177075-1dc1-4499-a05d-1a6fc2f7c4e1,1725,,"[62.1, 57.8]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,97,Espanyol,214,['e85f9e0a-d640-4501-a8fe-c3b3b8295d0e'],40,,,,,,,,,,,,,,,Espanyol,214,00:00:40.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd02ad9-f26a-44a3-8372-3018833c914c,1731,,"[44.5, 14.6]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,98,Rayo Vallecano,360,['ba493db5-84a5-44d0-b8e3-58b9e86a542e'],52,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:52.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb1cfa5-30f4-4984-b17c-7db0e7025eff,1734,,"[60.3, 6.1]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,98,Rayo Vallecano,360,['87445ea3-fa2a-4979-b5ad-c5904b58e2b5'],55,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:55.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98cff0ab-15fa-4141-897f-64ec90c7c1a8,1737,,"[49.7, 9.2]",3825811,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,98,Rayo Vallecano,360,['63267a37-f22a-4838-a3d0-93685c1a65a7'],57,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:57.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a1d378-0ee9-4d93-b56d-6eeaefe2c0ac,1740,,"[48.1, 68.6]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,98,Rayo Vallecano,360,['7430769f-2af8-4e35-92c5-26fffc96d6d2'],2,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:02.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c1f5d1a-fec9-4028-bbba-074810b5753f,1743,,"[54.8, 73.1]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,98,Rayo Vallecano,360,['6cfad2c5-4c22-4a54-84d5-6b82c2f7339c'],5,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:05.272,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d0783c-12ae-4e91-a173-fe137d582460,1746,,"[79.3, 72.3]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,98,Rayo Vallecano,360,['58005077-ce09-410b-a70f-cdaf40fd608b'],7,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:07.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f082d7e-05d2-41b7-9a27-3c6abbb65f27,1752,,"[55.1, 20.0]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,99,Espanyol,214,"['7a6e98c6-a585-4733-b459-60ee83a6691c', 'f751590d-2e34-4d5c-abf9-6f84564d15d2']",8,,,,,,,,,,,,,,,Espanyol,214,00:01:08.583,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d6fa1b-a264-445a-bbf5-717a8e5cc3d5,1755,,"[49.9, 29.7]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,99,Espanyol,214,['3c25a9ed-37b4-4993-91ad-a3f86e9780bc'],10,,,,,,,,,,,,,,,Espanyol,214,00:01:10.998,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569843e-6598-4c62-af38-6c76da722066,1758,,"[37.4, 41.0]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,99,Espanyol,214,['9e9b089c-b427-487d-bc81-27a35896eeab'],11,,,,,,,,,,,,,,,Espanyol,214,00:01:11.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988faec2-51aa-4d5a-9744-b82e5fa2e49f,1763,,"[26.1, 22.3]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,99,Espanyol,214,"['71e20518-4bff-42a5-9f35-ce3a1689c309', '97f9ba6f-82a5-410c-8455-8ba5758a279e']",17,,,,,,,,,,,,,,,Espanyol,214,00:01:17.148,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c07fceeb-cfb9-4116-afd8-f8a84ee7c56b,1767,,"[5.2, 29.7]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,99,Espanyol,214,"['043e28f2-b913-4a53-b7f8-8fb5cb8e1ecf', 'b16dac2a-653d-47ce-b088-5a697110800a']",19,,,,,,,,,,,,,,,Espanyol,214,00:01:19.220,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c803c42e-3c72-4ba3-a8fd-4393e163cf5b,1771,,"[48.1, 10.6]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,99,Espanyol,214,"['8922fabb-438f-412e-b616-7eb183b1e080', '9cb4a1ae-85dc-4230-96c8-d349302baa74']",23,,,,,,,,,,,,,,,Espanyol,214,00:01:23.243,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ec37b2-bfd5-42a2-8999-a4c2dca2dfb3,1777,,"[69.3, 61.2]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,100,Rayo Vallecano,360,['c88d6a62-9b91-425b-b0e5-509e354515d6'],26,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:26.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff1ba7f-ec94-491a-8ed2-691140693572,1781,,"[66.1, 72.9]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Right Back,100,Rayo Vallecano,360,"['60662f51-0dda-459a-944c-1671203ac15b', '881bd7b6-7763-4461-b851-b5cafed11789']",26,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:26.805,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e929644-7c2d-48f5-b8a3-01366be07e1d,1785,,"[79.0, 65.3]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,100,Rayo Vallecano,360,['17cde3ca-d715-4100-b0db-b04fd2988438'],28,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:28.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9b23c47-80db-4a99-a00c-d25fe58279db,1800,,"[110.4, 24.8]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,101,Espanyol,214,['71ff2a19-b342-49e4-9c62-9f08350890e8'],45,,,,,,,,,,,,,,,Espanyol,214,00:01:45.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc7cc403-d8eb-4178-8540-2c10a1172df7,1808,,"[115.0, 8.3]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,101,Espanyol,214,['1c6bbb34-bc5f-49d5-9d56-8423e180889f'],50,,,,,,,,,,,,,,,Espanyol,214,00:01:50.109,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d461630-bc0d-43c5-8a7a-7b9a373809ef,1811,,"[106.1, 9.7]",3825811,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,101,Espanyol,214,['1bcf3b2d-e45e-4a17-8f35-6937a1fc8ad3'],55,,,,,,,,,,,,,,,Espanyol,214,00:01:55.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884bb52-d4a5-4318-b2b0-186575ca8df6,1814,,"[107.9, 13.1]",3825811,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Center Midfield,102,Espanyol,214,['aaf1573a-2308-4501-9111-10eaea090ac8'],10,,,,,,,,,,,,,,,Espanyol,214,00:02:10.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d503b62f-2088-4cef-af27-5f8619f83641,1817,,"[114.5, 12.1]",3825811,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,102,Espanyol,214,['7bb80239-8f07-491a-a79c-a4adb0e2d325'],12,,,,,,,,,,,,,,,Espanyol,214,00:02:12.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faafd76c-d453-4b60-9e21-8f81c525115f,1825,,"[31.8, 50.3]",3825811,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pau López Sabata,6792.0,Goalkeeper,103,Espanyol,214,['4aeee843-0f5f-4ec9-b9db-d39aa7b6d4a4'],49,,,,,,,,,,,,,,,Espanyol,214,00:02:49.761,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412b4c39-bcd6-429f-bb01-da8d04d5e0f5,1829,,"[87.6, 71.1]",3825811,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Papa Kouly Diop,6867.0,Center Defensive Midfield,103,Espanyol,214,['3b90440d-dc98-4ee5-a386-3094699a99c0'],57,,,,,,,,,,,,,,,Espanyol,214,00:02:57.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a28e48-8512-4527-8274-26d935482958,1831,,"[34.1, 10.4]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,104,Rayo Vallecano,360,['4c9a93da-f2fe-47e4-ae8f-e56e7c17d401'],10,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:10.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d24d44a2-36d8-43dd-a302-c9228d11c4f9,1834,,"[37.3, 1.6]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Left Back,104,Rayo Vallecano,360,['32111a3a-1ac6-4fbb-8b83-41efbd59b67c'],11,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:11.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baedd3a0-3893-4bf8-bbea-c4fefc38b508,1838,,"[65.5, 11.7]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Mateus Contreiras Gonçalves,26690.0,Center Forward,104,Rayo Vallecano,360,['6562d6a1-c6d7-4e41-a2e1-01791f7e51ba'],14,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:14.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3ba9a8-70eb-420e-8c4a-f76d94f6bde2,1840,,"[59.6, 18.9]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonhatan Montiel Caballero,24782.0,Center Attacking Midfield,104,Rayo Vallecano,360,['5342324c-fd51-4591-a191-a2db391de244'],15,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:15.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cde07848-1492-4fd0-859d-586dd1b73770,1848,,"[56.4, 49.0]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,104,Rayo Vallecano,360,['55ef2942-cf83-4171-a7a2-8bca663f5885'],23,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:23.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8aeb5f5-7bc9-47f2-823b-11a28f79c270,1851,,"[66.8, 74.8]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Román Triguero,6914.0,Right Back,104,Rayo Vallecano,360,['0c726731-8abf-40f4-a8b5-1d8d32e2b892'],25,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:25.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c21f05d6-ea7a-4efd-8b63-80a7eac12eaf,1854,,"[55.3, 58.3]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,104,Rayo Vallecano,360,['f1774c7a-11f2-4950-a333-09f786003fef'],27,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:27.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69a6da16-199c-4ce9-9a4e-d6ec5418fd46,1858,,"[30.4, 15.5]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Crespo Rincón,18404.0,Left Center Back,104,Rayo Vallecano,360,['0fb2ee26-6995-447b-9dbb-ab4c6b66986d'],32,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:32.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f65dff-373c-4820-866d-c18587a7f3b2,1861,,"[42.7, 60.7]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,104,Rayo Vallecano,360,['77a0364c-1a11-4ba8-bc82-931dec1d8db9'],37,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:37.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb30bdef-ad63-40b3-90b3-1e0f11849e44,1864,,"[91.5, 6.7]",3825811,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Right Wing,104,Rayo Vallecano,360,['2b3c2503-39fa-4d56-9e0a-8133f5c17b87'],42,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:42.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10cfdb67-d0bf-4fc8-8195-b2ee3965dc1c,1873,,"[81.5, 55.5]",3825811,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,105,Espanyol,214,"['00107bd6-0567-48a3-86c7-507c0448cf7e', 'ee51c02c-aa58-4abb-9603-7e96e22a48f2']",16,,,,,,,,,,,,,,,Espanyol,214,00:04:16.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5375424-6544-4ace-8188-857bca8a41a1,1878,,"[41.8, 29.8]",3825811,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,106,Rayo Vallecano,360,['44e9515b-a47d-44fd-9bfe-3fb008e32cf7'],20,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:20.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b39aa530-2006-4be1-8808-db7a41ab54b9,1881,,"[28.7, 20.8]",3825811,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,106,Rayo Vallecano,360,"['0c7d44a3-d886-4fb0-890d-7a50af1baef0', 'b04954c7-f826-4de8-b5b1-7c5c10cea2ae']",22,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:22.022,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25293201-5957-42b7-b4ea-de3b2afdf2d7,1883,,"[81.1, 4.5]",3825811,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,106,Rayo Vallecano,360,['20ac45e8-0dae-4926-bef6-4fe1c087942a'],25,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:25.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c95540d7-baf8-4864-b26c-7d80280e16db,1885,,"[52.6, 69.1]",3825811,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Center Midfield,107,Espanyol,214,['4e2564a7-a0c0-4720-a739-db53759c50c2'],35,,,,,,,,,,,,,,,Espanyol,214,00:04:35.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e2d571e-015d-422a-849b-193d2db186cc,1888,,"[41.3, 75.4]",3825811,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,107,Espanyol,214,['de28df7e-bed3-46dd-aed8-73c202e48aa2'],37,,,,,,,,,,,,,,,Espanyol,214,00:04:37.815,Ball Receipt*,
