bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[93.0, 3.1]",,,,,,,,,,,,2.180153,,,,,,,,,,,,,,,e7ea2735-eda2-4633-89f2-4c20e0f37f96,876,,,"[86.0, 4.4]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,52,Real Madrid,220,"['e7d8d61d-2ead-47cd-8f58-22024506ab65', 'ebbcfe45-1c35-4503-93d8-e0597d38f125']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:23.007,Carry,
,,,"[108.5, 12.6]",,,,,,,,,,,,0.808939,,,,,,,,,,,,,,,7d1da6e6-085f-4eab-b74a-5fddad834a7e,880,,,"[106.2, 14.0]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,53,Real Madrid,220,"['2b47355b-f225-46cd-9cfb-e914322268ca', '32f7cc58-3654-4602-a519-3a4822de6e12', 'd52297a2-1144-400b-8a3f-f4c03bc625d8']",26,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:26.546,Carry,True
,,,"[113.9, 14.0]",,,,,,,,,,,,5.487302,,,,,,,,,,,,,,,770bf954-3c9a-41cf-a7e6-afab65ae89d3,883,,,"[104.0, 3.0]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,54,Real Madrid,220,"['6a2e8e3f-8d6b-43f3-9ff6-1a1210b8fea6', 'a01956cd-ee56-4f16-b3d5-da3a1f1f09e9']",28,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:28.529,Carry,
,,,"[7.9, 57.2]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,dc41ab46-b27a-498d-be86-fc8e91df494d,889,,,"[7.9, 57.2]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Martínez Díez,8724.0,Right Back,56,Real Sociedad,210,"['3570515b-b301-47d9-b303-81980f187545', 'ab884fd2-2750-4ed6-a1ed-8f8b4a82fc33']",37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:37.160,Carry,
,,,"[84.0, 42.0]",,,,,,,,,,,,1.301744,,,,,,,,,,,,,,,324a2790-ec4c-4cd8-922f-1ac5ebe9acf5,897,,,"[83.0, 39.7]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,57,Real Madrid,220,"['5273dced-579f-422a-8085-effd453a672a', 'ce1299f6-3cd6-4f96-8b3c-58a4495aec2d', 'f0f74c54-7013-42c5-9b62-185ab2313710']",41,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:41.045,Carry,True
,,,"[80.8, 61.4]",,,,,,,,,,,,0.639996,,,,,,,,,,,,,,,039f048b-76f8-4702-bee9-0a64f98ce46d,901,,,"[80.8, 60.9]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,57,Real Madrid,220,"['11482783-5c55-4243-af44-cfb4651df32e', '935fc20e-5642-4c00-8068-d7cd1184a9e2']",44,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:44.165,Carry,
,,,"[117.5, 65.8]",,,,,,,,,,,,0.884419,,,,,,,,,,,,,,,fc6ed12c-dd3c-45db-af3f-d8974de4a043,904,,,"[106.8, 69.1]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,57,Real Madrid,220,"['2c5c7c9d-5779-4d10-af97-49881613aba7', '5ea680c2-a78d-4146-9566-ae86878b6dab', '96da9a9d-706e-4ad7-9826-b9e79214f6de']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:46.970,Carry,True
,,,"[115.9, 22.8]",,,,,,,,,,,,1.157934,,,,,,,,,,,,,,,45d6c890-8ebe-40db-a309-22d0e3b94fc2,910,,,"[116.3, 25.5]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,57,Real Madrid,220,"['44921490-9f01-41e4-bd98-1e860f9d813d', 'cbade42f-47aa-426c-a803-9c6575d38b51']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:51.002,Carry,
,,,"[9.4, 49.0]",,,,,,,,,,,,1.64,,,,,,,,,,,,,,,9683fa04-5397-452d-a8a5-401388bff09c,913,,,"[6.0, 43.4]",3825710,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,57,Real Madrid,220,"['83d7a88d-c71d-497d-b5a5-98ffc850fe84', 'd199b850-c001-4bd7-a10c-36500a83912c']",52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:52.911,Carry,
,,,"[55.3, 10.2]",,,,,,,,,,,,1.719998,,,,,,,,,,,,,,,ebac4ba1-153a-467f-835d-f528b3118ddb,922,,,"[60.2, 13.0]",3825710,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,57,Real Madrid,220,"['1454cbca-0cca-4a35-944d-bcb30a546024', '179a7dba-d41f-44f3-bbf0-c21fa184dd30']",4,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:04.926,Carry,
,,,"[81.0, 2.6]",,,,,,,,,,,,2.43395,,,,,,,,,,,,,,,577d8adb-70aa-4cfe-974d-e672fa00664b,925,,,"[70.4, 1.8]",3825710,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,57,Real Madrid,220,"['a2294599-f4c0-4881-be78-9641e6b17309', 'fcc45012-5a4f-4b21-9b1b-cf6db3ffed63']",7,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:07.472,Carry,
,,,"[116.6, 12.6]",,,,,,,,,,,,0.497542,,,,,,,,,,,,,,,0caf8f83-6af9-4ea9-a074-c9b5db69572b,928,,,"[110.1, 11.6]",3825710,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,57,Real Madrid,220,"['1c20465d-f12b-47b3-a5b6-3c68e62594d7', '57928dd9-a68d-40bd-a5ca-fefaccf098ab']",12,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:12.657,Carry,
,,,"[62.7, 23.3]",,,,,,,,,,,,3.285802,,,,,,,,,,,,,,,0d02c975-66f2-4bde-9284-9206e3cebb11,938,,,"[62.7, 25.1]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,59,Real Sociedad,210,"['023b597b-d699-4b95-842a-b3bf22b2ad59', '87c82348-a756-4781-8893-a61b3e879500']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:03.933,Carry,
,,,"[39.4, 55.4]",,,,,,,,,,,,2.005819,,,,,,,,,,,,,,,115799cc-6778-4a29-b83c-4788e66b0dd1,944,,,"[36.1, 55.6]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,59,Real Sociedad,210,"['8691567f-08f8-4146-b3d3-926697c13f99', 'bfbd0694-e3db-43bf-aed2-c9c346f78e49']",10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:10.822,Carry,
,,,"[58.4, 46.8]",,,,,,,,,,,,1.077642,,,,,,,,,,,,,,,93e2c11a-7e85-40fe-b41e-49418ac386fe,947,,,"[59.0, 46.4]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathas Cristian de Jesus,8584.0,Center Forward,59,Real Sociedad,210,"['99b65ce6-fe10-4b7a-9309-1bf1427c0ee9', 'bd1e4b9c-ee91-455e-af78-cb9cb488ee58', 'be37f669-934e-4b02-9c2b-d557acbae98f']",14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:14.099,Carry,True
,,,"[63.2, 52.8]",,,,,,,,,,,,0.16,,,,,,,,,,,,,,,8c9cdf73-d4f1-455a-b159-e6cfdd66d7c4,953,,,"[63.2, 52.8]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,60,Real Sociedad,210,"['a1802dc9-3a56-4254-ba70-769998cf5f5b', 'cc40ddde-6e80-480a-aefe-186aa13a3804']",21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:21.540,Carry,
,,,"[62.9, 38.1]",,,,,,,,,,,,4.399999,,,,,,,,,,,,,,,d874569d-931d-44c6-b81a-6c42b64bac59,956,,,"[57.2, 47.2]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,60,Real Sociedad,210,"['34edc372-b48d-45f0-ba4f-92671e0bda39', '41cc4cee-aa5f-4f59-acc9-65b18370e91e']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:22.180,Carry,
,,,"[64.0, 5.5]",,,,,,,,,,,,2.96657,,,,,,,,,,,,,,,2097bdf0-a027-4b2d-a4c8-2cbcdd30d2e7,959,,,"[64.0, 5.5]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,60,Real Sociedad,210,"['34e8e5a9-d9a6-4626-8bf5-154d56f446f0', '8692bc0f-ad59-4090-8928-bda6c2ba9060']",28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:28.180,Carry,
,,,"[35.0, 30.7]",,,,,,,,,,,,0.599997,,,,,,,,,,,,,,,ed743307-b8a8-4d4c-bcb1-a3b8b194e414,962,,,"[41.3, 28.0]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,60,Real Sociedad,210,"['1c9d3cdd-e1e3-4132-a201-7da0502e779f', 'b944b564-a958-4103-bfae-55131fcf24d3']",33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:33.186,Carry,
,,,"[12.0, 46.8]",,,,,,,,,,,,2.823413,,,,,,,,,,,,,,,c1ebf0a2-c76f-4bb3-b30d-c1d311ea6c66,965,,,"[11.4, 42.0]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,60,Real Sociedad,210,"['873dd643-9772-4aae-b811-7077fa17c17e', '9e53c97e-128f-4f84-bbb0-ed330126c27d', 'a327d93c-3fde-45e6-9369-a9685afa03c9']",35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:35.786,Carry,True
,,,"[69.4, 70.1]",,,,,,,,,,,,0.633649,,,,,,,,,,,,,,,28e610a7-bcc3-4b2d-95ba-f0cb4a16332e,970,,,"[69.4, 68.8]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,60,Real Sociedad,210,"['5e841d08-217f-4347-bb29-36bd2934d0e7', '651f1ad5-b2de-4945-97b3-c52a5bce98d4', 'b952ac41-3c2a-4509-bbd3-8a0f086f262f']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:41.955,Carry,True
,,,"[54.5, 14.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,b67ede7e-1607-4286-8547-840efa786fc7,975,,,"[54.5, 14.0]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,61,Real Madrid,220,"['2f2b2cb1-10f3-4409-8b69-233cb1dfe50b', 'b7a89984-9b02-41b7-bddd-4d61730fe06d']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:43.581,Carry,
,,,"[56.5, 23.9]",,,,,,,,,,,,0.021641001,,,,,,,,,,,,,,,ed067da7-0dbb-42ae-8b0d-8f642e63e36d,979,,,"[55.1, 23.6]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,61,Real Madrid,220,"['45fef036-2f1d-4466-85a0-ccacad430c67', '69e2c1b3-222c-45c5-ac43-69323a7b8f67', '6c299e00-7cd5-4bbd-b664-e2c1e1bd8179']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:45.103,Carry,True
,,,"[72.8, 44.1]",,,,,,,,,,,,4.305762,,,,,,,,,,,,,,,2f870cca-6d50-46ca-954f-6f028cc93249,982,,,"[65.2, 25.3]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,61,Real Madrid,220,"['76ac248e-d7ee-48cc-9908-8967e031d4f6', 'b2482aec-d9ad-487c-b2ee-e7a166ea7563']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:46.197,Carry,
,,,"[87.1, 54.8]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,790fd9d9-ceee-4711-9d9a-25fab72cad6c,985,,,"[85.5, 54.8]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,61,Real Madrid,220,"['60c3a006-c9bc-4ea6-b172-7fdf256e8410', 'df111242-9fcd-43a5-baed-509865b53f0c']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:51.721,Carry,
,,,"[113.3, 65.0]",,,,,,,,,,,,1.148904,,,,,,,,,,,,,,,8a7c2153-8cf6-4c9b-b44e-e72ddf7ab819,988,,,"[102.6, 67.6]",3825710,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,61,Real Madrid,220,"['34c9a154-ad2d-4645-bd3c-fd97a46447d8', '5a525ff7-15bc-4d9b-945f-4a51eac8bcc9']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:53.598,Carry,
,,,"[88.6, 59.3]",,,,,,,,,,,,1.178916,,,,,,,,,,,,,,,84150dd8-778c-4f79-af62-73c46260d337,994,,,"[88.6, 59.5]",3825710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danilo Luiz da Silva,3063.0,Right Back,62,Real Madrid,220,"['5d304237-83b5-4fec-b1d0-f954f8f412cd', 'a7e0c0e9-aabc-4ceb-bf9e-7cd8571b461a']",27,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:27.088,Carry,
,,,"[72.2, 39.3]",,,,,,,,,,,,1.319998,,,,,,,,,,,,,,,1fb607db-da36-47d8-bb6a-b394fb545db8,997,,,"[72.0, 40.3]",3825710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,62,Real Madrid,220,"['ba944d9d-c8f6-4fe6-865b-eea29564ce65', 'd0226379-7641-4b5b-b026-505745c8a8aa']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:30.187,Carry,
,,,"[100.2, 5.3]",,,,,,,,,,,,2.84,,,,,,,,,,,,,,,56f1d601-ba22-4834-b3d0-1812d72fa14c,1000,,,"[100.7, 3.1]",3825710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,James David Rodríguez Rubio,5695.0,Left Center Midfield,62,Real Madrid,220,"['46190612-b066-4149-909a-160b4dafa77e', 'c80ff548-1c6e-4a91-b66a-8873329a0635']",34,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:34.239,Carry,
,,,"[96.8, 16.0]",,,,,,,,,,,,0.295711,,,,,,,,,,,,,,,0084fa80-d8c2-412b-8c5a-132836f27c76,1008,,,"[96.1, 16.2]",3825710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Benzema,19677.0,Center Forward,62,Real Madrid,220,"['15d378bf-01ea-41e4-b0b3-938aee59e106', '562ea9ec-4282-4954-a207-a2676f57b2ad', 'f63d6d9e-4d7d-4c74-9764-fe89bae4ad32', 'fc3de742-f743-43e6-84b1-570444396bc8']",41,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:41.524,Carry,True
,,,"[91.1, 23.9]",,,,,,,,,,,,0.90038,,,,,,,,,,,,,,,128d07d3-e0ef-4c1a-a079-843517a4e9a3,1011,,,"[96.8, 16.0]",3825710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Benzema,19677.0,Center Forward,62,Real Madrid,220,"['15d378bf-01ea-41e4-b0b3-938aee59e106', '18f3b7e2-186d-42dc-b314-0cd0ec1fa1b2', '9fcf2a37-ee6d-4e43-95e3-a1a860cd8f1a', 'f63d6d9e-4d7d-4c74-9764-fe89bae4ad32']",41,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:41.820,Carry,True
,,,"[91.4, 33.3]",,,,,,,,,,,,1.796714,,,,,,,,,,,,,,,f897cf7c-7962-4d08-9abd-af0b3a30c4b8,1015,,,"[91.1, 23.9]",3825710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karim Benzema,19677.0,Center Forward,62,Real Madrid,220,"['05d8ec6f-2727-4b0d-9dd3-d872fad6301f', '4a826f52-cc90-4d87-87d0-a3ae9ea75146', '9fcf2a37-ee6d-4e43-95e3-a1a860cd8f1a']",42,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:42.720,Carry,True
,,,"[34.5, 45.1]",,,,,,,,,,,,3.408557,,,,,,,,,,,,,,,778e7228-bf5f-4a82-8113-67d996471144,1022,,,"[27.2, 43.5]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,64,Real Madrid,220,"['5cd5f348-8c5f-4873-b8aa-903644804fd4', '9c571f6e-27f1-4d46-b1f9-c850e0069313']",6,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:06.997,Carry,
,,,"[43.1, 41.8]",,,,,,,,,,,,1.385174,,,,,,,,,,,,,,,2c7767f7-0d9b-45ec-bb0c-86d3b52c2ca2,1025,,,"[46.7, 36.5]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,64,Real Madrid,220,"['4031c4a9-1bc2-4f06-b33a-e9464e69a035', '45dafeeb-06c3-418d-b376-8c7aebbe27df', 'dce7ddfe-01d6-46d3-ac32-bac0173b6bae']",11,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:11.416,Carry,True
,,,"[41.8, 67.1]",,,,,,,,,,,,1.039997,,,,,,,,,,,,,,,dd901c50-efcb-4284-bf4a-f386f74a3cd0,1029,,,"[42.8, 66.7]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,64,Real Madrid,220,"['29a324d1-7f54-46ba-a398-8f53e4e7185b', '2d4f6cf9-967c-4d52-9633-c2f1203d1005', 'd4d1b02f-c2ee-47d3-becd-cc1f9850120d']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:14.123,Carry,True
,,,"[74.4, 16.1]",,,,,,,,,,,,5.849619,,,,,,,,,,,,,,,8ea84c72-2bf8-4ac6-96d0-baf656ee994c,1039,,,"[66.8, 29.6]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,66,Real Sociedad,210,"['97a2314a-df24-49c3-b711-aa0a442c7565', 'efcf2bc7-1d5a-4642-bec5-6267388ed613']",34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:34.377,Carry,
,,,"[71.2, 16.1]",,,,,,,,,,,,1.267901,,,,,,,,,,,,,,,c8fe6832-1ecb-477c-a451-5f72a26ea179,1042,,,"[70.3, 15.7]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,66,Real Sociedad,210,"['4659b754-48a5-451c-ba9e-fc3abc66d627', '7b1d00dd-a7b2-4cd6-a06e-cf39a2005f15']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:41.106,Carry,
,,,"[63.9, 16.6]",,,,,,,,,,,,0.159999,,,,,,,,,,,,,,,a842f7d6-09c3-42eb-b046-f90571687cd7,1045,,,"[64.2, 17.0]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,66,Real Sociedad,210,"['0b906634-45d0-4200-aa31-d90b3d720ea6', '6d74199e-f0c5-48a3-aae9-1cf7d301f2b8']",42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:42.939,Carry,
,,,"[60.3, 10.9]",,,,,,,,,,,,2.265473,,,,,,,,,,,,,,,31d2a7fc-fbd8-4332-9825-1cc824dc6ee0,1048,,,"[64.3, 9.8]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,66,Real Sociedad,210,"['50a8ec3d-1eaf-4554-b1f7-21dc94c2de66', '92057740-1c7d-41a0-bf4f-03ab4e28d6a6']",44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:44.379,Carry,
,,,"[59.0, 69.9]",,,,,,,,,,,,1.508677,,,,,,,,,,,,,,,68af1a38-8e4a-4730-aea4-1bc95b9c24eb,1052,,,"[56.9, 71.7]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,67,Real Madrid,220,"['1201a566-3915-41f4-a169-34d19a5a6109', '61d68930-4cc3-4de6-a89c-9b83ae2d4be5', 'e648d753-d6e4-4798-9678-a6109716f0d9']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:46.832,Carry,True
,,,"[71.6, 67.2]",,,,,,,,,,,,2.073163,,,,,,,,,,,,,,,087c61e0-a714-4339-8eba-d5a40c55cc7d,1056,,,"[59.0, 69.9]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,67,Real Madrid,220,"['07f8e2a6-d082-4719-8b55-ea74c4537e62', '6f0576ab-bce8-4226-97c4-923dec848360', 'd8195cad-dc7d-42d1-bd4d-1bcf4740bca5', 'e648d753-d6e4-4798-9678-a6109716f0d9']",48,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:48.341,Carry,True
,,,"[80.2, 34.1]",,,,,,,,,,,,2.105749,,,,,,,,,,,,,,,a3a79633-9de3-4554-93ed-8aff38998a7f,1061,,,"[71.0, 58.5]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,67,Real Madrid,220,"['1028e311-0948-4724-ab02-be6fc5348cd4', '6843f1f7-c82a-4075-8abf-f6fb40a22c1d']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:51.122,Carry,
,,,"[91.2, 20.7]",,,,,,,,,,,,2.279997,,,,,,,,,,,,,,,27ed4e53-5914-4bb5-b6b1-d36d4249092e,1064,,,"[82.8, 27.5]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,67,Real Madrid,220,"['332bde76-bd81-464d-8b61-ff828e0a7f85', '4c44d5ae-e1b5-4e01-a5cf-da1409802669']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:53.879,Carry,
,,,"[97.8, 20.2]",,,,,,,,,,,,1.644216,,,,,,,,,,,,,,,033d3168-7c27-4e56-b738-e40d0eb8efdb,1067,,,"[96.6, 11.9]",3825710,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,67,Real Madrid,220,"['11e5a6df-c8b6-465d-9739-07895acd8a1b', '377c0cc9-3841-4846-a63e-4a114cd13d64']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:56.985,Carry,
,,,"[101.4, 37.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,517fec71-72f3-45e8-ad16-0f1ea5d1ffb1,1070,,,"[102.7, 39.0]",3825710,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,67,Real Madrid,220,"['70e87179-5c0a-4e0b-8ae0-50299daad557', '9a874f59-ce2b-4187-9abc-e6d5af02f7c1']",0,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:00.046,Carry,
,,,"[86.3, 16.2]",,,,,,,,,,,,0.989826,,,,,,,,,,,,,,,9cc38514-2f01-49c0-9317-00010185d9a2,1078,,,"[85.8, 14.5]",3825710,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,68,Real Sociedad,210,"['29aff172-1e0c-4a31-b904-def5c9604cb9', '4992fdaa-bbde-4dbb-bbd2-610cabc22009', 'ab21d169-5a6f-4346-85ca-714fb6c438ed']",35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:35.265,Carry,True
,,,"[69.3, 36.3]",,,,,,,,,,,,2.599998,,,,,,,,,,,,,,,7a70e513-f0dd-4ebb-99f8-301f4034eada,1091,,,"[68.4, 34.7]",3825710,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,69,Real Sociedad,210,"['5b0925ea-948a-490f-aac9-9cceef2a9ba4', '9904f922-8b0e-4377-a065-0fef6509448a']",16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:16.247,Carry,
,,,"[97.2, 72.0]",,,,,,,,,,,,0.225854,,,,,,,,,,,,,,,119eeeae-12de-45cf-9c8d-97d5be78cd6f,1098,,,"[98.4, 71.1]",3825710,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,70,Real Sociedad,210,"['51df5d3a-9d5c-4a48-a07e-b8236fe19b2f', 'd4be2915-6056-44e3-bec9-d4e89154b314']",34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:34.888,Carry,
