bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.438674,,,,,,,,,,,,93d7f695-d47f-4a3a-80cc-88fd932e52e0,646,,"[52.8, 25.8]",3825892,20,,,,,0.75867844,,Left Foot,,,,"[98.9, 69.5]",,High Pass,63.520863,,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,True,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,60,Real Sociedad,210,"['5305e23c-c25e-4faa-9d9e-d96656124f87', 'c43ea07d-668d-4ad9-aeb5-881100fb7e09']",59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:59.674,Pass,
,,,,,,,,,,,,,,,,1.634884,,,,,,,,,,,,86d3e419-417f-494d-83a3-e6a317798737,649,,"[99.1, 80.0]",3825892,21,,,,,-0.75795406,,,,,,"[112.2, 67.6]",,Low Pass,18.038015,,,,,Sergio Canales Madrazo,6673.0,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,61,Real Sociedad,210,['dad2c50c-799f-4441-b419-c9ed1d2a56cd'],14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:14.480,Pass,
,,,,,,,,,,,,,,,,1.518707,,,,,,,,,,,,94618cc4-054c-46c7-b701-fd8b31afd1ff,656,,"[10.2, 0.1]",3825892,21,,,,,0.36304936,,,,,,"[28.1, 6.9]",,High Pass,19.148108,,,Incomplete,,Edgar Antonio Méndez Ortega,26387.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,62,Granada,1049,"['76b62d9c-c0d6-48ac-af53-43038548203d', 'ed54b839-7b39-4df6-88e1-de620454b93c']",29,,,,,,,,,,,,,,,,,,Granada,1049,00:21:29.929,Pass,
,,,,,,,,,,,,,,,,2.024546,,,,,,,,,,,,ed54b839-7b39-4df6-88e1-de620454b93c,659,,"[92.0, 73.2]",3825892,21,,,,True,0.23949927,,,,,,"[100.6, 75.3]",,High Pass,8.852683,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,62,Granada,1049,"['103fd4ed-c546-4bf6-bdf1-8784aab04fdd', '94618cc4-054c-46c7-b701-fd8b31afd1ff', '9b8c8fee-79aa-4e8c-ade3-fce833e2aa90']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:31.447,Pass,True
,,,,,,,,,,,,,,,,3.52028,,,,,,,,,,,,cdee8632-15d0-4b67-9e47-bba7f651729c,661,,"[56.0, 66.3]",3825892,21,,,,,0.37690926,,Head,,,,"[65.6, 70.1]",,High Pass,10.324728,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Right Center Back,62,Granada,1049,['1990107b-e42e-40f9-b246-be9d5e53c4e8'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:35.490,Pass,
,,,,,,,,,,,,,,,,3.966709,,,,,,,,,,,,5b4e0a76-1e48-4ee4-8e4f-5b5765642123,667,,"[55.8, 9.7]",3825892,21,,True,,,1.4562993,,Left Foot,,,,"[62.7, 69.7]",,High Pass,60.395447,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,True,,,Free Kick,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,63,Granada,1049,['8a01afbf-144c-4eb5-b35f-3af52c215fbc'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:21:45.457,Pass,
,,,,,,,,,,,,,,,,0.820027,,,,,,,,,,,,a4ad6de0-4dcf-455c-a0e9-bc699fc057fa,669,,"[70.9, 72.5]",3825892,21,,,,,0.11527613,,Right Foot,,,,"[80.4, 73.6]",,Ground Pass,9.563472,,,,,Isaac Ajayi Success,6918.0,,,,,,1,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,63,Granada,1049,['ff65ad4f-77cb-46af-8b56-98452a500793'],51,,,,,,,,,,,,,,,,,,Granada,1049,00:21:51.233,Pass,
,,,,,,,,,,,,,,,,1.411957,,,,,,,,,,,,b67253ba-76fb-4086-9293-def50e625982,673,,"[77.8, 64.3]",3825892,21,,,,,2.0710769,,Left Foot,,,,"[73.7, 71.8]",,Ground Pass,8.547514,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,From Free Kick,Isaac Ajayi Success,6918.0,Right Wing,63,Granada,1049,['4706ffbe-9be7-4074-b89f-e01560ed3bae'],57,,,,,,,,,,,,,,,,,,Granada,1049,00:21:57.810,Pass,
,,,,,,,,,,,,,,,,1.557446,,,,,,,,,,,,b8926548-eb6e-4b80-a28b-fc5a54b6c250,676,,"[73.2, 71.0]",3825892,22,,,,,-2.4123852,,Left Foot,,,,"[56.3, 55.9]",,Ground Pass,22.663185,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,63,Granada,1049,['e2396e1e-5910-434c-80f5-071e76c9ceb3'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:22:00.470,Pass,
,,,,,,,,,,,,,,,,1.548316,,,,,,,,,,,,6932dec6-e742-48d8-ad7d-0ae04fe9abac,679,,"[55.8, 53.5]",3825892,22,,,,,-1.6882654,,Right Foot,,,,"[52.0, 21.3]",,Ground Pass,32.423447,,,,,Matheus Dória Macedo,4418.0,,,,,,1,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,63,Granada,1049,['32e30c97-4b9b-4614-b11e-f1f8c38ab8e3'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:22:02.824,Pass,
,,,,,,,,,,,,,,,,0.961621,,,,,,,,,,,,ca272897-682c-4dd9-9e15-d204dc6727e7,683,,"[52.2, 19.5]",3825892,22,,,,,0.0,,Left Foot,,,,"[70.1, 19.5]",,Ground Pass,17.9,,,,,Rubén Rochina Naixes,6680.0,,,,,,1,From Free Kick,Matheus Dória Macedo,4418.0,Left Center Back,63,Granada,1049,['77110d67-5fd0-413b-9cea-c7685b1ad204'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:22:06.000,Pass,
,,,,,,,,,,,,,,,,1.093876,,,,,,,,,,,,37a8174f-b3a1-46b9-8b84-6d8634fac476,686,,"[70.1, 17.4]",3825892,22,,,,,2.342682,,Right Foot,,,,"[62.8, 24.9]",,Ground Pass,10.466136,,,,,Rene Krhin,3160.0,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,63,Granada,1049,['946e38cb-b1dc-4581-955f-d94457d2bb53'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:22:07.583,Pass,
,,,,,,,,,,,,,,,,1.036605,,,,,,,,,,,,af375849-0bef-48d6-a4d4-b26dbfc3974d,689,,"[65.0, 25.1]",3825892,22,,,,,0.45320413,,Right Foot,,,,"[80.4, 32.6]",,Ground Pass,17.129215,,,,,Youssef El-Arabi,27109.0,,,,,,1,From Free Kick,Rene Krhin,3160.0,Right Defensive Midfield,63,Granada,1049,['0284b277-4cca-4175-959b-0d9b88dfdc63'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:22:09.456,Pass,
,,,,,,,,,,,,,,,,2.324269,,,,,,,,,,,,6ccc3204-260d-4a8f-bea7-f5cd7971e4bf,693,,"[78.3, 31.8]",3825892,22,,,,,-1.090433,,Left Foot,,,,"[91.9, 5.7]",,Ground Pass,29.430767,,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,From Free Kick,Youssef El-Arabi,27109.0,Center Forward,63,Granada,1049,"['73780aa2-9a51-48bb-a377-bb3139983828', 'c60a3ec3-e59b-4636-a598-0ca96147c3a5']",10,,,,,,,,,,,,,,,,,,Granada,1049,00:22:10.554,Pass,True
,,,,,,,,,,,,,,,,1.921986,,,,,,,,,,,,6bf7b746-fd46-4e5a-adde-2330e7891b4e,699,,"[92.7, 7.7]",3825892,22,,,,,0.9682637,,Left Foot,True,,,"[116.5, 42.3]",,High Pass,41.99524,,,Incomplete,,Youssef El-Arabi,27109.0,,,,,Free Kick,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,64,Granada,1049,"['092bb158-82ef-4312-94f6-ed938842a71a', '61ce0d87-379c-4f54-b3e2-39cbcfb59b3d']",37,,,,,,,,,,,,,,,,,,Granada,1049,00:22:37.207,Pass,
,,,,,,,,,,,,,,,,2.243248,,,,,,,,,,,,0e931df9-21fd-42b4-88f4-2700fe0b7797,703,,"[12.9, 44.7]",3825892,22,,,,,1.0151399,,Keeper Arm,,,,"[22.4, 60.0]",,High Pass,18.009441,,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,Regular Play,Oier Olazábal Paredes,6692.0,Goalkeeper,65,Real Sociedad,210,['1081341c-17dd-43cc-817c-9b8c6295a278'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:44.496,Pass,
,,,,,,,,,,,,,,,,1.028704,,,,,,,,,,,,eaae940d-ba95-4f91-910c-6cddf7ac0480,706,,"[25.9, 63.2]",3825892,22,,,,,-1.1030335,,Right Foot,,,,"[30.8, 53.5]",,Ground Pass,10.867382,,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,65,Real Sociedad,210,['4bfd9bfa-4999-4ea7-aef9-f853b5676490'],48,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:48.227,Pass,
,,,,,,,,,,,,,,,,1.955149,,,,,,,,,,,,994730af-7499-4ff6-88a7-c1f6ae44088a,709,,"[33.8, 50.4]",3825892,22,,,,,-1.7500591,,Right Foot,,,,"[28.4, 20.6]",,Ground Pass,30.28531,,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,65,Real Sociedad,210,['7c0a99e1-92ed-4b5e-999d-0c176279280a'],50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:50.646,Pass,
,,,,,,,,,,,,,,,,2.901693,,,,,,,,,,,,98cf10bb-210d-4555-bd7f-19023f87c27a,712,,"[55.6, 15.5]",3825892,23,,,,,0.4126211,,Left Foot,,,,"[105.4, 37.3]",,High Pass,54.362488,,,Pass Offside,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,65,Real Sociedad,210,['84809795-6205-40cb-a650-0ef248b5e8f2'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:00.074,Pass,
,,,,,,,,,,,,,,,,3.840633,,,,,,,,,,,,533e5621-3b36-47af-9ca0-2143ffe82874,714,,"[16.6, 35.1]",3825892,23,,,,,-0.6547707,,Right Foot,,,,"[53.2, 7.0]",,Ground Pass,46.14293,,,,,Cristiano Biraghi,7158.0,,,,,Free Kick,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,66,Granada,1049,['d8498534-4147-4212-bc54-e77ee1639d8f'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:23:06.531,Pass,
,,,,,,,,,,,,,,,,1.066755,,,,,,,,,,,,1cc8b7db-17d5-43ae-9548-cd0327c9cab3,717,,"[63.4, 8.4]",3825892,23,,,,,1.3559809,,Left Foot,,,,"[65.8, 19.4]",,Ground Pass,11.258775,,,,,Rubén Rochina Naixes,6680.0,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,66,Granada,1049,['8fd196c1-ce61-4155-b251-62af5b4e2587'],11,,,,,,,,,,,,,,,,,,Granada,1049,00:23:11.666,Pass,
,,,,,,,,,,,,,,,,3.090678,,,,,,,,,,,,a7d938e5-547a-4918-a1aa-7599c2fb54f2,720,,"[72.9, 22.1]",3825892,23,,,,,1.2568378,,Left Foot,,,,"[91.7, 80.0]",,High Pass,60.875694,,,Out,,Isaac Ajayi Success,6918.0,,True,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,66,Granada,1049,['f5049e8c-67fe-4b58-a039-0fb83b909768'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:23:13.911,Pass,
,,,,,,,,,,,,,,,,1.420047,,,,,,,,,,,,cbca81af-4929-425e-b413-5005f94f9a68,722,,"[40.9, 0.1]",3825892,23,,,,,0.4918092,,,,,,"[54.9, 7.6]",,High Pass,15.8823805,,,Incomplete,,Imanol Agirretxe Arruti,6677.0,,,,,Throw-in,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,67,Real Sociedad,210,"['3c0def5c-9f6b-4728-99a6-f71f561f3874', 'c5589ad2-655b-49da-9cc9-1095a50454ae']",39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:39.389,Pass,
,,,,,,,,,,,,,,,,1.962601,,,,,,,,,,,,c5589ad2-655b-49da-9cc9-1095a50454ae,724,,"[65.2, 72.5]",3825892,23,,,,,-1.4601392,,Head,,,,"[65.8, 67.1]",,High Pass,5.433231,,,Incomplete,,Rene Krhin,3160.0,,,,,Recovery,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,67,Real Sociedad,210,"['aa002272-c940-4a04-adb8-b07e1cecb988', 'cbca81af-4929-425e-b413-5005f94f9a68', 'ef904226-360b-45fa-8f76-bedf1897c99b']",40,,,,,,,,,,,,,,,,,,Granada,1049,00:23:40.809,Pass,
,,,,,,,,,,,,,,,,2.006321,,,,,,,,,,,,aa002272-c940-4a04-adb8-b07e1cecb988,727,,"[54.3, 13.0]",3825892,23,,,,True,0.3290497,,,,,,"[62.5, 15.8]",,Low Pass,8.664871,,,,,Imanol Agirretxe Arruti,6677.0,,,,,Recovery,1,From Throw In,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,67,Real Sociedad,210,"['31410898-c8cc-408b-bc45-08bc1b45d097', 'c5589ad2-655b-49da-9cc9-1095a50454ae', 'cd1127a5-7615-4396-96b0-6a8e8547b5a5']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:42.772,Pass,True
,,,,,,,,,,,,,,,,1.43111,,,,,,,,,,,,bca05483-3bfc-4eb8-bdc8-303a3820e044,731,,"[61.8, 15.8]",3825892,23,,,,,1.4936303,,Right Foot,,,,"[63.3, 35.2]",,Ground Pass,19.457903,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,1,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Forward,67,Real Sociedad,210,"['2c058596-fd3c-479a-86cd-40b561ebf4eb', '9592d82f-788a-4c8e-b17e-1507c4fc7b4a']",44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:44.862,Pass,True
,,,,,,,,,,,,,,,,2.021182,,,,,,,,,,,,816219a0-c496-4348-9993-bbcde7084332,735,,"[62.8, 36.3]",3825892,23,,,,,0.9890567,,Left Foot,,,,"[77.4, 58.5]",,High Pass,26.57066,,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,67,Real Sociedad,210,"['1c9d2c73-3489-4068-8c1c-ec94bc9ffbab', '516d3bea-d688-43e2-8dbf-606d1d395a83', 'eea7ce10-b2ec-4439-b9e2-a81fc65bf099']",46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:46.338,Pass,True
,,,,,,,,,,,,,,,,1.553978,,,,,,,,,,,,a182fd66-5f36-4ae3-a92f-1809c9311e79,739,,"[64.8, 52.4]",3825892,23,,,,True,-0.81595635,,,,,,"[75.9, 40.6]",,High Pass,16.200308,,,,,Imanol Agirretxe Arruti,6677.0,,,,,Recovery,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,67,Real Sociedad,210,"['564c95f0-72eb-48ea-902b-f9910868085c', 'fd6964a6-408a-4f7f-b28e-7f21c429ff35']",51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:51.015,Pass,True
,,,,,,,,,,,,,,,,0.567986,,,,,,,,,,,,c92115f4-3771-478a-a42a-5111d11c828d,743,,"[77.6, 45.3]",3825892,23,,,,,1.5458015,,Right Foot,,,,"[77.9, 57.3]",,Ground Pass,12.00375,,,,,David Zurutuza Veillet,6669.0,,,,,,1,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Forward,67,Real Sociedad,210,"['bab0439f-dc12-4639-bb56-4df64afa5d29', 'bdd4effc-c912-464d-9187-3476213ddf04']",53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:53.878,Pass,True
,,,,,,,,,,,,,,,,2.744741,,,,,,,,,,,,f91cde72-d5b5-4180-bcca-7ae5af4a7809,745,,"[77.9, 57.3]",3825892,23,,,,,-0.29928243,,Left Foot,,,,"[104.8, 49.0]",,Low Pass,28.151377,,,Incomplete,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Center Attacking Midfield,67,Real Sociedad,210,"['2043ae1f-0795-49ce-81fa-c66c591ae746', 'bdd4effc-c912-464d-9187-3476213ddf04']",54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:54.446,Pass,True
,,,,,,,,,,,,,,,,3.027081,,,,,,,,,,,,9f62b4ab-5e1e-4606-845f-b35a2b0b9350,748,,"[14.0, 35.6]",3825892,23,,,,,1.0285707,,Keeper Arm,,,,"[28.7, 60.0]",,Ground Pass,28.485962,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,68,Granada,1049,['c1ae609a-e6a6-4523-a0bb-5f96d9c5ae0a'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:23:58.447,Pass,
,,,,,,,,,,,,,,,,0.932387,,,,,,,,,,,,a995a97c-3565-436f-8a20-3e027d46a09e,751,,"[63.5, 71.5]",3825892,24,,,,,0.5450997,,Right Foot,,,,"[72.9, 77.2]",,Ground Pass,10.993179,,,,,Isaac Ajayi Success,6918.0,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,68,Granada,1049,['059a34c4-a787-4b89-a819-e4f6a2717491'],5,,,,,,,,,,,,,,,,,,Granada,1049,00:24:05.407,Pass,
,,,,,,,,,,,,,,,,1.201658,,,,,,,,,,,,db37bc1e-0278-4d33-be94-8dd46ceef34e,754,,"[72.9, 77.2]",3825892,24,,,,,-2.8555412,,Left Foot,,,,"[62.7, 74.2]",,Ground Pass,10.632027,,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,68,Granada,1049,['8a317c79-9632-4179-8840-b5e02ef0b2f4'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:24:06.379,Pass,
,,,,,,,,,,,,,,,,1.133946,,,,,,,,,,,,ee10067f-d0b8-4e9a-b659-70ac1c4923ea,757,,"[62.7, 73.3]",3825892,24,,,,,-1.1071488,,Right Foot,,,,"[66.8, 65.1]",,Ground Pass,9.167879,,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,68,Granada,1049,['85feea5a-8a33-4ac6-8817-c3938396b1b8'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:24:09.716,Pass,
,,,,,,,,,,,,,,,,1.704688,,,,,,,,,,,,6ba0b105-cba6-472c-854a-b3a2bd26d319,761,,"[54.0, 74.9]",3825892,24,,,,,-2.6653273,,Left Foot,,,,"[41.4, 68.4]",,Ground Pass,14.177799,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,68,Granada,1049,['d4ced5cc-d51b-460c-864a-7d21ca8dabfd'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:24:16.691,Pass,
,,,,,,,,,,,,,,,,2.284183,,,,,,,,,,,,e189d047-6f24-4d03-8d6f-cbaa6bb71a13,764,,"[42.9, 69.4]",3825892,24,,,,,0.069333136,,Right Foot,,,,"[86.1, 72.4]",,High Pass,43.304043,,,,,Isaac Ajayi Success,6918.0,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,68,Granada,1049,['b4ac5c82-4508-4f2f-bbab-4748ed90098f'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:24:19.039,Pass,
,,,,,,,,,,,,,,,,1.996294,,,,,,,,,,,,23608f08-6223-4eda-ad36-48c90a2fbc39,769,,"[13.2, 39.5]",3825892,24,,True,,,0.957426,,Keeper Arm,,,,"[23.9, 54.7]",,Ground Pass,18.588438,,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,Regular Play,Oier Olazábal Paredes,6692.0,Goalkeeper,69,Real Sociedad,210,['8c1fc290-8f75-4de5-b0f2-a5113bd6f1a5'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:28.656,Pass,
,,,,,,,,,,,,,,,,1.058511,,,,,,,,,,,,936f169f-f304-4c37-8124-bdf9ff16461f,771,,"[34.0, 55.3]",3825892,24,,,,,-1.0711112,,Right Foot,,,,"[45.3, 34.6]",,Ground Pass,23.58347,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,69,Real Sociedad,210,['4596f3ef-46fc-4d96-960b-1eb61fb845c6'],34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:34.204,Pass,
,,,,,,,,,,,,,,,,1.960627,,,,,,,,,,,,eabfef7b-0cf8-4eb6-b0c7-3e86de9db821,774,,"[45.3, 34.6]",3825892,24,,,,,2.081119,,Right Foot,,,,"[35.0, 53.0]",,Ground Pass,21.086725,,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,69,Real Sociedad,210,['0d8a8aba-7229-43b8-a2e3-2ea99552d937'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:35.382,Pass,
,,,,,,,,,,,,,,,,2.323388,,,,,,,,,,,,8dae1530-05e4-44a0-8041-6152b437f386,777,,"[36.6, 54.1]",3825892,24,,,,,-0.06876894,,Left Foot,,,,"[75.8, 51.4]",,Ground Pass,39.292873,,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,69,Real Sociedad,210,['14705e23-1bac-445b-b72f-8233a677bcdc'],39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:39.927,Pass,
,,,,,,,,,,,,,,,,2.339895,,,,,,,,,,,,8dcb1c22-b5cb-4593-a0d1-342aa1f5cc66,780,,"[75.8, 52.0]",3825892,24,,,,True,1.0445526,,,,,,"[91.6, 79.2]",,Low Pass,31.456001,,,Out,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,69,Real Sociedad,210,"['5c521663-1d51-4493-9eb6-2308b0b70590', '88b4ca5f-340f-4040-9732-952b153bef0f']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:42.290,Pass,True
,,,,,,,,,,,,,,,,1.336051,,,,,,,,,,,,955145e3-b416-4d8f-9719-a18885d219fa,782,,"[35.5, 0.1]",3825892,24,,,,,0.52662724,,,,,,"[52.7, 10.1]",,Low Pass,19.89573,,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,70,Granada,1049,['cbc41a1a-7941-40cd-b1d9-53ab1b5d54c1'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:24:55.250,Pass,
,,,,,,,,,,,,,,,,1.433774,,,,,,,,,,,,b5e816cf-5dc8-42b4-bad0-d8dc25a05d38,786,,"[52.5, 11.3]",3825892,24,,,,,0.62604654,,Right Foot,,,,"[72.0, 25.4]",,High Pass,24.063665,,,Incomplete,,,,,,,,,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Left Wing,70,Granada,1049,['a1c94189-8928-4715-b687-9735d5e3b86f'],56,,,,,,,,,,,,,,,,,,Granada,1049,00:24:56.986,Pass,
,,,,,,,,,,,,,,,,1.362729,,,,,,,,,,,,a1c94189-8928-4715-b687-9735d5e3b86f,787,,"[48.1, 54.7]",3825892,24,,,,,-0.983883,,Head,,,,"[62.2, 33.5]",,High Pass,25.460754,,,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,71,Real Sociedad,210,"['b5e816cf-5dc8-42b4-bad0-d8dc25a05d38', 'd792d562-3106-43f8-a18d-9dd8629c7aa2']",58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:58.420,Pass,
,,,,,,,,,,,,,,,,1.671485,,,,,,,,,,,,d4239d1b-e92e-4714-8858-2cdfdf939159,791,,"[56.0, 35.6]",3825892,25,,,,,2.0017877,,Right Foot,,,,"[45.7, 58.0]",,Ground Pass,24.654613,,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,71,Real Sociedad,210,['020e9998-189c-416e-8be9-a90af512fde2'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:04.669,Pass,
,,,,,,,,,,,,,,,,1.074202,,,,,,,,,,,,f3aca0be-543c-48c5-9e11-256a3397d23f,794,,"[56.5, 59.8]",3825892,25,,,,,-0.7126103,,Right Foot,,,,"[66.8, 50.9]",,Ground Pass,13.612494,,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,71,Real Sociedad,210,['aa97c865-7585-400e-9d65-767de2b4cd85'],9,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:09.215,Pass,
,,,,,,,,,,,,,,,,2.467093,,,,,,,,,,,,b6306d1f-60d2-409c-a667-7b2e04c081cb,797,,"[69.8, 50.6]",3825892,25,,,,,-0.75637406,,Right Foot,,,,"[101.7, 20.5]",,High Pass,43.859093,,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,71,Real Sociedad,210,['9f1145ef-e4ac-44c3-8749-896f29bfa74e'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:11.489,Pass,
