ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.13747,,,,,,,,,,,,,,fd0a6bd0-2b6a-4e0e-9385-e3994bf974cf,24,,,"[32.4, 14.5]",3825769,0,,,,,0.8012698,,Head,,,,"[41.7, 24.1]",,High Pass,,13.366002,,,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,3,Villarreal,222,"['9d3a9320-ab9d-48d7-b3d7-24fdc3ef442e', 'ed951d91-dfaa-4d8e-a15b-66c31f53c4dd']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:00:13.687,Pass,
,,,,,,,,,,,,,,1.86931,,,,,,,,,,,,,,254b575d-c3c4-40c1-8d3b-79ef1703b7ef,26,,,"[41.7, 24.1]",3825769,0,,,,,2.785787,,Head,,,,"[26.9, 29.6]",,Low Pass,,15.78892,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,3,Villarreal,222,['5a63092a-4a85-4010-ba68-c047c36a0a5e'],14,,,,,,,,,,,,,,,,,Villarreal,222,00:00:14.904,Pass,
,,,,,,,,,,,,,,3.103714,,,,,,,,,,,,,,164cbb69-40fc-43ad-94a8-e33dff312b2c,29,,,"[26.9, 29.7]",3825769,0,,,,,0.53012174,,Right Foot,,,,"[54.2, 45.7]",,High Pass,,31.643167,,Incomplete,,,,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,3,Villarreal,222,['b2182a47-9232-441b-a15c-2969db9512bf'],16,,,,,,,,,,,,,,,,,Villarreal,222,00:00:16.813,Pass,
,,,,,,,,,,,,,,1.867417,,,,,,,,,,,,,,b2182a47-9232-441b-a15c-2969db9512bf,30,,,"[65.9, 34.4]",3825769,0,,,,True,-0.36420867,,,,,,"[84.0, 27.5]",,Low Pass,,19.370596,,Incomplete,,Duje Čop,8419.0,,,,,Recovery,1,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,3,Villarreal,222,"['164cbb69-40fc-43ad-94a8-e33dff312b2c', 'a7194242-f5be-4010-9bca-26ea396b33ad', 'abfb0746-ebfd-489c-a477-098a38cca6ec', 'febc1694-1632-4b84-aa5a-7900a81be8c6']",19,,,,,,,,,,,,,,,,,Málaga,223,00:00:19.917,Pass,True
,,,,,,,,,,,,,,6.467738,,,,,,,,,,,,,,febc1694-1632-4b84-aa5a-7900a81be8c6,33,,,"[36.1, 52.6]",3825769,0,,,,,-0.14167517,,Left Foot,,,,"[99.2, 43.6]",,High Pass,,63.738605,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,Recovery,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,"['93886d05-3b58-497c-882f-1aa10991e8f7', 'b2182a47-9232-441b-a15c-2969db9512bf', 'dc62ecef-1f81-4c7f-a486-1e47ed5e3cf4']",21,,,,,,,,,,,,,,,,,Villarreal,222,00:00:21.785,Pass,
,,,,,,,,,,,,,,1.927336,,,,,,,,,,,,,,87fd7138-3de6-455f-8e68-db3f5628ea42,36,,,"[62.9, 45.8]",3825769,0,,,,,-0.8786117,,Right Foot,,,,"[78.9, 26.5]",,High Pass,,25.069702,,,,Denis Suárez Fernández,6609.0,,,,,Recovery,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,3,Villarreal,222,['3b615060-d482-462b-947f-457bbe7ac5bf'],30,,,,,,,,,,,,,,,,,Villarreal,222,00:00:30.355,Pass,
,,,,,,,,,,,,,,2.971408,,,,,,,,,,,,,,2c31da32-286f-4064-92b6-00ec7e7bcf8d,40,,,"[77.4, 26.5]",3825769,0,,,,,0.19515842,,Left Foot,,,,"[86.0, 28.2]",,High Pass,,8.766413,,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,3,Villarreal,222,"['70a6eebc-8702-4476-b2cb-d013d51faede', 'b08e2f45-3f96-438d-89e7-4aed456148dd', 'ea1bb065-f274-449c-bc7c-fa10c0538503']",32,,,,,,,,,,,,,,,,,Villarreal,222,00:00:32.322,Pass,True
,,,,,,,,,,,,,,0.727013,,,,,,,,,,,,,,8b253fcd-31e2-4200-a909-8e539f76b84f,44,,,"[71.2, 27.2]",3825769,0,,,,,-0.7585847,,Left Foot,,,,"[84.6, 14.5]",,Low Pass,,18.462124,,,,Denis Suárez Fernández,6609.0,,,,,Recovery,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,3,Villarreal,222,['93030e1c-b93b-4082-b693-eccfa9fb2f64'],36,,,,,,,,,,,,,,,,,Villarreal,222,00:00:36.517,Pass,
,,,,,,,,,,,,,,1.011034,,,,,,,,,,,,,,0d263067-4a57-4782-aa34-63789136617b,48,,,"[23.0, 80.0]",3825769,0,,,,,-0.17324567,,,,,,"[47.0, 75.8]",,High Pass,,24.364729,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,4,Málaga,223,"['57925013-e892-4621-b4ed-e7925ec4e74d', 'db51daaa-ed92-47a0-a233-ef98d9ee73bd']",58,,,,,,,,,,,,,,,,,Málaga,223,00:00:58.920,Pass,
,,,,,,,,,,,,,,2.075721,,,,,,,,,,,,,,5cff6c5e-639f-4f1c-9208-0cae7ea37477,51,,,"[49.1, 80.0]",3825769,1,,,,,-2.742077,,,,,,"[22.1, 68.6]",,Low Pass,,29.30802,,,,Raúl Albentosa Redal,6727.0,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,['d86cbc3d-28ff-458e-985c-02c0d64339d1'],15,,,,,,,,,,,,,,,,,Málaga,223,00:01:15.740,Pass,
,,,,,,,,,,,,,,1.224643,,,,,,,,,,,,,,de792fb4-65e9-4fbc-9550-1c897e5452fb,54,,,"[21.9, 68.1]",3825769,1,,,,,0.39787436,,Right Foot,,,,"[35.7, 73.9]",,Ground Pass,,14.969302,,,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,5,Málaga,223,['a9b6f069-4d49-496d-90e3-e03ea898b7ba'],19,,,,,,,,,,,,,,,,,Málaga,223,00:01:19.396,Pass,
,,,,,,,,,,,,,,0.850194,,,,,,,,,,,,,,1fa75037-e5bd-499e-ab68-64e3dcf8020c,57,,,"[35.7, 73.7]",3825769,1,,,,,-0.41822433,,Right Foot,,,,"[48.3, 68.1]",,Ground Pass,,13.788401,,,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,['d71d786d-b327-4631-8b1b-ca3cfb65bf26'],21,,,,,,,,,,,,,,,,,Málaga,223,00:01:21.585,Pass,
,,,,,,,,,,,,,,1.484624,,,,,,,,,,,,,,666b3d55-295c-4381-986f-264727979874,68,,,"[120.0, 0.1]",3825769,1,,True,,,2.4432225,,Right Foot,,,,"[111.9, 6.9]",,Ground Pass,,10.575916,,,,Jaume Vicent Costa Jordá,6828.0,,,,,Corner,1,From Corner,Denis Suárez Fernández,6609.0,Left Midfield,7,Villarreal,222,['bfa340c9-44ca-4ed9-992d-514899df3800'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:01:46.015,Pass,
,,,,,,,,,,,,,,1.382432,,,,,,,,,,,,,,2cd2a97b-883c-4d48-a6f4-a9a426c21e69,70,,,"[110.2, 6.9]",3825769,1,,,,,2.4149504,ee6fe104-270e-4f75-a496-b6c23ca263a6,Left Foot,,,,"[91.3, 23.7]",,Ground Pass,,25.287348,,,,Manuel Trigueros Muñoz,6771.0,True,,,,,1,From Corner,Jaume Vicent Costa Jordá,6828.0,Left Back,7,Villarreal,222,['9e563655-8849-4932-99f2-8f3f90d5d252'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:01:49.771,Pass,
,,,,,,,,,,,,,,3.318872,,,,,,,,,,,,,,6ad5bd7c-c2d4-416d-b80a-769e496879f5,78,,,"[64.5, 75.4]",3825769,2,,,,,-2.1275804,,Right Foot,,,,"[42.9, 40.7]",,Ground Pass,,40.873585,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Corner,Jonathan dos Santos Ramírez,6357.0,Right Midfield,7,Villarreal,222,['a25a43ea-7b9e-4040-833c-d1578bef7d3a'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:02:00.052,Pass,
,,,,,,,,,,,,,,1.224881,,,,,,,,,,,,,,7acf4b80-cd0b-41e5-a647-d543f82ad686,81,,,"[49.6, 52.7]",3825769,2,,,,,-1.868712,,Right Foot,,,,"[42.2, 28.6]",,Ground Pass,,25.210514,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Corner,Mario Gaspar Pérez Martínez,6772.0,Right Back,7,Villarreal,222,['874471e5-e070-4640-af2d-15387631918b'],9,,,,,,,,,,,,,,,,,Villarreal,222,00:02:09.647,Pass,
,,,,,,,,,,,,,,1.846726,,,,,,,,,,,,,,fc768f56-01f4-40f9-9ce3-bff2a1bf0ab8,84,,,"[49.5, 47.5]",3825769,2,,,,,1.1277947,,Right Foot,,,,"[62.5, 74.9]",,Ground Pass,,30.327545,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,From Corner,Mateo Pablo Musacchio,7034.0,Right Center Back,7,Villarreal,222,['92ded903-e2e0-4068-b2b2-8396463b0a91'],15,,,,,,,,,,,,,,,,,Villarreal,222,00:02:15.553,Pass,
,,,,,,,,,,,,,,1.324081,,,,,,,,,,,,,,d4e09ca6-3471-4cf4-825d-0b34843206e7,87,,,"[62.6, 73.9]",3825769,2,,,,,-2.2278712,,Right Foot,,,,"[49.1, 56.4]",,Ground Pass,,22.102036,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,From Corner,Mario Gaspar Pérez Martínez,6772.0,Right Back,7,Villarreal,222,['d2977b33-d773-49b4-bee4-79d32c32ce10'],19,,,,,,,,,,,,,,,,,Villarreal,222,00:02:19.346,Pass,
,,,,,,,,,,,,,,1.640985,,,,,,,,,,,,,,0dff1ceb-7511-4163-83b6-796206634a9c,90,,,"[49.1, 56.4]",3825769,2,,,,,-1.5540755,,Right Foot,,,,"[49.6, 26.5]",,Ground Pass,,29.90418,,,,Víctor Ruíz Torre,6752.0,,,,,,1,From Corner,Mateo Pablo Musacchio,7034.0,Right Center Back,7,Villarreal,222,['8ac24d7a-64d3-4e53-baa4-46ab5e5b466a'],21,,,,,,,,,,,,,,,,,Villarreal,222,00:02:21.521,Pass,
,,,,,,,,,,,,,,1.386476,,,,,,,,,,,,,,ecc1064c-b751-4f8e-baeb-74cc4159727c,93,,,"[49.6, 26.5]",3825769,2,,,,,-0.93934286,,Left Foot,,,,"[64.3, 6.4]",,Ground Pass,,24.901808,,,,Jaume Vicent Costa Jordá,6828.0,,,,,,1,From Corner,Víctor Ruíz Torre,6752.0,Left Center Back,7,Villarreal,222,['f2148581-a3eb-4910-9e22-5cb9650f6ebb'],24,,,,,,,,,,,,,,,,,Villarreal,222,00:02:24.622,Pass,
,,,,,,,,,,,,,,1.54597,,,,,,,,,,,,,,676910b3-b7b5-488a-bd3b-bb211f48f85c,96,,,"[64.3, 6.4]",3825769,2,,,,,0.0329551,,Left Foot,,,,"[91.6, 7.3]",,Ground Pass,,27.31483,,,,Roberto Soldado Rillo,26009.0,,,,,,1,From Corner,Jaume Vicent Costa Jordá,6828.0,Left Back,7,Villarreal,222,['f679b4ae-0573-41e1-bd4a-7dfd341c5ffe'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:02:27.086,Pass,
,,,,,,,,,,,,,,0.266683,,,,,,,,,,,,,,a6ccd306-a726-438c-81bb-49f6a1dffc92,100,,,"[90.4, 6.0]",3825769,2,,,,,2.4282346,,Right Foot,,,,"[85.2, 10.5]",,Low Pass,,6.8767724,,Incomplete,,,,,,,,,1,From Corner,Roberto Soldado Rillo,26009.0,Left Center Forward,7,Villarreal,222,"['0c7e4c09-c763-41a3-9542-2119d497591e', '758f5341-78fb-42f9-9a01-587317507f1e']",30,,,,,,,,,,,,,,,,,Villarreal,222,00:02:30.378,Pass,True
,,,,,,,,,,,,,,2.465413,,,,,,,,,,,,,,4c52ebfc-6780-41d6-b7ed-0d012b1df425,110,,,"[72.7, 47.7]",3825769,2,,,,,-0.27131003,,Left Foot,,,,"[101.1, 39.8]",,Ground Pass,,29.478296,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,8,Málaga,223,"['6f9465bb-140f-45b2-abf9-9afd8e35a956', 'a2f7a258-001e-4bd3-b56b-f9a5af8c9cfc']",37,,,,,,,,,,,,,,,,,Málaga,223,00:02:37.231,Pass,
,,,,,,,,,,,,,,1.307765,,,,,,,,,,,,,,dcc7d304-7d11-4175-acc4-904aabe7a05c,119,,,"[84.4, 27.0]",3825769,2,,,,,-1.4866581,,Right Foot,,,,"[85.8, 10.4]",,Ground Pass,,16.658932,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Midfield,8,Málaga,223,['dba5fa9d-add5-42dc-ac70-9448e372d130'],50,,,,,,,,,,,,,,,,,Málaga,223,00:02:50.694,Pass,
,,,,,,,,,,,,,,0.987263,,,,,,,,,,,,,,62dc359b-dab7-4622-81c4-768c2b5fb904,122,,,"[86.3, 10.3]",3825769,2,,,,,2.756729,,Right Foot,,,,"[78.4, 13.5]",,Ground Pass,,8.523497,,,,Duje Čop,8419.0,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,8,Málaga,223,['13a1a9a3-d5a0-482f-a74a-f0ac05f3e44a'],52,,,,,,,,,,,,,,,,,Málaga,223,00:02:52.134,Pass,
,,,,,,,,,,,,,,0.573201,,,,,,,,,,,,,,f8e4db10-527d-4a7c-be64-f473ca864461,125,,,"[82.9, 15.4]",3825769,2,,,,,0.5235758,,Right Foot,,,,"[92.6, 21.0]",,Ground Pass,,11.200446,,,,Pablo Fornals Malla,6764.0,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,8,Málaga,223,['7eef3dab-fc0a-4840-bec5-2ba074b599bc'],54,,,,,,,,,,,,,,,,,Málaga,223,00:02:54.721,Pass,
,,,,,,,,,,,,,,1.695222,,,,,,,,,,,,,,e0887b3b-dfaf-4db9-9d7b-69ae17cc8d43,128,,,"[92.6, 21.0]",3825769,2,,,,,-2.6338964,,Right Foot,,,,"[78.4, 13.1]",,Ground Pass,,16.249615,,,,Miguel Torres Gómez,6878.0,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Midfield,8,Málaga,223,['58c51fb2-2c33-4209-b32c-5f250696142d'],55,,,,,,,,,,,,,,,,,Málaga,223,00:02:55.986,Pass,
,,,,,,,,,,,,,,0.551075,,,,,,,,,,,,,,df871e78-b7e7-4994-9886-f8a087aaa915,131,,,"[82.9, 13.0]",3825769,2,,,,,0.34038195,,Left Foot,,,,"[92.5, 16.4]",,Ground Pass,,10.184301,,,,Pablo Fornals Malla,6764.0,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,8,Málaga,223,['3a4708fe-a406-445c-9536-c18095274518'],58,,,,,,,,,,,,,,,,,Málaga,223,00:02:58.654,Pass,
,,,,,,,,,,,,,,0.878192,,,,,,,,,,,,,,4fa7b9a4-e45e-4a5b-9016-48981f62b3e7,134,,,"[104.2, 9.5]",3825769,3,,,,,2.4209187,5ca322f3-94e0-4e40-8c87-13eb5eac59a8,Right Foot,,,,"[92.7, 19.6]",,Ground Pass,,15.305554,,,,Fernando Damián Tissone,19431.0,True,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Midfield,8,Málaga,223,['9a6e6e79-2722-44a8-8a04-07669e348e72'],3,,,,,,,,,,,,,,,,,Málaga,223,00:03:03.307,Pass,
