bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[8.0, 46.6]",,,,,,,,,,,,,2.287186,,,,,,,,,,,,cd3baadd-b150-4b51-a96e-74c3c21b220b,1082,,"[8.8, 46.8]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonse Areola,3379.0,Goalkeeper,57,Villarreal,222,"['59faa5a7-f060-4229-99a3-8a0123f57044', 'b44dce94-bdd7-496f-8203-ce76f486a514', 'c5dc1620-e922-4c5d-b772-860fb984fbe0']",10,,,,,,,,,,,,,,,,,Villarreal,222,00:26:10.228,Carry,True
,,,,"[47.3, 63.4]",,,,,,,,,,,,,0.040639002,,,,,,,,,,,,fff28a64-5811-41ff-9399-2699dd160972,1086,,"[47.3, 63.4]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,57,Villarreal,222,"['d1f6da2f-8980-44e8-b316-88c59c181545', 'f1d77c48-0f43-4a99-a514-059d13ea0770']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:26:15.134,Carry,
,,,,"[43.4, 70.6]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,c1ded80c-6426-4aed-ad30-dda4e369e7b1,1089,,"[43.4, 70.6]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Back,57,Villarreal,222,"['316139af-b5af-497b-925a-d1cc0272cf04', 'bcb7b6a8-253e-4f9c-af47-e07da65ac7b8']",16,,,,,,,,,,,,,,,,,Villarreal,222,00:26:16.248,Carry,
,,,,"[47.9, 61.0]",,,,,,,,,,,,,0.135509,,,,,,,,,,,,85492362-b4ea-4518-a918-53e2fb690cdd,1094,,"[46.7, 61.0]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,57,Villarreal,222,"['19527b29-19b3-4aa0-8f93-cd1c7f88f313', '90d8ffd5-0018-4b84-96b4-1ff1190c464b']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:26:17.955,Carry,
,,,,"[101.8, 49.5]",,,,,,,,,,,,,1.535846,,,,,,,,,,,,74bcf765-5e92-4a7b-9047-1066756ca1da,1100,,"[86.5, 53.2]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Right Center Forward,57,Villarreal,222,"['27d710cf-9933-4222-8877-965cb41efde0', '88b230b7-f028-431f-8a89-1bb5a20f09bf', 'b4e6c285-0c51-45f0-94c3-6ef79f4b8ba4']",21,,,,,,,,,,,,,,,,,Villarreal,222,00:26:21.765,Carry,True
,,,,"[70.6, 3.1]",,,,,,,,,,,,,2.193374,,,,,,,,,,,,b4589ecb-333f-48cc-afaa-ce2621c86f13,1107,,"[62.7, 2.1]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,58,Real Madrid,220,"['245f9d46-dfeb-48b5-8cb1-674cf23ba136', 'f9a15e31-bff9-4d09-b046-b19fe1226334']",47,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:47.439,Carry,
,,,,"[67.5, 14.8]",,,,,,,,,,,,,1.796061,,,,,,,,,,,,4216bb23-8a61-45e6-9355-f122ae956e7c,1110,,"[66.9, 13.8]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,58,Real Madrid,220,"['2e30582b-24a8-4640-9b6a-1446b9191cf9', 'e565bede-5117-48fb-b34e-c4458b2c1f50']",50,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:50.507,Carry,
,,,,"[75.5, 30.6]",,,,,,,,,,,,,1.57645,,,,,,,,,,,,8b63b491-86d1-4131-a059-1a2db6e21814,1113,,"[68.7, 30.8]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,58,Real Madrid,220,"['38dfb24c-e7ab-4a0e-803e-148877e73a0f', '403d8d98-c1ec-45b2-88c3-18c374c4a119']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:53.554,Carry,
,,,,"[106.9, 73.4]",,,,,,,,,,,,,0.987326,,,,,,,,,,,,b9faf145-f506-4086-8450-9d75e9567b21,1116,,"[105.9, 74.8]",3825695,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,58,Real Madrid,220,"['0cc50608-6562-4c64-9230-8c4642a5a21c', '15bffea7-f3ad-4e09-92c3-71073fd45534']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:58.117,Carry,
,,,,"[107.5, 68.0]",,,,,,,,,,,,,4.555306,,,,,,,,,,,,c5204a69-98bb-4fcc-b2ce-e6fe9e0d11cb,1119,,"[92.7, 64.6]",3825695,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,58,Real Madrid,220,"['43648525-8195-4873-be9d-d0e0ead6fcc0', 'f8c3ea19-099c-42b6-a910-5d895c73c551']",0,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:00.385,Carry,
,,,,"[49.5, 34.9]",,,,,,,,,,,,,0.381787,,,,,,,,,,,,8b0081ea-9a32-4900-9390-aed806273542,1132,,"[49.3, 36.7]",3825695,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,60,Villarreal,222,"['0f9f8286-f2da-4f86-854f-13cbbfb8dfb1', '18604c07-e101-4352-a685-db03e5a81799', 'af908b2c-fa89-4d48-8018-6f104d9cc07c']",46,,,,,,,,,,,,,,,,,Villarreal,222,00:27:46.598,Carry,True
,,,,"[86.2, 73.2]",,,,,,,,,,,,,1.387244,,,,,,,,,,,,1100f189-e7dc-409a-b182-18d198602328,1140,,"[86.8, 75.5]",3825695,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,61,Real Madrid,220,"['3b4e9798-a127-4010-a5b8-9b5e9a40f088', '606f6221-b35a-457b-a5de-739f3590bc76']",31,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:31.611,Carry,
,,,,"[70.8, 51.0]",,,,,,,,,,,,,2.184351,,,,,,,,,,,,2269f782-3976-4103-b582-a92f45e7cb5a,1143,,"[72.2, 64.6]",3825695,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,61,Real Madrid,220,"['903cd892-778a-4acb-af3f-35d0bb4342b9', 'b917ce02-26cb-4ede-996f-fb0819741281']",34,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:34.152,Carry,
,,,,"[63.2, 19.5]",,,,,,,,,,,,,0.032037,,,,,,,,,,,,4e012ff0-e556-4033-80df-5234cfefb269,1146,,"[61.7, 22.8]",3825695,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,61,Real Madrid,220,"['60852898-13b8-4905-9315-ed599c0497f6', 'e4fd89ad-3c03-417f-b82b-d345cb0f8a00']",38,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:38.721,Carry,
,,,,"[70.6, 3.1]",,,,,,,,,,,,,1.300686,,,,,,,,,,,,2735de90-51d3-4e3b-a13a-5c3c048f4bcf,1149,,"[70.1, 5.2]",3825695,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,61,Real Madrid,220,"['23ac2b1b-42e0-464c-bfc7-c874b283abbb', 'a148b609-9d01-42d0-a3ac-cb3296ae91cc']",40,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:40.221,Carry,
,,,,"[95.2, 2.1]",,,,,,,,,,,,,2.26134,,,,,,,,,,,,7db6941d-71d8-40ac-9c16-047324a528ac,1152,,"[77.1, 4.7]",3825695,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,61,Real Madrid,220,"['22153df7-47a8-4a8b-b75b-92dacc2bc10b', '87db705b-a48e-40f3-9785-28ce527cc21f', 'dd78ba69-8b57-4a86-aeb0-e6805c87b81d']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:43.168,Carry,True
,,,,"[29.9, 72.2]",,,,,,,,,,,,,0.94815,,,,,,,,,,,,124754c3-aeac-4152-b581-fdd8c47e1d20,1163,,"[27.8, 72.6]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,63,Real Madrid,220,"['54535e92-1419-4ae6-a71b-0a029ef0a4f3', '9e9e25e4-7b07-4241-b364-6c42d00afd0a']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:23.778,Carry,
,,,,"[63.1, 49.0]",,,,,,,,,,,,,0.335997,,,,,,,,,,,,a832d484-aaad-4127-b614-5275a986c5db,1169,,"[63.1, 48.8]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,63,Real Madrid,220,"['124d46b7-f378-4ea8-9eea-056374e162ad', '9b4f8fd6-bd2a-44cb-9478-7dd3f238d9da', 'ce0db0b2-7ca8-48c7-8664-bf00b24b669f']",31,,,,,,,,,,,,,,,,,Villarreal,222,00:29:31.191,Carry,True
,,,,"[53.3, 22.4]",,,,,,,,,,,,,0.670271,,,,,,,,,,,,d0a778df-2159-4615-9eb8-7ad4bfbdcb92,1172,,"[53.7, 22.2]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,63,Real Madrid,220,"['419c455d-f2ef-4718-bd4d-1ef794e0831d', '6e1f343b-57f2-49e5-9ee1-380c4b3a72f6', 'a5f001d8-3963-4e55-bcc1-71ec81882243']",32,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:32.460,Carry,True
,,,,"[60.5, 5.6]",,,,,,,,,,,,,0.579714,,,,,,,,,,,,ccca25cf-9a23-458e-9ab9-064a97f1daaf,1176,,"[58.4, 11.1]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Left Center Midfield,63,Real Madrid,220,"['9a7e3812-fe74-4ecb-9c7a-523b1f7e7f97', 'eb212844-f5ac-4960-8f97-58019404e38b']",34,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:34.700,Carry,
,,,,"[49.8, 78.8]",,,,,,,,,,,,,1.431621,,,,,,,,,,,,e22f8982-2c60-4cfe-b80b-7a15a0e4971a,1180,,"[47.1, 75.4]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Back,64,Villarreal,222,"['1e0e873a-7529-4254-b652-a2974ab8f770', 'a04630eb-6294-451f-a255-50244748621d']",36,,,,,,,,,,,,,,,,,Villarreal,222,00:29:36.362,Carry,
,,,,"[53.2, 73.3]",,,,,,,,,,,,,0.754776,,,,,,,,,,,,bc11bd8e-f16f-4c4e-93ad-be46998b6b88,1183,,"[51.4, 74.3]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,64,Villarreal,222,"['5cf79e9e-e9c4-49d0-95bd-3b5dd77127ed', '8140089b-8967-4948-ac1a-2e4f005961cf', 'c43ef029-db2e-4962-aa17-70dbbd3e50b1']",38,,,,,,,,,,,,,,,,,Villarreal,222,00:29:38.390,Carry,True
,,,,"[62.1, 75.1]",,,,,,,,,,,,,2.626873,,,,,,,,,,,,8cc8d0b2-1ae9-42dc-bf32-4c76cde1162b,1187,,"[53.2, 73.3]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,64,Villarreal,222,"['070039c9-50c3-49f4-ae84-11ddde3519e0', '5cf79e9e-e9c4-49d0-95bd-3b5dd77127ed', 'bc61d7cd-a32c-4648-9965-c2ade7752f45']",39,,,,,,,,,,,,,,,,,Villarreal,222,00:29:39.145,Carry,True
,,,,"[56.2, 4.7]",,,,,,,,,,,,,1.465133,,,,,,,,,,,,938386fc-6aa4-49a1-914c-8b78a6ed50d1,1194,,"[50.4, 3.1]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,65,Real Madrid,220,"['d5f544df-b9b7-4460-8b60-a4eda0449469', 'dcbe958b-be49-4f3f-bb82-f22230889591']",44,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:44.313,Carry,
,,,,"[65.6, 2.5]",,,,,,,,,,,,,0.434535,,,,,,,,,,,,16e20e5a-7fb9-4e9f-a3b2-346a88ec24fc,1197,,"[64.2, 3.5]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,65,Real Madrid,220,"['0d6c5447-6192-4517-9f25-3e8ed66de8b3', '9fbf2d72-f7fd-481c-9fcb-b4c346911c9c']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:46.742,Carry,
,,,,"[99.1, 5.0]",,,,,,,,,,,,,3.991167,,,,,,,,,,,,bdc02dd1-4634-4fec-b400-5a256ce735ff,1200,,"[85.1, 2.5]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,65,Real Madrid,220,"['527a82d3-1456-4b6d-8b80-75db15705516', '7b572b38-6211-41a1-9231-4fffdfe64490']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:49.180,Carry,
,,,,"[97.9, 51.3]",,,,,,,,,,,,,5.552563,,,,,,,,,,,,0a795213-a9eb-4469-9b0a-0a5f04c79740,1203,,"[85.1, 30.8]",3825695,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,65,Real Madrid,220,"['03523b05-30cc-4e5e-99ee-e8ebb0cf0cdd', '30127dcd-8da0-4b08-bd8c-69d23fa0b6cd']",55,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:55.003,Carry,
,,,,"[84.1, 24.3]",,,,,,,,,,,,,1.186962,,,,,,,,,,,,478cdd3e-6432-4f9f-97bb-a17c049c6824,1208,,"[83.1, 22.4]",3825695,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,65,Real Madrid,220,"['070fa28e-914f-4433-a5b0-20bc3a41cbdb', '1af2c239-24b8-4109-a335-e7a8d686e27a', '9621ec7a-e576-4dc1-9537-bd372c659ac1']",2,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:02.736,Carry,True
,,,,"[35.6, 35.9]",,,,,,,,,,,,,1.165751,,,,,,,,,,,,c360f81d-f89b-40db-bb30-ad43da606b91,1212,,"[32.7, 36.1]",3825695,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,66,Villarreal,222,"['3bcdf519-547f-4993-825d-213f72907101', '474333fa-5789-4504-b172-9a5b09fd9b41', '5388abe1-1588-4983-9a5c-0ab6520afd4a']",5,,,,,,,,,,,,,,,,,Villarreal,222,00:30:05.684,Carry,True
,,,,"[39.3, 31.8]",,,,,,,,,,,,,0.644494,,,,,,,,,,,,37c0abbd-7493-4dcc-a1c9-7af111f81198,1221,,"[40.7, 27.9]",3825695,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,67,Villarreal,222,"['6e5bcbc7-6eb3-4d23-88e6-00c7defa3a8c', 'cf637806-752a-410f-ab64-174f9822e69c', 'e71f5827-0dcb-449c-bc5b-4bd223af5f2b']",45,,,,,,,,,,,,,,,,,Villarreal,222,00:30:45.177,Carry,True
,,,,"[49.5, 6.3]",,,,,,,,,,,,,0.139791,,,,,,,,,,,,5385b954-65e6-4c0f-8768-ab81083aaf2d,1229,,"[48.7, 6.3]",3825695,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Midfield,67,Villarreal,222,"['87ebbd4f-4c0d-4bab-b800-5b62c952d5b6', '96a6c867-1769-41ce-bdad-2fa0923a1b89', 'a5e45c73-7d49-4557-85fb-682669e7ceeb', 'fe304c1b-f679-41d7-a70e-0585104c7bf5']",50,,,,,,,,,,,,,,,,,Villarreal,222,00:30:50.216,Carry,True
,,,,"[46.9, 70.1]",,,,,,,,,,,,,1.85589,,,,,,,,,,,,350c8e88-b014-4065-860a-512e10971aa6,1234,,"[44.5, 70.1]",3825695,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,68,Real Madrid,220,"['ae708a34-e602-4d96-9c48-d8a3d6270840', 'd7e4c4ea-cf34-4d8b-8ae7-0a0583c1c0e5']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:56.803,Carry,
,,,,"[61.7, 73.2]",,,,,,,,,,,,,3.292562,,,,,,,,,,,,4d5a8b8b-c9c4-49cd-a4e0-bc95f5d6abf8,1237,,"[57.4, 71.3]",3825695,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,68,Real Madrid,220,"['460ac76e-6d78-4eb2-b0a0-feb03e519179', 'ea338481-8269-416a-8e80-d16f993a89a0']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:59.710,Carry,
,,,,"[50.0, 71.1]",,,,,,,,,,,,,0.159999,,,,,,,,,,,,5ce2ee42-3bfb-4f5c-a6fd-41b683096bb2,1240,,"[48.8, 71.1]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,68,Real Madrid,220,"['3e55a0fd-7ef1-4f8c-971b-036adefcf828', 'a3036e35-558a-45ac-8b93-f357ae123fa5']",4,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:04.152,Carry,
,,,,"[51.2, 53.7]",,,,,,,,,,,,,1.506558,,,,,,,,,,,,9809f21d-9633-4b9f-b980-7935a491dd45,1243,,"[50.6, 53.0]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,68,Real Madrid,220,"['3c8c7288-7c36-4ad6-9ef1-1d381139c43c', 'aac86d07-a21a-4d5b-b26e-37dbd6b0cba8']",5,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:05.400,Carry,
,,,,"[58.0, 38.5]",,,,,,,,,,,,,0.270222,,,,,,,,,,,,bbce78c9-d714-466e-8745-02519e21837d,1246,,"[58.6, 39.3]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Left Center Midfield,68,Real Madrid,220,"['cef6a4ad-83e2-47f3-b7f5-c5a03f057d18', 'e8044543-6b71-4820-9449-c0f55c61d567']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:08.047,Carry,
,,,,"[63.8, 7.2]",,,,,,,,,,,,,1.213802,,,,,,,,,,,,0f59cc8d-a6a6-49af-ab6d-ff2e4be1fa66,1249,,"[54.9, 11.1]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,68,Real Madrid,220,"['4d5b4b9c-a051-4a73-ba02-7d21cfba6098', '99f6de2a-6674-47cc-903e-78782510e4c1']",10,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:10.422,Carry,
,,,,"[71.8, 1.5]",,,,,,,,,,,,,1.86755,,,,,,,,,,,,ce11478d-73f6-4fa8-af21-babb8c8d7691,1252,,"[71.8, 1.5]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,68,Real Madrid,220,"['0fb50713-8006-4596-a0e5-150024ae95dc', '95d5cc5d-5d56-44b9-a004-fd134ee303c4']",12,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:12.796,Carry,
,,,,"[63.2, 15.2]",,,,,,,,,,,,,1.726309,,,,,,,,,,,,5ef9ec1b-85ab-44be-83c1-a3f25e10bebb,1255,,"[63.2, 8.0]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,68,Real Madrid,220,"['34031078-dd69-4887-9688-7b42d4acb5e2', 'da225881-033e-477e-ba6a-3577f84deb4f']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:15.752,Carry,
,,,,"[82.5, 21.8]",,,,,,,,,,,,,4.67995,,,,,,,,,,,,65d28e7e-7e3a-42a9-a8a3-4b739d6bb111,1258,,"[64.2, 31.7]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Left Center Midfield,68,Real Madrid,220,"['63c13034-2f4c-48c0-af0a-8cc0381896ea', 'e785dd00-962f-4955-8db9-2f57da341a00']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:18.503,Carry,
,,,,"[29.2, 74.3]",,,,,,,,,,,,,2.886229,,,,,,,,,,,,813f94cf-4ff7-48b4-a16e-e6d59f6d1fa1,1263,,"[33.3, 66.3]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,69,Villarreal,222,"['332a32c7-aa01-402b-973e-98974b06a27e', 'e78e2d00-aa01-409d-a1cc-0a24a0d37d6d', 'f3be5070-97e4-464f-8b20-bbf4cf012069']",25,,,,,,,,,,,,,,,,,Villarreal,222,00:31:25.351,Carry,True
,,,,"[53.7, 74.3]",,,,,,,,,,,,,0.219286,,,,,,,,,,,,00a82d1c-43b3-4b6d-b7ba-1c9acf55dc25,1267,,"[54.1, 74.5]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Right Center Forward,69,Villarreal,222,"['3aa9bbba-98cc-43ac-8378-00852c24696e', '8a373cfd-a4ff-408a-8193-6f6dbf184e8f']",29,,,,,,,,,,,,,,,,,Villarreal,222,00:31:29.781,Carry,
,,,,"[51.8, 3.5]",,,,,,,,,,,,,0.33988,,,,,,,,,,,,ef6d8f5e-5bef-4cf4-9308-ca3fd6322122,1271,,"[52.5, 3.1]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,70,Real Madrid,220,"['29059838-fe98-4fa6-b3e3-b213b06fa655', '33ba76cc-b0d1-4b80-909f-d15a82563548', '952bb47a-3e4c-4c59-b451-3974aede2afe', 'd0cb3fc7-9cda-4fa1-83e9-ef8b246cd84a']",31,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:31.818,Carry,True
,,,,"[52.7, 6.4]",,,,,,,,,,,,,1.261952,,,,,,,,,,,,671abe32-6e81-40dd-a3bd-7d29e4fe2036,1274,,"[51.8, 3.5]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,70,Real Madrid,220,"['29059838-fe98-4fa6-b3e3-b213b06fa655', '33ba76cc-b0d1-4b80-909f-d15a82563548', '4d85bb8d-0897-494b-946e-7e9f281dfc5b', 'd0cb3fc7-9cda-4fa1-83e9-ef8b246cd84a']",32,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:32.158,Carry,True
,,,,"[52.5, 8.0]",,,,,,,,,,,,,0.020931,,,,,,,,,,,,ac7d53a3-12a1-4936-8ea4-bd3c7a8131fb,1276,,"[52.7, 6.4]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,70,Real Madrid,220,"['4d85bb8d-0897-494b-946e-7e9f281dfc5b', 'dda43d78-10c2-45ae-a20e-d2ae6943ccb4']",33,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:33.420,Carry,
,,,,"[22.0, 33.9]",,,,,,,,,,,,,1.537634,,,,,,,,,,,,ffeb5041-08db-41dc-89ce-bcd49d527094,1279,,"[18.5, 31.9]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,70,Real Madrid,220,"['8950bf90-b8dd-41e4-9fe7-c0a57bb281cb', '9a67d10e-00a6-456b-bd1b-64925482bd66']",36,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:36.564,Carry,
,,,,"[50.0, 68.3]",,,,,,,,,,,,,1.872221,,,,,,,,,,,,d7b02cb7-943e-4767-bec7-6ffd9f886880,1282,,"[41.4, 67.4]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,70,Real Madrid,220,"['28a459a0-4ded-44e3-8214-602fe299b442', 'f0030073-920d-4d9d-a3c1-97eec51b6b6d']",40,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:40.961,Carry,
,,,,"[63.8, 60.9]",,,,,,,,,,,,,4.324378,,,,,,,,,,,,e18a0149-783e-49f7-b9c1-c2ee3a41397b,1285,,"[57.4, 57.4]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,70,Real Madrid,220,"['1b4657ae-f55b-4ad4-ad79-a8c94f0ca110', '1dea666d-aeac-47c8-b363-547786171bd0']",43,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:43.762,Carry,
,,,,"[78.6, 74.4]",,,,,,,,,,,,,1.054861,,,,,,,,,,,,093c6823-5135-4061-bbff-d8199c10cf0b,1288,,"[71.4, 74.0]",3825695,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,70,Real Madrid,220,"['370bb2b8-7883-4849-a65a-77985eb0fdde', '9008117d-20f9-4145-82bb-ced5a6a538c1']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:49.200,Carry,
