ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.903482,,,,,,,,,,,,,4a00eb61-a2b9-4d39-b7d8-b982467e4734,1499,,"[83.9, 60.1]",3825828,39,,,,,0.039846007,,Left Foot,,"[114.0, 61.3]",,Ground Pass,,30.12391,,,,,Gerard Moreno Balaguero,6766.0,,,,,Free Kick,1,From Free Kick,Marco Asensio Willemsen,5719.0,Left Wing,81,Espanyol,214,['701673b0-2a27-48f7-b398-58d1a9de3156'],26,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:26.130,Pass,
,,,,,,,,,,,,,,,,,0.281683,,,,,,,,,,,,,8b971cd8-a865-4c01-a466-d5d6017530bc,1502,,"[114.4, 61.3]",3825828,39,,,,,-1.4801364,,Right Foot,,"[114.7, 58.0]",,Low Pass,,3.3136084,,,Incomplete,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,81,Espanyol,214,"['315c7b4a-7f97-4c08-a210-2ef4e826b495', 'cd5caac9-5083-424e-aac6-20d0ec9fba08']",29,,,,,,,,,,,,,,,,,,Espanyol,214,00:39:29.034,Pass,True
,,,,,,,,,,,,,,,,,1.757318,,,,,,,,,,,,,d4ba4fee-cc5f-475d-a26a-6fe6fe1cb6cb,1504,,"[120.0, 80.0]",3825828,40,,,,,-1.7957169,acf1c0b5-b39b-4029-9d52-9448e9e1c6d9,Right Foot,,"[111.1, 41.1]",,High Pass,,39.905136,,,,True,Gerard Moreno Balaguero,6766.0,True,,Outswinging,,Corner,1,From Corner,Abraham González Casanova,27148.0,Left Center Midfield,82,Espanyol,214,['cc043e1d-463d-47cf-8f36-83c3fa209c2e'],4,,,,,,,,,,,,,,,,,,Espanyol,214,00:40:04.603,Pass,
,,,,,,,,,,,,,,,,,3.849667,,,,,,,,,,,,,920a5f6b-8e62-49a2-8b19-0d2070d42dd0,1513,,"[7.0, 44.1]",3825828,40,,,,,-0.048349388,,Right Foot,,"[75.2, 40.8]",,High Pass,,68.27979,,,Unknown,,,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,83,Atlético Madrid,212,,39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:39.191,Pass,
,,,,,,,,,,,,,,,,,1.369764,,,,,,,,,,,,,753e30ce-7e81-44e0-9c9b-1137943fd4fa,1516,,"[76.4, 39.7]",3825828,41,,,,,-0.56709063,,Right Foot,,"[94.3, 28.3]",,Ground Pass,,21.221922,,,,,Jorge Resurrección Merodio,5199.0,,,,,Free Kick,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,84,Atlético Madrid,212,['4a6120a8-521b-445c-9771-55a2b8c9616c'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:14.449,Pass,
,,,,,,,,,,,,,,,,,1.464058,,,,,,,,,,,,,140714ee-af37-4ed3-82f7-8d88336c47f4,1518,,"[94.3, 28.3]",3825828,41,,,,,0.7121959,28454846-cb04-4f1f-82cb-9bbaa0301370,Right Foot,,"[110.4, 42.2]",,High Pass,,21.270166,,,,,Antoine Griezmann,5487.0,True,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,84,Atlético Madrid,212,['8c8199d7-e4de-41bd-95d1-339d8c0c3fcc'],15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:15.819,Pass,
,,,,,,,,,,,,,,,,,6.603043,,,,,,,,,,,,,a4b444bc-a226-473d-bbf7-4fe6a8bc0c5b,1523,,"[6.0, 44.0]",3825828,41,,True,,,-0.014704823,,Left Foot,,"[74.0, 43.0]",,High Pass,,68.007355,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,85,Espanyol,214,['93ed9992-7d46-47d1-a4be-1316cb5cca83'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:41:41.767,Pass,
,,,,,,,,,,,,,,,,,1.68448,,,,,,,,,,,,,16612c0b-847c-46a6-95d4-606a204c578c,1526,,"[38.3, 24.8]",3825828,41,,,,,-2.1099017,,Right Foot,,"[31.6, 13.6]",,Ground Pass,,13.051054,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,85,Espanyol,214,"['57aa1c6c-7250-4105-876f-79f7affc05d3', 'e05c465b-cd2e-4f8a-bbc9-f1dcb551ac07']",50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:50.087,Pass,True
,,,,,,,,,,,,,,,,,3.162312,,,,,,,,,,,,,9079c151-3c11-4c29-ab9f-43c8d4b10d40,1532,,"[35.5, 8.0]",3825828,42,,,,,0.21774644,,Left Foot,,"[92.9, 20.7]",,High Pass,,58.788177,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lucas Hernández Pi,5484.0,Left Center Back,86,Atlético Madrid,212,['9ef79e7e-b652-4113-af19-658087cd5fb3'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:34.049,Pass,
,,,,,,,,,,,,,,,,,1.342442,,,,,,,,,,,,,ac331d17-3592-4e06-8974-90c9848f8095,1534,,"[39.5, 42.1]",3825828,42,,,,,-2.1408367,,Right Foot,,"[34.5, 34.3]",,Low Pass,,9.264988,,,,,Rubén Duarte Sánchez,6612.0,,,,,Recovery,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,87,Espanyol,214,['8bab01f8-5e3d-444b-b359-72132217aff1'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:38.762,Pass,
,,,,,,,,,,,,,,,,,4.56535,,,,,,,,,,,,,8bf634ba-37d9-4c4d-886d-dfad0032944b,1537,,"[33.3, 33.6]",3825828,42,,,,,0.662469,,Left Foot,,"[62.4, 56.3]",,High Pass,,36.90664,,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Wing Back,87,Espanyol,214,"['550389bb-2c2b-437f-8b2c-83ab97c3d343', 'ac281b6a-c19d-44d5-9f03-be7d89f83b2f']",40,,,,,,,,,,,,,,,,,,Espanyol,214,00:42:40.105,Pass,True
,,,,,,,,,,,,,,,,,1.094413,,,,,,,,,,,,,9031eed6-7fec-4902-847d-f0a4963ce1ac,1544,,"[64.3, 0.1]",3825828,43,,,,,0.67114383,,,,"[81.3, 13.6]",,High Pass,,21.708294,,,,,Fernando José Torres Sanz,6382.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,88,Atlético Madrid,212,['cb8b4271-9e6f-4624-b715-31797f3fb28d'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:00.328,Pass,
,,,,,,,,,,,,,,,,,1.165335,,,,,,,,,,,,,b5e4b8a0-8d57-46a9-a9cf-cc888b4b89f7,1546,,"[81.3, 13.6]",3825828,43,,,,,2.7194438,,Left Foot,,"[69.5, 18.9]",,Low Pass,,12.93561,,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,88,Atlético Madrid,212,['a02b2ff7-9842-4400-9977-40b23f6b136c'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:01.423,Pass,
,,,,,,,,,,,,,,,,,1.086416,,,,,,,,,,,,,d743e9d8-19ab-403b-99b9-1da5e1658605,1557,,"[49.0, 59.1]",3825828,43,,,,,-2.0158126,,Right Foot,,"[42.8, 46.1]",,Ground Pass,,14.402778,,,,,Óscar Esau Duarte Gaitán,5598.0,,,,,Free Kick,1,From Free Kick,Enzo Pablo Roco Roco,16456.0,Center Back,90,Espanyol,214,['11f57a9a-c0aa-4bce-b3a8-b93120370d36'],23,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:23.908,Pass,
,,,,,,,,,,,,,,,,,1.499446,,,,,,,,,,,,,108f91a2-26ab-4764-8e6d-ea3ab1102247,1560,,"[43.7, 47.8]",3825828,43,,,,,1.0416687,,Left Foot,,"[50.6, 59.6]",,Ground Pass,,13.669309,,,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,90,Espanyol,214,['29b4c031-2ca4-469d-ab33-4081e5ef911b'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:25.723,Pass,
,,,,,,,,,,,,,,,,,2.71119,,,,,,,,,,,,,6bedf1ea-30ae-4a95-967e-7f5df054f37b,1563,,"[49.7, 65.5]",3825828,43,,,,,-0.15896788,,Right Foot,,"[99.6, 57.5]",,High Pass,,50.537212,,,,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Free Kick,Enzo Pablo Roco Roco,16456.0,Center Back,90,Espanyol,214,['99eea240-90ff-44ea-a6b9-774f6a5f3207'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:29.124,Pass,
,,,,,,,,,,,,,,,,,1.768838,,,,,,,,,,,,,3361bae8-fe95-4662-873b-f31b2e89ce84,1565,,"[99.6, 57.5]",3825828,43,,,,,-1.5350972,,Head,,"[100.0, 46.3]",,High Pass,,11.207141,,,,,Abraham González Casanova,27148.0,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,90,Espanyol,214,['97b1129f-9032-44ac-984a-61187456ab33'],31,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:31.835,Pass,
,,,,,,,,,,,,,,,,,1.371835,,,,,,,,,,,,,83730f60-c2ea-4a61-9bd5-25e4ac5a4214,1567,,"[99.8, 46.3]",3825828,43,,,,,3.0965781,,Head,,"[88.7, 46.8]",,Low Pass,,11.111256,,,,,Papa Kouly Diop,6867.0,,,,,,1,From Free Kick,Abraham González Casanova,27148.0,Left Center Midfield,90,Espanyol,214,['f5837ffb-677b-4334-8fac-ea0efb29ac8f'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:33.604,Pass,
,,,,,,,,,,,,,,,,,1.484796,,,,,,,,,,,,,c19d7485-b881-41a1-b08c-198d71f94074,1569,,"[88.7, 46.8]",3825828,43,,,,,-1.1868117,,Right Foot,,"[96.7, 27.0]",,Ground Pass,,21.355093,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Free Kick,Papa Kouly Diop,6867.0,Right Center Midfield,90,Espanyol,214,['366fa316-20d4-4696-bdf6-c0ed46ec83d3'],34,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:34.976,Pass,
,,,,,,,,,,,,,,,,,2.393566,,,,,,,,,,,,,bfb51131-fb99-4999-a79b-e834c65f9ad9,1572,,"[96.7, 27.0]",3825828,43,,,,,-1.489674,,Left Foot,,"[97.7, 14.7]",,Ground Pass,,12.340584,,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Free Kick,Marco Asensio Willemsen,5719.0,Left Wing,90,Espanyol,214,['819361a8-5f59-4523-817c-04363196e7bf'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:36.584,Pass,
,,,,,,,,,,,,,,,,,1.561414,,,,,,,,,,,,,6e345cca-5454-4fe3-9771-4c9f15e9b317,1575,,"[99.5, 15.1]",3825828,43,,,,,1.1403315,4735f42f-0b9d-4375-97f3-769a0e748a09,Left Foot,True,"[113.0, 44.5]",,High Pass,,32.351353,,,,,Víctor Sánchez Mata,6758.0,True,,,,,1,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Wing Back,90,Espanyol,214,['0e71e718-528c-4d59-ae50-d67f4769a084'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:43:39.098,Pass,
,,,,,,,,,,,,,,,,,1.494503,,,,,,,,,,,,,ea370d91-c3a3-4a79-85be-15d9689d74d0,1580,,"[7.0, 44.1]",3825828,44,,,,,-0.35513696,,Right Foot,,"[67.4, 21.7]",,High Pass,,64.419876,,,,,Fernando José Torres Sanz,6382.0,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,91,Atlético Madrid,212,['c276a101-802a-4042-b2df-8c4c097bd4e1'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:09.796,Pass,
,,,,,,,,,,,,,,,,,1.627776,,,,,,,,,,,,,da091a6c-cbaf-46f5-9575-73c8e1869511,1583,,"[67.4, 21.7]",3825828,44,,,,True,1.0022718,,,,"[76.6, 36.1]",,High Pass,,17.088007,,,,,Antoine Griezmann,5487.0,,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Center Forward,91,Atlético Madrid,212,"['4a27fae3-fe39-401d-b227-0d73c85ec3d9', 'ccc590f3-05e8-478e-a11d-53ad4f1f61c7']",11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:11.290,Pass,True
,,,,,,,,,,,,,,,,,0.510739,,,,,,,,,,,,,90c6fe6b-4f01-4aae-af4f-fea5329634b2,1588,,"[71.9, 30.7]",3825828,44,,,,,-2.7969453,,Left Foot,,"[64.1, 27.9]",,High Pass,,8.28734,,,,,Augusto Matías Fernández,19668.0,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,91,Atlético Madrid,212,['ed9f4d22-e8e5-4f16-b4a6-05c49d43e966'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:13.843,Pass,
,,,,,,,,,,,,,,,,,1.006569,,,,,,,,,,,,,15480ed9-dfab-47b7-9519-ba6500cbd76a,1590,,"[64.1, 27.9]",3825828,44,,,,,-2.6779451,,Head,,"[51.3, 21.5]",,High Pass,,14.310835,,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,91,Atlético Madrid,212,['0d9561ab-2be3-47f3-b3ef-981e38e4a0fa'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:14.353,Pass,
,,,,,,,,,,,,,,,,,3.050069,,,,,,,,,,,,,78d97848-5774-4abe-b70b-ccf82fe0ff6e,1592,,"[51.3, 21.5]",3825828,44,,,,,2.5845358,,Left Foot,,"[33.8, 32.4]",,Ground Pass,,20.616983,,,,,Lucas Hernández Pi,5484.0,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,91,Atlético Madrid,212,['e3681727-a088-42d0-ae5f-71d36efe6513'],15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:15.360,Pass,
,,,,,,,,,,,,,,,,,2.495464,,,,,,,,,,,,,69d418f5-c670-4665-9d41-f16ce6fd8ef6,1595,,"[31.4, 32.4]",3825828,44,,,,,2.6902468,,Left Foot,,"[8.5, 43.5]",,Ground Pass,,25.44838,,,,,Jan Oblak,6378.0,,,,,,1,From Goal Kick,Lucas Hernández Pi,5484.0,Left Center Back,91,Atlético Madrid,212,['0cbe6bbe-03da-4b1e-bcbf-0893cec4d90b'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:18.450,Pass,
,,,,,,,,,,,,,,,,,3.649738,,,,,,,,,,,,,ab76a139-0e7f-4386-a773-f7406ad14c10,1598,,"[8.5, 43.5]",3825828,44,,,,,-0.07485985,,Right Foot,,"[68.5, 39.0]",,High Pass,,60.168514,,,Incomplete,,,,,,,,,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,91,Atlético Madrid,212,['3c14f935-23e4-4208-93ff-97ee69119fde'],21,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:21.026,Pass,
,,,,,,,,,,,,,,,,,1.856474,,,,,,,,,,,,,3c14f935-23e4-4208-93ff-97ee69119fde,1599,,"[51.6, 41.1]",3825828,44,,,,True,-0.16514868,,,,"[67.2, 38.5]",,High Pass,,15.815183,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,91,Atlético Madrid,212,"['32ce7dca-84d6-45d6-b23c-276be3778acf', '9e44f829-2f41-42c9-8905-f01a70989e66', 'ab76a139-0e7f-4386-a773-f7406ad14c10']",24,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:24.675,Pass,True
,,,,,,,,,,,,,,,,,0.962244,,,,,,,,,,,,,9e44f829-2f41-42c9-8905-f01a70989e66,1601,,"[52.9, 41.6]",3825828,44,,,,,-0.7419473,,Other,,"[56.5, 38.3]",,Low Pass,,4.883646,,,,,Augusto Matías Fernández,19668.0,,,,,Recovery,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,91,Atlético Madrid,212,"['3c14f935-23e4-4208-93ff-97ee69119fde', '9ba2ce02-0cc0-41d1-bc5f-baedc08d8bf5']",26,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:26.532,Pass,
,,,,,,,,,,,,,,,,,0.636619,,,,,,,,,,,,,41cb4607-da83-474d-bbd1-23590104aa24,1603,,"[56.5, 38.3]",3825828,44,,,,,2.819842,,Right Foot,,"[52.3, 39.7]",,High Pass,,4.427189,,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Center Defensive Midfield,91,Atlético Madrid,212,['bb9b5a78-ebab-46a7-bb3b-e8af49c483fa'],27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:27.494,Pass,
,,,,,,,,,,,,,,,,,0.862421,,,,,,,,,,,,,a5a790b2-2f04-43bc-9866-f19bf88f6ba6,1605,,"[52.3, 39.7]",3825828,44,,,,,-0.8579976,,Head,,"[57.4, 33.8]",,Low Pass,,7.798718,,,Unknown,,,,,,,,,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,91,Atlético Madrid,212,,28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:28.131,Pass,
,,,,,,,,,,,,,,,,,0.418748,,,,,,,,,,,,,afc7c640-6f0e-4121-9d55-af342f9b0585,1613,,"[61.0, 40.1]",3825828,45,,,,,-2.691833,,Right Foot,,"[58.1, 38.7]",,Ground Pass,,3.2202485,,,,,Marco Asensio Willemsen,5719.0,,,,,Kick Off,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Center Forward,92,Espanyol,214,['11a8a04e-1537-47d3-a49f-64943ab66239'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:00.311,Pass,
,,,,,,,,,,,,,,,,,2.555087,,,,,,,,,,,,,76d379d9-74b3-4947-b0ba-7a8b21dbb354,1616,,"[58.1, 41.1]",3825828,45,,,,,2.7478945,,Left Foot,,"[32.1, 51.9]",,Ground Pass,,28.153864,,,,,Álvaro González Soberón,6762.0,,,,,,2,From Kick Off,Marco Asensio Willemsen,5719.0,Left Wing,92,Espanyol,214,['1705504f-bce5-4b65-bada-fdfc11036719'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:01.338,Pass,
,,,,,,,,,,,,,,,,,2.835029,,,,,,,,,,,,,a416e886-3ecc-4fa9-9511-fada0069fc9b,1619,,"[36.6, 49.8]",3825828,45,,,,,0.041933447,,Right Foot,,"[93.8, 52.2]",,High Pass,,57.250328,,,Incomplete,,,,,,,,,2,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,92,Espanyol,214,['219208b4-ee63-42d9-bc0e-4c33f56f74f5'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:05.754,Pass,
,,,,,,,,,,,,,,,,,2.282002,,,,,,,,,,,,,219208b4-ee63-42d9-bc0e-4c33f56f74f5,1620,,"[26.3, 27.9]",3825828,45,,,,,-1.815775,,Head,,"[24.1, 19.1]",,High Pass,,9.070832,,,Incomplete,,,,,,,,Recovery,2,From Kick Off,Lucas Hernández Pi,5484.0,Left Center Back,92,Espanyol,214,"['75b73962-7bc9-49ce-9765-99e180045bc7', 'a416e886-3ecc-4fa9-9511-fada0069fc9b']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.589,Pass,
,,,,,,,,,,,,,,,,,1.566888,,,,,,,,,,,,,a2aa7cde-53af-4088-aa13-5e1bd0b40a8b,1623,,"[91.8, 77.5]",3825828,45,,,,,3.1415927,,Left Foot,,"[78.5, 77.5]",,Ground Pass,,13.3,,,,,Javier López Rodríguez,6791.0,,,,,,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Center Forward,92,Espanyol,214,['f4b134b1-64da-450a-9373-0e83c6c55405'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:13.131,Pass,
,,,,,,,,,,,,,,,,,3.868186,,,,,,,,,,,,,ff67cb51-c06e-4b47-9844-2b1937df13bf,1626,,"[78.5, 77.5]",3825828,45,,,,,-0.3305715,,Right Foot,,"[115.8, 64.7]",,High Pass,,39.435135,,,Incomplete,,,,,,,,,2,From Kick Off,Javier López Rodríguez,6791.0,Right Wing Back,92,Espanyol,214,['e6fc3e32-2694-495c-8d21-26c884132f3c'],14,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:14.909,Pass,
,,,,,,,,,,,,,,,,,1.793348,,,,,,,,,,,,,e6fc3e32-2694-495c-8d21-26c884132f3c,1628,,"[4.3, 15.4]",3825828,45,,,,,-0.5131938,,Left Foot,,"[27.9, 2.1]",,High Pass,,27.089666,,,,,Augusto Matías Fernández,19668.0,,,,,Interception,2,From Kick Off,Lucas Hernández Pi,5484.0,Left Center Back,92,Espanyol,214,"['96844389-fb63-4d77-80dd-7c0354a77c08', 'c6d5c899-f920-4aaf-8da5-834df77e206d', 'ff67cb51-c06e-4b47-9844-2b1937df13bf']",18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:18.777,Pass,True
,,,,,,,,,,,,,,,,,1.835668,,,,,,,,,,,,,3544d7d0-e29b-434e-ae61-433b2244a329,1631,,"[85.6, 80.0]",3825828,45,,,,,-2.9627995,,,,"[69.0, 77.0]",,Low Pass,,16.868906,,,,,Álvaro González Soberón,6762.0,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Wing Back,93,Espanyol,214,['bbaa4ea9-cee5-4e78-915f-a53ce26fd340'],24,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:24.380,Pass,
,,,,,,,,,,,,,,,,,0.73912,,,,,,,,,,,,,038ccbf6-caa6-4316-8c5d-bd18ec81e529,1634,,"[75.4, 73.7]",3825828,45,,,,,0.7853982,,Right Foot,,"[79.9, 78.2]",,Ground Pass,,6.363961,,,,,Javier López Rodríguez,6791.0,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,93,Espanyol,214,['5bf5b404-d6bd-4ad0-8dfc-abeb5834b7dd'],30,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:30.458,Pass,
,,,,,,,,,,,,,,,,,0.757802,,,,,,,,,,,,,a18f9b75-4b11-4584-8d79-74ba9a5030a8,1637,,"[80.4, 78.0]",3825828,45,,,,,-1.6092389,,Left Foot,,"[80.2, 72.8]",,Ground Pass,,5.2038445,,,,,Álvaro González Soberón,6762.0,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Right Wing Back,93,Espanyol,214,['d1dbeb05-374b-410d-8276-55e552166188'],31,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:31.940,Pass,
,,,,,,,,,,,,,,,,,0.907506,,,,,,,,,,,,,ea402c08-1ec1-4f79-96e9-194eba7b1a82,1640,,"[80.4, 72.0]",3825828,45,,,,,0.114540696,,Right Foot,,"[91.7, 73.3]",,High Pass,,11.374533,,,,,Víctor Sánchez Mata,6758.0,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,93,Espanyol,214,['4731658c-6913-4538-973c-d721610b3342'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:33.032,Pass,
,,,,,,,,,,,,,,,,,1.638853,,,,,,,,,,,,,9caeebd4-e3e5-4841-876d-24791d3656ce,1643,,"[91.7, 73.3]",3825828,45,,,,,0.15660188,,Right Foot,,"[103.1, 75.1]",,High Pass,,11.54123,,,,,Javier López Rodríguez,6791.0,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Wing,93,Espanyol,214,['fa2f7342-4e28-425b-a633-0d2b431cd292'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:33.962,Pass,
,,,,,,,,,,,,,,,,,1.101038,,,,,,,,,,,,,e8a50203-ae70-40f7-a7fb-44e38d549646,1646,,"[103.6, 75.6]",3825828,45,,,,,-1.19029,,Left Foot,,"[110.6, 58.1]",,High Pass,,18.848078,,,Incomplete,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Right Wing Back,93,Espanyol,214,['dd1623da-a6b8-4e76-ba60-ec4b7b415288'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:39.002,Pass,
,,,,,,,,,,,,,,,,,2.658282,,,,,,,,,,,,,7c84a776-5ff4-4b99-9d1e-4f3fe1f782c4,1651,,"[31.0, 14.4]",3825828,46,,,,,-0.2231441,,Left Foot,,"[83.0, 2.6]",,High Pass,,53.32204,,,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,Free Kick,2,From Free Kick,Lucas Hernández Pi,5484.0,Left Center Back,94,Atlético Madrid,212,"['884b0dfe-ea6a-4b42-9656-6457c99e493f', 'f561d8b7-71dc-406b-acda-0d86f5e6f679']",6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:06.852,Pass,
,,,,,,,,,,,,,,,,,2.802047,,,,,,,,,,,,,884b0dfe-ea6a-4b42-9656-6457c99e493f,1653,,"[37.1, 77.5]",3825828,46,,,,,3.0890095,,Head,,"[23.8, 78.2]",,High Pass,,13.318408,,,,,Álvaro González Soberón,6762.0,,,,,Recovery,2,From Free Kick,Javier López Rodríguez,6791.0,Right Wing Back,94,Atlético Madrid,212,"['31035bb1-dfb5-4fd3-b055-21c6a7466ebc', '7c84a776-5ff4-4b99-9d1e-4f3fe1f782c4']",9,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:09.510,Pass,
,,,,,,,,,,,,,,,,,0.499763,,,,,,,,,,,,,b075d2fa-c30d-405b-a0b0-a9ef383c0037,1656,,"[23.8, 78.2]",3825828,46,,,,True,0.6055447,,,,"[26.4, 80.0]",,Low Pass,,3.1622777,,,Out,,,,,,,,,2,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,94,Atlético Madrid,212,['dea667ac-cdd4-4a5d-8606-f6b62685ec42'],12,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:12.116,Pass,True
