50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.999717,,,,,,,,,,,f70a7e09-eb02-4a04-b831-b8f60cbd4a34,828,,,"[34.3, 5.1]",3825608,20,,,,,1.8138918,,Right Foot,,,,"[31.2, 17.6]",,Ground Pass,,12.878665,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Center Midfield,48,Celta Vigo,209,"['713a37ee-9912-41eb-8315-3f94526381e9', 'c1bdcb0c-55b4-4d67-82a7-e212b5f39bf5']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:41.282,Pass,True
,,,,,,,,,,,,,,,,,,1.105044,,,,,,,,,,,19820674-1efa-4e01-aee0-6fa00beaf91e,831,,,"[31.2, 17.6]",3825608,20,,,,,-0.82981336,,Left Foot,,,,"[44.1, 3.5]",,Ground Pass,,19.11073,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,48,Celta Vigo,209,['065e58af-6191-497b-aed1-cb0cbaba2548'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:42.300,Pass,
,,,,,,,,,,,,,,,,,,2.30676,,,,,,,,,,,a6b3a603-6173-4268-82a1-4071974abdd6,834,,,"[46.5, 4.0]",3825608,20,,,,,0.7631034,,Right Foot,,,,"[76.3, 32.5]",,High Pass,,41.234573,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,48,Celta Vigo,209,"['6c1bc177-72bb-407d-b85f-d4375dcfc152', 'c2bc83a9-b7f8-475a-b146-96fec18eed0c']",44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:44.969,Pass,
,,,,,,,,,,,,,,,,,,2.18999,,,,,,,,,,,6c1bc177-72bb-407d-b85f-d4375dcfc152,836,,,"[43.8, 47.6]",3825608,20,,,,,-0.22293961,,Head,,,,"[76.0, 40.3]",,High Pass,,33.017117,,Incomplete,,Borja González Tomás,6566.0,,,,,,Recovery,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,48,Celta Vigo,209,"['090f8891-0070-4988-aed2-1fd741cbb320', '8bc9392f-42da-43ac-a7f0-9bb0bfdd83b9', 'a6b3a603-6173-4268-82a1-4071974abdd6']",47,,,,,,,,,,,,,,,,,Eibar,322,00:20:47.276,Pass,
,,,,,,,,,,,,,,,,,,1.360703,,,,,,,,,,,090f8891-0070-4988-aed2-1fd741cbb320,838,,,"[44.1, 39.8]",3825608,20,,,,,-0.90975314,,Head,,,,"[50.4, 31.7]",,High Pass,,10.261579,,,,Augusto Matías Fernández,19668.0,,,,,,Recovery,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,48,Celta Vigo,209,"['3b28c23e-04c7-4b65-a092-15c9f3501cea', '6c1bc177-72bb-407d-b85f-d4375dcfc152']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:49.466,Pass,
,,,,,,,,,,,,,,,,,,2.575709,,,,,,,,,,,be45dd89-9784-4701-9214-4269c0c41ca1,841,,,"[45.6, 33.4]",3825608,20,,,,,1.1024759,,Right Foot,,,,"[67.2, 76.1]",,High Pass,,47.85238,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,True,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Center Midfield,48,Celta Vigo,209,['b8f23353-bdb1-41b2-8bb3-5c9068abd799'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:52.028,Pass,
,,,,,,,,,,,,,,,,,,0.690209,,,,,,,,,,,0dc84bd6-e60c-473e-b2a1-a4bc6453d3f4,853,,,"[88.6, 3.3]",3825608,21,,,,,-2.7719083,,Right Foot,,,,"[80.6, 0.2]",,Ground Pass,,8.579627,,Out,,David Juncà Reñé,6776.0,,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Right Midfield,48,Celta Vigo,209,"['8a25383e-22e5-47d9-851f-46ec9930c44e', 'd8465780-4198-4773-a6fd-475db462ec7d']",0,,,,,,,,,,,,,,,,,Eibar,322,00:21:00.315,Pass,True
,,,,,,,,,,,,,,,,,,1.515404,,,,,,,,,,,18e46e8c-87dd-4615-99ca-fb6bce5813cc,855,,,"[45.7, 80.0]",3825608,21,,,,,-0.2007969,,,,,,"[68.3, 75.4]",,High Pass,,23.06339,,,,Pedro Pablo Hernández,6801.0,,,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Right Back,49,Celta Vigo,209,['4cffe5a4-439f-4334-bc4a-4dab49ee8654'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:16.843,Pass,
,,,,,,,,,,,,,,,,,,0.861004,,,,,,,,,,,7e00580f-8c8f-4e3a-a37f-ff67c9c3f26e,857,,,"[69.3, 75.7]",3825608,21,,,,,-0.39234015,,Head,,,,"[78.0, 72.1]",,High Pass,,9.415413,,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Left Center Midfield,49,Celta Vigo,209,"['c42ba84e-77a8-41f9-9763-61a485f40dc1', 'ea9c83a0-ee17-4cc8-9624-da15a2831e86']",18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:18.358,Pass,
,,,,,,,,,,,,,,,,,,2.844828,,,,,,,,,,,ea9c83a0-ee17-4cc8-9624-da15a2831e86,859,,,"[42.1, 8.0]",3825608,21,,,,,0.0394532,,Left Foot,,,,"[64.9, 8.9]",,High Pass,,22.817757,,,,Sergio Enrich Ametller,6700.0,,,,,,Recovery,1,From Counter,Aleksandar Pantić,27239.0,Left Center Back,50,Eibar,322,"['15733384-11ab-45f5-9b68-317aa220e6a9', '7e00580f-8c8f-4e3a-a37f-ff67c9c3f26e']",19,,,,,,,,,,,,,,,,,Eibar,322,00:21:19.219,Pass,
,,,,,,,,,,,,,,,,,,1.430354,,,,,,,,,,,75c88afb-d56d-455d-97e4-39ccee802a9e,862,,,"[64.9, 8.9]",3825608,21,,,,True,0.14994517,,,,,,"[78.8, 11.0]",,High Pass,,14.057738,,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,From Counter,Sergio Enrich Ametller,6700.0,Left Center Forward,50,Eibar,322,"['8822484f-a276-4a2e-a2cd-ed091efeeea9', '9ef3032d-a337-4412-94b2-c4f1c128be8c', 'b9c92581-c41f-435c-a42b-a654cf70cd17']",22,,,,,,,,,,,,,,,,,Eibar,322,00:21:22.064,Pass,True
,,,,,,,,,,,,,,,,,,1.789712,,,,,,,,,,,278f7f78-ca4e-4e8d-a583-eea6f84a322a,870,,,"[79.0, 19.2]",3825608,22,,,,,0.9182661,,Left Foot,,,,"[105.9, 54.4]",,High Pass,,44.301807,,,,Mauro Javier Dos Santos,6837.0,,,,,,Free Kick,1,From Free Kick,David Juncà Reñé,6776.0,Left Back,51,Eibar,322,['37de01ef-6128-4a64-9478-e2f8d93f2d51'],1,,,,,,,,,,,,,,,,,Eibar,322,00:22:01.325,Pass,
,,,,,,,,,,,,,,,,,,1.478248,,,,,,,,,,,9de04b8b-9e3a-491c-aded-a539ebf1ee15,873,,,"[105.9, 54.4]",3825608,22,,,,True,-1.59936,,,,,,"[105.4, 36.9]",,Low Pass,,17.507141,,Incomplete,,Adrián González Morales,6557.0,,,,,,,1,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,51,Eibar,322,"['0aea2b97-d5c0-4835-b562-f897b13ac8f5', '3d4b557e-3395-458e-9c7d-a01e851e848c', 'eaa06e97-c1a9-4db1-9f53-d15831374daa']",3,,,,,,,,,,,,,,,,,Eibar,322,00:22:03.115,Pass,True
,,,,,,,,,,,,,,,,,,1.534191,,,,,,,,,,,8fbe8c94-53e7-47a2-8674-5262b94ec5ea,877,,,"[26.1, 47.3]",3825608,22,,,,,-0.34194982,,Right Foot,,,,"[43.8, 41.0]",,Ground Pass,,18.787762,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,From Counter,Fabián Ariel Orellana Valenzuela,7105.0,Center Forward,52,Celta Vigo,209,['4865f7ff-14d3-4747-b010-72d1574ebb7b'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:06.884,Pass,
,,,,,,,,,,,,,,,,,,2.428791,,,,,,,,,,,26be9133-8374-415e-a416-5ffae819f014,883,,,"[64.6, 25.1]",3825608,22,,True,,,-2.780015,,Right Foot,,,,"[49.0, 19.2]",,Ground Pass,,16.678429,,,,Sergi Gómez Solà,6804.0,,,,,,Free Kick,1,From Free Kick,Nemanja Radoja,6796.0,Center Defensive Midfield,53,Celta Vigo,209,['29944c1e-9d55-4e64-b9ba-cbef48809abf'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:38.551,Pass,
,,,,,,,,,,,,,,,,,,1.391566,,,,,,,,,,,bd275a0c-c032-4022-8ee2-94e9dd335b90,885,,,"[44.9, 19.2]",3825608,22,,,,,1.7557099,,Right Foot,,,,"[42.3, 33.1]",,Ground Pass,,14.141075,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,53,Celta Vigo,209,['7da0da89-4de5-4c2a-a2b5-716c64bdd8a4'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:42.045,Pass,
,,,,,,,,,,,,,,,,,,1.171579,,,,,,,,,,,7c52fb9d-4633-4547-9d9a-fd15e0799d1b,889,,,"[43.7, 33.1]",3825608,22,,,,,-1.5822244,,Right Foot,,,,"[43.5, 15.6]",,Ground Pass,,17.501143,,,,Sergi Gómez Solà,6804.0,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,53,Celta Vigo,209,"['5ff18f01-534b-4567-8912-8d2ca9004ab8', '67d996ef-2ed5-4289-8566-b6e09c3e1eae']",44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:44.075,Pass,True
,,,,,,,,,,,,,,,,,,2.13785,,,,,,,,,,,d9d1a41f-3443-41b5-8b39-44a1778a98dd,892,,,"[36.2, 15.4]",3825608,22,,,,,2.4825387,,Right Foot,,,,"[11.8, 34.3]",,Ground Pass,,30.863733,,,,Sergio Álvarez Conde,6884.0,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Left Center Back,53,Celta Vigo,209,['54409702-dbd4-4a74-a1c1-0064464ebd10'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:46.485,Pass,
,,,,,,,,,,,,,,,,,,2.78827,,,,,,,,,,,6c455d44-6bd5-4362-8551-5c5918a1bd27,896,,,"[13.7, 34.3]",3825608,22,,,,,-0.5457607,,Left Foot,,,,"[63.1, 4.3]",,High Pass,,57.79585,,Pass Offside,,Manuel Agudo Durán,6724.0,,,,,,,1,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,53,Celta Vigo,209,['3bd9e785-0148-493e-97fb-8f99739890e4'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:50.003,Pass,
,,,,,,,,,,,,,,,,,,3.2013,,,,,,,,,,,1ef8f59c-3cf2-4da6-8ac3-58f970911618,898,,,"[50.8, 62.1]",3825608,23,,,,,-0.6559963,,Right Foot,,,,"[99.0, 25.0]",,High Pass,,60.82475,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,Free Kick,1,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,54,Eibar,322,"['7af00b04-f4b0-487d-9bb3-fd8a4302ca85', '843b5ece-140e-486b-8f21-5daa8249f17b']",16,,,,,,,,,,,,,,,,,Eibar,322,00:23:16.829,Pass,
,,,,,,,,,,,,,,,,,,1.733816,,,,,,,,,,,7a20db44-6a56-4bca-a4f7-0c5cfb0f1e7a,902,,,"[87.2, 28.8]",3825608,23,,,,,-0.20176235,,Head,,,,"[104.8, 25.2]",,High Pass,,17.964409,,Incomplete,,Takashi Inui,5687.0,,,,,,Recovery,1,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,54,Eibar,322,"['55da05c4-ec0c-4069-ac4e-eb5cb59e5ce4', 'b62b45a0-2760-430e-8e6c-a4a80ec104ee']",21,,,,,,,,,,,,,,,,,Eibar,322,00:23:21.689,Pass,
,,,,,,,,,,,,,,,,,,1.364776,,,,,,,,,,,55da05c4-ec0c-4069-ac4e-eb5cb59e5ce4,904,,,"[15.3, 54.9]",3825608,23,,,,,0.42200503,,Head,,,,"[25.1, 59.3]",,High Pass,,10.742439,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,Recovery,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,54,Eibar,322,"['7a20db44-6a56-4bca-a4f7-0c5cfb0f1e7a', '85d6a329-4fd0-4b4c-9053-c32c5e1b229a', '8d0d84da-e589-4b67-9ae4-b21294a8b42b']",23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:23.422,Pass,
,,,,,,,,,,,,,,,,,,1.248624,,,,,,,,,,,8d0d84da-e589-4b67-9ae4-b21294a8b42b,906,,,"[95.0, 20.8]",3825608,23,,,,,-0.70476526,,Right Foot,,,,"[105.7, 11.7]",,Low Pass,,14.046351,,,,Takashi Inui,5687.0,,,,,,Recovery,1,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,54,Eibar,322,"['2867ebee-42a1-41da-9b11-7476eb26ba7a', '55da05c4-ec0c-4069-ac4e-eb5cb59e5ce4']",24,,,,,,,,,,,,,,,,,Eibar,322,00:23:24.787,Pass,
,,,,,,,,,,,,,,,,,,0.645675,,,,,,,,,,,49bdf911-f711-4ead-a733-716d86c3418e,909,,,"[112.5, 12.4]",3825608,23,,,,,-1.6628432,,Right Foot,,,,"[111.9, 5.9]",,Ground Pass,,6.5276337,,,,David Juncà Reñé,6776.0,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Midfield,54,Eibar,322,['f50c2e2c-7111-4abc-a369-a56538ed2a07'],28,,,,,,,,,,,,,,,,,Eibar,322,00:23:28.191,Pass,
,,,,,,,,,,,,,,,,,,1.003345,,,,,,,,,,,f23fc870-5f78-4ab0-8f36-c93951cd6a04,922,,,"[108.7, 10.1]",3825608,23,,,,,-3.028865,,Right Foot,,,,"[98.1, 8.9]",,Ground Pass,,10.667708,,,,Daniel García Carrillo,6775.0,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Midfield,54,Eibar,322,"['4c2a8544-fbf4-4349-9470-ed080ea7ed7c', '4e37760d-aba6-4047-93da-f9272747c182']",32,,,,,,,,,,,,,,,,,Eibar,322,00:23:32.869,Pass,True
,,,,,,,,,,,,,,,,,,1.648154,,,,,,,,,,,33dc89ae-15c8-46ee-9aae-3d0db1dc880a,924,,,"[98.1, 8.9]",3825608,23,,,,,1.1155754,,Left Foot,True,,,"[112.1, 37.5]",,High Pass,,31.84274,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,1,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,54,Eibar,322,"['42cc578d-016c-48f4-a57b-410b06db9fbe', 'f66343be-428f-4d61-a18c-7cce370ad66a']",33,,,,,,,,,,,,,,,,,Eibar,322,00:23:33.872,Pass,
,,,,,,,,,,,,,,,,,,1.455545,,,,,,,,,,,6d911414-bad0-48db-8081-d76cacd2c670,928,,,"[91.8, 15.5]",3825608,23,,,,,-0.5232783,,Head,,,,"[99.6, 11.0]",,High Pass,,9.004998,,Incomplete,,Takashi Inui,5687.0,,,,,,,1,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,54,Eibar,322,"['5cfdd629-2a62-48c3-baa7-1c3ea91b6e04', 'f22460f9-a5e7-4d07-896f-1896c1368bb1']",39,,,,,,,,,,,,,,,,,Eibar,322,00:23:39.687,Pass,
,,,,,,,,,,,,,,,,,,2.339328,,,,,,,,,,,f940f6b6-fed7-4c0c-ae92-4d1c79881841,934,,,"[94.1, 6.5]",3825608,24,,,,,1.2877005,,Left Foot,True,,,"[106.9, 50.5]",,High Pass,,45.824013,,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,David Juncà Reñé,6776.0,Left Back,55,Eibar,322,['9485ab22-2cdf-4701-b9d2-0f37ca71a2ba'],20,,,,,,,,,,,,,,,,,Eibar,322,00:24:20.377,Pass,
,,,,,,,,,,,,,,,,,,0.847362,,,,,,,,,,,6949f2b0-8dd9-435e-858e-6e7f64bb9fae,936,,,"[103.3, 80.0]",3825608,24,,,,,-0.4259942,,,,,,"[115.2, 74.6]",,Low Pass,,13.0679,,,,Saúl Berjón Pérez,24070.0,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,56,Eibar,322,['cd3f538a-978c-456d-b885-3f87dffda772'],41,,,,,,,,,,,,,,,,,Eibar,322,00:24:41.897,Pass,
,,,,,,,,,,,,,,,,,,0.664268,,,,,,,,,,,98919b73-c1f2-4d8b-9c2c-843e1189ca1e,941,,,"[117.3, 79.2]",3825608,24,,,,,2.965653,,Right Foot,,,,"[112.8, 80.0]",,Low Pass,,4.570558,,Out,,Ander Capa Rodríguez,6699.0,,,,,,,1,From Throw In,Saúl Berjón Pérez,24070.0,Right Midfield,56,Eibar,322,"['74c39b47-aec8-49f2-9dc1-75f397293e7e', '98d30e76-70ba-499c-9582-b344b24c1ac4']",46,,,,,,,,,,,,,,,,,Eibar,322,00:24:46.466,Pass,True
,,,,,,,,,,,,,,,,,,1.275038,,,,,,,,,,,77686d76-42b6-4dd1-a4c9-9fda047ae468,943,,,"[15.9, 0.1]",3825608,24,,True,,,0.81125444,,,,,,"[27.2, 12.0]",,Low Pass,,16.410362,,,,Augusto Matías Fernández,19668.0,,,,,,Throw-in,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,57,Celta Vigo,209,['e9a8c9f9-317a-4cf4-a88e-76c8dc913d9e'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:56.818,Pass,
,,,,,,,,,,,,,,,,,,1.124557,,,,,,,,,,,be12a081-7122-4149-a053-9cacd83d3c50,945,,,"[27.2, 12.0]",3825608,24,,,,,-2.4393358,,Right Foot,,,,"[19.4, 5.4]",,Low Pass,,10.217632,,,,Carles Planas Antolínez,7577.0,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Center Midfield,57,Celta Vigo,209,['f759ec39-af13-43f9-935c-f86a6ece20c3'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:58.133,Pass,
,,,,,,,,,,,,,,,,,,3.081006,,,,,,,,,,,d9ad161d-a624-4f12-aa1c-651a40691dcd,948,,,"[19.1, 4.3]",3825608,24,,,,,-0.09164628,,Right Foot,,,,"[64.8, 0.1]",,High Pass,,45.892593,,Out,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,57,Celta Vigo,209,"['004fe263-3601-4390-ae54-2bffbdb923aa', '83ea1b86-b98f-45ae-81aa-ec577778c399']",59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:59.257,Pass,True
,,,,,,,,,,,,,,,,,,1.946222,,,,,,,,,,,bee2066e-4a6a-433e-a60e-216728740c99,950,,,"[68.5, 80.0]",3825608,25,,,,,-0.2592634,,,,,,"[96.4, 72.6]",,High Pass,,28.864685,,Incomplete,,Saúl Berjón Pérez,24070.0,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,58,Eibar,322,"['d27167fa-bf73-444b-875e-f53af06687c5', 'e9e7bcf5-4726-4e83-8aca-2f5b92a9906b']",16,,,,,,,,,,,,,,,,,Eibar,322,00:25:16.765,Pass,
,,,,,,,,,,,,,,,,,,0.264404,,,,,,,,,,,4f8009e5-4291-4935-a465-70d24688cfbb,959,,,"[94.8, 59.3]",3825608,25,,,,,-0.14189705,,Right Foot,,,,"[98.3, 58.8]",,Low Pass,,3.535534,,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Left Center Forward,58,Eibar,322,"['7628cbbe-79b0-4bd0-b264-4d2cf5b8966d', '7d582ae2-2c29-4cd9-a75a-0837837b26b6']",20,,,,,,,,,,,,,,,,,Eibar,322,00:25:20.676,Pass,
,,,,,,,,,,,,,,,,,,1.336236,,,,,,,,,,,5dacf1b9-063b-45fd-b8b2-22ec72f1c672,965,,,"[94.1, 49.8]",3825608,25,,,,,-1.5610405,,Left Foot,,,,"[94.3, 29.3]",,Ground Pass,,20.500975,,,,Takashi Inui,5687.0,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Left Center Forward,58,Eibar,322,['3d146782-6f75-407c-b31a-87d7d6f56136'],22,,,,,,,,,,,,,,,,,Eibar,322,00:25:22.916,Pass,
,,,,,,,,,,,,,,,,,,0.67462,,,,,,,,,,,fa94b901-bfab-4fec-ac1b-b74c46b3821e,968,,,"[94.3, 29.3]",3825608,25,,,,,2.2272837,58efb806-7b8a-4252-813f-f99cc93a1127,Right Foot,,,,"[89.6, 35.4]",,Ground Pass,,7.7006493,,,,Adrián González Morales,6557.0,True,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Midfield,58,Eibar,322,['cb7239b8-d444-48af-9ae4-fd333455de0c'],24,,,,,,,,,,,,,,,,,Eibar,322,00:25:24.332,Pass,
,,,,,,,,,,,,,,,,,,2.049541,,,,,,,,,,,ff1403a5-203a-4339-a47c-59cefa8fd479,972,,,"[18.5, 40.9]",3825608,25,,,,,0.4187798,,Drop Kick,,,,"[68.6, 63.2]",,High Pass,,54.838856,,Incomplete,,,,,,,,,,1,From Keeper,Sergio Álvarez Conde,6884.0,Goalkeeper,60,Celta Vigo,209,['3f1d0a97-4409-4343-9676-6d8c9844217d'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:38.074,Pass,
,,,,,,,,,,,,,,,,,,0.709415,,,,,,,,,,,3447e007-40bc-4714-a6c4-a5fd28f6957d,977,,,"[63.1, 42.5]",3825608,25,,,,,0.8553476,,Right Foot,,,,"[70.4, 50.9]",,Ground Pass,,11.128792,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Keeper,Jonathan Castro Otto,6802.0,Right Back,60,Celta Vigo,209,['55911d9a-6a82-46ad-b10a-80b4af42bc21'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:43.115,Pass,
,,,,,,,,,,,,,,,,,,1.329975,,,,,,,,,,,a973775d-2650-4737-9ceb-225c4628cc7d,983,,,"[80.7, 51.3]",3825608,26,,,,,-0.7148833,,Right Foot,,,,"[109.5, 26.3]",,High Pass,,38.13712,,Unknown,,,,,,,,,Free Kick,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,61,Celta Vigo,209,,20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:20.301,Pass,
,,,,,,,,,,,,,,,,,,2.960815,,,,,,,,,,,47c25cf8-cb65-400f-af94-7184e31fb7e8,986,,,"[13.4, 52.7]",3825608,27,,True,,,0.119808674,,Right Foot,,,,"[75.7, 60.2]",,High Pass,,62.74982,,,,Daniel García Carrillo,6775.0,,,,,,Free Kick,1,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,62,Eibar,322,['e50fdaef-12d9-4475-bf9d-f31dd57fb80f'],3,,,,,,,,,,,,,,,,,Eibar,322,00:27:03.035,Pass,
,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,0ff46266-99a3-48f9-a471-eb498ceb0dfe,989,,,"[75.7, 60.2]",3825608,27,,,,True,-0.43240777,,,,,,"[78.3, 59.0]",,High Pass,,2.8635643,,Incomplete,,,,,,,,,,1,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,62,Eibar,322,"['73c84957-0d6e-41ab-9cdf-c64afcb53250', '7653e40e-946a-434e-ab33-3411792e5781']",5,,,,,,,,,,,,,,,,,Eibar,322,00:27:05.996,Pass,True
,,,,,,,,,,,,,,,,,,1.234015,,,,,,,,,,,040423e9-3c25-4497-8f0c-6d6ad75f43ce,992,,,"[74.2, 51.9]",3825608,27,,,,,0.17021193,,Left Foot,,,,"[87.0, 54.1]",,Low Pass,,12.987686,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,Recovery,1,From Free Kick,Adrián González Morales,6557.0,Left Defensive Midfield,62,Eibar,322,"['0db910bb-8f02-4e84-a69d-85351f2327f9', '259b834c-04d4-4231-a219-b522120b92ed', '2c72278c-7b0c-408a-a243-23ecf2cc8be3']",6,,,,,,,,,,,,,,,,,Eibar,322,00:27:06.911,Pass,True
,,,,,,,,,,,,,,,,,,1.846411,,,,,,,,,,,259b834c-04d4-4231-a219-b522120b92ed,994,,,"[33.1, 26.0]",3825608,27,,,,,0.37032342,,Right Foot,,,,"[58.6, 35.9]",,High Pass,,27.354342,,Unknown,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Recovery,1,From Free Kick,Nemanja Radoja,6796.0,Center Defensive Midfield,62,Eibar,322,"['040423e9-3c25-4497-8f0c-6d6ad75f43ce', '35896f7c-2f73-4e33-81a9-d6850e9293f5']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:08.145,Pass,
,,,,,,,,,,,,,,,,,,3.128464,,,,,,,,,,,19e6b8ca-a3a1-4fa5-8bde-8b80f7cd05a1,998,,,"[54.9, 43.5]",3825608,27,,True,,,1.2628789,,Right Foot,,,,"[64.6, 74.0]",,Ground Pass,,32.005314,,,,Jonathan Castro Otto,6802.0,,,,,,Free Kick,1,From Free Kick,Nemanja Radoja,6796.0,Center Defensive Midfield,63,Celta Vigo,209,['086d8f00-669c-49af-a72c-815c966fa3b0'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:28.899,Pass,
,,,,,,,,,,,,,,,,,,1.110744,,,,,,,,,,,dccb5b94-7257-4030-bd07-263360602989,1000,,,"[64.6, 74.0]",3825608,27,,,,,0.0,,Right Foot,,,,"[82.1, 74.0]",,Ground Pass,,17.5,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,63,Celta Vigo,209,['9345007b-5a30-4006-babe-557356fe1d58'],32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:32.126,Pass,
