bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.827346,,,,,,,,,,,,,,,bc0416b4-82d6-40f2-9e90-095393f383bc,3035,,"[77.5, 46.8]",3825634,84,,,,,-0.27829966,,Right Foot,,,,"[87.3, 44.0]",Low Pass,,10.192154,,,Youssef El-Arabi,27109.0,,,,,Recovery,2,Regular Play,Javier Márquez Moreno,24783.0,Right Center Midfield,178,Granada,1049,"['87fcbeda-7bb1-4e5b-b533-64ba444cd5df', 'ebad4f5e-d8da-4cbb-8955-17b16ac9db16']",37,,,,,,,,,,,,,,,,,,Granada,1049,00:39:37.043,Pass,
,,,,,,,,,,,,,,,,,,1.172933,,,,,,,,,,,,,,,0594837b-2d7f-4162-b771-dd8b417d551c,3038,,"[88.0, 44.4]",3825634,84,,,,,-0.3359676,,Right Foot,,,,"[100.6, 40.0]",Ground Pass,,13.346161,Pass Offside,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,178,Granada,1049,['fd7fbfbf-8b69-45ba-85e2-d37836f351f8'],38,,,,,,,,,,,,,,,,,,Granada,1049,00:39:38.327,Pass,
,,,,,,,,,,,,,,,,,,4.293523,,,,,,,,,,,,,,,696151b9-222d-445e-a702-1f100b515893,3040,,"[5.8, 36.7]",3825634,85,,True,,,0.2914568,40bb1d8c-09f8-49ee-b958-2ffdcea028b1,Right Foot,,,,"[82.8, 59.8]",High Pass,,80.39036,,,Alfred John Momar N''Diaye,5671.0,True,,,,Free Kick,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,179,Real Betis,218,['1c2bfe15-ce9f-4029-8a88-239b48ac0032'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:12.220,Pass,
,,,,,,,,,,,,,,,,,,0.799642,,,,,,,,,,,,,,,b151ce4e-980c-47dc-b681-2bec6030c26f,3047,,"[84.3, 0.1]",3825634,85,,True,,,2.0464916,,,,,,"[79.2, 10.0]",Low Pass,,11.136427,,,Petros Matheus dos Santos Araújo,27346.0,,,,,Throw-in,2,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,180,Real Betis,218,['2dea6a4a-acfd-445e-9c8d-310da934dd20'],37,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:37.315,Pass,
,,,,,,,,,,,,,,,,,,1.020472,,,,,,,,,,,,,,,0a62b5f0-d0bf-4638-81bb-2ce5d081bcd5,3050,,"[78.6, 10.6]",3825634,85,,,,,-1.0161147,,Right Foot,,,,"[84.3, 1.4]",Ground Pass,,10.822661,,,Francisco Miguel Varela Martín,24132.0,,,,,,2,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,180,Real Betis,218,"['020669aa-0f2c-412d-baf9-8c2eb0acf5fb', '90d7aaf6-7679-4ed1-bd06-64de20de8130']",38,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:38.785,Pass,True
,,,,,,,,,,,,,,,,,,1.181674,,,,,,,,,,,,,,,bf25a90e-95e1-4df9-8cd7-aa60db7455c1,3054,,"[88.2, 0.1]",3825634,85,,,,,0.98132527,,Left Foot,,,,"[98.7, 15.8]",Ground Pass,,18.887562,,,Alfred John Momar N''Diaye,5671.0,,,,,,2,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,180,Real Betis,218,"['552e03b0-d807-42c6-830c-6077edb44668', 'eaac3074-ddd9-4d8c-bd0e-2abb16c8f32d']",40,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:40.633,Pass,True
,,,,,,,,,,,,,,,,,,1.15011,,,,,,,,,,,,,,,2c92772b-4a17-4d8d-a0e8-5c94cea91fe0,3057,,"[96.1, 15.1]",3825634,85,,,,,1.782754,,Right Foot,,,,"[94.4, 23.0]",Ground Pass,,8.080841,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,2,From Throw In,Alfred John Momar N''Diaye,5671.0,Right Wing,180,Real Betis,218,['50c0d696-245f-408a-91f5-93fda9452c96'],42,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:42.396,Pass,
,,,,,,,,,,,,,,,,,,0.11092,,,,,,,,,,,,,,,49cc1284-685c-4b51-837a-7a93c0db3c2d,3059,,"[94.4, 23.2]",3825634,85,,,,,1.2151605,,Right Foot,,,,"[95.7, 26.7]",Ground Pass,,3.733631,Incomplete,,Francisco Portillo Soler,6873.0,,,,,,2,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,180,Real Betis,218,"['eab38742-7303-4df9-8f7b-2f599143dca6', 'ec9c99df-c2c7-4514-9515-e167b8ddccef']",43,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:43.546,Pass,
,,,,,,,,,,,,,,,,,,1.650046,,,,,,,,,,,,,,,eab38742-7303-4df9-8f7b-2f599143dca6,3061,,"[24.4, 53.4]",3825634,85,,,,,2.068139,,Left Foot,,,,"[22.5, 56.9]",Ground Pass,,3.9824615,,,Rene Krhin,3160.0,,,,,Recovery,2,Regular Play,Rubén Rochina Naixes,6680.0,Left Center Midfield,181,Granada,1049,"['3326af92-7656-4b56-8e2b-cda84e170413', '49cc1284-685c-4b51-837a-7a93c0db3c2d']",43,,,,,,,,,,,,,,,,,,Granada,1049,00:40:43.657,Pass,
,,,,,,,,,,,,,,,,,,0.589728,,,,,,,,,,,,,,,96089708-b925-4e9f-9eaa-90e9059fb3d9,3065,,"[22.5, 56.9]",3825634,85,,,,,-0.5164039,,Right Foot,,,,"[34.3, 50.2]",Ground Pass,,13.569451,,,Youssef El-Arabi,27109.0,,,,,,2,Regular Play,Rene Krhin,3160.0,Center Defensive Midfield,181,Granada,1049,"['63f0f259-2014-42a1-87f9-bb4d82900fac', 'd6ee50b0-8520-4939-b6d4-109ddc925cc5']",45,,,,,,,,,,,,,,,,,,Granada,1049,00:40:45.326,Pass,True
,,,,,,,,,,,,,,,,,,1.755696,,,,,,,,,,,,,,,ea8d2c26-34cd-4462-bf79-97fd3bd94f76,3069,,"[34.1, 54.7]",3825634,85,,,,,-0.5539525,,Right Foot,,,,"[53.5, 42.7]",Ground Pass,,22.811401,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,181,Granada,1049,"['39392de1-00ef-42de-bf33-a728dcb1cd6a', 'be58efc3-9cf6-457f-987f-0bdc565fb91c']",47,,,,,,,,,,,,,,,,,,Granada,1049,00:40:47.125,Pass,True
,,,,,,,,,,,,,,,,,,0.714735,,,,,,,,,,,,,,,891038be-783f-4cc2-8a4c-b6780151a68d,3071,,"[53.5, 42.7]",3825634,85,,,,,-1.851634,,Left Foot,,,,"[49.0, 27.1]",Ground Pass,,16.23607,,,Rubén Rochina Naixes,6680.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Left Wing,181,Granada,1049,['543d1e27-85d4-4191-9eb5-e1c27c9fd08b'],48,,,,,,,,,,,,,,,,,,Granada,1049,00:40:48.880,Pass,
,,,,,,,,,,,,,,,,,,1.235635,,,,,,,,,,,,,,,b383e5c9-0afd-4b54-8f52-c4d048ce97c8,3076,,"[62.1, 30.1]",3825634,85,,,,,0.35523087,,Left Foot,,,,"[80.7, 37.0]",Ground Pass,,19.838598,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Left Center Midfield,181,Granada,1049,"['050b9080-525c-4cd7-ae43-bc42f5d69415', 'dcc27339-e94a-4423-ab0a-cd4a47bc76f1', 'f6009a95-0dc3-4688-9029-b47311465a8b']",52,,,,,,,,,,,,,,,,,,Granada,1049,00:40:52.537,Pass,True
,,,,,,,,,,,,,,,,,,1.360204,,,,,,,,,,,,,,,6627ba6b-0ea8-49d7-bb97-3fd22fb1c29f,3080,,"[42.4, 47.8]",3825634,85,,,,,0.6453518,,Right Foot,,,,"[68.3, 67.3]",Ground Pass,,32.420055,,,Rubén Castro Martín,6832.0,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,182,Real Betis,218,['e79966ef-59e7-488d-9912-c0a1d1b3c3cd'],54,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:54.972,Pass,
,,,,,,,,,,,,,,,,,,1.617795,,,,,,,,,,,,,,,9fa0da6a-da6b-43a8-a04e-1d7b5654ebe4,3082,,"[68.1, 66.9]",3825634,85,,,,,-2.7291822,,Right Foot,,,,"[61.7, 64.1]",Ground Pass,,6.9856997,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Center Forward,182,Real Betis,218,['d3f8a6a6-9c8e-481b-bd39-149c6765ba8e'],56,,,,,,,,,,,,,,,,,,Real Betis,218,00:40:56.333,Pass,
,,,,,,,,,,,,,,,,,,1.330769,,,,,,,,,,,,,,,ee0cff9b-992f-4553-8811-ec16b89de15d,3085,,"[81.1, 65.6]",3825634,86,,,,,0.96163285,,Right Foot,,,,"[87.1, 74.2]",Ground Pass,,10.486181,,,Rubén Castro Martín,6832.0,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,182,Real Betis,218,['07b2c87e-0dcd-4b09-b0d6-a3d153cdb1d5'],0,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:00.224,Pass,
,,,,,,,,,,,,,,,,,,3.443156,,,,,,,,,,,,,,,88f5ef48-cc87-466e-bccb-8830c695608e,3089,,"[86.7, 74.2]",3825634,86,,,,,-0.129552,,Right Foot,,,,"[115.1, 70.5]",Low Pass,,28.640007,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Center Forward,182,Real Betis,218,"['1b62ef1c-cec7-44c6-b5be-76481c623eb1', 'b283e7d6-76a8-40e7-923f-68d8f35e11de']",1,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:01.595,Pass,True
,,,,,,,,,,,,,,,,,,0.679795,,,,,,,,,,,,,,,1564df2e-9e94-464c-995d-8ad5ada7f386,3093,,"[113.9, 70.5]",3825634,86,,,,,2.921099,,Left Foot,,,,"[108.1, 71.8]",Ground Pass,,5.9439044,,,Rubén Castro Martín,6832.0,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,182,Real Betis,218,"['1f7f497c-9506-44dc-b8ee-f0cd578c2bd9', '2ec44b6e-580c-4b14-ac5f-cf50fe8f5410']",7,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:07.018,Pass,True
,,,,,,,,,,,,,,,,,,1.439723,,,,,,,,,,,,,,,9bc0b848-363b-4f2e-b48f-00d90f8a5d19,3097,,"[116.4, 71.4]",3825634,86,,,,,-1.7497487,,Right Foot,True,,,"[111.1, 42.1]",High Pass,,29.775494,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Center Forward,182,Real Betis,218,"['39df9e9f-6fce-4f86-bf33-b29a6413d345', 'cefc210a-65dd-4788-81c9-2b70d10dbe02']",9,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:09.813,Pass,
,,,,,,,,,,,,,,,,,,1.478014,,,,,,,,,,,,,,,6f8d34b5-4fc9-4942-b3f2-a85249c4a0d6,3102,,"[87.3, 39.5]",3825634,86,,,,True,1.5572836,,,,,,"[87.5, 54.3]",High Pass,,14.801352,,,Daniel Ceballos Fernández,6697.0,,,,,Recovery,2,Regular Play,Didier Digard,27345.0,Right Defensive Midfield,182,Real Betis,218,"['48ce79fa-4afa-47b6-b455-a1ff5b488ae8', 'b9bb7e56-65c2-4b88-b49c-101008e22611']",14,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:14.233,Pass,True
,,,,,,,,,,,,,,,,,,4.708931,,,,,,,,,,,,,,,03413e85-a251-4af9-8b65-2644934fa481,3109,,"[35.1, 11.5]",3825634,86,,,,,0.26454848,,Left Foot,,,,"[99.7, 29.0]",High Pass,,66.9284,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Youssef El-Arabi,27109.0,Center Forward,183,Granada,1049,"['96e409f0-3212-49ec-b6f9-4ef303317790', 'dbdb7bdd-e084-4daf-a75a-79a7a4d113c5']",19,,,,,,,,,,,,,,,,,,Granada,1049,00:41:19.981,Pass,
,,,,,,,,,,,,,,,,,,1.870968,,,,,,,,,,,,,,,dbdb7bdd-e084-4daf-a75a-79a7a4d113c5,3112,,"[20.4, 51.1]",3825634,86,,,,True,1.1071488,,,,,,"[22.5, 55.3]",Low Pass,,4.6957426,Incomplete,,Cristiano Piccini,11634.0,,,,,Interception,2,Regular Play,Germán Alejandro Pezzella,7161.0,Left Center Back,183,Granada,1049,"['03413e85-a251-4af9-8b65-2644934fa481', '438aa9d5-a993-4029-868c-6f628c56b4aa', '4598f8ee-a273-47b3-9ffb-983529df16b2', '94285543-3df5-41b7-a7a0-63009593f762']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:24.690,Pass,True
,,,,,,,,,,,,,,,,,,0.721764,,,,,,,,,,,,,,,966f0424-ba03-4baf-9f4f-a94f40e61c7b,3120,,"[97.4, 28.4]",3825634,86,,,,,2.0091329,,Right Foot,,,,"[94.4, 34.8]",Ground Pass,,7.0682387,,,Nicolás Federico López Alonso,25126.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Left Wing,183,Granada,1049,['fe2f14be-1ff1-4ac0-934b-3b96ad99c912'],27,,,,,,,,,,,,,,,,,,Granada,1049,00:41:27.400,Pass,
,,,,,,,,,,,,,,,,,,1.35596,,,,,,,,,,,,,,,84076846-d2ec-4e77-a3d9-8d9dc2fdcef6,3123,,"[99.5, 20.5]",3825634,86,,,,,-0.8824375,,Left Foot,,,,"[104.6, 14.3]",Ground Pass,,8.028076,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Nicolás Federico López Alonso,25126.0,Right Wing,183,Granada,1049,['28c19f44-b7f5-41a0-a333-557962c00476'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:41:31.037,Pass,
,,,,,,,,,,,,,,,,,,1.519973,,,,,,,,,,,,,,,a1751c8f-6506-452c-8df0-3b1568a2c021,3126,,"[107.8, 14.5]",3825634,86,,,,,-0.9109479,,Right Foot,,,,"[112.3, 8.7]",Ground Pass,,7.340981,,,Rubén Rochina Naixes,6680.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Left Wing,183,Granada,1049,['ec4f9159-64bd-40a6-a6c2-0e3f98e93771'],34,,,,,,,,,,,,,,,,,,Granada,1049,00:41:34.193,Pass,
,,,,,,,,,,,,,,,,,,0.75938,,,,,,,,,,,,,,,0005bbe0-4d1f-491f-8377-94a0ebeb733a,3133,,"[116.8, 17.1]",3825634,87,,,,,1.8275046,,Left Foot,True,,,"[112.6, 33.1]",High Pass,,16.542068,,,Youssef El-Arabi,27109.0,,,,,Free Kick,2,From Free Kick,Nicolás Federico López Alonso,25126.0,Right Wing,184,Granada,1049,['796742de-0763-4837-9ae6-95a8ad295f26'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:42:25.234,Pass,
,,,,,,,,,,,,,,,,,,2.135103,,,,,,,,,,,,,,,bf316a42-417b-4076-92ea-1017e046bf42,3137,,"[28.1, 80.0]",3825634,87,,,,,-0.1608265,,,,,,"[69.4, 73.3]",High Pass,,41.83993,,,Alfred John Momar N''Diaye,5671.0,,,,,Throw-in,2,From Throw In,Cristiano Piccini,11634.0,Right Back,185,Real Betis,218,['e28502e1-5825-4808-abfb-bd60517fe6e2'],48,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:48.644,Pass,
,,,,,,,,,,,,,,,,,,1.384882,,,,,,,,,,,,,,,372ef8bc-fd39-4f3d-9df6-cc2916590542,3140,,"[68.9, 73.3]",3825634,87,,,,True,-0.17863101,,,,,,"[83.3, 70.7]",Low Pass,,14.63284,Incomplete,,Rubén Castro Martín,6832.0,,,,,,2,From Throw In,Alfred John Momar N''Diaye,5671.0,Right Wing,185,Real Betis,218,"['4ed9dffc-d2eb-4cfd-a017-6757aee593ee', '91b0de17-07dc-4221-9491-46eb2fedc4e6', 'd2ff0bfc-ac7a-40ad-a422-353e2441664b']",50,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:50.779,Pass,True
,,,,,,,,,,,,,,,,,,2.766996,,,,,,,,,,,,,,,ea031e9b-b15b-4065-a3b3-0366ed1fa0de,3147,,"[41.8, 77.4]",3825634,87,,,,,-1.9662766,,Right Foot,,,,"[33.2, 56.8]",Ground Pass,,22.323082,,,Didier Digard,27345.0,,,,,,2,From Throw In,Cristiano Piccini,11634.0,Right Back,185,Real Betis,218,"['2422529b-f442-48d0-b46a-0bcac619ee1a', '7b9b9c92-7b41-4a08-b160-3cdf16b6acaf']",56,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:56.046,Pass,True
,,,,,,,,,,,,,,,,,,2.093722,,,,,,,,,,,,,,,873a1827-e203-469f-9e10-d57d0a3b249e,3149,,"[31.9, 55.8]",3825634,87,,,,,-2.797739,,Right Foot,,,,"[9.0, 47.6]",Ground Pass,,24.323856,,,Antonio Adán Garrido,6654.0,,,,,,2,From Throw In,Didier Digard,27345.0,Right Defensive Midfield,185,Real Betis,218,['943b34f9-1c69-4260-b36f-349f35ade4d0'],58,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:58.813,Pass,
,,,,,,,,,,,,,,,,,,3.802858,,,,,,,,,,,,,,,9796cef6-a198-4261-998d-e2ac81ece24e,3153,,"[7.3, 45.7]",3825634,88,,,,,-0.6571658,,Left Foot,,,,"[66.4, 0.1]",High Pass,,74.64697,Out,,Francisco Miguel Varela Martín,24132.0,,True,,,,2,From Throw In,Antonio Adán Garrido,6654.0,Goalkeeper,185,Real Betis,218,['37081055-db92-4abc-9437-c362f3948127'],2,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:02.139,Pass,
,,,,,,,,,,,,,,,,,,2.121426,,,,,,,,,,,,,,,1dbcd143-dc70-4f9b-ad70-7297204dd171,3155,,"[57.2, 80.0]",3825634,88,,,,,-2.700102,,,,,,"[42.6, 73.1]",Low Pass,,16.148375,,,Diego Mainz García,26781.0,,,,,Throw-in,2,From Throw In,Dimitri Foulquier,4546.0,Right Back,186,Granada,1049,['5913c2e5-80f9-4dc7-bfa5-d8bb8775534f'],12,,,,,,,,,,,,,,,,,,Granada,1049,00:43:12.833,Pass,
,,,,,,,,,,,,,,,,,,0.978755,,,,,,,,,,,,,,,8054027f-ae5a-42d6-96b4-f3c05b23c485,3158,,"[43.0, 68.2]",3825634,88,,,,,-1.3329604,,Right Foot,,,,"[45.4, 58.3]",Ground Pass,,10.186756,,,Rene Krhin,3160.0,,,,,,2,From Throw In,Diego Mainz García,26781.0,Right Center Back,186,Granada,1049,['97127fd4-d878-4e7a-bf3c-b94a5a9cdbf4'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:43:16.736,Pass,
,,,,,,,,,,,,,,,,,,1.364605,,,,,,,,,,,,,,,43ec66e0-2a47-4b9b-857a-76b51d059a15,3161,,"[45.6, 57.9]",3825634,88,,,,,1.8127168,,Right Foot,,,,"[41.8, 73.3]",Ground Pass,,15.861904,,,Diego Mainz García,26781.0,,,,,,2,From Throw In,Rene Krhin,3160.0,Center Defensive Midfield,186,Granada,1049,['b2228748-4a27-4e9c-847a-f7af1fe9ab31'],18,,,,,,,,,,,,,,,,,,Granada,1049,00:43:18.694,Pass,
,,,,,,,,,,,,,,,,,,2.90054,,,,,,,,,,,,,,,348fc92d-2d35-49c0-8bef-2f93875f7ea5,3164,,"[42.4, 73.5]",3825634,88,,,,,-0.408255,,Right Foot,,,,"[85.4, 54.9]",High Pass,,46.8504,Incomplete,,Nicolás Federico López Alonso,25126.0,,,,,,2,From Throw In,Diego Mainz García,26781.0,Right Center Back,186,Granada,1049,"['d75fc674-22a1-44f6-878e-cf77b3d6d6d4', 'e4aa4eb8-5bc5-4030-97ff-fdcf22c1ac5d']",21,,,,,,,,,,,,,,,,,,Granada,1049,00:43:21.174,Pass,
,,,,,,,,,,,,,,,,,,2.152745,,,,,,,,,,,,,,,e4aa4eb8-5bc5-4030-97ff-fdcf22c1ac5d,3166,,"[34.7, 25.2]",3825634,88,,,,,-0.5846987,,Head,,,,"[55.7, 11.3]",High Pass,,25.183527,Incomplete,,Daniel Ceballos Fernández,6697.0,,,,,Recovery,2,From Throw In,Germán Alejandro Pezzella,7161.0,Left Center Back,186,Granada,1049,"['348fc92d-2d35-49c0-8bef-2f93875f7ea5', '7326b3f7-82f6-4915-9f80-de1b287899de', '8ccfcff9-0229-46d8-893e-a4e1259b4b46']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:24.074,Pass,
,,,,,,,,,,,,,,,,,,1.557389,,,,,,,,,,,,,,,7326b3f7-82f6-4915-9f80-de1b287899de,3168,,"[64.4, 68.8]",3825634,88,,,,,-0.5579232,,Head,,,,"[77.7, 60.5]",High Pass,,15.677372,,,Nicolás Federico López Alonso,25126.0,,,,,Recovery,2,From Throw In,Javier Márquez Moreno,24783.0,Right Center Midfield,186,Granada,1049,"['e4aa4eb8-5bc5-4030-97ff-fdcf22c1ac5d', 'f4d5a353-aeee-42a5-ba75-d4602e531b29']",26,,,,,,,,,,,,,,,,,,Granada,1049,00:43:26.227,Pass,
,,,,,,,,,,,,,,,,,,1.599112,,,,,,,,,,,,,,,0e41bdc8-5c39-427a-9f08-03b0c231d0bc,3173,,"[36.4, 34.2]",3825634,88,,,,,0.90280443,,Head,,,,"[45.0, 45.1]",Low Pass,,13.884164,,,Francisco Portillo Soler,6873.0,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,187,Real Betis,218,['fc23e85a-3de1-475b-824f-1c428c48a74e'],30,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:30.985,Pass,
,,,,,,,,,,,,,,,,,,3.605492,,,,,,,,,,,,,,,daf707e2-db11-4e0e-812c-4b9fb6b88c1e,3177,,"[47.5, 48.7]",3825634,88,,,,,0.61109465,,Right Foot,,,,"[83.9, 74.2]",High Pass,,44.443336,,,Rubén Castro Martín,6832.0,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Left Wing,187,Real Betis,218,"['1b4b007f-65b1-4157-a497-9c2f191186ee', 'aeafb73c-3a50-41fd-acbb-f038840f8cab']",32,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:32.980,Pass,True
,,,,,,,,,,,,,,,,,,0.164592,,,,,,,,,,,,,,,5ab8aeb1-7e0d-4855-9a34-c43fc09739ed,3180,,"[109.1, 74.6]",3825634,88,,,,,-1.3894765,,Right Foot,,,,"[110.2, 68.6]",Low Pass,,6.1,Incomplete,,,,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Center Forward,187,Real Betis,218,['b0c535d7-f295-4275-8721-c48ceec9557d'],42,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:42.701,Pass,
,,,,,,,,,,,,,,,,,,1.748555,,,,,,,,,,,,,,,35f16956-680c-44fa-a218-ecf0a1b13407,3190,,"[5.0, 0.1]",3825634,88,,True,,,1.5962145,,,,,,"[4.7, 11.9]",Low Pass,,11.803813,,,David Rodríguez Lombán,6702.0,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Back,188,Granada,1049,['e43e9047-6a1d-433b-b89a-43d785f27c40'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:43:50.982,Pass,
,,,,,,,,,,,,,,,,,,3.284814,,,,,,,,,,,,,,,0fd5e7c6-dfe2-4bbf-ac50-f7eac0379d44,3192,,"[4.7, 15.4]",3825634,88,,,,,0.00562582,,Right Foot,,,,"[75.8, 15.8]",High Pass,,71.10113,Incomplete,,Youssef El-Arabi,27109.0,,,,,,2,From Throw In,David Rodríguez Lombán,6702.0,Left Center Back,188,Granada,1049,"['9e0ee8f2-fdbd-4eb6-92bc-539f1441f47a', 'bd632099-d485-427a-bddd-8f540081e383']",54,,,,,,,,,,,,,,,,,,Granada,1049,00:43:54.603,Pass,
,,,,,,,,,,,,,,,,,,1.688813,,,,,,,,,,,,,,,9e0ee8f2-fdbd-4eb6-92bc-539f1441f47a,3194,,"[44.3, 64.3]",3825634,88,,,,,-0.6982952,,Head,,,,"[63.6, 48.1]",High Pass,,25.197817,,,Didier Digard,27345.0,,,,,Recovery,2,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,189,Real Betis,218,"['0fd5e7c6-dfe2-4bbf-ac50-f7eac0379d44', 'c33075ed-c4be-45d5-b32c-fee056e5bf36']",57,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:57.888,Pass,
,,,,,,,,,,,,,,,,,,3.798475,,,,,,,,,,,,,,,38986c8e-dacc-424e-ac40-22f3c2b256f2,3197,,"[64.4, 47.8]",3825634,88,,,,,0.6814794,,Right Foot,,,,"[91.4, 69.7]",High Pass,,34.765068,Incomplete,,Francisco Portillo Soler,6873.0,,,,,,2,Regular Play,Didier Digard,27345.0,Right Defensive Midfield,189,Real Betis,218,"['0d76da9b-c937-440c-936d-2bac18273403', 'bc3890fa-44bb-41f1-b7bc-b1741aedfe0e', 'e696ea9a-2cd6-4ac3-96bf-b995cb4a6df9']",59,,,,,,,,,,,,,,,,,,Real Betis,218,00:43:59.576,Pass,True
,,,,,,,,,,,,,,,,,,2.565914,,,,,,,,,,,,,,,e696ea9a-2cd6-4ac3-96bf-b995cb4a6df9,3199,,"[28.7, 10.4]",3825634,89,,,,,0.09306373,,Left Foot,,,,"[58.7, 13.2]",High Pass,,30.130383,Incomplete,,Nicolás Federico López Alonso,25126.0,,,,,Recovery,2,Regular Play,Cristiano Biraghi,7158.0,Left Back,189,Real Betis,218,"['0e2eea1d-d882-4362-a6eb-c8e2e79b3891', '38986c8e-dacc-424e-ac40-22f3c2b256f2', '6247fe3c-9d38-4428-a1ae-e9bad541aa7a']",3,,,,,,,,,,,,,,,,,,Granada,1049,00:44:03.375,Pass,
