50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.926288,,,,,,,,,,,,,e812f067-0656-45fb-86c8-c619fdc4ca5f,3135,,"[70.9, 53.3]",3825808,81,,,,,2.2142975,,Left Foot,,,"[65.2, 60.9]",,Ground Pass,,9.5,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Throw In,Alejandro Barrera García,25057.0,Center Attacking Midfield,176,Sporting Gijón,1041,['31f1671b-348b-43ca-b303-d7c4ade9b34d'],57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:36:57.278,Pass,
,,,,,,,,,,,,,,,,1.355454,,,,,,,,,,,,,9dc6a7fd-3cdc-47b3-8b45-e1a0f1c36c2d,3138,,"[65.2, 60.9]",3825808,81,,,,,-2.2191284,,Right Foot,,,"[57.7, 51.0]",,Ground Pass,,12.420145,,,,,Omar Mascarell González,18398.0,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['011df433-2106-4d0d-95e5-68ed1a1586ae'],58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:36:58.360,Pass,
,,,,,,,,,,,,,,,,0.823928,,,,,,,,,,,,,e9b4e3a2-8ace-4eaf-a44f-4764c1d4f930,3141,,"[56.9, 50.3]",3825808,81,,,,,1.1393014,,Left Foot,,,"[63.3, 64.2]",,Ground Pass,,15.302614,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,176,Sporting Gijón,1041,['da6b3d06-393d-40ba-984b-304ba18d7cde'],59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:36:59.861,Pass,
,,,,,,,,,,,,,,,,2.802851,,,,,,,,,,,,,3b879521-6e7c-4f74-8d2b-97e68e88dcad,3144,,"[64.1, 64.4]",3825808,82,,,,,-0.4259635,,Right Foot,,,"[109.5, 43.8]",,High Pass,,49.85499,,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,"['1a91c8e3-cbe2-4652-87ae-6f09667bdb24', '9ba8480f-0324-4cb9-9b46-71dc9b3007ca']",2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:02.228,Pass,
,,,,,,,,,,,,,,,,3.988202,,,,,,,,,,,,,2461cde5-b55a-47f6-828b-35a24738b8f9,3148,,"[11.0, 46.5]",3825808,82,,,,,-0.1543567,,Drop Kick,,,"[68.2, 37.6]",,High Pass,,57.888256,,,Incomplete,,,,,,,,,2,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,176,Sporting Gijón,1041,['0ec1bd0c-6db7-47e4-9b92-a61993e030a2'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:14.638,Pass,
,,,,,,,,,,,,,,,,2.412318,,,,,,,,,,,,,0ec1bd0c-6db7-47e4-9b92-a61993e030a2,3149,,"[51.9, 42.5]",3825808,82,,,,,-0.6647745,,Head,,,"[55.6, 39.6]",,High Pass,,4.7010636,,,,,Rachid Aït-Atmane,27526.0,,,,,Recovery,2,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,176,Sporting Gijón,1041,"['2461cde5-b55a-47f6-828b-35a24738b8f9', '35213f54-7ddf-4af2-b4cc-26cf72b2ef13']",18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:18.626,Pass,
,,,,,,,,,,,,,,,,0.5874,,,,,,,,,,,,,8dee707a-8d0d-459e-885a-8f2dcfa3c1cb,3152,,"[56.2, 40.6]",3825808,82,,,,,2.1193457,,Right Foot,,,"[52.9, 46.0]",,Low Pass,,6.328507,,,,,Omar Mascarell González,18398.0,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,176,Sporting Gijón,1041,['59c6a319-d349-4a70-a63d-b36b5e119b2c'],22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:22.097,Pass,
,,,,,,,,,,,,,,,,1.50272,,,,,,,,,,,,,f7fda7ed-4d50-40d8-a617-df19d0f7abd1,3155,,"[50.7, 43.8]",3825808,82,,,,,-1.4566699,,Right Foot,,,"[53.6, 18.5]",,Ground Pass,,25.465664,,,,,Alejandro Menéndez Díez,23994.0,,,,,,2,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,176,Sporting Gijón,1041,['5e1a0f9a-1f9d-4f74-98a9-dafbf984b116'],22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:22.898,Pass,
,,,,,,,,,,,,,,,,1.440206,,,,,,,,,,,,,4e6000b0-b44c-478b-940d-33ba0b53f057,3158,,"[54.0, 19.3]",3825808,82,,,,,2.8986974,,Left Foot,,,"[42.7, 22.1]",,Ground Pass,,11.641735,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Throw In,Alejandro Menéndez Díez,23994.0,Left Back,176,Sporting Gijón,1041,['839301bb-8c23-4772-9acf-b7e76a3f1b8d'],24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:24.482,Pass,
,,,,,,,,,,,,,,,,1.371663,,,,,,,,,,,,,25be4bf6-f993-4381-943f-50d41bafe077,3161,,"[42.7, 22.1]",3825808,82,,,,,1.742694,,Right Foot,,,"[37.7, 50.9]",,Ground Pass,,29.230806,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,176,Sporting Gijón,1041,['8297b524-3418-4cd5-a344-52eaf27495cb'],26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:26.076,Pass,
,,,,,,,,,,,,,,,,1.207577,,,,,,,,,,,,,c8e9c316-1154-4942-823b-7d89aeff2322,3164,,"[36.4, 51.6]",3825808,82,,,,,1.2018368,,Right Foot,,,"[45.1, 74.1]",,Ground Pass,,24.123432,,,,,Ognjen Vranješ,16332.0,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['987b4a46-077d-4094-ba54-48fe0e5a0471'],29,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:29.360,Pass,
,,,,,,,,,,,,,,,,0.998784,,,,,,,,,,,,,f7a8a967-a83c-4ed1-b4df-d0cd7a649764,3167,,"[47.7, 71.3]",3825808,82,,,,,-1.3784007,,Right Foot,,,"[50.7, 55.9]",,Ground Pass,,15.6894865,,,,,Omar Mascarell González,18398.0,,,,,,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,176,Sporting Gijón,1041,['39250096-53e8-459b-813e-b46f16884860'],31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:31.948,Pass,
,,,,,,,,,,,,,,,,1.409523,,,,,,,,,,,,,a4ce8cb0-a5f1-4b4c-a0fc-ce63b7d818b7,3170,,"[50.7, 55.7]",3825808,82,,,,,-2.4173427,,Right Foot,,,"[42.9, 48.8]",,Ground Pass,,10.413933,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,176,Sporting Gijón,1041,['6e69197e-9f46-4f11-bfa1-de3c32831a60'],34,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:34.212,Pass,
,,,,,,,,,,,,,,,,1.984537,,,,,,,,,,,,,198ddd1e-9712-47f4-9f4e-d61465c1dab8,3173,,"[42.7, 48.8]",3825808,82,,,,,-1.3230835,,Right Foot,,,"[51.4, 14.4]",,Low Pass,,35.483093,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['c807f698-0567-42ff-9fbc-4111b0e96620'],35,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:35.800,Pass,
,,,,,,,,,,,,,,,,1.459969,,,,,,,,,,,,,7a167fc8-0734-4bb3-adc2-fa801142fc4b,3176,,"[52.5, 15.6]",3825808,82,,,,,-0.68506503,,Right Foot,,,"[68.9, 2.2]",,Ground Pass,,21.178291,,,,,Alejandro Menéndez Díez,23994.0,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,176,Sporting Gijón,1041,['a2dc2473-1a34-4dbd-b7a4-e21cb51f102f'],38,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:38.527,Pass,
,,,,,,,,,,,,,,,,1.367091,,,,,,,,,,,,,363cecd0-edfd-4c72-a37a-6dbaf82962d3,3179,,"[67.4, 2.9]",3825808,82,,,,,2.6191893,,Left Foot,,,"[50.9, 12.4]",,Ground Pass,,19.039433,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Throw In,Alejandro Menéndez Díez,23994.0,Left Back,176,Sporting Gijón,1041,['35f09de2-5f10-436a-a8bd-a815c2570689'],40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:40.737,Pass,
,,,,,,,,,,,,,,,,0.836527,,,,,,,,,,,,,7c9b500d-f2d1-4d4b-b20e-46f6357980e2,3182,,"[50.9, 12.4]",3825808,82,,,,,1.1518474,,Right Foot,,,"[56.6, 25.2]",,Ground Pass,,14.011781,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,176,Sporting Gijón,1041,['112f76fb-8c59-48c0-9422-4b0fa6d0de26'],43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:43.018,Pass,
,,,,,,,,,,,,,,,,2.23929,,,,,,,,,,,,,5733d4e9-4e61-46e0-9d72-055432896082,3185,,"[56.6, 32.7]",3825808,82,,,,,1.2796832,,Right Foot,,,"[64.6, 59.4]",,Ground Pass,,27.872747,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,176,Sporting Gijón,1041,['69e6c5d8-9b80-4006-94b8-4e47411f690e'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:46.202,Pass,
,,,,,,,,,,,,,,,,1.128606,,,,,,,,,,,,,547efeb9-0605-4122-a4ba-dc91511868de,3188,,"[70.2, 57.4]",3825808,82,,,,,1.1180179,,Right Foot,,,"[77.4, 72.2]",,Ground Pass,,16.458433,,,,,Alen Halilović,6926.0,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['b126f4b4-c3d4-4645-be5f-e232678ca6e4'],50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:50.268,Pass,
,,,,,,,,,,,,,,,,2.214361,,,,,,,,,,,,,0a5e5552-b087-4485-8d05-3e3e35fb2553,3191,,"[72.8, 69.8]",3825808,82,,,,,-0.93490183,,Left Foot,,,"[93.1, 42.3]",,High Pass,,34.18099,,,,,Alejandro Barrera García,25057.0,,,,,,2,From Throw In,Alen Halilović,6926.0,Right Wing,176,Sporting Gijón,1041,['3a05ecfb-dfa8-4b88-b2d7-5e122b3e991b'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:53.272,Pass,
,,,,,,,,,,,,,,,,0.958984,,,,,,,,,,,,,9515c4d4-7145-4d6c-80cc-0c3b4376ffa3,3199,,"[94.2, 50.9]",3825808,82,,,,,0.9482294,,Right Foot,,,"[105.9, 67.2]",,Ground Pass,,20.064396,,,,,Alen Halilović,6926.0,,,,,,2,From Throw In,Alejandro Barrera García,25057.0,Center Attacking Midfield,176,Sporting Gijón,1041,"['c482a6bd-10fb-47bf-9411-6ab6138901fc', 'e89e603c-ab7c-42d0-a366-cfe3d5fd3669']",59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:59.177,Pass,True
,,,,,,,,,,,,,,,,1.566145,,,,,,,,,,,,,eb3d423c-9a49-4b7f-b5ee-ad73373102f3,3202,,"[104.0, 70.4]",3825808,83,,,,,0.44872335,,Left Foot,,,"[114.8, 75.6]",,Ground Pass,,11.986659,,,,,Ognjen Vranješ,16332.0,,,,,,2,From Throw In,Alen Halilović,6926.0,Right Wing,176,Sporting Gijón,1041,['506dda49-92b2-47b8-9e98-9e81f30627da'],1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:01.701,Pass,
,,,,,,,,,,,,,,,,0.769677,,,,,,,,,,,,,052e3120-070f-4424-8a4d-0173febe2bde,3205,,"[114.6, 73.5]",3825808,83,,,,,-1.5979215,,Right Foot,True,True,"[113.9, 47.7]",,Ground Pass,,25.809494,,,Incomplete,,Carlos Castro García,24173.0,,,,,,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,176,Sporting Gijón,1041,"['2773e5c2-bcad-4330-894d-79db19ebb4b3', '42f7beee-7ff6-4d66-8159-90c05de249b3']",3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:03.391,Pass,
,,,,,,,,,,,,,,,,0.788165,,,,,,,,,,,,,4c6470be-5ff0-451e-a9db-069201dfbac0,3209,,"[80.6, 60.5]",3825808,83,,,,,0.8475586,,Right Foot,,,"[91.9, 73.3]",,Ground Pass,,17.07425,,,,,Alen Halilović,6926.0,,,,,Recovery,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['5f303fb8-1f65-472c-a082-1c464f2a9a7e'],6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:06.976,Pass,
,,,,,,,,,,,,,,,,1.070558,,,,,,,,,,,,,b2c682ab-55b4-4fe4-a1e0-bf25b2a15d2d,3212,,"[92.3, 73.5]",3825808,83,,,,,-2.7308757,,Left Foot,,,"[79.9, 68.1]",,Ground Pass,,13.524792,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Throw In,Alen Halilović,6926.0,Right Wing,176,Sporting Gijón,1041,['199417d9-362a-432b-b42a-562f9ba66ad1'],7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:07.822,Pass,
,,,,,,,,,,,,,,,,2.063041,,,,,,,,,,,,,02caff1d-2f6b-4a06-a33a-07e69f0bcab9,3215,,"[79.9, 68.1]",3825808,83,,,,,-2.1830814,,Right Foot,,,"[64.8, 46.6]",,Ground Pass,,26.2728,,,,,Jorge Meré Pérez,8818.0,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,176,Sporting Gijón,1041,['23d7c857-7e58-43ac-b467-e8589a5243a4'],10,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:10.077,Pass,
,,,,,,,,,,,,,,,,1.905426,,,,,,,,,,,,,2eba65b7-e5fa-4472-b493-9bd24776835c,3218,,"[63.7, 38.4]",3825808,83,,,,,-1.1837183,,Right Foot,,,"[76.5, 7.0]",,Ground Pass,,33.908703,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,176,Sporting Gijón,1041,['4df589ac-7637-4525-8b89-6287959509bc'],12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:12.959,Pass,
,,,,,,,,,,,,,,,,3.285527,,,,,,,,,,,,,fcf11fda-d804-4362-a8ae-b3cad24d10a3,3222,,"[80.8, 5.2]",3825808,83,,,,,0.101688854,,Right Foot,,,"[120.0, 9.2]",,High Pass,,39.403553,,,Out,,Alejandro Menéndez Díez,23994.0,,,,,,2,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,176,Sporting Gijón,1041,"['5a350b97-50ba-4200-8347-5aa3957738c6', '6a6a8933-c790-4c6a-9b2f-84f676e70950']",17,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:17.087,Pass,True
,,,,,,,,,,,,,,,,2.960908,,,,,,,,,,,,,5bbea835-0359-41c9-a3bf-f9148c022502,3224,,"[7.0, 44.1]",3825808,83,,True,,,0.10564114,,Right Foot,,,"[68.3, 50.6]",,High Pass,,61.643654,,,Incomplete,,Raúl García Escudero,6391.0,,,,,Goal Kick,2,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,177,Athletic Club,215,"['968f5beb-f366-4887-a924-fd046b58ed55', 'ff3c8dfe-78a3-49c0-bf0d-61afcbd4285c']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:49.200,Pass,
,,,,,,,,,,,,,,,,2.261009,,,,,,,,,,,,,2c475ef9-5f34-41e1-a46a-dba212323a07,3228,,"[61.6, 34.9]",3825808,83,,,,,1.7316746,,Head,,,"[57.9, 57.7]",,High Pass,,23.098269,,,,,Alen Halilović,6926.0,,,,,Recovery,2,Regular Play,Alejandro Barrera García,25057.0,Center Attacking Midfield,178,Sporting Gijón,1041,['0b78674e-b31d-40c0-8ea6-2cb6693655a2'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:53.787,Pass,
,,,,,,,,,,,,,,,,1.659244,,,,,,,,,,,,,3672849a-7c75-4e01-8331-43fb1155bece,3235,,"[54.2, 0.1]",3825808,84,,,,,0.42808947,,,,,"[74.8, 9.5]",,High Pass,,22.643322,,,Incomplete,,Sabin Merino Zuloaga,6666.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,179,Athletic Club,215,"['2dbc70c0-8083-423e-a3a2-5220cf3d59ce', 'a6794273-0761-4dc2-9cee-938a0e949a99']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:11.053,Pass,
,,,,,,,,,,,,,,,,3.900903,,,,,,,,,,,,,b0151f00-ccff-4df3-ac0e-8e932c797195,3238,,"[46.6, 60.5]",3825808,84,,,,,0.09251862,,Right Foot,,,"[104.8, 65.9]",,High Pass,,58.449978,,,Incomplete,,Carlos Castro García,24173.0,,,,,Recovery,2,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,179,Athletic Club,215,"['3767c07e-6364-493c-8609-f16d8349923c', '50b4702c-8aa3-4856-a596-4fcd950cafc1']",14,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:14.248,Pass,
,,,,,,,,,,,,,,,,0.997435,,,,,,,,,,,,,13a732fc-59a8-47c0-abe8-800cb211a780,3241,,"[105.9, 80.0]",3825808,84,,,,,-2.4047,,,,,"[95.1, 70.2]",,Low Pass,,14.583552,,,,,Alen Halilović,6926.0,,,,,Throw-in,2,From Throw In,Ognjen Vranješ,16332.0,Right Back,180,Sporting Gijón,1041,['c7c4f900-b944-4a82-b5c2-63ceca07dc16'],30,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:30.858,Pass,
,,,,,,,,,,,,,,,,2.88167,,,,,,,,,,,,,2fddc501-d48d-453e-a11e-b29fb5db8b10,3244,,"[95.5, 70.2]",3825808,84,,,,,-1.2338494,,Left Foot,True,,"[112.7, 21.1]",,High Pass,,52.025475,,,,,Alejandro Menéndez Díez,23994.0,,True,,,,2,From Throw In,Alen Halilović,6926.0,Right Wing,180,Sporting Gijón,1041,['e318b149-7ee1-4682-a7c7-3d503c669bd8'],33,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:33.991,Pass,
,,,,,,,,,,,,,,,,1.05257,,,,,,,,,,,,,c281362b-3554-4d29-a133-22233e997d8f,3246,,"[112.9, 20.9]",3825808,84,,,,,1.3619654,,Head,True,,"[116.1, 36.0]",,High Pass,,15.435349,,,Incomplete,,,,,,,,,2,From Throw In,Alejandro Menéndez Díez,23994.0,Left Back,180,Sporting Gijón,1041,['f9527df7-6732-42b9-8fc8-1bf042941db1'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:39:36.873,Pass,
,,,,,,,,,,,,,,,,1.764292,,,,,,,,,,,,,61a6719b-4e86-46e3-b8db-679d6f228d5e,3249,,"[10.9, 48.2]",3825808,84,,,,,0.26731896,,Drop Kick,,,"[66.4, 63.4]",,High Pass,,57.543808,,,,,Raúl García Escudero,6391.0,,,,,,2,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,181,Athletic Club,215,['3c8e2249-8c61-4d21-8244-8d2442bda3f4'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:45.488,Pass,
,,,,,,,,,,,,,,,,1.395461,,,,,,,,,,,,,e63a0eab-8c11-4047-9143-23812d2e1e35,3251,,"[66.3, 66.4]",3825808,84,,,,,-1.3146449,,Head,,,"[69.6, 53.8]",,Low Pass,,13.024976,,,Incomplete,,Javier Eraso Goñi,6606.0,,,,,,2,From Keeper,Raúl García Escudero,6391.0,Center Forward,181,Athletic Club,215,"['bf3ca166-7a58-4b0c-8913-e8afe1d1dea7', 'f87923bc-88fc-40c9-bedc-89cb892f5993']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:47.253,Pass,
,,,,,,,,,,,,,,,,2.106393,,,,,,,,,,,,,cb021f46-ad6d-4bc2-848e-38ea850365ad,3255,,"[57.0, 41.7]",3825808,84,,,,,-1.4485046,,Right Foot,,,"[59.2, 23.8]",,Ground Pass,,18.034689,,,,,Sabin Merino Zuloaga,6666.0,,,,,Recovery,2,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,181,Athletic Club,215,['1e166271-5a8e-4de6-adbe-c8a68a7859aa'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:50.783,Pass,
,,,,,,,,,,,,,,,,1.26247,,,,,,,,,,,,,d9d6d450-be28-42dd-894c-3cf1318e77eb,3261,,"[84.3, 0.1]",3825808,85,,,,,0.5244699,,,,,"[96.4, 7.1]",,Low Pass,,13.978912,,,,,Raúl García Escudero,6391.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,182,Athletic Club,215,['55a19dd8-1fc6-4d6e-a211-da00fb22d54e'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:14.728,Pass,
,,,,,,,,,,,,,,,,0.00154,,,,,,,,,,,,,995eaef5-aab2-4c54-82b4-e5c8723ae4e0,3271,,"[2.7, 75.6]",3825808,85,,,,,0.124354996,,Right Foot,,,"[6.7, 76.1]",,Ground Pass,,4.031129,,,Incomplete,,,,,,,,,2,Regular Play,Ognjen Vranješ,16332.0,Right Back,183,Sporting Gijón,1041,['70fe2243-16ca-4536-9340-6f41a2515413'],23,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:23.487,Pass,
,,,,,,,,,,,,,,,,1.834859,,,,,,,,,,,,,a1de1af6-48ef-42a9-a640-754258201db5,3273,,"[6.0, 44.0]",3825808,85,,,,,-1.0446246,,Left Foot,,,"[19.3, 21.1]",,Ground Pass,,26.482069,,,,,Jorge Meré Pérez,8818.0,,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,184,Sporting Gijón,1041,['8c30fad8-9287-4a12-897d-ca13a2a0754c'],31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:31.402,Pass,
,,,,,,,,,,,,,,,,1.418809,,,,,,,,,,,,,e34f6dc7-c22e-4822-a58e-2a0beed8f38d,3276,,"[20.8, 21.3]",3825808,85,,,,,0.8405147,,Left Foot,,,"[34.5, 36.6]",,Ground Pass,,20.537283,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,From Goal Kick,Jorge Meré Pérez,8818.0,Left Center Back,184,Sporting Gijón,1041,['63cd47bc-0952-48f2-9ebe-e2bdfba49402'],34,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:34.190,Pass,
,,,,,,,,,,,,,,,,1.830451,,,,,,,,,,,,,fbaaee05-9a5b-454b-8056-b653c9719664,3279,,"[42.3, 30.1]",3825808,85,,,,,1.4908147,,Left Foot,,,"[44.4, 56.3]",,Ground Pass,,26.284025,,,,,Luis Hernández Rodríguez,6561.0,,,,,,2,From Goal Kick,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,184,Sporting Gijón,1041,['aa139d1e-fa2c-4610-ae48-c9ae0b4e37fc'],39,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:39.741,Pass,
,,,,,,,,,,,,,,,,0.990792,,,,,,,,,,,,,618bf578-7750-4033-8c4f-93d6ca36a5a0,3282,,"[45.5, 58.5]",3825808,85,,,,,0.4853833,,Right Foot,,,"[63.7, 68.1]",,Ground Pass,,20.576685,,,,,Alen Halilović,6926.0,,,,,,2,From Goal Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,184,Sporting Gijón,1041,['6d4b5b37-3a2e-48d5-99df-2384a7621e07'],42,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:42.447,Pass,
,,,,,,,,,,,,,,,,0.542777,,,,,,,,,,,,,e65883d2-6699-4026-a130-1b84f06aa397,3285,,"[63.7, 65.9]",3825808,85,,,,,-1.2627436,,Left Foot,,,"[64.4, 63.7]",,Ground Pass,,2.3086793,,,,,Omar Mascarell González,18398.0,,,,,,2,From Goal Kick,Alen Halilović,6926.0,Right Wing,184,Sporting Gijón,1041,['37a114c8-c0a1-4991-9288-460b4d0a2d92'],45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:45.347,Pass,
,,,,,,,,,,,,,,,,0.822777,,,,,,,,,,,,,0ed92b71-6016-4f6e-99ba-f1c76baff57d,3288,,"[64.4, 63.3]",3825808,85,,,,,0.36850008,,Right Foot,,,"[74.5, 67.2]",,Ground Pass,,10.826818,,,,,Alejandro Barrera García,25057.0,,,,,,2,From Goal Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,184,Sporting Gijón,1041,['b5f7af7a-0e43-4279-bb87-cdaebb6fed7d'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:46.059,Pass,
,,,,,,,,,,,,,,,,1.328964,,,,,,,,,,,,,7842585b-19c2-4dfc-a283-9a1b73512aea,3292,,"[88.0, 69.3]",3825808,85,,,,,0.5191461,,Right Foot,,,"[99.9, 76.1]",,Ground Pass,,13.705838,,,,,Ognjen Vranješ,16332.0,,,,,,2,From Goal Kick,Alejandro Barrera García,25057.0,Center Attacking Midfield,184,Sporting Gijón,1041,"['0318c89f-725e-41fe-be29-ebc0d4537247', 'be7ee1f7-7515-44e1-adcb-312702cb7f06']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:49.559,Pass,True
,,,,,,,,,,,,,,,,1.044807,,,,,,,,,,,,,af10b7be-ef20-4446-a3ba-36b4860e6ed4,3295,,"[97.7, 74.5]",3825808,85,,,,,-3.0676537,,Right Foot,,,"[81.5, 73.3]",,Ground Pass,,16.244383,,,,,Rachid Aït-Atmane,27526.0,,,,,,2,From Goal Kick,Ognjen Vranješ,16332.0,Right Back,184,Sporting Gijón,1041,['657b21f4-a8a9-4b0b-ac27-fb21eda1b72a'],52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:52.832,Pass,
