bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.291753,,,,,,,,,,,,,,e2e85573-4576-4767-b67c-538fcec366eb,2581,,"[55.5, 29.5]",3825570,75,,,,-0.9574506,,Left Foot,,,,"[68.1, 11.6]",,Ground Pass,,21.889952,,,,,Youssef El-Arabi,27109.0,,,,,,Free Kick,2,From Free Kick,Javier Márquez Moreno,24783.0,Left Defensive Midfield,179,Granada,1049,['32949ab5-6c3c-4acb-bc43-821d62bf84e0'],30,,,,,,,,,,,,,,,,,,Granada,1049,00:30:30.466,Pass,
,,,,,,,,,,,,,,,,0.129976,,,,,,,,,,,,,,8202b6b7-7eb8-47be-9e87-aaf13ae511b1,2585,,"[108.2, 24.7]",3825570,75,,,,1.3134726,,Left Foot,,,,"[109.2, 28.5]",,Ground Pass,,3.9293766,,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,,2,From Free Kick,Youssef El-Arabi,27109.0,Center Forward,179,Granada,1049,"['02a9c7ef-af95-4af5-bad9-db55a43c0245', '287912f4-9d5d-49e5-be00-7cf2b913e172']",38,,,,,,,,,,,,,,,,,,Granada,1049,00:30:38.273,Pass,
,,,,,,,,,,,,,,,,1.274243,,,,,,,,,,,,,,5967c4cf-4e1f-4f1a-8981-99c1f621bf11,2591,,"[74.5, 39.2]",3825570,75,,,,-0.8135597,,Right Foot,,,,"[81.4, 31.9]",,High Pass,,10.044899,,,,,Javier Márquez Moreno,24783.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,179,Granada,1049,['e09a99e0-2738-49e1-8f17-472bae7f554f'],42,,,,,,,,,,,,,,,,,,Granada,1049,00:30:42.056,Pass,
,,,,,,,,,,,,,,,,2.25768,,,,,,,,,,,,,,08970577-8049-4fec-91d0-c43c73dba1fa,2594,,"[84.4, 27.4]",3825570,75,,,,1.1648012,,Left Foot,,,,"[98.5, 60.2]",,High Pass,,35.70224,,,,,Isaac Ajayi Success,6918.0,,,,,,,2,From Free Kick,Javier Márquez Moreno,24783.0,Left Defensive Midfield,179,Granada,1049,['6f0ad705-5ef7-4289-ad7f-6bdfd888c670'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:30:45.018,Pass,
,,,,,,,,,,,,,,,,0.627961,,,,,,,,,,,,,,a07f179c-cc08-42ff-a76c-29fff2cdc2d8,2597,,"[98.5, 60.2]",3825570,75,,,,-0.96850896,,Right Foot,,,,"[107.3, 47.4]",,Low Pass,,15.533191,,,Incomplete,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,From Free Kick,Isaac Ajayi Success,6918.0,Right Wing,179,Granada,1049,"['350eac57-93aa-4a75-8ff2-a331a0c01579', '7b1d138e-52da-47ff-ae15-9d542b4130e6']",48,,,,,,,,,,,,,,,,,,Granada,1049,00:30:48.815,Pass,
,,,,,,,,,,,,,,,,1.945009,,,,,,,,,,,,,,6c77f113-8422-4d39-9814-91f0a08bbdd6,2604,,"[27.4, 8.6]",3825570,76,,,,2.425849,,Right Foot,,,,"[9.0, 24.6]",,Ground Pass,,24.3836,,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,,2,From Free Kick,Diego Mainz García,26781.0,Left Center Back,179,Granada,1049,['9b09f2fb-35cb-4511-827c-c135bd181431'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:31:00.916,Pass,
,,,,,,,,,,,,,,,,1.36282,,,,,,,,,,,,,,ce15126f-bd62-4968-ae09-92c0fa20fd57,2607,,"[9.0, 24.6]",3825570,76,,,,0.011672622,,Right Foot,,,,"[34.7, 24.9]",,Ground Pass,,25.701752,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,179,Granada,1049,['7d47c8a4-08ae-4903-b6d1-6a959bae5c25'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:31:02.955,Pass,
,,,,,,,,,,,,,,,,1.475823,,,,,,,,,,,,,,6501923e-4dd3-4ad0-99f0-c3355452216e,2610,,"[46.2, 28.5]",3825570,76,,,,-0.9962912,,Right Foot,,,,"[59.6, 7.8]",,Ground Pass,,24.65867,,,,,Javier Márquez Moreno,24783.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,179,Granada,1049,['21861323-e9ae-4753-8840-887a08157b41'],8,,,,,,,,,,,,,,,,,,Granada,1049,00:31:08.163,Pass,
,,,,,,,,,,,,,,,,2.768226,,,,,,,,,,,,,,f5132e3d-0fc9-4567-8326-1b4a9dfcc222,2613,,"[69.1, 8.8]",3825570,76,,,,1.2578039,,Left Foot,,,,"[88.0, 67.2]",,High Pass,,61.382164,,,,,Isaac Ajayi Success,6918.0,,,True,,,,2,From Free Kick,Javier Márquez Moreno,24783.0,Left Defensive Midfield,179,Granada,1049,['9a5f46fa-d866-4d3f-a047-2af84a99facd'],11,,,,,,,,,,,,,,,,,,Granada,1049,00:31:11.450,Pass,
,,,,,,,,,,,,,,,,2.827392,,,,,,,,,,,,,,78a1247f-71cb-4b20-a47a-ccd148d341ac,2616,,"[88.0, 67.3]",3825570,76,,,True,2.2616496,,,,,,"[77.5, 80.0]",,Low Pass,,16.478472,,,Out,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,2,From Free Kick,Isaac Ajayi Success,6918.0,Right Wing,179,Granada,1049,"['1441b5f8-8684-477a-8644-17104f9b5229', 'ade80520-3535-4fde-8015-15e5929a4f0f']",14,,,,,,,,,,,,,,,,,,Granada,1049,00:31:14.258,Pass,True
,,,,,,,,,,,,,,,,1.514022,,,,,,,,,,,,,,bc1fb6ac-62d1-4c2d-8019-5dbb1cd4ecc8,2618,,"[45.7, 0.1]",3825570,76,,,,0.13455324,,,,,,"[68.6, 3.2]",,High Pass,,23.108873,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,Throw-in,2,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,180,Eibar,322,"['53eb56d2-6d78-4094-acc7-c05181d21668', '6908ebc7-f3f4-48c4-b5fb-1a20663c55c2']",36,,,,,,,,,,,,,,,,,,Eibar,322,00:31:36.894,Pass,
,,,,,,,,,,,,,,,,2.783309,,,,,,,,,,,,,,6908ebc7-f3f4-48c4-b5fb-1a20663c55c2,2620,,"[51.5, 76.9]",3825570,76,,,,-2.0656838,,Head,,,,"[44.7, 64.3]",,Low Pass,,14.3178215,,,,,Diego Mainz García,26781.0,,,,,,Interception,2,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,181,Granada,1049,"['33b3bd6d-b6e3-418a-b9f1-4c03eb6eb059', 'bc1fb6ac-62d1-4c2d-8019-5dbb1cd4ecc8']",38,,,,,,,,,,,,,,,,,,Granada,1049,00:31:38.408,Pass,
,,,,,,,,,,,,,,,,0.920649,,,,,,,,,,,,,,dc6bec2a-b672-472f-ab84-d16ef1635ab9,2624,,"[46.6, 63.9]",3825570,76,,,,2.3871124,,Right Foot,,,,"[41.6, 68.6]",,Ground Pass,,6.8622155,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,,2,Regular Play,Diego Mainz García,26781.0,Left Center Back,181,Granada,1049,"['188acae6-5d55-4d23-b4e6-8260ab888f9e', 'e79ee3d3-4b39-448b-903d-0b3da56422f0']",42,,,,,,,,,,,,,,,,,,Granada,1049,00:31:42.309,Pass,True
,,,,,,,,,,,,,,,,2.737376,,,,,,,,,,,,,,3dcd88cd-daea-43e5-b797-9e8bf15c7f8f,2628,,"[39.3, 73.2]",3825570,76,,,,-0.22242215,,Right Foot,,,,"[84.4, 63.0]",,High Pass,,46.23905,,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,,2,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,181,Granada,1049,"['7b4ced05-280d-4680-b2fa-d0a3865a3212', '9fd7eccf-e68d-496a-a878-abe58c84d13e']",47,,,,,,,,,,,,,,,,,,Granada,1049,00:31:47.919,Pass,
,,,,,,,,,,,,,,,,0.992923,,,,,,,,,,,,,,9fd7eccf-e68d-496a-a878-abe58c84d13e,2630,,"[35.7, 17.1]",3825570,76,,,True,0.19032854,,,,,,"[46.6, 19.2]",,High Pass,,11.1004505,,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,181,Granada,1049,"['3dcd88cd-daea-43e5-b797-9e8bf15c7f8f', '57460987-c724-42c6-856f-d27748098ea7', '5ef9d4e3-8091-460b-8364-64fd27187063']",50,,,,,,,,,,,,,,,,,,Eibar,322,00:31:50.656,Pass,True
,,,,,,,,,,,,,,,,1.380699,,,,,,,,,,,,,,4f6ff70d-ee40-4a75-bae2-20c80cf3c27f,2634,,"[94.4, 31.9]",3825570,76,,,,-0.49039707,aa7a04a7-afa7-4843-878e-5d56563d73b6,Left Foot,,,,"[106.2, 25.6]",,Ground Pass,,13.3764715,,,,,Edgar Antonio Méndez Ortega,26387.0,True,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,181,Granada,1049,['587accaa-cd78-4d06-8c75-a530095d702f'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:31:55.025,Pass,
,,,,,,,,,,,,,,,,3.459972,,,,,,,,,,,,,,2d8770cc-6bd5-4afb-aed3-39426ea31c9d,2639,,"[6.0, 36.0]",3825570,77,,,,-0.3181855,,Right Foot,,,,"[73.4, 13.8]",,High Pass,,70.96196,,,,,Sergio Enrich Ametller,6700.0,,,,,,Goal Kick,2,From Goal Kick,Xabier Iruretagoiena Aranzamendi,27462.0,Goalkeeper,182,Eibar,322,['b2122517-1620-4e7e-b405-9a1e9741cf84'],25,,,,,,,,,,,,,,,,,,Eibar,322,00:32:25.980,Pass,
,,,,,,,,,,,,,,,,1.492247,,,,,,,,,,,,,,8b98d963-b921-40b4-a491-321408ba7e85,2641,,"[73.4, 13.8]",3825570,77,,,,-0.48850438,,Head,,,,"[87.7, 6.2]",,High Pass,,16.194136,,,,,David Juncà Reñé,6776.0,,,,,,,2,From Goal Kick,Sergio Enrich Ametller,6700.0,Center Forward,182,Eibar,322,['d30fc7b1-715e-4f9d-ac11-66a75475b072'],29,,,,,,,,,,,,,,,,,,Eibar,322,00:32:29.440,Pass,
,,,,,,,,,,,,,,,,1.595223,,,,,,,,,,,,,,7956c1db-5964-4c81-8981-8517a062ac7b,2644,,"[109.3, 4.6]",3825570,77,,,,1.5349989,,Left Foot,True,,,"[110.6, 40.9]",,Low Pass,,36.32327,,,Incomplete,,,,,,,,,,2,From Goal Kick,David Juncà Reñé,6776.0,Left Wing,182,Eibar,322,['8836a48f-d4f1-4f1d-8388-8e448a983833'],34,,,,,,,,,,,,,,,,,,Eibar,322,00:32:34.698,Pass,
,,,,,,,,,,,,,,,,1.330645,,,,,,,,,,,,,,d28c5cd8-0dcf-4b59-9156-2b56de2c99fb,2648,,"[120.0, 0.1]",3825570,78,True,,,1.8566748,,Left Foot,,,,"[110.8, 31.4]",,High Pass,,32.62407,,,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,David Juncà Reñé,6776.0,Left Wing,183,Eibar,322,['1bcf0831-5a04-4554-8bf8-cbf1daf87ca6'],33,,,,,,,,,,,,,,,,,,Eibar,322,00:33:33.641,Pass,
,,,,,,,,,,,,,,,,2.237604,,,,,,,,,,,,,,7006a985-155a-4258-8ee4-e24950131ed6,2653,,"[33.3, 58.7]",3825570,78,,,,-0.10502524,,Right Foot,,,,"[68.4, 55.0]",,Low Pass,,35.294476,,,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,,2,From Corner,Edgar Antonio Méndez Ortega,26387.0,Left Wing,183,Eibar,322,"['1cb81ad7-2650-4685-97a6-3df9b0d7de4f', '9ab44b7a-c53a-481b-b4df-6e56fad0d427', 'e86ed0ea-d661-4748-a8a0-b2f70a7a9ea9']",38,,,,,,,,,,,,,,,,,,Granada,1049,00:33:38.586,Pass,True
,,,,,,,,,,,,,,,,1.941212,,,,,,,,,,,,,,710514fc-213d-4080-91d4-86b1b47b985c,2657,,"[33.2, 26.7]",3825570,78,,,,2.5398715,,Right Foot,,,,"[18.2, 37.0]",,Ground Pass,,18.195879,,,,,Xabier Iruretagoiena Aranzamendi,27462.0,,,,,,,2,From Corner,Mikel Arruabarrena Aranbide,197493.0,Center Attacking Midfield,183,Eibar,322,['4d0ae319-3976-4e33-a3be-2620c8d82a25'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:33:42.864,Pass,
,,,,,,,,,,,,,,,,2.704725,,,,,,,,,,,,,,a5e1b7a8-98bd-4a51-9fba-ec24e3aed71a,2661,,"[20.0, 36.8]",3825570,78,,,,0.28150934,,Right Foot,,,,"[57.0, 47.5]",,High Pass,,38.5161,,,,,Mauro Javier Dos Santos,6837.0,,,,,,,2,From Corner,Xabier Iruretagoiena Aranzamendi,27462.0,Goalkeeper,183,Eibar,322,"['42c402d2-9470-4724-b024-bb6ed6b13320', '9529c095-3865-4029-83ae-c1cd45cbe979']",44,,,,,,,,,,,,,,,,,,Eibar,322,00:33:44.925,Pass,True
,,,,,,,,,,,,,,,,3.670829,,,,,,,,,,,,,,f39deab2-359e-49a7-837d-29312326b44d,2663,,"[57.0, 47.5]",3825570,78,,,,1.2867637,,Head,,,,"[66.4, 79.7]",,Low Pass,,33.544003,,,Out,,,,,,,,,,2,From Corner,Mauro Javier Dos Santos,6837.0,Right Center Back,183,Eibar,322,,47,,,,,,,,,,,,,,,,,,Eibar,322,00:33:47.630,Pass,
,,,,,,,,,,,,,,,,1.578806,,,,,,,,,,,,,,c7f80221-8bf7-44ca-a479-f59001467b92,2666,,"[54.3, 0.1]",3825570,79,,,,2.6651251,,,,,,"[32.6, 11.3]",,Low Pass,,24.419868,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,Throw-in,2,From Throw In,Diego Mainz García,26781.0,Left Center Back,184,Granada,1049,['a175872f-acc4-438e-a19a-2b5dae159e52'],4,,,,,,,,,,,,,,,,,,Granada,1049,00:34:04.884,Pass,
,,,,,,,,,,,,,,,,2.815958,,,,,,,,,,,,,,0f7b83e5-889f-48a3-86d5-a3960d0c8a80,2668,,"[41.0, 11.3]",3825570,79,True,,,0.08258578,,Right Foot,,,,"[85.7, 15.0]",,High Pass,,44.85287,,,,,Youssef El-Arabi,27109.0,,,,,,,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,184,Granada,1049,['30a4276f-57ea-44d5-9830-12e4c2d09d73'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:34:13.828,Pass,
,,,,,,,,,,,,,,,,3.081941,,,,,,,,,,,,,,4da5b0c9-8c50-49fe-8b2c-88e0215f9813,2670,,"[85.7, 15.0]",3825570,79,,,,-1.146788,,Head,,,,"[92.2, 0.6]",,High Pass,,15.79905,,,Out,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,From Throw In,Youssef El-Arabi,27109.0,Center Forward,184,Granada,1049,['55b71d72-5ca3-43bf-a9c7-175d39ac87d1'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:34:16.729,Pass,
,,,,,,,,,,,,,,,,2.651464,,,,,,,,,,,,,,04700ef4-e2ad-48e2-abc8-400c52c8b910,2674,,"[28.7, 80.0]",3825570,79,,,,-0.3051934,,,,,,"[70.6, 66.8]",,High Pass,,43.930058,,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,185,Eibar,322,['a2ade55e-a1b8-40c8-8d9f-600a50854ba5'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:34:31.873,Pass,
,,,,,,,,,,,,,,,,0.94294,,,,,,,,,,,,,,a2ade55e-a1b8-40c8-8d9f-600a50854ba5,2676,,"[49.5, 13.3]",3825570,79,,,,3.09995,,Head,,,,"[44.7, 13.5]",,High Pass,,4.804165,,,Incomplete,,Diego Mainz García,26781.0,,,,,,Recovery,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,185,Eibar,322,"['019e70b6-3291-46cd-b92c-d3a1769b084f', '04700ef4-e2ad-48e2-abc8-400c52c8b910', '4a1d0ef6-48c9-4ce5-b170-d2bb5685085c', '87080913-8ed2-4c9d-aa5e-66da08ba5846']",34,,,,,,,,,,,,,,,,,,Granada,1049,00:34:34.525,Pass,True
,,,,,,,,,,,,,,,,0.566951,,,,,,,,,,,,,,019e70b6-3291-46cd-b92c-d3a1769b084f,2679,,"[75.4, 66.6]",3825570,79,,,True,-2.6183143,,,,,,"[70.2, 63.6]",,Low Pass,,6.0033326,,,Unknown,,,,,,,,,Recovery,2,From Throw In,Borja González Tomás,6566.0,Center Forward,185,Eibar,322,"['04a19571-d416-4a0d-a21c-fd6f7c14b1aa', 'a2ade55e-a1b8-40c8-8d9f-600a50854ba5']",35,,,,,,,,,,,,,,,,,,Eibar,322,00:34:35.468,Pass,True
,,,,,,,,,,,,,,,,1.594406,,,,,,,,,,,,,,849e7694-1952-4eb9-bb3f-73f846ee1ce8,2682,,"[49.9, 13.3]",3825570,79,,,,1.7901806,,Left Foot,,,,"[46.6, 28.1]",,Ground Pass,,15.163443,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,Free Kick,2,From Free Kick,Diego Mainz García,26781.0,Left Center Back,186,Granada,1049,['dc2b2c46-4386-40c5-b83f-e3b27f132f60'],43,,,,,,,,,,,,,,,,,,Granada,1049,00:34:43.156,Pass,
,,,,,,,,,,,,,,,,1.999812,,,,,,,,,,,,,,08532b62-c1b3-4d05-9e10-3c9534e950c6,2685,,"[50.2, 27.7]",3825570,79,,,,-0.137788,,Right Foot,,,,"[87.7, 22.5]",,High Pass,,37.858818,,,,,Youssef El-Arabi,27109.0,,,,,,,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,186,Granada,1049,['ec633bd1-14ed-400c-b643-9fad8d90958d'],46,,,,,,,,,,,,,,,,,,Granada,1049,00:34:46.614,Pass,
,,,,,,,,,,,,,,,,2.79879,,,,,,,,,,,,,,a3106b58-0c05-45f6-846a-44dc0862e8ab,2687,,"[87.7, 22.5]",3825570,79,,,True,0.7375306,,,,,,"[105.2, 38.4]",,High Pass,,23.64445,,,Incomplete,,,,,,,,,,2,From Free Kick,Youssef El-Arabi,27109.0,Center Forward,186,Granada,1049,"['cf399f4c-25d9-40d3-b2fc-c64d6ceb1061', 'd9732582-761a-42ce-ae5d-cb4c2af9290f']",48,,,,,,,,,,,,,,,,,,Granada,1049,00:34:48.653,Pass,True
,,,,,,,,,,,,,,,,3.048438,,,,,,,,,,,,,,6b5a56e3-7265-43d7-9613-0b54efb8ff13,2692,,"[17.8, 37.7]",3825570,80,,,,0.37639457,,Drop Kick,,,,"[80.8, 62.6]",,High Pass,,67.74223,,,Incomplete,,,,,,,,,,2,From Free Kick,Xabier Iruretagoiena Aranzamendi,27462.0,Goalkeeper,186,Granada,1049,['b6e846e0-f826-4515-872e-cca6c507f50b'],1,,,,,,,,,,,,,,,,,,Eibar,322,00:35:01.225,Pass,
,,,,,,,,,,,,,,,,1.556737,,,,,,,,,,,,,,b6e846e0-f826-4515-872e-cca6c507f50b,2693,,"[39.3, 17.5]",3825570,80,,,,0.21109334,,Head,,,,"[63.1, 22.6]",,High Pass,,24.340296,,,,,Rubén Rochina Naixes,6680.0,,,,,,Recovery,2,From Free Kick,Diego Mainz García,26781.0,Left Center Back,186,Granada,1049,"['56f98155-c243-4d35-bfc0-295a2fe6f6b6', '6b5a56e3-7265-43d7-9613-0b54efb8ff13']",4,,,,,,,,,,,,,,,,,,Granada,1049,00:35:04.274,Pass,
,,,,,,,,,,,,,,,,2.264949,,,,,,,,,,,,,,b8448edf-695c-4b13-bfa6-4bebb1275d26,2700,,"[67.8, 19.6]",3825570,80,,,,0.801578,,Left Foot,,,,"[98.2, 51.0]",,High Pass,,43.704918,,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,Free Kick,2,From Free Kick,Javier Márquez Moreno,24783.0,Left Defensive Midfield,187,Granada,1049,['61ce29c2-1adc-4100-af3d-218419d12135'],33,,,,,,,,,,,,,,,,,,Granada,1049,00:35:33.203,Pass,
,,,,,,,,,,,,,,,,1.393121,,,,,,,,,,,,,,497d983d-0a13-4240-b6c1-633bedb0b965,2702,,"[98.3, 51.0]",3825570,80,,,,-0.8495303,,Head,,,,"[108.5, 39.4]",,High Pass,,15.446683,,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,187,Granada,1049,"['351eca42-bf7a-4125-85a3-65e6a0278047', '83a6b645-79b4-4a37-b9cc-e48ec43591db']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:35:35.508,Pass,
,,,,,,,,,,,,,,,,1.578845,,,,,,,,,,,,,,10c0ab17-7868-451a-8f7e-008762709b65,2708,,"[8.0, 66.1]",3825570,80,,,,0.67188174,,Right Foot,,,,"[25.1, 79.7]",,High Pass,,21.848799,,,Out,,,,,,,,,,2,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,187,Granada,1049,['36042a89-b3e9-4360-acce-f0763a063554'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:35:40.123,Pass,True
,,,,,,,,,,,,,,,,1.524589,,,,,,,,,,,,,,4d132d63-e6bf-44b9-bc0b-d328cedd048a,2709,,"[95.0, 0.1]",3825570,80,,,,0.9798783,,,,,,"[100.3, 8.0]",,Low Pass,,9.513149,,,,,Diego Mainz García,26781.0,,,,,,Throw-in,2,From Throw In,Javier Márquez Moreno,24783.0,Left Defensive Midfield,188,Granada,1049,['8060e993-a013-4e61-85ea-ca165c0ad248'],44,,,,,,,,,,,,,,,,,,Granada,1049,00:35:44.654,Pass,
,,,,,,,,,,,,,,,,2.059633,,,,,,,,,,,,,,c0ff659b-60ac-4c23-a644-6ad648e74ce2,2712,,"[100.3, 7.6]",3825570,80,,,,3.0635393,,Right Foot,,,,"[82.4, 9.0]",,High Pass,,17.954664,,,,,Javier Márquez Moreno,24783.0,,,,,,,2,From Throw In,Diego Mainz García,26781.0,Left Center Back,188,Granada,1049,['91d6476a-705f-4df3-bdd9-627f4a6a567c'],46,,,,,,,,,,,,,,,,,,Granada,1049,00:35:46.219,Pass,
,,,,,,,,,,,,,,,,0.849773,,,,,,,,,,,,,,37c79a1f-7607-45a1-b100-c4b7fa024054,2715,,"[82.7, 9.7]",3825570,80,,,,1.6111784,,Head,,,,"[82.3, 19.6]",,Low Pass,,9.908077,,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,From Throw In,Javier Márquez Moreno,24783.0,Left Defensive Midfield,188,Granada,1049,"['7d984eb0-a605-4129-8950-eaefd29e8fc9', 'deb14a69-c0db-413e-a064-07a48c302786']",48,,,,,,,,,,,,,,,,,,Granada,1049,00:35:48.278,Pass,True
,,,,,,,,,,,,,,,,0.747134,,,,,,,,,,,,,,cc6dee6b-2f5c-47f9-b1e6-cc7059ee2845,2727,,"[36.6, 57.6]",3825570,80,,,,-0.8318763,,Right Foot,,,,"[44.8, 48.6]",,Ground Pass,,12.175385,,,,,Mikel Arruabarrena Aranbide,197493.0,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Left Defensive Midfield,189,Eibar,322,['c8b9fda6-a2ce-4233-89b0-bb6e0c95364d'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:35:56.180,Pass,
,,,,,,,,,,,,,,,,1.550169,,,,,,,,,,,,,,8315e35b-d2d8-4077-9061-7502866dabfa,2730,,"[44.8, 48.6]",3825570,80,,,,-2.0676727,,Right Foot,,,,"[37.1, 34.4]",,Ground Pass,,16.153328,,,,,Daniel García Carrillo,6775.0,,,,,,,2,Regular Play,Mikel Arruabarrena Aranbide,197493.0,Center Attacking Midfield,189,Eibar,322,['244a0adf-2e1f-47d9-860e-f62ec6e6fe63'],57,,,,,,,,,,,,,,,,,,Eibar,322,00:35:57.002,Pass,
,,,,,,,,,,,,,,,,2.684701,,,,,,,,,,,,,,7a7ca748-592b-47e2-bdcd-b11b0088785b,2733,,"[41.7, 31.7]",3825570,80,,,,-0.7257207,,Right Foot,,,,"[75.4, 1.8]",,Ground Pass,,45.052193,,,,,David Juncà Reñé,6776.0,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,189,Eibar,322,['ca12754a-47c9-4b67-a617-0f4ba80e300b'],58,,,,,,,,,,,,,,,,,,Eibar,322,00:35:58.632,Pass,
,,,,,,,,,,,,,,,,3.247201,,,,,,,,,,,,,,78ac92bc-692f-47b9-82dc-f5829192373d,2736,,"[86.3, 14.8]",3825570,81,,,,1.0696077,,Left Foot,True,,,"[109.2, 56.6]",,Low Pass,,47.66183,,,,,Sergio Gontán Gallardo,6742.0,,,True,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Wing,189,Eibar,322,['9f33fd08-31b4-4309-8c19-66401c55afc9'],3,,,,,,,,,,,,,,,,,,Eibar,322,00:36:03.655,Pass,
,,,,,,,,,,,,,,,,7.186814,,,,,,,,,,,,,,a2921158-47de-4570-a277-24932a8344d3,2738,,"[111.3, 56.6]",3825570,81,,,,-1.412784,,Right Foot,True,,,"[120.0, 2.0]",,Ground Pass,,55.288788,,,Out,,,,,,True,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,189,Eibar,322,,6,,,,,,,,,,,,,,,,,,Eibar,322,00:36:06.902,Pass,
,,,,,,,,,,,,,,,,3.315216,,,,,,,,,,,,,,13da0a7d-4d2b-41cc-b374-d7f327c3c438,2740,,"[7.0, 44.1]",3825570,81,True,,,-0.65799725,,Right Foot,,,,"[59.4, 3.6]",,High Pass,,66.22696,,,,,Edgar Antonio Méndez Ortega,26387.0,,,True,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,190,Granada,1049,['3fa38e6c-f21f-4f5a-b377-3767f6fe674c'],20,,,,,,,,,,,,,,,,,,Granada,1049,00:36:20.460,Pass,
