50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.759204,,,,,,,,,,,,,,e2943875-3592-4b7c-bf61-b18617aa23d7,1656,,"[87.4, 37.5]",3825865,52,,,,,1.1739446,4c859b56-27a5-4a15-a9a5-7470231e00cd,Right Foot,,,"[97.5, 61.6]",,Ground Pass,,26.130825,,,,Alen Halilović,6926.0,True,,,,,,2,From Corner,Ismael López Blanco,24263.0,Left Back,126,Sporting Gijón,1041,['ff991ef3-fbda-40e7-95b7-bd1069477e16'],25,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:25.840,Pass,
,,,,,,,,,,,,,,,,,,1.700938,,,,,,,,,,,,,,801a43f7-6ec0-4500-9fe4-690cc9457ddd,1664,,"[67.6, 60.9]",3825865,52,,,,,-2.2085586,,Head,,,"[59.3, 49.7]",,High Pass,,13.940229,,,,Jorge Meré Pérez,8818.0,,,,,,Recovery,2,From Corner,Alberto Lora Ramos,26633.0,Right Back,126,Sporting Gijón,1041,['25e59f1f-f73f-42e6-84b9-235b12469472'],32,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:32.621,Pass,
,,,,,,,,,,,,,,,,,,1.627039,,,,,,,,,,,,,,fc3cf279-8ff2-48de-9835-707f7018c90a,1667,,"[60.9, 52.3]",3825865,52,,,,,2.1327178,,Other,,,"[57.5, 57.7]",,Low Pass,,6.3812222,,,,Alberto Lora Ramos,26633.0,,,,,,,2,From Corner,Jorge Meré Pérez,8818.0,Left Center Back,126,Sporting Gijón,1041,"['8e60c272-6fdf-4f64-8e80-c4d18619b682', 'db8a4d12-2f67-4b73-b74d-06edc011697d']",34,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:34.322,Pass,True
,,,,,,,,,,,,,,,,,,2.638259,,,,,,,,,,,,,,2a308783-e783-4651-9454-986a0e3fc652,1670,,"[59.1, 56.4]",3825865,52,,,,,0.7896535,,Left Foot,,,"[82.5, 80.0]",,Low Pass,,33.234318,,Out,,,,,,,,,,2,From Corner,Alberto Lora Ramos,26633.0,Right Back,126,Sporting Gijón,1041,,37,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:37.156,Pass,
,,,,,,,,,,,,,,,,,,2.119734,,,,,,,,,,,,,,5543bf22-512a-49b3-b156-672ec5462f79,1671,,"[38.8, 0.1]",3825865,52,,True,,,2.0344439,,,,,"[34.7, 8.3]",,Low Pass,,9.167879,,,,Álvaro Medrán Just,6736.0,,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Left Back,127,Getafe,216,['e9653b2c-28cd-47aa-ae4f-b3cf8eb86c13'],46,,,,,,,,,,,,,,,,,,,Getafe,216,00:07:46.777,Pass,
,,,,,,,,,,,,,,,,,,2.286182,,,,,,,,,,,,,,6595e774-1231-4ade-af62-21af79f0f0a5,1673,,"[40.6, 52.3]",3825865,52,,,,,1.0388225,,Right Foot,,,"[50.9, 69.8]",,Ground Pass,,20.306156,,,,Carlos Martín Vigaray,6856.0,,,,,,,2,From Throw In,Álvaro Medrán Just,6736.0,Left Center Midfield,127,Getafe,216,['68ca9bd0-6627-4ca7-800d-431117a6806c'],51,,,,,,,,,,,,,,,,,,,Getafe,216,00:07:51.416,Pass,
,,,,,,,,,,,,,,,,,,1.352743,,,,,,,,,,,,,,4369f9fb-1a57-4c62-8795-ce06e44a558a,1675,,"[53.6, 71.7]",3825865,52,,,,,0.017697267,,Right Foot,,,"[64.9, 71.9]",,Ground Pass,,11.30177,,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,,2,From Throw In,Carlos Martín Vigaray,6856.0,Right Back,127,Getafe,216,"['7593da30-e11d-4d93-8f35-3758aa206ab6', 'fd4c8825-8f6a-452c-96fa-dafcc910ccf1']",53,,,,,,,,,,,,,,,,,,,Getafe,216,00:07:53.702,Pass,
,,,,,,,,,,,,,,,,,,1.897857,,,,,,,,,,,,,,ef3b763a-866a-436f-99d0-bba9725271d5,1684,,"[81.0, 64.4]",3825865,53,,,,,-0.8105185,41e716e9-19f3-4f72-a350-da7b32a25838,Right Foot,,,"[110.1, 33.8]",,High Pass,,42.227596,,,,Álvaro Medrán Just,6736.0,True,,,,,Free Kick,2,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Wing,128,Getafe,216,['d3ab8c97-d0e3-4037-9c0b-3faf77d776ae'],32,,,,,,,,,,,,,,,,,,,Getafe,216,00:08:32.246,Pass,
,,,,,,,,,,,,,,,,,,1.822863,,,,,,,,,,,,,,c2d78f4f-fb89-4e18-8ed0-81ed7ed91057,1689,,"[5.7, 42.4]",3825865,53,,,,,0.63707036,,Right Foot,,,"[25.7, 57.2]",,Ground Pass,,24.880514,,,,Luis Hernández Rodríguez,6561.0,,,,,,,2,From Keeper,Iván Cuéllar Sacristán,6610.0,Goalkeeper,130,Sporting Gijón,1041,['34bde0e4-d52c-4f11-b1ea-6511ddd77e34'],52,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:52.070,Pass,
,,,,,,,,,,,,,,,,,,1.237391,,,,,,,,,,,,,,c267c6d0-5c23-4260-8cc7-ed4a072a0ce1,1693,,"[67.6, 74.5]",3825865,53,,,,,0.4549142,,Left Foot,,,"[76.8, 79.0]",,Ground Pass,,10.241582,,,,Alberto Lora Ramos,26633.0,,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,131,Sporting Gijón,1041,"['6f44ae61-8ab8-4151-a688-a98d533ec7f7', 'f59f65c3-904a-40a7-a941-43dbea7dfb17']",56,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:56.603,Pass,True
,,,,,,,,,,,,,,,,,,0.325737,,,,,,,,,,,,,,4354e0a8-bb73-40de-a732-e7ffa3fad59a,1696,,"[78.4, 77.4]",3825865,53,,,,,-2.4037776,,Right Foot,,,"[74.0, 73.4]",,Low Pass,,5.9464273,,,,Luis Hernández Rodríguez,6561.0,,,,,,,2,Regular Play,Alberto Lora Ramos,26633.0,Right Back,132,Sporting Gijón,1041,['acb91048-bf0e-4f71-a7a9-8c9fbbc48270'],58,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:58.100,Pass,
,,,,,,,,,,,,,,,,,,2.337375,,,,,,,,,,,,,,dacecbc6-b3e4-4a30-b362-5db1ecf05562,1700,,"[35.5, 6.1]",3825865,53,,,,,-0.14707835,,Left Foot,,,"[57.1, 2.9]",,High Pass,,21.83575,,,,Pablo Sarabia García,6720.0,,,,,,Recovery,2,From Counter,Damián Nicolás Suárez Suárez,6627.0,Left Back,133,Getafe,216,['08a05a3e-6260-4925-8c24-9f4526579450'],59,,,,,,,,,,,,,,,,,,,Getafe,216,00:08:59.096,Pass,
,,,,,,,,,,,,,,,,,,1.755953,,,,,,,,,,,,,,98d2cf6e-d761-4991-9038-3c5335a0b457,1708,,"[69.3, 5.2]",3825865,54,,True,,,2.3591099,,Left Foot,,,"[52.1, 22.3]",,Low Pass,,24.253866,,,,Juan Torres Ruiz,6861.0,,,,,,Free Kick,2,From Free Kick,Álvaro Medrán Just,6736.0,Left Center Midfield,134,Getafe,216,['fc18d8f8-98f2-4876-bf0c-d180bd3c370f'],32,,,,,,,,,,,,,,,,,,,Getafe,216,00:09:32.099,Pass,
,,,,,,,,,,,,,,,,,,1.817562,,,,,,,,,,,,,,85641f65-1ca8-43cd-aa34-d094ea162bad,1710,,"[51.1, 21.7]",3825865,54,,,,,1.8958765,,Right Foot,,,"[42.0, 48.7]",,Ground Pass,,28.49228,,,,Santiago Vergini,27403.0,,,,,,,2,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,134,Getafe,216,['b9389341-3e29-4a1b-b011-55f9b489d7d8'],35,,,,,,,,,,,,,,,,,,,Getafe,216,00:09:35.529,Pass,
,,,,,,,,,,,,,,,,,,1.744517,,,,,,,,,,,,,,f18cec5e-fe98-42f3-9acb-a48611a4fe88,1713,,"[46.8, 55.7]",3825865,54,,,,,0.23352441,,Right Foot,,,"[67.4, 60.6]",,High Pass,,21.17475,,Incomplete,,,,,,,,,,2,From Free Kick,Santiago Vergini,27403.0,Center Back,134,Getafe,216,['f3d4d227-d520-4bee-87f7-da83777d7cbe'],39,,,,,,,,,,,,,,,,,,,Getafe,216,00:09:39.711,Pass,
,,,,,,,,,,,,,,,,,,5.003139,,,,,,,,,,,,,,727b4e5e-4a99-43cb-9c7f-632e24484cfb,1717,,"[38.1, 12.2]",3825865,54,,,,,0.11534776,,Left Foot,,,"[110.6, 20.6]",,High Pass,,72.985,,Incomplete,,,,,,,,,,2,From Free Kick,Ismael López Blanco,24263.0,Left Back,134,Getafe,216,['aa390e41-f675-46a6-8c45-35780a290420'],45,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:45.137,Pass,
,,,,,,,,,,,,,,,,,,1.383359,,,,,,,,,,,,,,99717ef2-dd5e-4b60-b756-6e5a4ace8471,1719,,"[12.3, 52.8]",3825865,54,,True,,,-1.2661985,,Keeper Arm,,,"[21.7, 22.9]",,Low Pass,,31.342783,,,,Juan Torres Ruiz,6861.0,,,,,,,2,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,134,Getafe,216,['c8dd00bf-2ce8-4a60-9b7f-f4d2b1fe5d05'],53,,,,,,,,,,,,,,,,,,,Getafe,216,00:09:53.834,Pass,
,,,,,,,,,,,,,,,,,,1.130263,,,,,,,,,,,,,,fdca95d4-fccf-42a7-ba43-441067c06ca5,1721,,"[24.7, 22.3]",3825865,55,,,,,0.7491446,,Right Foot,,,"[34.7, 31.6]",,Ground Pass,,13.656135,,,,Mehdi Lacen,6745.0,,,,,,,2,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,134,Getafe,216,['aecdd6d6-a61a-44a7-bb37-f9ad580e9d9c'],0,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:00.404,Pass,
,,,,,,,,,,,,,,,,,,0.892532,,,,,,,,,,,,,,4c505cc7-8386-45dc-8edd-0f1eb57d97b1,1724,,"[43.0, 33.2]",3825865,55,,,,,-1.2968181,,Left Foot,,,"[47.3, 17.9]",,Ground Pass,,15.892766,,,,Stefan Šćepović,23416.0,,,,,,,2,From Free Kick,Mehdi Lacen,6745.0,Center Defensive Midfield,134,Getafe,216,['89547c6f-fd0f-453e-9098-80d0589335f9'],4,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:04.915,Pass,
,,,,,,,,,,,,,,,,,,1.103821,,,,,,,,,,,,,,54eb5c09-a2b4-48d2-9525-510e1b0bdfe7,1727,,"[53.6, 18.0]",3825865,55,,,,,-0.08673834,,Right Foot,,,"[76.6, 16.0]",,Ground Pass,,23.086792,,,,Álvaro Vázquez García,24035.0,,,,,,,2,From Free Kick,Stefan Šćepović,23416.0,Left Center Forward,134,Getafe,216,['216dddc5-fd06-4b55-aacf-6340d255b614'],7,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:07.986,Pass,
,,,,,,,,,,,,,,,,,,1.213211,,,,,,,,,,,,,,99101021-902e-4ad3-87d8-dcfbae12cb87,1730,,"[76.6, 16.0]",3825865,55,,,,,-2.360116,,Right Foot,,,"[63.8, 3.3]",,Ground Pass,,18.03136,,,,Pablo Sarabia García,6720.0,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Center Forward,134,Getafe,216,['ab7419c2-7977-4970-8990-1ffe53b54cb2'],9,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:09.113,Pass,
,,,,,,,,,,,,,,,,,,1.351288,,,,,,,,,,,,,,37c31269-23ab-4f31-a55b-076273ed8efd,1733,,"[64.3, 3.0]",3825865,55,,,,,1.9713309,,Left Foot,,,"[54.9, 25.2]",,Ground Pass,,24.10809,,,,Mehdi Lacen,6745.0,,,,,,,2,From Free Kick,Pablo Sarabia García,6720.0,Left Wing Back,134,Getafe,216,['f82744b2-5804-487f-aa4e-45aa6a072e05'],11,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:11.659,Pass,
,,,,,,,,,,,,,,,,,,3.05915,,,,,,,,,,,,,,71c92462-d002-4f40-8bbd-c405ec76f042,1736,,"[57.3, 27.1]",3825865,55,,,,,0.97689986,,Left Foot,,,"[88.9, 73.9]",,High Pass,,56.46946,,,,Pedro León Sánchez Gil,6907.0,,,True,,,,2,From Free Kick,Mehdi Lacen,6745.0,Center Defensive Midfield,134,Getafe,216,['a9496427-54da-4fe6-8501-fb334999fda1'],14,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:14.663,Pass,
,,,,,,,,,,,,,,,,,,1.684517,,,,,,,,,,,,,,dba1fa64-f724-41fc-93ab-a5861673f575,1740,,"[90.3, 71.9]",3825865,55,,,,,-1.1626472,,Right Foot,,,"[95.1, 60.8]",,Ground Pass,,12.093387,,,,Álvaro Medrán Just,6736.0,,,,,,,2,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Wing Back,134,Getafe,216,"['25fcfbea-a356-4385-a9ca-99c0350d4d10', '3de25db0-317a-4d2f-ba4f-294789aca3ec']",18,,,,,,,,,,,,,,,,,,,Getafe,216,00:10:18.657,Pass,True
,,,,,,,,,,,,,,,,,,1.639777,,,,,,,,,,,,,,4eb9f266-4280-4b7a-af0b-faca6f6499b6,1746,,"[96.6, 62.4]",3825865,56,,,,,-0.9752245,,Left Foot,True,,"[115.1, 35.1]",,High Pass,,32.97787,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Pablo Sarabia García,6720.0,Left Wing Back,135,Getafe,216,['767a98de-2c5f-4cb8-86b8-671935c64cd8'],24,,,,,,,,,,,,,,,,,,,Getafe,216,00:11:24.733,Pass,
,,,,,,,,,,,,,,,,,,2.974876,,,,,,,,,,,,,,7924cb53-b67d-48ac-bb45-d04aa86e5cca,1751,,"[90.7, 22.9]",3825865,56,,,,,-1.1048392,,Left Foot,,,"[99.4, 5.6]",,Low Pass,,19.3644,,,,Moisés Gómez Bordonado,11675.0,,,,,,,2,From Free Kick,Mehdi Lacen,6745.0,Center Defensive Midfield,135,Getafe,216,"['4e1992d1-bd37-46ec-83e2-4512591d5367', 'da66c544-046c-4d78-8718-cbc8d1194646']",28,,,,,,,,,,,,,,,,,,,Getafe,216,00:11:28.792,Pass,True
,,,,,,,,,,,,,,,,,,1.891052,,,,,,,,,,,,,,efdf6144-6b0a-44a9-a730-1c15ccd11431,1755,,"[115.3, 4.0]",3825865,56,,,,,1.8635094,,Left Foot,True,,"[106.5, 33.2]",,High Pass,,30.497213,,,,Santiago Vergini,27403.0,,,,,,,2,From Free Kick,Moisés Gómez Bordonado,11675.0,Right Center Midfield,135,Getafe,216,"['2b8d4cd5-9f8d-4b3d-bf54-c49bd5eed38b', 'd7a932a5-b704-4fa9-91a2-d34a1faae645']",36,,,,,,,,,,,,,,,,,,,Getafe,216,00:11:36.413,Pass,True
,,,,,,,,,,,,,,,,,,2.282401,,,,,,,,,,,,,,be41e34a-1ddc-4301-9435-10e012951b0f,1758,,"[106.5, 33.2]",3825865,56,,,,,1.8326187,,Right Foot,,,"[102.4, 48.5]",,High Pass,,15.839823,,,,Stefan Šćepović,23416.0,,,,,,,2,From Free Kick,Santiago Vergini,27403.0,Center Back,135,Getafe,216,"['1c78af6c-a1c5-4ce3-b4c0-bfbfe6d53dfe', '9c7f8ef7-ad9f-4b88-8471-fd03101a9eeb']",38,,,,,,,,,,,,,,,,,,,Getafe,216,00:11:38.304,Pass,True
,,,,,,,,,,,,,,,,,,1.153151,,,,,,,,,,,,,,4ecf2c5c-8f8d-4195-bb1f-cd14bb7d4fa9,1762,,"[103.0, 48.7]",3825865,56,,,,,-1.7514958,30c89258-5875-462f-be94-cebeb7ed5e4e,Right Foot,,,"[101.1, 38.3]",,Ground Pass,,10.572133,,,,Pedro León Sánchez Gil,6907.0,True,,,,,,2,From Free Kick,Stefan Šćepović,23416.0,Left Center Forward,135,Getafe,216,"['c5a5c674-21af-4739-8c5d-e780960e0023', 'f6eeed45-2218-451a-8950-723acacb8b91']",40,,,,,,,,,,,,,,,,,,,Getafe,216,00:11:40.598,Pass,True
,,,,,,,,,,,,,,,,,,1.784512,,,,,,,,,,,,,,51bb6bcf-bca5-43e8-91d3-039718b5e070,1767,,"[4.6, 40.6]",3825865,56,,True,,,-0.72334427,,Drop Kick,,,"[49.9, 0.6]",,High Pass,,60.432526,,Out,,,,,,True,,,,2,From Keeper,Iván Cuéllar Sacristán,6610.0,Goalkeeper,137,Sporting Gijón,1041,,54,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:11:54.923,Pass,
,,,,,,,,,,,,,,,,,,2.86848,,,,,,,,,,,,,,bbe8cc44-d025-498f-a7dd-fe0de48aea15,1771,,"[78.1, 80.0]",3825865,58,,,,,-0.4107642,,,,,"[106.8, 67.5]",,Low Pass,,31.303993,,Injury Clearance,,,,,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Center Back,138,Getafe,216,,32,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:32.689,Pass,
,,,,,,,,,,,,,,,,,,3.319903,,,,,,,,,,,,,,16efad15-eb9d-45d8-bdee-74c8a39294c3,1774,,"[14.9, 8.8]",3825865,58,,,,,0.5469011,,Left Foot,,,"[71.4, 43.2]",,High Pass,,66.14839,,Incomplete,,,,,,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,138,Getafe,216,['cdfc5331-16d9-474b-8d4b-4af0c52d849b'],37,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:37.048,Pass,
,,,,,,,,,,,,,,,,,,1.293736,,,,,,,,,,,,,,18317017-1439-41d1-88f0-f25112984ac8,1777,,"[53.0, 32.8]",3825865,58,,,,,-0.9933567,,Right Foot,,,"[61.6, 19.6]",,Ground Pass,,15.754364,,,,Moisés Gómez Bordonado,11675.0,,,,,,,2,From Throw In,Juan Torres Ruiz,6861.0,Left Center Back,138,Getafe,216,['eecb0f4e-650a-414c-9659-a0f9c96ba868'],41,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:41.923,Pass,
,,,,,,,,,,,,,,,,,,0.993433,,,,,,,,,,,,,,38ba9d28-5d6f-4615-8f3c-3b634912f03f,1780,,"[68.9, 10.6]",3825865,58,,,,,-1.048962,,Right Foot,,,"[73.5, 2.6]",,Ground Pass,,9.228217,,,,Pablo Sarabia García,6720.0,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Center Midfield,138,Getafe,216,['5e8ccb81-caf6-473f-9bc2-1ccd5efb16e1'],46,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:46.291,Pass,
,,,,,,,,,,,,,,,,,,1.745622,,,,,,,,,,,,,,12965071-85dc-40ae-9cfc-29d1c07edaeb,1783,,"[71.8, 5.4]",3825865,58,,,,,2.6525464,,Left Foot,,,"[54.7, 14.5]",,Ground Pass,,19.370596,,,,Juan Torres Ruiz,6861.0,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Left Wing Back,138,Getafe,216,['45431a98-c577-41f8-bcad-c202458de8f9'],50,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:50.331,Pass,
,,,,,,,,,,,,,,,,,,1.677193,,,,,,,,,,,,,,5bef1075-7a0b-412c-9464-a9cff3285e36,1786,,"[53.4, 14.8]",3825865,58,,,,,1.465047,,Right Foot,,,"[57.2, 50.6]",,Ground Pass,,36.00111,,,,Santiago Vergini,27403.0,,,,,,,2,From Throw In,Juan Torres Ruiz,6861.0,Left Center Back,138,Getafe,216,['2f041f0c-54fd-41e8-a1e8-75efe73cbca2'],53,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:53.295,Pass,
,,,,,,,,,,,,,,,,,,1.702624,,,,,,,,,,,,,,456b8735-0001-498b-a3e5-bf988e88d590,1789,,"[57.8, 51.7]",3825865,58,,,,,1.2026656,,Right Foot,,,"[63.2, 65.7]",,Ground Pass,,15.005332,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,2,From Throw In,Santiago Vergini,27403.0,Center Back,138,Getafe,216,['12951fa9-22bf-48b4-9bb6-af858332c2c7'],55,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:55.716,Pass,
,,,,,,,,,,,,,,,,,,1.44797,,,,,,,,,,,,,,3830cb61-ab7d-4e4a-a1bf-4382b40f3497,1792,,"[64.3, 67.9]",3825865,58,,,,,0.36120376,,Right Foot,,,"[77.8, 73.0]",,Ground Pass,,14.431216,,,,Pedro León Sánchez Gil,6907.0,,,,,,,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Center Back,138,Getafe,216,['17bf69f3-9393-429b-97e5-af8ac9154ea1'],58,,,,,,,,,,,,,,,,,,,Getafe,216,00:13:58.224,Pass,
,,,,,,,,,,,,,,,,,,0.946062,,,,,,,,,,,,,,716dab0b-f6a6-4b34-ba0d-a423fb23252e,1795,,"[72.4, 64.0]",3825865,59,,,,,-1.6411927,,Left Foot,,,"[71.3, 48.4]",,Ground Pass,,15.638734,,Incomplete,,,,,,,,,,2,From Throw In,Pedro León Sánchez Gil,6907.0,Right Wing Back,138,Getafe,216,['7ba18edc-704c-44cf-95fb-0e837acb054a'],2,,,,,,,,,,,,,,,,,,,Getafe,216,00:14:02.061,Pass,
,,,,,,,,,,,,,,,,,,1.929967,,,,,,,,,,,,,,dd868b0c-2e8b-4354-9a46-51740c5e2654,1801,,"[34.4, 71.9]",3825865,59,,,,,-0.02040533,,Right Foot,,,"[63.8, 71.3]",,Ground Pass,,29.406122,,,,Álvaro Medrán Just,6736.0,,,,,,Recovery,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Center Back,138,Getafe,216,['0006add3-f29a-4937-8afe-a8283b5f6c09'],10,,,,,,,,,,,,,,,,,,,Getafe,216,00:14:10.093,Pass,
,,,,,,,,,,,,,,,,,,1.948788,,,,,,,,,,,,,,5e761a4d-c606-4549-a428-aeab95102d8a,1807,,"[63.8, 80.0]",3825865,59,,True,,,-1.8399638,,,,,"[56.6, 53.9]",,Low Pass,,27.074896,,,,Moisés Gómez Bordonado,11675.0,,,,,,Throw-in,2,From Throw In,Álvaro Medrán Just,6736.0,Left Center Midfield,139,Getafe,216,['7f664f8b-0bdb-4edf-b986-5220bc8e105b'],16,,,,,,,,,,,,,,,,,,,Getafe,216,00:14:16.326,Pass,
,,,,,,,,,,,,,,,,,,0.944351,,,,,,,,,,,,,,4ceff1a8-3d61-442c-bfed-f1a3bcc9f9a3,1811,,"[83.6, 32.2]",3825865,59,,,,,0.5383009,,Left Foot,,,"[97.5, 40.5]",,Ground Pass,,16.189503,,,,Stefan Šćepović,23416.0,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Center Midfield,139,Getafe,216,"['047cd051-9950-4987-b14f-f8a016d02e69', '1b277193-5adf-4584-b0b5-9d8e28bf5a16']",23,,,,,,,,,,,,,,,,,,,Getafe,216,00:14:23.637,Pass,True
,,,,,,,,,,,,,,,,,,4.081357,,,,,,,,,,,,,,f40103f3-ddac-468d-966c-f0f6e056f7c1,1818,,"[7.0, 44.1]",3825865,59,,,,,-0.3841397,,Right Foot,,,"[68.6, 19.2]",,High Pass,,66.44223,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,140,Sporting Gijón,1041,['82816576-e243-47bc-b34d-1dd8ae2bdab9'],49,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:49.647,Pass,
,,,,,,,,,,,,,,,,,,1.411319,,,,,,,,,,,,,,82816576-e243-47bc-b34d-1dd8ae2bdab9,1819,,"[51.5, 60.9]",3825865,59,,,,,-0.38289872,,Head,,,"[65.9, 55.1]",,High Pass,,15.524175,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Damián Nicolás Suárez Suárez,6627.0,Right Center Back,140,Sporting Gijón,1041,"['6fa5ea02-73ca-43ae-8747-e4fc72ffc5e6', 'f40103f3-ddac-468d-966c-f0f6e056f7c1']",53,,,,,,,,,,,,,,,,,,,Getafe,216,00:14:53.729,Pass,
,,,,,,,,,,,,,,,,,,3.014038,,,,,,,,,,,,,,6fa5ea02-73ca-43ae-8747-e4fc72ffc5e6,1820,,"[54.2, 25.0]",3825865,59,,,,,-1.4153444,,Head,,,"[56.3, 11.6]",,High Pass,,13.563554,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,Recovery,2,From Goal Kick,Rachid Aït-Atmane,27526.0,Right Wing,140,Sporting Gijón,1041,"['82816576-e243-47bc-b34d-1dd8ae2bdab9', 'ed4f5ad4-044f-4c88-a0bf-71a8c1e0e5eb']",55,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:55.140,Pass,
,,,,,,,,,,,,,,,,,,0.330561,,,,,,,,,,,,,,283fc64c-4449-4fc5-b338-1c0b9edd9fb1,1823,,"[53.3, 10.9]",3825865,59,,,,,-2.3561945,,Left Foot,,,"[50.8, 8.4]",,Ground Pass,,3.535534,,,,Rachid Aït-Atmane,27526.0,,,,,,,2,From Goal Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,140,Sporting Gijón,1041,['a84e560c-d8b8-4129-995a-fa05cc36e744'],58,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:58.327,Pass,
,,,,,,,,,,,,,,,,,,1.994497,,,,,,,,,,,,,,4400dd6d-1a40-4aae-a0a7-d5e964142ac3,1825,,"[50.1, 5.7]",3825865,59,,,,,0.64667237,,Right Foot,,,"[65.2, 17.1]",,High Pass,,18.920095,,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,,2,From Goal Kick,Rachid Aït-Atmane,27526.0,Right Wing,140,Sporting Gijón,1041,['7021b41b-1b91-482e-82ff-c3b824932439'],58,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:58.658,Pass,
