50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe90ee2-7724-4162-ba87-eb560b38a283,1294,,,"[68.5, 59.8]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charly Musonda Junior,3601.0,Right Wing,71,Real Betis,218,['8d482dc2-10c4-4c6b-8939-1fb2984918b5'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:28:06.230,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,177e84ee-67d9-4bbe-a7c6-dd5cb3b821b2,1297,,,"[77.8, 70.7]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco José Molinero Calderón,6865.0,Right Back,71,Real Betis,218,['8b49d04d-6b4d-4da4-a982-5e656c028ba4'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:28:08.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f01796e-4fda-4412-9f14-e5a6e2c1a6ba,1301,,,"[90.6, 72.0]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,72,Real Betis,218,"['5b1f33d6-af31-4768-a3de-e52197a02a4a', '7bea26fa-cf10-4497-aa5d-32d3827ad810']",38,,,,,,,,,,,,,,,,,Real Betis,218,00:28:38.584,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6590a57a-44f5-46b4-ad76-d0f72957e2a5,1305,,,"[90.3, 64.5]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,72,Real Betis,218,"['3f4fe54f-6e5e-45b9-988d-b6b7d47e0702', '71e63c0f-0132-489b-ad9a-92242ca080cc']",41,,,,,,,,,,,,,,,,,Real Betis,218,00:28:41.367,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f3a231a-9bec-450b-ba5e-c185cf363ea9,1308,,,"[89.3, 62.9]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,72,Real Betis,218,['890d8714-d2e2-4a7f-a334-dadb5dacff44'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:28:42.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71655068-af8b-452c-b779-128bf050979a,1319,,,"[71.4, 56.9]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,72,Real Betis,218,['f024b3e1-5dc1-4b4d-921c-84e06ed1f185'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:28:48.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96548cae-00e5-4408-9fc6-bd7de5714d93,1323,,,"[81.3, 60.9]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,72,Real Betis,218,['ddb4eecd-77d3-4850-bfe9-e9efa6207368'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:28:51.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9af953-1dd9-4beb-a29b-2e1d636ab97e,1327,,,"[87.9, 76.6]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,72,Real Betis,218,['8314dbcb-17a1-476c-92d0-a5235440e7f9'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:28:53.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bfe0021-d1e4-440b-88b6-3ab80440fb9e,1330,,,"[84.7, 67.1]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,72,Real Betis,218,['beabbe98-8d9b-4346-8243-43adcd7a0bb8'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:28:55.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a57d134-3ef2-4c22-b1eb-da0e59f30734,1334,,,"[94.1, 77.5]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charly Musonda Junior,3601.0,Right Wing,72,Real Betis,218,['abc2a94d-27b7-4dc0-8237-8f41138a5dd7'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:29:00.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7e46d5-19eb-4abf-a62c-48d24680abfc,1337,,,"[82.5, 74.9]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,72,Real Betis,218,['188e1b3c-f488-4682-b9b3-ade90c91b8c4'],1,,,,,,,,,,,,,,,,,Real Betis,218,00:29:01.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59eadec0-1422-4666-a1f2-1fd5bbbe8623,1340,,,"[56.0, 38.3]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Left Center Back,72,Real Betis,218,['d57de7dd-bbdb-4d9d-882c-937e82633309'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:29:06.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453fdc57-4450-4026-b2c6-c3d54802a6c2,1344,,,"[77.5, 27.1]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charly Musonda Junior,3601.0,Right Wing,72,Real Betis,218,"['5afc49c9-11e6-4247-855a-dcf2e4cffb39', 'e4d0ebe1-5cd1-4801-a037-2950f745ab08']",9,,,,,,,,,,,,,,,,,Real Betis,218,00:29:09.168,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0abc2725-6a90-49ba-89c4-4623d0adb9e4,1353,,,"[72.3, 40.2]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,72,Real Betis,218,"['1859cd46-55d2-4cf1-a36c-8b47265814e5', '870ca8a5-7fa6-49e0-88e1-f825fe95d06c']",13,,,,,,,,,,,,,,,,,Real Betis,218,00:29:13.198,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e16ed8-6efd-4c94-a432-3becfe26963e,1359,,,"[70.5, 6.3]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charly Musonda Junior,3601.0,Right Wing,72,Real Betis,218,['bb1ef2c4-44d5-469e-8383-adf354ab44ea'],17,,,,,,,,,,,,,,,,,Real Betis,218,00:29:17.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b58d4449-e89c-4675-b7a3-31f245dbf6bb,1367,,,"[71.9, 12.4]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,72,Real Betis,218,['4be28d1b-0bd5-483a-8c24-3282d7b36f5d'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:29:23.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949ca6aa-20c6-4fcf-9970-3401a3e2bf31,1370,,,"[66.2, 11.7]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,72,Real Betis,218,['e56b6f9e-dc3b-40bb-a364-0a3fe5709e2e'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:29:23.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7e0b75-affb-4df3-91b7-815df582f268,1375,,,"[55.8, 23.1]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charly Musonda Junior,3601.0,Right Wing,72,Real Betis,218,"['1497f79b-0272-4111-9278-fbd1876150f7', '7570d8a0-be0d-42ea-9070-2d4bf950cb1f', '97440aae-d200-4134-8b2e-3d71bc24e564']",27,,,,,,,,,,,,,,,,,Real Betis,218,00:29:27.035,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb93177d-9821-41e1-89fb-5131eb212ca0,1378,,,"[62.9, 24.5]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,72,Real Betis,218,['7151620b-3644-4f75-ab21-3022b149c4bb'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:29:27.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8acc46a1-f88e-429f-97b8-ab63b82102cf,1385,,,"[117.3, 17.7]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,72,Real Betis,218,"['01b9a5cd-e9d4-4fd7-ac60-82b8cc6a90b0', '0edf8ed1-39bc-480f-a3d4-fbdbf5cdca7b']",34,,,,,,,,,,,,,,,,,Real Betis,218,00:29:34.168,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c187fd5-1fbc-4fb0-a17d-cb9d19ea4ec3,1390,,,"[19.4, 50.1]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,73,Celta Vigo,209,"['8ceedc65-ba88-489f-b568-a08663da70a3', 'eaa1a5aa-8679-4337-b4cb-3d93189715fa']",36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:36.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b3a822-11a3-4145-a499-e3fb4c761e4b,1393,,,"[22.9, 65.0]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,73,Celta Vigo,209,['c3015c8e-9394-4bc0-af03-3bc78cd3aca4'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:39.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a797966c-1aa2-40bd-bcb5-996669e9cada,1396,,,"[17.9, 43.7]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Right Center Back,73,Celta Vigo,209,['c9778330-d22a-4f02-af4d-9934ff79f776'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:44.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535f36c-aa8d-4d40-8abe-61efcc85b69f,1400,,,"[6.9, 41.8]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,73,Celta Vigo,209,"['ce852c3f-0341-4e7c-ac16-09706adc4d20', 'e7a98875-905b-4be3-8627-fb3348675d55']",45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:45.808,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d11257f-50c2-46ea-a6ea-8f94989666c8,1403,,,"[10.1, 54.6]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,73,Celta Vigo,209,['d2ccc05e-24d0-4a5b-8979-34729e35dc00'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:47.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c60acdcc-698f-4375-bd0a-5b3784ff116a,1406,,,"[31.9, 47.7]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,73,Celta Vigo,209,['750a96df-3433-4e64-ab0c-738dea34c9ed'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:51.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327feb3-cf6f-45e4-8e99-2f46a67aca00,1409,,,"[72.6, 20.8]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,73,Celta Vigo,209,['6bbb632a-5809-445e-aa11-6a02a796c1ea'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:57.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7195278c-d170-48bb-8c6b-6f3ee3378a56,1412,,,"[98.8, 29.3]",3825889,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Guidetti,6038.0,Center Forward,73,Celta Vigo,209,['160acbba-2996-463e-ad83-becf9efd160f'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:00.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02d4940e-b521-4f51-8a1e-f40178b0d7e9,1417,,,"[21.2, 48.0]",3825889,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,74,Real Betis,218,['1640ba55-487d-467b-82ef-3a1b71e5ea7a'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:30:03.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2eed96-552c-4386-b0c5-fbfe2cfa69d4,1420,,,"[36.2, 38.0]",3825889,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,74,Real Betis,218,['82ca1680-83aa-4400-86c0-c7971384f672'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:30:04.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6186a03-3b7e-4d15-afeb-80b0a73e752c,1423,,,"[88.0, 4.7]",3825889,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,74,Real Betis,218,['bf3734be-855e-44e1-bf15-f080a21a147d'],11,,,,,,,,,,,,,,,,,Real Betis,218,00:30:11.859,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,76fae832-f95a-4cfb-8036-64d0234af64d,1450,,,"[70.0, 17.2]",3825889,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,78,Celta Vigo,209,['5c0ab92a-41a2-4e19-98bc-d5083b31ecf5'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:32:53.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1356bc-b196-4eee-8a5b-30d30cd37a5a,1452,,,"[51.1, 48.7]",3825889,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,78,Celta Vigo,209,['bf9828eb-9380-4325-9f7b-1282e29db206'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:55.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761aa98c-14af-4a86-9558-f8e02a0e1539,1454,,,"[37.1, 35.3]",3825889,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,78,Celta Vigo,209,['170af93f-1a8b-421d-a6c5-36088edc18af'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:56.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afc4de17-33b9-46b7-8373-f313897fad6b,1457,,,"[39.9, 12.3]",3825889,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,78,Celta Vigo,209,['8c3f40b3-e2b4-4e9f-a288-8f3464f802d7'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:59.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916dbf02-baef-4939-9c41-a38d14bb87ac,1460,,,"[31.4, 20.3]",3825889,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,78,Celta Vigo,209,['27c49093-9e98-4735-8e2f-5575a625d7a9'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:01.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2af84ae-cad1-409e-bcae-98874ae3c361,1463,,,"[33.6, 37.9]",3825889,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Right Center Back,78,Celta Vigo,209,['1af49a40-1d1e-4f41-9ed0-b1cfcacfef42'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:04.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e23e4e8-92cf-44bb-9c76-e4db63f1f11d,1466,,,"[49.2, 22.2]",3825889,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,78,Celta Vigo,209,['affd2f0a-bf25-498e-b5e0-72f4321e760c'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:11.699,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f75587e5-de95-4e16-900f-598c92a2fc83,1469,,,"[70.9, 20.8]",3825889,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,78,Celta Vigo,209,['3b38112b-a881-4195-974f-9ba4667e4fee'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:14.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bab83ce-bdc8-411e-817e-9bbf418988a1,1478,,,"[103.8, 68.6]",3825889,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Right Wing,78,Celta Vigo,209,['7bbc3590-50be-4d67-9db6-cd265ec4bf68'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:19.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32143458-7aef-4f55-8984-0e8712a84d0c,1481,,,"[108.3, 39.9]",3825889,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,78,Celta Vigo,209,['3e5513b2-4a14-494d-bf10-1ac886d4685e'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:21.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e400e96f-472c-4ed0-8d50-78f0aff7ec09,1488,,,"[78.3, 47.3]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Castro Martín,6832.0,Center Forward,79,Real Betis,218,['107e5e37-3fdf-4444-89bb-6ddbfcee9e91'],1,,,,,,,,,,,,,,,,,Real Betis,218,00:34:01.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ac87162-7167-4efa-820c-c7bad949a9b4,1491,,,"[45.9, 23.9]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,80,Celta Vigo,209,['e9d24f95-c9ef-40bd-be76-30938ff1a684'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:03.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f163b61c-2df1-4b56-a65e-2f8208cec41c,1494,,,"[40.4, 6.6]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,80,Celta Vigo,209,['270cf5e6-cad1-41a7-a510-5600e5444b7b'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:05.995,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2743153c-3808-4286-b348-ddb52fe1a213,1498,,,"[62.6, 8.8]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,80,Celta Vigo,209,"['bee548e1-b19c-4393-979d-5abfb9f495ab', 'fcb83ffd-8ba2-4c17-bca7-e33091e983b4']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:07.272,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec10c004-550c-4ecd-82a9-ba7f7c06b8cc,1502,,,"[48.0, 39.9]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,81,Celta Vigo,209,['e29aafeb-b2ce-4806-b0dd-23071b0a3d91'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:22.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dde5e75-8eeb-4213-8453-9e84caea38ed,1505,,,"[55.3, 33.6]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,81,Celta Vigo,209,['d949f67a-e4f7-41ea-ae9e-8a902b035729'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:24.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57ad1f6-1b2b-44d9-97e1-7c779fb78dc6,1508,,,"[72.6, 47.7]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,81,Celta Vigo,209,['4d956fa6-6996-406f-baa7-37384385826a'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:27.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29b8adcd-5a17-4be8-84b3-67fdf1991860,1515,,,"[64.1, 34.1]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Right Center Back,82,Celta Vigo,209,['abfc56f4-8ab9-44b0-98e5-b9637ed352f0'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:39.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95673fe4-0407-4fb3-a46e-517d2d472613,1518,,,"[66.2, 7.5]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Planas Antolínez,7577.0,Left Back,82,Celta Vigo,209,['e76bce26-1aff-40eb-bbfa-ef0fd6d7850d'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:41.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88db0c43-1d45-4dff-8849-88edac4e1dff,1521,,,"[74.7, 2.6]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,82,Celta Vigo,209,['4b4cf5ee-0236-48f6-b291-4331e1ef1363'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:42.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fbd7dc7-0ef1-49d0-ac3d-6473bf6edd09,1524,,,"[88.5, 14.7]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,82,Celta Vigo,209,['1bd2daa6-5e92-4fae-9458-bf484586b850'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:44.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929829c0-5412-411d-ae52-a13ccf424edb,1531,,,"[76.6, 44.8]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,83,Real Betis,218,['e7785508-0338-4971-967c-f401d4fcdbc2'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:34:50.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da9dee5e-f4a3-4361-99b7-c806b152d8d7,1533,,,"[69.5, 63.3]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,83,Real Betis,218,['9374dbc0-4c6f-4b86-a00d-069693cabc16'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:34:53.540,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eb116361-9ceb-4d91-b33b-bbab4eab0861,1536,,,"[105.9, 59.3]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,83,Real Betis,218,['df7b6463-56af-449d-8333-14e403db77f5'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:34:56.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6780ffb-bcbd-420b-9384-d25ac00da5fb,1538,,,"[23.9, 21.1]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,84,Celta Vigo,209,['c1eebd36-8efd-4a08-8275-9a05e5018f75'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:57.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ff4b5b-c2e8-45f0-954d-b8bf38d6b67d,1541,,,"[16.6, 29.6]",3825889,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,84,Celta Vigo,209,['20872d69-006e-4e8b-b79a-3242abcd2b50'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:58.898,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,41779bd6-9d3c-426f-8306-ed675ec37ff8,1545,,,"[74.9, 66.5]",3825889,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Right Wing,84,Celta Vigo,209,['838c22b6-fb62-430f-8562-bb501a63f82b'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:05.045,Ball Receipt*,
