bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.781621,,,,,,,,,,,,,,145487f4-b083-4f95-b7f7-59be36e86238,20,,"[52.4, 78.8]",3825604,0,,,,-1.2071854,,Right Foot,,,,"[56.7, 67.5]",,Ground Pass,,12.090492,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,1,From Kick Off,Isaac Ajayi Success,6918.0,Right Wing,2,Granada,1049,"['ab7b9c17-959b-40d4-97d1-6a34800d9cf4', 'd0f13bdd-9688-4d05-bd2d-30bb8938e5bd']",8,,,,,,,,,,,,,,,,,Granada,1049,00:00:08.265,Pass,True
,,,,,,,,,,,,,,,,0.591529,,,,,,,,,,,,,,be3b7907-0161-4cc7-a3d3-7510500ff03e,27,,"[44.3, 14.4]",3825604,0,,,,-1.2614675,,Right Foot,,,,"[47.4, 4.7]",,Ground Pass,,10.18332,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,Recovery,1,From Kick Off,Enzo Nicolás Pérez,5741.0,Left Defensive Midfield,2,Granada,1049,"['1ad76871-be6b-4f2f-8ed8-c4c7367cb3a6', 'f3fa52f3-3514-4466-a9bc-006310e3bb0c']",12,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.245,Pass,True
,,,,,,,,,,,,,,,,0.549624,,,,,,,,,,,,,,d792d5fa-2ea9-4211-94f6-1345c2e9d371,29,,"[47.4, 4.7]",3825604,0,,,,0.50486135,,Right Foot,,,,"[55.0, 8.9]",,Ground Pass,,8.683317,,Incomplete,,Zakaria Bakkali,6725.0,,,,,,,1,From Kick Off,Lucas Alfonso Orbán Alegre,27480.0,Left Back,2,Granada,1049,"['3461ba81-241a-4d81-a06f-4d77c77206c6', 'dcda7bc3-fca1-4aa1-9a01-823cf65bc506']",12,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.837,Pass,
,,,,,,,,,,,,,,,,0.551479,,,,,,,,,,,,,,15703a38-918d-448c-9cc7-5c16e6cae448,33,,"[67.4, 57.7]",3825604,0,,,,1.0990188,,Right Foot,,,,"[69.9, 62.6]",,Ground Pass,,5.500909,,,,Isaac Ajayi Success,6918.0,,,,,,Recovery,1,From Kick Off,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,2,Granada,1049,"['b4f9c9b2-d4aa-404d-bc7b-578050dc63d8', 'dd5a54a0-ab17-4eaa-b38d-98b8919e6a8d']",14,,,,,,,,,,,,,,,,,Granada,1049,00:00:14.674,Pass,True
,,,,,,,,,,,,,,,,1.046644,,,,,,,,,,,,,,d5c0e15b-7c01-41f6-a2bb-1a860ec0046a,37,,"[68.4, 61.0]",3825604,0,,,,2.910502,,Left Foot,,,,"[58.2, 63.4]",,Ground Pass,,10.47855,,,,Rene Krhin,3160.0,,,,,,,1,From Kick Off,Isaac Ajayi Success,6918.0,Right Wing,2,Granada,1049,"['131733ce-c2e8-49c0-b134-cad46945b79f', 'e404d81f-1c51-4b27-8a2c-6ef257a56076']",16,,,,,,,,,,,,,,,,,Granada,1049,00:00:16.339,Pass,True
,,,,,,,,,,,,,,,,0.552884,,,,,,,,,,,,,,0c4adccc-dd88-454a-9fda-fb350e020487,39,,"[57.7, 63.4]",3825604,0,,,,-0.9310265,,Right Foot,,,,"[64.1, 54.8]",,Ground Pass,,10.720075,,,,Francisco Manuel Rico Castro,25707.0,,,,,,,1,From Kick Off,Rene Krhin,3160.0,Right Defensive Midfield,2,Granada,1049,['bd8e4614-4788-42f8-9276-4eac3ceb4574'],17,,,,,,,,,,,,,,,,,Granada,1049,00:00:17.386,Pass,
,,,,,,,,,,,,,,,,0.820111,,,,,,,,,,,,,,95742d52-307a-4a9c-8869-49a32ce0621e,41,,"[64.1, 54.2]",3825604,0,,,,0.5585993,,Right Foot,,,,"[69.7, 57.7]",,Ground Pass,,6.603787,,,,Isaac Ajayi Success,6918.0,,,,,,,1,From Kick Off,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,2,Granada,1049,['cc403109-b43a-4a36-b84d-54514cd5f35a'],17,,,,,,,,,,,,,,,,,Granada,1049,00:00:17.939,Pass,
,,,,,,,,,,,,,,,,0.828793,,,,,,,,,,,,,,033c8384-547c-47f9-a40a-c434ef1c820e,45,,"[71.5, 56.7]",3825604,0,,,,-2.2605963,,Right Foot,,,,"[68.2, 52.7]",,Ground Pass,,5.185557,,,,Francisco Manuel Rico Castro,25707.0,,,,,,,1,From Kick Off,Isaac Ajayi Success,6918.0,Right Wing,2,Granada,1049,"['98727f21-62a1-4b0b-b2d8-cc3c7f83fd2e', 'dd536bf5-eeef-4bcd-881a-0fcff5df088c']",19,,,,,,,,,,,,,,,,,Granada,1049,00:00:19.257,Pass,True
,,,,,,,,,,,,,,,,0.476952,,,,,,,,,,,,,,5bf959dd-d706-4a5a-88bf-72a0d87d2e2c,48,,"[69.3, 53.2]",3825604,0,,,,-1.1886797,,Right Foot,,,,"[73.6, 42.5]",,Ground Pass,,11.531695,,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,,1,From Kick Off,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,2,Granada,1049,"['5f03e099-176c-4808-9bdd-485becd22123', 'f37d0af9-d507-477b-bd2a-c7d2436de1cd']",20,,,,,,,,,,,,,,,,,Granada,1049,00:00:20.866,Pass,
,,,,,,,,,,,,,,,,1.560725,,,,,,,,,,,,,,572091d3-9fc0-4c18-8ac9-267aeab8f4d1,55,,"[54.1, 35.6]",3825604,0,,,,1.8144746,,Right Foot,,,,"[49.6, 53.7]",,Ground Pass,,18.651005,,,,Shkodran Mustafi,3638.0,,,,,,Free Kick,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,4,Valencia,207,['3a3a37ea-32ce-4e63-b06c-cd3594d32220'],41,,,,,,,,,,,,,,,,,Valencia,207,00:00:41.339,Pass,
,,,,,,,,,,,,,,,,0.888126,,,,,,,,,,,,,,9db67122-4c9d-43fc-8dd6-b119943511fb,59,,"[50.8, 60.9]",3825604,0,,,,-0.1412548,,Right Foot,,,,"[72.6, 57.8]",,Low Pass,,22.01931,,,,Sofiane Feghouli,18724.0,,,,,,,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,"['242bfe96-777a-49de-82ac-e970f64cbc8a', '809225b7-573f-451b-bdff-e62720e4e527']",44,,,,,,,,,,,,,,,,,Valencia,207,00:00:44.757,Pass,True
,,,,,,,,,,,,,,,,4.755933,,,,,,,,,,,,,,1990f753-e83b-4471-91b3-ed7346b11599,66,,"[52.8, 19.5]",3825604,1,True,,,1.2308122,,Left Foot,,,,"[74.2, 80.0]",,High Pass,,64.17328,,Out,,,,,,True,,,Free Kick,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,5,Granada,1049,,17,,,,,,,,,,,,,,,,,Granada,1049,00:01:17.717,Pass,
,,,,,,,,,,,,,,,,1.743267,,,,,,,,,,,,,,85c6e635-ff43-4214-855c-a472259e890b,67,,"[34.2, 0.1]",3825604,1,,,,0.4412936,,,,,,"[54.1, 9.5]",,High Pass,,22.008408,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,Throw-in,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,6,Valencia,207,"['35b1f17f-e448-4f96-b321-b6bb3b102a3b', 'c30ceae0-c025-4238-a240-0868753e3a3a']",34,,,,,,,,,,,,,,,,,Valencia,207,00:01:34.630,Pass,
,,,,,,,,,,,,,,,,2.160952,,,,,,,,,,,,,,35b1f17f-e448-4f96-b321-b6bb3b102a3b,69,,"[66.0, 70.6]",3825604,1,,,,-1.784165,,Head,,,,"[60.8, 46.6]",,High Pass,,24.556873,,,,Cristiano Biraghi,7158.0,,,,,,Recovery,1,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,7,Granada,1049,"['2df5e2ad-6fcb-49ab-8794-7fed260e72fc', '85c6e635-ff43-4214-855c-a472259e890b']",36,,,,,,,,,,,,,,,,,Granada,1049,00:01:36.373,Pass,
,,,,,,,,,,,,,,,,4.124427,,,,,,,,,,,,,,e0ff53e1-b4a7-47a0-8778-5176166489fe,72,,"[61.9, 46.8]",3825604,1,,,,0.38478985,,Left Foot,,,,"[106.1, 64.7]",,High Pass,,47.687,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,7,Granada,1049,"['9f3aa096-25b7-484d-8290-2c8bd7f01668', 'eb7d4653-146d-4cd9-8aa4-1e4941dbcf0b']",38,,,,,,,,,,,,,,,,,Granada,1049,00:01:38.602,Pass,
,,,,,,,,,,,,,,,,1.852485,,,,,,,,,,,,,,9f3aa096-25b7-484d-8290-2c8bd7f01668,74,,"[14.0, 15.4]",3825604,1,,,,-0.82973766,,Left Foot,,,,"[28.0, 0.1]",,High Pass,,20.738611,,Out,,,,,,,,,Recovery,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,7,Granada,1049,['e0ff53e1-b4a7-47a0-8778-5176166489fe'],42,,,,,,,,,,,,,,,,,Valencia,207,00:01:42.727,Pass,
,,,,,,,,,,,,,,,,0.929015,,,,,,,,,,,,,,49a2f2f4-a207-4284-bc37-f354b6c049d7,75,,"[92.7, 80.0]",3825604,1,,,,-1.6790669,,,,,,"[91.7, 70.8]",,Low Pass,,9.254189,,,,Francisco Manuel Rico Castro,25707.0,,,,,,Throw-in,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,8,Granada,1049,['438feae9-5f95-481e-b3c8-b1d536588f1b'],59,,,,,,,,,,,,,,,,,Granada,1049,00:01:59.698,Pass,
,,,,,,,,,,,,,,,,0.942614,,,,,,,,,,,,,,e9707af4-b3a5-40bc-a27b-df84dece3483,77,,"[91.2, 70.8]",3825604,2,,,,1.8673421,,Right Foot,,,,"[89.0, 78.0]",,Ground Pass,,7.528612,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,8,Granada,1049,['64ba5cfb-2ed8-40ed-bf1a-656b0fe2d3d7'],0,,,,,,,,,,,,,,,,,Granada,1049,00:02:00.627,Pass,
,,,,,,,,,,,,,,,,0.613544,,,,,,,,,,,,,,28bf158e-abd0-4de7-bd98-058fe0e97b33,85,,"[92.3, 78.0]",3825604,2,,,,-1.113518,,Right Foot,,,,"[95.4, 71.7]",,Ground Pass,,7.0213957,,,,Isaac Ajayi Success,6918.0,,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,8,Granada,1049,"['47336ee1-a072-49c5-b545-cab51500b01a', '750b13f1-a61d-4c11-8fd5-569639d22fc8']",3,,,,,,,,,,,,,,,,,Granada,1049,00:02:03.475,Pass,True
,,,,,,,,,,,,,,,,0.460808,,,,,,,,,,,,,,1108ad7e-fcc6-41c6-84df-5627350c0ac1,94,,"[23.1, 5.8]",3825604,2,,,,1.0882831,,Left Foot,,,,"[26.4, 12.1]",,Ground Pass,,7.111962,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,9,Valencia,207,"['2fd7f583-c685-45dd-8516-d6cae35ebb15', '40da3e78-ba66-4f8a-ad3a-31e7b403519f']",6,,,,,,,,,,,,,,,,,Valencia,207,00:02:06.978,Pass,True
,,,,,,,,,,,,,,,,0.619513,,,,,,,,,,,,,,65df4a7d-9c52-49c4-80e9-a150eaff52e1,97,,"[26.8, 12.1]",3825604,2,,,,2.4123154,,Right Foot,,,,"[22.1, 16.3]",,Ground Pass,,6.303174,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,9,Valencia,207,['d98ab8a6-2d3c-418d-bc21-c2d09f08aeac'],7,,,,,,,,,,,,,,,,,Valencia,207,00:02:07.497,Pass,
,,,,,,,,,,,,,,,,1.088449,,,,,,,,,,,,,,a07a289f-cc38-45c0-9845-2ac32260d729,102,,"[21.5, 16.0]",3825604,2,,,,2.3259008,,Left Foot,,,,"[15.1, 22.8]",,Ground Pass,,9.338094,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Left Defensive Midfield,9,Valencia,207,"['0253269d-8e54-4324-acb9-9bbc29f9a7b7', '36b6c0ac-c6c5-44a4-86eb-b2315f20953e', '5b917861-eb4e-49f7-a7e5-67f0c094c582']",8,,,,,,,,,,,,,,,,,Valencia,207,00:02:08.580,Pass,True
,,,,,,,,,,,,,,,,1.388842,,,,,,,,,,,,,,05623ddb-d63f-43ff-9e9d-1cbd18161f2a,106,,"[14.5, 23.7]",3825604,2,,,,-0.8239395,,Right Foot,,,,"[33.2, 3.5]",,Low Pass,,27.526896,,Incomplete,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,9,Valencia,207,"['a454bc9e-587c-4ced-ba03-d2a9d6a83742', 'db340ab3-244f-4e45-9821-f4cedfeea3f6']",9,,,,,,,,,,,,,,,,,Valencia,207,00:02:09.774,Pass,
,,,,,,,,,,,,,,,,0.591456,,,,,,,,,,,,,,0def1bf0-0c12-4523-ab05-aef047a8c456,110,,"[85.9, 64.1]",3825604,2,,,,-0.23523238,,Right Foot,,,,"[98.0, 61.2]",,Ground Pass,,12.442669,,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,10,Granada,1049,"['2eaeca19-c6ed-4ab3-be66-698ea114483f', 'd7637f9d-a377-4152-a3a9-751aa353162e']",13,,,,,,,,,,,,,,,,,Granada,1049,00:02:13.919,Pass,
,,,,,,,,,,,,,,,,1.492381,,,,,,,,,,,,,,3e3834fc-8d1c-4074-a7cb-75ad099eea00,119,,"[6.0, 36.0]",3825604,2,,,,-0.050641596,,Right Foot,,,,"[79.0, 32.3]",,High Pass,,73.093704,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,Goal Kick,1,From Goal Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,11,Valencia,207,"['8e1cd521-ba54-4d7b-a58a-3a762d7b69b0', '9d8b72b7-a5f7-4235-9291-2589c456bd77']",37,,,,,,,,,,,,,,,,,Valencia,207,00:02:37.321,Pass,
,,,,,,,,,,,,,,,,1.664899,,,,,,,,,,,,,,9d8b72b7-a5f7-4235-9291-2589c456bd77,122,,"[41.1, 47.8]",3825604,2,,,True,-1.6301326,,,,,,"[40.5, 37.7]",,High Pass,,10.117806,,,,Matheus Dória Macedo,4418.0,,,,,,Recovery,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,12,Granada,1049,"['34c8ffda-06a3-4cd3-a75c-e9ceaba50202', '3e3834fc-8d1c-4074-a7cb-75ad099eea00', '6f8b0480-0a24-48ab-83e9-26ac01aa6d30']",38,,,,,,,,,,,,,,,,,Granada,1049,00:02:38.813,Pass,True
,,,,,,,,,,,,,,,,2.176625,,,,,,,,,,,,,,bcfae195-e89b-4c41-9f7f-f7fa71f2633c,124,,"[40.1, 38.8]",3825604,2,,,,-0.2555491,,Head,,,,"[51.2, 35.9]",,High Pass,,11.472576,,,,Javier Márquez Moreno,24783.0,,,,,,,1,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,12,Granada,1049,['10320fc5-e92d-46ab-8256-66d1f5278ef2'],40,,,,,,,,,,,,,,,,,Granada,1049,00:02:40.478,Pass,
,,,,,,,,,,,,,,,,1.994808,,,,,,,,,,,,,,30886ede-ed54-4333-b39a-c73b498e62d9,128,,"[49.3, 44.1]",3825604,2,,,,1.0571903,,Right Foot,,,,"[62.5, 67.5]",,Ground Pass,,26.866335,,,,Isaac Ajayi Success,6918.0,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Center Attacking Midfield,12,Granada,1049,['cab4d4f9-6762-4734-84d3-55431f142ce1'],44,,,,,,,,,,,,,,,,,Granada,1049,00:02:44.903,Pass,
,,,,,,,,,,,,,,,,2.121518,,,,,,,,,,,,,,400e287e-5881-42d5-9c4b-1c7599619ef4,134,,"[71.1, 68.6]",3825604,3,,,,-0.6223381,,Left Foot,,,,"[111.8, 39.4]",,High Pass,,50.091217,,,,Matheus Dória Macedo,4418.0,,,,,,Free Kick,1,From Free Kick,Rubén Rochina Naixes,6680.0,Left Wing,13,Granada,1049,['0e2945c9-7d2a-4dc1-a57c-03284d1babda'],31,,,,,,,,,,,,,,,,,Granada,1049,00:03:31.455,Pass,
,,,,,,,,,,,,,,,,3.628919,,,,,,,,,,,,,,080bccd8-ce89-41bf-8216-b28b5b80421a,142,,"[3.4, 39.7]",3825604,4,,,,0.070970654,,Right Foot,,,,"[66.7, 44.2]",,High Pass,,63.45975,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,Free Kick,1,From Free Kick,Jaume Doménech Sánchez,6898.0,Goalkeeper,14,Valencia,207,"['c8ee2ebf-aa34-4c08-ae00-eb5805367e7d', 'f27a670c-64ba-42d0-85a8-485c6f26ac79']",13,,,,,,,,,,,,,,,,,Valencia,207,00:04:13.846,Pass,
