bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.263236,,,,,,,,,,,a6bacfa3-c1bb-41a4-9ed0-4be846dc5b11,3280,,"[19.3, 75.8]",3825567,80,,,,,-0.7853982,,Right Foot,,,"[26.8, 68.3]",High Pass,,10.606602,Incomplete,,Ignacio Cases Mora,18925.0,,,,,Recovery,2,Regular Play,Alberto Lora Ramos,26633.0,Right Back,156,Real Madrid,220,"['90765538-c38b-49e2-b4c1-358a480bad28', 'b2feab9d-6cb1-4875-bace-bd6d3a19b5e6']",47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:47.409,Pass,
,,,,,,,,,,,,,,,,,0.693967,,,,,,,,,,,90765538-c38b-49e2-b4c1-358a480bad28,3282,,"[93.3, 11.8]",3825567,80,,,,,-2.0736396,,Left Foot,,,"[91.1, 7.8]",Ground Pass,,4.565085,,,Mateo Kovačić,5456.0,,,,,Recovery,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,156,Real Madrid,220,"['a6bacfa3-c1bb-41a4-9ed0-4be846dc5b11', 'ba78b052-fdb3-4b99-ab1c-8e5c23ffeb58']",48,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:48.673,Pass,
,,,,,,,,,,,,,,,,,1.501492,,,,,,,,,,,65f1b751-d5c2-4302-89ac-4e3b6eecb195,3284,,"[93.7, 11.2]",3825567,80,,,,,2.26456,,Left Foot,,,"[85.3, 21.3]",Ground Pass,,13.13659,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Center Attacking Midfield,156,Real Madrid,220,['f06b3650-7401-4fbb-bd5f-fc4416a282ab'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:49.367,Pass,
,,,,,,,,,,,,,,,,,0.510901,,,,,,,,,,,c0e0e2c3-fabe-4a5e-9ae2-ea01a4c94cea,3288,,"[86.7, 21.4]",3825567,80,,,,,-0.34555557,,Right Foot,,,"[94.2, 18.7]",Ground Pass,,7.971198,Incomplete,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,156,Real Madrid,220,"['4193a497-2a1e-4e0c-a5b9-f13234679d2e', 'a3d9f9ad-0987-493c-8f5d-a4dbd21db556']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:51.832,Pass,True
,,,,,,,,,,,,,,,,,0.973059,,,,,,,,,,,a3d9f9ad-0987-493c-8f5d-a4dbd21db556,3289,,"[25.9, 61.4]",3825567,80,,,,,1.2998495,,Left Foot,,,"[26.4, 63.2]",Low Pass,,1.8681542,Incomplete,,,,,,,,Recovery,2,Regular Play,Alberto Lora Ramos,26633.0,Right Back,156,Real Madrid,220,"['3abf6e9b-59c6-4af0-bc90-42289aee0872', 'c0e0e2c3-fabe-4a5e-9ae2-ea01a4c94cea']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:52.343,Pass,
,,,,,,,,,,,,,,,,,2.597065,,,,,,,,,,,ff76c4ec-fe99-49a8-9caf-3c94aa1a0726,3291,,"[29.9, 63.8]",3825567,80,,,,,-0.7684506,,Left Foot,,,"[44.9, 49.3]",Low Pass,,20.862646,Incomplete,,Ignacio Cases Mora,18925.0,,,,,Recovery,2,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,156,Real Madrid,220,"['2f77c3e3-b76b-4202-80b3-87aaa58dab0b', 'af13484a-5f0a-4e8b-8941-3c41231e57c8']",53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:53.877,Pass,
,,,,,,,,,,,,,,,,,1.19243,,,,,,,,,,,d7e4acbb-a2e3-4d41-89a8-603a2d26e9c3,3295,,"[80.4, 28.2]",3825567,80,,,,,1.4775194,,Right Foot,,,"[83.3, 59.2]",Ground Pass,,31.13535,,,Danilo Luiz da Silva,3063.0,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,156,Real Madrid,220,['59602d98-8afb-4527-9640-297a7e6f231f'],57,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:57.957,Pass,
,,,,,,,,,,,,,,,,,1.170927,,,,,,,,,,,3fcf2000-ccb5-49d1-89dc-76dcc79e13cc,3297,,"[87.1, 59.2]",3825567,80,,,,,-1.5707964,,Right Foot,,,"[87.1, 50.3]",Ground Pass,,8.9,,,James David Rodríguez Rubio,5695.0,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,156,Real Madrid,220,['610b8612-524f-4aa4-89cf-7b7e191f6d3c'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:59.149,Pass,
,,,,,,,,,,,,,,,,,2.039534,,,,,,,,,,,4a730724-eb47-48ff-b27c-78532b97c900,3299,,"[99.1, 46.8]",3825567,81,,True,,,-1.563628,64c1af50-9832-491e-bcb2-3a91f0de5690,Left Foot,,,"[99.3, 18.9]",Ground Pass,,27.900717,,,Luka Modrić,5463.0,True,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,156,Real Madrid,220,['d27f0d56-9535-40b9-9c49-7a1834d6f424'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:07.963,Pass,
,,,,,,,,,,,,,,,,,2.453942,,,,,,,,,,,e9c4b0c2-7fbc-486b-a145-67de65b00ba3,3305,,"[98.0, 53.2]",3825567,81,,,,True,3.0683296,,,,,"[76.2, 54.8]",High Pass,,21.858637,,,Toni Kroos,5574.0,,,,,Recovery,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,156,Real Madrid,220,"['3b92a287-7f81-4743-9d46-4f8bb978f5b8', 'd43ba886-b71c-4a9f-96d0-7a32a3e3442e']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:15.473,Pass,True
,,,,,,,,,,,,,,,,,2.57422,,,,,,,,,,,508d7888-9f12-4000-a40e-cd5214df3528,3308,,"[74.7, 56.3]",3825567,81,,,,,-2.2597208,,Left Foot,,,"[53.7, 30.8]",Ground Pass,,33.034073,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,156,Real Madrid,220,['70680fea-bec5-4bf3-adc1-851a1874fc3c'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:18.080,Pass,
,,,,,,,,,,,,,,,,,1.878095,,,,,,,,,,,4c9427e4-48ae-4ae5-81e2-d132d74c25d1,3311,,"[58.3, 22.4]",3825567,81,,,,,-0.92273945,,Right Foot,,,"[74.2, 1.4]",Ground Pass,,26.340273,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,156,Real Madrid,220,['bf623056-f4c4-4046-9b25-c112d3fcdddf'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:22.418,Pass,
,,,,,,,,,,,,,,,,,1.416389,,,,,,,,,,,99f6235a-0fec-46cf-81f0-2ee4da95c2bd,3318,,"[73.6, 11.8]",3825567,81,,,,,1.712007,,Left Foot,,,"[70.7, 32.2]",Ground Pass,,20.605097,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,156,Real Madrid,220,['2b524433-209a-4712-aacc-74bb24d8a2a9'],27,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:27.957,Pass,
,,,,,,,,,,,,,,,,,1.252843,,,,,,,,,,,55eaadbc-3f07-452a-8fcb-42e1afb67e22,3321,,"[72.1, 35.7]",3825567,81,,,,,1.1432775,,Left Foot,,,"[79.8, 52.6]",Ground Pass,,18.571484,,,Gareth Frank Bale,6399.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,156,Real Madrid,220,['a227df67-0b85-4012-91ca-c7569c542c81'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:30.035,Pass,
,,,,,,,,,,,,,,,,,0.675049,,,,,,,,,,,6ae2abfd-a7d6-4791-a653-89980a8e5cd6,3324,,"[82.7, 48.6]",3825567,81,,,,,-1.3291343,,Left Foot,,,"[86.2, 34.4]",Ground Pass,,14.624979,,,James David Rodríguez Rubio,5695.0,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Center Forward,156,Real Madrid,220,['3363413e-229a-4347-a385-debe74769e5c'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:32.429,Pass,
,,,,,,,,,,,,,,,,,1.314657,,,,,,,,,,,0dbb6173-c354-4a40-94a2-4146e0895f7c,3328,,"[87.3, 34.9]",3825567,81,,,,,-0.90027475,,Left Foot,,,"[94.2, 26.2]",Low Pass,,11.1040535,Incomplete,,Luka Modrić,5463.0,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,156,Real Madrid,220,"['5255caab-590d-4aba-9898-c268a90087ad', '9c136f8e-b2dc-4f06-a033-fefeeb0f1c44', 'd4121d37-a5f8-42fc-8f57-656de2f3e5ba']",33,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:33.793,Pass,True
,,,,,,,,,,,,,,,,,1.417903,,,,,,,,,,,2ce57eb0-d5d2-4b2a-8f77-9ee5c1d1d4d8,3331,,"[74.2, 80.0]",3825567,81,,True,,,-2.6028652,,,,,"[56.8, 69.6]",Low Pass,,20.271162,,,Raphaël Varane,5485.0,,,,,Throw-in,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,157,Real Madrid,220,['1017cf15-34e4-4756-9205-21fc0bedd5a9'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:41.859,Pass,
,,,,,,,,,,,,,,,,,2.065434,,,,,,,,,,,5c85fd73-e69b-4901-996d-97b567449775,3333,,"[50.8, 67.6]",3825567,81,,,,,-1.5707964,,Right Foot,,,"[50.8, 27.3]",Ground Pass,,40.3,,,Sergio Ramos García,5201.0,,True,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,157,Real Madrid,220,['45c1025c-ea36-4043-a7f9-8e78ebec5241'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:44.125,Pass,
,,,,,,,,,,,,,,,,,0.89624,,,,,,,,,,,0c92801f-a39f-47fe-bcfd-feb756041752,3336,,"[57.2, 31.8]",3825567,81,,,,,-0.5880026,,Right Foot,,,"[68.3, 24.4]",Ground Pass,,13.34054,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,157,Real Madrid,220,['b24c58e8-84e0-45ec-9dd7-5074ee19e0b9'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:47.915,Pass,
,,,,,,,,,,,,,,,,,0.707888,,,,,,,,,,,f452f26b-0ef1-43f6-97d4-c8cab60145c1,3339,,"[68.1, 27.5]",3825567,81,,,,,-2.646041,,Right Foot,,,"[60.7, 23.5]",Ground Pass,,8.411897,,,Sergio Ramos García,5201.0,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Center Attacking Midfield,157,Real Madrid,220,['29145f10-d10c-4a19-b357-f78462603b3c'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:48.851,Pass,
,,,,,,,,,,,,,,,,,0.820846,,,,,,,,,,,5efb6345-1e2d-47e7-b5a5-6ba1309079a1,3342,,"[63.8, 23.5]",3825567,81,,,,,-0.414689,,Right Foot,,,"[82.2, 15.4]",Ground Pass,,20.10398,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,157,Real Madrid,220,['1b7a7a02-3ff3-466a-98cf-0858f5ef5c24'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:50.621,Pass,
,,,,,,,,,,,,,,,,,1.215932,,,,,,,,,,,1f35ba8a-c072-4740-a639-e23032acbe9e,3363,,"[87.1, 58.7]",3825567,82,,,,,-0.9450045,,Right Foot,,,"[104.3, 34.9]",High Pass,,29.364605,Incomplete,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,157,Real Madrid,220,['c94f06fc-9a21-441a-b264-247ced91dce0'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:02.363,Pass,
,,,,,,,,,,,,,,,,,3.374757,,,,,,,,,,,2922e418-910d-4991-b5d2-78221597dc59,3365,,"[58.5, 0.1]",3825567,82,,True,,,2.4335907,,,,,"[45.3, 11.4]",Low Pass,,17.376133,,,Raphaël Varane,5485.0,,,,,Throw-in,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,158,Real Madrid,220,['2e5de108-1b4b-4c0b-83f2-74cbaca10570'],14,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:14.723,Pass,
,,,,,,,,,,,,,,,,,1.462391,,,,,,,,,,,64fce181-e3e7-404d-8a68-81eb16a602c2,3367,,"[45.3, 18.9]",3825567,82,,,,,0.98279375,,Left Foot,,,"[68.9, 54.3]",Ground Pass,,42.545506,,,Luka Modrić,5463.0,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,158,Real Madrid,220,['df27ed9d-5d82-4523-90d8-8a42839912ab'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:18.536,Pass,
,,,,,,,,,,,,,,,,,0.87473,,,,,,,,,,,5a37126e-2fa7-41d8-9cf0-2e1a0ddcfefc,3370,,"[75.2, 52.6]",3825567,82,,,,,-0.33131963,,Right Foot,,,"[87.7, 48.3]",Ground Pass,,13.218925,,,James David Rodríguez Rubio,5695.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Left Center Midfield,158,Real Madrid,220,['47b9faa5-e8e5-4752-a837-13784505edcf'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:21.240,Pass,
,,,,,,,,,,,,,,,,,1.065529,,,,,,,,,,,c02b5cc4-26af-48df-8c98-004133b49948,3373,,"[81.1, 47.7]",3825567,82,,,,,-1.3971251,,Left Foot,,,"[85.1, 24.9]",Ground Pass,,23.148218,,,Mateo Kovačić,5456.0,,,,,,2,From Throw In,James David Rodríguez Rubio,5695.0,Right Wing,158,Real Madrid,220,['4008258a-0aac-4e5e-a454-07ad607846f8'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:24.151,Pass,
,,,,,,,,,,,,,,,,,0.923436,,,,,,,,,,,02d61525-6928-411f-82eb-1fa9bac5c3c2,3389,,"[63.9, 36.4]",3825567,82,,,,,-1.592532,,Other,,,"[63.8, 31.8]",Low Pass,,4.6010866,,,Toni Kroos,5574.0,,,,,Recovery,2,From Throw In,Mateo Kovačić,5456.0,Center Attacking Midfield,158,Real Madrid,220,['b0ee5f4c-72c6-40e7-8c3a-240f6becb88d'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:32.407,Pass,
,,,,,,,,,,,,,,,,,0.967734,,,,,,,,,,,21bb4ef1-1e68-4ec8-a671-7d3e109f76e2,3393,,"[79.6, 16.3]",3825567,82,,,,,1.5707964,,Right Foot,,,"[79.6, 24.9]",Ground Pass,,8.6,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Right Center Midfield,158,Real Madrid,220,['61ac3561-1075-44cd-b395-516f7ad00869'],38,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:38.230,Pass,
,,,,,,,,,,,,,,,,,0.377857,,,,,,,,,,,fe0298ea-e8e9-42c8-99cd-bcae50854e61,3397,,"[78.2, 24.4]",3825567,82,,,,,0.967047,,Right Foot,,,"[80.2, 27.3]",Ground Pass,,3.522783,Incomplete,,James David Rodríguez Rubio,5695.0,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,158,Real Madrid,220,"['312111fb-0e8c-472c-8493-ad8ab817683d', '445a3065-5ed5-4191-972b-7c6b61251a0a', '4a60f0a0-41e9-49a7-a483-db0cfa6426d4']",39,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:39.278,Pass,True
,,,,,,,,,,,,,,,,,1.170766,,,,,,,,,,,161d18b1-f3a9-4012-aeb6-15196feef1d5,3402,,"[77.3, 46.8]",3825567,82,,,,,-0.41882277,,Right Foot,,,"[92.8, 39.9]",Ground Pass,,16.966438,,,James David Rodríguez Rubio,5695.0,,,,,,2,From Throw In,Luka Modrić,5463.0,Left Center Midfield,158,Real Madrid,220,['3f7ce01b-df5a-40a8-bfe5-66778292d609'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:41.413,Pass,
,,,,,,,,,,,,,,,,,0.348281,,,,,,,,,,,8b83d0db-8def-44f0-989a-becb93c4359f,3406,,"[93.3, 42.8]",3825567,82,,,,,-1.2298174,,Left Foot,,,"[98.8, 27.3]",Ground Pass,,16.446884,,,Gareth Frank Bale,6399.0,,,,,,2,From Throw In,James David Rodríguez Rubio,5695.0,Right Wing,158,Real Madrid,220,['cfec6499-3cd7-4382-ae04-044da4aae2c1'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:43.180,Pass,
,,,,,,,,,,,,,,,,,0.907729,,,,,,,,,,,50e19a21-8841-42bc-949c-060e9dd68477,3410,,"[22.4, 57.2]",3825567,82,,,,,-0.69899964,,Right Foot,,,"[29.3, 51.4]",Ground Pass,,9.013878,,,Ignacio Cases Mora,18925.0,,,,,Recovery,2,Regular Play,Alberto Lora Ramos,26633.0,Right Back,159,Sporting Gijón,1041,['aa29dd1f-08ec-46de-a187-5fceeb1e87e9'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:44.267,Pass,
,,,,,,,,,,,,,,,,,1.285008,,,,,,,,,,,d765f444-14c4-48c3-b31f-9882e1d1e243,3414,,"[29.0, 45.9]",3825567,82,,,,,-0.50486135,,Left Foot,,,"[51.8, 33.3]",Low Pass,,26.049952,,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,2,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,159,Sporting Gijón,1041,"['052eee47-9f75-4062-a8c4-3d6f2d38366a', 'a05863ae-fe9f-434d-94ed-0b860752bb43']",46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:46.332,Pass,True
,,,,,,,,,,,,,,,,,0.923477,,,,,,,,,,,e8948015-39e1-403d-9d79-abc238c9adcc,3418,,"[48.0, 47.9]",3825567,82,,,,,2.2888806,,Right Foot,,,"[39.7, 57.4]",Ground Pass,,12.61507,,,Carlos Carmona Bonet,23848.0,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,159,Sporting Gijón,1041,"['b34e08f0-98bc-4b01-86fb-0b3802ceb2f2', 'ec30bf94-2e21-47fb-8253-d3855c4e2e5c']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:49.264,Pass,True
,,,,,,,,,,,,,,,,,4.318135,,,,,,,,,,,dc613e07-cda8-4c22-b5ad-992ba0f35123,3420,,"[40.3, 53.9]",3825567,82,,,,,-0.9407624,0d1da90d-8bac-473f-99ef-609a526956ad,Right Foot,,,"[75.3, 5.9]",High Pass,,59.405388,,,Alejandro Menéndez Díez,23994.0,True,True,,,,2,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,159,Sporting Gijón,1041,['bd3c6d4e-c362-4ecf-9270-d8264baaf6dd'],50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:50.188,Pass,
,,,,,,,,,,,,,,,,,1.238914,,,,,,,,,,,ec85697a-cded-41ed-ab08-85c2ecdffe63,3427,,"[47.9, 58.7]",3825567,83,,,,,1.1220729,,Right Foot,,,"[54.4, 72.2]",Ground Pass,,14.983324,,,James David Rodríguez Rubio,5695.0,,,,,Recovery,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,160,Real Madrid,220,['a4c51945-ed06-4c3d-9002-c896d49c4c9f'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:07.796,Pass,
,,,,,,,,,,,,,,,,,1.027058,,,,,,,,,,,9ad9d32c-9f23-4bbe-a637-d343079ee840,3430,,"[60.7, 60.7]",3825567,83,,,,,-1.8718821,,Left Foot,,,"[54.8, 41.7]",Low Pass,,19.894974,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,160,Real Madrid,220,['fcec7ef1-3370-4278-ba20-a6eda935f387'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:11.111,Pass,
,,,,,,,,,,,,,,,,,1.218991,,,,,,,,,,,e36095c5-a911-4982-afe3-7232f0af9915,3433,,"[94.0, 22.2]",3825567,83,,,,,-0.92374915,83cd89c9-8c30-4207-b432-607c7a4be148,Right Foot,,,"[100.8, 13.2]",Ground Pass,,11.280071,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,True,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,160,Real Madrid,220,['1a3f8824-6740-4e6e-9d13-339fb4203145'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:17.563,Pass,
,,,,,,,,,,,,,,,,,1.761591,,,,,,,,,,,07a0e5a4-db70-49a5-92c7-2c4ff3f07fa3,3438,,"[120.0, 80.0]",3825567,83,,,,,-1.7456976,,Left Foot,,,"[111.2, 30.2]",High Pass,True,50.571533,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,James David Rodríguez Rubio,5695.0,Right Wing,161,Real Madrid,220,['f2d8385b-7306-427b-91fb-8bcacfd1da54'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:50.940,Pass,
,,,,,,,,,,,,,,,,,0.966155,,,,,,,,,,,25cc2da8-248c-42b4-ab23-4e691eb8c3e8,3442,,"[110.3, 4.8]",3825567,83,,,,,1.5195591,,Right Foot,,,"[111.5, 28.2]",High Pass,,23.43075,Incomplete,,,,,,,,,2,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,161,Real Madrid,220,['789f41e8-a33c-4b40-b080-1ae555d3234a'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:58.676,Pass,
,,,,,,,,,,,,,,,,,1.23751,,,,,,,,,,,343af9d7-2bbd-466b-a8e0-787ddd0ccdb2,3446,,"[86.2, 17.4]",3825567,84,,,,,1.3036181,e8eee976-3068-4c12-85ca-dca7cac8cb7d,Left Foot,,,"[93.7, 44.8]",Ground Pass,,28.40792,,,Luka Modrić,5463.0,True,,,,,2,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,161,Real Madrid,220,['bdbf313f-7bac-47fd-9a17-97775fade749'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:02.809,Pass,
,,,,,,,,,,,,,,,,,3.030383,,,,,,,,,,,0e5d176a-f45b-4d77-b171-cdd526ae4afd,3458,,"[7.0, 36.1]",3825567,85,,,,,0.07099803,,Left Foot,,,"[75.9, 41.0]",High Pass,,69.07402,Incomplete,,Rachid Aït-Atmane,27526.0,,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,162,Sporting Gijón,1041,"['405a1b99-0af7-4f1e-b535-db4deadae9b8', '91b0ffdf-5324-4dbf-a83e-12d6b0346f2d']",23,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:23.542,Pass,
,,,,,,,,,,,,,,,,,1.705139,,,,,,,,,,,405a1b99-0af7-4f1e-b535-db4deadae9b8,3462,,"[44.2, 39.1]",3825567,85,,,,True,-0.016127633,,,,,"[62.8, 38.8]",Low Pass,,18.602419,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,162,Sporting Gijón,1041,"['0e5d176a-f45b-4d77-b171-cdd526ae4afd', '186c6285-7727-481d-8d19-906894e2a332', '5d897cc7-20cb-45b5-b4ab-011e2abaad9f']",26,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:26.572,Pass,True
,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,7ed157e9-754d-4a7e-bdcd-de2697f9e2a5,3464,,"[61.2, 36.4]",3825567,85,,,,,0.7853982,,Right Foot,,,"[63.2, 38.4]",Ground Pass,,2.828427,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Mateo Kovačić,5456.0,Center Attacking Midfield,162,Sporting Gijón,1041,['4a6259e7-e476-4845-b488-51dda8fe45af'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:28.818,Pass,
,,,,,,,,,,,,,,,,,0.613114,,,,,,,,,,,3debb756-9a44-4a85-860c-469f5561a50d,3466,,"[63.4, 38.8]",3825567,85,,,,,-2.7938256,,Left Foot,,,"[55.4, 35.9]",Ground Pass,,8.509406,,,Toni Kroos,5574.0,,,,,Recovery,2,From Goal Kick,Gareth Frank Bale,6399.0,Center Forward,162,Sporting Gijón,1041,['5ab4cb66-db4a-4570-bcdd-8199636566aa'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:29.908,Pass,
,,,,,,,,,,,,,,,,,2.492858,,,,,,,,,,,92e405f9-9470-429d-8098-db321a09c562,3469,,"[58.8, 32.4]",3825567,85,,,,,0.77559453,,Right Foot,,,"[89.7, 62.7]",High Pass,,43.277016,Incomplete,,James David Rodríguez Rubio,5695.0,,,,,,2,From Goal Kick,Toni Kroos,5574.0,Right Center Midfield,162,Sporting Gijón,1041,"['0f55939c-347c-46ad-a182-cfd1d4ba9642', 'becbd10a-5c05-4792-a463-9249972f570c']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:30.577,Pass,
,,,,,,,,,,,,,,,,,1.10676,,,,,,,,,,,7dab17c0-88cb-4613-ac8f-1726bb6e1d2d,3474,,"[14.0, 12.5]",3825567,85,,,,,1.5422326,,Right Foot,,,"[14.6, 33.5]",Ground Pass,,21.00857,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,2,From Goal Kick,Ismael López Blanco,24263.0,Left Back,162,Sporting Gijón,1041,"['9e376ba3-8776-4987-bf39-6be86420eb43', 'eddfafff-5299-4b41-aec6-518c54dbbcec']",34,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:34.954,Pass,True
,,,,,,,,,,,,,,,,,2.40471,,,,,,,,,,,be7604bc-8e9f-46b6-ace9-84f7bbc00c2e,3476,,"[13.5, 30.4]",3825567,85,,,,,-1.3775848,,Left Foot,,,"[18.0, 7.4]",High Pass,,23.436083,,,Ismael López Blanco,24263.0,,,,,,2,From Goal Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,162,Sporting Gijón,1041,['76e5a195-534b-4c1e-a42a-61c657e90faa'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:36.060,Pass,
