bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.779384,,,,,,,,,,,,,,aa3d1e1a-5d7f-4cc3-b894-15dd731ff044,2093,,"[26.1, 54.8]",3825596,51,,,,,-1.0929652,,Right Foot,,,"[46.4, 15.6]",,Ground Pass,,44.14442,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,2,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,113,RC Deportivo La Coruña,219,['5f2789cb-09c9-42da-b365-70a58325f1aa'],44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:44.308,Pass,
,,,,,,,,,,,,,,,,0.692157,,,,,,,,,,,,,,758c0a06-14e0-4ea9-bf8e-7811ca7b4499,2096,,"[59.4, 15.6]",3825596,51,,,,,0.2745753,,Right Foot,,,"[73.6, 19.6]",,Ground Pass,,14.752626,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,113,RC Deportivo La Coruña,219,['a89f6def-75df-430b-8990-150b82a6d539'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:50.813,Pass,
,,,,,,,,,,,,,,,,1.498145,,,,,,,,,,,,,,67d35388-2c05-4089-bb37-2ace75035012,2103,,"[91.3, 22.5]",3825596,51,,,,,0.33832362,,Right Foot,,,"[107.5, 28.2]",,Ground Pass,,17.173527,,,,Lucas Pérez Martínez,6732.0,,,,,,2,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Wing,113,RC Deportivo La Coruña,219,['f4af59b5-ecb0-4797-a4dc-2dc52345260b'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:56.887,Pass,
,,,,,,,,,,,,,,,,1.298008,,,,,,,,,,,,,,05720641-4aa0-4901-9362-0655c7e7ecf2,2105,,"[107.9, 28.3]",3825596,51,,,,,1.4252805,,Left Foot,,,"[109.6, 39.9]",,Ground Pass,,11.723907,,Incomplete,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,113,RC Deportivo La Coruña,219,['eff6b4a7-2e11-4072-8e24-b8c8ae68da82'],58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:58.385,Pass,
,,,,,,,,,,,,,,,,4.08042,,,,,,,,,,,,,,e578e008-a5b8-4b93-b34c-17cf60449ad1,2109,,"[9.5, 42.3]",3825596,52,,True,True,,1.16721,,Keeper Arm,,,"[25.3, 79.3]",,High Pass,,40.232327,,Injury Clearance,,,,,,,,,2,From Keeper,Alberto García Cabrera,11537.0,Goalkeeper,114,Sporting Gijón,1041,,14,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:14.589,Pass,
,,,,,,,,,,,,,,,,4.575486,,,,,,,,,,,,,,f4909ba2-f7a8-42b5-ad7f-c42efba4f81c,2111,,"[87.2, 0.1]",3825596,54,,,,,0.8020633,,,True,,"[116.7, 30.6]",,High Pass,,42.4323,,Injury Clearance,,,,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,115,RC Deportivo La Coruña,219,,15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:15.341,Pass,
,,,,,,,,,,,,,,,,1.967009,,,,,,,,,,,,,,435d116c-e1c5-4755-83d3-8fb069a19590,2114,,"[20.0, 51.5]",3825596,54,,,,,-0.21866895,,Drop Kick,,,"[71.3, 40.1]",,High Pass,,52.551403,,Incomplete,,Miguel Ángel Guerrero Martín,6602.0,,,,,,2,From Throw In,Alberto García Cabrera,11537.0,Goalkeeper,115,RC Deportivo La Coruña,219,"['1cd101a0-e8e7-47af-9590-076cffbb4fe4', '964c196d-850e-43e2-8798-a6cbc3031a63']",29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:29.215,Pass,
,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,964c196d-850e-43e2-8798-a6cbc3031a63,2116,,"[48.8, 40.0]",3825596,54,,,,,-0.1923956,,Head,,,"[64.2, 37.0]",,High Pass,,15.6894865,,,,Luis Alberto Romero Alconchel,7782.0,,,,,Recovery,2,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,115,RC Deportivo La Coruña,219,"['435d116c-e1c5-4755-83d3-8fb069a19590', 'e935d51a-50e2-4a55-9fb3-533822e801bc']",31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:31.182,Pass,
,,,,,,,,,,,,,,,,1.807028,,,,,,,,,,,,,,86a0cc6a-b02e-4be5-895f-b5416aeb57c7,2118,,"[64.2, 37.0]",3825596,54,,,,True,0.22627336,,,,,"[78.1, 40.2]",,High Pass,,14.26359,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Wing,115,RC Deportivo La Coruña,219,"['268f110c-bc40-4eba-8cd8-205d442e969e', '5f6e5e1b-3373-489e-a82a-b251e9d72785', 'eba2d0a0-1ea2-4a21-8d9e-f5c63daede5c']",34,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:34.170,Pass,True
,,,,,,,,,,,,,,,,3.223164,,,,,,,,,,,,,,2f7b4dc2-e3a5-401e-9f50-5f3eaf3b91d6,2122,,"[48.4, 56.8]",3825596,54,,,,True,0.69473827,,,,,"[71.8, 76.3]",,High Pass,,30.459974,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,Recovery,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,115,RC Deportivo La Coruña,219,"['1e26f632-a946-4f4d-8f3d-556d095298ea', '7876e947-831c-4af6-a875-7e1b6467846e', 'a1e1eca1-8151-4b13-8906-08a6673d1dfd']",39,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:39.469,Pass,True
,,,,,,,,,,,,,,,,2.289142,,,,,,,,,,,,,,5dd11e1b-0524-4510-b40a-3231fce61846,2127,,"[70.1, 80.0]",3825596,54,,True,,,-2.8044586,,,,,"[60.4, 76.6]",,Low Pass,,10.278619,,,,Laureano Sanabria Ruiz,23800.0,,,,,Throw-in,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Wing,116,RC Deportivo La Coruña,219,['0e584324-9cf1-4805-bec2-0f123bb44245'],45,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:45.984,Pass,
,,,,,,,,,,,,,,,,0.779369,,,,,,,,,,,,,,426f08fd-040b-486d-b83f-f453a774f6e0,2129,,"[62.1, 76.6]",3825596,54,,,,,-1.4601392,,Right Foot,,,"[62.6, 72.1]",,Ground Pass,,4.527693,,,,Celso Borges Mora,5582.0,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,116,RC Deportivo La Coruña,219,['a0cfbd76-841d-4375-98ba-92a4cef30b3a'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:49.083,Pass,
,,,,,,,,,,,,,,,,1.677445,,,,,,,,,,,,,,556d041d-521d-4669-8fa2-d453bcfcb71a,2132,,"[62.6, 72.1]",3825596,54,,,,,-3.0004325,,Left Foot,,,"[43.6, 69.4]",,Ground Pass,,19.190884,,,,Alejandro Arribas Garrido,6869.0,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,116,RC Deportivo La Coruña,219,['6a341dd2-44c0-4b4f-a530-ee76b0d23fa8'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:50.576,Pass,
,,,,,,,,,,,,,,,,1.809623,,,,,,,,,,,,,,b21ed161-9cde-430e-b8f0-cc51aa94e3b5,2135,,"[46.5, 70.2]",3825596,54,,,,,-1.6197263,,Right Foot,,,"[44.6, 31.4]",,Ground Pass,,38.846493,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,116,RC Deportivo La Coruña,219,['86b379b6-42ee-4f1f-a8f7-8dce16c23fb7'],53,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:53.351,Pass,
,,,,,,,,,,,,,,,,1.476824,,,,,,,,,,,,,,916f023c-51e2-4efa-81e0-a0c98b238f7a,2138,,"[48.7, 31.4]",3825596,54,,,,,-0.7140907,,Right Foot,,,"[74.2, 9.3]",,Ground Pass,,33.744038,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,116,RC Deportivo La Coruña,219,['109d277b-af91-4c9b-be35-5fd5d9b4a2bd'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:56.798,Pass,
,,,,,,,,,,,,,,,,0.816514,,,,,,,,,,,,,,dabe10f4-60ec-4585-85c8-79f25324af2f,2142,,"[74.6, 9.4]",3825596,54,,,,,2.2173095,,Left Foot,,,"[66.6, 20.0]",,Ground Pass,,13.28006,,,,Pedro Mosquera Parada,6733.0,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,116,RC Deportivo La Coruña,219,"['75e8063d-2bce-4851-a4bc-9e07210ea201', 'fb4bd030-bb26-4433-98ef-3899e4a9c918']",59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:59.444,Pass,True
,,,,,,,,,,,,,,,,0.357283,,,,,,,,,,,,,,6d66ea13-6553-4580-9a57-723f8e0f09a4,2147,,"[70.5, 20.8]",3825596,55,,,,,-0.32175055,,Left Foot,,,"[80.1, 17.6]",,Ground Pass,,10.119288,,Unknown,,,,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,116,RC Deportivo La Coruña,219,['32c11823-a487-4a9e-9b20-25ef9b403fca'],1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:01.280,Pass,True
,,,,,,,,,,,,,,,,1.789755,,,,,,,,,,,,,,7292e022-f104-446a-bf6f-c0ba215c217a,2150,,"[79.1, 17.5]",3825596,55,,,,,0.77165335,,Right Foot,,,"[108.6, 46.2]",,High Pass,,41.1575,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Fayçal Fajr,5724.0,Center Attacking Midfield,117,RC Deportivo La Coruña,219,['465ef365-5edc-4e57-973d-f3306b9c0c80'],33,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:33.035,Pass,
,,,,,,,,,,,,,,,,1.938116,,,,,,,,,,,,,,0755002a-ca47-4d3d-92dc-dda45ca824f2,2152,,"[20.1, 23.7]",3825596,55,,,,,0.9758333,,Head,,,"[33.5, 43.5]",,High Pass,,23.908157,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,Recovery,2,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,117,RC Deportivo La Coruña,219,"['02781ce4-700a-4478-b564-bbba7078b478', '378c1f52-ea8c-44d2-a616-b5640d50abf3']",36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:36.103,Pass,
,,,,,,,,,,,,,,,,1.558333,,,,,,,,,,,,,,7bda37af-2a63-46c6-9214-5a9022406161,2157,,"[26.7, 34.0]",3825596,55,,,,,0.4502256,,Right Foot,,,"[38.7, 39.8]",,High Pass,,13.328166,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,Recovery,2,From Free Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,117,RC Deportivo La Coruña,219,"['0aa88b43-3a1d-40c0-9ab9-ea2f1a415ab1', '8fe747ed-9d89-48f1-bd76-1128b69d3f38']",39,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:39.590,Pass,
,,,,,,,,,,,,,,,,1.291195,,,,,,,,,,,,,,0aa88b43-3a1d-40c0-9ab9-ea2f1a415ab1,2159,,"[81.4, 40.3]",3825596,55,,,,,-0.27527243,,Head,,,"[94.5, 36.6]",,High Pass,,13.612494,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,Recovery,2,From Free Kick,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,117,RC Deportivo La Coruña,219,"['7bda37af-2a63-46c6-9214-5a9022406161', 'f3b2c3e8-d79a-49ff-b59a-fa0e4d51c598', 'f6bd3acd-f012-4f7f-96a8-16447bd18363']",41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:41.149,Pass,
,,,,,,,,,,,,,,,,3.374846,,,,,,,,,,,,,,563f791c-8096-4552-9248-ccff7d3d5bb6,2165,,"[37.3, 28.9]",3825596,56,,,,,-0.036957953,,Right Foot,,,"[96.8, 26.7]",,High Pass,,59.540657,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,Free Kick,2,From Free Kick,Alberto García Cabrera,11537.0,Goalkeeper,118,Sporting Gijón,1041,"['413c0c9f-14bc-4874-b327-6dac45bf2288', 'b852fc53-2280-494e-adc9-cd47869790db']",28,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:11:28.405,Pass,
,,,,,,,,,,,,,,,,1.272969,,,,,,,,,,,,,,7a3eec7b-0d93-4f21-8d31-10f0f2a18f1a,2171,,"[80.5, 24.7]",3825596,56,,,,,-1.1270137,,Left Foot,,,"[83.4, 18.6]",,Ground Pass,,6.7542577,,,,Roberto Canella Suárez,24686.0,,,,,Recovery,2,From Free Kick,Alejandro Menéndez Díez,23994.0,Left Midfield,118,Sporting Gijón,1041,['4d9fe865-ccfa-4674-b6d8-edeced442c0d'],35,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:11:35.008,Pass,
,,,,,,,,,,,,,,,,3.725278,,,,,,,,,,,,,,be12b2c0-943b-422e-99c8-8d858283dc06,2174,,"[71.7, 12.1]",3825596,56,,,,,-0.009732053,,Left Foot,,,"[112.8, 11.7]",,High Pass,,41.101948,,Incomplete,,Alejandro Menéndez Díez,23994.0,,,,,,2,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,118,Sporting Gijón,1041,"['8689f3ef-d4f4-4b8a-beac-e8f04e7dfa2e', 'dbd4c16f-6fab-44e5-98e9-b8001fb07cb7']",37,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:11:37.334,Pass,
,,,,,,,,,,,,,,,,1.558414,,,,,,,,,,,,,,fd48f180-ed4d-4c75-9337-bfd33f4fce4e,2180,,"[7.0, 44.1]",3825596,56,,,,,1.2617301,,Right Foot,,,"[16.1, 72.6]",,Ground Pass,,29.917553,,,,Alejandro Arribas Garrido,6869.0,,,,,Goal Kick,2,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,120,RC Deportivo La Coruña,219,['964f3975-a760-4a0a-9f53-7710675abd89'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:52.254,Pass,
,,,,,,,,,,,,,,,,1.316391,,,,,,,,,,,,,,7ca00bd7-c663-4ca4-90da-4a8fffa01030,2183,,"[16.9, 72.9]",3825596,56,,,,,-0.14095098,,Right Foot,,,"[31.7, 70.8]",,Ground Pass,,14.948244,,,,Pedro Mosquera Parada,6733.0,,,,,,2,From Goal Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,120,RC Deportivo La Coruña,219,['e81acc0e-a39f-4405-923d-1c585aff6ef2'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:55.612,Pass,
,,,,,,,,,,,,,,,,0.337074,,,,,,,,,,,,,,5fed2a91-ca5a-4a90-ad7a-f0f66034f799,2191,,"[69.8, 49.3]",3825596,57,,,,,0.08314123,,Right Foot,,,"[72.2, 49.5]",,Ground Pass,,2.408319,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,From Goal Kick,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,120,RC Deportivo La Coruña,219,"['9017a302-c6ca-46c1-a138-689f875fe836', '9d5cb60a-d40d-4f25-a388-d4ffb5af5da1']",4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:04.674,Pass,True
,,,,,,,,,,,,,,,,0.851807,,,,,,,,,,,,,,3d4e5748-bf4c-44ca-a279-d78a641a5a35,2194,,"[84.2, 49.8]",3825596,57,,,,,-0.7819139,,Right Foot,,,"[98.6, 35.5]",,Ground Pass,,20.294088,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,From Goal Kick,Luis Alberto Romero Alconchel,7782.0,Left Wing,120,RC Deportivo La Coruña,219,"['a308d2c1-dfda-4585-ae5e-68493e29509b', 'd3a0c783-881f-458b-a4a4-e5774d999021']",7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:07.745,Pass,
,,,,,,,,,,,,,,,,1.998105,,,,,,,,,,,,,,d3a0c783-881f-458b-a4a4-e5774d999021,2196,,"[21.5, 44.6]",3825596,57,,,,,-0.3507958,,Right Foot,,,"[53.2, 33.0]",,High Pass,,33.75574,,,,Miguel Ángel Guerrero Martín,6602.0,,,,,Recovery,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,121,Sporting Gijón,1041,"['3d4e5748-bf4c-44ca-a279-d78a641a5a35', '90e17baa-9940-40a3-9675-15bc6803e81c']",8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:12:08.597,Pass,
,,,,,,,,,,,,,,,,1.092599,,,,,,,,,,,,,,4fbada7e-3d17-47b1-a33d-f177e17593e7,2199,,"[54.0, 33.3]",3825596,57,,,,,-3.0539796,eff07f0f-52fc-4559-a524-5f65f655bc5d,Right Foot,,,"[39.2, 32.0]",,Low Pass,,14.856985,,,,Alen Halilović,6926.0,True,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Right Center Forward,121,Sporting Gijón,1041,['703bc1e3-48a1-4b03-a738-03d66df223fb'],10,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:12:10.630,Pass,
,,,,,,,,,,,,,,,,3.112096,,,,,,,,,,,,,,88cb74c7-c06c-48d2-bb7b-b19dd20c076c,2205,,"[15.4, 45.7]",3825596,57,,,,,0.16514868,,Other,,,"[29.8, 48.1]",,Ground Pass,,14.59863,,,,Celso Borges Mora,5582.0,,,,,,2,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,123,RC Deportivo La Coruña,219,['7b008693-0f44-485a-9011-b9f3f46c2b2c'],26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:26.233,Pass,
,,,,,,,,,,,,,,,,2.176633,,,,,,,,,,,,,,d9677a6f-e8de-4f32-bda1-93eea7b8b5d5,2209,,"[35.3, 38.0]",3825596,57,,,,,-1.3348877,,Left Foot,,,"[42.8, 6.8]",,Ground Pass,,32.088783,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,124,RC Deportivo La Coruña,219,"['5586e21c-c083-40e9-a466-7fec7051694f', '8fd84a22-3da7-482f-8d3e-8d4ff2a9a502']",30,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:30.091,Pass,True
,,,,,,,,,,,,,,,,1.074506,,,,,,,,,,,,,,457da41c-d4ec-4f26-b7a6-844fd7fe8e53,2212,,"[66.4, 10.9]",3825596,57,,,,,0.713772,,Left Foot,,,"[90.3, 31.6]",,Ground Pass,,31.618032,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,125,RC Deportivo La Coruña,219,"['72da04c5-a4c4-4ac0-9d51-94703b1681a6', 'd551748f-4477-4726-bb3e-d81d9e447a06']",35,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:35.236,Pass,
,,,,,,,,,,,,,,,,1.772602,,,,,,,,,,,,,,2522342e-3d68-4060-8bec-09c15453f86f,2220,,"[57.6, 39.9]",3825596,57,,,,,-0.8413397,,Right Foot,,,"[69.4, 26.7]",,Ground Pass,,17.705366,,Incomplete,,Arnaldo Antonio Sanabria Ayala,6880.0,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,125,RC Deportivo La Coruña,219,"['b4392591-9115-4b5e-85dc-4e9aa213ea28', 'cddea508-8880-4415-8ab6-29f08afcd4fb']",39,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:12:39.907,Pass,
,,,,,,,,,,,,,,,,0.858673,,,,,,,,,,,,,,86136b6d-674c-4e62-aedd-84b775bb70a8,2224,,"[52.7, 54.9]",3825596,57,,,,,0.8076167,,Right Foot,,,"[68.1, 71.0]",,Ground Pass,,22.279362,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,125,RC Deportivo La Coruña,219,['889a798a-5409-48a4-a736-e30dab7eefe5'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:43.070,Pass,
,,,,,,,,,,,,,,,,1.363774,,,,,,,,,,,,,,e3032495-acbf-4d02-bce2-838b2af6339e,2227,,"[66.1, 63.5]",3825596,57,,,,,-1.6670885,,Right Foot,,,"[64.4, 45.9]",,Ground Pass,,17.681911,,,,Pedro Mosquera Parada,6733.0,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Wing,125,RC Deportivo La Coruña,219,['95ce53e7-319a-48d6-ab3d-0fd89a4a9584'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:49.587,Pass,
,,,,,,,,,,,,,,,,2.691769,,,,,,,,,,,,,,7c1ac231-e3e3-4ccf-9e94-4edfe6014084,2230,,"[65.1, 41.7]",3825596,57,,,,,-0.99511975,,Left Foot,,,"[84.7, 11.5]",,Ground Pass,,36.002777,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,125,RC Deportivo La Coruña,219,['d1512810-cb91-40ec-8265-25a654261010'],51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:51.984,Pass,
,,,,,,,,,,,,,,,,1.458177,,,,,,,,,,,,,,cd693ba5-4e9d-42ca-8108-afca60eabc64,2233,,"[97.2, 12.6]",3825596,57,,,,,1.1971307,,Right Foot,True,,"[108.1, 40.4]",,High Pass,,29.86051,,Incomplete,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,125,RC Deportivo La Coruña,219,['0b185c5a-7914-4e9f-9c78-bb3a2a88ae58'],56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:56.748,Pass,
,,,,,,,,,,,,,,,,1.520912,,,,,,,,,,,,,,3a5ae047-150d-45a9-9828-2c184fb38517,2236,,"[77.7, 42.1]",3825596,58,,,,,1.879182,,Left Foot,,,"[69.8, 66.9]",,Low Pass,,26.02787,,,,Laureano Sanabria Ruiz,23800.0,,,,,Recovery,2,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,125,RC Deportivo La Coruña,219,"['2214277b-a272-494c-b1bf-7fc62db0bc30', '6454151e-0b2d-4891-8dee-3626f17f6687']",1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:01.337,Pass,True
,,,,,,,,,,,,,,,,1.511132,,,,,,,,,,,,,,3d7efb3e-49e4-4406-b637-3aacb9675c1d,2239,,"[70.0, 67.3]",3825596,58,,,,,0.40265465,,Right Foot,,,"[91.6, 76.5]",,Ground Pass,,23.47765,,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,125,RC Deportivo La Coruña,219,['794f3f3a-4957-4819-bcc8-8a181576147b'],5,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:05.180,Pass,
,,,,,,,,,,,,,,,,1.113235,,,,,,,,,,,,,,3ad50bcf-dc71-4c3d-8809-71530b13ae98,2242,,"[103.6, 76.5]",3825596,58,,,,,-1.4903253,,Right Foot,,,"[105.1, 57.9]",,Ground Pass,,18.660385,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Wing,125,RC Deportivo La Coruña,219,['40778eec-47b9-4c6a-8f85-a240329b7441'],10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:10.536,Pass,
,,,,,,,,,,,,,,,,1.089493,,,,,,,,,,,,,,96e739bb-0bf2-463c-84d9-9c6b0cae7090,2244,,"[104.6, 57.9]",3825596,58,,,,,3.1132314,,Left Foot,,,"[90.5, 58.3]",,Ground Pass,,14.105673,,,,Celso Borges Mora,5582.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,125,RC Deportivo La Coruña,219,['71132270-adc0-40b8-9d12-5a37aa7831b9'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:11.649,Pass,
,,,,,,,,,,,,,,,,1.185332,,,,,,,,,,,,,,59b1bb86-3874-4ad6-98be-91747aed83f1,2247,,"[92.0, 57.5]",3825596,58,,,,,-1.1831268,,Right Foot,,,"[96.9, 45.5]",,Ground Pass,,12.961867,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,125,RC Deportivo La Coruña,219,['a3fdb2e0-0559-45e7-98bf-add2d29deec3'],13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:13.672,Pass,
,,,,,,,,,,,,,,,,0.565891,,,,,,,,,,,,,,5f85e525-81e8-4a63-8c83-868c4d3608ab,2251,,"[96.3, 48.1]",3825596,58,,,,,0.23602368,,Right Foot,,,"[104.2, 50.0]",,Low Pass,,8.125269,,Incomplete,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,125,RC Deportivo La Coruña,219,"['386641d9-6537-4a4b-bd37-9904abf2a2fc', '6e520038-dec0-4442-9d45-6aa8e4e0590e']",14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:14.897,Pass,True
,,,,,,,,,,,,,,,,1.491832,,,,,,,,,,,,,,e3526f07-0f66-4732-aa24-86bba6c8e5c8,2253,,"[10.1, 25.8]",3825596,58,,,,,2.9584818,,Other,,,"[2.0, 27.3]",,Low Pass,,8.237719,,,,Alberto García Cabrera,11537.0,,,,,Recovery,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,125,RC Deportivo La Coruña,219,['c345babd-6783-4f00-af57-7a48768e71cb'],17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:13:17.017,Pass,
