bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f43dc6f-71b0-4205-9a7c-8a4df7df0025,1018,,,"[41.9, 41.9]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,59,Athletic Club,215,['1d00ac70-a333-4370-a582-7182004a570b'],18,,,,,,,,,,,,,,,,Athletic Club,215,00:23:18.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66896e7b-ad0f-4de8-901f-10dd4a8fe826,1021,,,"[53.0, 67.5]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,59,Athletic Club,215,['691764e3-b8ca-47be-96f9-6bf831267d3d'],21,,,,,,,,,,,,,,,,Athletic Club,215,00:23:21.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e572ea9-2764-45cb-8055-a58e433231ce,1027,,,"[52.0, 68.2]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,60,Athletic Club,215,['35ef17e1-c1c5-4f8f-9b4f-4f571ef59b62'],45,,,,,,,,,,,,,,,,Athletic Club,215,00:23:45.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96fe1a8e-ca91-4d38-8360-b6387e6d84d1,1030,,,"[62.4, 74.3]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,60,Athletic Club,215,['a476a557-b7b7-4cbd-8c6a-7eba6c857a5f'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:23:46.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986bd5b2-8d55-46cc-a022-fefc9a3b579a,1033,,,"[47.2, 64.4]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,60,Athletic Club,215,['8b6b2f6c-de91-4590-bd5f-5e387ce0bdfe'],50,,,,,,,,,,,,,,,,Athletic Club,215,00:23:50.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127f2e1-7291-4003-839a-c7e7b89f0986,1036,,,"[62.2, 56.9]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,60,Athletic Club,215,['acb943b8-87ad-4cda-bdad-6d5034230d05'],53,,,,,,,,,,,,,,,,Athletic Club,215,00:23:53.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c37c087-2d54-42e0-9e3f-6fed697fc30c,1040,,,"[78.1, 73.1]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Lekue Martínez,6392.0,Right Back,60,Athletic Club,215,['ede450a1-6ade-4936-a49c-5a41022e0a75'],55,,,,,,,,,,,,,,,,Athletic Club,215,00:23:55.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433a5ec1-5de8-428c-a6ed-d285efa03dff,1043,,,"[111.6, 71.4]",3825761,23,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Right Wing,60,Athletic Club,215,['1f1e33c3-3b7f-4e55-bd28-1c6b9bdb507e'],59,,,,,,,,,,,,,,,,Athletic Club,215,00:23:59.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67dbee0d-e9e0-4b78-b6b5-073ecec1a89d,1048,,,"[108.5, 71.6]",3825761,24,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Eraso Goñi,6606.0,Center Attacking Midfield,61,Athletic Club,215,['714a6bae-21c5-4f3e-a3ad-09d62296a6da'],24,,,,,,,,,,,,,,,,Athletic Club,215,00:24:24.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1050fe1-14a6-4f02-8375-3d37471d6e2f,1050,,,"[91.1, 66.5]",3825761,24,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Íñigo Lekue Martínez,6392.0,Right Back,61,Athletic Club,215,['aa81c0fc-bc45-48d3-a07c-ab8346fbed3d'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:24:26.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43e96649-d66e-40e7-a8e6-34015d4aa20b,1053,,,"[82.0, 45.8]",3825761,24,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mikel Balenziaga Oruesagasti,6789.0,Left Back,61,Athletic Club,215,['214952da-ffc2-4a03-9ac6-8fc4292829f2'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:24:28.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ec143f-ec9a-4556-a51d-2dfb13180d7a,1056,,,"[93.5, 15.9]",3825761,24,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Markel Susaeta Laskurain,6390.0,Left Wing,61,Athletic Club,215,['9ac03157-9970-4919-80bc-552975dd3800'],31,,,,,,,,,,,,,,,,Athletic Club,215,00:24:31.438,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c8766f-5df6-4031-bda8-0270e527851a,1059,,,"[115.3, 47.0]",3825761,24,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aritz Aduriz Zubeldia,6394.0,Center Forward,61,Athletic Club,215,['9064743d-b906-4497-a5bb-de0c1834e7d1'],34,,,,,,,,,,,,,,,,Athletic Club,215,00:24:34.864,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3d82c0-9db0-4d35-9443-0673b8eb68bb,1061,,,"[67.1, 69.3]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,62,Villarreal,222,['3f2a4567-7461-4771-a803-f893f94c3b01'],2,,,,,,,,,,,,,,,,Villarreal,222,00:25:02.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fd3bbd-5ce3-4f06-a47e-bf9a9cec6623,1064,,,"[72.1, 25.8]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,62,Villarreal,222,['0002a287-4589-402b-a0a6-e5bf6c4830a0'],4,,,,,,,,,,,,,,,,Athletic Club,215,00:25:04.563,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3e57e4-518b-4a43-a7f0-c2ee8f526404,1066,,,"[75.9, 19.0]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Eraso Goñi,6606.0,Center Attacking Midfield,62,Villarreal,222,['b1f54b52-c816-46b4-b65d-19d820f051cd'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:25:05.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a89257e3-09c6-4cc5-9bae-15406c2b8b61,1070,,,"[9.4, 38.4]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,62,Villarreal,222,['34f633b6-76fe-4419-9f80-ffd0fff313c1'],9,,,,,,,,,,,,,,,,Villarreal,222,00:25:09.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c77cbb2-f3ef-461f-9daa-559ff1c45fd7,1074,,,"[53.1, 74.0]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,62,Villarreal,222,['3a021ba4-1eb8-4c9a-8c98-2935c44fa8ab'],13,,,,,,,,,,,,,,,,Villarreal,222,00:25:13.949,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,18af47ac-4231-475d-bd5d-ceee21e26b4b,1076,,,"[43.6, 75.6]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,62,Villarreal,222,['e138da94-d6a8-4716-8f3e-ae93a7778027'],14,,,,,,,,,,,,,,,,Villarreal,222,00:25:14.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53f98195-f929-4d6a-8699-1d406844564f,1085,,,"[77.6, 64.6]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,62,Villarreal,222,['046ea708-13c5-4493-b1ef-37227330f8f7'],20,,,,,,,,,,,,,,,,Villarreal,222,00:25:20.591,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8771dbd-c4e0-4cff-9cc1-f0323b99ace4,1089,,,"[91.5, 77.7]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cédric Bakambu,6862.0,Right Center Forward,62,Villarreal,222,['cdf855fa-346b-4180-b8fe-1a8d9d44807c'],22,,,,,,,,,,,,,,,,Villarreal,222,00:25:22.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58b8ff05-b665-4213-b062-3e2ed0e1e085,1095,,,"[38.0, 7.9]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Markel Susaeta Laskurain,6390.0,Left Wing,62,Villarreal,222,"['1270319f-b033-42e3-b897-7105df36d1fe', '43ba65bc-e522-4bdb-bde8-7e66540b51f4']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:25:24.600,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77cc069-ed09-4c98-9b4b-208b2fdbd9db,1098,,,"[42.1, 17.6]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,62,Villarreal,222,['6225c1f8-b32c-4731-8103-446dc7160be4'],25,,,,,,,,,,,,,,,,Athletic Club,215,00:25:25.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd815dc-f142-4854-8118-7bcfa632af62,1108,,,"[89.3, 50.5]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,62,Villarreal,222,"['7524eaf9-a07f-4a4a-b2f2-163250fb1199', 'a8b2a0ed-5760-418e-b8ee-c406c19c1728']",31,,,,,,,,,,,,,,,,Villarreal,222,00:25:31.471,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056dd75-e323-4a02-a7a2-8b859e4e73bf,1110,,,"[79.2, 55.5]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,62,Villarreal,222,"['31745df7-5e00-4940-8d9a-d4a69750adce', '7524eaf9-a07f-4a4a-b2f2-163250fb1199']",31,,,,,,,,,,,,,,,,Villarreal,222,00:25:31.488,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5baa55-9fd5-443e-89eb-b26b87707ece,1115,,,"[77.9, 48.7]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iñaki Williams Arthuer,6393.0,Right Wing,62,Villarreal,222,['87103539-3964-415b-bb8d-b2f576577690'],40,,,,,,,,,,,,,,,,Athletic Club,215,00:25:40.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b88b03-2ac5-47d1-83b0-d60fb51784ea,1119,,,"[36.5, 62.3]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,62,Villarreal,222,['d150357a-b975-4d84-add5-5bd3453c2ea9'],42,,,,,,,,,,,,,,,,Villarreal,222,00:25:42.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445a5d3f-c7c4-488d-80e2-0ecfd03b2c35,1124,,,"[66.4, 56.5]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,62,Villarreal,222,"['265aed41-12c3-4bb5-b33d-93ac023585a6', '4eaa1c66-d381-4fb6-9b6d-5342f9a9eafd']",48,,,,,,,,,,,,,,,,Villarreal,222,00:25:48.814,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,445198b8-bba9-4e0a-8333-d5d99df15b2f,1126,,,"[71.0, 60.4]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Left Center Forward,62,Villarreal,222,"['4eaa1c66-d381-4fb6-9b6d-5342f9a9eafd', '8fe91f37-8106-4beb-9134-b94181ffed3e']",48,,,,,,,,,,,,,,,,Villarreal,222,00:25:48.912,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79ca9c94-ec03-4326-844f-ed35a21dd116,1132,,,"[92.2, 9.9]",3825761,25,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Left Midfield,62,Villarreal,222,['8e5e2f6b-2fad-474a-8790-2c09de8aab02'],55,,,,,,,,,,,,,,,,Villarreal,222,00:25:55.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,94312cab-2dda-4f21-bdc2-b195e1ee9fce,1144,,,"[79.3, 12.7]",3825761,26,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,64,Athletic Club,215,['fbeb81b9-3a2a-42cb-b892-e21408275e54'],42,,,,,,,,,,,,,,,,Athletic Club,215,00:26:42.363,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7140ab1f-63fd-4409-b5ee-b4fc5894ac3a,1147,,,"[53.3, 61.6]",3825761,26,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Bakambu,6862.0,Right Center Forward,64,Athletic Club,215,['1e8abe59-9b76-42d6-8f04-5077acfc3335'],43,,,,,,,,,,,,,,,,Villarreal,222,00:26:43.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552ae06f-18ef-4c51-bd5c-5c87b3a18677,1149,,,"[51.8, 11.0]",3825761,26,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,64,Athletic Club,215,['d3f218ab-58f9-4a75-8e89-77d57f429197'],45,,,,,,,,,,,,,,,,Athletic Club,215,00:26:45.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a09e6b5b-54bf-4736-8e53-2c0db668a248,1153,,,"[26.9, 35.7]",3825761,26,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,64,Athletic Club,215,['5604c01c-c888-4e53-8e06-c8414b4034f5'],49,,,,,,,,,,,,,,,,Athletic Club,215,00:26:49.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd1cd4f-9508-4b8e-93f9-5cfee46a5909,1156,,,"[43.1, 71.4]",3825761,26,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,64,Athletic Club,215,['6fc27ca7-2ec0-4719-88a7-c639880f26bf'],53,,,,,,,,,,,,,,,,Athletic Club,215,00:26:53.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56219c94-e172-45b8-a8ad-05b367db3287,1158,,,"[40.0, 48.7]",3825761,26,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,64,Athletic Club,215,['5c5b75aa-f40b-4e46-9235-bedc5f2767a5'],57,,,,,,,,,,,,,,,,Athletic Club,215,00:26:57.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c09c67a3-1177-4ce6-a524-797f3a7e4d9e,1160,,,"[46.7, 11.5]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,64,Athletic Club,215,['27a2868a-3d49-4274-9045-43fb7ebcb2d7'],0,,,,,,,,,,,,,,,,Athletic Club,215,00:27:00.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9926eee9-af20-4bc5-9c1e-cdce30620382,1163,,,"[66.0, 2.8]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,64,Athletic Club,215,['b886579e-d576-4d56-acf2-356588afca6e'],2,,,,,,,,,,,,,,,,Athletic Club,215,00:27:02.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e23cf7-4b7a-4a51-8e71-e4d5b02b3312,1167,,,"[58.1, 8.4]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,64,Athletic Club,215,"['ca6ce37f-9fa8-4506-8787-9e953d0e29c2', 'fb8278da-e4e9-40ac-a52b-1274b5c18e61']",4,,,,,,,,,,,,,,,,Athletic Club,215,00:27:04.040,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ba6a377-9482-4261-8ecb-3e7a7ea82e25,1170,,,"[88.0, 6.5]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,64,Athletic Club,215,['057f6175-0ce1-4808-85ae-ac2a4101cd1b'],6,,,,,,,,,,,,,,,,Athletic Club,215,00:27:06.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08cb47ad-668a-4416-92f0-7e08fb2f9bf4,1172,,,"[47.1, 70.7]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,65,Villarreal,222,['6cac1e1b-2a05-46be-b934-3e93fb80876b'],7,,,,,,,,,,,,,,,,Villarreal,222,00:27:07.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f2f7fc-19cd-4fef-9780-f9372ea36412,1175,,,"[38.9, 66.4]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,65,Villarreal,222,['2cb169c2-59f4-4de2-a977-d8bdf810c049'],8,,,,,,,,,,,,,,,,Villarreal,222,00:27:08.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850995a0-7bca-4ed1-91c6-c81e23dacb60,1177,,,"[56.2, 43.2]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,65,Villarreal,222,['920a5cfa-184d-4095-b43d-7cd38433a34a'],10,,,,,,,,,,,,,,,,Villarreal,222,00:27:10.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9377e3f9-3445-48a4-8b9c-4a9322923f2a,1183,,,"[75.0, 76.0]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,65,Villarreal,222,['59023040-1ecf-4dea-84f7-a00493d439ea'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:27:17.646,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,309b734d-4bc7-4670-98fd-d866ae14dc3a,1187,,,"[101.5, 53.3]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,65,Villarreal,222,['8f110cba-4590-4fa3-96a0-bbfa4e842d1a'],22,,,,,,,,,,,,,,,,Athletic Club,215,00:27:22.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2856b9b-6932-40de-8a3e-46cc51755704,1192,,,"[63.9, 50.9]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,66,Athletic Club,215,['e24ec385-102c-4d21-bf1d-f0eec691fca1'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:27:26.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cf5dd77-2511-4b1e-8d6c-e1317db21977,1195,,,"[74.2, 46.8]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,66,Athletic Club,215,['b3c496d5-a574-481a-b674-4e9e565a9667'],27,,,,,,,,,,,,,,,,Athletic Club,215,00:27:27.847,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e1dd8cd-ee7c-4f45-a103-0e17a5f50664,1198,,,"[102.7, 41.2]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,66,Athletic Club,215,['f35bb35a-417b-4eb9-83ea-bac60915d89d'],31,,,,,,,,,,,,,,,,Athletic Club,215,00:27:31.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844a7a7-fdb5-4254-a2f7-46ac0f03c576,1200,,,"[21.5, 55.3]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,67,Villarreal,222,['590c457f-d75a-4857-89d8-fc389435dec5'],33,,,,,,,,,,,,,,,,Villarreal,222,00:27:33.222,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9208323a-7c28-4831-b792-6cde490eab1e,1203,,,"[50.7, 71.5]",3825761,27,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Right Center Forward,67,Villarreal,222,['9d0c7fbc-4cc8-4e6b-b57e-7c0f63f47b12'],38,,,,,,,,,,,,,,,,Villarreal,222,00:27:38.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da4ba702-f809-4c91-99cb-18b5c9a1383b,1211,,,"[63.0, 21.3]",3825761,28,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,68,Villarreal,222,['13958ee0-d9da-45fa-8a1f-6f033cf43666'],11,,,,,,,,,,,,,,,,Villarreal,222,00:28:11.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561dace0-c319-42d4-9807-2f9a3d60ace1,1214,,,"[91.5, 6.6]",3825761,28,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,68,Villarreal,222,['7a2478c5-3bba-4dc8-be90-3a1a1a7daac0'],14,,,,,,,,,,,,,,,,Villarreal,222,00:28:14.365,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aee7c33-af48-4125-81b7-38a6c04cafef,1217,,,"[96.1, 14.8]",3825761,28,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,68,Villarreal,222,['8971429d-3631-42c8-a474-28d7b3a47360'],15,,,,,,,,,,,,,,,,Villarreal,222,00:28:15.558,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ce5dab-9f29-4b8b-9863-11f1ab87a79d,1224,,,"[82.9, 24.6]",3825761,29,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iñaki Williams Arthuer,6393.0,Right Wing,70,Athletic Club,215,['2d4951d1-f9b4-43a7-b94b-3706775fa7b9'],30,,,,,,,,,,,,,,,,Athletic Club,215,00:29:30.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc43268-c252-4dbf-aaab-2d6240578293,1232,,,"[26.7, 20.5]",3825761,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,72,Athletic Club,215,['56fd98f8-eefe-49a0-9332-7549f4b4dfde'],40,,,,,,,,,,,,,,,,Athletic Club,215,00:29:40.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82d63182-b446-4b7c-8c1b-5de522529b81,1235,,,"[49.1, 67.0]",3825761,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,72,Athletic Club,215,['d7374eb5-4fed-43af-9379-a9adbf739ecb'],48,,,,,,,,,,,,,,,,Athletic Club,215,00:29:48.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14fc7149-8dcb-425a-add9-7942fceee81a,1239,,,"[39.0, 54.2]",3825761,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,72,Athletic Club,215,['d996da9a-2837-478b-9a89-02c1789d0d6d'],51,,,,,,,,,,,,,,,,Athletic Club,215,00:29:51.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6761d8b7-49a0-4d47-8520-fb29b57196b5,1242,,,"[43.8, 11.8]",3825761,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,72,Athletic Club,215,['9b3eaa62-ac14-4219-aed9-306c56a587bb'],56,,,,,,,,,,,,,,,,Athletic Club,215,00:29:56.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76ef8857-c648-41f1-9d78-396da27fd19b,1245,,,"[41.7, 24.6]",3825761,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,72,Athletic Club,215,['19349a22-bc42-4ded-b95f-454b506da0eb'],0,,,,,,,,,,,,,,,,Athletic Club,215,00:30:00.972,Ball Receipt*,
