bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.599997,,,,,,,,,,,,a6721195-d010-4d2a-af34-57a17d7fdf04,145,,"[56.5, 45.2]",3825631,2,,,,,0.8052631,,Right Foot,,,,"[63.9, 52.9]",,Ground Pass,,10.6794195,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,9,Real Sociedad,210,['c01250f7-17b3-4ec6-9325-8d2032bd045b'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:41.481,Pass,
,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,7b820b6a-6d50-4e6a-ae47-3b685eddb78e,149,,"[68.8, 54.2]",3825631,2,,,,,0.5330341,,Right Foot,,,,"[78.8, 60.1]",,Ground Pass,,11.610771,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,9,Real Sociedad,210,"['ab3154cf-0e85-4ab4-9a9e-6821f9576d67', 'e6dd4061-d349-4de9-a659-3442a1130879']",43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:43.281,Pass,True
,,,,,,,,,,,,,,,,0.854646,,,,,,,,,,,,410e658f-c95d-432a-99df-e23e477deee6,158,,"[51.7, 28.9]",3825631,2,,,,,1.8635094,,Left Foot,,,,"[47.3, 43.5]",,Ground Pass,,15.248607,,,,Ángel Martín Correa,6377.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,10,Atlético Madrid,212,['8286a3ce-f193-4f3d-b635-7519b7470c9b'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:50.693,Pass,
,,,,,,,,,,,,,,,,2.464152,,,,,,,,,,,,9245485b-9c97-4b8e-8ba7-b4eb0a3d1463,162,,"[58.0, 42.4]",3825631,2,,,,,1.760208,,Right Foot,,,,"[54.3, 61.7]",,Ground Pass,,19.651463,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,10,Atlético Madrid,212,['ddd9abcb-9475-4a5d-a864-38eba32ec3fd'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:54.166,Pass,
,,,,,,,,,,,,,,,,0.652875,,,,,,,,,,,,1c03ab6e-0523-4408-9218-82b645d4988b,165,,"[54.3, 61.7]",3825631,2,,,,,-1.143332,,Right Foot,,,,"[58.4, 52.7]",,Ground Pass,,9.889894,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,10,Atlético Madrid,212,['31c071fb-08bc-4609-86ed-4a9ed843b1af'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:58.100,Pass,
,,,,,,,,,,,,,,,,1.364079,,,,,,,,,,,,1784cf40-71c2-4d14-89ff-6cbc07aec465,168,,"[58.8, 53.8]",3825631,3,,,,,1.2540541,,Right Foot,,,,"[64.7, 71.8]",,Ground Pass,,18.94228,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,10,Atlético Madrid,212,['193f95ac-8a29-40d2-8e86-ea0990352108'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:00.394,Pass,
,,,,,,,,,,,,,,,,2.193492,,,,,,,,,,,,c64e6bcd-851e-4610-b416-d0b7282545dd,171,,"[64.7, 71.8]",3825631,3,,,,,-2.5276544,,Right Foot,,,,"[37.6, 52.7]",,Ground Pass,,33.154488,,,,José María Giménez de Vargas,5259.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,10,Atlético Madrid,212,['bf35a10f-bff9-4fa6-88ef-12c6f0bbec83'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:02.702,Pass,
,,,,,,,,,,,,,,,,1.930229,,,,,,,,,,,,f3f0c707-15bf-4e4f-92d6-00e4f019c667,173,,"[38.0, 52.3]",3825631,3,,,,,-1.744537,,Right Foot,,,,"[33.7, 27.8]",,Ground Pass,,24.874485,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,10,Atlético Madrid,212,['b7dfdc2b-fe72-4fa2-997d-1c9c4fc975db'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:04.896,Pass,
,,,,,,,,,,,,,,,,1.437043,,,,,,,,,,,,4fd7ecec-797b-4ee3-9361-eaa422547176,176,,"[33.7, 27.8]",3825631,3,,,,,-1.0291315,,Right Foot,,,,"[47.9, 4.2]",,Ground Pass,,27.542694,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,10,Atlético Madrid,212,['a03d46ba-df5e-4b52-a94c-cc4fbc0ee10a'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:07.780,Pass,
,,,,,,,,,,,,,,,,1.659627,,,,,,,,,,,,410e6303-ec79-4069-a288-8a780a174596,179,,"[51.9, 3.6]",3825631,3,,,,,0.11516932,,Left Foot,,,,"[90.8, 8.1]",,High Pass,,39.159416,,,,Jackson Arley Martínez Valencia,17622.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,10,Atlético Madrid,212,['d207269e-4cc1-4d93-b292-5c7c0972ea04'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:10.402,Pass,
,,,,,,,,,,,,,,,,0.920354,,,,,,,,,,,,0d83db67-f8ab-4b7a-b689-89394b245763,185,,"[87.8, 0.1]",3825631,3,,,,,2.194498,,,,,,"[81.9, 8.3]",,Low Pass,,10.10198,,,,Gabriel Fernández Arenas,6384.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,11,Atlético Madrid,212,['40377ba9-36d3-401f-9480-294cccbf402a'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:27.976,Pass,
,,,,,,,,,,,,,,,,2.693133,,,,,,,,,,,,f84124de-63ce-4c38-b71a-3ac416bdb9cc,189,,"[71.1, 9.2]",3825631,3,,,,,2.2668805,,Right Foot,,,,"[52.8, 31.1]",,Ground Pass,,28.539446,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,11,Atlético Madrid,212,['0979cf27-9501-4b97-9253-9898c2814800'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:32.947,Pass,
,,,,,,,,,,,,,,,,1.417593,,,,,,,,,,,,c0ec760a-cb3c-422d-8380-2d81354b76b9,191,,"[52.8, 31.1]",3825631,3,,,,,-1.8198987,,Right Foot,,,,"[47.0, 8.3]",,Ground Pass,,23.526155,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,11,Atlético Madrid,212,['c8b7d1b2-05b9-4d0c-8eb9-8034b52a0da0'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:35.640,Pass,
,,,,,,,,,,,,,,,,0.75925,,,,,,,,,,,,4580e87b-7a4b-4ca9-8aa2-813e55225182,194,,"[46.9, 6.8]",3825631,3,,,,,-0.6812982,,Right Foot,,,,"[54.3, 0.8]",,Ground Pass,,9.526804,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,11,Atlético Madrid,212,['46489726-9e18-485d-9836-ec8f9c5b76a0'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:38.187,Pass,
,,,,,,,,,,,,,,,,0.89915,,,,,,,,,,,,dd932923-0f69-446f-bcc1-3d8a87ace83b,197,,"[60.6, 1.2]",3825631,3,,,,,-0.02234265,,Left Foot,,,,"[78.5, 0.8]",,Ground Pass,,17.904469,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,11,Atlético Madrid,212,['9559c320-6806-4550-9d75-39b99c4b2056'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:40.487,Pass,
,,,,,,,,,,,,,,,,1.440672,,,,,,,,,,,,8fc2a2f0-a4fa-4c26-b93a-16e9a350e5b0,200,,"[88.5, 0.1]",3825631,3,,,,,2.1457644,,Right Foot,,,,"[80.4, 12.6]",,Ground Pass,,14.894965,,,,Tiago Cardoso Mendes,20669.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,11,Atlético Madrid,212,['328447a3-28eb-4622-8cca-b1907b4a6057'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:43.300,Pass,
,,,,,,,,,,,,,,,,0.404827,,,,,,,,,,,,df758217-28f2-4a26-9503-7f484ead3a62,203,,"[81.8, 12.3]",3825631,3,,,,,-0.9938634,,Right Foot,,,,"[85.9, 6.0]",,Ground Pass,,7.5166483,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,11,Atlético Madrid,212,['a78bc142-4fe9-40bc-af3a-5dd086291087'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:44.832,Pass,
,,,,,,,,,,,,,,,,0.790977,,,,,,,,,,,,4bf521fd-2d30-46a2-b4c1-3d94dd14646e,207,,"[87.1, 6.0]",3825631,3,,,,,0.99804306,,Right Foot,,,,"[94.0, 16.7]",,Ground Pass,,12.73185,,,,Jackson Arley Martínez Valencia,17622.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,11,Atlético Madrid,212,['36bea3d3-692e-43ac-bd44-5bc9334061d6'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:45.321,Pass,
,,,,,,,,,,,,,,,,1.447529,,,,,,,,,,,,b14d2f80-c803-4e6a-8173-7ca55c38902d,215,,"[93.6, 11.8]",3825631,3,,,,,-0.7227189,,Left Foot,,,,"[106.3, 0.6]",,Ground Pass,,16.933104,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Jackson Arley Martínez Valencia,17622.0,Left Center Forward,11,Atlético Madrid,212,['50d52afb-9596-46eb-9d61-94d62973fd83'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:47.753,Pass,
,,,,,,,,,,,,,,,,0.999156,,,,,,,,,,,,e54dd06f-fcd6-4bd1-b688-11f5aef48c58,218,,"[106.3, 0.6]",3825631,3,,,,,1.2984272,a42cdd22-f3ad-4cd5-97a8-77000f647dfb,Left Foot,,,,"[114.4, 29.6]",,High Pass,,30.109964,,,,Jorge Resurrección Merodio,5199.0,True,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,11,Atlético Madrid,212,['a3e2487a-bae0-4e1b-87c6-0da3e2a46ff3'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:50.565,Pass,
,,,,,,,,,,,,,,,,3.683854,,,,,,,,,,,,4b1b50a1-0095-4b10-8901-0bfd1921cb5f,222,,"[7.0, 36.1]",3825631,4,,,,,-0.09807146,,Right Foot,,,,"[69.0, 30.0]",,High Pass,,62.29936,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,12,Real Sociedad,210,['7b5e62a9-5ab2-4980-857b-d3b287243bc5'],22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:22.687,Pass,
,,,,,,,,,,,,,,,,3.314092,,,,,,,,,,,,7b5e62a9-5ab2-4980-857b-d3b287243bc5,224,,"[51.1, 50.1]",3825631,4,,,,True,0.0,,,,,,"[51.1, 50.1]",,High Pass,,0.0,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,12,Real Sociedad,210,"['4b1b50a1-0095-4b10-8901-0bfd1921cb5f', '613c125a-8da7-4095-b547-7393ce971221', '827c6ff4-2ad7-4a70-80a0-29509cb33b72']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:26.371,Pass,True
,,,,,,,,,,,,,,,,1.919998,,,,,,,,,,,,7611d2cf-39e1-4251-94e0-08af54bc0309,227,,"[27.0, 52.7]",3825631,4,,,,,-2.884269,,Right Foot,,,,"[4.2, 46.7]",,Ground Pass,,23.57626,,,,Gerónimo Rulli,6694.0,,,,,,1,From Goal Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,12,Real Sociedad,210,['469352aa-2554-4662-b6f0-8ef99b2384b6'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:31.765,Pass,
,,,,,,,,,,,,,,,,4.479994,,,,,,,,,,,,52d5e550-ef32-45a1-a60e-5b12cec9b697,230,,"[5.5, 47.0]",3825631,4,,,,,-0.12789118,,Right Foot,,,,"[71.6, 38.5]",,High Pass,,66.64428,,Pass Offside,,Imanol Agirretxe Arruti,6677.0,,,,,,1,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,12,Real Sociedad,210,['415845f2-c226-43a9-a99a-95029ffc4ce0'],33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:33.725,Pass,
,,,,,,,,,,,,,,,,0.990705,,,,,,,,,,,,074a8bfd-4b91-4248-9084-046d51f7e4fa,232,,"[38.3, 40.8]",3825631,4,,True,,,2.0344439,,Right Foot,,,,"[29.9, 57.6]",,Ground Pass,,18.78297,,,,José María Giménez de Vargas,5259.0,,,,,Free Kick,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,13,Atlético Madrid,212,['168a96f7-4fd1-4ede-9932-ffab5513c838'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.041,Pass,
,,,,,,,,,,,,,,,,1.685053,,,,,,,,,,,,30ad8878-1104-4df9-9dad-8259c3226184,234,,"[30.9, 56.4]",3825631,4,,,,,0.86330706,,Right Foot,,,,"[43.3, 70.9]",,Ground Pass,,19.079046,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,13,Atlético Madrid,212,['a6a3a89a-ed29-4660-ba84-36ef87d20225'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:46.872,Pass,
,,,,,,,,,,,,,,,,0.10658,,,,,,,,,,,,aa231753-fb0a-483b-abf9-8183a32f1b0e,238,,"[37.2, 72.0]",3825631,4,,,,,-0.44872335,,Right Foot,,,,"[39.9, 70.7]",,Low Pass,,2.9966648,,Incomplete,,,,,,,,,1,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,13,Atlético Madrid,212,"['76113c84-6107-43ed-956e-df5513b32362', 'faf9cf54-9ae6-457d-a836-fa61742d2468']",51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:51.077,Pass,True
,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,af77d1e4-48d4-4c9a-bd34-fce8725733bd,240,,"[80.2, 9.4]",3825631,4,,,,,-3.0319026,,Head,,,,"[57.5, 6.9]",,High Pass,,22.83725,,,,David Zurutuza Veillet,6669.0,,,,,Recovery,1,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,14,Real Sociedad,210,['a8187b21-3f6f-4c40-b815-d30c3390cf42'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:53.384,Pass,
,,,,,,,,,,,,,,,,1.460894,,,,,,,,,,,,b6ddcf7f-8169-4db0-b970-79516aef72fe,242,,"[76.8, 13.9]",3825631,4,,,,True,1.4536875,,,,,,"[77.2, 17.3]",,High Pass,,3.4234486,,Incomplete,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,14,Real Sociedad,210,"['29762fc0-2bcd-493e-8d3a-8cc7fc8c4c47', 'f5521586-6fb2-4cf3-b3aa-376bc1c474f0']",55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:55.184,Pass,True
,,,,,,,,,,,,,,,,0.905686,,,,,,,,,,,,29762fc0-2bcd-493e-8d3a-8cc7fc8c4c47,244,,"[42.9, 62.8]",3825631,4,,,,,2.4407382,,Right Foot,,,,"[36.5, 68.2]",,Low Pass,,8.373769,,Incomplete,,,,,,,,Recovery,1,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,14,Real Sociedad,210,"['b6ddcf7f-8169-4db0-b970-79516aef72fe', 'ec625b69-4523-4439-9c46-c44c55824a22']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:56.645,Pass,
,,,,,,,,,,,,,,,,1.376344,,,,,,,,,,,,7dd57f07-744e-4b69-b9e1-11519444ed44,254,,"[89.4, 20.6]",3825631,5,,,,,0.7046219,,Right Foot,,,,"[112.1, 39.9]",,High Pass,,29.795637,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,15,Real Sociedad,210,['4cb77c76-5616-4c78-a619-66e47c0c847d'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:58.694,Pass,
,,,,,,,,,,,,,,,,3.10934,,,,,,,,,,,,0d113c7a-36d2-414b-99a4-246fdeaa1c73,257,,"[80.6, 31.5]",3825631,6,,,,,0.3827435,,Right Foot,,,,"[103.7, 40.8]",,High Pass,,24.901808,,Unknown,,,,,,,,Recovery,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,15,Real Sociedad,210,,2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:02.734,Pass,
,,,,,,,,,,,,,,,,2.739872,,,,,,,,,,,,1c17cb7c-20bb-462f-a474-69837159ddc1,260,,"[16.4, 40.5]",3825631,6,,True,,,0.07597289,,Right Foot,,,,"[83.4, 45.6]",,High Pass,,67.193825,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Jan Oblak,6378.0,Goalkeeper,16,Atlético Madrid,212,['e26e9724-85e9-4aff-84ac-f30447a347f6'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:34.528,Pass,
,,,,,,,,,,,,,,,,2.0864,,,,,,,,,,,,e26e9724-85e9-4aff-84ac-f30447a347f6,261,,"[36.7, 34.5]",3825631,6,,,,True,0.22978646,,,,,,"[53.8, 38.5]",,High Pass,,17.561605,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,16,Atlético Madrid,212,"['1c17cb7c-20bb-462f-a474-69837159ddc1', '743bc63f-2493-48cc-8044-959bf14dd5c9', '7dcd2cdf-440e-4a9f-8579-99388afac0de']",37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:37.268,Pass,True
,,,,,,,,,,,,,,,,2.008513,,,,,,,,,,,,7dcd2cdf-440e-4a9f-8579-99388afac0de,264,,"[66.3, 41.6]",3825631,6,,,,True,0.0,,,,,,"[66.3, 41.6]",,Low Pass,,0.0,,,,Filipe Luís Kasmirski,6320.0,,,,,Recovery,1,From Free Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,16,Atlético Madrid,212,"['197b5d64-2640-4bd1-ba44-6187820bbcb2', '4896983c-ad59-4a18-b97a-798051976fe5', 'e26e9724-85e9-4aff-84ac-f30447a347f6']",39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:39.354,Pass,True
,,,,,,,,,,,,,,,,0.822049,,,,,,,,,,,,adf13092-136a-47f3-afbd-a3f53d02d561,267,,"[70.8, 22.3]",3825631,6,,,,,-0.35437992,,Left Foot,,,,"[80.8, 18.6]",,Ground Pass,,10.662551,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,16,Atlético Madrid,212,['ff7e0171-89bc-4543-aebe-6531a8e88440'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:42.454,Pass,
,,,,,,,,,,,,,,,,1.674318,,,,,,,,,,,,d0c5adeb-d618-4cc9-9552-b84344e1d621,279,,"[53.9, 80.0]",3825631,7,,,,,-0.13407452,,,,,,"[75.4, 77.1]",,High Pass,,21.6947,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,17,Real Sociedad,210,['8d2279ad-3844-4fce-b06d-524eb08248f6'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:06.632,Pass,
,,,,,,,,,,,,,,,,1.93718,,,,,,,,,,,,5dd055d0-0a61-4651-ad40-ae5af25837f3,283,,"[45.9, 7.4]",3825631,7,,,,,-1.6433958,,Right Foot,,,,"[45.5, 1.9]",,Ground Pass,,5.5145264,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,18,Atlético Madrid,212,['8b5592f8-1ff6-4c25-8474-b37bc5f83c0e'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:09.668,Pass,
,,,,,,,,,,,,,,,,1.021724,,,,,,,,,,,,9531f779-6b9b-423e-843e-b7fa92de709e,287,,"[51.9, 1.2]",3825631,7,,,,,1.8622531,,Left Foot,,,,"[50.4, 6.2]",,Ground Pass,,5.2201533,,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,18,Atlético Madrid,212,['1f7560e7-503e-4d90-8bb9-d42f4cc1248a'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:12.746,Pass,
,,,,,,,,,,,,,,,,0.731079,,,,,,,,,,,,437df9c3-636f-44f6-8af5-d366d0bb9a5a,289,,"[51.9, 5.5]",3825631,7,,,,,0.14756808,,Right Foot,,,,"[66.7, 7.7]",,Ground Pass,,14.96262,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,18,Atlético Madrid,212,['02b8cee7-1c26-4f0c-8eb0-df966db90041'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:13.767,Pass,
,,,,,,,,,,,,,,,,0.829883,,,,,,,,,,,,66b1d8dd-aac6-4891-b9ed-a81d908eb372,292,,"[69.7, 7.0]",3825631,7,,,,,-0.47351572,,Left Foot,,,,"[81.8, 0.8]",,Ground Pass,,13.595955,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,18,Atlético Madrid,212,['be645b61-ce8a-4954-84f0-53a4d1bd2711'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:15.350,Pass,
,,,,,,,,,,,,,,,,3.021844,,,,,,,,,,,,9a2a0b3d-7048-4f86-9f8e-8ab2ef4bc4ec,295,,"[86.3, 1.7]",3825631,7,,,,,1.4735932,,Left Foot,,,,"[91.0, 49.9]",,High Pass,,48.428608,,Incomplete,,Ángel Martín Correa,6377.0,,True,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,18,Atlético Madrid,212,"['9788d461-a13e-4024-96df-fe72c2ff61c7', 'f609dae0-a7eb-4323-912f-291411f2b2f5']",18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:18.453,Pass,
,,,,,,,,,,,,,,,,2.839997,,,,,,,,,,,,9788d461-a13e-4024-96df-fe72c2ff61c7,298,,"[29.1, 30.2]",3825631,7,,,,,2.80528,,Right Foot,,,,"[4.5, 38.8]",,Ground Pass,,26.05993,,,,Gerónimo Rulli,6694.0,,,,,Recovery,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,19,Real Sociedad,210,"['9a2a0b3d-7048-4f86-9f8e-8ab2ef4bc4ec', 'b9df65d6-c84f-462e-9cec-9ac51c75f567', 'cf1a2058-5903-4932-87d9-4525220728f8']",21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:21.475,Pass,True
,,,,,,,,,,,,,,,,3.767564,,,,,,,,,,,,69cfbbec-66ca-4a1a-9b3c-3e5b3f0a1963,301,,"[5.1, 38.3]",3825631,7,,,,,-0.17264134,,Right Foot,,,,"[61.3, 28.5]",,High Pass,,57.04805,,Incomplete,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,19,Real Sociedad,210,['4435e2b3-7218-4490-ab44-1a8e2be41e79'],24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:24.435,Pass,
,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,,3c4942ca-444b-4754-b2da-6141b5a8e19b,303,,"[44.6, 22.6]",3825631,7,,,,,0.39852244,,Head,,,,"[57.9, 28.2]",,High Pass,,14.43087,,,,Imanol Agirretxe Arruti,6677.0,,,,,Recovery,1,Regular Play,David Zurutuza Veillet,6669.0,Left Wing,19,Real Sociedad,210,['f5e7ef74-5435-413d-ac10-f1cb8456231b'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:30.141,Pass,
,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,37b1cb17-9bb8-4bb3-882e-617bff8dcfc9,306,,"[58.3, 29.3]",3825631,7,,,,,-2.8305943,,Other,,,,"[49.9, 26.6]",,Low Pass,,8.823265,,,,Asier Illarramendi Andonegi,6671.0,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,19,Real Sociedad,210,['62a1879a-d15b-47d5-a5a1-dbfb1c5399a4'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:31.541,Pass,
,,,,,,,,,,,,,,,,2.159998,,,,,,,,,,,,34db8bdf-4923-4ecb-8691-0f54f5448bfe,310,,"[54.2, 30.4]",3825631,7,,,,,1.6716871,,Right Foot,,,,"[50.1, 70.9]",,Ground Pass,,40.707,,,,Joseba Zaldúa Bengoetxea,6605.0,,True,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,19,Real Sociedad,210,['be25d3f9-564d-4c88-9c66-44a8589ac9d1'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:34.661,Pass,
,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,,7497b8bd-14cc-43cf-ba35-ddcd3ac47329,313,,"[67.5, 73.9]",3825631,7,,,,,0.15711026,,Right Foot,,,,"[87.7, 77.1]",,Ground Pass,,20.451895,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,19,Real Sociedad,210,['ebc7d78c-ed77-46fa-873c-1333d56149a1'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:39.661,Pass,
