bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[58.4, 60.2]",,,,,,,,,,,,,0.03822,,,,,,,,,,,,,cc2f7257-54f4-407a-8efb-17848123430f,724,,"[58.5, 59.3]",3825788,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Radoja,6796.0,Left Defensive Midfield,39,Getafe,216,"['8adbb077-ec11-4e1e-95a8-7ef95c9149cb', 'a35b148c-ba6b-49ba-b39e-375ecc71a80d']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:18:54.635,Carry,
,,,,,"[57.4, 17.4]",,,,,,,,,,,,,0.57898,,,,,,,,,,,,,dfdbda03-345e-40b1-9cab-0795ed77596f,728,,"[59.4, 15.7]",3825788,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mehdi Lacen,6745.0,Right Defensive Midfield,39,Getafe,216,"['0af94bdc-b340-4965-8a04-ac8940e13499', '2df89d6f-381a-4516-ac8b-d6ab0884a879', 'c93f4708-00af-4e64-8e50-9e9a0007b2b7', 'dcb7e3ab-61d6-48de-a9b5-3f3ce160e9a8']",56,,,,,,,,,,,,,,,,,Getafe,216,00:18:56.241,Carry,True
,,,,,"[55.5, 20.0]",,,,,,,,,,,,,0.130566,,,,,,,,,,,,,993e782a-757d-4e10-8f24-3692e5d56659,731,,"[57.4, 17.4]",3825788,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mehdi Lacen,6745.0,Right Defensive Midfield,39,Getafe,216,"['0af94bdc-b340-4965-8a04-ac8940e13499', '2df89d6f-381a-4516-ac8b-d6ab0884a879', 'dcb7e3ab-61d6-48de-a9b5-3f3ce160e9a8', 'f921e0c3-492b-46c9-aadd-fc1820a68989']",56,,,,,,,,,,,,,,,,,Getafe,216,00:18:56.820,Carry,True
,,,,,"[57.9, 23.1]",,,,,,,,,,,,,0.030058,,,,,,,,,,,,,29a33f67-b614-431a-a420-5e16410d932d,734,,"[57.2, 25.6]",3825788,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdoul Karim Yoda,27092.0,Left Back,39,Getafe,216,"['b3b2c960-a4f4-4cf3-883f-711793184504', 'dbaa9a3e-3033-49b0-b451-fa7cedd08ce4']",58,,,,,,,,,,,,,,,,,Getafe,216,00:18:58.100,Carry,
,,,,,"[95.7, 34.8]",,,,,,,,,,,,,4.475802,,,,,,,,,,,,,f32f0d2d-5c3e-4ff6-9837-11a8428bba7d,737,,"[70.2, 30.2]",3825788,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,39,Getafe,216,"['51a62f3e-6311-4901-9fc3-86d1567a1bab', '5e2ec2d5-665a-4ab2-8f1c-d571ae7f378c', 'b55ec45b-a584-4d45-9eef-bef2d6fd87dd']",59,,,,,,,,,,,,,,,,,Getafe,216,00:18:59.326,Carry,True
,,,,,"[41.4, 29.6]",,,,,,,,,,,,,0.627295,,,,,,,,,,,,,34774b5d-78b2-4838-8a12-94e884426d6a,747,,"[37.2, 30.3]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,40,Celta Vigo,209,"['2224416c-8294-48b1-9867-30a073349cbe', 'dd5eea4a-83c4-4705-9365-31e85a6fb160', 'ee088bbb-29d5-4d03-a7c6-1e5a12a17d63']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:10.472,Carry,True
,,,,,"[87.2, 38.2]",,,,,,,,,,,,,1.082906,,,,,,,,,,,,,05834b81-bb6e-4b9a-a64d-7dabf8ebb635,758,,"[88.3, 38.2]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Guidetti,6038.0,Center Forward,41,Celta Vigo,209,"['4d3a686a-ce57-4cb7-9a96-8608b6769b65', '55b20ab0-dcd2-494a-99c3-a5b01762262f', '6fb132c0-c375-450b-88d8-ed4feb052849']",39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:39.764,Carry,True
,,,,,"[27.6, 27.3]",,,,,,,,,,,,,2.241769,,,,,,,,,,,,,1d9805e3-c1d0-4ace-9dbc-37c36d8e97ad,763,,"[22.1, 29.7]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoul Karim Yoda,27092.0,Left Back,41,Celta Vigo,209,"['341a5b5c-41b0-4a6d-9ecf-944e190667c5', '4fd8f451-df38-4015-8088-6e63de2c9688']",41,,,,,,,,,,,,,,,,,Getafe,216,00:19:41.857,Carry,
,,,,,"[101.0, 54.2]",,,,,,,,,,,,,3.789108,,,,,,,,,,,,,061bf976-a664-498b-b6ee-f69bbe603ad1,768,,"[89.6, 64.4]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iago Aspas Juncal,5217.0,Right Wing,41,Celta Vigo,209,"['03eb3ba9-836a-418a-9680-a0c3fc2e704c', '0e6d65bf-3f39-40bf-80c4-c1e9b77ded28', '8aafbff5-f4f1-4527-8314-1f62454cfa26']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:46.364,Carry,True
,,,,,"[28.3, 22.4]",,,,,,,,,,,,,2.655236,,,,,,,,,,,,,5a50d5f4-30ac-4a2b-bbd3-84cb519bca4d,773,,"[18.3, 22.4]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoul Karim Yoda,27092.0,Left Back,41,Celta Vigo,209,"['a8e03cb5-d69e-458a-b390-e94fa9294296', 'd459cb45-8ab2-4854-9cb6-37f5905c5ceb']",50,,,,,,,,,,,,,,,,,Getafe,216,00:19:50.731,Carry,
,,,,,"[70.2, 57.7]",,,,,,,,,,,,,0.552801,,,,,,,,,,,,,00852d37-7a84-4fe7-b005-6fb2c0332427,777,,"[68.6, 58.7]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,41,Celta Vigo,209,"['1078ddf7-2974-4dd1-98db-39252689863e', '187d7762-349a-4bb2-922a-4bf08e9932ee', '822b8199-7580-42b3-b027-fd4e9bf08444']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:54.855,Carry,True
,,,,,"[89.2, 53.6]",,,,,,,,,,,,,7.903667,,,,,,,,,,,,,cb902d6f-a6e3-435b-a501-38501d0d049f,783,,"[64.2, 60.5]",3825788,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,41,Celta Vigo,209,"['ba219b76-46b3-4277-b0b0-db79fec7b8eb', 'f63161c7-b676-43fa-9503-bd4d1a8f1ad6', 'ff813956-eaef-42cd-a878-275d0ac797e6']",59,,,,,,,,,,,,,,,,,Getafe,216,00:19:59.339,Carry,True
,,,,,"[23.1, 26.5]",,,,,,,,,,,,,2.51374,,,,,,,,,,,,,455cc035-1189-47f9-9acc-933463f9527f,790,,"[21.7, 27.4]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,41,Celta Vigo,209,"['669e7081-5a76-400c-bf36-90e4a9562890', 'f6d9b208-b9a1-4140-af89-1c9ee8a10e0f']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:09.344,Carry,
,,,,,"[117.6, 25.3]",,,,,,,,,,,,,6.694076,,,,,,,,,,,,,d5b74a94-116e-4947-a4ef-888a61b19afe,799,,"[81.3, 17.4]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,42,Getafe,216,"['2cbdbee3-d6c7-4415-a59f-e74fa4ce8d15', 'b9fa1434-9e96-4d0b-8720-c417b1a9976f', 'd545473a-ff12-425d-85bc-dc4bc7b80437']",18,,,,,,,,,,,,,,,,,Getafe,216,00:20:18.454,Carry,True
,,,,,"[33.9, 4.0]",,,,,,,,,,,,,3.575103,,,,,,,,,,,,,9ebfbde7-c701-4919-92d8-bb34fdc81472,803,,"[20.4, 17.3]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,42,Getafe,216,"['0be30002-69d1-4a55-9558-88496b723844', 'd00086ac-d7e8-476c-94e0-6c94c67a4ddc']",29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:29.242,Carry,
,,,,,"[81.9, 73.0]",,,,,,,,,,,,,0.958967,,,,,,,,,,,,,e828c7f9-d04c-45d9-b506-873f3a6d532c,806,,"[86.2, 76.1]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,42,Getafe,216,"['1187109c-effd-4dea-9dbd-d6e1a375ac6b', 'f0a0af7d-d75a-4350-b0c1-fddd31a94c92']",32,,,,,,,,,,,,,,,,,Getafe,216,00:20:32.817,Carry,
,,,,,"[72.5, 66.4]",,,,,,,,,,,,,0.85599,,,,,,,,,,,,,043d0f68-0aac-49cc-a771-feeb125318bc,809,,"[72.2, 66.4]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,42,Getafe,216,"['5f8db4f2-52ac-4696-aea1-01153c712631', '8ec71920-5897-468e-b970-e4c9ff5a1ede']",34,,,,,,,,,,,,,,,,,Getafe,216,00:20:34.916,Carry,
,,,,,"[64.8, 67.5]",,,,,,,,,,,,,1.252856,,,,,,,,,,,,,c0262c9c-f3a4-4fa9-9fcb-90044d967259,814,,"[64.2, 67.6]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,42,Getafe,216,"['2277ccfc-bd57-4f08-867c-741e293743b9', '67ef959e-0fe7-4c86-bd3c-52201664e6c7']",38,,,,,,,,,,,,,,,,,Getafe,216,00:20:38.454,Carry,
,,,,,"[105.5, 78.1]",,,,,,,,,,,,,5.255993,,,,,,,,,,,,,6d6d4235-3e9a-493e-902e-f6562f4d011c,818,,"[91.6, 66.4]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,42,Getafe,216,"['3721b3fc-d582-412f-ba3b-9ba54cd6dc88', '5617e9a7-eb6f-49d0-ab37-014171f3a0d0', '744f4a15-c603-4614-9ba8-c44faf795491', 'd6514f03-0ee8-4796-999e-da1f82581cc0']",41,,,,,,,,,,,,,,,,,Getafe,216,00:20:41.133,Carry,True
,,,,,"[16.2, 4.2]",,,,,,,,,,,,,1.700631,,,,,,,,,,,,,bf005209-8ce9-44d2-b7ce-4ccfc5a16d26,822,,"[14.6, 2.0]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,43,Celta Vigo,209,"['78c486a5-94a3-45fc-9b7a-ee0d78d77b6c', 'd018e58e-9ec7-498d-b093-f3f6185b75c1']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:46.389,Carry,
,,,,,"[33.3, 2.7]",,,,,,,,,,,,,2.046942,,,,,,,,,,,,,4ef9a5d4-f92a-4a55-97d2-223dfb9479e8,826,,"[21.6, 0.8]",3825788,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,43,Celta Vigo,209,"['1565acde-f2ee-47bf-a2a3-bd68d3fb2455', 'c54cd397-44a7-4a97-965b-56d58bb48787', 'ed7d5b1d-edb4-4c44-a239-5e759f8bbf1a', 'f973a46f-ac17-473b-b83e-74759298f8ec']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:49.833,Carry,True
,,,,,"[86.4, 37.7]",,,,,,,,,,,,,0.057899,,,,,,,,,,,,,ac71c5fa-cea3-435a-b7c3-3b9777e1d87b,834,,"[87.0, 37.7]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,44,Celta Vigo,209,"['49a106cf-5aa4-4099-9bb4-cd7910c0f0bd', 'ae6f8417-1454-42e2-9208-cf8f17812bef']",23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:23.659,Carry,
,,,,,"[43.5, 26.0]",,,,,,,,,,,,,3.779798,,,,,,,,,,,,,f90e61e9-477a-40a4-b8fc-2c85c89da7d0,838,,"[29.9, 40.8]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,45,Getafe,216,"['1ca3761d-73d8-4e6e-80b5-565964041baf', 'b55d3891-d744-4b2f-a71c-da346b19f66a']",24,,,,,,,,,,,,,,,,,Getafe,216,00:21:24.747,Carry,
,,,,,"[56.9, 16.5]",,,,,,,,,,,,,3.158306,,,,,,,,,,,,,8d5b74f3-1766-4300-b611-9a28dbd61eff,841,,"[45.8, 15.7]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,45,Getafe,216,"['3db7c2e0-5df0-4cc5-ae33-0e8d17710fd5', '8edf3c60-4066-42e8-b273-d98d335167f6', 'ab45cdaa-83cc-477b-ad1d-8faa1f9f66c2']",29,,,,,,,,,,,,,,,,,Getafe,216,00:21:29.854,Carry,True
,,,,,"[68.9, 23.7]",,,,,,,,,,,,,1.23469,,,,,,,,,,,,,44b65a7b-e498-4173-a7ca-09f74c9fb9b2,845,,"[56.9, 16.5]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,45,Getafe,216,"['4450b482-1001-4cbb-a33e-43a70ed7c1c7', '818ef3e5-50b6-42df-ac88-63ee5a109cc5', '8edf3c60-4066-42e8-b273-d98d335167f6', 'fca2b16d-45cd-4e6c-8309-5b8d9aaad67f']",33,,,,,,,,,,,,,,,,,Getafe,216,00:21:33.013,Carry,True
,,,,,"[56.5, 41.1]",,,,,,,,,,,,,3.144681,,,,,,,,,,,,,150a051f-3987-4ad0-9922-a5eea81acbc3,850,,"[54.9, 55.7]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,46,Celta Vigo,209,"['1e6775d4-6c87-4135-bda0-ed35e649fc47', 'c88e313d-720b-462f-b535-40d95e33c268']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:35.296,Carry,
,,,,,"[65.1, 52.8]",,,,,,,,,,,,,1.57368,,,,,,,,,,,,,bbea4134-2ab1-49da-aa2f-864a4e443eb3,855,,"[54.7, 56.3]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,46,Celta Vigo,209,"['5e0dced4-e33e-42bd-a7dd-61594a01be5c', '65213151-f4aa-4513-b9b9-93a6665787af']",40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:40.213,Carry,
,,,,,"[98.5, 69.1]",,,,,,,,,,,,,1.364238,,,,,,,,,,,,,62496b83-9013-4d57-b55d-7617fb5e5e7f,858,,"[96.7, 67.4]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,46,Celta Vigo,209,"['0d8c1e49-d708-4b90-bbea-d76ee089e14c', '81e85473-c9b1-48a8-aa1e-dcb033056cf9']",43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:43.701,Carry,
,,,,,"[16.7, 19.6]",,,,,,,,,,,,,0.129183,,,,,,,,,,,,,e12707cd-fb39-42d8-9281-2e2900a358d0,863,,"[16.7, 19.6]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,47,Getafe,216,"['0d8b2402-dff8-468b-a35f-3b6b03463f3b', '3a6ab75c-0169-42ba-9fa7-053ea91a42f4']",48,,,,,,,,,,,,,,,,,Getafe,216,00:21:48.268,Carry,
,,,,,"[49.9, 27.8]",,,,,,,,,,,,,3.270528,,,,,,,,,,,,,cced897d-31e8-4d08-a323-1b7c7b5e3882,866,,"[29.8, 23.8]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,47,Getafe,216,"['1e079c0d-da9c-4ea6-aeb1-bd0db4a352d7', '44756ca5-fc27-430f-96e6-f1914b08cf5f']",50,,,,,,,,,,,,,,,,,Getafe,216,00:21:50.081,Carry,
,,,,,"[56.6, 20.8]",,,,,,,,,,,,,2.430305,,,,,,,,,,,,,2b9d8992-35cc-4636-8182-48c60da92f43,869,,"[61.9, 17.0]",3825788,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,47,Getafe,216,"['65278eb4-10fc-40b8-9605-faede5742a63', '86cbdfdb-7dbf-4bf8-90e6-ddf407a2121f', 'e6153a06-36ba-4400-9cb2-1e137a9b052b']",54,,,,,,,,,,,,,,,,,Getafe,216,00:21:54.697,Carry,True
,,,,,"[56.9, 45.6]",,,,,,,,,,,,,1.840169,,,,,,,,,,,,,96e311d5-0872-4874-bef1-de95b42a5799,875,,"[56.9, 45.6]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,48,Getafe,216,"['0c6138b3-afda-4b62-8282-da452b2c0ae4', '5f8fa7a8-7240-4ef2-9fb4-0b32a4c9c12f']",2,,,,,,,,,,,,,,,,,Getafe,216,00:22:02.559,Carry,
,,,,,"[96.3, 72.8]",,,,,,,,,,,,,3.379043,,,,,,,,,,,,,812c9849-ed3d-4f96-9c8c-a3025c3f4f1d,878,,"[91.3, 74.3]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Vázquez García,24035.0,Center Forward,48,Getafe,216,"['50d8d847-fc0d-4649-8a73-3de5c29277c0', '8f1510ec-79fa-4eee-a987-7ac921f568e5']",7,,,,,,,,,,,,,,,,,Getafe,216,00:22:07.219,Carry,
,,,,,"[98.4, 49.1]",,,,,,,,,,,,,0.041193,,,,,,,,,,,,,02962212-5175-451d-9afd-dedac2a51d9c,882,,"[97.2, 48.6]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,48,Getafe,216,"['075fc600-7e46-4202-ace2-58e5f686f67b', '756c01b8-d52d-4367-a668-f502c7e7a691', 'a3808660-bb2d-43df-88ea-7172e72466f9']",12,,,,,,,,,,,,,,,,,Getafe,216,00:22:12.309,Carry,True
,,,,,"[16.2, 40.1]",,,,,,,,,,,,,0.948633,,,,,,,,,,,,,8b49b803-e1b2-4622-aaee-19e624559a5d,886,,"[14.6, 37.4]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,48,Getafe,216,"['456e3731-c7af-43b5-a4de-ce8c837d29ae', '4ab5dac6-c9bf-497c-b138-1a6289a1ccca']",13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:13.026,Carry,
,,,,,"[27.3, 30.7]",,,,,,,,,,,,,1.173759,,,,,,,,,,,,,a99f2ecb-6048-410e-888d-8ca2a9e80cd6,889,,"[29.6, 29.7]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,48,Getafe,216,"['26f6ff40-c1d6-492a-955d-a5c15e80e420', '38c7e407-758a-4b93-9969-25fb19c495a2', 'a0c5ac07-24d3-4f1b-ab03-3cfc621975b6']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:15.248,Carry,True
,,,,,"[30.4, 16.5]",,,,,,,,,,,,,0.924655,,,,,,,,,,,,,f318329a-5c54-4c6f-974a-1b2951b8533c,897,,"[25.9, 17.0]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,50,Getafe,216,"['16983802-ed24-456d-8678-6cecc4f6035c', '8e4c1a98-fbfd-4e62-991a-42ba7a9f19dd']",50,,,,,,,,,,,,,,,,,Getafe,216,00:22:50.027,Carry,
,,,,,"[45.7, 24.7]",,,,,,,,,,,,,1.368891,,,,,,,,,,,,,49a3ca95-0d27-4c6a-a8aa-684df5df4160,900,,"[41.8, 23.3]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,50,Getafe,216,"['1e455d26-87a5-4175-89fd-b813e506f399', 'b644b570-180a-4d39-8499-fed9f7938dcc']",51,,,,,,,,,,,,,,,,,Getafe,216,00:22:51.641,Carry,
,,,,,"[39.7, 72.9]",,,,,,,,,,,,,1.520719,,,,,,,,,,,,,3a480f13-af18-484e-a675-fbc656bf5a6f,904,,"[40.1, 64.3]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,50,Getafe,216,"['22ed3f12-7d23-40a5-9742-5cfb113cd3b2', '6f7738d7-918f-4ca1-82e0-3ef424767abc', 'e4c36ea1-4ec0-4d78-8900-59d18e1ba332']",56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:56.249,Carry,True
,,,,,"[62.9, 73.0]",,,,,,,,,,,,,0.15031,,,,,,,,,,,,,3065d878-367f-4664-a9b4-5d11f4951a3c,908,,"[63.2, 73.0]",3825788,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,50,Getafe,216,"['4f99994a-ac06-426b-a26d-deb58faf190b', '9fbbb7d4-1e21-428b-9cb4-c0fdd5568f0e']",59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:59.982,Carry,
,,,,,"[55.6, 11.4]",,,,,,,,,,,,,2.74428,,,,,,,,,,,,,306efdb2-ff5d-48b2-9e77-74c034cf79dc,912,,"[62.8, 12.6]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Defensive Midfield,50,Getafe,216,"['24181a6a-3eda-400c-be99-cd883f53088e', '2f9d0493-93bb-4d43-8427-3b32b75e4934']",0,,,,,,,,,,,,,,,,,Getafe,216,00:23:00.606,Carry,
,,,,,"[65.5, 9.1]",,,,,,,,,,,,,1.171143,,,,,,,,,,,,,2b2b3855-4cd8-4ac6-bd7e-bd172198f55a,917,,"[67.7, 9.0]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,50,Getafe,216,"['0b68fde4-b184-4684-bcf5-0f726c63e07e', '28952839-dde5-482e-a3e5-d3ebf0ae9f8b']",5,,,,,,,,,,,,,,,,,Getafe,216,00:23:05.064,Carry,
,,,,,"[38.1, 20.6]",,,,,,,,,,,,,0.101529,,,,,,,,,,,,,322f0fd6-93f9-494b-8860-369d3b0c68e2,923,,"[40.4, 19.9]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,50,Getafe,216,"['8f54bad3-8d4e-4fff-ab50-dc768f04df90', 'a2ce64d0-3fb7-4123-92c7-42e7cd0498c4']",11,,,,,,,,,,,,,,,,,Getafe,216,00:23:11.181,Carry,
,,,,,"[28.8, 43.7]",,,,,,,,,,,,,2.29521,,,,,,,,,,,,,6c23db94-d17b-40b8-9df7-ade4a9ae10de,926,,"[32.0, 41.2]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,50,Getafe,216,"['1226b218-f7ed-44d4-81ec-4c8d087c9635', '7ae24ac1-859a-432d-9ccd-d427e352a2b0']",12,,,,,,,,,,,,,,,,,Getafe,216,00:23:12.967,Carry,
,,,,,"[23.6, 5.6]",,,,,,,,,,,,,1.451366,,,,,,,,,,,,,7ce72f30-1419-4cd0-a3ba-ec375a253cf7,929,,"[25.4, 8.7]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,50,Getafe,216,"['d5eeab93-8fd4-4e50-96f2-922ae70c2975', 'e558c4f9-47c3-4923-bbb4-3d965b6bafdf']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:21.312,Carry,
,,,,,"[75.2, 76.5]",,,,,,,,,,,,,1.077259,,,,,,,,,,,,,34f3ed19-3831-4821-9246-544fcd70a4ba,935,,"[75.2, 76.5]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,50,Getafe,216,"['3f9fc664-9dcb-42a4-b972-1a11f9dbd18e', '70ec2f17-bc72-4e68-ad71-126e06cbd005']",26,,,,,,,,,,,,,,,,,Getafe,216,00:23:26.460,Carry,
,,,,,"[12.7, 7.3]",,,,,,,,,,,,,1.488822,,,,,,,,,,,,,cb3d314d-62e7-44c8-9713-8f8705006296,940,,"[16.2, 8.9]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,50,Getafe,216,"['6a2da07b-e8f5-4e50-8666-32f8b5604ab0', '6e92be60-fa31-4210-8d92-3ebc80840744', 'd76b362c-94f3-4a64-8ea7-d5843c6cdec3']",30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:30.274,Carry,True
,,,,,"[103.9, 74.0]",,,,,,,,,,,,,0.721418,,,,,,,,,,,,,60e167d3-f19e-4c48-91ea-4a1c80e7ff16,945,,"[103.9, 74.0]",3825788,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,50,Getafe,216,"['1d4df605-d7ff-4ed7-865b-08c15655fff3', 'a5bc772b-13b7-40a6-b103-ff170993d215', 'fe5aff5a-e966-47bb-924f-a0c2335fe7e1']",33,,,,,,,,,,,,,,,,,Getafe,216,00:23:33.720,Carry,True
