50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[63.8, 21.2]",,,,,,,,,,,,0.364523,,,,,,,,,,,,,c2225eee-a8f4-4fa4-a5fd-23d2b96c65e7,1994,,"[64.0, 22.5]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,115,Rayo Vallecano,360,"['b5516358-f9f8-4e1b-93c8-2ab731b6bd96', 'd5533217-89cf-437c-8be4-38eb97149090', 'd7b7e705-0d61-40de-be71-364b20a8a819']",27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:27.983,Carry,True
,,,,,"[74.9, 35.2]",,,,,,,,,,,,2.036756,,,,,,,,,,,,,805d2167-770b-4563-a7c4-1f547b6960d4,1999,,"[62.9, 48.3]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Right Center Midfield,116,Real Madrid,220,"['21d5ba6a-dea6-4049-ad8d-56924a804072', '586f8726-bee9-4d1d-b288-611c3520c4fb', '70972026-580a-4460-9dfa-839ae5302ebc']",30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:30.051,Carry,True
,,,,,"[90.6, 17.3]",,,,,,,,,,,,0.011238001,,,,,,,,,,,,,f6aff300-eceb-4f5e-8204-38e0e4977481,2004,,"[90.4, 18.0]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Left Wing,116,Real Madrid,220,"['492c7ecc-97ae-4c54-905d-1e7c95718d40', 'b2365b72-aaf6-4f40-8c4d-afa9cc7795dc', 'fd5aeeeb-4dc0-45d3-a343-32655b642e52']",34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:34.385,Carry,True
,,,,,"[90.6, 14.6]",,,,,,,,,,,,0.893362,,,,,,,,,,,,,1c54d81a-4086-470b-8469-bdb2a1babb42,2007,,"[82.0, 13.3]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,116,Real Madrid,220,"['60a0eebf-f2d7-4482-98ab-0e24c09cfdd8', 'baca3e21-8548-4f4c-9e96-548d1892f560', 'd1325b1e-14c2-4e59-8695-918b195056f6']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:35.625,Carry,True
,,,,,"[95.7, 19.0]",,,,,,,,,,,,0.057727,,,,,,,,,,,,,2b3a81d0-3217-44c0-a7c4-55a668f68193,2011,,"[95.7, 19.0]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,116,Real Madrid,220,"['031e0d89-9a22-447d-9e5f-08f04b225689', 'd88a280e-4ef2-433a-bea5-84918d70796f']",36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:36.929,Carry,
,,,,,"[84.0, 19.4]",,,,,,,,,,,,1.204805,,,,,,,,,,,,,e6dc730c-b454-43ee-a001-4363467ed800,2014,,"[82.9, 18.8]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Right Center Midfield,116,Real Madrid,220,"['73ce4297-137f-4af4-98ba-b49f532986e9', '7a8efef8-69f0-4641-8e59-39051f412bce']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:38.323,Carry,
,,,,,"[79.9, 31.0]",,,,,,,,,,,,0.751646,,,,,,,,,,,,,c79f3952-3099-4a26-94f5-209f804feda3,2017,,"[77.1, 29.7]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,116,Real Madrid,220,"['0e6cc151-1e47-48dc-9d93-1d78342a2ef3', '9c63ff7f-39ad-4f84-bac8-f4304b065cc9', 'b97fd05c-d88b-4da7-b53d-0dab5e5fcfdc']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:40.736,Carry,True
,,,,,"[64.5, 55.9]",,,,,,,,,,,,2.745424,,,,,,,,,,,,,b5282fa6-f1f4-4f45-b38c-31d2a0825455,2022,,"[43.4, 55.7]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,117,Rayo Vallecano,360,"['4a627f54-f3b6-4ba5-9c06-c4677600b917', 'ec9bfd19-ca08-4494-9f62-4a272ae31632']",43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:43.993,Carry,
,,,,,"[80.6, 75.7]",,,,,,,,,,,,2.681765,,,,,,,,,,,,,6e8f9fe5-18c5-4e07-a0f0-e77bad1b3d6f,2025,,"[83.5, 74.3]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Right Defensive Midfield,117,Rayo Vallecano,360,"['56116d21-4df0-46b3-a4fb-cb35c0e63032', '6f66466a-1db0-4cf7-b91b-57f45f7dcd94', '791f28f7-0c57-4282-aa02-0c2a4cf87cda']",49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:49.252,Carry,True
,,,,,"[45.7, 8.2]",,,,,,,,,,,,0.432785,,,,,,,,,,,,,eb0233db-90fc-4a6c-bb47-b0b5586889ef,2032,,"[45.7, 8.2]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Left Wing,118,Real Madrid,220,"['00deee3d-f6e4-4fec-bfd6-8cc088e34d54', 'e057debb-6bf7-4264-8ea7-dcb1379f98b0']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:53.839,Carry,
,,,,,"[48.3, 4.6]",,,,,,,,,,,,2.64558,,,,,,,,,,,,,f4d66458-77b6-4ae1-beb6-34e42438cced,2035,,"[49.8, 3.1]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,118,Real Madrid,220,"['00b624e1-5b5b-44cb-becb-5a0563c0f07b', 'd55f0be1-cb1a-4ba1-bc1e-316f893475e5']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:55.191,Carry,
,,,,,"[50.3, 24.4]",,,,,,,,,,,,2.067449,,,,,,,,,,,,,09519636-6094-4187-a2ce-f881f9095ac1,2038,,"[55.0, 15.7]",3825886,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Right Center Midfield,118,Real Madrid,220,"['c12682b0-7af7-4768-841c-c4f1d568a11f', 'e703e88a-5b24-4df1-887e-745319ca69f5']",58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:58.621,Carry,
,,,,,"[54.1, 45.4]",,,,,,,,,,,,1.413014,,,,,,,,,,,,,861e308f-6706-4c14-bc31-668e0b169b0f,2041,,"[54.0, 43.2]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,118,Real Madrid,220,"['1022db18-ef4a-4eb7-b83f-e3879322fb3b', '2e88822f-4910-486f-8a25-37d7cdb5b90d']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:02.015,Carry,
,,,,,"[83.8, 71.3]",,,,,,,,,,,,1.1089981,,,,,,,,,,,,,3d71a255-66e1-4fa4-8641-7258c7658b0c,2044,,"[78.3, 72.6]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,118,Real Madrid,220,"['0e7a0338-fb75-46fe-add7-1c9438bd146e', '2ec2bb80-0548-4fe6-a664-acceacd29c6c']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:05.121,Carry,
,,,,,"[104.2, 58.0]",,,,,,,,,,,,0.051684,,,,,,,,,,,,,ee65bacf-c65f-4caf-87c7-3868bed095a1,2048,,"[104.0, 59.2]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,118,Real Madrid,220,"['2d8409cd-7deb-4e7d-b296-e9542106f585', 'dcf529dc-b303-48a8-8eff-cdb6c0b93c16', 'f2f855ea-4f65-48da-9823-d3078ecdd540']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:07.980,Carry,True
,,,,,"[27.2, 5.5]",,,,,,,,,,,,4.691624,,,,,,,,,,,,,6379dde2-21ba-4b10-9055-f2772bee4223,2051,,"[19.7, 22.9]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,118,Real Madrid,220,"['b7e8989f-7636-4c93-9279-a6eb1f10b0a2', 'ed7be5ef-0979-4e60-ac67-c9155cf1e39d']",9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:09.445,Carry,
,,,,,"[36.2, 42.5]",,,,,,,,,,,,0.922244,,,,,,,,,,,,,8a2db7ca-59c1-4817-b752-7c018c25aeb0,2058,,"[37.0, 43.0]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,119,Real Madrid,220,"['146a3801-2525-48de-865f-dad53a839453', '3f03b9c7-a1cf-45e5-a501-79ccd08f665b']",34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:34.109,Carry,
,,,,,"[45.5, 25.5]",,,,,,,,,,,,4.697792,,,,,,,,,,,,,41f3e40c-8a11-4cfd-bb57-9a56493ccd81,2061,,"[45.2, 27.5]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,119,Real Madrid,220,"['93a2e0f3-b71f-428d-868a-0f7c27570a22', 'f61996d3-2180-47f8-bf59-1b7f973660ea']",36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:36.250,Carry,
,,,,,"[35.4, 35.6]",,,,,,,,,,,,1.142456,,,,,,,,,,,,,b95a946d-9383-48fb-9c55-a7b37a9e57ed,2064,,"[35.5, 33.0]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Left Center Back,119,Real Madrid,220,"['4e925124-6ab2-4c61-aada-76231d4c236e', 'd5dd2125-b794-4464-ba7e-05471406ee17', 'e9ebe877-986c-4947-b180-5b6e34966188']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:41.782,Carry,True
,,,,,"[13.8, 53.4]",,,,,,,,,,,,2.233142,,,,,,,,,,,,,5c735e1e-56a7-4f2f-a2b7-a572eb4baab3,2068,,"[10.5, 43.2]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,119,Real Madrid,220,"['181a743a-bcb4-4874-abf1-bb9f97a9a275', '967bc16c-14dc-4728-b3ca-a634a300eda2', 'b0dd4e4a-3e97-453f-aa22-ff458fcda1db']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:45.614,Carry,True
,,,,,"[81.3, 56.4]",,,,,,,,,,,,4.032,,,,,,,,,,,,,28268d1a-6975-49fe-bc2d-1e833ff6bed1,2075,,"[63.2, 41.9]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Right Center Midfield,119,Real Madrid,220,"['2eb9e94d-fd51-4faa-af15-e8c87f9ee97b', 'e874b601-c88e-4649-b1ea-28253eac5784']",52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:52.498,Carry,
,,,,,"[116.7, 71.1]",,,,,,,,,,,,0.848665,,,,,,,,,,,,,40955d37-d039-4cb7-ae4b-3b9c78dd6283,2078,,"[114.5, 72.4]",3825886,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,119,Real Madrid,220,"['152df39c-577e-426d-bc41-be13473dff26', '8fe79ea2-2157-43a8-92a9-2dc249ee931f']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:59.748,Carry,
,,,,,"[91.5, 23.7]",,,,,,,,,,,,1.891587,,,,,,,,,,,,,81d5e0b4-8a48-4124-9c74-6fa179cb1d6e,2106,,"[84.4, 25.3]",3825886,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,123,Rayo Vallecano,360,"['052a129d-c378-4923-95ca-f2e2740d6c2b', '531c9ed3-b13b-40ff-994e-f6ac50c3ad79']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:11.532,Carry,
,,,,,"[105.5, 12.8]",,,,,,,,,,,,1.846332,,,,,,,,,,,,,e63812cf-0662-4598-b212-13f9c286eb50,2109,,"[105.5, 11.2]",3825886,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tiago Manuel Dias Correia,7900.0,Left Wing,123,Rayo Vallecano,360,"['12075239-c199-48fb-ae8e-374ea0d120c1', '34d620b4-d421-4d8c-a4a2-7124232b389f']",14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:14.761,Carry,
,,,,,"[110.3, 11.5]",,,,,,,,,,,,1.699731,,,,,,,,,,,,,c203dc3a-e399-400b-a229-ce74fb2d08d7,2132,,"[97.1, 3.4]",3825886,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesé Rodríguez Ruiz,3990.0,Center Forward,126,Real Madrid,220,"['1682fa7a-00c5-49c0-a17c-a103bf88f894', 'a6725595-42bf-40ea-a1d4-8ab107b35fe0', 'aa076aa9-c52e-43f0-b4da-396c48295cfe']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:51.529,Carry,True
,,,,,"[8.2, 36.0]",,,,,,,,,,,,8.923709,,,,,,,,,,,,,dcb44250-9907-4ef1-aea1-f476c9b11d5b,2143,,"[2.9, 37.4]",3825886,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,128,Rayo Vallecano,360,"['6e388f09-e07a-441d-b861-36dd7aa216ba', 'e264975d-9b09-4fed-86f3-69d4e0abfbc8']",22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:22.862,Carry,
,,,,,"[48.3, 12.6]",,,,,,,,,,,,1.675881,,,,,,,,,,,,,e631f2d5-eaa2-48a4-83ee-18c7cd659c3c,2146,,"[39.4, 12.1]",3825886,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Back,128,Rayo Vallecano,360,"['5bad6812-859a-48e6-bf86-c7d76212b4eb', 'f5837f92-b128-4c9d-967a-594c8962b457']",33,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:33.699,Carry,
,,,,,"[66.3, 7.3]",,,,,,,,,,,,1.414276,,,,,,,,,,,,,6bbcb305-da00-4371-92c6-528636faee4d,2149,,"[67.3, 6.7]",3825886,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Embarba Blázquez,11539.0,Right Wing,128,Rayo Vallecano,360,"['66b1e554-f8e4-4fdf-aa8d-0e022e858a43', '711b09a6-f79b-46a0-b019-52560ca183a9', 'aec94b96-b4a4-492b-b0f9-bc777cddf23e']",36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:36.244,Carry,True
,,,,,"[44.1, 12.3]",,,,,,,,,,,,1.012334,,,,,,,,,,,,,b48fdf1c-a237-4c76-be32-70452cae726c,2153,,"[49.7, 9.0]",3825886,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Back,128,Rayo Vallecano,360,"['a77553be-a3cf-408a-a7ea-c173823b157e', 'd8250054-f412-4087-a597-774c9489de9b']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:39.168,Carry,
,,,,,"[29.4, 23.8]",,,,,,,,,,,,5.451216,,,,,,,,,,,,,4a6d9252-4138-48f0-a422-0dfeed6849a9,2156,,"[30.6, 22.7]",3825886,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,128,Rayo Vallecano,360,"['0efdd4d0-4c2d-4ae6-b2ee-3e67cbdee19a', '60f66af7-65cd-4a2d-8551-cc98b8281ec8', 'ee98d536-2870-49ac-8bf5-f7d275787f0e']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:41.109,Carry,True
,,,,,"[97.7, 21.2]",,,,,,,,,,,,4.136594,,,,,,,,,,,,,f5b791e0-07df-4e62-9a5e-1d16c44bafc5,2162,,"[97.0, 4.0]",3825886,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,129,Real Madrid,220,"['14e6c4d5-f277-4985-b5df-855ac82b9451', 'b03bb08a-7ab9-4bc7-b5f6-1a8b5d1aaa82', 'b82de098-8676-4e98-8b61-7901fdb9027b']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:53.033,Carry,True
,,,,,"[113.6, 51.1]",,,,,,,,,,,,1.493077,,,,,,,,,,,,,19728766-9140-491b-a44c-a8a1a9baad47,2171,,"[110.6, 54.9]",3825886,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,129,Real Madrid,220,"['bd70e108-621e-4073-a69c-120e17082468', 'd58d7a2a-4ecb-4104-916d-757236ae810e']",0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:00.686,Carry,
,,,,,"[63.2, 35.4]",,,,,,,,,,,,3.939787,,,,,,,,,,,,,ad5d4584-c0cf-4b76-84ba-3a8528277482,2179,,"[62.3, 33.5]",3825886,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,130,Real Madrid,220,"['340cd6f8-c1d6-445f-b471-d1c2efe9adbd', '74748e85-7d6a-458f-a497-f59f7bb126e9', '7e188920-8ac9-4146-9543-d16bc832f1ca']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:32.812,Carry,True
,,,,,"[83.8, 54.8]",,,,,,,,,,,,0.565125,,,,,,,,,,,,,ea931059-ffd5-4511-b341-64de99e500c4,2189,,"[79.3, 54.4]",3825886,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Guerra Rodríguez,11542.0,Center Forward,131,Rayo Vallecano,360,"['a0b3bbb8-7f1e-49c9-a03d-fa4cd4c6fc7b', 'c42ce830-4286-43a6-a77f-39b9c721db8d']",10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:10.889,Carry,
,,,,,"[110.7, 69.2]",,,,,,,,,,,,1.647174,,,,,,,,,,,,,ea22251e-85a5-4809-879a-f12d6e142559,2192,,"[96.3, 68.3]",3825886,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joaquín José Marín Ruiz,24138.0,Right Back,131,Rayo Vallecano,360,"['164d45fa-e923-413c-bce7-2b70eea8cb84', '30594ca4-05aa-4c24-b772-4312c6af2a3e']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:13.068,Carry,
,,,,,"[109.4, 51.2]",,,,,,,,,,,,1.340916,,,,,,,,,,,,,e9eaf1cf-d418-49fa-a79e-8b01b12e3145,2208,,"[99.1, 55.7]",3825886,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesé Rodríguez Ruiz,3990.0,Center Forward,134,Real Madrid,220,"['a39e1bd2-7ca9-4f2e-8173-9955fcbbf9d1', 'f8863110-1e3d-4d3c-b722-99e4074b4b50', 'fb6c390c-e9c5-4f4d-a56e-5690ce5cc9a7']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:38.819,Carry,True
,,,,,"[14.7, 24.7]",,,,,,,,,,,,1.533494,,,,,,,,,,,,,93d60ac8-0de7-41e6-9260-d1f9658f62dd,2213,,"[11.2, 29.3]",3825886,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Back,135,Rayo Vallecano,360,"['1e16db39-62af-428d-ba3e-9165dcd02600', '755bc901-f1e8-408f-93cd-14470406c5b5']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:42.105,Carry,
,,,,,"[33.4, 7.1]",,,,,,,,,,,,0.982465,,,,,,,,,,,,,4ba85aa1-21e2-44f5-ba3f-75f3401c7130,2216,,"[35.0, 6.8]",3825886,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,135,Rayo Vallecano,360,"['a26637e4-af0d-4c7d-bf91-8fcd9a0d6bb4', 'c2075532-f6ee-4232-9a74-52529466db94']",44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:44.871,Carry,
,,,,,"[14.4, 9.2]",,,,,,,,,,,,0.69768,,,,,,,,,,,,,7f934422-9de6-4248-9adc-340a4e236e6c,2219,,"[14.4, 9.2]",3825886,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Back,135,Rayo Vallecano,360,"['169d21e6-ca75-4612-86e2-7b84f11cb5f1', '2ec2d599-b71c-4ab0-89f7-ebc181990989']",47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:47.682,Carry,
,,,,,"[79.3, 25.3]",,,,,,,,,,,,4.321215,,,,,,,,,,,,,e54babc5-3143-498a-a6a9-0c2e47ab1389,2225,,"[79.1, 9.2]",3825886,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Attacking Midfield,135,Rayo Vallecano,360,"['3af277cf-87a7-4cd5-a03a-2247b0a7176e', 'a5241eb6-d5e1-4c30-84c7-db03f6786e49', 'e19ac048-d719-46ea-80aa-136148fed9ca']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:53.376,Carry,True
,,,,,"[86.5, 40.2]",,,,,,,,,,,,1.325072,,,,,,,,,,,,,a3f90a3e-30b2-4f5c-afbb-76e683900412,2232,,"[90.8, 39.8]",3825886,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,135,Rayo Vallecano,360,"['0834d1a2-e7b1-4f23-8b83-89076151c89f', '1428f101-af7e-4e9b-9866-e8d2464e767b', 'b1f02044-2fc3-4f9b-9050-88ba1c16aca2']",59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:59.710,Carry,True
,,,,,"[37.5, 33.1]",,,,,,,,,,,,1.902593,,,,,,,,,,,,,565cb174-18d9-4a97-a53b-2e0a2ed5e440,2237,,"[33.8, 34.2]",3825886,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Left Wing,136,Real Madrid,220,"['41e735fd-4b7f-4b7b-98e0-6935decdd685', '81256bd1-a4f6-4321-a622-80f29c751e7d']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:02.107,Carry,
,,,,,"[43.8, 52.8]",,,,,,,,,,,,1.366275,,,,,,,,,,,,,8912a978-7931-4e9b-a80f-722903114093,2241,,"[41.4, 45.2]",3825886,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,136,Real Madrid,220,"['1a4f84fa-d9cc-4b66-b45e-3303c941e4f7', '6d67cac7-1678-43fb-a7ab-bd2c0b737d9c', 'b4fa91f8-3352-466a-a708-f9829d6c4735', 'ca478949-c2ee-4937-9ce1-6985ab4d095a']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:05.120,Carry,True
,,,,,"[50.0, 57.8]",,,,,,,,,,,,1.911267,,,,,,,,,,,,,5370bbee-5f82-4ff9-8689-cf170cb9d5a2,2244,,"[43.8, 52.8]",3825886,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,136,Real Madrid,220,"['1a4f84fa-d9cc-4b66-b45e-3303c941e4f7', 'a31c7eb1-f6f7-48d2-972a-966680063903', 'b4fa91f8-3352-466a-a708-f9829d6c4735', 'c7fb4936-93f3-4fc3-9983-5a490c2f0e05']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:06.487,Carry,True
,,,,,"[116.6, 57.5]",,,,,,,,,,,,1.337548,,,,,,,,,,,,,a070333b-6795-4cf8-9a78-3747f0fc6ecb,2248,,"[108.9, 68.8]",3825886,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,136,Real Madrid,220,"['5fafd3a1-fe27-4d20-8a2b-521567b3694b', 'cebbb552-ab29-4459-ab0c-83cadd79b139']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:13.101,Carry,
,,,,,"[105.1, 8.1]",,,,,,,,,,,,2.967246,,,,,,,,,,,,,a5332ee0-a9c5-4d94-9940-a396d1427221,2257,,"[99.1, 12.9]",3825886,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Right Wing,137,Real Madrid,220,"['205ed97c-5fc6-4aab-b18f-c6ea011c6f00', '54a8b288-8144-4dcf-8dc6-bbad1db6ce83', 'bc4543a2-1a1f-46e0-90ee-7f70b8e04262', 'd8accca8-28e4-49dd-9fc0-3d2ad37ed456']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:50.859,Carry,True
,,,,,"[52.4, 74.5]",,,,,,,,,,,,1.659805,,,,,,,,,,,,,8a13f378-979e-461e-bddb-9223891dec31,2270,,"[63.7, 77.8]",3825886,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joaquín José Marín Ruiz,24138.0,Right Back,138,Rayo Vallecano,360,"['2d3d0813-dea1-47bf-84fb-0a765951c6be', 'cf28e5d5-1c9e-4473-88eb-f222e5b87e57']",23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:23.730,Carry,
