50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.588915,,,,,,,,,,,,,,83b89c80-1f57-4a8c-8259-fc3ce75d0c01,42,,"[69.2, 2.3]",3825708,0,,,,,2.7184439,,Left Foot,,,"[41.0, 15.0]",Ground Pass,,30.927818,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,,1,From Kick Off,Juan Carlos Pérez López,6559.0,Left Back,2,Málaga,223,['84acd493-b10a-4d67-9017-02273548380f'],26,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:26.468,Pass,
,,,,,,,,,,,,,,,,,,1.58076,,,,,,,,,,,,,,0ad10818-2d8c-4222-a1ec-cc4376d8008f,45,,"[40.7, 14.5]",3825708,0,,,,,-0.54141253,,Right Foot,,,"[55.5, 5.6]",Ground Pass,,17.269917,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,['190170dc-49e7-4e5e-9d79-3e821e14ae95'],30,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:30.284,Pass,
,,,,,,,,,,,,,,,,,,0.662221,,,,,,,,,,,,,,ac93f1a9-3c5d-401f-91ff-727ab52cb6bb,49,,"[55.5, 5.3]",3825708,0,,,,,-0.15922457,,Left Foot,,,"[69.2, 3.1]",Low Pass,,13.875518,,,,Pablo Fornals Malla,6764.0,,,,,,,1,From Kick Off,Juan Carlos Pérez López,6559.0,Left Back,2,Málaga,223,"['70db26bd-6367-4590-ae9b-7a4937a0144d', 'f9de08d1-535b-479e-90b8-07d101911dc1']",32,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:32.583,Pass,True
,,,,,,,,,,,,,,,,,,0.833309,,,,,,,,,,,,,,4cbd3c6f-568d-413c-8050-b2910cea7b83,51,,"[69.2, 3.1]",3825708,0,,,,,2.3631873,,Right Foot,,,"[62.0, 10.2]",Ground Pass,,10.111875,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,From Kick Off,Pablo Fornals Malla,6764.0,Left Midfield,2,Málaga,223,['4af2c811-4400-4ec3-84e8-d67061f27da3'],33,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:33.245,Pass,
,,,,,,,,,,,,,,,,,,1.231305,,,,,,,,,,,,,,5c6417a7-b62a-4282-96b3-824963d7b8dd,53,,"[62.0, 10.2]",3825708,0,,,,,0.03754104,,Right Foot,,,"[83.3, 11.0]",Low Pass,,21.315018,,,,Duje Čop,8419.0,,,,,,,1,From Kick Off,Juan Carlos Pérez López,6559.0,Left Back,2,Málaga,223,['1ab212c9-0f36-479c-869e-8a3d70fbecb0'],34,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:34.079,Pass,
,,,,,,,,,,,,,,,,,,0.919663,,,,,,,,,,,,,,074901da-3886-480f-95a6-28da3b503bad,56,,"[83.0, 10.2]",3825708,0,,,,,-2.5793078,,Right Foot,,,"[75.7, 5.6]",Ground Pass,,8.628442,,,,Pablo Fornals Malla,6764.0,,,,,,,1,From Kick Off,Duje Čop,8419.0,Left Center Forward,2,Málaga,223,['a44a3c0c-51d7-4b6f-b5bf-fc0b3f85d6e2'],35,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:35.350,Pass,
,,,,,,,,,,,,,,,,,,1.353903,,,,,,,,,,,,,,b3044752-3865-4f21-bb7b-d94f188c6c82,59,,"[75.7, 5.6]",3825708,0,,,,,0.79373133,,Right Foot,,,"[87.6, 17.7]",Ground Pass,,16.971151,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,From Kick Off,Pablo Fornals Malla,6764.0,Left Midfield,2,Málaga,223,['c4963cea-07b5-4d14-85ab-0d413029a6fa'],36,,,,,,,,,,,,,,,,,,,Málaga,223,00:00:36.350,Pass,
,,,,,,,,,,,,,,,,,,5.954534,,,,,,,,,,,,,,3d1b1960-b1b6-4e9d-a416-05cf04ac66c9,68,,"[11.5, 54.1]",3825708,1,,True,,,0.13013594,,Right Foot,,,"[120.0, 68.3]",High Pass,,109.42527,,Out,,,,,,,,,Free Kick,1,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,3,Levante UD,221,,27,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:27.473,Pass,
,,,,,,,,,,,,,,,,,,2.873093,,,,,,,,,,,,,,859dec38-0c51-4207-bd9c-a72336867e3f,69,,"[6.0, 36.0]",3825708,1,,,,,-0.22885104,,Right Foot,,,"[55.8, 24.4]",High Pass,,51.13316,,Incomplete,,Pablo Fornals Malla,6764.0,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,4,Málaga,223,"['17e508aa-2693-43c4-b35d-4c05229a9352', '556d90e9-bed8-4abe-98b6-a9bf5a7fbb18']",44,,,,,,,,,,,,,,,,,,,Málaga,223,00:01:44.770,Pass,
,,,,,,,,,,,,,,,,,,1.214633,,,,,,,,,,,,,,17e508aa-2693-43c4-b35d-4c05229a9352,72,,"[64.3, 55.7]",3825708,1,,,,True,0.3549864,,,,,"[75.9, 60.0]",High Pass,,12.371338,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Simão Mate,27122.0,Center Defensive Midfield,4,Málaga,223,"['44aa0177-3126-43a3-9ada-4e2778a1086c', '834248b2-5882-4d2f-8554-91b6db6fa5af', '859dec38-0c51-4207-bd9c-a72336867e3f']",47,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:47.643,Pass,True
,,,,,,,,,,,,,,,,,,0.936432,,,,,,,,,,,,,,44aa0177-3126-43a3-9ada-4e2778a1086c,73,,"[44.2, 20.1]",3825708,1,,,,,1.5707964,,Right Foot,,,"[44.2, 26.3]",Low Pass,,6.2,,,,José Luis García del Pozo,6580.0,,,,,,Recovery,1,From Goal Kick,Juan Carlos Pérez López,6559.0,Left Back,4,Málaga,223,"['17e508aa-2693-43c4-b35d-4c05229a9352', '65bacd30-0198-4af6-9551-6ee4c691c91a']",48,,,,,,,,,,,,,,,,,,,Málaga,223,00:01:48.858,Pass,
,,,,,,,,,,,,,,,,,,4.28857,,,,,,,,,,,,,,7f33fb89-1fec-4647-afba-2f4b5c95cac2,77,,"[44.2, 24.2]",3825708,1,,,,,-0.07016575,,Right Foot,,,"[94.0, 20.7]",High Pass,,49.92284,,Incomplete,,,,,,,,,,1,From Goal Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,4,Málaga,223,"['3713a4ff-8e4a-4c7b-ba52-ff5d7b101221', '50850f4c-1b4a-4ff7-820c-ed465f3421a4']",49,,,,,,,,,,,,,,,,,,,Málaga,223,00:01:49.834,Pass,True
,,,,,,,,,,,,,,,,,,2.43167,,,,,,,,,,,,,,50850f4c-1b4a-4ff7-820c-ed465f3421a4,78,,"[26.1, 59.4]",3825708,1,,,,,-1.0269638,,Right Foot,,,"[33.9, 46.5]",High Pass,,15.074814,,,,Víctor Camarasa Ferrando,6659.0,,,,,,Recovery,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,5,Levante UD,221,"['629e152b-e56a-435f-bc69-f916c3d95b1a', '7f33fb89-1fec-4647-afba-2f4b5c95cac2']",54,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:54.123,Pass,
,,,,,,,,,,,,,,,,,,1.354241,,,,,,,,,,,,,,2ab0de09-aae0-439c-9eeb-dd6d5843ec22,81,,"[29.0, 44.4]",3825708,1,,,,,-1.6663132,,Left Foot,,,"[27.4, 27.7]",Ground Pass,,16.776472,,,,Nikolaos Karabelas,27154.0,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,5,Levante UD,221,['ccfc4d7d-e5c7-4322-bb3f-06278ad4ac98'],57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:57.789,Pass,
,,,,,,,,,,,,,,,,,,4.028026,,,,,,,,,,,,,,8f2e4916-ef80-487a-96b7-7cd6173ed47c,85,,"[38.2, 13.7]",3825708,2,,,,,-0.1005006,,Left Foot,,,"[97.7, 7.7]",High Pass,,59.801754,,Incomplete,,Nabil Ghilas,27250.0,,,,,,,1,Regular Play,Nikolaos Karabelas,27154.0,Left Back,5,Levante UD,221,"['1a6811fe-17c3-449c-87d1-90fd7943e0ba', 'ddda3045-bed5-4e70-a2a9-6dd3092bc451']",1,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:01.772,Pass,
,,,,,,,,,,,,,,,,,,1.342472,,,,,,,,,,,,,,a0e5ae6a-be12-4446-9603-f06a11f3474c,88,,"[90.4, 0.1]",3825708,2,,,,,2.3058772,,,,,"[77.2, 14.7]",Low Pass,,19.68248,,,,Víctor Camarasa Ferrando,6659.0,,,,,,Throw-in,1,From Throw In,Nikolaos Karabelas,27154.0,Left Back,6,Levante UD,221,['e9d9fa3b-1559-468b-b168-4250642383a2'],11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:11.139,Pass,
,,,,,,,,,,,,,,,,,,4.23964,,,,,,,,,,,,,,ecc9ade7-c20f-4623-acb8-8b90f52aac70,93,,"[63.2, 18.5]",3825708,2,,,,,1.4615439,,Left Foot,,,"[69.2, 73.2]",High Pass,,55.028084,,,,Pedro López Muñoz,6787.0,,,True,,,Recovery,1,From Throw In,Juan Francisco García García,26023.0,Left Center Back,6,Levante UD,221,['c308763f-bbce-4c68-b15a-b2d9f8aaa3c2'],15,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:15.791,Pass,
,,,,,,,,,,,,,,,,,,1.861452,,,,,,,,,,,,,,a90b56a8-3b5f-4725-b671-651bcbf02cd6,96,,"[75.6, 73.7]",3825708,2,,,,,0.3264675,,Right Foot,,,"[88.3, 78.0]",Ground Pass,,13.408206,,Incomplete,,,,,,,,,,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,6,Levante UD,221,['dc8b0714-e245-4ef7-979d-5d216f8eeda3'],20,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:20.831,Pass,
,,,,,,,,,,,,,,,,,,0.95951,,,,,,,,,,,,,,8b919e1a-a1b7-4ead-9106-e0d996125e33,98,,"[88.8, 80.0]",3825708,2,,,,,-0.47927135,,,,,"[101.5, 73.4]",Low Pass,,14.312582,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,Throw-in,1,From Throw In,Pedro López Muñoz,6787.0,Right Back,7,Levante UD,221,['9893aac0-3f43-414e-b9eb-83612ae9c1e5'],39,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:39.494,Pass,
,,,,,,,,,,,,,,,,,,1.358279,,,,,,,,,,,,,,d0c9ced0-99be-4adb-8126-d8a61f9474b1,102,,"[103.1, 74.0]",3825708,2,,,,,-1.1779683,,Right Foot,,,"[110.6, 55.9]",Ground Pass,,19.592346,,Incomplete,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,7,Levante UD,221,"['17ad75c7-7a4f-4933-bd9d-a3d49802a58b', 'bcbe95be-2cbe-4459-ade3-d2fa814345a8']",42,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:42.351,Pass,True
,,,,,,,,,,,,,,,,,,0.936512,,,,,,,,,,,,,,bcbe95be-2cbe-4459-ade3-d2fa814345a8,103,,"[9.5, 24.2]",3825708,2,,,,,-1.7579733,,Right Foot,,,"[7.0, 11.0]",Ground Pass,,13.434657,,,,José Luis García del Pozo,6580.0,,,,,,Recovery,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,8,Málaga,223,"['5eca81cd-1c32-4eca-b3b0-1982aa7b773e', 'd0c9ced0-99be-4adb-8126-d8a61f9474b1']",43,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:43.710,Pass,
,,,,,,,,,,,,,,,,,,0.76261,,,,,,,,,,,,,,b852fd82-4f29-425d-a83b-3295430d1f65,107,,"[6.2, 10.2]",3825708,2,,,,,-0.5880026,,Left Foot,,,"[14.0, 5.0]",Ground Pass,,9.3744335,,,,Duje Čop,8419.0,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,8,Málaga,223,"['38830fb9-353c-4741-a5a4-2cffe65485e7', '466631ec-353e-4dc8-a989-d9dc763ec7f9']",45,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:45.116,Pass,True
,,,,,,,,,,,,,,,,,,1.763653,,,,,,,,,,,,,,e1b217d2-8296-4e64-b078-c4d257369f80,111,,"[14.3, 5.3]",3825708,2,,,,,-0.7492693,,Right Foot,,,"[18.6, 1.3]",Ground Pass,,5.872819,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,Regular Play,Duje Čop,8419.0,Left Center Forward,8,Málaga,223,"['500cb6d6-722b-4851-8203-160199c60dbe', 'e4558710-79d4-4986-918b-e1f6837014d4']",45,,,,,,,,,,,,,,,,,,,Málaga,223,00:02:45.918,Pass,True
