50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.951258,,,,,,,,,,,,,,828ac1fa-4a95-4991-8f5e-424cc7342261,2543,,"[64.0, 14.6]",3825881,77,,,,,-1.4858946,,Right Foot,,,"[64.8, 5.2]",Ground Pass,,9.433981,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,155,Granada,1049,['c0090c98-bee9-48b5-b52b-5bb5cfcc3530'],21,,,,,,,,,,,,,,,,Granada,1049,00:32:21.707,Pass,
,,,,,,,,,,,,,,,,,1.199281,,,,,,,,,,,,,,053b07e1-1332-47c4-ba98-e54747fd79ac,2546,,"[63.8, 4.3]",3825881,77,,,,,1.654711,,Right Foot,,,"[62.0, 25.7]",Ground Pass,,21.475567,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Midfield,155,Granada,1049,['7f3938e1-ab5f-4506-bae7-dec76fcf9994'],24,,,,,,,,,,,,,,,,Granada,1049,00:32:24.964,Pass,
,,,,,,,,,,,,,,,,,1.94096,,,,,,,,,,,,,,85971a44-0d3a-4a3d-9430-f69b6dfb6c62,2552,,"[65.4, 28.2]",3825881,77,,,True,,-1.1217462,,Right Foot,,,"[78.7, 0.6]",Ground Pass,,30.637396,,Injury Clearance,,,,,,,,,Free Kick,2,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,156,Granada,1049,,44,,,,,,,,,,,,,,,,Granada,1049,00:32:44.799,Pass,
,,,,,,,,,,,,,,,,,1.738097,,,,,,,,,,,,,,58550815-47ea-4756-8cb6-c87e75e48719,2554,,"[42.2, 80.0]",3825881,78,,True,,,-1.2894039,,,,,"[45.9, 67.2]",Low Pass,,13.3240385,,,,Álvaro González Soberón,6762.0,,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,157,Espanyol,214,['f6d5b91d-2649-4f63-8007-10937a2ea96d'],6,,,,,,,,,,,,,,,,Espanyol,214,00:33:06.708,Pass,
,,,,,,,,,,,,,,,,,1.74853,,,,,,,,,,,,,,d61051e7-459b-40a0-b9ae-d984a4aab1c7,2556,,"[47.3, 66.5]",3825881,78,,,,,-1.7782925,,Right Foot,,,"[40.1, 32.3]",Ground Pass,,34.949677,,,,Enzo Pablo Roco Roco,16456.0,,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,157,Espanyol,214,['0e543235-15bf-4811-9857-3f263fb49ce8'],9,,,,,,,,,,,,,,,,Espanyol,214,00:33:09.844,Pass,
,,,,,,,,,,,,,,,,,1.50162,,,,,,,,,,,,,,ffe11a57-3303-45fb-b49d-4c93db821340,2559,,"[43.2, 29.6]",3825881,78,,,,,-0.98551357,,Right Foot,,,"[60.1, 4.1]",Ground Pass,,30.59183,,,,Rubén Duarte Sánchez,6612.0,,,,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,157,Espanyol,214,['eec7f15b-7f3d-4c44-91eb-1a941180fe78'],12,,,,,,,,,,,,,,,,Espanyol,214,00:33:12.288,Pass,
,,,,,,,,,,,,,,,,,0.9806,,,,,,,,,,,,,,425017dd-9626-48e9-90fc-ee4bbad0bd48,2562,,"[69.7, 5.3]",3825881,78,,,,,-0.20679125,,Right Foot,,,"[84.0, 2.3]",Ground Pass,,14.611297,,,,Hernán Arsenio Pérez González,6838.0,,,,,,,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,157,Espanyol,214,['e4097c79-fe68-43fe-9691-b68a3ca51f06'],16,,,,,,,,,,,,,,,,Espanyol,214,00:33:16.627,Pass,
,,,,,,,,,,,,,,,,,2.606207,,,,,,,,,,,,,,450efbd6-584f-4be0-b960-131e08c99c39,2568,,"[97.9, 3.1]",3825881,78,,,,,1.158282,,Right Foot,True,,"[120.0, 53.6]",High Pass,,55.124043,,Out,,,,,,True,,,Free Kick,2,From Free Kick,Abraham González Casanova,27148.0,Left Center Midfield,158,Espanyol,214,,59,,,,,,,,,,,,,,,,Espanyol,214,00:33:59.009,Pass,
,,,,,,,,,,,,,,,,,3.794934,,,,,,,,,,,,,,fc9975fb-c567-4413-b4fd-5614064a5a88,2570,,"[7.0, 36.1]",3825881,79,,,,,-0.39276066,,Right Foot,,,"[70.0, 10.0]",High Pass,,68.19245,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,159,Granada,1049,"['58d3e54e-cd7c-4f2b-90f4-5d8376202a33', 'b3bb3215-03d9-4ebc-9529-deb73a9943e0']",38,,,,,,,,,,,,,,,,Granada,1049,00:34:38.275,Pass,
,,,,,,,,,,,,,,,,,0.682704,,,,,,,,,,,,,,58d3e54e-cd7c-4f2b-90f4-5d8376202a33,2573,,"[50.1, 70.1]",3825881,79,,,,True,0.028563658,,,,,"[57.1, 70.3]",Low Pass,,7.0028567,,,,Mamadou Sylla Diallo,23924.0,,,,,,Recovery,2,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,159,Granada,1049,"['da5c7412-fed9-4e18-bb13-ceac1ce5769b', 'e9e3a908-c079-409b-b930-7cdae405920a', 'fc9975fb-c567-4413-b4fd-5614064a5a88']",42,,,,,,,,,,,,,,,,Espanyol,214,00:34:42.070,Pass,True
,,,,,,,,,,,,,,,,,0.947136,,,,,,,,,,,,,,1906f2d1-2383-444b-a2f7-154ffd3e5c80,2586,,"[35.9, 67.5]",3825881,79,,,,,-2.5119474,,Left Foot,,,"[28.9, 62.4]",Ground Pass,,8.660831,,,,Álvaro González Soberón,6762.0,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,160,Espanyol,214,['dd3f8683-4fe8-49f6-89f6-0c5cfae8a8d2'],48,,,,,,,,,,,,,,,,Espanyol,214,00:34:48.118,Pass,
,,,,,,,,,,,,,,,,,1.343579,,,,,,,,,,,,,,11ea32f0-f6fd-4902-871b-22c9d87df11a,2589,,"[33.5, 53.9]",3825881,79,,,,,-1.7541083,,Right Foot,,,"[30.2, 36.1]",Ground Pass,,18.103315,,,,Enzo Pablo Roco Roco,16456.0,,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,160,Espanyol,214,['ee36bab9-2836-4bef-8df3-cb19ad1e9eaf'],51,,,,,,,,,,,,,,,,Espanyol,214,00:34:51.329,Pass,
,,,,,,,,,,,,,,,,,1.829095,,,,,,,,,,,,,,f9882d3e-b268-43b8-9268-341f54a178d9,2592,,"[30.2, 36.1]",3825881,79,,,,,-1.1793457,,Right Foot,,,"[42.5, 6.3]",Ground Pass,,32.23864,,,,Rubén Duarte Sánchez,6612.0,,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,160,Espanyol,214,['9f8f2ac2-c4ea-456f-b4e8-6d340008c126'],52,,,,,,,,,,,,,,,,Espanyol,214,00:34:52.713,Pass,
,,,,,,,,,,,,,,,,,1.130756,,,,,,,,,,,,,,13d8263b-acd6-4ae5-81d0-58bc1b6209e9,2595,,"[65.9, 12.5]",3825881,80,,,,,1.098491,,Left Foot,,,"[75.3, 30.9]",Ground Pass,,20.662043,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,160,Espanyol,214,['0a6ecf7e-d073-4d6e-80c9-66c5b8ce3bd0'],0,,,,,,,,,,,,,,,,Espanyol,214,00:35:00.164,Pass,
,,,,,,,,,,,,,,,,,0.928555,,,,,,,,,,,,,,5a34e89e-b747-49f4-9379-603d05fb62d5,2598,,"[72.8, 27.2]",3825881,80,,,,,-1.805519,,Left Foot,,,"[70.6, 18.0]",Ground Pass,,9.459387,,,,Rubén Duarte Sánchez,6612.0,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Center Midfield,160,Espanyol,214,['6bed7bb9-6623-4377-94a6-3f33ec337013'],2,,,,,,,,,,,,,,,,Espanyol,214,00:35:02.396,Pass,
,,,,,,,,,,,,,,,,,1.574587,,,,,,,,,,,,,,33483aa4-363f-4aa0-a9e9-0f35d087244f,2601,,"[73.2, 16.7]",3825881,80,,,,,-0.81480145,,Left Foot,,,"[86.4, 2.7]",Ground Pass,,19.241621,,,,Hernán Arsenio Pérez González,6838.0,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,160,Espanyol,214,['f0895d61-3bd1-4c4c-addc-a913b1b5707a'],4,,,,,,,,,,,,,,,,Espanyol,214,00:35:04.005,Pass,
,,,,,,,,,,,,,,,,,1.642707,,,,,,,,,,,,,,4f9245d4-4a93-490e-9510-c294990bb713,2605,,"[117.0, 5.1]",3825881,80,,,,,1.7234457,9b9c09ea-4e56-4815-b50c-9f75516e543d,Left Foot,True,,"[111.4, 41.5]",High Pass,,36.82825,,,,Mamadou Sylla Diallo,23924.0,True,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Midfield,160,Espanyol,214,"['157795b3-46b0-4c16-a4a4-0ecaa131f785', '5684fa82-a212-4f58-a7f0-583b31a67854']",15,,,,,,,,,,,,,,,,Espanyol,214,00:35:15.799,Pass,True
,,,,,,,,,,,,,,,,,1.776385,,,,,,,,,,,,,,8d9eed86-fc4b-48ab-9830-4196f7a2f4b2,2610,,"[120.0, 0.1]",3825881,80,,,,,1.7830875,355376a0-8e97-4e4e-88bd-842c245429f0,Left Foot,,,"[111.4, 40.0]",High Pass,,40.816296,,,True,Álvaro González Soberón,6762.0,True,,,Outswinging,,Corner,2,From Corner,Marco Asensio Willemsen,5719.0,Right Center Midfield,161,Espanyol,214,['38544d9c-2316-43e5-a95a-50bc166a4424'],50,,,,,,,,,,,,,,,,Espanyol,214,00:35:50.162,Pass,
,,,,,,,,,,,,,,,,,1.434046,,,,,,,,,,,,,,9f97560a-8bac-42b1-8769-f923dac7c7d3,2615,,"[7.0, 44.1]",3825881,81,,True,,,-0.7289,,Right Foot,,,"[50.9, 4.9]",High Pass,,58.85448,,,,Abdoulaye Doucouré,3292.0,,,,,,Goal Kick,2,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,162,Granada,1049,['b6627c42-321b-46b6-89f0-19f5a2788cff'],19,,,,,,,,,,,,,,,,Granada,1049,00:36:19.578,Pass,
,,,,,,,,,,,,,,,,,0.709916,,,,,,,,,,,,,,9386afce-d575-4fab-8fc1-c031247b5513,2617,,"[50.9, 4.9]",3825881,81,,True,,,0.1941061,,Left Foot,,,"[62.6, 7.2]",Ground Pass,,11.923925,,,,Youssef El-Arabi,27109.0,,,,,,,2,From Goal Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,162,Granada,1049,['53cd13ff-b370-45b7-a4ff-f633066dfc9a'],21,,,,,,,,,,,,,,,,Granada,1049,00:36:21.533,Pass,
,,,,,,,,,,,,,,,,,0.116033,,,,,,,,,,,,,,050a55b4-2d5d-40ad-94ec-e77b8991f211,2620,,"[65.4, 2.1]",3825881,81,,,,,1.5707964,,Right Foot,,,"[65.4, 3.2]",Ground Pass,,1.1,,Incomplete,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Goal Kick,Youssef El-Arabi,27109.0,Right Center Forward,162,Granada,1049,"['62d89917-7686-4716-bc21-e6e980718b84', 'cf8eb6df-27b4-444f-82a3-9774d3ee20fb', 'f313e9f5-aea0-4dbd-9d84-ea3a25074006']",25,,,,,,,,,,,,,,,,Granada,1049,00:36:25.963,Pass,True
,,,,,,,,,,,,,,,,,1.304527,,,,,,,,,,,,,,9f136fb9-893f-4872-a306-fd696c57cf30,2623,,"[64.0, 0.1]",3825881,81,,True,,,0.49658144,,,,,"[84.3, 11.1]",High Pass,,23.088741,,,,Youssef El-Arabi,27109.0,,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Back,163,Granada,1049,['4fb5d241-18fa-4771-a5d5-0bca0ce0ec3c'],39,,,,,,,,,,,,,,,,Granada,1049,00:36:39.829,Pass,
,,,,,,,,,,,,,,,,,0.528357,,,,,,,,,,,,,,622089fa-2905-4791-948e-173b086bd816,2627,,"[85.3, 14.0]",3825881,81,,,,,-2.8318896,,Left Foot,,,"[72.8, 10.0]",Ground Pass,,13.124405,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Throw In,Youssef El-Arabi,27109.0,Right Center Forward,163,Granada,1049,"['646c65cb-f8b5-4a74-9c58-25986a653628', '96dfc8a2-479a-4b80-9942-54cc948ca03a']",43,,,,,,,,,,,,,,,,Granada,1049,00:36:43.028,Pass,True
,,,,,,,,,,,,,,,,,1.237203,,,,,,,,,,,,,,2e0badd8-3c2b-49f2-95d4-89bdc22d452b,2630,,"[77.3, 11.2]",3825881,81,,,,,-0.52183425,,Right Foot,,,"[85.3, 6.6]",Ground Pass,,9.228217,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Throw In,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,163,Granada,1049,['42d502c4-ef5c-4fdb-9459-27d1e5e5496b'],45,,,,,,,,,,,,,,,,Granada,1049,00:36:45.893,Pass,
,,,,,,,,,,,,,,,,,0.728478,,,,,,,,,,,,,,c7401c42-f180-4b42-be9f-572064d637f5,2638,,"[47.8, 59.2]",3825881,81,,,,,-1.3464806,,Right Foot,,,"[52.5, 38.6]",Ground Pass,,21.129364,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Mamadou Sylla Diallo,23924.0,Right Midfield,164,Espanyol,214,['0f72acd2-d431-4b12-add5-58124e3a05ef'],50,,,,,,,,,,,,,,,,Espanyol,214,00:36:50.300,Pass,
,,,,,,,,,,,,,,,,,2.030135,,,,,,,,,,,,,,a8ec17e1-297d-448c-b336-c696f4f58d04,2642,,"[84.0, 30.3]",3825881,81,,,,,-0.6129703,,Left Foot,,,"[104.9, 15.6]",Ground Pass,,25.551908,,,,Hernán Arsenio Pérez González,6838.0,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Right Center Midfield,164,Espanyol,214,"['0969047b-a4cb-4f8d-824d-2c00b6d2f821', 'fc9609d0-4c36-4c89-8737-887193f58694']",55,,,,,,,,,,,,,,,,Espanyol,214,00:36:55.013,Pass,True
,,,,,,,,,,,,,,,,,0.364746,,,,,,,,,,,,,,256ac4b2-fc5e-4b04-9297-4c9dd07acd60,2645,,"[104.9, 15.6]",3825881,81,,,,,1.4898922,,Left Foot,,,"[105.8, 26.7]",Low Pass,,11.136427,,Incomplete,,Mamadou Sylla Diallo,23924.0,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Midfield,164,Espanyol,214,"['96061d10-f4bd-4b55-abdb-e145693f9a1c', 'c381b106-659d-4521-b2b4-47e3e46f7488']",57,,,,,,,,,,,,,,,,Espanyol,214,00:36:57.044,Pass,
,,,,,,,,,,,,,,,,,0.466439,,,,,,,,,,,,,,045f73d3-970e-4c68-b19d-510e2ef1e7b1,2650,,"[61.0, 40.1]",3825881,82,,True,,,-2.819842,,Left Foot,,,"[56.8, 38.7]",Ground Pass,,4.427189,,,,Abdoulaye Doucouré,3292.0,,,,,,Kick Off,2,From Kick Off,Youssef El-Arabi,27109.0,Right Center Forward,165,Granada,1049,['c2535c50-4c7b-4947-866b-5ef60db73676'],56,,,,,,,,,,,,,,,,Granada,1049,00:37:56.400,Pass,
,,,,,,,,,,,,,,,,,3.179501,,,,,,,,,,,,,,5477b2d6-c949-41d6-85f7-a08ce3858dad,2652,,"[56.8, 38.7]",3825881,82,,True,,,-2.0006948,,Left Foot,,,"[45.2, 13.4]",Ground Pass,,27.832535,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Kick Off,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,165,Granada,1049,['c0074b4d-fa91-4c22-9e9c-2381c25493aa'],57,,,,,,,,,,,,,,,,Granada,1049,00:37:57.056,Pass,
,,,,,,,,,,,,,,,,,0.740893,,,,,,,,,,,,,,d581dd6f-7c31-494c-bb7d-33b342bd9d21,2654,,"[48.7, 13.9]",3825881,83,,,,,1.6097376,,Left Foot,,,"[48.1, 29.3]",Ground Pass,,15.411684,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Kick Off,Cristiano Biraghi,7158.0,Left Back,165,Granada,1049,['6acee099-1d67-40b6-b432-b612e85461a4'],1,,,,,,,,,,,,,,,,Granada,1049,00:38:01.540,Pass,
,,,,,,,,,,,,,,,,,1.009426,,,,,,,,,,,,,,3d613f20-d673-4029-87af-57b31344852d,2658,,"[48.3, 27.6]",3825881,83,,,,,-1.7176194,,Right Foot,,,"[46.2, 13.4]",Ground Pass,,14.354442,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Kick Off,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,165,Granada,1049,['308d82e7-daf8-4357-b2a5-5b890a257834'],2,,,,,,,,,,,,,,,,Granada,1049,00:38:02.853,Pass,
,,,,,,,,,,,,,,,,,3.563866,,,,,,,,,,,,,,072fc935-d5e8-4dfa-babd-66fc262ba721,2661,,"[46.2, 13.4]",3825881,83,,,,,0.687598,,Left Foot,,,"[75.3, 37.3]",High Pass,,37.656605,,Pass Offside,,Youssef El-Arabi,27109.0,,,,,,,2,From Kick Off,Cristiano Biraghi,7158.0,Left Back,165,Granada,1049,['1f9b84a4-d190-4675-8913-13675955f64c'],3,,,,,,,,,,,,,,,,Granada,1049,00:38:03.902,Pass,
,,,,,,,,,,,,,,,,,1.076546,,,,,,,,,,,,,,f64d7122-aa64-4bde-aed6-cb6e22360885,2663,,"[43.4, 48.4]",3825881,83,,,,,-1.6158786,,Right Foot,,,"[42.8, 35.1]",Ground Pass,,13.313527,,,,Enzo Pablo Roco Roco,16456.0,,,,,,Free Kick,2,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,166,Espanyol,214,['419ad2a3-cec0-4235-aaec-e81954cf5c03'],12,,,,,,,,,,,,,,,,Espanyol,214,00:38:12.372,Pass,
,,,,,,,,,,,,,,,,,1.435965,,,,,,,,,,,,,,b10b67d7-da21-4b4e-ab23-c26ab3e3aff3,2666,,"[44.2, 33.1]",3825881,83,,,,,-1.1979369,,Right Foot,,,"[55.7, 3.7]",Ground Pass,,31.56913,,,,Rubén Duarte Sánchez,6612.0,,,,,,,2,From Free Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,166,Espanyol,214,['0b3ce396-d98b-41de-a539-b59b58ea3b80'],14,,,,,,,,,,,,,,,,Espanyol,214,00:38:14.726,Pass,
,,,,,,,,,,,,,,,,,0.655162,,,,,,,,,,,,,,1017d0ad-ba27-4b34-9dc5-435171fbd99e,2670,,"[62.7, 3.7]",3825881,83,,,,,-0.19968389,,Right Foot,,,"[71.1, 2.0]",Low Pass,,8.570297,,,,Hernán Arsenio Pérez González,6838.0,,,,,,,2,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Back,166,Espanyol,214,"['11b42812-3f90-442b-9941-c82c6175799e', 'e0f74ba6-524e-40cc-b402-67d653c91418']",17,,,,,,,,,,,,,,,,Espanyol,214,00:38:17.542,Pass,True
,,,,,,,,,,,,,,,,,1.393548,,,,,,,,,,,,,,da6229ba-dec8-4205-b7b3-f03ed68d63e0,2680,,"[87.3, 31.3]",3825881,83,,,,,-1.4437072,,Left Foot,,,"[89.6, 13.3]",Ground Pass,,18.146349,,,,Abraham González Casanova,27148.0,,,,,,Recovery,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,166,Espanyol,214,['663fd739-94ca-4c06-825b-82ddd40c620d'],27,,,,,,,,,,,,,,,,Espanyol,214,00:38:27.369,Pass,
,,,,,,,,,,,,,,,,,1.095239,,,,,,,,,,,,,,82153a92-ef92-4119-ac73-a5d461ebf639,2683,,"[89.6, 12.4]",3825881,83,,,,,-0.13824299,,Right Foot,,,"[101.1, 10.8]",Ground Pass,,11.610771,,,,Hernán Arsenio Pérez González,6838.0,,,,,,,2,From Free Kick,Abraham González Casanova,27148.0,Left Center Midfield,166,Espanyol,214,['162a250c-2b1e-4f02-b591-bc78068a1cb0'],29,,,,,,,,,,,,,,,,Espanyol,214,00:38:29.614,Pass,
,,,,,,,,,,,,,,,,,1.922209,,,,,,,,,,,,,,dede4db9-e743-485c-ac57-aaf0c5031d40,2686,,"[101.6, 10.4]",3825881,83,,,,,1.6715182,37bacf25-6071-47a1-a1a0-3f07fb0a6e91,Right Foot,,,"[97.8, 48.0]",High Pass,,37.791534,,,,Gerard Moreno Balaguero,6766.0,True,,,,,,2,From Free Kick,Hernán Arsenio Pérez González,6838.0,Left Midfield,166,Espanyol,214,['ad688327-766e-4e23-86e5-cdbc92a551d6'],32,,,,,,,,,,,,,,,,Espanyol,214,00:38:32.316,Pass,
,,,,,,,,,,,,,,,,,1.205692,,,,,,,,,,,,,,d86ca433-72cc-41e3-b53b-277077123c7e,2695,,"[120.0, 80.0]",3825881,84,,,,,-1.6580379,,Left Foot,,,"[117.0, 45.7]",Low Pass,True,34.430946,,,,Hernán Arsenio Pérez González,6838.0,,,,Inswinging,,Corner,2,From Corner,Marco Asensio Willemsen,5719.0,Right Center Midfield,167,Espanyol,214,['3dac487f-3932-4c47-b1b6-224dd5a03587'],44,,,,,,,,,,,,,,,,Espanyol,214,00:39:44.195,Pass,
,,,,,,,,,,,,,,,,,0.096019,,,,,,,,,,,,,,f7711056-18fb-4d4e-91ed-cb09b47414a1,2702,,"[40.4, 75.7]",3825881,84,,,,,-0.10768987,,Right Foot,,,"[44.1, 75.3]",Low Pass,,3.7215588,,Incomplete,,,,,,,,,,2,From Corner,Edgar Antonio Méndez Ortega,26387.0,Left Midfield,167,Espanyol,214,['dd431c1e-8d08-43fe-b93e-be91b732ff55'],52,,,,,,,,,,,,,,,,Granada,1049,00:39:52.810,Pass,
,,,,,,,,,,,,,,,,,0.927532,,,,,,,,,,,,,,340d8076-574f-4416-9dbc-18cedc059a66,2706,,"[84.2, 0.1]",3825881,85,,,,,2.545937,,,,,"[75.2, 6.2]",Low Pass,,10.872442,,,,Abraham González Casanova,27148.0,,,,,,Throw-in,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,168,Espanyol,214,['c3410c2c-e638-4140-a5b8-5330ef6c6260'],25,,,,,,,,,,,,,,,,Espanyol,214,00:40:25.531,Pass,
,,,,,,,,,,,,,,,,,1.302182,,,,,,,,,,,,,,7bdc8785-458c-4f68-ab09-63e76f0b9d2f,2709,,"[74.8, 5.8]",3825881,85,,,,,2.5869806,,Left Foot,,,"[63.5, 12.8]",Ground Pass,,13.2924795,,,,Enzo Pablo Roco Roco,16456.0,,,,,,,2,From Throw In,Abraham González Casanova,27148.0,Left Center Midfield,168,Espanyol,214,['947804ba-e424-409d-ae89-4c30cf14d04c'],28,,,,,,,,,,,,,,,,Espanyol,214,00:40:28.609,Pass,
,,,,,,,,,,,,,,,,,2.534331,,,,,,,,,,,,,,6cac5825-be55-4769-869b-d45473eb5ae0,2712,,"[55.8, 24.0]",3825881,85,,,,,1.2924967,,Right Foot,,,"[70.0, 73.7]",Low Pass,,51.68878,,,,Javier López Rodríguez,6791.0,,,True,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,168,Espanyol,214,['ddfeac12-b04f-46c8-b4af-67af6c13993b'],31,,,,,,,,,,,,,,,,Espanyol,214,00:40:31.484,Pass,
,,,,,,,,,,,,,,,,,2.899232,,,,,,,,,,,,,,605d7957-3e68-4553-8818-a3a282088da4,2715,,"[70.1, 73.9]",3825881,85,,,,,-0.056350537,,Right Foot,,,"[109.1, 71.7]",Ground Pass,,39.062,,,,Mamadou Sylla Diallo,23924.0,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,168,Espanyol,214,['17f1a2e3-d131-4156-b5e6-a9ea18f47e00'],37,,,,,,,,,,,,,,,,Espanyol,214,00:40:37.776,Pass,
,,,,,,,,,,,,,,,,,1.651694,,,,,,,,,,,,,,5c5b0011-88d2-4a49-b488-dcb2f6d6946d,2719,,"[109.0, 72.1]",3825881,85,,,,,-1.4402922,,Right Foot,True,,"[113.2, 40.1]",High Pass,,32.27445,,Incomplete,,Salvador Sevilla López,24072.0,,,,,,,2,From Throw In,Mamadou Sylla Diallo,23924.0,Right Midfield,168,Espanyol,214,"['815ce6b5-c7b4-42a9-881b-3485e04b0eab', '969984a1-b5c4-4eca-9565-5f4cc946e4d2', 'c034c83e-4af2-476d-9ffa-9053d045b2be']",40,,,,,,,,,,,,,,,,Espanyol,214,00:40:40.715,Pass,True
,,,,,,,,,,,,,,,,,4.764242,,,,,,,,,,,,,,94a84d00-515a-4109-b192-767fdea39c27,2723,,"[16.6, 45.0]",3825881,85,,,,,-0.5108613,,Drop Kick,,,"[81.9, 8.4]",High Pass,,74.85753,,Incomplete,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,169,Granada,1049,"['31efe5f1-dd38-4ab9-8038-cf03f608b105', 'f36f53b8-80ea-4bc8-bd14-6ad4f130f25c']",50,,,,,,,,,,,,,,,,Granada,1049,00:40:50.872,Pass,
,,,,,,,,,,,,,,,,,1.081021,,,,,,,,,,,,,,f36f53b8-80ea-4bc8-bd14-6ad4f130f25c,2725,,"[38.2, 71.7]",3825881,85,,,,True,-0.20539539,,,,,"[47.8, 69.7]",Low Pass,,9.806121,,Incomplete,,Óscar Esau Duarte Gaitán,5598.0,,,,,,Recovery,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,169,Granada,1049,"['23146ce1-a0bc-443e-a3bd-ca4509871112', '94a84d00-515a-4109-b192-767fdea39c27', 'cc7a1594-e5ca-433e-8b13-4387eea6efe9', 'e2c5ccf0-59f2-4f53-9455-90566ed2a1d1']",55,,,,,,,,,,,,,,,,Espanyol,214,00:40:55.637,Pass,True
,,,,,,,,,,,,,,,,,1.574787,,,,,,,,,,,,,,4644a3d3-3be5-411d-8c09-f9ad59eb1741,2733,,"[69.5, 0.1]",3825881,86,,,,,0.20304522,,,,,"[89.9, 4.3]",High Pass,,20.827866,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Back,170,Granada,1049,['f2df272a-2e8a-4b41-b878-c8b44a0ec21d'],8,,,,,,,,,,,,,,,,Granada,1049,00:41:08.978,Pass,
