50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed69552-e250-4606-bf34-b4d3fcb5e075,998,,"[112.4, 68.5]",3825798,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,68,Levante UD,221,['fc292e6f-1fd3-42d5-980e-712fb519c2ef'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:42.794,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f40f0e7-a2a6-42d9-95c0-1c71d52b3f72,1005,,"[53.8, 37.2]",3825798,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,68,Levante UD,221,['e8f66e71-cf12-4efd-af49-5bc1e8619aea'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:50.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f5d505-9cf1-4ad6-bd71-d60f5b4cf800,1007,,"[79.2, 54.0]",3825798,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Midfield,68,Levante UD,221,['e1acde1b-d7f8-438d-9100-6fd9c2cf3c41'],51,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:51.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88f768bd-72c6-4d7d-8c82-6061b1f35834,1011,,"[87.1, 52.3]",3825798,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,68,Levante UD,221,['0246d06e-a8cc-45df-a562-7e861af8b659'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:54.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06cf6ec-9aa4-4255-884b-356a3df907ea,1013,,"[80.1, 47.6]",3825798,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Midfield,68,Levante UD,221,['b014943e-c96d-4a09-a267-d9a07e8d258a'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:54.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b53a9bd7-1584-450e-9e91-79008dff1f51,1017,,"[82.5, 23.6]",3825798,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Midfield,68,Levante UD,221,"['8972fda6-bfbf-48ae-a70c-3261c4307b6c', 'cf91e941-82d4-4d3c-b121-6adea93986a6']",57,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:57.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2ab5708-bfc3-4fd3-8bd1-b389af7eb973,1029,,"[105.9, 9.3]",3825798,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,69,Levante UD,221,['69a57e2d-f96b-4fcf-8983-1e39d70b184a'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:58.926,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4d4d48-7a5e-4b34-910b-35fefbdcf238,1031,,"[113.3, 43.6]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,69,Levante UD,221,['5aa09e83-ff0e-4e2c-8f40-9b06dbfb6684'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:04.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06eaab24-d75f-4ff4-81e8-56ecb27cb816,1034,,"[36.1, 15.1]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Midfield,70,Levante UD,221,['94952b64-64b9-431f-81a8-2146fd4a6696'],12,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:12.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90af1a8a-7b48-445d-979b-aef13fe35248,1037,,"[53.7, 4.9]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,70,Levante UD,221,['6c1761d2-ea7c-48bf-ac61-6e067990e2b3'],15,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:15.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64f8cc93-9a4a-4446-9e80-b46249445526,1045,,"[78.9, 70.3]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Mayoral Moya,21147.0,Center Forward,71,Real Madrid,220,['32048491-a6f0-4687-824b-de1af4eca47a'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:20.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515cebb0-62a3-47a3-8ffb-e5a93ea82dae,1047,,"[79.6, 79.1]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,71,Real Madrid,220,['b30b6328-ede3-4f58-8fdf-ed9c75ab16fa'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:21.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f648497-e49c-4c2b-a7a3-5906ed272d78,1050,,"[71.3, 70.6]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,71,Real Madrid,220,['4ed6d839-1754-4fb2-885f-2f5b1569b3af'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:23.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782850f-176e-42df-94ce-dac104bee04c,1053,,"[90.7, 24.3]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Left Back,71,Real Madrid,220,['5e0cd0e7-7185-49a4-9268-0e1ae744757b'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:29.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d068fe2e-04ee-4b62-9572-16c862651bf2,1056,,"[83.1, 30.1]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,71,Real Madrid,220,['c2d634b7-6862-4ab7-94d0-1537445356ba'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:32.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b89cc2-b375-46ee-9f08-8f35dc61faff,1059,,"[103.6, 69.4]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,71,Real Madrid,220,['71519e29-f378-4b42-ba9c-60c44ddf53bc'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:36.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed36b286-d2f7-40ca-825e-15495a2494b3,1063,,"[118.8, 59.8]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,71,Real Madrid,220,"['402052ca-8075-4773-b9e3-16b4c72274d5', 'eb0ac6bb-757b-45ec-bc03-1f35c29b41b3']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:40.207,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a940278-d7c5-412f-b63f-3db065ba6c83,1068,,"[117.7, 30.7]",3825798,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,72,Real Madrid,220,['9a8a7c01-0d2c-48b6-83c0-28ecfa1abcfc'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:58.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76664e60-dd47-4ced-8e4e-e34a7166fe28,1072,,"[27.6, 44.1]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simão Mate,27122.0,Right Defensive Midfield,73,Levante UD,221,['748104ee-b38f-4877-9604-0189e1a70e76'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:19.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616c2c0-908d-477f-aa64-b34625b8ecd8,1074,,"[30.6, 9.0]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zouhair Feddal,6647.0,Left Center Back,73,Levante UD,221,['9e962076-697c-43a2-868f-1c3b963b0ea1'],24,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:24.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c265c269-323a-48e8-98f8-bfcb0fcbd0a5,1077,,"[71.0, 16.9]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Luis Morales Nogales,6668.0,Left Midfield,73,Levante UD,221,['a7465a94-2ed5-47ed-a12f-2b18a2cb85fa'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:30.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20a89949-a468-45fc-84ad-1adadf5765da,1081,,"[67.5, 16.2]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giuseppe Rossi,7141.0,Left Center Forward,73,Levante UD,221,['d997a262-e813-4b7a-9665-042d92cc3953'],32,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:32.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8e1b06-3836-4185-8296-c0684f6cdfa0,1089,,"[50.3, 78.2]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,74,Real Madrid,220,['513dfd42-d964-4398-81ca-135c9544ec86'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:36.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b9fc69b-5df2-45b8-98b2-05e5354dcf52,1091,,"[40.4, 69.9]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,74,Real Madrid,220,['8df7bdc7-fc16-4fd5-bcf3-17c869dbeea8'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:38.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a134b7fb-6300-4abe-84cc-ddd9ec78283d,1095,,"[39.5, 52.4]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Left Center Back,74,Real Madrid,220,['fbbdbcdb-4f88-4eda-90e0-3ca4db5b9745'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:40.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f9f1ac-e075-4a99-bef0-5528885684cc,1098,,"[66.4, 18.1]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Left Back,74,Real Madrid,220,['8a728ec5-9480-4807-9ffe-583f2ed0cf4e'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:45.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29c2dba4-cf54-46d4-ade5-ecb4e9b0b944,1101,,"[78.4, 5.8]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,74,Real Madrid,220,['df0d401b-d5e8-4dc9-a7b4-0c5f958122ae'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:47.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db335073-7e07-433c-9c56-697697251d80,1104,,"[65.5, 25.4]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,74,Real Madrid,220,['c9572e9c-be90-4c8c-9bc6-225b5c4ee4a1'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:50.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d52c14f9-8208-4c3d-b0e7-dd71b2498544,1107,,"[88.4, 77.0]",3825798,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,74,Real Madrid,220,['e108609f-f242-4d6a-9630-cbadea29d5aa'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:55.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265c5faa-e211-4740-ad69-9e525be42cb1,1116,,"[15.1, 29.6]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,74,Real Madrid,220,['0d495e9a-4878-4bac-8018-9e4232372c0c'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:10.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e5318a-369a-4c44-b7e7-9f6824b1efb2,1119,,"[29.1, 17.6]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Left Center Back,74,Real Madrid,220,['ba28a1dd-3fc4-4beb-9c9a-fa15acfbdb4e'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:22.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e7fbce4-4810-48ac-a54a-f5200c02c591,1122,,"[9.8, 27.2]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,74,Real Madrid,220,['a7a651c1-75b8-4c31-acca-f5e63dde7ef3'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:27.151,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b95e50-9985-4873-b9de-022f52ec55ee,1126,,"[62.6, 25.7]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,74,Real Madrid,220,['0632cd8d-bd89-4e55-af3c-2d7fefd25325'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:31.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5fa13e4-7bf3-4682-a5d2-54a4e592a816,1128,,"[78.1, 50.5]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Midfield,75,Levante UD,221,['4a87382f-ff2b-4834-85cf-57d0eaa584ff'],33,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:33.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a68cc208-68ad-4180-a84a-5b0d05b65c7a,1132,,"[86.8, 68.5]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,75,Levante UD,221,['91a28af2-b2a9-40c5-9a02-2e4761b6a750'],35,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:35.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d23eb8-6e7d-4789-a7a8-cd77516145b4,1135,,"[82.5, 77.3]",3825798,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,75,Levante UD,221,['10e70d02-7b2b-45d2-9edd-c80ff7807b48'],37,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:37.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10cf656e-123a-4fce-819f-d5f4e7d692b0,1144,,"[90.7, 24.7]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Right Midfield,76,Levante UD,221,['77e062db-a8ba-4745-a771-50698ee702aa'],24,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:24.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181f12b7-17e1-4345-a237-c7c1a9bac7a0,1147,,"[62.2, 40.9]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván López Mendoza,8801.0,Right Back,76,Levante UD,221,['73e5b28b-75e5-4c9e-b33d-5ec73e58ddda'],27,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:27.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ab18f68-4e83-447d-966d-5f41b1d77e75,1155,,"[35.3, 58.8]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,77,Real Madrid,220,['664316c1-4734-41e4-89d3-3c862a78270f'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:38.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f9ed5a-196d-442c-bf7b-399e57b88e76,1158,,"[45.9, 19.9]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,77,Real Madrid,220,['a60e4cbe-aa80-428a-9937-53e07339bc41'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:43.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f5a718-62ce-47bb-a7a4-aacaa526c432,1161,,"[69.9, 9.9]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,77,Real Madrid,220,['27c1fda0-459f-4cff-bbae-b8b4662067ca'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:49.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcf56828-39f0-4f2c-9bc3-079e61fffacd,1164,,"[53.8, 16.4]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ignacio Fernández Iglesias,5202.0,Left Back,77,Real Madrid,220,['2019da7f-b64c-4a66-a425-12c5f7d8379a'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:51.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902864de-1084-47b7-a28c-76ff0240c76e,1167,,"[48.5, 26.8]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Left Center Back,77,Real Madrid,220,['2e37c5a3-a728-4d90-a652-397babc92c3f'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:53.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28395b7b-0b7c-45f8-b369-a13b65f8f56c,1170,,"[80.5, 77.3]",3825798,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Luiz da Silva,3063.0,Right Back,77,Real Madrid,220,['90c2fab5-568c-414a-b6ca-760ffa0878b0'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:56.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68293c09-c952-43dd-8546-ae5f8887c733,1177,,"[32.4, 18.0]",3825798,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,78,Levante UD,221,['f73e0669-d92c-4abf-ae8d-d598f4dfe670'],6,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:06.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4be4264-8f57-4e78-aeaa-eea905563d7c,1180,,"[50.8, 36.7]",3825798,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,78,Levante UD,221,['4065d807-2a21-423d-a0a3-d9a827213051'],8,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:08.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6917353f-71cd-4532-ba59-1159130bea3e,1184,,"[52.3, 62.0]",3825798,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Mendoza,8801.0,Right Back,78,Levante UD,221,['19dc5236-f4e6-4caa-9bc3-f2a486bf3882'],10,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:10.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83bc5019-e8c3-4fa3-8f94-958e027b3a68,1187,,"[85.9, 76.1]",3825798,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Midfield,78,Levante UD,221,['cc804443-043a-4d8c-82c9-8842564fd9e6'],15,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:15.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e64dd8c-8209-43fe-92b2-0ddbddae3cc4,1193,,"[102.7, 62.8]",3825798,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Right Midfield,79,Levante UD,221,['2a1615c6-6f97-4a4e-a834-75eabe99657e'],41,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:41.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e3a91df-684f-4edb-8cff-e20ae02b107c,1207,,"[105.0, 71.7]",3825798,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Luis Morales Nogales,6668.0,Right Midfield,80,Levante UD,221,['96ffa5cf-9e90-450d-8c12-69c3117862fe'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:19.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ada679d-a8b4-4b8a-8d18-75097f76710d,1218,,"[115.2, 68.1]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Zouhair Feddal,6647.0,Left Center Back,81,Levante UD,221,"['ef937603-dfb9-4db6-879a-1481411d880c', 'f45b36fb-ec67-4fbb-b38c-ca44989df7a2']",5,,,,,,,,,,,,,,,,,,Levante UD,221,00:31:05.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55984ffb-b747-4caf-b921-e4383950bbd7,1224,,"[105.0, 59.3]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Luis Morales Nogales,6668.0,Right Midfield,81,Levante UD,221,['ae450c81-d1c8-4788-bbbf-552f3b36266c'],8,,,,,,,,,,,,,,,,,,Levante UD,221,00:31:08.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938e3209-4220-4949-a88a-3cfdd9159d6b,1230,,"[34.7, 76.1]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,82,Real Madrid,220,['26476cdc-371f-4c2c-b531-268cd6d226c1'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:32.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45e8b8fa-cd89-4212-8318-eb5fb88cbf37,1232,,"[45.0, 63.9]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Defensive Midfield,82,Real Madrid,220,['e4ec8fa5-aa1b-4164-85cf-d1918ca87324'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:34.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41fcdb7d-0dbe-4193-b23f-0d7e6f460e17,1235,,"[53.8, 40.7]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,82,Real Madrid,220,['20a45c7e-2004-41d1-8001-0ebaf0b4c17a'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:37.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5acfc9-cc6e-4a23-a2fe-791bb2251389,1237,,"[46.2, 46.2]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,82,Real Madrid,220,['0c968341-cbfa-4f07-9d4a-a7502d1a8f8d'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:38.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de2422bd-28a7-4bf0-8c42-579d5217622e,1239,,"[63.7, 11.6]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Left Back,82,Real Madrid,220,['31f642e3-6b3d-4da0-91d5-f1453de7bd36'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:41.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f38e6b8-8cf8-4083-a83b-13c67983edb3,1242,,"[56.7, 18.1]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raphaël Varane,5485.0,Left Center Back,82,Real Madrid,220,['02667c61-534f-408c-8a6f-6f076d8a25a8'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:45.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4cf137f-f4d9-4a2a-9c52-e4fccae0f133,1245,,"[66.9, 68.8]",3825798,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,82,Real Madrid,220,['ed0246a5-b209-4011-8994-0c1975131a5e'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:47.760,Ball Receipt*,
