bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,73bf424b-76b2-4ebf-bcd9-8f2fd4f16075,2920,,"[64.2, 41.6]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,164,Athletic Club,215,['91bc9404-7cf0-482f-8845-7328f4b958a5'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:12.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7121349e-033a-4977-ab65-5b4c03ac42ef,2923,,"[78.1, 63.2]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,164,Athletic Club,215,['45964a20-7a44-4fcb-905e-96a338da2d8a'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:14.050,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e8c5e642-b351-40b9-80e5-9380616ce397,2926,,"[108.5, 39.5]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,164,Athletic Club,215,['74de1e5d-e135-4d37-b8d0-48cc31c2332f'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:18.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95ac4a6b-e886-4709-8724-c9614bab2289,2931,,"[87.3, 14.5]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,165,Athletic Club,215,['9b010241-7c02-438c-8887-4cbdcda2a940'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:28.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c66208ee-965a-4bfa-9015-0566ff93765d,2935,,"[103.2, 1.0]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,165,Athletic Club,215,['a315da86-63b7-40b1-b032-a70b45164eea'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:31.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6dae9c-d816-45ca-bd72-ee2ec86ccae2,2941,,"[90.7, 12.4]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,166,Athletic Club,215,['87389458-a1a0-4417-8e43-0bbcd378bd11'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:45.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7868cb86-55e7-468b-ad35-89fcc2baf7dc,2944,,"[104.2, 56.6]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,166,Athletic Club,215,['157b3242-2a3a-41bd-b8dd-05417b887240'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:49.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3775f2-2d0b-46c8-a0be-4871f168eedb,2950,,"[40.9, 55.0]",3825821,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,166,Athletic Club,215,['1d2c6620-7175-47c2-9948-e53e8b04df47'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:34:54.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbca6472-5eda-4a31-9ab0-a27aef6da91d,2959,,"[117.4, 7.2]",3825821,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,166,Athletic Club,215,['d55f58fb-b811-452e-82c1-0d7b839d2c5d'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:07.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a078fce8-48dd-4829-a051-8bb9f6d4ac31,2965,,"[105.3, 9.6]",3825821,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,167,Athletic Club,215,['1fcbd684-f977-4d69-84f2-c9255f043878'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:12.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f1cfcd2-5ba5-40d0-94e0-013364289bfa,2971,,"[82.7, 9.3]",3825821,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,168,Athletic Club,215,['3f4e1add-5cd7-4e84-9f35-c7a9f3431c44'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:18.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33e99e77-0a29-4d2a-a0a4-63634d3a85aa,2974,,"[92.4, 19.3]",3825821,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,168,Athletic Club,215,['d4f3435a-1b7e-45fc-a16d-86bb1eebf473'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:20.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f20e4a7c-dffc-4483-931d-9d302a2f73a9,2980,,"[53.5, 71.1]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,169,Espanyol,214,['72358668-c326-4f12-9430-d53b6fcc751a'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:37:12.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a65114ba-8950-4c2b-8a97-e1b52df4eec9,2985,,"[23.6, 11.7]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,170,Athletic Club,215,['3729bc99-3842-44aa-9c28-48fee9bffc6d'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:26.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,453d41b1-d922-4814-bb3a-87e78c904d0a,2988,,"[38.4, 60.9]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,170,Athletic Club,215,['7d1c143a-dd08-477a-8ca2-803c080712a8'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:29.710,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,417fc418-bfa3-4816-b2aa-8a788cc53fa4,2991,,"[59.3, 37.3]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,170,Athletic Club,215,['f63e358f-bb12-4820-aa52-9bbaea424452'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:36.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf6c647-784f-4d3c-9144-1a122f4450b3,3001,,"[47.9, 35.4]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,171,Espanyol,214,['951cb996-9cf5-4054-881e-b7b73e50e591'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:37:41.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f124262-7adb-461c-8146-c0abf97872eb,3004,,"[54.6, 53.5]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,171,Espanyol,214,['487d61fa-b329-4f3b-b4eb-3968fb70bbf1'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:37:41.931,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,74950af9-bbe6-403a-81ad-058c3a466302,3008,,"[65.2, 58.7]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,171,Espanyol,214,['57fbc018-611c-4ae2-85fd-4cfcd996c0a9'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:37:44.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e407387-8da6-4a21-851e-fce0d98440d1,3010,,"[61.4, 29.3]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,172,Athletic Club,215,['5cde2dbc-283b-4a16-aa80-ec7415bd1b07'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:45.242,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3376ed9b-340c-45b0-a5b3-52499d90c36e,3014,,"[65.4, 25.7]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,172,Athletic Club,215,['1540d6a5-2558-47ea-a5d6-7e339f743648'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:45.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f616f3-a317-4c9d-8fe7-790218af6854,3023,,"[77.1, 16.5]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,172,Athletic Club,215,['8cca0c4b-cb22-4460-87a9-8cc71da61e34'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:51.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,02022dc2-e247-4e68-a474-7d4285ab7261,3026,,"[71.0, 15.1]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,172,Athletic Club,215,['d949a5da-4029-4fd1-bb9a-d376337a4d98'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:53.171,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b706e7b8-160d-4712-9bb3-8242b9344bf3,3030,,"[118.4, 13.3]",3825821,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,172,Athletic Club,215,['3114293a-90ad-4424-a111-65f9201e91d2'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:57.730,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f7bea57a-5f69-4e5e-8f88-9d5804cfe041,3034,,"[72.2, 40.3]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papa Kouly Diop,6867.0,Center Defensive Midfield,173,Espanyol,214,['790d8cfd-057e-450f-b277-d04d0f177774'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:39:02.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5fafa8e-94e3-47ac-b1ba-12c170fd7912,3042,,"[69.4, 58.6]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Right Wing,174,Athletic Club,215,['23581885-512c-47de-9544-1856b43e9756'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:08.673,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cbceb988-2032-40d1-969d-9eb0418a9d45,3046,,"[56.1, 46.2]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,174,Athletic Club,215,['e04222ba-18a7-4167-80c0-de4d2f639f89'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:09.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d59adad-74a4-4334-9a75-7ba09669e64c,3051,,"[73.0, 58.6]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Right Wing,174,Athletic Club,215,['cf4f26d7-5dc0-402c-b996-7e76cce52125'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:12.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4279b25d-4114-4a08-b9e6-120f288a2668,3061,,"[14.2, 47.9]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,176,Athletic Club,215,['89382188-4211-473a-90bf-65a0ce079c7c'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:43.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3f92aa9-c355-4e6f-81a2-c8edad8d56b3,3064,,"[27.9, 32.8]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,176,Athletic Club,215,['b0a12e5f-7ec7-4623-a167-045ac06f3dba'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:46.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a33898c-e40a-4d27-9927-0ba4834285df,3067,,"[53.1, 18.3]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,176,Athletic Club,215,['d552a2a4-ff6e-4389-a9f5-9a83b98653d1'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:50.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d4cfc84-fcdc-4984-ae1f-2c509cb5ac65,3071,,"[51.6, 5.0]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,176,Athletic Club,215,['71e98c0d-beb9-4f52-be04-800c4182e096'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:51.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1671f0c4-b969-4593-b30e-d6798f86aec8,3073,,"[67.2, 8.5]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,176,Athletic Club,215,['b021503c-933f-4590-812a-e01b6929715e'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:53.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7359a495-f106-4320-bcb9-710ffa95c38f,3085,,"[64.5, 16.8]",3825821,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,176,Athletic Club,215,['4eb2de50-db13-4b0b-8a3b-8e54ba45fefd'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:57.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ac167a7-b85c-46c1-9f08-7b5b9cac08a8,3103,,"[82.0, 51.6]",3825821,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mamadou Sylla Diallo,23924.0,Center Forward,179,Espanyol,214,['7ffb03e5-43e2-49a3-a010-48b38a6959e6'],39,,,,,,,,,,,,,,,,,Espanyol,214,00:41:39.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,111decb9-d23a-4473-8c86-c5348a88afa3,3110,,"[44.0, 13.3]",3825821,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,180,Athletic Club,215,['02f657fa-77bd-4be8-a5c9-fed2db0071c0'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:46.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,108e5b13-603e-4dba-9d8d-58753a6b12e6,3113,,"[18.3, 41.1]",3825821,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,180,Athletic Club,215,['b0a86133-8821-4699-997e-fdffd6767652'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:50.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a191f934-25b4-40da-8d94-623ec3d06a87,3116,,"[31.9, 22.0]",3825821,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,180,Athletic Club,215,['5e1d9d8d-77f7-49c0-85fc-1ac46d11e4ab'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:54.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cefed6b9-1153-4ca3-9688-2756330fc795,3119,,"[40.6, 36.0]",3825821,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,180,Athletic Club,215,['0c18dba3-4f07-4130-a4f1-7e75c379f4df'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:56.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48e3a9c3-798c-4d69-a84e-038fe1b05a75,3122,,"[57.5, 60.7]",3825821,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,180,Athletic Club,215,['52143c82-73aa-4de4-aad6-7b5259b5a50e'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:01.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc8d94d-10c2-4895-80ca-8cd317dcc97d,3125,,"[58.4, 58.6]",3825821,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,180,Athletic Club,215,['15ff7269-a734-4677-b338-d923c0210e5a'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:04.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,18ede0a5-fc2e-47f8-8734-646de5f70c41,3128,,"[53.8, 25.1]",3825821,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,180,Athletic Club,215,['679cb32b-840f-4c6d-ab76-a784d7830762'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:07.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd9989a-4779-4ba9-be0e-11825c0d9ce3,3131,,"[75.1, 60.1]",3825821,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,180,Athletic Club,215,['9c29e25f-00ea-4a26-a079-29eba375d8f8'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:14.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa43556-29d2-4443-af2e-d4b4ed241d5d,3135,,"[72.3, 43.9]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mamadou Sylla Diallo,23924.0,Center Forward,181,Espanyol,214,['b740279b-6553-445a-adc6-e077d539c31a'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:43:00.951,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,dc1b49bd-64bf-45c3-bbf6-06a5afbd3afb,3141,,"[97.0, 70.2]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,181,Espanyol,214,['30c7bd94-312e-48d2-a5b8-0368728f0681'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:08.953,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d841b587-52ed-4b27-ad57-00a1278bafd4,3147,,"[82.4, 5.3]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abraham González Casanova,27148.0,Left Wing,181,Espanyol,214,['6d98ee15-f4e3-4792-96b0-06b5294ce9f4'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:43:17.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca3ca12-2888-4da7-967d-cbb4b70e43ce,3149,,"[8.9, 54.8]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,182,Athletic Club,215,['f8b1b9c0-2466-46db-b380-80d3c9805695'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:19.885,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b5c4685f-c067-48ca-9288-3a45ed704859,3153,,"[56.1, 38.0]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,182,Athletic Club,215,['a6ddb46c-be76-4666-a189-d25b487321b5'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:23.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,488ea972-0c31-4a6b-a0ac-526aa1169c7c,3158,,"[47.4, 47.1]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,182,Athletic Club,215,['b04b691e-3e7f-423e-ab24-c37851e451bc'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:27.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67755b93-547b-4674-9705-53ab5d94a2c2,3167,,"[72.5, 75.6]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,182,Athletic Club,215,['514fd9e9-1127-442c-80b7-46a723580fa2'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:34.804,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8c1f7de6-2bcf-49ad-b952-368497e10435,3171,,"[108.8, 48.1]",3825821,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Right Wing,182,Athletic Club,215,['7b781b36-7b93-42ff-a9d7-c1a501bba9f5'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:41.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d786ab-f415-4c91-91a1-c1b83fdca2b5,3174,,"[112.1, 50.8]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,183,Athletic Club,215,['36a0f7e3-6f3a-43bc-a364-768db085372a'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:04.578,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,784d1f51-6cd1-460e-835d-9c76d6bce0a1,3179,,"[75.2, 60.4]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mamadou Sylla Diallo,23924.0,Center Forward,184,Espanyol,214,['72f30066-8167-46a7-b115-b6bcf204ff9e'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:44:43.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,805a9b2b-0e30-42c4-afdd-c3b763c865c4,3182,,"[44.9, 36.0]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,185,Athletic Club,215,['d15f2522-1814-4687-87d6-9f0a5ee8cfe0'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:45.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,570d6e6a-34c5-460a-a140-44d45cdc7924,3184,,"[45.2, 30.0]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,185,Athletic Club,215,['1f43f047-ee57-41dd-899b-6a154c4374cf'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:46.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1b6c92-b99b-4f33-9e02-161bfab6a8e0,3186,,"[44.8, 64.8]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,185,Athletic Club,215,['b19d37b4-6ace-41ba-990d-638990e8c2ce'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:48.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,934cd8db-bdf6-46bb-a1cb-2edcd529a901,3189,,"[43.3, 54.6]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,185,Athletic Club,215,['ea54dd92-883c-4ecf-8f96-fa0dc7ef988b'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:51.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c123e062-1ac0-4a62-9f9f-2660c0026088,3195,,"[51.3, 42.0]",3825821,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,186,Athletic Club,215,['25435d72-26e9-4b8a-9aca-bad9688ca332'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:59.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fae937-10d9-41c1-addd-91f03b7b2641,3197,,"[72.1, 10.8]",3825821,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,186,Athletic Club,215,['ada999d3-9dd4-44da-a9bd-c13bf849e6db'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:04.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee26281e-b220-485a-b878-490aae208f12,3200,,"[63.0, 28.1]",3825821,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel San José Domínguez,6389.0,Left Defensive Midfield,186,Athletic Club,215,['3b8712ed-9872-4271-a23f-7e7c9b9c4405'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:08.068,Ball Receipt*,
