ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.786595,,,,,,,,,,,,,,,8ec9c762-89d7-41bf-a5ad-a27301e37055,1237,,"[21.5, 69.1]",3825735,28,,,,,-0.658806,,Right Foot,,,,"[30.8, 61.9]",Ground Pass,,11.761377,,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,66,Villarreal,222,['724facfa-ba4f-4269-842d-1179a143ba04'],7,,,,,,,,,,,,,,,,,Villarreal,222,00:28:07.339,Pass,
,,,,,,,,,,,,,,,,,1.271351,,,,,,,,,,,,,,,225996a1-cffc-4777-8469-c1fdb284f53c,1241,,"[38.5, 62.4]",3825735,28,,,,,-0.5916567,,Right Foot,,,,"[57.4, 49.7]",High Pass,,22.770596,,,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,66,Villarreal,222,"['09ff9ca1-fbaa-4ae7-807f-dc67f5336e86', '848def67-0da8-43f8-b0da-523478e2438e', 'cc1b5a4e-9435-4689-ab6a-a850c48b40cd']",9,,,,,,,,,,,,,,,,,Villarreal,222,00:28:09.437,Pass,True
,,,,,,,,,,,,,,,,,2.267414,,,,,,,,,,,,,,,08b90884-f736-4721-8024-2aa533e3d006,1244,,"[35.2, 47.0]",3825735,28,,,,,-1.0421718,,Left Foot,,,,"[41.8, 35.7]",Low Pass,,13.086252,,,,,Bruno Soriano Llido,22819.0,,,,,Recovery,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,66,Villarreal,222,['98b06daf-e04c-4f3e-932b-1d0723b0f72a'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:28:12.962,Pass,
,,,,,,,,,,,,,,,,,2.062891,,,,,,,,,,,,,,,e73dd6b9-a48b-46d5-96f1-dde85a8edfae,1247,,"[45.9, 35.9]",3825735,28,,,,,0.74876535,,Left Foot,,,,"[55.8, 45.1]",Ground Pass,,13.514807,,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,66,Villarreal,222,['ba515c16-df0d-422d-b6cd-22095a179a1b'],19,,,,,,,,,,,,,,,,,Villarreal,222,00:28:19.813,Pass,
,,,,,,,,,,,,,,,,,2.669728,,,,,,,,,,,,,,,8f92c884-b117-4647-9b4a-ce568d2364c9,1250,,"[62.2, 42.8]",3825735,28,,,,,1.5548614,,Left Foot,,,,"[62.6, 67.9]",Ground Pass,,25.103188,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,66,Villarreal,222,['46affea7-b975-45cb-81e7-6271f9213b5d'],22,,,,,,,,,,,,,,,,,Villarreal,222,00:28:22.297,Pass,
,,,,,,,,,,,,,,,,,1.588296,,,,,,,,,,,,,,,550b796c-bb94-4efc-b2c6-928297f3b4e3,1253,,"[64.5, 66.5]",3825735,28,,,,,-1.8177513,,Right Foot,,,,"[61.5, 54.6]",Ground Pass,,12.272326,,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,66,Villarreal,222,['5aa8b4db-5f1f-40fd-952c-ff47906e015a'],26,,,,,,,,,,,,,,,,,Villarreal,222,00:28:26.755,Pass,
,,,,,,,,,,,,,,,,,2.031158,,,,,,,,,,,,,,,91488674-f3cf-40fd-a8b1-835135427685,1256,,"[65.5, 56.1]",3825735,28,,,,,-1.8127168,,Right Foot,,,,"[61.7, 40.7]",Ground Pass,,15.861904,,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,66,Villarreal,222,['ce04bfe2-2ad1-4951-8146-bc716437c0df'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:28:29.145,Pass,
,,,,,,,,,,,,,,,,,0.812445,,,,,,,,,,,,,,,c83deaf8-0208-49ce-987b-fce61365c482,1259,,"[62.7, 40.7]",3825735,28,,,,,-0.9619634,,Left Foot,,,,"[72.6, 26.5]",Ground Pass,,17.310402,,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,66,Villarreal,222,['c573a0af-803d-4502-a372-7e678f32165e'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:28:33.498,Pass,
,,,,,,,,,,,,,,,,,2.076284,,,,,,,,,,,,,,,ed051d84-70a0-46ef-ab9f-befc6757be4c,1262,,"[75.0, 25.1]",3825735,28,,,,,2.8491497,,Right Foot,,,,"[65.7, 27.9]",Ground Pass,,9.712363,,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,66,Villarreal,222,['a56773ea-4cb7-444d-9df8-df51ab96dc98'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:28:34.519,Pass,
,,,,,,,,,,,,,,,,,1.821521,,,,,,,,,,,,,,,c4146dcb-577e-4899-be91-43a29e6cd58f,1265,,"[64.6, 26.0]",3825735,28,,,,,2.3561945,,Left Foot,,,,"[52.3, 38.3]",Ground Pass,,17.394827,,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,66,Villarreal,222,['dc56ae8a-4cef-47e9-a949-d0b9221c0eba'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:28:37.006,Pass,
,,,,,,,,,,,,,,,,,3.036299,,,,,,,,,,,,,,,78cbccaf-a4b6-483a-874c-1d50239c25af,1268,,"[53.7, 39.3]",3825735,28,,,,,1.285992,,Left Foot,,,,"[62.6, 69.7]",Ground Pass,,31.676016,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,66,Villarreal,222,['871a6cc8-59ca-4d6f-91b4-0a52f21daee5'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:28:39.848,Pass,
,,,,,,,,,,,,,,,,,1.390291,,,,,,,,,,,,,,,db0810c4-00f7-4a3d-a726-f781c80a0559,1271,,"[62.0, 69.7]",3825735,28,,,,,-2.7816927,,Right Foot,,,,"[42.6, 62.4]",Ground Pass,,20.728,,,,,Mateo Pablo Musacchio,7034.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,66,Villarreal,222,['daad1b2f-419a-4439-9a58-4261218731f6'],43,,,,,,,,,,,,,,,,,Villarreal,222,00:28:43.740,Pass,
,,,,,,,,,,,,,,,,,1.656085,,,,,,,,,,,,,,,215de763-d135-47b5-af52-96214c4a83bc,1274,,"[46.1, 62.4]",3825735,28,,,,,-1.5769691,,Right Foot,,,,"[45.9, 30.0]",Ground Pass,,32.400616,,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,66,Villarreal,222,['ae5b79fa-c9a9-412f-a110-9e5fc2a60f76'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:28:46.198,Pass,
,,,,,,,,,,,,,,,,,1.461895,,,,,,,,,,,,,,,871bc574-ece8-49c0-94c7-fa8cb9a999c5,1277,,"[47.0, 30.2]",3825735,28,,,,,-1.0019485,,Right Foot,,,,"[54.8, 18.0]",Ground Pass,,14.480331,,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,66,Villarreal,222,['06c115c6-8232-4130-8f70-43cf74d957cb'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:28:49.107,Pass,
,,,,,,,,,,,,,,,,,1.771088,,,,,,,,,,,,,,,95f91435-b7e7-4297-86b0-54bb1acfae8e,1279,,"[58.4, 15.4]",3825735,28,,,,,2.2921796,,Left Foot,,,,"[51.1, 23.7]",Ground Pass,,11.053506,,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,66,Villarreal,222,['1de20b11-da97-4cb3-87c0-ac63f51e82c4'],50,,,,,,,,,,,,,,,,,Villarreal,222,00:28:50.569,Pass,
,,,,,,,,,,,,,,,,,1.608255,,,,,,,,,,,,,,,aa30a214-814d-4fa3-b543-231d2ec3f032,1282,,"[56.5, 22.0]",3825735,28,,,,,-0.93894196,,Left Foot,,,,"[63.6, 12.3]",Ground Pass,,12.020815,,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,66,Villarreal,222,['b81d372a-62a2-4c32-80d7-b78d3ca4f24b'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:28:54.875,Pass,
,,,,,,,,,,,,,,,,,1.905252,,,,,,,,,,,,,,,e978fba1-1f42-42e1-a337-c20839477f35,1285,,"[67.2, 10.7]",3825735,28,,,,,-0.21924432,,Left Foot,,,,"[85.6, 6.6]",Ground Pass,,18.85126,,,,,Adrián Marín Gómez,6935.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,66,Villarreal,222,['a529c284-b09b-461c-a20e-9dbc342e56d0'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:28:57.725,Pass,
,,,,,,,,,,,,,,,,,1.84425,,,,,,,,,,,,,,,44ec96a3-c78a-402b-8b49-3f66f8bb6bc4,1289,,"[86.5, 6.6]",3825735,29,,,,,0.74343216,,Left Foot,True,,,"[120.0, 37.4]",High Pass,,45.507034,,,Out,,,,,,,,,1,Regular Play,Adrián Marín Gómez,6935.0,Left Back,66,Villarreal,222,['ea98b1af-f974-4709-8688-8b026db90bf3'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:29:00.065,Pass,True
,,,,,,,,,,,,,,,,,3.224313,,,,,,,,,,,,,,,ae06df90-da93-4b71-9788-3a36dce8a50a,1290,,"[7.0, 44.1]",3825735,29,,,,,0.47084644,,Left Foot,,,,"[67.9, 75.1]",High Pass,,68.336006,,,Incomplete,,Alfred John Momar N''Diaye,5671.0,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,67,Real Betis,218,"['180dc7d8-2ccc-44b5-93d4-ef3a46c3eb3a', '51b51c2d-caa0-432b-8782-f9c196a9fc98']",31,,,,,,,,,,,,,,,,,Real Betis,218,00:29:31.957,Pass,
,,,,,,,,,,,,,,,,,1.545594,,,,,,,,,,,,,,,c4e6f250-e91d-454c-ab33-a07c28e8ad77,1294,,"[72.3, 70.2]",3825735,29,,,,,2.025897,,Right Foot,,,,"[70.0, 74.9]",Ground Pass,,5.23259,,,,,Foued Kadir,186264.0,,,,,Recovery,1,From Goal Kick,Rubén Castro Martín,6832.0,Center Forward,67,Real Betis,218,['8db0c7dc-c5ff-4c81-bce5-e4980a82044f'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:29:36.511,Pass,
,,,,,,,,,,,,,,,,,0.832696,,,,,,,,,,,,,,,92b326eb-48b2-43a7-a09a-03553e9c5685,1298,,"[65.9, 75.4]",3825735,29,,,,,-1.8760195,,Right Foot,,,,"[63.6, 68.1]",Ground Pass,,7.653757,,,,,Cristiano Piccini,11634.0,,,,,,1,From Goal Kick,Foued Kadir,186264.0,Right Wing,67,Real Betis,218,"['086c0b7b-10fd-4ecd-81bb-c948df9e7626', 'e9457053-96e8-4791-ae02-dcf659be6db1']",39,,,,,,,,,,,,,,,,,Real Betis,218,00:29:39.176,Pass,True
,,,,,,,,,,,,,,,,,0.734394,,,,,,,,,,,,,,,a3aa4117-38f4-440c-9573-6c6ffce91885,1305,,"[63.8, 67.1]",3825735,29,,,,,-1.5367186,,Right Foot,,,,"[64.1, 58.3]",Ground Pass,,8.805112,,,,,Álvaro Cejudo Carmona,26723.0,,,,,,1,From Goal Kick,Cristiano Piccini,11634.0,Right Back,67,Real Betis,218,['832aadf6-0974-4d6b-86d7-275793387f0c'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:29:42.079,Pass,
,,,,,,,,,,,,,,,,,0.728397,,,,,,,,,,,,,,,87db5157-69c6-43b0-b3f8-d3f150ac2b1e,1308,,"[67.4, 57.2]",3825735,29,,,,,2.6779451,,Right Foot,,,,"[55.6, 63.1]",Ground Pass,,13.192801,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,From Goal Kick,Álvaro Cejudo Carmona,26723.0,Left Wing,67,Real Betis,218,['07f1d0b5-c19c-45da-a34f-f5b09269f6bd'],43,,,,,,,,,,,,,,,,,Real Betis,218,00:29:43.543,Pass,
,,,,,,,,,,,,,,,,,2.042325,,,,,,,,,,,,,,,32ea3dd3-05ab-4de0-8524-96adcde507ed,1311,,"[66.9, 45.4]",3825735,29,,,,,-1.6410171,,Right Foot,,,,"[64.6, 12.7]",Ground Pass,,32.78079,,,,,Juan Manuel Vargas Risco,27347.0,,,,,,1,From Goal Kick,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,67,Real Betis,218,['e7d3f783-9b4c-4d7f-8dc1-781e29957236'],46,,,,,,,,,,,,,,,,,Real Betis,218,00:29:46.729,Pass,
,,,,,,,,,,,,,,,,,1.788065,,,,,,,,,,,,,,,699f425f-59f1-4247-ae6c-4040fafd0922,1315,,"[55.8, 16.9]",3825735,29,,,,,2.6966593,,Left Foot,,,,"[40.7, 24.1]",Ground Pass,,16.728718,,,,,Bruno González Cabrera,6872.0,,,,,,1,From Goal Kick,Juan Manuel Vargas Risco,27347.0,Left Back,67,Real Betis,218,['1071330f-2358-4bae-89f6-5fd4c2bf05e5'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:29:50.615,Pass,
,,,,,,,,,,,,,,,,,2.326898,,,,,,,,,,,,,,,b3ef9bfc-8285-496b-a4fd-82282718b059,1319,,"[32.8, 24.8]",3825735,29,,,,,2.7015164,,Right Foot,,,,"[12.2, 34.5]",Ground Pass,,22.769497,,,,,Antonio Adán Garrido,6654.0,,,,,,1,From Goal Kick,Bruno González Cabrera,6872.0,Left Center Back,67,Real Betis,218,['45c726d8-9584-4e62-98a3-1e5a911f8a49'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:29:53.641,Pass,
,,,,,,,,,,,,,,,,,3.007726,,,,,,,,,,,,,,,837fd884-ced6-4283-9fff-0ee46558cd03,1322,,"[11.6, 35.2]",3825735,29,,,,,0.79212755,,Left Foot,,,,"[48.5, 72.6]",High Pass,,52.539223,,,,,Cristiano Piccini,11634.0,,,,,,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,67,Real Betis,218,['8290b827-f469-4947-9c46-e13bac47fcc0'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:29:57.456,Pass,
,,,,,,,,,,,,,,,,,0.855937,,,,,,,,,,,,,,,405ab187-13e0-48e4-b1c2-b9166441653b,1326,,"[39.9, 72.0]",3825735,30,,,,,-1.8551811,,Left Foot,,,,"[36.1, 59.0]",Ground Pass,,13.544003,,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,From Goal Kick,Cristiano Piccini,11634.0,Right Back,67,Real Betis,218,"['e895e3cb-62a0-4360-af5c-690e73a4ffee', 'fbd5c6e0-8821-4e86-8e0a-539500b522c1']",3,,,,,,,,,,,,,,,,,Real Betis,218,00:30:03.190,Pass,True
,,,,,,,,,,,,,,,,,1.104384,,,,,,,,,,,,,,,92ab9811-6783-41f6-a99a-f0ddc6c2ec07,1329,,"[42.0, 61.2]",3825735,30,,,,,0.74969906,,Right Foot,,,,"[53.6, 72.0]",Ground Pass,,15.84929,,,,,Foued Kadir,186264.0,,,,,,1,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,67,Real Betis,218,['c1be4586-9ea9-477e-96ee-c1a15b78dbeb'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:30:04.086,Pass,
,,,,,,,,,,,,,,,,,0.789951,,,,,,,,,,,,,,,8d2fa4c0-0c3c-475e-94b1-8f1941459347,1333,,"[51.3, 74.6]",3825735,30,,,,,-2.8286915,,Left Foot,,,,"[41.1, 71.3]",Ground Pass,,10.720541,,,,,Cristiano Piccini,11634.0,,,,,,1,From Goal Kick,Foued Kadir,186264.0,Right Wing,67,Real Betis,218,['0475779d-2dbd-48c0-8b75-879ac182e330'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:30:06.256,Pass,
,,,,,,,,,,,,,,,,,1.862881,,,,,,,,,,,,,,,939b3447-7e2d-436c-805e-97588bc2cdcc,1336,,"[41.8, 69.4]",3825735,30,,,,,-2.5991611,,Right Foot,,,,"[34.5, 65.0]",Ground Pass,,8.523497,,,,,Germán Alejandro Pezzella,7161.0,,,,,,1,From Goal Kick,Cristiano Piccini,11634.0,Right Back,67,Real Betis,218,['a978628c-7c55-4139-a2a6-fe74e31d46fa'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:30:08.331,Pass,
,,,,,,,,,,,,,,,,,3.847725,,,,,,,,,,,,,,,a36b5903-cdde-4a4f-8ce4-931e5da77dfb,1340,,"[36.6, 65.0]",3825735,30,,,,,-0.50314075,,Left Foot,,,,"[88.2, 36.6]",High Pass,,58.899235,,,Pass Offside,,Rubén Castro Martín,6832.0,,,,,,1,From Goal Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,67,Real Betis,218,['4a9ad2c6-f82f-490c-9b5f-6fd1538a6b6b'],10,,,,,,,,,,,,,,,,,Real Betis,218,00:30:10.234,Pass,
,,,,,,,,,,,,,,,,,5.433869,,,,,,,,,,,,,,,d33c9767-033f-483a-8138-1cf9eca9c67c,1342,,"[32.9, 45.7]",3825735,30,,True,,,-0.109983824,,Right Foot,,,,"[98.1, 38.5]",High Pass,,65.596344,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,68,Villarreal,222,['d1f01fb3-3f54-491f-bde5-b7be5d1d1627'],24,,,,,,,,,,,,,,,,,Villarreal,222,00:30:24.594,Pass,
,,,,,,,,,,,,,,,,,0.814379,,,,,,,,,,,,,,,d1f01fb3-3f54-491f-bde5-b7be5d1d1627,1343,,"[22.0, 41.6]",3825735,30,,,,,-1.094727,,Right Foot,,,,"[25.3, 35.2]",Low Pass,,7.2006946,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,Recovery,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,69,Real Betis,218,"['d33c9767-033f-483a-8138-1cf9eca9c67c', 'ee91e6cb-6f3d-4d68-a76e-0d0b28774b66']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:30:30.028,Pass,
,,,,,,,,,,,,,,,,,2.157967,,,,,,,,,,,,,,,db326161-3bd6-4b92-8255-3eb33b1f73af,1346,,"[28.3, 33.3]",3825735,30,,,,,1.159125,,Other,,,,"[34.5, 47.5]",Low Pass,,15.494515,,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,69,Real Betis,218,['aa049206-5d51-429f-840e-549445f38c2f'],30,,,,,,,,,,,,,,,,,Real Betis,218,00:30:30.882,Pass,
,,,,,,,,,,,,,,,,,1.434862,,,,,,,,,,,,,,,40dec65a-d3c3-4ce4-80a4-264939d2594b,1349,,"[44.4, 54.1]",3825735,30,,,,,1.8638341,,Right Foot,,,,"[40.9, 65.7]",Ground Pass,,12.116518,,,,,Cristiano Piccini,11634.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,69,Real Betis,218,['2ee1ce5a-c73a-4da7-b40e-fc33f307a598'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:30:36.741,Pass,
,,,,,,,,,,,,,,,,,1.000128,,,,,,,,,,,,,,,ab7f7543-54db-4d05-8833-09425fe10a4b,1352,,"[40.0, 65.5]",3825735,30,,,,,-1.4056476,,Right Foot,,,,"[41.4, 57.1]",Ground Pass,,8.515867,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,69,Real Betis,218,['6920f218-de19-4041-8eb4-ba1a2aa91b49'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:30:41.492,Pass,
,,,,,,,,,,,,,,,,,1.660684,,,,,,,,,,,,,,,133c5002-38ae-41bf-8f81-aa0357c0563a,1355,,"[41.4, 56.4]",3825735,30,,,,,1.2698761,,Right Foot,,,,"[45.9, 70.9]",Ground Pass,,15.182226,,,,,Alfred John Momar N''Diaye,5671.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,69,Real Betis,218,['89966d6d-59ee-4125-8479-cfd739711a3d'],43,,,,,,,,,,,,,,,,,Real Betis,218,00:30:43.856,Pass,
,,,,,,,,,,,,,,,,,0.661444,,,,,,,,,,,,,,,50725c9a-f2c8-4659-91ea-68a75a321f57,1359,,"[44.6, 70.9]",3825735,30,,,,,-0.8411778,,Right Foot,,,,"[53.9, 60.5]",Ground Pass,,13.951702,,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,69,Real Betis,218,['e3897a78-013b-4eac-bc6a-d500b76c5449'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:30:51.898,Pass,
,,,,,,,,,,,,,,,,,1.136328,,,,,,,,,,,,,,,49cb2c39-7949-4e6e-9907-16f8fe4cf238,1362,,"[54.8, 62.6]",3825735,30,,,,,-2.8083484,,Left Foot,,,,"[41.8, 58.1]",Ground Pass,,13.756817,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,69,Real Betis,218,['108e644c-6591-48d6-8f6c-fab17afca2a6'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:30:53.075,Pass,
,,,,,,,,,,,,,,,,,2.632313,,,,,,,,,,,,,,,6893ecad-0932-40cf-930e-cc2904de5b90,1365,,"[52.5, 52.5]",3825735,30,,,,,-1.4589654,,Right Foot,,,,"[56.7, 15.1]",Ground Pass,,37.63509,,,,,Juan Manuel Vargas Risco,27347.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,69,Real Betis,218,['8b4f8957-3307-450b-99ef-8ecd1f490143'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:30:55.632,Pass,
,,,,,,,,,,,,,,,,,1.281781,,,,,,,,,,,,,,,75b01286-ea5a-42a7-a12a-72dccef75b0d,1368,,"[65.3, 15.1]",3825735,31,,,,,1.6733762,,Left Foot,,,,"[64.6, 21.9]",Ground Pass,,6.8359346,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,69,Real Betis,218,['ef0488a4-7675-463d-aeeb-80c744b5f65e'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:31:00.777,Pass,
,,,,,,,,,,,,,,,,,2.595882,,,,,,,,,,,,,,,359f3d87-43cc-4984-9970-0b907bd1d781,1371,,"[68.1, 23.4]",3825735,31,,,,,0.025084343,,Right Foot,,,,"[96.0, 24.1]",High Pass,,27.90878,,,Incomplete,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,69,Real Betis,218,"['bdc8604d-9a10-49bb-a502-7e002afbb5fd', 'ed87c146-67e1-4dc2-9637-d867644cea51']",3,,,,,,,,,,,,,,,,,Real Betis,218,00:31:03.366,Pass,
,,,,,,,,,,,,,,,,,1.616177,,,,,,,,,,,,,,,2a171bde-9215-4a6f-b2e0-c090420d9362,1376,,"[22.2, 55.4]",3825735,31,,,,,1.5932645,,Left Foot,,,,"[22.0, 64.3]",Ground Pass,,8.902246,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,70,Villarreal,222,['054f8956-9869-4774-b170-ff20632172d8'],7,,,,,,,,,,,,,,,,,Villarreal,222,00:31:07.793,Pass,
,,,,,,,,,,,,,,,,,2.548418,,,,,,,,,,,,,,,517e0054-f55f-46ff-be3e-48c1ec22c2c4,1379,,"[20.6, 64.6]",3825735,31,,,,,-0.57959944,,Right Foot,,,,"[56.5, 41.1]",High Pass,,42.907574,,,Incomplete,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,70,Villarreal,222,"['14760683-734a-4e72-9649-75ae7a1220ea', 'eda6e7c1-c0ae-414b-92ea-21c6a8243fae']",10,,,,,,,,,,,,,,,,,Villarreal,222,00:31:10.469,Pass,
,,,,,,,,,,,,,,,,,2.515542,,,,,,,,,,,,,,,cc34f966-3da6-40db-ae62-58e287fbff5e,1384,,"[49.6, 22.4]",3825735,31,,,,,2.3265002,,Right Foot,,,,"[44.7, 27.6]",Ground Pass,,7.1449285,,,,,Bruno Soriano Llido,22819.0,,,,,Recovery,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,70,Villarreal,222,"['34ffd8d2-26e4-4351-84cf-64366964be49', 'e4f66f3b-b16f-419a-a3be-95170ba11912']",15,,,,,,,,,,,,,,,,,Villarreal,222,00:31:15.317,Pass,True
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,5b1f2934-c857-4eac-94b3-bd5282b7b57e,1387,,"[44.9, 27.6]",3825735,31,,,,,-1.225877,,Left Foot,,,,"[50.9, 10.9]",Ground Pass,,17.74514,,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,70,Villarreal,222,['449087d7-93db-4272-a9e0-73756749a3f3'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:31:18.658,Pass,
,,,,,,,,,,,,,,,,,0.984605,,,,,,,,,,,,,,,06cca9c3-cbfe-461e-aaa0-9abbc5c4971f,1391,,"[76.8, 9.4]",3825735,31,,,,,1.0575441,,Right Foot,,,,"[79.9, 14.9]",Ground Pass,,6.3134775,,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,70,Villarreal,222,"['1227b718-bf81-452a-8785-39c6d8db8b35', 'c4dd4f34-ff78-472e-82d3-354fa2e64f2b']",23,,,,,,,,,,,,,,,,,Villarreal,222,00:31:23.937,Pass,True
