ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.589182,,,,,,,,,,,,,e7bd3fb8-638f-4fa9-83d7-1b231a424eaf,49,,"[31.1, 40.6]",3825574,0,,,,,3.1415927,,Left Foot,,,,"[13.3, 40.6]",,Ground Pass,,17.8,,,,Sergio Álvarez Conde,6884.0,,,,,,,1,From Kick Off,Andreu Fontàs Prat,6890.0,Left Center Back,2,Celta Vigo,209,"['8e80db73-16b9-4364-8998-72cba728f106', 'ad72d6fc-9d33-4a8d-9bf9-1569688e234d']",31,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:31.837,Pass,True
,,,,,,,,,,,,,,,,3.806475,,,,,,,,,,,,,c1491418-490a-411b-93b3-73a0d53849db,51,,"[13.3, 40.6]",3825574,0,,,,,0.17722538,,Right Foot,,,,"[66.9, 50.2]",,High Pass,,54.452915,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Kick Off,Sergio Álvarez Conde,6884.0,Goalkeeper,2,Celta Vigo,209,"['668db2b6-b59c-4530-ab2a-5f830ea13bdb', 'bb54aea9-6c29-47c7-a063-f5efdf2470d6']",33,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:33.426,Pass,
,,,,,,,,,,,,,,,,2.51281,,,,,,,,,,,,,bb54aea9-6c29-47c7-a063-f5efdf2470d6,53,,"[53.2, 29.9]",3825574,0,,,,,-0.06594199,,Head,,,,"[74.4, 28.5]",,High Pass,,21.246176,,Incomplete,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,Recovery,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,2,Celta Vigo,209,"['828be3cc-0854-4558-8cbe-a201e39454bf', 'a72dfe9a-c98d-460b-94ee-b40a0c565c5c', 'c1491418-490a-411b-93b3-73a0d53849db']",37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:37.232,Pass,
,,,,,,,,,,,,,,,,1.934667,,,,,,,,,,,,,a72dfe9a-c98d-460b-94ee-b40a0c565c5c,55,,"[45.7, 51.6]",3825574,0,,,,,-0.01950972,,Head,,,,"[66.2, 51.2]",,High Pass,,20.503902,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,Recovery,1,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,2,Celta Vigo,209,"['56955ec3-d9c8-420e-99f7-f703a198b8cd', 'abe539b0-e26a-42b9-a912-1b9d165fbc9a', 'bb54aea9-6c29-47c7-a063-f5efdf2470d6']",39,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:39.745,Pass,
,,,,,,,,,,,,,,,,4.711401,,,,,,,,,,,,,abe539b0-e26a-42b9-a912-1b9d165fbc9a,57,,"[53.9, 28.9]",3825574,0,,,,,0.06620146,,Right Foot,,,,"[108.2, 32.5]",,High Pass,,54.419205,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,2,Celta Vigo,209,"['41d70614-dc58-4aa0-a516-b25297f1ef4d', 'a72dfe9a-c98d-460b-94ee-b40a0c565c5c']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:41.680,Pass,
,,,,,,,,,,,,,,,,3.359464,,,,,,,,,,,,,b23afa9b-ebab-4284-8876-62648e16421b,60,,"[17.2, 50.2]",3825574,0,,,,,0.16885132,,Right Foot,,,,"[74.1, 59.9]",,High Pass,,57.72088,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Kick Off,Sergio Álvarez Conde,6884.0,Goalkeeper,2,Celta Vigo,209,"['2edd18f2-4cc2-42d5-a81a-55c560b5bb56', 'd356773d-4244-4cb3-8e28-dab0ac6badf5']",56,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:56.758,Pass,
,,,,,,,,,,,,,,,,1.321696,,,,,,,,,,,,,2edd18f2-4cc2-42d5-a81a-55c560b5bb56,63,,"[46.0, 20.2]",3825574,1,,,,True,2.5283854,,,,,,"[40.6, 24.0]",,High Pass,,6.6030297,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,2,Celta Vigo,209,"['38c84cc9-06f2-4439-9d87-96d256f8a615', 'b23afa9b-ebab-4284-8876-62648e16421b', 'c9a977e2-2f05-45bc-9ba3-0ecab358541a']",0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:00.118,Pass,True
,,,,,,,,,,,,,,,,0.477842,,,,,,,,,,,,,e5fac944-d6ee-4ba3-b619-091bd09ff66e,67,,"[73.1, 55.2]",3825574,1,,,,,0.80713385,,Right Foot,,,,"[77.6, 59.9]",,Ground Pass,,6.5069194,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,2,Celta Vigo,209,"['40ddceee-d7b5-498d-ad17-ca9ba1a44fef', '6665fc9b-ef2c-4f55-8dd5-8f01d7ebb489', '6821dab7-6665-473d-bb51-8e97f4b2337f']",4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:04.214,Pass,True
,,,,,,,,,,,,,,,,0.977786,,,,,,,,,,,,,00f7c03e-b4d3-49d7-a1b7-9b8dec7fc0e9,76,,"[37.6, 16.7]",3825574,1,,,,,2.733961,,Right Foot,,,,"[28.8, 20.5]",,Ground Pass,,9.585405,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,1,From Kick Off,Tiago Manuel Dias Correia,7900.0,Left Wing,2,Celta Vigo,209,"['36c83d47-5748-4f9b-bfc6-b9c50fd3f3dd', '6d405a37-97bc-4512-89de-b9cf2e60942c']",7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:07.311,Pass,True
,,,,,,,,,,,,,,,,2.429622,,,,,,,,,,,,,f7682f67-4cd4-432d-8ef1-6c6ae580c954,80,,"[30.1, 21.2]",3825574,1,,,,,-0.40660003,,Right Foot,,,,"[65.4, 6.0]",,High Pass,,38.43345,,Incomplete,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,2,Celta Vigo,209,"['ad06b648-940f-451c-b9ff-3207885057d5', 'f22e2642-f06b-41cd-990f-ae5de68f96ac', 'ff0b4010-ffb3-4443-9840-62ea39cfefde']",8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:08.303,Pass,True
,,,,,,,,,,,,,,,,2.024054,,,,,,,,,,,,,ad06b648-940f-451c-b9ff-3207885057d5,83,,"[54.7, 74.1]",3825574,1,,,,,-0.6357711,,Right Foot,,,,"[77.6, 57.2]",,High Pass,,28.46085,,,,Daniel Wass,6797.0,,,,,,Recovery,1,From Kick Off,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,2,Celta Vigo,209,"['9667282c-51bd-4ba1-b27e-251b64d626a1', 'ae1cf99e-fb8b-4abf-87c3-6a0378b99b8b', 'f7682f67-4cd4-432d-8ef1-6c6ae580c954']",10,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:10.732,Pass,True
,,,,,,,,,,,,,,,,1.498719,,,,,,,,,,,,,3bcd8d7a-adc0-4531-812d-333d14786d27,87,,"[42.3, 0.1]",3825574,1,,,,,0.39806384,,,,,,"[61.8, 8.3]",,High Pass,,21.15396,,,,Tiago Manuel Dias Correia,7900.0,,,,,,Throw-in,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,3,Rayo Vallecano,360,['aec9456e-6054-4451-8a54-183240611741'],27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:27.771,Pass,
,,,,,,,,,,,,,,,,2.923766,,,,,,,,,,,,,7b457610-ca6d-4529-8b63-0decab2a6fd7,90,,"[62.6, 7.4]",3825574,1,,,,True,-0.46652117,,,,,,"[76.5, 0.4]",,Low Pass,,15.563097,,Out,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,3,Rayo Vallecano,360,"['5e7b312f-d2d4-479d-9e57-e2ad780c0c86', '7c10d399-3cfe-451e-bd69-7f7a170b5bf1']",29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:29.270,Pass,True
,,,,,,,,,,,,,,,,1.240831,,,,,,,,,,,,,a3cfe26f-9070-4058-96da-d0571976a7d8,94,,"[39.6, 80.0]",3825574,1,,,,,-2.2515202,,,,,,"[28.1, 65.8]",,Low Pass,,18.272657,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Throw-in,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,4,Celta Vigo,209,['c2de1856-8ce5-43ba-822a-1af5d03a5222'],48,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:48.990,Pass,
,,,,,,,,,,,,,,,,3.643687,,,,,,,,,,,,,e0a99862-38ae-4abf-949b-ec2ab8a505a9,97,,"[28.1, 65.8]",3825574,1,,,,,-0.38419953,,Right Foot,,,,"[88.7, 41.3]",,High Pass,,65.365204,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,4,Celta Vigo,209,"['0f09b57d-ac98-4252-b200-bce37d59576e', 'f9d03587-00f4-45a2-893c-4dc06d9771b2']",51,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:51.845,Pass,
,,,,,,,,,,,,,,,,2.027508,,,,,,,,,,,,,f9d03587-00f4-45a2-893c-4dc06d9771b2,100,,"[31.4, 38.8]",3825574,1,,,,,-0.59011674,,Right Foot,,,,"[42.3, 31.5]",,High Pass,,13.118689,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,Recovery,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,5,Rayo Vallecano,360,"['883cdd29-a998-4acf-baa5-7ecb987a9b45', '9a1c5392-fe50-4061-a39d-4f23482345ea', 'e0a99862-38ae-4abf-949b-ec2ab8a505a9']",55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:55.489,Pass,True
,,,,,,,,,,,,,,,,0.84057,,,,,,,,,,,,,2d06f4ab-bd0c-4ebb-a9f7-b409ab9a1dba,103,,"[39.8, 32.6]",3825574,1,,,,,-0.21320452,,Right Foot,,,,"[49.5, 30.5]",,High Pass,,9.924717,,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,5,Rayo Vallecano,360,['c9c2e836-bf7e-4f0d-8798-63313d8dfddf'],57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:57.579,Pass,
,,,,,,,,,,,,,,,,1.899836,,,,,,,,,,,,,cba8c5e4-cb64-46db-ae4a-566a3a98b740,105,,"[49.5, 30.5]",3825574,1,,,,,0.6475225,,Head,,,,"[61.4, 39.5]",,High Pass,,14.92012,,,,Patrick Ebert,9246.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,5,Rayo Vallecano,360,['ddd733a8-0b97-4abe-9c43-25390932dbe0'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:58.459,Pass,
,,,,,,,,,,,,,,,,0.725612,,,,,,,,,,,,,75226aef-116a-41ad-9ec5-96f619a52a88,107,,"[61.4, 39.5]",3825574,2,,,,,-0.6228246,,Head,,,,"[72.4, 31.6]",,Low Pass,,13.542894,,,,Alberto Mateus Contreiras Gonçalves,26690.0,,,,,,,1,Regular Play,Patrick Ebert,9246.0,Center Attacking Midfield,5,Rayo Vallecano,360,['93c2ee76-40fa-4907-a33c-4255831537bf'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:00.359,Pass,
,,,,,,,,,,,,,,,,0.713912,,,,,,,,,,,,,cf7be83f-bbe6-4b3f-a4a8-55d35f57d13b,110,,"[72.4, 31.6]",3825574,2,,,,,2.0552742,,Right Foot,,,,"[68.4, 39.2]",,Ground Pass,,8.588365,,,,Patrick Ebert,9246.0,,,,,,,1,Regular Play,Alberto Mateus Contreiras Gonçalves,26690.0,Center Forward,5,Rayo Vallecano,360,['5b751574-87d4-4dad-875f-6434519cfa61'],2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:02.013,Pass,
,,,,,,,,,,,,,,,,2.594375,,,,,,,,,,,,,136635ac-17bb-4785-b13e-773e8cfe2c55,114,,"[66.6, 38.6]",3825574,2,,,,,-0.687598,,Right Foot,,,,"[95.7, 14.7]",,Ground Pass,,37.656605,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,,1,Regular Play,Patrick Ebert,9246.0,Center Attacking Midfield,5,Rayo Vallecano,360,"['725aec77-51e5-4155-b4ba-c0588890885c', 'dd970a20-f616-4f8a-9ff5-c8cebb57d213', 'e6fd715f-f25e-497b-bd3a-523f4748199f']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:02.849,Pass,True
,,,,,,,,,,,,,,,,1.903288,,,,,,,,,,,,,725aec77-51e5-4155-b4ba-c0588890885c,116,,"[24.4, 65.4]",3825574,2,,,,,-2.573632,,Left Foot,,,,"[3.4, 52.0]",,Ground Pass,,24.911041,,,,Sergio Álvarez Conde,6884.0,,,,,,Recovery,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,6,Celta Vigo,209,"['136635ac-17bb-4785-b13e-773e8cfe2c55', '3acb0cef-3464-4c82-b54f-50d9c55b9041']",5,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:05.443,Pass,
