bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.673563,,,,,,,,,,,7fd17278-47f8-4426-afb3-fbafa04ed2b3,1477,,,"[28.5, 73.5]",3825712,44,,,,,-0.029868092,,Right Foot,,,,"[85.4, 71.8]",High Pass,,56.92539,,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,,1,From Goal Kick,Santiago Vergini,27403.0,Right Center Back,97,Getafe,216,"['d7e92ac1-dd73-4f6d-97d4-c358c419cfd7', 'e5710967-b5a4-4d4e-8881-6739920402dc']",32,,,,,,,,,,,,,,,,,Getafe,216,00:44:32.287,Pass,
,,,,,,,,,,,,,,,,1.547407,,,,,,,,,,,e5710967-b5a4-4d4e-8881-6739920402dc,1479,,,"[34.7, 8.3]",3825712,44,,,,,0.8595477,,Head,,,,"[42.8, 17.7]",High Pass,,12.408464,,,Incomplete,,Pedro Mosquera Parada,6733.0,,,,,Recovery,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,97,Getafe,216,"['080cbc3d-0543-4271-b207-ec92b40b4d29', '7fd17278-47f8-4426-afb3-fbafa04ed2b3', 'df5dc46e-80f2-4a62-8e47-04de3d451f7a']",34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:34.960,Pass,
,,,,,,,,,,,,,,,,1.956718,,,,,,,,,,,3bc7b86b-56dc-486e-8b50-1570d5ff4233,1485,,,"[8.6, 31.4]",3825712,44,,,,,0.9255393,,Right Foot,,,,"[22.3, 49.6]",Ground Pass,,22.780035,,,,,Alejandro Arribas Garrido,6869.0,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,98,RC Deportivo La Coruña,219,['d33f827d-3322-449d-b5d0-b82d11e4fa87'],45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:45.162,Pass,
,,,,,,,,,,,,,,,,1.051354,,,,,,,,,,,f316b8cc-0bb5-431f-ab5d-d20ced117354,1493,,,"[46.7, 49.8]",3825712,44,,,,,-1.1195962,,Right Foot,,,,"[51.4, 40.1]",Ground Pass,,10.778683,,,,,Pedro Mosquera Parada,6733.0,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,98,RC Deportivo La Coruña,219,['b147f432-ed8b-492e-ad1e-a47e82bca598'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:53.929,Pass,
,,,,,,,,,,,,,,,,2.06368,,,,,,,,,,,a876d8c3-888a-43a7-81b7-508e5f152e0e,1497,,,"[51.8, 38.0]",3825712,44,,,,,-1.4940244,,Left Foot,,,,"[53.1, 21.1]",Ground Pass,,16.949926,,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,98,RC Deportivo La Coruña,219,['b57343d8-e745-42f7-9c22-ae45f47f2bde'],55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:55.591,Pass,
,,,,,,,,,,,,,,,,0.745216,,,,,,,,,,,069ce6d8-e9bc-406c-991c-2e30d7b09ff6,1500,,,"[73.2, 10.8]",3825712,45,,,,,0.69608414,,Left Foot,,,,"[87.8, 23.0]",Low Pass,,19.026299,,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,98,RC Deportivo La Coruña,219,['bea86539-26a8-42d9-9500-01faddcc4d33'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:01.370,Pass,
,,,,,,,,,,,,,,,,1.4567,,,,,,,,,,,9b4a11bc-03e6-46cf-83be-60262759e0f1,1504,,,"[87.3, 20.5]",3825712,45,,,,,-0.97282726,,Right Foot,,,,"[92.0, 13.6]",Ground Pass,,8.348653,,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,98,RC Deportivo La Coruña,219,"['20f1b353-f5f3-45e1-ad31-82147defac52', '594214d4-63f8-418c-8356-8af67b440b8e']",2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:02.819,Pass,True
,,,,,,,,,,,,,,,,0.874177,,,,,,,,,,,688f42c4-0502-46e8-aaba-a8997f5b643e,1507,,,"[93.7, 14.1]",3825712,45,,,,,1.5707964,,Right Foot,,,,"[93.7, 20.3]",Ground Pass,,6.2,,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,98,RC Deportivo La Coruña,219,['e5c4cbc6-2c2d-4052-a798-5bc50a1b10a9'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:04.316,Pass,
,,,,,,,,,,,,,,,,0.519118,,,,,,,,,,,e9ead5ca-649a-45a3-b0f1-f558ed159302,1510,,,"[98.7, 18.8]",3825712,45,,,,,1.4204249,,Right Foot,,,,"[99.7, 25.4]",Ground Pass,,6.675328,,,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,98,RC Deportivo La Coruña,219,['135854f4-de72-46a7-a910-73a74b0064c4'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:07.686,Pass,
,,,,,,,,,,,,,,,,2.033111,,,,,,,,,,,111375d8-322c-4586-9268-950b0a924387,1513,,,"[99.7, 25.4]",3825712,45,,,,,0.099089615,,Right Foot,,,,"[116.8, 27.1]",Ground Pass,,17.184296,,,Incomplete,,Luis Alberto Romero Alconchel,7782.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,98,RC Deportivo La Coruña,219,"['15f29295-9708-473b-9527-32665418714a', 'a3a72b8f-7450-4a62-a8f0-58b393e2c569']",8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:08.254,Pass,
,,,,,,,,,,,,,,,,0.567757,,,,,,,,,,,1b0e469f-edc5-49a6-951d-1fa779ca7870,1520,,,"[60.0, 40.0]",3825712,45,,,,,1.4056476,,Right Foot,,,,"[60.3, 41.8]",Ground Pass,,1.8248287,,,,,Víctor Rodríguez Romero,15893.0,,,,,Kick Off,2,From Kick Off,Álvaro Vázquez García,24035.0,Center Forward,100,Getafe,216,['dd0e62dd-75cd-4218-be76-3a669765eea5'],1,,,,,,,,,,,,,,,,,Getafe,216,00:00:01.090,Pass,
,,,,,,,,,,,,,,,,1.147015,,,,,,,,,,,51cb4066-6bb0-444d-92dd-5759c190e740,1522,,,"[60.5, 41.8]",3825712,45,,,,,-2.4699864,,Right Foot,,,,"[52.7, 35.6]",Ground Pass,,9.963935,,,,,Mehdi Lacen,6745.0,,,,,,2,From Kick Off,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,100,Getafe,216,['1a6c6e45-0d1b-462d-ad73-5929b3365379'],1,,,,,,,,,,,,,,,,,Getafe,216,00:00:01.658,Pass,
,,,,,,,,,,,,,,,,1.512529,,,,,,,,,,,0e55f763-de62-4350-a39b-34e5f0edf736,1524,,,"[53.6, 35.8]",3825712,45,,,,,-2.0537293,,Left Foot,,,,"[39.6, 9.1]",Ground Pass,,30.147802,,,,,Roberto Lago Soto,27054.0,,,,,,2,From Kick Off,Mehdi Lacen,6745.0,Left Defensive Midfield,100,Getafe,216,['8492bf9a-b753-48de-848c-c4512ed415e8'],2,,,,,,,,,,,,,,,,,Getafe,216,00:00:02.805,Pass,
,,,,,,,,,,,,,,,,1.296729,,,,,,,,,,,8f6ac22f-b216-4871-af72-7d4ac3cbe90a,1527,,,"[45.0, 5.1]",3825712,45,,,,,0.7227189,,Left Foot,,,,"[57.7, 16.3]",Ground Pass,,16.933104,,,,,Mehdi Lacen,6745.0,,,,,,2,From Kick Off,Roberto Lago Soto,27054.0,Left Back,100,Getafe,216,['521b41c8-757c-487f-8a15-91595335c230'],6,,,,,,,,,,,,,,,,,Getafe,216,00:00:06.800,Pass,
,,,,,,,,,,,,,,,,1.455884,,,,,,,,,,,fbc1964e-0b8a-4be7-ba1b-2f71286d3df9,1531,,,"[57.2, 14.7]",3825712,45,,,,,-2.146871,,Left Foot,,,,"[49.6, 3.0]",Ground Pass,,13.951702,,,,,Roberto Lago Soto,27054.0,,,,,,2,From Kick Off,Mehdi Lacen,6745.0,Left Defensive Midfield,100,Getafe,216,"['098660c6-2643-454a-b0a4-7c13714ff1dc', '68e6efef-8470-423f-b6eb-c6713aa8fd73']",9,,,,,,,,,,,,,,,,,Getafe,216,00:00:09.045,Pass,True
,,,,,,,,,,,,,,,,2.310839,,,,,,,,,,,21b9b1b6-fe56-4d6e-9988-3d098d861b7f,1533,,,"[49.6, 3.0]",3825712,45,,,,,0.31263226,,Left Foot,,,,"[89.2, 15.8]",Ground Pass,,41.617306,,,Incomplete,,,,,,,,,2,From Kick Off,Roberto Lago Soto,27054.0,Left Back,100,Getafe,216,['c55f4466-4b1f-45d6-b1b9-3e4ae2d84ec5'],10,,,,,,,,,,,,,,,,,Getafe,216,00:00:10.501,Pass,
,,,,,,,,,,,,,,,,1.88017,,,,,,,,,,,8fd67d47-bcb0-419d-81ca-4589c6f37db2,1536,,,"[23.2, 71.8]",3825712,45,,,,,0.048952214,,Right Foot,,,,"[57.9, 73.5]",High Pass,,34.74162,,,Incomplete,,Federico Nicolás Cartabia,6728.0,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,101,RC Deportivo La Coruña,219,"['2ec34b81-d92d-45da-b2b9-2230fcced542', '3420cdfa-677d-4d9c-a2c2-c3d3d7b04252']",14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:14.770,Pass,
,,,,,,,,,,,,,,,,1.935277,,,,,,,,,,,3c3ac34a-7ce9-452f-a1c2-91318ac6c0d9,1542,,,"[59.1, 75.4]",3825712,45,,True,,,-2.1758826,,Right Foot,,,,"[27.7, 30.0]",High Pass,,55.200726,,,,,Sidnei Rechel da Silva Júnior,6777.0,,True,,,Free Kick,2,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,102,RC Deportivo La Coruña,219,['4eb7f203-cf52-4f2e-9442-128db5120dd6'],37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:37.427,Pass,
,,,,,,,,,,,,,,,,3.415245,,,,,,,,,,,9f783777-a1b6-47b2-85d9-626fb81850e6,1544,,,"[26.7, 30.2]",3825712,45,,,,,1.4636567,,Left Foot,,,,"[31.4, 73.9]",High Pass,,43.95202,,,,,Alejandro Arribas Garrido,6869.0,,True,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,102,RC Deportivo La Coruña,219,['71e7c611-e8ed-457a-a2ea-72c1bc3a0c70'],41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:41.864,Pass,
,,,,,,,,,,,,,,,,2.608772,,,,,,,,,,,21f914c4-ee74-4492-bb48-92cdb34b98ae,1548,,,"[51.5, 75.6]",3825712,45,,,,,-0.2948365,,Right Foot,,,,"[97.6, 61.6]",High Pass,,48.178936,,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,From Free Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,102,RC Deportivo La Coruña,219,"['78ffe1a6-277b-4457-8f84-481af64bdc78', '8852006d-e840-4719-ad22-346864d64eeb']",52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:52.456,Pass,
,,,,,,,,,,,,,,,,2.565668,,,,,,,,,,,78ffe1a6-277b-4457-8f84-481af64bdc78,1550,,,"[22.5, 18.5]",3825712,45,,,,,-0.49110636,,Right Foot,,,,"[54.1, 1.6]",High Pass,,35.83532,,,,,Álvaro Vázquez García,24035.0,,,,,Recovery,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,103,Getafe,216,"['21f914c4-ee74-4492-bb48-92cdb34b98ae', 'b3f1fadb-9ae7-45d5-82ee-79e6d4ef30a2']",55,,,,,,,,,,,,,,,,,Getafe,216,00:00:55.064,Pass,
,,,,,,,,,,,,,,,,1.197689,,,,,,,,,,,f7700269-be69-49fb-974d-10116b72dcdd,1552,,,"[54.8, 2.3]",3825712,45,,,,,1.6270748,,Right Foot,,,,"[54.4, 9.4]",Low Pass,,7.1112585,,,,,Mehdi Lacen,6745.0,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,103,Getafe,216,['f8f2ce46-0585-46f7-9148-0966312fbfaf'],57,,,,,,,,,,,,,,,,,Getafe,216,00:00:57.630,Pass,
,,,,,,,,,,,,,,,,4.404925,,,,,,,,,,,a591a69e-5a65-406e-835a-063af90f98d6,1555,,,"[53.2, 7.8]",3825712,45,,,,,0.0829501,,Left Foot,,,,"[96.5, 11.4]",High Pass,,43.449394,,,Incomplete,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,103,Getafe,216,"['2a3b9591-afc1-4720-9308-0583b4115b53', '5f2aa6db-6b67-44c3-950b-76db2d479af9', 'd8b8bac8-78ce-4229-b1ee-1b8b64e4f964']",58,,,,,,,,,,,,,,,,,Getafe,216,00:00:58.828,Pass,True
,,,,,,,,,,,,,,,,1.068701,,,,,,,,,,,249a213f-cca3-4bb6-8e7f-b91eb3b73a00,1560,,,"[94.3, 0.1]",3825712,46,,True,,,2.3325021,,,,,,"[84.0, 10.9]",Low Pass,,14.924142,,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Throw-in,2,From Throw In,Roberto Lago Soto,27054.0,Left Back,104,Getafe,216,['c735b23e-370c-4dc3-8eca-336d57c108be'],22,,,,,,,,,,,,,,,,,Getafe,216,00:01:22.944,Pass,
,,,,,,,,,,,,,,,,2.071689,,,,,,,,,,,6a1e109b-640b-4268-bda0-f5e105409645,1562,,,"[79.2, 17.5]",3825712,46,,,,,1.7891952,,Right Foot,,,,"[70.5, 56.7]",Low Pass,,40.153828,,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,104,Getafe,216,['e86a36d0-4a01-4f1c-946b-81d390d7f1ba'],25,,,,,,,,,,,,,,,,,Getafe,216,00:01:25.515,Pass,
,,,,,,,,,,,,,,,,1.852353,,,,,,,,,,,cd41d009-a88f-4ce4-bcef-7b474804b69a,1565,,,"[69.5, 71.6]",3825712,46,,,,,-2.6891806,,Right Foot,,,,"[51.6, 62.9]",Ground Pass,,19.902262,,,,,Santiago Vergini,27403.0,,,,,,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,104,Getafe,216,['12d808a4-ed02-43f0-a3f9-a888e390ced7'],30,,,,,,,,,,,,,,,,,Getafe,216,00:01:30.787,Pass,
,,,,,,,,,,,,,,,,4.12955,,,,,,,,,,,908feafa-a7ef-44eb-8d57-c8f436fda8cd,1569,,,"[56.0, 70.7]",3825712,46,,,,,-0.26047766,,Right Foot,,,,"[105.9, 57.4]",High Pass,,51.642036,,,Incomplete,,Pablo Sarabia García,6720.0,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,104,Getafe,216,"['92480224-7a3f-4fa1-ba42-630248f602b0', 'a334401f-7a7f-4906-8fe1-ad33e3d958c6', 'ba16e6e8-44c2-46ca-af27-a8f3c5155dd9']",35,,,,,,,,,,,,,,,,,Getafe,216,00:01:35.436,Pass,True
,,,,,,,,,,,,,,,,3.387636,,,,,,,,,,,64270c4d-f1cf-4aeb-b143-ab8afb666019,1573,,,"[14.4, 24.8]",3825712,46,,,,,-0.080213375,,Drop Kick,,,,"[76.6, 19.8]",High Pass,,62.400642,,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,105,RC Deportivo La Coruña,219,"['166ff97b-5559-4290-8645-496cf0237ace', '69c6e206-7244-4b3f-ba40-a129b0da7d33']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:44.397,Pass,
,,,,,,,,,,,,,,,,3.516469,,,,,,,,,,,166ff97b-5559-4290-8645-496cf0237ace,1575,,,"[43.5, 60.3]",3825712,46,,,,,-0.19525194,,Head,,,,"[79.4, 53.2]",High Pass,,36.595356,,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,Recovery,2,From Keeper,Santiago Vergini,27403.0,Right Center Back,105,RC Deportivo La Coruña,219,"['632930a2-99ed-43a7-8e39-e027a10d3114', '64270c4d-f1cf-4aeb-b143-ab8afb666019', 'a1c68be4-7eaa-4276-9579-254dee45ba02']",47,,,,,,,,,,,,,,,,,Getafe,216,00:01:47.785,Pass,
,,,,,,,,,,,,,,,,1.702139,,,,,,,,,,,a1c68be4-7eaa-4276-9579-254dee45ba02,1577,,,"[40.7, 26.9]",3825712,46,,,,,-0.45441,,Head,,,,"[58.1, 18.4]",High Pass,,19.365175,,,Incomplete,,Fayçal Fajr,5724.0,,,,,Recovery,2,From Keeper,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,105,RC Deportivo La Coruña,219,"['166ff97b-5559-4290-8645-496cf0237ace', '90fea439-4839-4a55-8d2e-79f24ee4cd8e', 'afe1dd91-2f38-4785-90aa-d2dab3256283']",51,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:51.302,Pass,
,,,,,,,,,,,,,,,,3.092533,,,,,,,,,,,90fea439-4839-4a55-8d2e-79f24ee4cd8e,1579,,,"[62.0, 61.7]",3825712,46,,,,,1.2288465,,Head,,,,"[68.3, 79.4]",Low Pass,,18.787762,,,Out,,Juan Torres Ruiz,6861.0,,,,,Recovery,2,From Keeper,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,105,RC Deportivo La Coruña,219,"['660e597b-2f13-4c2a-96e9-6f5d0940b1a5', 'a1c68be4-7eaa-4276-9579-254dee45ba02']",53,,,,,,,,,,,,,,,,,Getafe,216,00:01:53.004,Pass,
,,,,,,,,,,,,,,,,1.476436,,,,,,,,,,,181febf2-6f8d-4507-9054-846e852aedb6,1581,,,"[51.8, 0.1]",3825712,47,,,,,0.31561565,,,,,,"[71.4, 6.5]",Low Pass,,20.618439,,,,,Lucas Pérez Martínez,6732.0,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,106,RC Deportivo La Coruña,219,['c230422e-31e1-4385-8b20-d7186bd30bcd'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:07.252,Pass,
,,,,,,,,,,,,,,,,1.01069,,,,,,,,,,,da23d09d-15e8-4f48-b449-dcd14612033d,1585,,,"[71.2, 6.1]",3825712,47,,,,,1.6041173,,Left Foot,,,,"[70.9, 15.1]",Ground Pass,,9.004998,,,,,Fayçal Fajr,5724.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,106,RC Deportivo La Coruña,219,['d5150604-28f1-46bf-8a1c-2703f4e85875'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:08.764,Pass,
,,,,,,,,,,,,,,,,2.607956,,,,,,,,,,,325947e5-bfe2-4232-b58a-c0b22b3d6736,1591,,,"[84.9, 21.9]",3825712,47,,,,,1.4673606,,Right Foot,,,,"[87.9, 50.8]",Ground Pass,,29.055292,,,Incomplete,,Federico Nicolás Cartabia,6728.0,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,106,RC Deportivo La Coruña,219,"['cc3d6f31-fcc8-4614-8499-14a2c2cff184', 'd7c3d734-9ba7-4470-bac1-5df4a23a1194']",13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:13.150,Pass,
,,,,,,,,,,,,,,,,1.083562,,,,,,,,,,,91bbea28-bb51-492b-ac21-5caf3124e58a,1602,,,"[51.1, 38.8]",3825712,47,,,,,-0.33341184,,Left Foot,,,,"[71.6, 31.7]",Ground Pass,,21.6947,,,,,Víctor Rodríguez Romero,15893.0,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,107,Getafe,216,['f2b22b4d-f12c-4e9a-9e5d-3adc58b18f82'],19,,,,,,,,,,,,,,,,,Getafe,216,00:02:19.840,Pass,
,,,,,,,,,,,,,,,,1.613346,,,,,,,,,,,7cfcb426-d14b-4689-928d-34ff96646ef0,1606,,,"[72.1, 26.9]",3825712,47,,,,,-1.0090308,,Left Foot,,,,"[82.8, 9.9]",Ground Pass,,20.08706,,,,,Ángel Lafita Castillo,26020.0,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,107,Getafe,216,"['9167a8aa-dfe3-41c6-9715-16eb2593ddaf', 'f9a6cfda-1134-43f9-b72c-4062dc680f15']",22,,,,,,,,,,,,,,,,,Getafe,216,00:02:22.179,Pass,True
,,,,,,,,,,,,,,,,1.482247,,,,,,,,,,,3e5c35ae-fce9-4a31-aab7-58afda3bb427,1611,,,"[77.1, 11.6]",3825712,47,,,,,3.045886,,Right Foot,,,,"[64.6, 12.8]",Ground Pass,,12.557467,,,,,Mehdi Lacen,6745.0,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Left Wing,107,Getafe,216,"['4f7bfd74-3268-4190-9dd0-38e04674831f', 'b9acd745-a25f-4f05-a17c-940840c810c0']",25,,,,,,,,,,,,,,,,,Getafe,216,00:02:25.019,Pass,True
,,,,,,,,,,,,,,,,1.326772,,,,,,,,,,,66bcbe30-6753-4c64-92f4-18916c781931,1614,,,"[64.6, 12.8]",3825712,47,,,,,1.5419582,,Left Foot,,,,"[65.2, 33.6]",Ground Pass,,20.808653,,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,107,Getafe,216,['d013aa6e-2732-4d95-950d-34e14a057e9b'],27,,,,,,,,,,,,,,,,,Getafe,216,00:02:27.254,Pass,
,,,,,,,,,,,,,,,,2.662779,,,,,,,,,,,d8b28bea-b672-48de-bf04-a7810171029c,1617,,,"[56.0, 27.2]",3825712,47,,,,,1.2008903,,Right Foot,,,,"[75.0, 76.2]",High Pass,,52.554733,,,,,Damián Nicolás Suárez Suárez,6627.0,,True,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,107,Getafe,216,['c4bb75a6-2d0e-418a-9669-62693cc6babc'],33,,,,,,,,,,,,,,,,,Getafe,216,00:02:33.077,Pass,
,,,,,,,,,,,,,,,,0.722599,,,,,,,,,,,5b44b084-ed9c-45b8-a246-1bbaff727ffa,1621,,,"[75.5, 76.4]",3825712,47,,,,,-0.7370488,,Right Foot,,,,"[88.5, 64.6]",Ground Pass,,17.556765,,,,,Pablo Sarabia García,6720.0,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,107,Getafe,216,"['46e09391-cd4b-45a2-803c-23fd61dd6c80', 'c3eb4901-5efc-4ab1-8f98-ff5019dd4056']",36,,,,,,,,,,,,,,,,,Getafe,216,00:02:36.860,Pass,True
,,,,,,,,,,,,,,,,1.731412,,,,,,,,,,,24617d4e-61c2-424c-8042-a5405ca06905,1624,,,"[105.3, 72.6]",3825712,47,,,,,-1.6075895,,Left Foot,True,,,"[104.1, 40.0]",High Pass,,32.622078,,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Right Wing,107,Getafe,216,"['9d28a850-f57e-4971-86f0-6d1b1893c7c0', 'b7fa1584-c5d5-4e9c-a8c2-9218bb8e4ea9']",41,,,,,,,,,,,,,,,,,Getafe,216,00:02:41.316,Pass,
,,,,,,,,,,,,,,,,1.489436,,,,,,,,,,,518d3ce7-17d7-457a-9888-144b45e9b47f,1633,,,"[27.6, 33.8]",3825712,47,,,,,-1.0287074,,Right Foot,,,,"[32.9, 25.0]",Ground Pass,,10.272779,,,,,Pedro Mosquera Parada,6733.0,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,108,RC Deportivo La Coruña,219,"['34bb76bd-1535-4188-bfb4-e1734bf11bea', 'ddb0da1c-f467-4fe1-bd52-a5b7f87d6842']",47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:47.535,Pass,True
,,,,,,,,,,,,,,,,2.11375,,,,,,,,,,,162d82fe-ae02-454e-9ff4-efed596a5d9a,1636,,,"[34.8, 22.1]",3825712,47,,,,,-0.5540157,,Left Foot,,,,"[58.4, 7.5]",Ground Pass,,27.751036,,,,,Fayçal Fajr,5724.0,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,108,RC Deportivo La Coruña,219,['f535fbdd-3475-4f40-b0c3-9a2bbeb32f7b'],49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:49.455,Pass,
,,,,,,,,,,,,,,,,1.10024,,,,,,,,,,,700c867b-adb8-4203-a256-4b5569a7c738,1639,,,"[86.5, 8.2]",3825712,47,,,,,1.420585,,Right Foot,,,,"[89.3, 26.7]",Ground Pass,,18.710691,,,,,Luis Alberto Romero Alconchel,7782.0,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,108,RC Deportivo La Coruña,219,['d92f3e11-3168-4249-aaaa-9b596d87d67b'],55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:55.725,Pass,
,,,,,,,,,,,,,,,,2.411382,,,,,,,,,,,7f75214a-ebf6-4d55-ae38-6158134da1aa,1642,,,"[89.6, 26.7]",3825712,47,,,,,-0.124354996,,Right Foot,,,,"[101.6, 25.2]",High Pass,,12.093387,,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,108,RC Deportivo La Coruña,219,"['5068c0ff-37de-45aa-bd66-9cf0439f4f51', 'b7db9bcf-b90b-46d0-be0a-5c5f292dfb69', 'd718f8a5-bc5f-45c4-b650-22bfecebf669']",56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:56.825,Pass,True
,,,,,,,,,,,,,,,,1.0981,,,,,,,,,,,db4a46c9-eec1-4201-a643-651a9a14d378,1645,,,"[120.0, 0.1]",3825712,49,,,,,2.7817373,,Right Foot,,,,"[109.9, 3.9]",Ground Pass,,10.7912,,,,,Federico Nicolás Cartabia,6728.0,,,,,Corner,2,From Corner,Fayçal Fajr,5724.0,Center Attacking Midfield,109,RC Deportivo La Coruña,219,['8431a820-7976-4137-bbd6-8e92cfea2058'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:06.049,Pass,
