bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,aec7a301-c1f7-441d-a599-75d125d54b64,225,,"[50.3, 66.6]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,14,Real Sociedad,210,['971f42c8-7cf2-4cd2-96a0-f11bf03ae205'],19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:19.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e8deb032-29c4-4218-b7f6-c43583557a5f,228,,"[50.8, 57.6]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,14,Real Sociedad,210,['296f7540-e0fd-4d5d-81dd-20cf1b760961'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:21.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d775f8-e74a-48b9-9f70-37122ac87af3,231,,"[62.5, 33.4]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,14,Real Sociedad,210,['f870c4d8-87ff-4797-bd61-3745d3d68f59'],26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:26.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,728a472f-b57b-4c48-9fc5-5b58ef9d09f5,234,,"[54.2, 36.6]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,14,Real Sociedad,210,['600ad0ac-1cde-4109-b44e-a04fb8bdcd30'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:27.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,457a04b8-9fdc-4e59-972c-14933c9d55e6,237,,"[75.8, 2.4]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Hernández Ortega,10754.0,Left Back,14,Real Sociedad,210,['772481fe-3c0e-4105-aacf-ef9c1ca941c2'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:31.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc98a11-cd8b-4368-88ec-aacf1faf3db7,241,,"[52.0, 13.5]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,14,Real Sociedad,210,['437095e6-525b-4ecb-88ba-ff470b8e9ca7'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:37.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf560cdd-d14c-4485-808c-999a3e247f39,244,,"[64.2, 4.5]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,14,Real Sociedad,210,['1983f31d-3de4-4b5e-8f07-c4d22b337a4d'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:41.811,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b252d9a8-ae43-4487-8e2d-5ce8b3759cc5,248,,"[83.4, 1.5]",3825741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Hernández Ortega,10754.0,Left Back,14,Real Sociedad,210,['f3ef60df-cab8-48c9-8b57-04c662a9b168'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:44.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e30b35b7-771c-4b40-832b-29aa397dd923,250,,"[38.7, 70.5]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,15,Sporting Gijón,1041,['785723de-9434-4faa-a1e4-7e34fe5b284c'],2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:02.236,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,07e5e4b2-4b05-4593-98a2-481c81c983ad,254,,"[87.5, 14.5]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathas Cristian de Jesus,8584.0,Center Forward,15,Sporting Gijón,1041,['fe9d58cf-329c-47d6-841f-2419ef2b9309'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:06.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,87311f61-4ede-411c-951d-d71b94225420,257,,"[74.7, 11.2]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,15,Sporting Gijón,1041,['bb9f1318-3910-4a80-813b-5eb5b323191c'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:10.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e1ae405-2520-4cea-947b-d91ff1d78ac2,263,,"[35.4, 5.0]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,15,Sporting Gijón,1041,['1dd65150-3592-4b4f-a6f6-3b8f12c9ac0b'],15,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:15.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7ce298-eac3-4dac-82ea-5032d0813bca,266,,"[98.2, 3.8]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,15,Sporting Gijón,1041,['8b01a8fb-0776-42d0-8ba9-4463fecfb786'],22,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:22.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0b0378ff-a99b-4631-822a-2252c494ad7b,274,,"[92.8, 19.5]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,15,Sporting Gijón,1041,"['364baad2-a9eb-4ff0-ad83-370c00dd62c5', '8e1d526d-1deb-47cf-8ebf-d53e41aa2c75']",25,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:25.712,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf32db4-e678-48ca-b48e-396737746ece,282,,"[44.4, 59.0]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Center Midfield,16,Real Sociedad,210,"['5101c00b-a563-4405-84eb-16c20b84c4ce', 'ea662331-6cc8-4838-a9f1-470a399bb406']",29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:29.313,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,78738238-4f66-4aeb-97d9-2d8162dabc69,296,,"[59.1, 77.4]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,16,Real Sociedad,210,['5c076ac8-5425-4284-a740-d9139421ffbc'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:33.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1947f337-9e9f-4ae2-acd1-22e6e499d8ad,299,,"[73.4, 72.6]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Left Wing,16,Real Sociedad,210,['6edc0e6f-ad70-4f04-a34b-95aec9f91d72'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:37.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8bbfe07e-ac13-4641-8c1f-dedfa916ee1d,305,,"[50.4, 22.8]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,17,Sporting Gijón,1041,['f311e603-58d5-450b-9e48-7b198e6e4a7d'],44,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:44.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52d50ef7-c204-4a0e-af3b-b0030ea9e203,308,,"[42.6, 26.7]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,17,Sporting Gijón,1041,['38d69413-1e6f-4b32-adea-ef3a5bdae944'],45,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:45.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,05d23769-3866-476e-9106-06ce23ac6df6,311,,"[38.7, 17.5]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,17,Sporting Gijón,1041,['7ee04222-d6bf-48d2-bd9d-99aeb9800cab'],46,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:46.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33eec554-3af0-4aba-a533-d5b3cae15541,315,,"[34.2, 3.1]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,17,Sporting Gijón,1041,['b8bbbe54-9f61-4ee1-a21c-b9570c108531'],48,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:48.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f6209c7-0b3d-4597-9df0-38c6c142aab2,318,,"[10.7, 32.5]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,17,Sporting Gijón,1041,['4c4e7605-a4e9-4e23-9217-32fc68af107d'],52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:52.527,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,15c1b963-8da5-454f-8457-e66fcbf31c6e,321,,"[74.0, 30.0]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,17,Sporting Gijón,1041,['87fb6eac-c0e9-4b94-a779-1cb0d2e499b9'],55,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:55.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5a613c-344f-46e9-87d2-f06416bd6024,325,,"[58.2, 46.9]",3825741,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,17,Sporting Gijón,1041,['80e66fd8-1c1f-4fb9-94ac-43c62da416ff'],58,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:58.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a5b8c9-897d-4a7c-addc-3d9b589a964b,328,,"[73.4, 69.7]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,17,Sporting Gijón,1041,['f9df225e-46a1-4a8b-87a6-7a88774c0dd9'],1,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:01.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec10383-2d77-4f6b-9d72-56225374c716,332,,"[89.2, 60.5]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,17,Sporting Gijón,1041,"['6bc48a5d-945a-4683-9c77-e7d2ec9bf5d0', 'bff2b00c-a1d8-4fc6-87fb-360a2912f9e9']",5,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:05.305,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f27e253b-ae18-4d3a-b201-a4fb6d56a61a,335,,"[97.9, 73.0]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,17,Sporting Gijón,1041,['d79b1326-aabc-4da0-a6d7-932884b3f999'],9,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:09.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd41b8bd-6542-4657-af0f-a7663a7d0bb7,339,,"[101.5, 63.0]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,17,Sporting Gijón,1041,['a9e97460-e865-45c9-8393-31995555aad0'],11,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:11.476,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7d948fa8-caf9-452b-9e4e-a4ce27b8b7de,342,,"[110.7, 32.4]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,17,Sporting Gijón,1041,['7f030848-7ad6-41ea-8cc9-f98e677a8cbc'],15,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:15.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29078106-e796-48e7-a564-dea3bd8d9b2a,346,,"[27.3, 15.6]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,18,Real Sociedad,210,['4e5446b8-8280-4309-b337-2c8b3081b64a'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:25.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0305cc-c2ea-4403-a78b-c3d8f4e34cf8,348,,"[46.4, 33.4]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Center Midfield,18,Real Sociedad,210,['0a557040-c5ce-4a8b-967d-9360d1724394'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:28.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9e1c22-54f6-48db-b095-89cfa28e91a9,350,,"[31.2, 46.8]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Center Back,18,Real Sociedad,210,['4c95dd2f-46c8-4ead-aa35-2a2c7cb4df8a'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:30.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,17735b31-484d-4c01-8d3c-c30b850780e8,353,,"[48.6, 74.9]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,18,Real Sociedad,210,['3bd9a5b1-1ea3-4ae1-8a02-4afa9505efc9'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:33.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55d44f48-28de-47d5-a93b-99961c49208e,356,,"[68.3, 75.7]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Left Wing,18,Real Sociedad,210,['30852248-cbac-42bd-aeb2-85f77e3284c9'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:35.862,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0a547940-c703-41af-8d3f-3ba86093601a,365,,"[64.8, 45.6]",3825741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,19,Sporting Gijón,1041,['e9e6cfa8-3087-401b-b649-330ddf18a8bf'],44,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:44.051,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3f9b2d57-5c0c-4e80-96b1-c62a2e89bcd6,371,,"[87.0, 13.0]",3825741,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,20,Sporting Gijón,1041,['5ba6b0e5-15f0-4baa-ac2c-518037ef7b41'],12,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:12.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a951c90c-999f-4e45-a4b2-5532597b1bfe,378,,"[116.4, 46.1]",3825741,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Carmona Bonet,23848.0,Right Wing,20,Sporting Gijón,1041,['0cde72f2-92fb-41f5-a191-af9332446d10'],22,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:22.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc12d1d5-44e1-49b6-a145-7a5dd5241005,381,,"[115.6, 36.0]",3825741,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,20,Sporting Gijón,1041,['79657ac1-d361-426d-b9d3-36772efc72ff'],23,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:23.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,228cd64b-974f-441d-93ea-d787b21f422b,385,,"[24.0, 7.7]",3825741,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Armindo Tué Na Bangna,8522.0,Left Wing,21,Real Sociedad,210,['805b8a3d-91bf-4ad9-9df2-36d5ba6ce0ff'],39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:09:39.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a54eb190-460d-4445-989b-f9b669cafec3,387,,"[84.5, 74.1]",3825741,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,22,Sporting Gijón,1041,['2fd7645f-2ba0-4a14-a721-c72e709048a7'],40,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:40.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c422b125-5eee-4c8d-8389-d4367467b91e,390,,"[72.8, 71.1]",3825741,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,22,Sporting Gijón,1041,['354b6093-6ab3-4917-bda0-b5b5aa982845'],53,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:53.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,734d35d3-8637-4ee8-8db1-bef42e3885c2,393,,"[70.7, 75.8]",3825741,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,22,Sporting Gijón,1041,['77a5c009-1cac-4fec-b81f-569315c4de40'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:54.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1952e371-3168-4599-9d61-c9e904f3c76f,396,,"[74.0, 66.0]",3825741,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,22,Sporting Gijón,1041,['3a8bf1b7-a8ac-498c-99bf-03cf361eaf8c'],55,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:55.735,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b12dceb4-9967-488b-9d84-12d7d30bef29,400,,"[106.8, 71.1]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,22,Sporting Gijón,1041,['0dfd9593-28c9-446e-9241-5dda1a983f2c'],0,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:00.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3729a644-99fb-4a2e-bd14-9ca461c04590,402,,"[50.0, 3.4]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Héctor Hernández Ortega,10754.0,Left Back,23,Real Sociedad,210,['1d3ff705-8bfd-47e7-a48b-ae65f2b31d1e'],19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:19.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,07eaede4-708e-4f4e-afb2-254c2a9deb96,405,,"[59.2, 61.4]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Carmona Bonet,23848.0,Right Wing,23,Real Sociedad,210,['df8bf567-34af-4c8e-b220-e6a814cc19b5'],22,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:22.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b58e0ff6-1996-4d64-92d1-dc2c8ce17561,411,,"[52.0, 24.6]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Markel Bergara Larrañaga,6633.0,Center Defensive Midfield,23,Real Sociedad,210,['152e69eb-f60d-426d-b131-3d16ced29734'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:25.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2fd1fab-116d-4583-a515-a18612d287cf,415,,"[38.1, 46.3]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,23,Real Sociedad,210,['9d8de77e-8d03-49ea-a89d-dd9df984a0dc'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:28.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,86ac04e1-b1db-4da4-b849-838933592483,418,,"[38.9, 24.9]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,23,Real Sociedad,210,['e430af41-d3ae-4ed3-a137-63a7a2209bda'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:31.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,883ff73a-c53d-45e9-941c-6fd33c6d308f,421,,"[46.1, 74.3]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,23,Real Sociedad,210,['8f20f0b3-fd3b-4849-b03c-062a24a84499'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:37.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0bef0c81-00e6-4a03-be9e-e5344c19716f,424,,"[38.4, 55.2]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,23,Real Sociedad,210,['e59660db-5417-4ac3-a082-159e720a2a03'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:40.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3589cb49-ece7-4ccf-ae28-a74b74b7a1cf,427,,"[39.5, 24.9]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,23,Real Sociedad,210,['35dd65ca-e627-42ae-99ad-c5bb0c1597a2'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:44.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a854a54f-f589-40d0-bd62-28070af9049e,430,,"[56.7, 12.3]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,23,Real Sociedad,210,['9daef5aa-3a45-432c-af58-59c60dd75421'],45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:45.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4bafac0a-c841-4ccf-8213-718bfa24d81e,434,,"[36.9, 14.5]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,23,Real Sociedad,210,['c9d77df0-844f-4693-bdf2-7ea18cb4cad9'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:49.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,774c410b-e997-491a-9301-4a45a07e3d8d,437,,"[45.6, 7.7]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,23,Real Sociedad,210,['c7c89c07-62a7-470e-a22b-8b3021d072a3'],53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:53.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9af5b00f-ad1a-4d74-aa54-c6b4405dc94c,440,,"[45.3, 34.0]",3825741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,23,Real Sociedad,210,['4db158ee-9cb7-48a6-9841-515aba212446'],59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:59.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c548fc2d-f2a7-4fdb-b875-5d094746e3ec,443,,"[55.3, 75.9]",3825741,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,23,Real Sociedad,210,['634461b0-408d-4f89-90dd-93cc47ee261f'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:02.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1a4b0a-8ea3-4eaa-b018-695ac7fac567,447,,"[103.4, 74.0]",3825741,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Prieto Argarate,6690.0,Right Center Midfield,23,Real Sociedad,210,"['a76c7d20-419c-4107-940a-83876027fe7e', 'ae81d36d-f850-4e41-a182-24064ec5dc23']",6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:11:06.876,Ball Receipt*,True
