ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b98662-87fc-4fff-abfd-8cff75544367,2167,,"[87.5, 5.8]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,135,Rayo Vallecano,360,['38d73c00-ffd2-4c31-827e-35f4c9dd21fc'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:03.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,976aadce-5a4f-475d-a6f0-694ef68d427f,2172,,"[31.8, 14.8]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,136,Sporting Gijón,1041,['4ab32acf-8cea-4960-804c-cae4f4c1e920'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:08.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d38f65-941d-401f-b20d-6d7ae85e97f4,2175,,"[54.9, 9.9]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,136,Sporting Gijón,1041,['ba4b1031-01b5-4bb8-84bc-0374f247a96b'],11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:11.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f559d4-4559-40a8-a200-802ff431bdcf,2178,,"[67.8, 6.7]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,136,Sporting Gijón,1041,['8146ace0-8663-4877-94be-ac2579924d63'],12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:12.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6c43fc2-fb05-4bef-95aa-3b85367d279c,2192,,"[38.7, 6.8]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Ignacio Martínez García,11298.0,Left Back,137,Rayo Vallecano,360,['e7633f40-9821-4e39-b504-91ca71c2729b'],46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:46.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3ec62e0-a648-4ab9-8617-ea1c0aae08e9,2194,,"[29.4, 58.3]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,137,Rayo Vallecano,360,['34334bd4-d243-4926-a7c4-6a854a01c27b'],51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:51.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46103c4d-fa42-41e5-9025-15d2c75a9718,2198,,"[42.1, 66.6]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Román Triguero,6914.0,Right Back,137,Rayo Vallecano,360,['16fb4358-7fe1-44f8-83f9-bb530c08d093'],55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:55.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6664f74b-80cd-40a0-b434-0d3f63d2734c,2202,,"[28.5, 55.9]",3825768,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,137,Rayo Vallecano,360,"['3a1d28f6-4781-4e37-bb03-e1a632532e16', 'e0b7b0b6-e397-4165-bde0-e3346d64ab67']",58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:58.151,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd56a84-1003-4768-bb2e-32f6e9c049f8,2205,,"[38.2, 70.7]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Román Triguero,6914.0,Right Back,137,Rayo Vallecano,360,['24a2738c-cd81-4fec-89f2-03436ae52568'],1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:01.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c7c247-1790-4a90-8ed3-098dce111fd2,2208,,"[64.7, 73.6]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,137,Rayo Vallecano,360,['a6c6e3bb-964f-4f55-86ac-10e8889acdf8'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:03.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba28c42a-e67c-4a03-98ad-d823f75e81d0,2212,,"[51.5, 65.8]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Wing,137,Rayo Vallecano,360,['046f3c99-1174-4a48-ae41-fa396dbfbc62'],5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:05.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42c93f7-411f-4eb2-94c6-9a9143033db0,2215,,"[47.9, 60.2]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,137,Rayo Vallecano,360,['b8ee007f-2abe-4f3c-b28f-f5bdccb880ac'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:08.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50601658-1e1e-4e09-a24c-c3dc31755dc7,2218,,"[45.5, 35.2]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,137,Rayo Vallecano,360,['5a1169ea-650c-40d8-8d20-f4342526877c'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:10.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6695e944-fffc-468a-b388-c1b5e59886cb,2221,,"[51.1, 28.9]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,137,Rayo Vallecano,360,['cf5ecaa1-7f33-4fc4-bf06-703a5fddc4a9'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:13.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,353bc8f1-04c7-4cfa-ad7c-1584b2ebb275,2224,,"[68.8, 6.3]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tiago Manuel Dias Correia,7900.0,Left Wing,137,Rayo Vallecano,360,['db690621-8491-4d85-bd9f-61b8a3303c76'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:17.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,918809ac-e410-46b5-a9a9-813c244a1041,2228,,"[65.6, 29.1]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,137,Rayo Vallecano,360,['1ea3ffd8-a9b1-41c3-8a07-37cb2a1951ec'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:19.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64f8e298-08b5-4e7b-b126-bcdfcd537eab,2232,,"[59.6, 40.8]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,137,Rayo Vallecano,360,['077ed07d-63cd-47d5-a304-7c7f88a614f6'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:23.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1a6f834-749b-4130-9773-0b8abc9a8308,2235,,"[80.0, 74.3]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Wing,137,Rayo Vallecano,360,['f978eda6-1cc3-4127-b774-635ce8c3c04f'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:27.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a950b426-7019-4600-879a-5a66baa1a34d,2238,,"[96.5, 74.1]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,137,Rayo Vallecano,360,['55f5e4e0-3f80-4eaa-85d6-0336a3f988df'],30,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:30.810,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,319743a0-3823-4197-bc97-3909f236aa45,2241,,"[109.2, 33.3]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,137,Rayo Vallecano,360,['47868b8b-a15b-4657-8561-677ee8bee314'],33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:33.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cb18d70-1c33-414d-ab89-d1782f72f7ca,2252,,"[48.6, 11.4]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Center Forward,138,Sporting Gijón,1041,"['52ecddc6-532a-4a8b-ae06-4455e6548a69', 'a7a3d445-afc6-453f-b1ed-d590ddf9e411']",44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:44.494,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf6bdda-ce7f-4a87-9eff-d00722e7a19a,2255,,"[29.9, 13.5]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael López Blanco,24263.0,Left Back,138,Sporting Gijón,1041,['e962c46b-6251-4ed4-8ad5-474b382c7019'],48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:48.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d997f1ad-6ddb-41ff-a5f7-62de178ca6f7,2262,,"[66.9, 60.5]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,139,Rayo Vallecano,360,['86a3ebc0-4913-4eb1-9a09-a37b7ce4de0b'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:53.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf9f645-9f0b-4656-b60b-be93947a7086,2265,,"[111.8, 67.3]",3825768,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,139,Rayo Vallecano,360,['7f20d23e-c567-4fcb-bc20-53cfe50e02c4'],58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:58.386,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,92c2dfc7-c4f5-4607-8306-ff3c6b8f1c76,2268,,"[108.7, 38.4]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,139,Rayo Vallecano,360,['2a5a2fde-d2fb-4230-970a-64e558fece06'],0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:00.106,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7ce7d54-7fc7-4d83-9a2b-24e3bd40a699,2282,,"[88.5, 18.4]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Ángel Guerrero Martín,6602.0,Center Forward,141,Sporting Gijón,1041,['e579182c-4ff7-4906-9039-3ac7215c9036'],32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:32.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f88273b-ac80-4a17-8db9-d48bbaa99df2,2286,,"[66.1, 13.5]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismael López Blanco,24263.0,Left Back,142,Sporting Gijón,1041,['e97f8f9a-8c42-48a5-8585-134b11b9b066'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:44.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb68061-cc3c-4124-a25b-bad9d4aa9493,2289,,"[53.7, 23.5]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,142,Sporting Gijón,1041,['37859c4e-8f9f-4bc8-a7df-57fe838fb76b'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:46.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8055fc-7c82-4ad2-8713-888647363b48,2292,,"[46.2, 60.9]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,142,Sporting Gijón,1041,['6eab65d6-9c07-4038-aef4-dd947dacdb72'],50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:50.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7849b50-2c08-4037-bd01-2a08e54a0bc7,2296,,"[54.0, 45.9]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Left Defensive Midfield,142,Sporting Gijón,1041,"['143a3af1-9a9c-452c-ac21-6bb262938c27', '20de3de9-4341-4dc9-8926-81de9a3b4cf1']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:52.584,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b81a4cb0-403d-4f35-bb0a-1e77ac4de03a,2300,,"[11.7, 33.7]",3825768,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,143,Rayo Vallecano,360,['89e64d26-a9fb-4be7-a595-28f977ad274d'],58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:16:58.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f765421d-0f10-48de-bb46-8dba98155feb,2303,,"[23.3, 39.1]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,143,Rayo Vallecano,360,['fa5c28e9-9854-43b2-80f0-c8d254ecc0ad'],1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:01.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e9e0d4-98b6-4a40-b047-17ad2d538573,2306,,"[32.6, 66.8]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,143,Rayo Vallecano,360,['93a4dae9-8e40-4b03-ba85-7d0cabc38e56'],4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:04.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b98a952-cd61-4f9f-ac25-59df741d956c,2309,,"[28.9, 49.1]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,143,Rayo Vallecano,360,['ce91d0a5-7616-4ce9-9739-bad643db7b73'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:08.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68300fe5-729b-4d14-b43c-10290f8b021f,2312,,"[46.2, 43.5]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,143,Rayo Vallecano,360,['044050db-0599-4a44-8416-52eb38dccd4e'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:09.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,173db1bc-9ad6-4097-bf34-8d7a35cb9d79,2315,,"[12.9, 37.9]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,143,Rayo Vallecano,360,['426a7d22-f535-466e-b65a-1a5399f21a73'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:12.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71a4e866-715d-429d-a922-dafbebb6854f,2318,,"[25.8, 22.6]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,143,Rayo Vallecano,360,['b44c0153-c67e-4ad7-880b-9a069a00c178'],14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:14.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62b5fa2d-835f-4280-a044-4f0e795dea3e,2321,,"[28.9, 41.0]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,143,Rayo Vallecano,360,['18771910-3a3b-4d80-908b-e0d29bc8bbdb'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:17.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a52b30e2-c2b0-4cd1-933b-20f6e4b670ea,2324,,"[43.3, 56.8]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,143,Rayo Vallecano,360,['81254771-fcf6-4663-87a1-85af08f35c3a'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:19.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f7cf03-1487-45c0-a295-32aecb2ac478,2327,,"[40.1, 40.6]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,143,Rayo Vallecano,360,['ab1c1629-3adc-47e0-b654-f5b430f0e7fd'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:23.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb0d8324-4ff5-4d3e-a70d-fa6b6ade463b,2330,,"[46.9, 38.1]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,143,Rayo Vallecano,360,['e2f19204-a7c5-47b7-9f75-176e10f57ef5'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:24.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b25a9d-29c2-4690-b4fd-2f4a638c43ee,2333,,"[37.9, 15.3]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,143,Rayo Vallecano,360,['0dcc9cb0-994e-4ad7-ae2c-02238f1414b9'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:27.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c21b35-87fd-4c70-a454-ffe15d8a970d,2336,,"[44.3, 26.7]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,143,Rayo Vallecano,360,['141d43d0-fb1f-4c4f-bd2a-0fad0edcab87'],28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:28.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95d2e7c5-c6d5-4b6e-bda3-b9f0a1a73756,2342,,"[51.8, 10.2]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,144,Rayo Vallecano,360,['845f8a2c-a0c1-46a9-b310-c63e8cb4bb9e'],56,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:56.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c145055-b414-4a37-8a3b-a57755a688bf,2344,,"[50.3, 22.8]",3825768,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,144,Rayo Vallecano,360,['5223e9cf-1b0a-4eee-89ae-b946c16cf6c2'],58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:58.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f2ec994-221b-4102-b72c-0b89cd8d98cc,2348,,"[50.6, 66.1]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,144,Rayo Vallecano,360,"['1c7c189b-122b-4e9f-96c9-0af89013f52e', '506cae40-966d-4c60-bdff-5cc7a63a49e0']",4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:04.057,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf96c3b-3a43-496a-9afa-a523f11d6603,2354,,"[87.5, 10.4]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,144,Rayo Vallecano,360,['87ecbe8e-a216-4a14-9b23-3284e6fed681'],9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:09.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da38405-f99d-4a3f-ab2e-5d5844105b5d,2356,,"[23.1, 67.0]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,145,Rayo Vallecano,360,['22c35148-da61-4f37-ae15-3d68a06191e8'],30,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:30.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d385dc43-da60-4a2d-9c78-575ee1431184,2360,,"[26.3, 13.1]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,145,Rayo Vallecano,360,['7de79bfb-049e-4294-b3e8-bd314430de1f'],32,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:32.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9829fc84-88a7-4b9a-93b9-c202c3d0dc0b,2369,,"[57.9, 67.3]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,146,Sporting Gijón,1041,['d1bfc37d-fc70-4ad5-9912-f67a4f18e589'],39,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:39.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d65a31-cde4-4f51-a980-bb065641c753,2371,,"[45.7, 39.5]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,146,Sporting Gijón,1041,['e8ebef26-05ac-425c-9472-e0e6721dc9ee'],40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:40.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdeae33-cefb-46a9-b50a-9176bdf81e21,2374,,"[18.0, 44.9]",3825768,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,146,Sporting Gijón,1041,['46f88967-a67d-4752-9c31-dbadbd102426'],43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:43.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386fe2d-ae41-44cf-b622-27467f803b25,2383,,"[21.9, 8.0]",3825768,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,148,Rayo Vallecano,360,['8712c1dc-f2c9-454b-b78f-f60c3165707d'],32,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:32.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,276bb32e-4a20-421a-9960-3b224631c6a9,2386,,"[13.1, 13.8]",3825768,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,148,Rayo Vallecano,360,['c38d61ee-9267-4879-90e0-754f734c643d'],37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:37.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a3b89f-6c79-419e-9133-6e7ca3010cd9,2389,,"[14.6, 31.8]",3825768,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,148,Rayo Vallecano,360,['420f1037-59ea-4f49-af25-8f18b81d561f'],39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:39.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf49502-5bf1-48d6-bfd5-89d9e7ab693d,2392,,"[34.0, 9.0]",3825768,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Dorado Ramírez,11543.0,Left Center Back,148,Rayo Vallecano,360,['ba1dd253-8dd5-459b-8991-7be5c2bc06ff'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:45.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,124d64f7-bee9-4c73-945a-d518cec34cc1,2395,,"[52.3, 9.4]",3825768,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,148,Rayo Vallecano,360,['5cf49341-30ba-4b36-86c4-de991ea60ba2'],47,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:47.353,Ball Receipt*,
