bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.178475,,,,,,,,,,,,,5c1fb0b3-6584-4bfb-a089-1cd65b899ed5,3242,,"[78.1, 52.9]",3825765,87,,,,,0.70825684,,Right Foot,,,"[100.4, 72.0]",,Ground Pass,29.36154,,,,Claudio Beauvue,6600.0,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,161,Celta Vigo,209,['5c4c96f6-83eb-458e-bd40-b8201112d98e'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:58.247,Pass,
,,,,,,,,,,,,,,,,2.254958,,,,,,,,,,,,,1234b55c-572e-46ac-baf4-8f6a5655e868,3245,,"[103.1, 69.6]",3825765,88,,,,,-1.4149703,a093afa1-5eda-4bb4-8140-f4200cc74c9d,Right Foot,True,,"[108.3, 36.5]",,High Pass,33.50597,,,,John Guidetti,6038.0,True,,,,,,2,Regular Play,Claudio Beauvue,6600.0,Right Wing,161,Celta Vigo,209,['e6d9cdcf-017f-40e8-8475-bd3cbabbc805'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:02.186,Pass,
,,,,,,,,,,,,,,,,3.00606,,,,,,,,,,,,,7df441bd-330c-4271-87bd-cc0dbf010ed4,3252,,"[55.8, 71.6]",3825765,88,,True,,,-2.7610862,,Left Foot,,,"[27.3, 60.2]",,Ground Pass,30.69544,,,,Sergio Álvarez Conde,6884.0,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,161,Celta Vigo,209,['bd82d6f7-ff8a-441b-899d-762d2b1ebf93'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:11.381,Pass,
,,,,,,,,,,,,,,,,0.963527,,,,,,,,,,,,,f3101967-5a05-457c-a6d8-9a6ce8678279,3254,,"[27.8, 60.2]",3825765,88,,,,,-0.5496419,,Right Foot,,,"[38.9, 53.4]",,Ground Pass,13.017296,,,,Sergi Gómez Solà,6804.0,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,161,Celta Vigo,209,['01f78b11-764a-436c-b28b-3cb30dbb0dc2'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:14.532,Pass,
,,,,,,,,,,,,,,,,1.399018,,,,,,,,,,,,,0bc014b2-b4d2-4dbb-906e-f3a4aff193b2,3257,,"[39.8, 53.5]",3825765,88,,,,,-0.34639347,,Right Foot,,,"[56.7, 47.4]",,Ground Pass,17.967192,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,161,Celta Vigo,209,['fc8974f6-f452-48f3-bc19-6c5a3e9c5ff2'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:16.535,Pass,
,,,,,,,,,,,,,,,,0.856499,,,,,,,,,,,,,78646b47-1970-4692-af5b-95a4d4fb29f5,3260,,"[70.4, 51.3]",3825765,88,,,,,0.88417476,,Right Foot,,,"[75.4, 57.4]",,Ground Pass,7.8873315,,,,Pedro Pablo Hernández,6801.0,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,161,Celta Vigo,209,['2bab9189-da02-4092-91e1-3f98f90e8636'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:21.615,Pass,
,,,,,,,,,,,,,,,,2.028424,,,,,,,,,,,,,33b25dc5-519c-4dce-83cf-2c8041bea410,3263,,"[84.8, 58.8]",3825765,88,,,,,0.4942308,,Left Foot,,,"[105.4, 69.9]",,Ground Pass,23.400213,,,,Daniel Wass,6797.0,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,161,Celta Vigo,209,['d06db525-49ae-4505-88c8-11a1557f42a9'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:24.747,Pass,
,,,,,,,,,,,,,,,,0.706944,,,,,,,,,,,,,9db23271-ee00-4c46-b9b6-c551bdd7865e,3266,,"[105.6, 69.3]",3825765,88,,,,,-1.2654377,,Right Foot,,,"[111.4, 50.9]",,Ground Pass,19.292486,,Incomplete,,John Guidetti,6038.0,,,,,,,2,Regular Play,Daniel Wass,6797.0,Right Back,161,Celta Vigo,209,"['2138ce18-1bbd-434a-8c0e-6bd1dc64092e', '5ca30c32-f1b4-4276-82e4-29bd18a8995a']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:26.936,Pass,
,,,,,,,,,,,,,,,,0.727357,,,,,,,,,,,,,e635912d-3f56-4f3a-9afe-796987fa1b4c,3276,,"[105.6, 69.1]",3825765,88,,,,,0.734936,,Right Foot,,,"[110.8, 73.8]",,Ground Pass,7.0092797,,,,Pedro Pablo Hernández,6801.0,,,,,,,2,Regular Play,Daniel Wass,6797.0,Right Back,161,Celta Vigo,209,['be71b96c-44eb-4922-8643-5af4ebe89e34'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:39.749,Pass,
,,,,,,,,,,,,,,,,0.063852,,,,,,,,,,,,,1f0f15b0-7cc3-4dee-9151-c203ccf278e7,3280,,"[116.1, 72.4]",3825765,88,,,,,-1.3734008,,Right Foot,,,"[116.5, 70.4]",,Low Pass,2.0396078,,Incomplete,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,161,Celta Vigo,209,['e6137a53-3303-428f-add6-8fb7fa3f5285'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:41.716,Pass,
,,,,,,,,,,,,,,,,2.146245,,,,,,,,,,,,,edf6b3eb-845b-4fe2-a1cc-999096e89b5e,3282,,"[120.0, 80.0]",3825765,88,,,,,-2.4642985,,Right Foot,,,"[91.4, 57.0]",,Ground Pass,36.700954,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,Corner,2,From Corner,Daniel Wass,6797.0,Right Back,162,Celta Vigo,209,['3086d29f-52a8-4bff-9795-14b98d8a0a78'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:57.688,Pass,
,,,,,,,,,,,,,,,,1.844685,,,,,,,,,,,,,11c11c41-7f0e-4728-b371-d821f35be828,3285,,"[93.6, 56.6]",3825765,89,,,,,-0.90944,,Right Foot,,,"[110.8, 34.5]",,High Pass,28.004463,,Incomplete,,Claudio Beauvue,6600.0,,,,,,,2,From Corner,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,162,Celta Vigo,209,"['69465bf6-bf35-4a0f-9e69-e5a12d8331cd', '8d899e00-fec0-432f-8d49-38f4a1603e4c']",1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:01.154,Pass,
,,,,,,,,,,,,,,,,1.830987,,,,,,,,,,,,,d674c056-7414-4670-bc30-d66be7a0e346,3290,,"[64.8, 64.5]",3825765,89,,,,,-1.4019135,,Right Foot,,,"[72.2, 21.1]",,High Pass,44.026356,,Incomplete,,,,,,True,,,,2,From Corner,Sergio Escudero Palomo,6718.0,Left Back,162,Celta Vigo,209,['21578ef7-12de-44fd-b717-6f478a8ead01'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:44:10.815,Pass,
,,,,,,,,,,,,,,,,1.702539,,,,,,,,,,,,,bc1fa391-9478-4b8a-a61a-2490612bdcd0,3293,,"[50.3, 57.6]",3825765,89,,,,,-0.7978199,,Right Foot,,,"[66.2, 41.3]",,Ground Pass,22.770596,,,,Iago Aspas Juncal,5217.0,,,,,,,2,From Corner,Daniel Wass,6797.0,Right Back,162,Celta Vigo,209,['ac4c54bf-dea5-4545-a688-2bcb5e758169'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:14.072,Pass,
,,,,,,,,,,,,,,,,0.87322,,,,,,,,,,,,,b673e417-976c-4dbc-8264-bd3024c79c26,3296,,"[75.3, 42.3]",3825765,89,,,,,0.05436814,,Left Foot,,,"[90.0, 43.1]",,Ground Pass,14.721752,,Incomplete,,John Guidetti,6038.0,,,,,,,2,From Corner,Iago Aspas Juncal,5217.0,Center Attacking Midfield,162,Celta Vigo,209,"['401e2c72-bf0f-4271-ab6c-5c5337dc19d3', 'cc8ebe97-5367-49b5-af63-d50f65a05dd5']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:17.135,Pass,
,,,,,,,,,,,,,,,,2.777874,,,,,,,,,,,,,a6e017c0-81b0-4684-a983-044e11c7a729,3301,,"[32.3, 34.4]",3825765,89,,,,,-1.1048914,,Right Foot,,,"[41.2, 16.7]",,Ground Pass,19.811613,,,,Kevin Gameiro,6401.0,,,,,,,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,163,Sevilla,213,"['7addd387-d7f7-413f-a6d1-8b6a7ac6e7a7', 'fefbe8c0-c886-4b6b-88f8-6058cdb3edfc']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:44:19.568,Pass,True
,,,,,,,,,,,,,,,,1.533309,,,,,,,,,,,,,b402fb17-70c1-4f86-b01a-37636c0d2ba2,3304,,"[46.7, 16.6]",3825765,89,,,,,-0.53392005,,Right Foot,,,"[62.6, 7.2]",,Ground Pass,18.470787,,,,Michael Krohn-Dehli,6356.0,,,,,,,2,Regular Play,Kevin Gameiro,6401.0,Center Forward,163,Sevilla,213,['4377a9c6-1045-47d0-85b3-4bef5622d9ab'],22,,,,,,,,,,,,,,,,,Sevilla,213,00:44:22.544,Pass,
,,,,,,,,,,,,,,,,1.064986,,,,,,,,,,,,,f69a080d-a3c7-4396-983b-e5cee6ceae27,3311,,"[53.9, 63.4]",3825765,89,,,,,-2.766322,,Right Foot,,,"[44.0, 59.5]",,Ground Pass,10.640489,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,164,Celta Vigo,209,['22be5893-91cb-45a0-bac4-ab524d1f9e4b'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:27.012,Pass,
,,,,,,,,,,,,,,,,0.730392,,,,,,,,,,,,,58aeefd9-dd6b-4d5e-96a8-858e4b1785a1,3314,,"[44.0, 59.5]",3825765,89,,,,,-0.43240777,,Right Foot,,,"[57.0, 53.5]",,Ground Pass,14.3178215,,,,Pedro Pablo Hernández,6801.0,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,164,Celta Vigo,209,['204950fd-40e8-4eac-ace2-dfb025432f40'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:28.157,Pass,
,,,,,,,,,,,,,,,,2.396461,,,,,,,,,,,,,9ea3e3b7-42f9-4518-9e70-b9b2be4a7915,3317,,"[92.3, 29.8]",3825765,89,,,,,-0.78821504,,Left Foot,,,"[110.0, 12.0]",,Ground Pass,25.10239,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,164,Celta Vigo,209,['17c5e7fd-6201-4553-806d-4bc91bc2075e'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:36.858,Pass,
,,,,,,,,,,,,,,,,1.793569,,,,,,,,,,,,,d3720586-f48b-4a93-8f8d-3ab742b9af63,3319,,"[110.0, 11.2]",3825765,89,,True,,,-3.0534241,,Left Foot,,,"[91.9, 9.6]",,Ground Pass,18.17058,,,,Pedro Pablo Hernández,6801.0,,,,,,,2,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,164,Celta Vigo,209,['00275510-29f5-4131-a0f7-9cc3ac410b8e'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:40.454,Pass,
,,,,,,,,,,,,,,,,0.625777,,,,,,,,,,,,,4834ffbe-2e05-4cf5-974f-7802a2022fd0,3321,,"[93.1, 9.6]",3825765,89,,,,,0.77464586,,Left Foot,,,"[102.5, 18.8]",,Low Pass,13.152946,,,,John Guidetti,6038.0,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,164,Celta Vigo,209,['7f35349c-3a4c-4f46-b2b3-1a11e7b9222f'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:42.351,Pass,
,,,,,,,,,,,,,,,,3.588107,,,,,,,,,,,,,203ceeba-5cf1-4bce-8f03-541d19b4a991,3330,,"[6.5, 63.1]",3825765,90,,,,,-0.30288488,,Right Foot,,,"[75.3, 41.6]",,High Pass,72.08114,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,165,Sevilla,213,['26e8316e-91a7-47ac-b255-a7d66f526191'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:45:11.398,Pass,
,,,,,,,,,,,,,,,,2.16302,,,,,,,,,,,,,26e8316e-91a7-47ac-b255-a7d66f526191,3331,,"[44.8, 38.5]",3825765,90,,,,,-0.47040427,,Head,,,"[62.5, 29.5]",,High Pass,19.856737,,,,Iago Aspas Juncal,5217.0,,,,,,Recovery,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,166,Celta Vigo,209,"['203ceeba-5cf1-4bce-8f03-541d19b4a991', '6c92bda9-3c51-4619-9b55-a07e460a978d']",14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:14.986,Pass,
,,,,,,,,,,,,,,,,1.165843,,,,,,,,,,,,,21dccaff-c3c4-4958-9c49-6613c717cf62,3333,,"[62.5, 29.5]",3825765,90,,,,,2.70248,,Head,,,"[55.9, 32.6]",,High Pass,7.291776,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,166,Celta Vigo,209,['47fad431-2ac6-46df-a344-699610cf8f5e'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:17.189,Pass,
,,,,,,,,,,,,,,,,0.534951,,,,,,,,,,,,,96abaf92-b127-474c-b60c-dcbb0c18d75b,3336,,"[55.9, 32.6]",3825765,90,,,,,-1.3125441,,Right Foot,,,"[57.3, 27.3]",,Ground Pass,5.481788,,,,Iago Aspas Juncal,5217.0,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,166,Celta Vigo,209,['7742b5d7-96c5-46f3-a9e4-162df08f78c4'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:18.435,Pass,
,,,,,,,,,,,,,,,,1.099101,,,,,,,,,,,,,2ce8fd5b-b9d6-45f5-b917-5ac014d967c9,3339,,"[57.2, 27.3]",3825765,90,,,,,2.3309898,,Right Foot,,,"[51.4, 33.4]",,Ground Pass,8.417244,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,166,Celta Vigo,209,['333e9a98-61d4-4779-b9ca-70ce0eb12998'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:19.050,Pass,
,,,,,,,,,,,,,,,,2.792754,,,,,,,,,,,,,52e525f0-243c-4708-b10c-a229f73dc501,3342,,"[56.1, 38.5]",3825765,90,,,,,-0.6396807,,Right Foot,,,"[89.7, 13.5]",,High Pass,41.880306,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,166,Celta Vigo,209,['61b0f0af-af6e-491e-9f75-323da3cb0e1d'],23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:23.029,Pass,
,,,,,,,,,,,,,,,,0.604571,,,,,,,,,,,,,6658f330-8ef4-4ddc-85db-97ad78836d53,3346,,"[108.3, 25.4]",3825765,90,,,,,1.0610276,53e7fba9-b300-4867-801a-44867649f4b4,Left Foot,,,"[115.4, 38.1]",,Ground Pass,14.549914,,,,John Guidetti,6038.0,True,,,,,,2,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,166,Celta Vigo,209,"['1ff4968f-9484-4041-940e-e45d302c61f9', '36c2360e-fbbd-4ca7-88f0-cd1a114426c9']",28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:28.916,Pass,True
,,,,,,,,,,,,,,,,0.619027,,,,,,,,,,,,,4ea56309-23f0-432c-951c-63a7149175a3,3355,,"[9.9, 37.6]",3825765,91,,True,,,0.101878725,,Right Foot,,,"[95.0, 46.3]",,High Pass,85.54356,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,168,Sevilla,213,['c2d59628-6dfc-4c45-9516-5bdc67823a4b'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:46:53.358,Pass,
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,61407e23-b243-47bd-b985-b1bd5a806bfd,3358,,"[68.3, 26.0]",3825765,91,,,,,0.5295896,,Left Foot,,,"[72.4, 28.4]",,Low Pass,4.7507896,,,,Michael Krohn-Dehli,6356.0,,,,,,Recovery,2,From Keeper,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,169,Sevilla,213,"['501ea4b9-89a2-48f4-baec-e677764fda34', '6b16fc3e-68b6-4f5f-b42b-e3dd62cc210c']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:46:58.554,Pass,True
,,,,,,,,,,,,,,,,1.405277,,,,,,,,,,,,,a8fcabe7-0992-426f-b615-a54d764744bb,3361,,"[69.8, 22.7]",3825765,92,,,,,-1.0303768,,Right Foot,,,"[77.3, 10.2]",,Ground Pass,14.57738,,,,Sergio Escudero Palomo,6718.0,,,,,,,2,From Keeper,Michael Krohn-Dehli,6356.0,Left Wing,169,Sevilla,213,['8d432fe2-2f36-4789-b028-b327c3cd90ab'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:47:00.070,Pass,
,,,,,,,,,,,,,,,,0.77397,,,,,,,,,,,,,67851f57-bbb6-480a-ad50-b219533fccfe,3365,,"[79.7, 9.7]",3825765,92,,,,,0.45066133,,Left Foot,,,"[85.9, 12.7]",,Ground Pass,6.88767,,,,Éver Maximiliano David Banega,5504.0,,,,,,,2,From Keeper,Sergio Escudero Palomo,6718.0,Left Back,169,Sevilla,213,"['19637fb4-9a0c-4064-a000-6d664cfcfb8d', 'bc280b73-aa83-41a4-8af4-4989640f283f']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:47:02.640,Pass,True
,,,,,,,,,,,,,,,,0.975122,,,,,,,,,,,,,2648f3c2-fad7-4ab2-869e-8f6c1360557f,3373,,"[81.2, 6.1]",3825765,92,,,,,2.6387494,,Right Foot,,,"[77.2, 8.3]",,Ground Pass,4.565085,,,,Michael Krohn-Dehli,6356.0,,,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,169,Sevilla,213,"['780f07a8-761f-42e3-9aa7-cdc69c6fe9a3', 'b46d39df-34ee-4557-afa0-f5f1b2875b1c']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:47:05.977,Pass,True
,,,,,,,,,,,,,,,,0.06066,,,,,,,,,,,,,c0596bde-36ae-4c92-ae7f-6a44dae781a9,3378,,"[75.7, 1.9]",3825765,92,,,,,-0.11065722,,Right Foot,,,"[78.4, 1.6]",,Ground Pass,2.7166154,,Incomplete,,,,,,,,,,2,From Keeper,Michael Krohn-Dehli,6356.0,Left Wing,169,Sevilla,213,"['3215055f-95f2-4667-8f69-fc1dfbbce1ae', '7388a59a-4d56-4a2f-8c68-3808b5f8cc24']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:47:10.289,Pass,True
,,,,,,,,,,,,,,,,0.983396,,,,,,,,,,,,,750ad544-4d55-4752-a677-8dcd1639d71a,3380,,"[50.1, 72.9]",3825765,92,,,,,-1.5888666,,Left Foot,,,"[49.8, 56.3]",,Ground Pass,16.60271,,,,Iago Aspas Juncal,5217.0,,,,,,Recovery,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,170,Celta Vigo,209,['a8aefcca-9bc5-4845-bb7f-35036e9828b7'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:12.173,Pass,
,,,,,,,,,,,,,,,,1.880943,,,,,,,,,,,,,4f35e838-bd4c-4b06-8a30-719e14d1fa23,3383,,"[52.6, 44.6]",3825765,92,,,,,-1.2049285,,Left Foot,,,"[64.4, 13.8]",,Ground Pass,32.983025,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,170,Celta Vigo,209,['82abc73e-9a9b-402e-b308-f900ab1c9fbc'],15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:15.777,Pass,
,,,,,,,,,,,,,,,,3.680634,,,,,,,,,,,,,8120c31e-9b56-4bbd-aea4-4f0f1d558903,3389,,"[6.0, 44.0]",3825765,92,,,,,0.15734926,,Right Foot,,,"[74.7, 54.9]",,High Pass,69.559326,,Unknown,,,,,,,,,Goal Kick,2,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,171,Sevilla,213,,44,,,,,,,,,,,,,,,,,Sevilla,213,00:47:44.035,Pass,
,,,,,,,,,,,,,,,,0.795471,,,,,,,,,,,,,6c50211e-8529-4b7c-8824-77498ee7e8a6,3392,,"[49.8, 29.5]",3825765,92,,,,,0.03612885,,Right Foot,,,"[58.1, 29.8]",,Ground Pass,8.30542,,,,John Guidetti,6038.0,,,,,,Free Kick,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,172,Celta Vigo,209,['96a96f98-4133-4d88-adca-db05c57acf57'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:49.757,Pass,
,,,,,,,,,,,,,,,,0.939066,,,,,,,,,,,,,01b6171e-72e9-49bb-ac81-2453463044f6,3395,,"[58.1, 29.8]",3825765,92,,,,,2.726518,,Right Foot,,,"[52.2, 32.4]",,Ground Pass,6.44748,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,From Free Kick,John Guidetti,6038.0,Center Forward,172,Celta Vigo,209,['51158efd-3b11-4b71-a3d1-8900a8515548'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:50.619,Pass,
,,,,,,,,,,,,,,,,2.262855,,,,,,,,,,,,,c628de7d-bba0-47d3-b217-b0dc75e54897,3398,,"[55.3, 39.8]",3825765,92,,,,,1.2457161,,Right Foot,,,"[64.4, 66.8]",,Ground Pass,28.49228,,,,Daniel Wass,6797.0,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,172,Celta Vigo,209,['27b5bd16-a0ec-4160-8747-2a56e202d75e'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:52.958,Pass,
,,,,,,,,,,,,,,,,1.141098,,,,,,,,,,,,,304032c9-c9bd-4133-a181-1bf6ed8551fc,3401,,"[83.4, 66.6]",3825765,93,,,,,-2.069112,,Right Foot,,,"[72.3, 46.2]",,Ground Pass,23.22434,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,From Free Kick,Daniel Wass,6797.0,Right Back,172,Celta Vigo,209,['3895ffa5-629e-487c-88aa-cb94d3f30b39'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:01.386,Pass,
,,,,,,,,,,,,,,,,0.992382,,,,,,,,,,,,,c79e489a-94a7-47aa-be85-bd78c59e9808,3404,,"[72.3, 45.9]",3825765,93,,,,,1.3382394,,Left Foot,,,"[75.0, 57.3]",,Ground Pass,11.715375,,,,Pedro Pablo Hernández,6801.0,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,172,Celta Vigo,209,['05b16300-7564-4cfd-b86b-7b78adfecf2d'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:04.524,Pass,
,,,,,,,,,,,,,,,,0.992805,,,,,,,,,,,,,40161add-6a1d-48b3-bfaf-f3e20de1460e,3407,,"[75.0, 55.4]",3825765,93,,,,,-1.6771892,,Left Foot,,,"[72.8, 34.8]",,Ground Pass,20.717142,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,From Free Kick,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,172,Celta Vigo,209,['302c3e45-512c-4d69-a0dc-eac9582a4e82'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:07.436,Pass,
,,,,,,,,,,,,,,,,1.542214,,,,,,,,,,,,,fdefaef1-282e-4834-a963-27acdeb304eb,3410,,"[78.3, 29.8]",3825765,93,,,,,-0.7411792,,Right Foot,,,"[90.1, 19.0]",,Ground Pass,15.996249,,,,Pedro Pablo Hernández,6801.0,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,172,Celta Vigo,209,['d79bf31d-8e92-470b-b7c9-c064b9d97bc9'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:10.866,Pass,
,,,,,,,,,,,,,,,,2.103466,,,,,,,,,,,,,e1fc814c-fb97-4750-b9ce-16efab698f2c,3414,,"[75.6, 20.7]",3825765,93,,,,,1.7187971,,Right Foot,,,"[71.5, 48.2]",,Ground Pass,27.803957,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,2,From Free Kick,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,172,Celta Vigo,209,['9358fe20-00a9-4400-9b40-b400fb032bd9'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:17.333,Pass,
,,,,,,,,,,,,,,,,1.654189,,,,,,,,,,,,,78b129b8-d5db-46bf-9d5f-7a437b7be846,3417,,"[73.1, 50.1]",3825765,93,,,,,0.43335384,,Right Foot,,,"[86.5, 56.3]",,Ground Pass,14.764823,,,,Iago Aspas Juncal,5217.0,,,,,,,2,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,172,Celta Vigo,209,['2dfc0d27-904b-48a4-a909-f740857fbcd4'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:19.557,Pass,
,,,,,,,,,,,,,,,,1.943627,,,,,,,,,,,,,fdf9c4ce-cfe7-4f0d-a626-43efbc10fe30,3420,,"[86.4, 54.3]",3825765,93,,,,,-0.2565166,,Left Foot,,,"[116.9, 46.3]",,High Pass,31.53173,,Incomplete,,,,,,,,,,2,From Free Kick,Iago Aspas Juncal,5217.0,Center Attacking Midfield,172,Celta Vigo,209,['3746f47e-56cc-4e13-8098-6af627462d22'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:22.571,Pass,
