bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.621733,,,,,,,,,,,,,a87851c5-7097-47ca-a315-45aed671e163,41,,"[51.8, 47.0]",3825714,0,,,,,-1.6406823,,Right Foot,,,"[49.7, 17.0]",,Ground Pass,,30.07341,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Free Kick,Stefan Savić,6376.0,Right Center Back,4,Atlético Madrid,212,['88f5d991-959c-4a28-a1b9-aff6131cdc66'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:38.366,Pass,
,,,,,,,,,,,,,,,,1.241003,,,,,,,,,,,,,49df5101-74fc-4712-ac16-d1382b987213,44,,"[54.3, 14.5]",3825714,0,,,,,-1.4513674,,Right Foot,,,"[55.8, 2.0]",,Ground Pass,,12.589679,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,4,Atlético Madrid,212,['84ca6bab-8698-452c-a580-150f7a3e0aa0'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:42.328,Pass,
,,,,,,,,,,,,,,,,0.858532,,,,,,,,,,,,,0a22e509-a488-423b-b255-8bcab363313a,47,,"[56.4, 2.0]",3825714,0,,,,,0.69079095,,Left Foot,,,"[63.9, 8.2]",,Ground Pass,,9.730879,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,4,Atlético Madrid,212,['aac782e0-cd44-4021-9585-50651e502212'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:44.624,Pass,
,,,,,,,,,,,,,,,,0.05563,,,,,,,,,,,,,6399f449-c4fb-4017-a3c1-0ae700568769,51,,"[110.7, 0.1]",3825714,0,,,,,1.2167989,,Left Foot,,,"[112.4, 4.7]",,Low Pass,,4.90408,Incomplete,,,,,,,,,1,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,4,Atlético Madrid,212,['0eb33c12-8d2e-4456-b534-b0eb34a2317a'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:51.778,Pass,
,,,,,,,,,,,,,,,,1.194009,,,,,,,,,,,,,834d28e5-2d16-44ee-9833-82db68220045,53,,"[120.0, 0.1]",3825714,1,,,,,1.6932573,8aef06dd-723f-48be-97aa-6be857f29f45,Right Foot,,,"[116.0, 32.6]",,High Pass,True,32.745228,,,Saúl Ñíguez Esclapez,6381.0,True,,Inswinging,,Corner,1,From Corner,Jorge Resurrección Merodio,5199.0,Right Center Midfield,5,Atlético Madrid,212,['ce718dc4-a0bb-43dc-bacb-7262b35deef4'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:17.417,Pass,
,,,,,,,,,,,,,,,,4.217105,,,,,,,,,,,,,5addb0dd-ae48-45ae-af2a-d38cb15f3cbd,57,,"[7.0, 36.1]",3825714,1,,True,,,-1.143118,,Right Foot,,,"[16.8, 14.6]",,Ground Pass,,23.62816,,,Zouhair Feddal,6647.0,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,6,Levante UD,221,['9c17632a-2d06-4425-beb4-624b5489f9ce'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:01:44.512,Pass,
,,,,,,,,,,,,,,,,1.669801,,,,,,,,,,,,,570bf7ed-4498-4f98-a3af-354499c250e6,59,,"[16.8, 14.6]",3825714,1,,,,,-0.41971985,,Left Foot,,,"[35.4, 6.3]",,High Pass,,20.367867,,,Antonio García Aranda,6784.0,,,,,,1,From Goal Kick,Zouhair Feddal,6647.0,Left Center Back,6,Levante UD,221,['c0b8fb98-2460-46d0-89c5-65c2dc04bf5e'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:01:51.327,Pass,
,,,,,,,,,,,,,,,,2.254927,,,,,,,,,,,,,0d5263e4-0b58-4527-9503-8cc6394e633c,65,,"[41.2, 7.5]",3825714,2,,,,,2.5880976,,Right Foot,,,"[20.0, 20.6]",,Ground Pass,,24.920876,,,Zouhair Feddal,6647.0,,,,,Free Kick,1,From Free Kick,José Antonio García Rabasco,24149.0,Left Center Midfield,7,Levante UD,221,['dc8a4872-3679-4e60-9917-12442392c520'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:02:02.266,Pass,
,,,,,,,,,,,,,,,,1.706324,,,,,,,,,,,,,5f9751ff-cb3f-40ea-9d67-b76a7a984d74,68,,"[20.0, 20.6]",3825714,2,,,,,2.295177,,Left Foot,,,"[5.4, 37.1]",,Ground Pass,,22.032022,,,Diego Mariño Villar,23843.0,,,,,,1,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,7,Levante UD,221,['dca24957-1e4d-4139-b140-cc269b9dfb9d'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:02:04.774,Pass,
,,,,,,,,,,,,,,,,1.941023,,,,,,,,,,,,,c398a5cd-82d8-42b1-8fb0-b05001cbe068,71,,"[5.4, 37.1]",3825714,2,,,,,-0.899046,,Right Foot,,,"[31.4, 4.4]",,High Pass,,41.77667,,,Antonio García Aranda,6784.0,,,,,,1,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,7,Levante UD,221,['a6c9216d-33aa-47be-88ff-78abd50c1cc1'],9,,,,,,,,,,,,,,,,,Levante UD,221,00:02:09.054,Pass,
,,,,,,,,,,,,,,,,0.773487,,,,,,,,,,,,,e6e6a7ed-06b4-4962-8986-f07697b77082,74,,"[31.4, 4.4]",3825714,2,,,,,0.07618812,,Left Foot,,,"[44.5, 5.4]",,Ground Pass,,13.138112,,,José Luis Morales Nogales,6668.0,,,,,,1,From Free Kick,Antonio García Aranda,6784.0,Left Back,7,Levante UD,221,['42ebfc7e-73f4-47d8-9be8-0197588e4a23'],12,,,,,,,,,,,,,,,,,Levante UD,221,00:02:12.549,Pass,
,,,,,,,,,,,,,,,,1.352474,,,,,,,,,,,,,0872e5e5-89b4-43ff-9d4a-8abe99a80959,79,,"[40.4, 7.1]",3825714,2,,,,,1.5111656,,Left Foot,,,"[40.8, 13.8]",,Ground Pass,,6.71193,,,José Antonio García Rabasco,24149.0,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Midfield,7,Levante UD,221,['48328bc1-a74c-4469-aec9-b501c95bd7b6'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:02:14.153,Pass,
,,,,,,,,,,,,,,,,1.020119,,,,,,,,,,,,,dabddfb3-4eee-49cb-9a3d-6ca55a1d8a51,82,,"[40.8, 13.8]",3825714,2,,,,,-2.7728968,,Right Foot,,,"[32.0, 10.4]",,Ground Pass,,9.433981,,,Antonio García Aranda,6784.0,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Left Center Midfield,7,Levante UD,221,['a2b632ed-542f-4b36-8818-ca98f062d038'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:02:15.754,Pass,
,,,,,,,,,,,,,,,,2.061907,,,,,,,,,,,,,189c3554-eb46-49c3-a27e-3a1f5eace1ec,86,,"[27.1, 7.9]",3825714,2,,,,,2.7727754,,Left Foot,,,"[10.8, 14.2]",,Ground Pass,,17.475124,,,Zouhair Feddal,6647.0,,,,,,1,From Free Kick,Antonio García Aranda,6784.0,Left Back,7,Levante UD,221,['fd42a2f0-c642-4cb1-9d8d-c46ab57e35b8'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:02:17.074,Pass,
,,,,,,,,,,,,,,,,0.064922,,,,,,,,,,,,,27327c54-874a-4ac1-bc9e-7235ebb4bfd7,89,,"[33.1, 25.6]",3825714,2,,,,,0.42483217,,Left Foot,,,"[37.3, 27.5]",,Low Pass,,4.609772,Incomplete,,,,,,,,,1,From Free Kick,Zouhair Feddal,6647.0,Left Center Back,7,Levante UD,221,['0c0ed5ce-95d9-4e50-bba5-ae28a0576eb8'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:02:24.338,Pass,
,,,,,,,,,,,,,,,,0.176759,,,,,,,,,,,,,e8c7f8a9-9f7d-40a7-a4bb-0cbecf0ba2c2,94,,"[59.5, 2.9]",3825714,2,,,,,1.9949907,,Right Foot,,,"[58.1, 6.0]",,Ground Pass,,3.4014702,Incomplete,,Antonio García Aranda,6784.0,,,,,,1,From Free Kick,Nabil Ghilas,27250.0,Center Forward,7,Levante UD,221,"['42c9ed36-48c8-408e-9a3c-f413073bf5be', 'c9f09c29-7c8b-4216-9403-72468deb1a85']",28,,,,,,,,,,,,,,,,,Levante UD,221,00:02:28.636,Pass,
,,,,,,,,,,,,,,,,2.745946,,,,,,,,,,,,,d35d7dc8-f221-4287-8bd0-af0b357c1b8e,97,,"[57.5, 0.1]",3825714,2,,True,,,2.704083,,,,,"[38.9, 8.8]",,Low Pass,,20.534119,,,Zouhair Feddal,6647.0,,,,,Throw-in,1,From Throw In,Antonio García Aranda,6784.0,Left Back,8,Levante UD,221,['b17cc06c-9b13-4238-9726-85b2a457accd'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:02:34.920,Pass,
,,,,,,,,,,,,,,,,1.737224,,,,,,,,,,,,,0049b733-ef1d-4ed4-9b52-84da515e2a24,99,,"[38.9, 8.8]",3825714,2,,,,,1.8342628,,Left Foot,,,"[26.6, 54.4]",,Low Pass,,47.22976,,,Ángel Trujillo Canorea,25824.0,,True,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,8,Levante UD,221,['8743fba6-ddab-4e23-b037-2f0d51f3ffb8'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:02:38.152,Pass,
,,,,,,,,,,,,,,,,1.402219,,,,,,,,,,,,,e7c238c5-9f39-48a1-9726-f952b6cdcaf0,102,,"[27.3, 64.1]",3825714,2,,,,,0.19305405,,Right Foot,,,"[40.6, 66.7]",,Ground Pass,,13.551753,,,José María Martín-Bejarano Serrano,23970.0,,,,,,1,From Throw In,Ángel Trujillo Canorea,25824.0,Right Center Back,8,Levante UD,221,['73253603-f65a-4da3-918c-c8e161723674'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:02:42.339,Pass,
,,,,,,,,,,,,,,,,0.572398,,,,,,,,,,,,,1afdd946-5b0a-434f-a999-f19f4a111de8,106,,"[41.6, 74.6]",3825714,2,,,,,0.23454063,,Right Foot,,,"[52.9, 77.3]",,Ground Pass,,11.61809,Incomplete,,Iván López Mendoza,8801.0,,,,,,1,From Throw In,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,8,Levante UD,221,"['2ae44766-783d-4024-a875-e672c5d18680', '617a1571-2095-4df8-a81d-4a17c1b503c3', 'ebc7c410-b770-496c-9aa1-4be959ac4cfe']",44,,,,,,,,,,,,,,,,,Levante UD,221,00:02:44.648,Pass,True
,,,,,,,,,,,,,,,,1.564311,,,,,,,,,,,,,ae25bffc-e708-4cec-a062-8a86c655e2c7,109,,"[45.0, 76.9]",3825714,2,,,,,-0.13102792,,Right Foot,,,"[70.8, 73.5]",,Ground Pass,,26.023067,,,Jordi Xumetra Feliu,27123.0,,,,,Recovery,1,From Throw In,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,8,Levante UD,221,['9320c3df-c1b4-411f-b0b4-a203c0c428de'],46,,,,,,,,,,,,,,,,,Levante UD,221,00:02:46.237,Pass,
,,,,,,,,,,,,,,,,1.40514,,,,,,,,,,,,,211297bc-1678-4f56-849d-96afa71feef0,116,,"[48.9, 0.1]",3825714,2,,True,,,1.9956285,,,,,"[45.1, 8.5]",,Low Pass,,9.219544,,,Gabriel Fernández Arenas,6384.0,,,,,Throw-in,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,9,Atlético Madrid,212,['8734a4e2-0f03-41ee-8a09-6230c53c1f30'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:54.407,Pass,
,,,,,,,,,,,,,,,,1.276418,,,,,,,,,,,,,a3342bf3-bbbd-4b91-b3f7-5a2167235cdc,118,,"[45.1, 8.5]",3825714,2,,,,,-2.8649244,,Right Foot,,,"[28.9, 3.9]",,Ground Pass,,16.840427,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,9,Atlético Madrid,212,['a7b5a0fe-e711-4469-917b-b4c60567d30a'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:56.779,Pass,
,,,,,,,,,,,,,,,,1.935671,,,,,,,,,,,,,2dc6994b-e8d1-473f-8bf6-9cd461fa8343,122,,"[28.7, 2.0]",3825714,3,,,,,0.60137266,,Left Foot,,,"[61.2, 24.3]",,High Pass,,39.41497,,,Ángel Martín Correa,6377.0,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,9,Atlético Madrid,212,"['56f6f1d7-9adf-43d6-9667-4b214da71037', '8e031912-6226-4e93-bcda-4323325e8c00']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:01.181,Pass,True
,,,,,,,,,,,,,,,,2.073784,,,,,,,,,,,,,987ad0c1-a4a5-4f25-8754-d6a5189e3bc8,131,,"[38.7, 54.1]",3825714,3,,,,,1.2775239,,Left Foot,,,"[44.8, 74.3]",,Low Pass,,21.100948,,,Iván López Mendoza,8801.0,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,9,Atlético Madrid,212,['0be7d640-c138-4b21-b1d8-aa4fe8051dc1'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:03:06.365,Pass,
,,,,,,,,,,,,,,,,1.013128,,,,,,,,,,,,,dc036df0-4d91-4671-b51b-f1f9d04b0fc4,134,,"[47.5, 79.1]",3825714,3,,,,,-0.4064185,,Right Foot,,,"[71.2, 68.9]",,Ground Pass,,25.801744,Incomplete,,Nabil Ghilas,27250.0,,,,,,1,From Throw In,Iván López Mendoza,8801.0,Right Back,9,Atlético Madrid,212,"['6a10ed30-6c34-4872-b0ff-fa15704ff6ee', 'd1523b7b-cde7-40f0-ac80-98630d25585b']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:03:09.571,Pass,
