bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.123632,,,,,,,,,,,,,,b67a3244-8951-4bd6-8dad-1ab87688fc91,2490,,"[77.3, 12.4]",3825692,68,,,,-0.123290785,,Right Foot,,,"[112.0, 8.1]",,Ground Pass,34.965412,,,Sergio Escudero Palomo,6718.0,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,Right Defensive Midfield,143,Sevilla,213,['c146179a-ab81-4961-a181-0082664c3cb2'],8,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:08.071,Pass,
,,,,,,,,,,,,,,,,0.408921,,,,,,,,,,,,,,8ad04f60-4b57-4879-a237-6a29f394f67e,2494,,"[113.3, 13.1]",3825692,68,,,,1.4621351,,Left Foot,,,"[114.5, 24.1]",,Low Pass,11.065261,,Incomplete,,,,,,,,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,143,Sevilla,213,"['772cdf99-adc5-492e-b66b-771804a8ea9c', 'b24e4f4d-3057-4f8e-ba2c-8a2b9e1e36df']",11,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:11.639,Pass,True
,,,,,,,,,,,,,,,,1.588708,,,,,,,,,,,,,,5ef29878-d528-4fd2-8f27-8aad4267f90a,2497,,"[108.1, 0.1]",3825692,68,,,,1.4150434,,,,,"[111.9, 24.3]",,High Pass,24.49653,,Incomplete,Fernando Llorente Torres,3486.0,,,,,Throw-in,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,144,Sevilla,213,"['807e705c-975c-4609-a0ff-2e3cc6bfc306', 'f593e194-3062-4d1e-8569-d8d628c9f655']",50,,,,,,,,,,,,,,,,,,Sevilla,213,00:23:50.010,Pass,
,,,,,,,,,,,,,,,,3.893406,,,,,,,,,,,,,,5542b681-4ebf-4ca9-ab43-2fbffd91511a,2508,,"[6.0, 44.0]",3825692,70,,,,0.16163664,,Left Foot,,,"[75.3, 55.3]",,High Pass,70.21524,,Incomplete,Daniel Arnaud N''Di	,40822.0,,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,146,Sporting Gijón,1041,"['5e7b0090-0782-4038-957f-651a178c26d2', '614698cf-c0a7-4273-b2a9-186336c93c02']",28,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:28.689,Pass,
,,,,,,,,,,,,,,,,2.416353,,,,,,,,,,,,,,5e7b0090-0782-4038-957f-651a178c26d2,2511,,"[44.8, 24.8]",3825692,70,,,True,0.005290956,,,,,"[63.7, 24.9]",,High Pass,18.900265,,Incomplete,Fernando Llorente Torres,3486.0,,,,,Recovery,2,From Goal Kick,Adil Rami,3253.0,Right Center Back,146,Sporting Gijón,1041,"['5542b681-4ebf-4ca9-ab43-2fbffd91511a', '5c8ee9d5-fa3b-40cb-baf9-e69130951691', '868d687a-17a6-4739-b89a-99ed0cca021e', 'e1511e98-6c74-4275-bc3b-1e94795346b1']",32,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:32.582,Pass,True
,,,,,,,,,,,,,,,,4.509009,,,,,,,,,,,,,,9df27cf8-918a-436c-ada5-d459efc2f713,2516,,"[47.6, 50.2]",3825692,70,,,,-0.2733257,,Right Foot,,,"[106.1, 33.8]",,High Pass,60.75533,,Incomplete,Alen Halilović,6926.0,,,,,Recovery,2,From Goal Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,146,Sporting Gijón,1041,"['5fb33a7b-81bb-418a-b850-bbffb264dbba', '7a444fd8-2872-4b19-9654-d0589e8bede4', 'b6436938-4ad6-41b3-964e-480bbbac142c']",36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:36.627,Pass,True
,,,,,,,,,,,,,,,,1.868036,,,,,,,,,,,,,,6bd4bc5f-998d-4070-900d-7fbdf218c550,2519,,"[12.2, 40.9]",3825692,70,True,,,-0.55616623,,Right Foot,,,"[23.3, 34.0]",,Ground Pass,13.069813,,,Timothée Kolodziejczak,10476.0,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,147,Sevilla,213,['c7f36d48-088b-4b8e-9fbc-6fedfe345d3d'],44,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:44.019,Pass,
,,,,,,,,,,,,,,,,1.902055,,,,,,,,,,,,,,d6d31a90-55c7-41c1-97f8-f369351640aa,2521,,"[23.3, 33.2]",3825692,70,,,,1.3641131,,Left Foot,,,"[25.9, 45.6]",,Ground Pass,12.669649,,,Grzegorz Krychowiak,3637.0,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,147,Sevilla,213,['134d37cc-a19e-4fa8-9369-d2228a5e09cc'],45,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:45.887,Pass,
,,,,,,,,,,,,,,,,2.52707,,,,,,,,,,,,,,6c32446d-0bed-43a3-aaa3-71b3b6c1f773,2524,,"[42.9, 41.3]",3825692,70,,,,-0.9747682,,Right Foot,,,"[52.6, 27.0]",,Ground Pass,17.279469,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,147,Sevilla,213,['72aa681d-6313-42e2-a18c-54c391b0a6e9'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:51.621,Pass,
,,,,,,,,,,,,,,,,0.570006,,,,,,,,,,,,,,9a503e77-80a8-4c7c-bbc0-4b14ff3a682c,2527,,"[67.6, 18.8]",3825692,70,,,,0.051425207,,Left Foot,,,"[81.2, 19.5]",,Ground Pass,13.618003,,Incomplete,Yevhen Konoplyanka,8523.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,147,Sevilla,213,"['43d83fad-b94c-4362-9d3b-716365e3aafb', 'e0bbe6fe-604c-485a-a389-3a26e699e189']",56,,,,,,,,,,,,,,,,,,Sevilla,213,00:25:56.996,Pass,
,,,,,,,,,,,,,,,,2.525534,,,,,,,,,,,,,,6320af78-4093-4ee6-83ee-ec88291fc6d6,2538,,"[55.6, 44.4]",3825692,71,,,,-0.9577711,,Right Foot,,,"[84.3, 3.6]",,High Pass,49.883163,,Out,Alejandro Menéndez Díez,23994.0,,True,,,Free Kick,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,148,Sporting Gijón,1041,['c14ad30e-987b-499d-b4c5-d8e790975fa1'],37,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:26:37.784,Pass,
,,,,,,,,,,,,,,,,2.785806,,,,,,,,,,,,,,84ffdad8-b6e9-4b28-9a12-4de507eb29e5,2540,,"[37.8, 80.0]",3825692,71,,,,-2.1289887,,,,,"[24.0, 57.9]",,Low Pass,26.05475,,,Timothée Kolodziejczak,10476.0,,,,,Throw-in,2,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,149,Sevilla,213,['eb610850-38f0-4b84-b18a-f655b8011940'],48,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:48.736,Pass,
,,,,,,,,,,,,,,,,2.29827,,,,,,,,,,,,,,bc3786b5-1c09-41e3-a6c3-531abd17cc73,2543,,"[23.9, 56.8]",3825692,71,,,,-2.8459232,,Left Foot,,,"[6.5, 51.5]",,Ground Pass,18.189283,,,Sergio Rico González,6823.0,,,,,,2,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,149,Sevilla,213,['dc3112dd-64d2-462b-bf80-070ec5f90660'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:51.800,Pass,
,,,,,,,,,,,,,,,,4.109037,,,,,,,,,,,,,,1719890c-ff3e-46d2-b197-7ada8f256396,2546,,"[9.5, 52.7]",3825692,71,,,,-0.03812414,,Right Foot,,,"[69.8, 50.4]",,High Pass,60.34385,,,Fernando Llorente Torres,3486.0,,,,,,2,From Throw In,Sergio Rico González,6823.0,Goalkeeper,149,Sevilla,213,"['51fe41c6-30f6-4837-bd05-a08fb2db0cf0', 'ffe0f090-6334-4b0c-8b1d-9dd66ec6ed5d']",54,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:54.098,Pass,True
,,,,,,,,,,,,,,,,1.36221,,,,,,,,,,,,,,3d5a4216-f7db-4c5c-a64b-6aca4711865c,2550,,"[70.1, 50.1]",3825692,71,,,,1.7854812,,Right Foot,,,"[67.2, 63.4]",,Low Pass,13.612494,,,Michael Krohn-Dehli,6356.0,,,,,,2,From Throw In,Fernando Llorente Torres,3486.0,Right Center Forward,149,Sevilla,213,"['5b1df39f-d870-41a7-bee7-b05cff80e9bf', 'ae406a06-f9ef-44c5-aa66-40d67f496bd0']",58,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:58.266,Pass,True
,,,,,,,,,,,,,,,,1.124301,,,,,,,,,,,,,,6f71188b-1a61-4a21-a0a2-891b703c2ccc,2553,,"[65.1, 65.7]",3825692,71,,,,0.15935165,,Right Foot,,,"[81.9, 68.4]",,Ground Pass,17.015581,,Incomplete,Kevin Gameiro,6401.0,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,Right Midfield,149,Sevilla,213,"['7a532dcb-309e-448e-8ff6-f9a02c630861', 'b78dd9cf-b71a-4106-935b-28496983b304', 'ed6e3d3a-7e46-468a-bc69-5702dc2fce09']",59,,,,,,,,,,,,,,,,,,Sevilla,213,00:26:59.628,Pass,True
,,,,,,,,,,,,,,,,0.70094,,,,,,,,,,,,,,0762205a-24f7-4d1b-aae1-a776c3aa6760,2558,,"[47.9, 11.4]",3825692,72,,,,-0.76579285,,Left Foot,,,"[53.1, 6.4]",,Ground Pass,7.2138753,,,Alen Halilović,6926.0,,,,,,2,From Counter,Ismael López Blanco,24263.0,Left Back,150,Sporting Gijón,1041,"['01c5a988-1a90-44b6-a3b2-1a51a17a1ed9', 'a58cc97b-7ff6-440b-b8a1-cbf7cf1a7bde']",4,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:04.888,Pass,True
,,,,,,,,,,,,,,,,0.721109,,,,,,,,,,,,,,1e72b4a1-f87b-4696-9847-24d30d94a612,2561,,"[73.4, 18.1]",3825692,72,,,,0.16743177,,Left Foot,,,"[87.6, 20.5]",,Ground Pass,14.401389,,,Daniel Arnaud N''Di	,40822.0,,,,,,2,From Counter,Alen Halilović,6926.0,Center Attacking Midfield,150,Sporting Gijón,1041,['40d4ac3d-72b4-483d-89b7-e8cbaca97e5e'],10,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:10.543,Pass,
,,,,,,,,,,,,,,,,2.127477,,,,,,,,,,,,,,a412cb5b-1a4b-4748-bfc0-1097923120f6,2568,,"[18.6, 40.6]",3825692,72,,,,-1.4691075,,Right Foot,,,"[20.6, 21.0]",,Ground Pass,19.701777,,,Sergio Escudero Palomo,6718.0,,,,,,2,Regular Play,Adil Rami,3253.0,Right Center Back,151,Sevilla,213,['c3fe4479-7b81-43a5-b561-cff106608bce'],14,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:14.534,Pass,
,,,,,,,,,,,,,,,,1.114593,,,,,,,,,,,,,,70f80c4b-10ad-4fbd-bccc-c4b9eee905c2,2570,,"[21.4, 18.7]",3825692,72,,,,0.48233703,,Left Foot,,,"[42.6, 29.8]",,High Pass,23.930107,,Incomplete,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,151,Sevilla,213,['56b8507e-0ae6-4ffd-abeb-26317f7162ba'],16,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:16.661,Pass,
,,,,,,,,,,,True,,,,,1.492855,,,,,,,,,,,,,,56b8507e-0ae6-4ffd-abeb-26317f7162ba,2571,,"[77.5, 50.3]",3825692,72,,,,0.09364793,,Head,,,"[95.6, 52.0]",,High Pass,18.179659,,Incomplete,,,,,,,Interception,2,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,151,Sevilla,213,"['70ad9519-57af-4bdd-957c-17f9f0bb9bd8', '70f80c4b-10ad-4fbd-bccc-c4b9eee905c2']",17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:17.776,Pass,
,,,,,,,,,,,,,,,,1.064732,,,,,,,,,,,,,,18f848a6-3e73-479d-aff6-3676507656e8,2574,,"[26.7, 28.1]",3825692,72,,,,0.3332443,,Right Foot,,,"[31.9, 29.9]",,Ground Pass,5.5027266,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,151,Sevilla,213,['67a89f83-6d23-43b4-b05b-ebb0798b1817'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:21.445,Pass,
,,,,,,,,,,,,,,,,4.015908,,,,,,,,,,,,,,452259d2-6e5a-4d49-96c7-48d0c9046db8,2577,,"[43.7, 36.6]",3825692,72,,,,-0.57549286,,Right Foot,,,"[99.5, 0.4]",,High Pass,66.513756,,Out,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,151,Sevilla,213,,25,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:25.795,Pass,
,,,,,,,,,,,,,,,,1.263954,,,,,,,,,,,,,,cb336e70-60c5-411d-9bea-6c66ec349f0e,2578,,"[17.3, 80.0]",3825692,72,True,,,-0.9932372,,,,,"[23.1, 71.1]",,Low Pass,10.623088,,,Omar Mascarell González,18398.0,,,,,Throw-in,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,152,Sporting Gijón,1041,['6c1415d4-147e-4b08-a161-0c9be4f8bb9f'],39,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:39.937,Pass,
,,,,,,,,,,,,,,,,1.608782,,,,,,,,,,,,,,f165e14a-0f98-4b97-9951-4beef3978dad,2580,,"[24.2, 71.7]",3825692,72,,,,-0.6816991,,Right Foot,,,"[48.6, 51.9]",,High Pass,31.422922,,Incomplete,,,,,,,,2,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,152,Sporting Gijón,1041,['970af69e-5dfb-420c-9c9e-f1619f563309'],45,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:45.755,Pass,
,,,,,,,,,,,,,,,,1.540741,,,,,,,,,,,,,,4f4b4a77-753c-4cb4-a0ea-3d373f6e21c7,2582,,"[72.9, 31.2]",3825692,72,,,,2.475085,,Right Foot,,,"[56.5, 44.1]",,Ground Pass,20.865522,,,Adil Rami,3253.0,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,Right Midfield,153,Sevilla,213,['e41f92ed-30af-45cd-8a49-4bbf055e127e'],48,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:48.282,Pass,
,,,,,,,,,,,,,,,,2.580182,,,,,,,,,,,,,,3084c80e-7a2a-4ac6-a307-91c2f9170982,2585,,"[63.3, 47.0]",3825692,72,,,,-0.9075933,,Right Foot,,,"[90.8, 11.8]",,High Pass,44.66867,,,Sergio Escudero Palomo,6718.0,,,,,,2,Regular Play,Adil Rami,3253.0,Right Center Back,153,Sevilla,213,['db3d67e6-5cd8-4b3e-aadc-95fe86249c99'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:52.898,Pass,
,,,,,,,,,,,,,,,,1.756683,,,,,,,,,,,,,,c259cd64-0e95-4b7d-9e82-da20647ec0e4,2588,,"[89.4, 12.6]",3825692,72,,,,2.1236374,,Right Foot,,,"[83.6, 22.0]",,Ground Pass,11.045361,,,Grzegorz Krychowiak,3637.0,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,153,Sevilla,213,['b187f20f-deef-48f0-ac12-78d773af2d7e'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:57.263,Pass,
,,,,,,,,,,,,,,,,1.220344,,,,,,,,,,,,,,ab3d0502-99fa-48de-904e-4eb96af951cd,2591,,"[82.0, 22.1]",3825692,72,,,,1.519413,,Right Foot,,,"[82.9, 39.6]",,Ground Pass,17.523129,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,153,Sevilla,213,['1ac5d717-f885-45cb-9716-7d315e68944e'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:27:59.455,Pass,
,,,,,,,,,,,,,,,,2.226756,,,,,,,,,,,,,,d3086196-96a0-45a2-a487-6dacdb7d1823,2593,,"[84.7, 41.8]",3825692,73,,,,1.5834539,,Right Foot,,,"[84.5, 57.6]",,Ground Pass,15.801266,,,Michael Krohn-Dehli,6356.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,153,Sevilla,213,['4e6148f4-0002-414b-98d9-6bc340b28527'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:00.675,Pass,
,,,,,,,,,,,,,,,,2.095005,,,,,,,,,,,,,,e2550c9f-58cd-454c-be52-04d83eefc888,2596,,"[86.9, 58.2]",3825692,73,,,,0.2551824,,Right Foot,,,"[114.5, 65.4]",,Ground Pass,28.523674,,,Mariano Ferreira Filho,21210.0,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,Right Midfield,153,Sevilla,213,['0d56a4b0-812c-4044-8f08-e5739f946253'],3,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:03.547,Pass,
,,,,,,,,,,,,,,,,1.517902,,,,,,,,,,,,,,6d688c69-7005-4402-89cf-eecd5b510319,2598,,"[115.3, 66.5]",3825692,73,,,,-1.6464095,,Right Foot,True,,"[112.8, 33.5]",,High Pass,33.094563,,Unknown,Fernando Llorente Torres,3486.0,,,,,,2,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,153,Sevilla,213,['88456fdf-e5ca-4fcf-9302-c34f62aed9fa'],5,,,,,,,,,,,,,,,,,,Sevilla,213,00:28:05.642,Pass,
,,,,,,,,,,,,,,,,1.135099,,,,,,,,,,,,,,1efa0aa5-521c-4b02-abbb-d5d0277bb0a9,2604,,"[60.0, 40.0]",3825692,75,,,,-3.13424,,Left Foot,,,"[46.4, 39.9]",,Ground Pass,13.600368,,,Ignacio Cases Mora,18925.0,,,,,Kick Off,2,From Kick Off,Daniel Arnaud N''Di	,40822.0,Center Forward,155,Sporting Gijón,1041,['fb0b36cd-9e53-48b3-8431-7d51f6702a74'],29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:29.951,Pass,
,,,,,,,,,,,,,,,,1.64122,,,,,,,,,,,,,,42713455-ad99-46f4-b77a-ef7dc8885d49,2608,,"[45.3, 37.7]",3825692,75,,,,-1.4741595,,Left Foot,,,"[47.2, 18.1]",,Ground Pass,19.691877,,,Ismael López Blanco,24263.0,,,,,,2,From Kick Off,Ignacio Cases Mora,18925.0,Left Defensive Midfield,155,Sporting Gijón,1041,"['28fd9f75-8ea5-4318-bfeb-06c7e143ade9', 'a5195da9-9bdf-42e4-af65-e3499ad93f33']",32,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:32.023,Pass,True
,,,,,,,,,,,,,,,,1.546503,,,,,,,,,,,,,,3783f58c-4c16-4a39-a3ca-e4e644e1dfe6,2612,,"[48.7, 12.8]",3825692,75,,,,2.5337906,,Left Foot,,,"[37.2, 20.8]",,Ground Pass,14.008925,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,2,From Kick Off,Ismael López Blanco,24263.0,Left Back,155,Sporting Gijón,1041,"['503518a8-2eb2-48b3-a139-46c28eb12173', 'dd497fbb-23ee-4c84-b495-90dd5aab5133']",34,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:34.805,Pass,True
,,,,,,,,,,,,,,,,1.556039,,,,,,,,,,,,,,aeb555da-a640-49c0-8e8d-ed7624211d20,2615,,"[38.1, 22.0]",3825692,75,,,,1.7371031,,Left Foot,,,"[33.4, 50.0]",,Ground Pass,28.391724,,,Omar Mascarell González,18398.0,,,,,,2,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,155,Sporting Gijón,1041,['42e7da6d-fa41-48e1-9b13-dc5d75c983cb'],37,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:37.389,Pass,
,,,,,,,,,,,,,,,,1.723961,,,,,,,,,,,,,,c4421b6b-cfeb-49ac-9d73-6857e851c88a,2618,,"[32.6, 51.4]",3825692,75,,,,-2.7132463,,Left Foot,,,"[10.7, 41.4]",,Ground Pass,24.07509,,,Iván Cuéllar Sacristán,6610.0,,,,,,2,From Kick Off,Omar Mascarell González,18398.0,Right Defensive Midfield,155,Sporting Gijón,1041,['2c6598ab-3de1-4a25-8887-deebfa8b127a'],41,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:41.950,Pass,
,,,,,,,,,,,,,,,,2.743303,,,,,,,,,,,,,,544557bd-8644-44be-a47e-283f4ce7d763,2622,,"[8.2, 39.9]",3825692,75,,,,0.69903886,,Left Foot,,,"[51.5, 76.3]",,High Pass,56.567215,,,Alberto Lora Ramos,26633.0,,,,,,2,From Kick Off,Iván Cuéllar Sacristán,6610.0,Goalkeeper,155,Sporting Gijón,1041,"['7ddcee19-108c-469b-babc-a9fe7e52b851', '98edfc02-9ff1-4507-81ef-36364b16e428']",45,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:45.842,Pass,True
,,,,,,,,,,,,,,,,0.924044,,,,,,,,,,,,,,fb4294dc-9c78-496c-b9fe-0cc8db24dfb6,2624,,"[51.5, 76.3]",3825692,75,,,,-0.16392916,,Head,,,"[64.8, 74.1]",,High Pass,13.480727,,Incomplete,Daniel Arnaud N''Di	,40822.0,,,,,,2,From Kick Off,Alberto Lora Ramos,26633.0,Right Back,155,Sporting Gijón,1041,"['09dddeff-4a8a-468e-91cb-dcc868bbef4b', 'a5faa65e-9ae9-40d2-ba19-61062496d0b6']",48,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:48.608,Pass,
,,,,,,,,,,,True,,,,,1.242045,,,,,,,,,,,,,,09dddeff-4a8a-468e-91cb-dcc868bbef4b,2626,,"[55.3, 6.0]",3825692,75,,,,-0.061776962,,Left Foot,,,"[65.0, 5.4]",,Low Pass,9.718539,,,Yevhen Konoplyanka,8523.0,,,,,Interception,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,156,Sevilla,213,"['c2fffe3c-bbec-4ae9-8863-38163d219955', 'fb4294dc-9c78-496c-b9fe-0cc8db24dfb6']",49,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:49.532,Pass,
,,,,,,,,,,,,,,,,1.380907,,,,,,,,,,,,,,88022d8d-727a-4b18-9ec8-8f647b311444,2630,,"[63.1, 4.8]",3825692,75,,,,2.1901085,,Right Foot,,,"[55.9, 14.9]",,High Pass,12.403628,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Yevhen Konoplyanka,8523.0,Left Midfield,156,Sevilla,213,"['9051e625-034f-4eec-b621-b91442cf9d9f', 'b5d1f9d5-af05-4ca5-bb7a-b219b146b7f7']",51,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:51.669,Pass,True
,,,,,,,,,,,,,,,,1.777967,,,,,,,,,,,,,,ec3e94b9-5db1-4aa3-bd2a-630334d08b90,2632,,"[55.9, 14.9]",3825692,75,,,,-2.333471,,Right Foot,,,"[47.3, 5.9]",,Low Pass,12.448293,,,Sergio Escudero Palomo,6718.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,156,Sevilla,213,['5006f942-6f63-41fb-a338-d369c63aacb2'],53,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:53.050,Pass,
,,,,,,,,,,,,,,,,1.783817,,,,,,,,,,,,,,13902a20-5e0e-49f6-b2ef-b0026730781c,2634,,"[47.3, 5.9]",3825692,75,,,,2.4140449,,Left Foot,,,"[33.6, 18.1]",,Ground Pass,18.344753,,,Timothée Kolodziejczak,10476.0,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,156,Sevilla,213,['58083c1e-5b36-43de-b66c-1d09e338198d'],54,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:54.828,Pass,
,,,,,,,,,,,,,,,,1.889724,,,,,,,,,,,,,,f894d8e7-710b-47d1-9d5b-9d8284a38422,2637,,"[33.6, 18.1]",3825692,75,,,,1.1437702,,Left Foot,,,"[42.2, 37.0]",,Ground Pass,20.764633,,,Grzegorz Krychowiak,3637.0,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,156,Sevilla,213,['997dcc56-adbe-4a48-9a48-087bda5ffb54'],56,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:56.891,Pass,
,,,,,,,,,,,,,,,,1.933243,,,,,,,,,,,,,,7f17360e-19ab-4799-a205-0ce81dc4724b,2640,,"[41.4, 35.7]",3825692,75,,,,-1.2549396,,Right Foot,,,"[46.4, 20.4]",,Ground Pass,16.096273,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,156,Sevilla,213,['083c1e7e-5929-42f1-9f68-e283400dff98'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:30:59.180,Pass,
,,,,,,,,,,,,,,,,2.015418,,,,,,,,,,,,,,f25c458c-2508-4795-82dc-cc32808a21e8,2643,,"[47.5, 17.1]",3825692,76,,,,-0.45893067,,Right Foot,,,"[64.5, 8.7]",,Ground Pass,18.962067,,,Sergio Escudero Palomo,6718.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,156,Sevilla,213,['da06ad31-0f83-4a41-a41c-64f7591855b3'],1,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:01.913,Pass,
,,,,,,,,,,,,,,,,0.392277,,,,,,,,,,,,,,89cc2039-9802-4944-b417-efde9e45d7ba,2647,,"[99.8, 21.5]",3825692,76,,,,2.070143,,Right Foot,,,"[98.6, 23.7]",,Ground Pass,2.505993,,Incomplete,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,156,Sevilla,213,"['5c686eef-4453-4a0c-9dbc-fd26d215e4df', 'a093c4ce-c930-4b68-bc0e-88f2754e64c4']",7,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:07.933,Pass,True
