ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.781601,,,,,,,,,,,,,,66b68ed6-73a9-44f8-975b-22d2f9c06695,2918,,"[8.8, 74.1]",3825624,89,,,,,-0.3810819,,Right Foot,,,"[68.7, 50.1]",,High Pass,,64.529144,,,Incomplete,,Takashi Inui,5687.0,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,214,Eibar,322,"['212b4205-1b70-4dbc-8b4c-87577a3af8a3', '37645d9b-d896-4f81-a6de-2ffdf7e6f123']",28,,,,,,,,,,,,,,,,,,Eibar,322,00:44:28.391,Pass,
,,,,,,,,,,,,,,,,1.801014,,,,,,,,,,,,,,212b4205-1b70-4dbc-8b4c-87577a3af8a3,2920,,"[51.4, 30.0]",3825624,89,,,,,-0.576621,,Head,,,"[80.0, 11.4]",,Low Pass,,34.116272,,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,214,Eibar,322,"['66b68ed6-73a9-44f8-975b-22d2f9c06695', '8e4f6d06-930f-41a9-b934-5ecb41f61950']",31,,,,,,,,,,,,,,,,,,Sevilla,213,00:44:31.172,Pass,
,,,,,,,,,,,,,,,,1.986179,,,,,,,,,,,,,,8e4f6d06-930f-41a9-b934-5ecb41f61950,2921,,"[40.1, 68.7]",3825624,89,,,,,0.13432144,,Right Foot,,,"[69.7, 72.7]",,Low Pass,,29.869047,,,,,Borja González Tomás,6566.0,,,,,,Recovery,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,214,Eibar,322,"['1cbbf63d-0ece-44b9-936c-d7271520f698', '212b4205-1b70-4dbc-8b4c-87577a3af8a3']",32,,,,,,,,,,,,,,,,,,Eibar,322,00:44:32.973,Pass,
,,,,,,,,,,,,,,,,2.646368,,,,,,,,,,,,,,ccbc0189-bec0-4822-b231-577319ceb5ab,2924,,"[76.2, 67.6]",3825624,89,,,,,-0.9462988,,Right Foot,,,"[100.2, 34.3]",,High Pass,,41.047413,,,Incomplete,,Takashi Inui,5687.0,,,,,,,2,Regular Play,Borja González Tomás,6566.0,Center Forward,214,Eibar,322,"['7b2d8fc3-2d4a-4b54-89b5-083512694828', '8f51be45-7bca-4226-9758-8023247084aa']",37,,,,,,,,,,,,,,,,,,Eibar,322,00:44:37.604,Pass,
,,,,,,,,,,,,,,,,2.4747,,,,,,,,,,,,,,6586addc-4847-43e3-9d98-f5ec6ac89973,2932,,"[10.8, 43.4]",3825624,89,,,,,-0.39502698,,Drop Kick,,,"[71.0, 18.3]",,High Pass,,65.223076,,,Incomplete,,,,,,,,,,2,From Keeper,Sergio Rico González,6823.0,Goalkeeper,215,Sevilla,213,['01f840db-ca86-42bd-b637-730fc642657a'],46,,,,,,,,,,,,,,,,,,Sevilla,213,00:44:46.244,Pass,
,,,,,,,,,,,,,,,,2.245342,,,,,,,,,,,,,,74c89d56-1a34-4dc3-9e6e-97afcc10996b,2935,,"[50.6, 45.6]",3825624,89,,,,,-1.7985623,,Right Foot,,,"[47.1, 30.5]",,Ground Pass,,15.500322,,,,,Daniel García Carrillo,6775.0,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,216,Eibar,322,['157c6bb1-7872-4d7c-848d-e9e0002804f9'],50,,,,,,,,,,,,,,,,,,Eibar,322,00:44:50.803,Pass,
,,,,,,,,,,,,,,,,1.244102,,,,,,,,,,,,,,64d77e94-3355-4ff3-a028-e1dbb68dce18,2937,,"[47.1, 27.9]",3825624,89,,,,,-0.8730111,,Left Foot,,,"[60.6, 11.8]",,Ground Pass,,21.01095,,,,,David Juncà Reñé,6776.0,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,216,Eibar,322,['442d9c40-2fb9-45a2-a95f-c8a4bfecb1b1'],53,,,,,,,,,,,,,,,,,,Eibar,322,00:44:53.048,Pass,
,,,,,,,,,,,,,,,,0.996168,,,,,,,,,,,,,,557508c0-7351-4986-9198-49dea8c7557f,2940,,"[70.6, 4.0]",3825624,89,,,,,0.0,,Left Foot,,,"[81.8, 4.0]",,Ground Pass,,11.2,,,,,Takashi Inui,5687.0,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,216,Eibar,322,['65aaa304-700d-431d-a082-0489ef895e1c'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:44:56.460,Pass,
,,,,,,,,,,,,,,,,0.981763,,,,,,,,,,,,,,113d9908-27e0-453c-b180-5b2a53ccfa77,2944,,"[80.2, 3.1]",3825624,89,,,,,-0.16076274,,Right Foot,,,"[91.3, 1.3]",,Low Pass,,11.244999,,,,,David Juncà Reñé,6776.0,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,216,Eibar,322,['3389761d-9419-4348-b52a-d08c30f5a51d'],58,,,,,,,,,,,,,,,,,,Eibar,322,00:44:58.406,Pass,
,,,,,,,,,,,,,,,,6.549416,,,,,,,,,,,,,,33acaf10-4640-433d-91a9-e1ca8eedf256,2947,,"[97.2, 3.4]",3825624,90,,,,,1.3716017,,Left Foot,True,,"[112.3, 78.2]",,Ground Pass,,76.308914,,,,,Borja González Tomás,6566.0,,,True,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,216,Eibar,322,['8a57f7b4-12fa-47f7-89e4-9693e3817638'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:45:00.898,Pass,
,,,,,,,,,,,,,,,,1.754299,,,,,,,,,,,,,,330da7ed-37b1-4549-9730-8a4bec01d8e1,2950,,"[111.9, 77.9]",3825624,90,,,,,-2.8070633,,Right Foot,,,"[93.2, 71.4]",,Ground Pass,,19.797474,,,,,Ander Capa Rodríguez,6699.0,,,,,,,2,Regular Play,Borja González Tomás,6566.0,Center Forward,216,Eibar,322,['c2803da2-6faa-4b76-8671-e5b5d9ea7d91'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:45:10.372,Pass,
,,,,,,,,,,,,,,,,1.152625,,,,,,,,,,,,,,38b09028-14cb-4155-9dcb-5a04cbe242a6,2953,,"[93.2, 69.6]",3825624,90,,,,,-1.1041901,,Right Foot,True,,"[106.8, 42.6]",,Low Pass,,30.231771,,,Incomplete,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,216,Eibar,322,['1d46f460-ecf5-497a-8e83-496086fa1414'],13,,,,,,,,,,,,,,,,,,Eibar,322,00:45:13.618,Pass,
,,,,,,,,,,,,,,,,0.514309,,,,,,,,,,,,,,95ffec6c-c87a-4726-885d-7021d807a817,2958,,"[7.0, 44.1]",3825624,90,,True,,,-0.6423573,,Right Foot,,,"[63.0, 2.2]",,High Pass,,69.94005,,,Incomplete,,,,,,True,,,Goal Kick,2,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,217,Sevilla,213,['921e87ee-dc69-439b-9249-ead60af2fede'],31,,,,,,,,,,,,,,,,,,Sevilla,213,00:45:31.683,Pass,
,,,,,,,,,,,,,,,,1.829358,,,,,,,,,,,,,,928e1390-3643-4b2d-8544-000e3a4fa8a6,2960,,"[63.5, 0.1]",3825624,90,,,,,0.54477,,,,,"[87.1, 14.4]",,High Pass,,27.594383,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,Throw-in,2,From Throw In,Benoît Trémoulinas,27483.0,Left Back,218,Sevilla,213,['3856157a-a871-43ac-8ebb-d338e778b5f1'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:45:37.642,Pass,
,,,,,,,,,,,,,,,,1.009501,,,,,,,,,,,,,,71741ea4-2b35-4faf-a6d3-6064bd48f120,2963,,"[86.1, 14.0]",3825624,90,,,,True,0.38050637,,,,,"[93.6, 17.0]",,High Pass,,8.077747,,,Incomplete,,,,,,,,,,2,From Throw In,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,218,Sevilla,213,"['273437bb-ffda-4f77-a56a-444c3d83d763', '614952d8-4ecf-4eee-9abc-831900e90801']",39,,,,,,,,,,,,,,,,,,Sevilla,213,00:45:39.511,Pass,True
,,,,,,,,,,,,,,,,2.425693,,,,,,,,,,,,,,cacfc9ec-c33e-43e8-bae3-ed613f30f827,2975,,"[71.0, 34.0]",3825624,91,,,,,0.5208142,,Right Foot,,,"[109.7, 56.2]",,High Pass,,44.615356,,,,,Jorge Andújar Moreno,6672.0,,,,,,Free Kick,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,219,Sevilla,213,['478d7a9d-fc58-4f5a-bcb5-6ba65fb1f644'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:19.214,Pass,
,,,,,,,,,,,,,,,,1.607733,,,,,,,,,,,,,,f654ad5a-5329-45ae-ac09-beb59d94801d,2978,,"[110.1, 56.0]",3825624,91,,,,True,-0.91716045,,,,,"[117.3, 46.6]",,High Pass,,11.840608,,,Incomplete,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,219,Sevilla,213,"['12cc1075-5661-4aa6-93bb-46c45448ba5e', 'd9579593-8a59-41e7-9c91-7b637fb6b6a0']",21,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:21.719,Pass,True
,,,,,,,,,,,,,,,,3.276589,,,,,,,,,,,,,,a268d2b9-441d-452d-8fae-fac2a8715d62,2981,,"[17.0, 38.3]",3825624,91,,,,,0.49275032,,Drop Kick,,,"[67.1, 65.2]",,High Pass,,56.86493,,,,,Sergio Enrich Ametller,6700.0,,,,,,,2,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,220,Eibar,322,['06513a57-249d-4b90-8231-28e0bc178985'],35,,,,,,,,,,,,,,,,,,Eibar,322,00:46:35.276,Pass,
,,,,,,,,,,,,,,,,1.399025,,,,,,,,,,,,,,d04c3d3b-2abe-4a97-adeb-c5e2a2af7048,2985,,"[66.2, 66.1]",3825624,91,,,,,3.1110678,,Right Foot,,,"[53.1, 66.5]",,High Pass,,13.106106,,,,,Ander Capa Rodríguez,6699.0,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Center Attacking Midfield,220,Eibar,322,"['6d0d31ba-5685-46bf-a37f-5db63e1db910', 'b0e2e6ac-5975-4c08-9d0d-393d68c113bd']",39,,,,,,,,,,,,,,,,,,Eibar,322,00:46:39.443,Pass,True
,,,,,,,,,,,,,,,,0.639104,,,,,,,,,,,,,,fd29f0da-7b62-46aa-b82d-1524c06a0f3a,2987,,"[52.6, 67.4]",3825624,91,,,,,-0.8188785,,Head,,,"[62.7, 56.6]",,Low Pass,,14.7868185,,,,,Gonzalo Escalante,6712.0,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,220,Eibar,322,['293b7631-d65c-443b-87d0-2e33a9207fe5'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:46:40.842,Pass,
,,,,,,,,,,,,,,,,0.324835,,,,,,,,,,,,,,4a676698-d71c-4998-9e9c-2785041afbe8,2990,,"[62.7, 56.6]",3825624,91,,,,,1.6170596,,Right Foot,,,"[62.2, 67.4]",,Ground Pass,,10.811568,,,,,Sergio Enrich Ametller,6700.0,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,220,Eibar,322,['c5198657-bfa4-4d0d-93a4-98fe9d59c37c'],41,,,,,,,,,,,,,,,,,,Eibar,322,00:46:41.528,Pass,
,,,,,,,,,,,,,,,,0.859513,,,,,,,,,,,,,,188caf80-4db4-46c5-a275-3b5f0fed4f21,2995,,"[50.0, 23.2]",3825624,91,,,,,2.8100386,,Right Foot,,,"[43.9, 25.3]",,Ground Pass,,6.4513564,,,,,Éver Maximiliano David Banega,5504.0,,,,,,Recovery,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,220,Eibar,322,"['0b9992cc-42eb-40a6-8d56-8441448b3970', '265fb81b-484f-4f86-96c5-75fd1ed6222a']",43,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:43.332,Pass,True
,,,,,,,,,,,,,,,,0.876878,,,,,,,,,,,,,,b616a27e-3fe2-4eda-b733-3cc1fc908847,2997,,"[43.9, 25.3]",3825624,91,,,,,-0.95054686,,Right Foot,,,"[50.4, 16.2]",,Ground Pass,,11.1830225,,,Incomplete,,Yevhen Konoplyanka,8523.0,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,220,Eibar,322,"['9e184492-6aa3-485e-a540-d04aa0910f33', 'ba18ffaf-efd8-49ff-87c7-80469081b0d6']",44,,,,,,,,,,,,,,,,,,Sevilla,213,00:46:44.191,Pass,
,,,,,,,,,,,,,,,,1.000088,,,,,,,,,,,,,,8f177752-767f-418a-88f7-73455dfdc01b,3002,,"[69.7, 75.2]",3825624,91,,,,,-2.3217254,,Right Foot,,,"[64.1, 69.2]",,Ground Pass,,8.207314,,,,,Ander Capa Rodríguez,6699.0,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,220,Eibar,322,['19eeffea-b0cd-4da6-a696-24a5bcfd1cbf'],47,,,,,,,,,,,,,,,,,,Eibar,322,00:46:47.235,Pass,
,,,,,,,,,,,,,,,,0.810776,,,,,,,,,,,,,,9ec13f36-1e0d-424b-8f2b-f7924857dca2,3005,,"[64.1, 68.7]",3825624,91,,,,,-0.8320932,,Right Foot,,,"[69.2, 63.1]",,Ground Pass,,7.574299,,,,,Sergio Gontán Gallardo,6742.0,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,220,Eibar,322,['d9b38724-d7de-46e5-a154-c4731afd8be2'],48,,,,,,,,,,,,,,,,,,Eibar,322,00:46:48.247,Pass,
,,,,,,,,,,,,,,,,1.41851,,,,,,,,,,,,,,7ffc4a93-00eb-4821-8d55-f0eb361fb666,3014,,"[61.5, 33.5]",3825624,91,,,,,-1.2607411,,Right Foot,,,"[68.1, 12.9]",,Ground Pass,,21.631458,,,,,David Juncà Reñé,6776.0,,,,,,Recovery,2,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,220,Eibar,322,['d96d4e63-4351-4ec6-a5f1-14775203aa30'],53,,,,,,,,,,,,,,,,,,Eibar,322,00:46:53.554,Pass,
,,,,,,,,,,,,,,,,1.267402,,,,,,,,,,,,,,444c8d81-1e9d-4868-86b8-5c94040fdcb9,3017,,"[81.8, 17.6]",3825624,91,,,,,-1.0338856,,Left Foot,,,"[91.8, 0.8]",,Ground Pass,,19.550959,,,,,Takashi Inui,5687.0,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,220,Eibar,322,['5f052b7e-7871-41af-94e3-1debef01ece7'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:46:56.526,Pass,
,,,,,,,,,,,,,,,,1.328956,,,,,,,,,,,,,,424617ee-75e4-4621-8bd1-5a1f6491ef79,3020,,"[92.8, 13.6]",3825624,92,,,,,2.3826034,,Right Foot,,,"[79.2, 26.5]",,Ground Pass,,18.744865,,,,,Daniel García Carrillo,6775.0,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,220,Eibar,322,['b0642baf-009f-4996-8ff4-e7257f6a31a9'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:47:00.530,Pass,
,,,,,,,,,,,,,,,,2.668646,,,,,,,,,,,,,,070885e1-e9e0-4be1-89a5-f07be71a07fe,3024,,"[81.8, 29.5]",3825624,92,,,,,1.1742575,,Right Foot,,,"[98.8, 70.1]",,High Pass,,44.015453,,,,,Ander Capa Rodríguez,6699.0,,,True,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,220,Eibar,322,['84b92cdd-b764-46b3-9352-ca1c64013269'],3,,,,,,,,,,,,,,,,,,Eibar,322,00:47:03.907,Pass,
,,,,,,,,,,,,,,,,0.90229,,,,,,,,,,,,,,d883b45e-1582-4891-85aa-f5575a7b6a50,3027,,"[100.9, 69.6]",3825624,92,,,,,-1.8643854,,Right Foot,,,"[98.3, 61.0]",,Ground Pass,,8.984431,,,,,Sergio Gontán Gallardo,6742.0,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,220,Eibar,322,['7631aa76-24cc-4e5e-9287-562e6eb39aa3'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:47:08.783,Pass,
,,,,,,,,,,,,,,,,0.721535,,,,,,,,,,,,,,0dad61a0-2225-48c6-9c34-1e657050941e,3031,,"[99.3, 58.6]",3825624,92,,,,,-1.6567906,,Right Foot,,,"[98.3, 47.0]",,Ground Pass,,11.6430235,,,,,Takashi Inui,5687.0,,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,220,Eibar,322,"['09122373-91de-4cc9-9b66-d29c7030d639', '1510172d-3dd0-40d5-b14e-7c228d4f4035']",9,,,,,,,,,,,,,,,,,,Eibar,322,00:47:09.895,Pass,True
,,,,,,,,,,,,,,,,1.483673,,,,,,,,,,,,,,c6414a68-13c0-4bdb-9b1d-321285df2287,3035,,"[99.3, 45.6]",3825624,92,,,,,1.0441691,,Right Foot,,,"[109.3, 62.8]",,Ground Pass,,19.89573,,,Incomplete,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,220,Eibar,322,"['6013425b-f29e-4a1c-b082-154c89b408b7', 'fe359b14-be7b-4307-b504-e05e3bc4d9c5']",11,,,,,,,,,,,,,,,,,,Eibar,322,00:47:11.295,Pass,True
,,,,,,,,,,,,,,,,2.386155,,,,,,,,,,,,,,b20a3763-1a23-4587-8319-5407ba26f890,3039,,"[7.8, 22.7]",3825624,92,,,,,-0.2655943,,Left Foot,,,"[46.4, 12.2]",,High Pass,,40.002625,,,Unknown,,,,,,,,,,2,Regular Play,Benoît Trémoulinas,27483.0,Left Back,221,Sevilla,213,['80ebb054-efec-4fe6-875a-be572f9660ec'],14,,,,,,,,,,,,,,,,,,Sevilla,213,00:47:14.289,Pass,True
,,,,,,,,,,,,,,,,2.7727,,,,,,,,,,,,,,73e5fc25-7378-4324-9bab-3d97ddfbec86,3043,,"[74.6, 65.2]",3825624,92,,,,,-0.67533267,,Left Foot,,,"[115.8, 32.2]",,High Pass,,52.78674,,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,David Juncà Reñé,6776.0,Left Back,222,Eibar,322,['d4d4144b-bc2a-4a48-887d-ed2259aea235'],54,,,,,,,,,,,,,,,,,,Eibar,322,00:47:54.227,Pass,
,,,,,,,,,,,,,,,,4.194083,,,,,,,,,,,,,,e77858d5-17a1-4506-83a2-eae3b0844a31,3046,,"[13.8, 51.2]",3825624,92,,,,,0.18330464,,Drop Kick,,,"[87.7, 64.9]",,High Pass,,75.159164,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,,2,From Keeper,Sergio Rico González,6823.0,Goalkeeper,223,Sevilla,213,['9ae6357c-81a5-49e1-81a8-aaa87998d6d9'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:47:59.940,Pass,
,,,,,,,,,,,,,,,,1.865543,,,,,,,,,,,,,,f0493ab9-bc8e-495c-b945-1c1e7e398488,3053,,"[40.5, 30.9]",3825624,93,,,,,-1.2282155,,Right Foot,,,"[45.6, 16.6]",,Ground Pass,,15.182226,,,,,David Juncà Reñé,6776.0,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,224,Eibar,322,['3a05c6e0-1554-454e-83c5-f839e4263a2c'],7,,,,,,,,,,,,,,,,,,Eibar,322,00:48:07.552,Pass,
,,,,,,,,,,,,,,,,1.981019,,,,,,,,,,,,,,c8932c82-7f2a-4bf9-9937-0cb4a3239a0b,3063,,"[83.7, 17.9]",3825624,94,,,,,0.86561155,,Right Foot,,,"[112.3, 51.5]",,High Pass,,44.123917,,,Incomplete,,Mauro Javier Dos Santos,6837.0,,,,,,Free Kick,2,From Free Kick,Takashi Inui,5687.0,Left Wing,225,Eibar,322,"['14fc653c-c8f3-4aad-a8c0-a4f81e8116aa', 'f42dabf2-41b4-460a-97b9-784c7e479e3d']",4,,,,,,,,,,,,,,,,,,Eibar,322,00:49:04.977,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020befa-ead0-43c7-aa53-9f0dc41c7bbc,6,,"[58.5, 38.6]",3825624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Antonio Reyes Calderón,23816.0,Right Wing,2,Sevilla,213,['f5182edf-78b2-4f7c-bcdd-7dc37bb697a6'],1,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:01.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050e11c5-f947-4012-a553-d6edb83c19b1,8,,"[34.4, 50.3]",3825624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adil Rami,3253.0,Right Center Back,2,Sevilla,213,['fe76e76a-272e-4d5a-b260-e7108921a7b8'],3,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:03.962,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e69f2293-245d-4e70-a462-e4635a0db875,18,,"[71.4, 64.0]",3825624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,3,Sevilla,213,['dd0696e1-d14b-41dd-aa75-0968cf2f198f'],43,,,,,,,,,,,,,,,,,,Eibar,322,00:00:43.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ad99bf-a7ac-4a27-8989-ad03f9a9df66,21,,"[65.5, 34.7]",3825624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,3,Sevilla,213,"['1e56c4ba-7412-404b-82a3-a1465ff1ad92', 'c30bdcea-f97e-45bb-b985-2e4421f243e1']",45,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:45.724,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f0af36-bb04-44fb-bb13-1c5841713f8c,27,,"[29.3, 64.6]",3825624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,['38d6d847-ad8d-4cc7-812d-74632858aaf3'],53,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:53.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df363c72-bef2-40af-b4cc-693eb30d24b6,34,,"[57.3, 8.3]",3825624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['1df8e92e-fd30-4c18-a784-6380feeb5b5e'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:02.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cd49182-9880-48ee-883e-cb04c2842fe7,37,,"[53.4, 19.9]",3825624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,3,Sevilla,213,['e44dd1ae-1307-463a-9979-a68230d63189'],5,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de60c0ed-fb3c-4646-97c8-86e96ba7a628,41,,"[77.2, 58.3]",3825624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,3,Sevilla,213,['59110e43-10bd-4952-a0f5-f79402071a0b'],10,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:10.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f47adca-3cbd-4a6b-b0d9-b9fcaed33d66,46,,"[112.2, 55.8]",3825624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,3,Sevilla,213,"['a7a4d606-227c-455f-939f-8cd333e5ccc3', 'bc9a1590-0536-4ec3-8a00-f53988948371']",14,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:14.354,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d9c02e-1775-496d-a03e-b3a549fc25e6,55,,"[106.8, 46.1]",3825624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,4,Sevilla,213,"['14594395-1fa0-4c80-a6cf-bc34a624dd35', '65a6fec3-4bce-40fd-9edf-01243e6ccd8d']",48,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:48.670,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e494793-0321-4009-a915-71ef6e91ea72,60,,"[77.5, 8.3]",3825624,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,5,Eibar,322,['ec56fe8b-8bc2-4599-a2de-e20b03bc9016'],27,,,,,,,,,,,,,,,,,,Eibar,322,00:02:27.638,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b4e8d3-058f-4ec0-ba9e-060c4c9d7875,65,,"[96.8, 34.4]",3825624,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Wing,5,Eibar,322,['2960e72b-22a9-4db8-bf89-98c6105d8138'],33,,,,,,,,,,,,,,,,,,Eibar,322,00:02:33.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60e840e-c65e-433e-a231-067eb792eda0,70,,"[46.3, 57.1]",3825624,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,6,Sevilla,213,"['afc22e26-8abf-4ad8-955d-761d0d9258ca', 'dcd74a7b-9361-4ca9-b5ac-562f589cf90f']",37,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:37.741,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc47fd6-281e-4006-9160-39d1a9445bab,73,,"[51.8, 39.9]",3825624,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,6,Sevilla,213,['26383889-a98e-4d99-b2b7-04e4023c3b4b'],39,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:39.013,Ball Receipt*,
