50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.460736,,,,,,,,,,,,,,,,0de97c35-9119-4071-88c2-dfb3db7133ab,850,,,"[85.3, 31.8]",3825896,22,,,,,-0.641035,,Right Foot,,,,"[98.3, 22.1]",,Ground Pass,,16.220049,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,50,Granada,1049,['f95e2154-b25a-46e6-abc9-aa11da9f8d5a'],26,,,,,,,,,,,,,,,,,,Granada,1049,00:22:26.539,Pass,
,,,,,,,,,,,,,,,,,,0.672217,,,,,,,,,,,,,,,,e2a6eb3a-bf9d-4249-aeb3-dcf3008eab5e,854,,,"[111.9, 24.6]",3825896,22,,,,,1.146788,,Left Foot,True,,,"[118.4, 39.0]",,Low Pass,,15.79905,,Incomplete,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,50,Granada,1049,"['53fdebde-b4f5-49f2-8120-f305799f6dda', '671052ff-cf00-4ca3-ac5c-2dc7251ba43c']",30,,,,,,,,,,,,,,,,,,Granada,1049,00:22:30.011,Pass,True
,,,,,,,,,,,,,,,,,,1.357935,,,,,,,,,,,,,,,,394d6c50-ce11-4fad-adcd-9b1e555fefdb,857,,,"[8.7, 46.1]",3825896,22,,,,,0.43424433,,Keeper Arm,,,,"[22.5, 52.5]",,Ground Pass,,15.211838,,,,José Antonio García Rabasco,24149.0,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,50,Granada,1049,['2b12a098-b09c-421f-9e63-de798778dc7e'],33,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:33.522,Pass,
,,,,,,,,,,,,,,,,,,5.360115,,,,,,,,,,,,,,,,38d1ad0f-42f2-46c9-b91f-e49e803c002f,860,,,"[20.4, 51.4]",3825896,22,,,,,-0.6818398,,Right Foot,,,,"[83.6, 0.1]",,High Pass,,81.39982,,Out,,,,,,True,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,50,Granada,1049,,36,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:36.918,Pass,
,,,,,,,,,,,,,,,,,,1.323433,,,,,,,,,,,,,,,,ca593520-f3e6-49b9-a7b0-5d9e8e88d0ae,861,,,"[33.9, 80.0]",3825896,22,,,,,-2.4406087,,,,,,"[19.8, 68.1]",,Low Pass,,18.450474,,,,Jean-Sylvain Claude Babin,4498.0,,,,,Throw-in,1,From Throw In,David Rodríguez Lombán,6702.0,Right Back,51,Granada,1049,['f4ad7a18-d87e-48e4-b2b6-c9efda4cd42e'],44,,,,,,,,,,,,,,,,,,Granada,1049,00:22:44.650,Pass,
,,,,,,,,,,,,,,,,,,2.520006,,,,,,,,,,,,,,,,128f3393-cfb2-4e38-966f-9602542813c7,864,,,"[14.4, 61.2]",3825896,22,,,,,-1.5560915,,Left Foot,,,,"[14.8, 34.0]",,Ground Pass,,27.202942,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,51,Granada,1049,['3a26c9c1-4a14-4a3e-910b-432fd496121f'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:22:47.943,Pass,
,,,,,,,,,,,,,,,,,,1.5234,,,,,,,,,,,,,,,,d5653a6c-1bd8-4c1d-87ea-8e178e62b93e,867,,,"[20.8, 27.3]",3825896,22,,,,,-0.7133011,,Right Foot,,,,"[40.1, 10.6]",,Ground Pass,,25.522148,,,,Cristiano Biraghi,7158.0,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,51,Granada,1049,['eb34934d-02d4-405f-ab4a-5756050cbbe0'],52,,,,,,,,,,,,,,,,,,Granada,1049,00:22:52.318,Pass,
,,,,,,,,,,,,,,,,,,1.14698,,,,,,,,,,,,,,,,b6a99532-6337-4a80-a12f-4ed011d19ab3,870,,,"[44.4, 8.7]",3825896,22,,,,,1.6873823,,Left Foot,,,,"[43.1, 19.8]",,Ground Pass,,11.175867,,,,Abdoulaye Doucouré,3292.0,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,51,Granada,1049,['e77a9260-4af8-4239-963f-22b69a2f5a2a'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:22:55.715,Pass,
,,,,,,,,,,,,,,,,,,1.832977,,,,,,,,,,,,,,,,b6f4e4f7-3ab2-48b8-8e45-af6e74075937,873,,,"[51.4, 25.9]",3825896,23,,,,,1.9922155,,Left Foot,,,,"[35.8, 60.7]",,Ground Pass,,38.136597,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,From Throw In,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,51,Granada,1049,['5cc01096-c55b-4480-ade4-e7e6fcbd8834'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:23:00.912,Pass,
,,,,,,,,,,,,,,,,,,1.858395,,,,,,,,,,,,,,,,47d929e4-10fa-4de8-9fa3-20389a8ef52c,876,,,"[38.4, 60.7]",3825896,23,,,,,0.67560524,,Left Foot,,,,"[52.5, 72.0]",,Ground Pass,,18.069311,,,,David Rodríguez Lombán,6702.0,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,51,Granada,1049,['126df187-7674-4143-ad62-fc580edb8883'],5,,,,,,,,,,,,,,,,,,Granada,1049,00:23:05.017,Pass,
,,,,,,,,,,,,,,,,,,1.094632,,,,,,,,,,,,,,,,70e5e430-e055-4937-818d-46a551e81706,879,,,"[54.8, 73.5]",3825896,23,,,,,0.14099371,,Right Foot,,,,"[70.3, 75.7]",,Ground Pass,,15.655351,,,,Isaac Ajayi Success,6918.0,,,,,,1,From Throw In,David Rodríguez Lombán,6702.0,Right Back,51,Granada,1049,['52b5b9b2-fb01-4cd8-b386-712bc04e7024'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:23:07.865,Pass,
,,,,,,,,,,,,,,,,,,1.859899,,,,,,,,,,,,,,,,83dba46a-b6a5-4f1c-ba51-f01c51a463fd,882,,,"[71.5, 75.2]",3825896,23,,,,,-2.4194708,,Right Foot,,,,"[52.2, 58.2]",,Ground Pass,,25.719448,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Right Wing,51,Granada,1049,['3ac87192-e368-446d-be58-d6c4eff64c1a'],11,,,,,,,,,,,,,,,,,,Granada,1049,00:23:11.332,Pass,
,,,,,,,,,,,,,,,,,,2.432527,,,,,,,,,,,,,,,,e056f041-fdb2-4270-bbd8-5e2f9391e5f1,885,,,"[52.0, 58.1]",3825896,23,,,,,-1.6137806,,Right Foot,,,,"[50.8, 30.2]",,Ground Pass,,27.925795,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,51,Granada,1049,['94c5a3ce-864f-4218-b0f7-1bd4b164b38c'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:23:13.841,Pass,
,,,,,,,,,,,,,,,,,,1.169044,,,,,,,,,,,,,,,,b6899c1f-2e27-47cd-a0f0-6adc7828c4b3,888,,,"[54.8, 27.0]",3825896,23,,,,,-0.62664056,,Right Foot,,,,"[76.9, 11.0]",,Ground Pass,,27.283878,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,51,Granada,1049,['626c60ca-f8a9-4470-a774-b4849b6b18f8'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:23:17.563,Pass,
,,,,,,,,,,,,,,,,,,1.447046,,,,,,,,,,,,,,,,7f06a7a3-43de-4c8d-83a3-f90dc3c7ff6f,891,,,"[78.1, 9.3]",3825896,23,,,,,0.12119794,,Left Foot,,,,"[93.7, 11.2]",,Ground Pass,,15.71528,,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing,51,Granada,1049,"['655be342-da94-4a10-87d4-b22453f83ff3', '88ef7cbd-736a-4009-b54b-88144e1c834f']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:23:20.220,Pass,
,,,,,,,,,,,,,,,,,,1.245895,,,,,,,,,,,,,,,,07d9a910-33c8-43fb-b632-2b90748afe8a,895,,,"[27.5, 73.5]",3825896,23,,,,,-0.69702137,,Right Foot,,,,"[36.1, 66.3]",,Ground Pass,,11.21606,,,,Joan Verdú Fernández,26211.0,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,52,Levante UD,221,['c87b542c-31ef-40e7-a0f8-f7f8d3bbd9e1'],23,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:23.216,Pass,
,,,,,,,,,,,,,,,,,,0.666834,,,,,,,,,,,,,,,,9d821d12-e686-49fa-ae49-e200f4f8eab5,898,,,"[36.1, 64.2]",3825896,23,,,,,-2.8773327,,Left Foot,,,,"[27.6, 61.9]",,Ground Pass,,8.80568,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,52,Levante UD,221,['57347992-0fb3-4bc0-98be-d7375e3b5742'],24,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:24.542,Pass,
,,,,,,,,,,,,,,,,,,2.364605,,,,,,,,,,,,,,,,82b2e7bd-f4bf-423c-8be6-c65bbe0c0512,902,,,"[28.9, 62.4]",3825896,23,,,,,-1.0995153,,Right Foot,,,,"[42.2, 36.3]",,Ground Pass,,29.293344,,,,José Luis Morales Nogales,6668.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Back,52,Levante UD,221,['f1779a54-bdcd-4d21-afab-4e0928f0cc82'],25,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:25.828,Pass,
,,,,,,,,,,,,,,,,,,1.881748,,,,,,,,,,,,,,,,516856e2-2872-468c-80a8-fcc239aa31a0,908,,,"[83.9, 0.1]",3825896,23,,,,,1.0151019,,,,,,"[99.3, 24.9]",,High Pass,,29.192465,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,Throw-in,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,53,Levante UD,221,"['dd9c6f40-acb4-4aac-a860-bcf9d760601c', 'f11f4680-e4e1-43b6-9864-1c75d0d8b148']",55,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:55.045,Pass,
,,,,,,,,,,,,,,,,,,1.63463,,,,,,,,,,,,,,,,b06aed87-ca95-4bb2-99ae-b591ac5f615a,913,,,"[80.6, 23.8]",3825896,23,,,,,-2.5854263,,Right Foot,,,,"[69.5, 16.9]",,High Pass,,13.069813,,,,David Navarro Pedrós,26012.0,,,,,Recovery,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,53,Levante UD,221,['8e3fb107-dbd0-4ee4-adc8-9d4de3f19505'],58,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:58.390,Pass,
,,,,,,,,,,,,,,,,,,2.111824,,,,,,,,,,,,,,,,47399e36-57f2-4ac9-9cc3-05c15cff955f,916,,,"[70.6, 13.8]",3825896,24,,,,,0.4511259,,Left Foot,,,,"[93.1, 24.7]",,High Pass,,25.0012,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,53,Levante UD,221,['7c83ff74-f97e-46de-bbca-a36d9f6929ca'],1,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:01.190,Pass,
,,,,,,,,,,,,,,,,,,3.751754,,,,,,,,,,,,,,,,025e4ff8-c374-4652-8a2f-7c056f45b355,922,,,"[28.4, 67.4]",3825896,24,,,,,0.016127633,575127eb-6432-4fea-a234-032c768755bd,Right Foot,,,,"[90.4, 68.4]",True,High Pass,,62.008064,,,,Isaac Ajayi Success,6918.0,,,,,,1,From Counter,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,54,Granada,1049,['1107ca07-1558-405e-850a-fc26e114ceba'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:24:06.048,Pass,
,,,,,,,,,,,,,,,,,,0.657046,,,,,,,,,,,,,,,,1f1b92c0-edc7-494f-8910-1fc223a1b0ef,927,,,"[60.0, 40.0]",3825896,25,,,,,-2.2655346,,Left Foot,,,,"[57.5, 37.0]",,Ground Pass,,3.905125,,,,Giuseppe Rossi,7141.0,,,,,Kick Off,1,From Kick Off,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,55,Levante UD,221,['a3c46d3e-482a-4234-ad13-28210e302da7'],22,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:22.955,Pass,
,,,,,,,,,,,,,,,,,,1.557085,,,,,,,,,,,,,,,,70c2505b-a407-44b7-9b14-0364d20ae8b3,930,,,"[57.2, 37.0]",3825896,25,,,,,-2.650429,,Right Foot,,,,"[48.6, 32.4]",,Ground Pass,,9.752948,,,,Simão Mate,27122.0,,,,,,1,From Kick Off,Giuseppe Rossi,7141.0,Left Center Forward,55,Levante UD,221,['b01f5d7a-b1f2-4500-b0c0-23fbd6bbc8a7'],23,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:23.998,Pass,
,,,,,,,,,,,,,,,,,,1.299401,,,,,,,,,,,,,,,,f8845110-c760-4422-b594-7b0c61c482f4,933,,,"[48.6, 32.4]",3825896,25,,,,,-1.9487647,,Right Foot,,,,"[43.2, 18.8]",,Ground Pass,,14.63284,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,From Kick Off,Simão Mate,27122.0,Left Defensive Midfield,55,Levante UD,221,['145d8155-185b-4372-b37b-d29a63d4b293'],25,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:25.675,Pass,
,,,,,,,,,,,,,,,,,,0.961933,,,,,,,,,,,,,,,,046c0ea1-9f94-4a81-a9ad-b99325d7b697,935,,,"[42.8, 18.6]",3825896,25,,,,,2.2974386,,Left Foot,,,,"[37.2, 24.9]",,Ground Pass,,8.429116,,,,David Navarro Pedrós,26012.0,,,,,,1,From Kick Off,Lucas Alfonso Orbán Alegre,27480.0,Left Back,55,Levante UD,221,['2d7c4b0e-277f-442a-b05c-f065b313c04d'],26,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:26.975,Pass,
,,,,,,,,,,,,,,,,,,0.753819,,,,,,,,,,,,,,,,98af01dd-1d15-4bf2-ba44-5607fcaf1c15,938,,,"[38.1, 26.4]",3825896,25,,,,,0.723462,,Right Foot,,,,"[51.8, 38.5]",,Ground Pass,,18.278402,,,,José Antonio García Rabasco,24149.0,,,,,,1,From Kick Off,David Navarro Pedrós,26012.0,Left Center Back,55,Levante UD,221,['b7f1ca42-71a4-4210-a5ff-e883c886430f'],31,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:31.364,Pass,
,,,,,,,,,,,,,,,,,,0.659456,,,,,,,,,,,,,,,,a87ca1df-7748-4215-b9fa-5a9f3703106a,941,,,"[52.9, 39.5]",3825896,25,,,,,-1.2529984,,Right Foot,,,,"[55.4, 31.9]",,Ground Pass,,8.000625,,,,Simão Mate,27122.0,,,,,,1,From Kick Off,José Antonio García Rabasco,24149.0,Right Defensive Midfield,55,Levante UD,221,['5412716d-2ae3-477f-aca2-415d704a09a9'],33,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:33.387,Pass,
,,,,,,,,,,,,,,,,,,3.047177,,,,,,,,,,,,,,,,f04c2ba5-db04-4e01-ba87-3f67e208438a,943,,,"[55.6, 31.7]",3825896,25,,,,,1.8885944,,Right Foot,,,,"[43.1, 69.7]",,High Pass,,40.003124,,,,Carl Medjani,27656.0,,,,,,1,From Kick Off,Simão Mate,27122.0,Left Defensive Midfield,55,Levante UD,221,['1d4756cd-074d-4fea-bfb3-57398a09d3f8'],34,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:34.047,Pass,
,,,,,,,,,,,,,,,,,,1.767239,,,,,,,,,,,,,,,,39898f1b-ee91-4ee9-a823-dac61bcf6f0d,945,,,"[43.4, 71.6]",3825896,25,,,,,-0.0344691,,Right Foot,,,,"[49.2, 71.4]",,Ground Pass,,5.8034472,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Kick Off,Carl Medjani,27656.0,Right Center Back,55,Levante UD,221,['4a8767cf-20cf-4e15-858f-f1812394275a'],37,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:37.094,Pass,
,,,,,,,,,,,,,,,,,,1.460709,,,,,,,,,,,,,,,,ede0dbd3-cc76-4b1d-847a-3b9d78b21067,948,,,"[49.3, 70.5]",3825896,25,,,,,2.9902172,,Right Foot,,,,"[43.4, 71.4]",,Ground Pass,,5.9682493,,,,Carl Medjani,27656.0,,,,,,1,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Right Back,55,Levante UD,221,['8193393f-c9ac-4cc8-9545-b8baf30e3ef3'],38,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:38.981,Pass,
,,,,,,,,,,,,,,,,,,2.328972,,,,,,,,,,,,,,,,a3b23388-e633-4ef7-bb07-95a631ed0408,951,,,"[40.1, 71.1]",3825896,25,,,,,-2.4759686,,Right Foot,,,,"[14.5, 51.0]",,Ground Pass,,32.547966,,,,Diego Mariño Villar,23843.0,,,,,,1,From Kick Off,Carl Medjani,27656.0,Right Center Back,55,Levante UD,221,['b3147f66-6538-42af-8eb9-9f26b727f5d6'],40,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:40.512,Pass,
,,,,,,,,,,,,,,,,,,3.426135,,,,,,,,,,,,,,,,96ec0d64-91d3-41c0-bbeb-b104c338f754,954,,,"[14.5, 49.4]",3825896,25,,,,,0.13158815,,Right Foot,,,,"[75.7, 57.5]",,High Pass,,61.733704,,Incomplete,,,,,,,,,1,From Kick Off,Diego Mariño Villar,23843.0,Goalkeeper,55,Levante UD,221,['ee21440a-ce95-4656-a777-ca3bbac3feb7'],43,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:43.001,Pass,
,,,,,,,,,,,,,,,,,,2.267243,,,,,,,,,,,,,,,,ee21440a-ce95-4656-a777-ca3bbac3feb7,955,,,"[44.4, 22.6]",3825896,25,,,,,-0.06271956,,Head,,,,"[65.1, 21.3]",,High Pass,,20.740782,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Cristiano Biraghi,7158.0,Left Back,55,Levante UD,221,"['96ec0d64-91d3-41c0-bbeb-b104c338f754', 'c369b662-9e5b-4c1a-9885-6a608ce0b736']",46,,,,,,,,,,,,,,,,,,Granada,1049,00:25:46.427,Pass,
,,,,,,,,,,,,,,,,,,0.939416,,,,,,,,,,,,,,,,5147cc32-bfe4-4c75-817a-80517e1555d4,968,,,"[69.5, 58.5]",3825896,25,,,,,1.0046157,,Right Foot,,,,"[77.0, 70.3]",,Ground Pass,,13.981773,,,,Giuseppe Rossi,7141.0,,,,,,1,From Kick Off,Simão Mate,27122.0,Left Defensive Midfield,55,Levante UD,221,['b83318e2-2ce3-411c-b3f0-a4c2aa4d92f9'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:52.831,Pass,
,,,,,,,,,,,,,,,,,,2.214276,,,,,,,,,,,,,,,,e0aa8727-d5f5-435e-95af-df8219d1e910,973,,,"[85.0, 69.5]",3825896,26,,,,,-0.8960554,,Right Foot,True,,,"[116.2, 30.5]",,High Pass,,49.94437,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,56,Levante UD,221,['c81b087c-1745-4348-97c8-43521f3b9359'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:30.936,Pass,
,,,,,,,,,,,,,,,,,,1.650021,,,,,,,,,,,,,,,,a207eab2-1432-4b98-bcd5-22cfb5db662b,975,,,"[89.5, 0.1]",3825896,26,,,,,2.0576956,,,,,,"[83.2, 12.0]",,Low Pass,,13.464768,,,,Simão Mate,27122.0,,,,,Throw-in,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,57,Levante UD,221,['380c3a0b-fc91-4143-9c21-83b7ad64f172'],43,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:43.024,Pass,
,,,,,,,,,,,,,,,,,,0.902137,,,,,,,,,,,,,,,,3c837c15-368a-47b3-bc1c-684552a6f900,978,,,"[82.3, 13.5]",3825896,26,,,,,2.3262036,,Right Foot,,,,"[72.6, 23.8]",,Ground Pass,,14.148499,,,,José Antonio García Rabasco,24149.0,,,,,,1,From Throw In,Simão Mate,27122.0,Left Defensive Midfield,57,Levante UD,221,['3f2c11fb-af4f-4229-8ff6-2229f1a84fac'],47,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:47.071,Pass,
,,,,,,,,,,,,,,,,,,1.759821,,,,,,,,,,,,,,,,f2dd2e79-35b0-4abb-a41a-25ef9f2757e9,981,,,"[70.6, 28.0]",3825896,26,,,,,1.6397777,,Right Foot,,,,"[68.7, 55.5]",,Ground Pass,,27.565557,,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,57,Levante UD,221,['2c3180b4-8214-4f49-93c1-7a5cf1b18948'],48,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:48.905,Pass,
,,,,,,,,,,,,,,,,,,0.804843,,,,,,,,,,,,,,,,1c7417f7-261e-42af-a48c-9d43efd613c1,985,,,"[68.2, 55.5]",3825896,26,,,,,-0.7796179,,Left Foot,,,,"[85.6, 38.3]",,High Pass,,24.466303,,Incomplete,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,57,Levante UD,221,['0de80af6-a05e-44e2-bd32-51c1406c3a34'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:52.993,Pass,
,,,,,,,,,,,,,,,,,,3.716009,,,,,,,,,,,,,,,,7ba1e560-320e-4343-93e3-1070df5f14fd,990,,,"[13.4, 41.3]",3825896,27,,,,,-0.23089509,,Drop Kick,,,,"[70.4, 27.9]",,High Pass,,58.553905,,Incomplete,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,57,Levante UD,221,['c7a85975-7088-4306-a733-24698c764c59'],8,,,,,,,,,,,,,,,,,,Granada,1049,00:27:08.124,Pass,
,,,,,,,,,,,,,,,,,,2.130487,,,,,,,,,,,,,,,,9ce52dff-0acb-4b3f-b320-9d2fb86e5329,993,,,"[48.7, 34.6]",3825896,27,,,,,-0.37734848,,Head,,,,"[81.5, 21.6]",,High Pass,,35.28229,,Incomplete,,,,,,,,Recovery,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,57,Levante UD,221,['996150a9-a3e1-44c9-83ce-846f468d73fc'],13,,,,,,,,,,,,,,,,,,Granada,1049,00:27:13.861,Pass,
,,,,,,,,,,,,,,,,,,1.362798,,,,,,,,,,,,,,,,996150a9-a3e1-44c9-83ce-846f468d73fc,994,,,"[38.6, 58.5]",3825896,27,,,,,0.5235129,,Head,,,,"[50.9, 65.6]",,High Pass,,14.202112,,,,José Luis Morales Nogales,6668.0,,,,,Recovery,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,57,Levante UD,221,"['9ce52dff-0acb-4b3f-b320-9d2fb86e5329', 'ec266bba-8de9-46d1-a311-e9e3c7d6b9b7']",15,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:15.992,Pass,
,,,,,,,,,,,,,,,,,,1.342439,,,,,,,,,,,,,,,,655d6ae9-405e-46bb-992d-e7cfd00c4c60,998,,,"[48.6, 64.2]",3825896,27,,,,,-0.33109608,,Right Foot,,,,"[51.8, 63.1]",,Ground Pass,,3.3837848,,,,José Antonio García Rabasco,24149.0,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Left Midfield,57,Levante UD,221,['b5a21833-fc92-4f91-b067-6bdbbaa5409b'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:19.320,Pass,
,,,,,,,,,,,,,,,,,,0.655635,,,,,,,,,,,,,,,,1ec41fc6-4cf3-4783-8adc-70e1e69d7078,1003,,,"[55.0, 73.8]",3825896,27,,,,,-1.2315037,,Right Foot,,,,"[59.2, 61.9]",,Ground Pass,,12.61943,,,,Giuseppe Rossi,7141.0,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,57,Levante UD,221,['522878ca-1670-4a80-b52d-1cb84f672de4'],25,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:25.320,Pass,
,,,,,,,,,,,,,,,,,,1.353621,,,,,,,,,,,,,,,,79a53617-5822-421b-a782-70bda2847c68,1006,,,"[52.0, 58.0]",3825896,27,,,,,-1.8633581,,Right Foot,,,,"[44.5, 33.1]",,Ground Pass,,26.005,,,,David Navarro Pedrós,26012.0,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Left Center Forward,57,Levante UD,221,['3a9902b1-6706-4bbb-873a-fe50c00c845e'],27,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:27.830,Pass,
,,,,,,,,,,,,,,,,,,1.254123,,,,,,,,,,,,,,,,8818afeb-1517-4020-b06b-efa32336bc42,1009,,,"[47.2, 29.9]",3825896,27,,,,,-0.21664158,,Left Foot,,,,"[68.1, 25.3]",,Ground Pass,,21.400234,,,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,57,Levante UD,221,['98dd43d6-e6ca-40ad-8547-c613a010662d'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:30.534,Pass,
,,,,,,,,,,,,,,,,,,1.261601,,,,,,,,,,,,,,,,2fc8befa-e6cb-48a8-9584-cb1c98b9cc54,1013,,,"[70.6, 23.5]",3825896,27,,,,,-1.3467727,,Right Foot,,,,"[74.2, 7.7]",,Ground Pass,,16.204937,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Right Midfield,57,Levante UD,221,"['99cdf4fc-7ee9-49ae-831b-7861d66188d1', 'ff6a55a9-923b-479b-953e-5a4b43142f05']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:32.582,Pass,True
