ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.599999,,,,,,,,,,,,,,,,80dbd9df-0898-443d-873a-dcf795c6f369,1304,,"[72.2, 53.7]",3825820,34,,,,0.7065243,,Right Foot,,,"[87.9, 67.1]",,Ground Pass,,20.640978,,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,84,Real Madrid,220,['39b624e6-8d8b-4f19-aef8-fe30d3a877d7'],1,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:01.653,Pass,
,,,,,,,,,,,,,,0.985688,,,,,,,,,,,,,,,,af78bedf-fa18-4b80-a9cb-b942a492ba4f,1307,,"[108.2, 72.0]",3825820,34,,,,-1.8370484,9a668c22-71ad-4838-ae21-e55b2b5bfe3c,Left Foot,,,"[102.5, 51.1]",,Ground Pass,,21.663334,,,Karim Benzema,19677.0,True,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,84,Real Madrid,220,['08daa46b-a1bb-4427-9adc-78a7b86a88eb'],7,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:07.533,Pass,
,,,,,,,,,,,,,,1.379025,,,,,,,,,,,,,,,,0b034cdf-b1bb-4bdf-9b22-3ad9144f23e2,1312,,"[8.8, 37.8]",3825820,34,True,,,0.17579791,,Drop Kick,,,"[54.4, 45.9]",,High Pass,,46.31382,Incomplete,,,,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,85,Sevilla,213,['74b0d267-fdfa-44ed-9e92-c602c142e4f2'],23,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:34:23.010,Pass,
,,,,,,,,,,,,,,2.968082,,,,,,,,,,,,,,,,74b0d267-fdfa-44ed-9e92-c602c142e4f2,1313,,"[65.7, 34.2]",3825820,34,True,,,1.8836975,,Right Foot,,,"[58.0, 58.0]",,Ground Pass,,25.014595,,,Danilo Luiz da Silva,3063.0,,,,,Recovery,1,From Keeper,Toni Kroos,5574.0,Right Center Midfield,86,Real Madrid,220,"['0b034cdf-b1bb-4bdf-9b22-3ad9144f23e2', 'b4a178e7-30bd-4cab-9eff-79c94802f550']",24,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:24.389,Pass,
,,,,,,,,,,,,,,1.426547,,,,,,,,,,,,,,,,278f4733-57f3-4412-a0e1-97e7e9dbd6a4,1315,,"[56.2, 59.0]",3825820,34,,,,0.50307035,,Left Foot,,,"[73.1, 68.3]",,Ground Pass,,19.289894,,,Gareth Frank Bale,6399.0,,,,,,1,From Keeper,Danilo Luiz da Silva,3063.0,Right Back,86,Real Madrid,220,['29ef386a-6bea-472c-888d-a04548db8b3b'],28,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:28.539,Pass,
,,,,,,,,,,,,,,1.319998,,,,,,,,,,,,,,,,d2b9329d-ff50-4b26-80bc-ce103b16f7a9,1318,,"[63.6, 65.3]",3825820,34,,,,-2.13229,,Left Foot,,,"[55.8, 52.9]",,Ground Pass,,14.649232,,,Carlos Henrique Casimiro,5539.0,,,,,,1,From Keeper,Gareth Frank Bale,6399.0,Right Wing,86,Real Madrid,220,['68ef3820-78fc-4b30-be0b-200a7b1a211f'],31,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:31.415,Pass,
,,,,,,,,,,,,,,1.999997,,,,,,,,,,,,,,,,0f405cc4-b380-4c2f-bf8c-b98e2b2e281f,1321,,"[55.1, 52.1]",3825820,34,,,,-1.510177,,Right Foot,,,"[57.2, 17.5]",,Ground Pass,,34.66367,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Keeper,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,86,Real Madrid,220,['167b455c-bf3c-44dc-aa8f-90d7dc64dd33'],33,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:33.575,Pass,
,,,,,,,,,,,,,,1.839997,,,,,,,,,,,,,,,,57ce759f-9f33-4351-b5cd-400777d992f4,1324,,"[56.8, 24.1]",3825820,34,,,,1.915015,,Left Foot,,,"[51.1, 40.0]",,Ground Pass,,16.890825,,,Raphaël Varane,5485.0,,,,,,1,From Keeper,José Ignacio Fernández Iglesias,5202.0,Left Center Back,86,Real Madrid,220,['323f6d02-c827-4ec7-a6de-9e509ce21d9a'],36,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:36.415,Pass,
,,,,,,,,,,,,,,1.630185,,,,,,,,,,,,,,,,9880affd-0868-4773-8c61-4bec5dbeab9f,1327,,"[43.0, 24.9]",3825820,34,,,,-1.2032875,,Right Foot,,,"[50.7, 4.9]",,Ground Pass,,21.431053,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Keeper,Raphaël Varane,5485.0,Right Center Back,86,Real Madrid,220,['852cbc1a-9146-4828-8302-86b911de3062'],40,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:40.775,Pass,
,,,,,,,,,,,,,,0.851959,,,,,,,,,,,,,,,,5101da51-fd00-4198-beee-b045a43c4f83,1331,,"[62.4, 3.3]",3825820,34,,,,-0.08430673,,Right Foot,,,"[76.6, 2.1]",,Ground Pass,,14.250614,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Keeper,José Ignacio Fernández Iglesias,5202.0,Left Center Back,86,Real Madrid,220,"['63ca4d3b-9b8b-4c44-8a6e-877c761e20cf', '97f0478c-e6c0-4bcd-93a6-9cce74519eca']",44,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:44.296,Pass,True
,,,,,,,,,,,,,,0.663481,,,,,,,,,,,,,,,,8fda1a8e-ee4a-4a2c-8e32-c7183ee556fb,1335,,"[72.7, 3.7]",3825820,34,,,,3.0940096,,Left Foot,,,"[60.1, 4.3]",,Ground Pass,,12.614278,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Keeper,Marcelo Vieira da Silva Júnior,5552.0,Left Back,86,Real Madrid,220,"['17347526-afad-48c0-8621-dc527610bdd8', '3d20aabb-26cc-4c0d-a7fa-1022b67ecf3d']",46,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:46.813,Pass,True
,,,,,,,,,,,,,,0.762105,,,,,,,,,,,,,,,,533981c1-23af-428a-ac2e-cb0092cad4c3,1338,,"[57.0, 7.0]",3825820,34,,,,1.6373645,,Right Foot,,,"[56.6, 13.0]",,Ground Pass,,6.0133185,,,Carlos Henrique Casimiro,5539.0,,,,,,1,From Keeper,José Ignacio Fernández Iglesias,5202.0,Left Center Back,86,Real Madrid,220,['cc29e85e-b8f9-41d2-a759-095a468d9a2d'],48,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:48.737,Pass,
,,,,,,,,,,,,,,2.721462,,,,,,,,,,,,,,,,2f5230d0-5b67-49f1-9fa1-7d28299fd4f3,1341,,"[55.1, 21.6]",3825820,34,,,,1.3312284,,Right Foot,,,"[66.8, 69.5]",,High Pass,,49.308216,,,Danilo Luiz da Silva,3063.0,,True,,,,1,From Keeper,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,86,Real Madrid,220,['29b3eb88-75a5-4589-aae3-24d059c3d866'],51,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:51.499,Pass,
,,,,,,,,,,,,,,0.763203,,,,,,,,,,,,,,,,14899e43-24f6-42b9-94b9-f8d03790dfab,1344,,"[82.9, 71.6]",3825820,34,,,,-0.93769795,,Right Foot,,,"[92.0, 59.2]",,Ground Pass,,15.380833,,,Gareth Frank Bale,6399.0,,,,,,1,From Keeper,Danilo Luiz da Silva,3063.0,Right Back,86,Real Madrid,220,['3ee97e62-cce7-45d2-b93b-a487ae5c1f4c'],57,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:57.616,Pass,
,,,,,,,,,,,,,,0.653154,,,,,,,,,,,,,,,,f7a503ad-06c9-47d0-a417-8c0d143ced4c,1347,,"[91.2, 58.6]",3825820,34,,,,-1.6506263,b4764393-629f-450a-9224-24a4b4bf4f5d,Left Foot,,,"[90.6, 51.1]",,Ground Pass,,7.5239615,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,True,,,,,1,From Keeper,Gareth Frank Bale,6399.0,Right Wing,86,Real Madrid,220,['9310cbfb-8dc7-4eab-a181-d5a2826e6c99'],58,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:58.843,Pass,
,,,,,,,,,,,,,,3.851827,,,,,,,,,,,,,,,,f12ff0c2-8928-4dc0-a820-dfbaa01ba0a6,1353,,"[6.3, 43.0]",3825820,35,,,,0.16315217,,Right Foot,,,"[71.3, 53.7]",,High Pass,,65.87481,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,87,Sevilla,213,['44e11268-73eb-446d-82f0-905e0178796c'],13,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:13.162,Pass,
,,,,,,,,,,,,,,0.876658,,,,,,,,,,,,,,,,4cd47bc2-54c5-4660-93c5-a0c40035dd78,1360,,"[48.2, 14.7]",3825820,35,,,,1.6560591,,Left Foot,,,"[47.2, 26.4]",,Ground Pass,,11.742658,,,Carlos Henrique Casimiro,5539.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,88,Real Madrid,220,['0e71da2a-ecf7-4cda-a54e-17637fd27d93'],19,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:19.655,Pass,
,,,,,,,,,,,,,,0.998026,,,,,,,,,,,,,,,,52646e5f-7a07-45e8-b336-d78950dda56c,1363,,"[47.2, 26.6]",3825820,35,,,,2.0038857,,Right Foot,,,"[38.6, 45.2]",,Ground Pass,,20.49195,,,Raphaël Varane,5485.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,88,Real Madrid,220,['6be9cc4f-8fa5-4ebd-9061-98119c4ec12b'],21,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:21.092,Pass,
,,,,,,,,,,,,,,0.947196,,,,,,,,,,,,,,,,76769a6a-070a-4030-a9c4-bfdf262a0e7a,1366,,"[39.4, 48.1]",3825820,35,,,,1.218404,,Left Foot,,,"[45.1, 63.6]",,Ground Pass,,16.514841,,,Danilo Luiz da Silva,3063.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,88,Real Madrid,220,['9b07acc4-e8fc-4d7a-8963-da3e6644761e'],23,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:23.010,Pass,
,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,,30909959-519f-448a-8f60-0d1f517c64d5,1369,,"[47.2, 63.8]",3825820,35,,,,0.50091106,,Right Foot,,,"[65.1, 73.6]",,Ground Pass,,20.407106,,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,88,Real Madrid,220,['8ab3cca8-4847-4d85-bcf6-06873e57bf41'],25,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:25.597,Pass,
,,,,,,,,,,,,,,0.787578,,,,,,,,,,,,,,,,c3cdb326-e746-4f3b-83fa-beda2acc5c5a,1372,,"[76.6, 72.6]",3825820,35,,,,-1.0303768,,Left Foot,,,"[83.5, 61.1]",,Ground Pass,,13.411189,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,88,Real Madrid,220,['fa0dee78-1a0d-4563-9328-b3de8b9b3682'],29,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:29.037,Pass,
,,,,,,,,,,,,,,1.007632,,,,,,,,,,,,,,,,cd0efebe-a6b8-4c06-8694-9f7123ff602b,1374,,"[84.4, 61.1]",3825820,35,,,,1.2673364,,Right Foot,,,"[87.5, 71.0]",,Ground Pass,,10.374006,,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,88,Real Madrid,220,['1e326c76-4661-4aa4-8f8f-8f2b1c4802ef'],29,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:29.825,Pass,
,,,,,,,,,,,,,,0.711167,,,,,,,,,,,,,,,,a58750e5-662a-4a1e-9415-52bfa016f073,1376,,"[88.5, 71.8]",3825820,35,,,,-1.2662854,,Left Foot,,,"[91.8, 61.3]",,Ground Pass,,11.006362,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,88,Real Madrid,220,['0c9d08f1-8c60-4678-b303-ee986a8b55d3'],30,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:30.832,Pass,
,,,,,,,,,,,,,,0.83692,,,,,,,,,,,,,,,,ec906d53-fbec-494f-a58d-c02df95e388d,1382,,"[19.4, 16.3]",3825820,35,,,,0.5369108,,Left Foot,,,"[27.8, 21.3]",,Ground Pass,,9.775479,,,Sergio Escudero Palomo,6718.0,,,,,Recovery,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,89,Sevilla,213,['7e8c8c73-2b9c-45fe-9d89-2ad7d8e06b90'],33,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:33.745,Pass,
,,,,,,,,,,,,,,2.987584,,,,,,,,,,,,,,,,6a6e6026-ffe1-47dc-9b8d-7d5b30ac8682,1385,,"[35.5, 19.4]",3825820,35,,,,0.77452904,,Left Foot,,,"[72.7, 55.8]",,High Pass,,52.046135,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Midfield,89,Sevilla,213,['50750d9d-e3e6-45e2-b08a-22a18ba1a5ea'],36,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:36.792,Pass,
,,,,,,,,,,,,,,1.151739,,,,,,,,,,,,,,,,159a31bd-6286-4863-b62c-64a5073b329c,1387,,"[72.7, 55.8]",3825820,35,,,,-1.849096,,Head,,,"[71.3, 50.9]",,Low Pass,,5.096077,,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,89,Sevilla,213,['22f58bdc-c0c9-4a7c-9119-d47af3e34bf0'],39,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:39.780,Pass,
,,,,,,,,,,,,,,0.168514,,,,,,,,,,,,,,,,83cfa0aa-aee1-4c2c-b14f-ace3c448d4f2,1390,,"[75.6, 50.7]",3825820,35,,,,-0.6998929,,Right Foot,,,"[77.5, 49.1]",,Ground Pass,,2.4839485,Incomplete,,Vicente Iborra De La Fuente,3497.0,,,,,,1,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Midfield,89,Sevilla,213,"['e50cead9-d1d9-4348-810b-0a43054a4660', 'ebf4b73d-f799-46a2-af53-7da8a50b248d']",41,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:41.706,Pass,
,,,,,,,,,,,,,,0.968125,,,,,,,,,,,,,,,,5bc9c64e-cb3a-4c0f-be41-e599fd84ae42,1395,,"[37.3, 31.9]",3825820,35,,,,0.4514531,,Left Foot,,,"[50.5, 38.3]",,Ground Pass,,14.669697,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,90,Real Madrid,220,['bdd7303c-cf57-4b22-9512-6eeb7cf76a76'],44,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:44.517,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,76d18fda-4023-4603-a32c-5d72d0b75e28,1398,,"[65.9, 46.5]",3825820,35,,,,0.81602925,,Right Foot,,,"[83.3, 65.0]",,Ground Pass,,25.397047,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Center Midfield,90,Real Madrid,220,['c899cda6-36b2-4457-b717-bec803171e9d'],48,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:48.965,Pass,
,,,,,,,,,,,,,,1.895289,,,,,,,,,,,,,,,,32900b58-90c4-4cb4-88b6-edf145ec4bd5,1401,,"[93.7, 69.1]",3825820,35,,,,-0.7797485,,Right Foot,,,"[111.5, 51.5]",,Ground Pass,,25.031979,Pass Offside,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,Through Ball,True,,1,Regular Play,Luka Modrić,5463.0,Left Center Midfield,90,Real Madrid,220,['dc007353-db7b-4924-a353-d3b197284ad2'],51,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:51.285,Pass,
,,,,,,,,,,,,,,3.553068,,,,,,,,,,,,,,,,0d29ab42-1f01-41e0-be1f-ed0dd3207dac,1403,,"[12.1, 32.2]",3825820,36,True,,,0.418734,,Right Foot,,,"[30.3, 40.3]",,Ground Pass,,19.921095,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,Free Kick,1,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,91,Sevilla,213,['d5c85afc-b5fe-4ce1-b491-5389f01737f0'],17,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:17.192,Pass,
,,,,,,,,,,,,,,1.853242,,,,,,,,,,,,,,,,3c2f4311-509e-4c03-a7b1-f36fc96798fd,1405,,"[30.7, 40.3]",3825820,36,True,,,-1.6033052,,Right Foot,,,"[30.3, 28.0]",,Ground Pass,,12.306502,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,91,Sevilla,213,['c8cfcc9e-1c41-4103-8fd4-fa6200e19a3b'],20,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:20.745,Pass,
,,,,,,,,,,,,,,1.374317,,,,,,,,,,,,,,,,0f9f67f8-6b45-487d-8f00-0b81d5f48205,1407,,"[37.4, 33.6]",3825820,36,,,,1.3615168,,Left Foot,,,"[39.8, 44.9]",,Ground Pass,,11.552056,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,91,Sevilla,213,['a6dc3316-07e6-4f78-b751-d0bcecd6ced2'],24,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:24.028,Pass,
,,,,,,,,,,,,,,1.319526,,,,,,,,,,,,,,,,1b20ea3b-dad4-4535-8077-ffb0fbb143da,1410,,"[40.8, 52.5]",3825820,36,,,,0.36841995,,Right Foot,,,"[62.3, 60.8]",,Ground Pass,,23.046474,,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,91,Sevilla,213,['6dd1f1bd-268f-4d39-92d6-aa09fbec6fbb'],25,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:25.918,Pass,
,,,,,,,,,,,,,,0.9745,,,,,,,,,,,,,,,,a90b6a18-6c8a-4645-b348-a8a9e21a9586,1413,,"[59.6, 69.0]",3825820,36,,,,1.246164,,Right Foot,,,"[63.1, 79.4]",,Ground Pass,,10.973149,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Free Kick,Diogo José Rosário Gomes Figueiras,10881.0,Right Midfield,91,Sevilla,213,['d1b9a8d9-7665-445a-bf36-b4002cd17fa1'],28,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:28.906,Pass,
,,,,,,,,,,,,,,1.346427,,,,,,,,,,,,,,,,4897ebd6-db94-49b2-9b20-34578407ad33,1416,,"[65.3, 76.4]",3825820,36,,,,-1.6425294,,Right Foot,,,"[64.1, 59.7]",,Ground Pass,,16.74306,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,91,Sevilla,213,['15026e54-e7ea-40b9-a1b2-842025a8f3d8'],31,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:31.820,Pass,
,,,,,,,,,,,,,,2.188282,,,,,,,,,,,,,,,,313c6ab4-6260-41c6-b158-21411c9a7382,1420,,"[76.0, 36.3]",3825820,36,,,,-1.1971307,,Right Foot,,,"[86.9, 8.5]",,Ground Pass,,29.86051,,,Benoît Trémoulinas,27483.0,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,91,Sevilla,213,['31bc01cd-d44b-4fa5-bafc-c78a1f41406a'],39,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:39.416,Pass,
,,,,,,,,,,,,,,1.157133,,,,,,,,,,,,,,,,64a9cead-9e23-4b0e-8ed4-0fb8f9941c04,1423,,"[88.0, 8.9]",3825820,36,,,,1.005647,,Left Foot,,,"[93.2, 17.1]",,Ground Pass,,9.709789,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,91,Sevilla,213,['5d08b146-edb7-43aa-a7e7-c2a1e24fdd5c'],44,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:44.002,Pass,
,,,,,,,,,,,,,,1.106428,,,,,,,,,,,,,,,,1f484b13-ab03-4fd7-b48e-48cd112591f3,1426,,"[91.4, 14.6]",3825820,36,,,,-2.6590793,,Left Foot,,,"[80.9, 9.1]",,Ground Pass,,11.85327,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Free Kick,Sergio Escudero Palomo,6718.0,Left Midfield,91,Sevilla,213,['fb6db66c-f256-4c64-a6eb-5c38c03139d0'],45,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:45.772,Pass,
,,,,,,,,,,,,,,0.72798,,,,,,,,,,,,,,,,5eadc15e-59fc-42e3-9b43-4e40bc89248c,1429,,"[81.1, 8.9]",3825820,36,,,,1.3532422,,Right Foot,,,"[83.2, 18.4]",,Ground Pass,,9.729337,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,91,Sevilla,213,['756c6176-310f-46d5-8fc3-0165698bfbdf'],47,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:47.518,Pass,
,,,,,,,,,,,,,,0.068411,,,,,,,,,,,,,,,,b0a8ea01-95d5-4896-8201-f56dcc3ec1ab,1438,,"[92.8, 16.7]",3825820,36,,,,1.0303768,,Left Foot,,,"[93.7, 18.2]",,Low Pass,,1.7492856,Incomplete,,,,,,,,,1,From Free Kick,Sergio Escudero Palomo,6718.0,Left Midfield,91,Sevilla,213,"['ad7323b1-f80e-4a5b-aa06-4f98f015dbaf', 'bdec8ade-cd66-49e4-920d-5bc62f0860e3']",51,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:51.935,Pass,True
,,,,,,,,,,,,,,1.391466,,,,,,,,,,,,,,,,5a6f9b96-55e8-40ed-aa80-a127f4b84a29,1440,,"[109.9, 0.1]",3825820,37,True,,,2.3740497,,,,,"[104.2, 5.6]",,Low Pass,,7.9208584,,,Sergio Escudero Palomo,6718.0,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,92,Sevilla,213,['2a12afbe-9c5f-40c3-b7e6-a42a3e27c118'],0,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:00.067,Pass,
,,,,,,,,,,,,,,1.190623,,,,,,,,,,,,,,,,a446f66a-f245-47dd-ba1c-0be574087f60,1442,,"[106.4, 6.5]",3825820,37,,,,1.4167471,,Left Foot,True,,"[111.4, 38.7]",,High Pass,,32.585888,Pass Offside,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Midfield,92,Sevilla,213,['51f4637a-51a3-412e-bef3-a9551c2c0072'],2,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:02.814,Pass,
,,,,,,,,,,,,,,3.729757,,,,,,,,,,,,,,,,d8e329ef-5eb6-4d96-acdd-20951a5ea9c4,1444,,"[10.6, 43.8]",3825820,37,,,,0.4843294,,Right Foot,,,"[66.1, 73.0]",,High Pass,,62.712757,,,Gareth Frank Bale,6399.0,,,,,Free Kick,1,From Free Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,93,Real Madrid,220,['692f1642-0d3a-4485-ba65-fcf048b1ebcb'],39,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:39.016,Pass,
,,,,,,,,,,,,,,1.204848,,,,,,,,,,,,,,,,ab8f6f0e-81ff-4c76-83b1-5094940c6824,1446,,"[66.1, 73.2]",3825820,37,,,,-1.3975507,,Head,,,"[68.9, 57.2]",,Low Pass,,16.243153,Incomplete,,,,,,,,,1,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,93,Real Madrid,220,['6baea275-ecd6-42c3-ae1a-7c8c40679cdf'],42,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:42.746,Pass,
,,,,,,,,,,,,,,0.726202,,,,,,,,,,,,,,,,6baea275-ecd6-42c3-ae1a-7c8c40679cdf,1447,,"[51.2, 22.9]",3825820,37,,,,-1.2436982,,Right Foot,,,"[53.1, 17.3]",,Low Pass,,5.9135437,,,Sergio Escudero Palomo,6718.0,,,,,Recovery,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,94,Sevilla,213,"['885a73c7-10be-4de6-a924-dc6618b9545f', 'ab8f6f0e-81ff-4c76-83b1-5094940c6824']",43,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:43.950,Pass,
,,,,,,,,,,,,,,0.622349,,,,,,,,,,,,,,,,6aeaf6e8-db4c-4fb0-b042-bb66a2e0eb31,1450,,"[53.1, 17.3]",3825820,37,,,,2.3996453,,Left Foot,,,"[48.3, 21.7]",,Ground Pass,,6.511528,,,Grzegorz Krychowiak,3637.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Midfield,94,Sevilla,213,['c1d21038-d635-4d1a-abc4-95bca1c71c71'],44,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:44.771,Pass,
,,,,,,,,,,,,,,0.878445,,,,,,,,,,,,,,,,460eef4b-5efd-483a-8b33-362291db0b0e,1453,,"[47.2, 23.8]",3825820,37,,,,1.3567356,,Right Foot,,,"[48.7, 30.7]",,Ground Pass,,7.0611615,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,94,Sevilla,213,['a6f6c55a-2dfc-464f-aaad-06f2723f43a7'],45,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:45.997,Pass,
