bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,af2f395f-9eed-4851-8acb-cf1babd5e8e9,1652,,"[68.7, 33.0]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,99,RC Deportivo La Coruña,219,['6b14b21f-cc20-4668-85cd-8f26e86f4e73'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:09.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce97cd1-c648-4816-ae71-2fac8e0d09e7,1656,,"[36.4, 18.8]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,99,RC Deportivo La Coruña,219,['7fb43e48-6de5-4c7b-901d-53d3d67094de'],13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:13.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,225d6263-e84a-4026-8adf-a53f22ca2208,1661,,"[48.6, 5.2]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,99,RC Deportivo La Coruña,219,"['66fcae6b-7b13-4584-940a-16c5d7c708ad', 'cf1fc062-8792-49ed-843d-c0435f6b08bd']",17,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:17.213,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538caa7-a2c8-4cd5-ad67-f775487f8caa,1664,,"[33.7, 4.4]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,99,RC Deportivo La Coruña,219,['fdb65483-c580-477b-8b37-ac0b32d30205'],19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:19.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4cabb4-0588-4948-a6c7-b4382a766582,1669,,"[47.0, 52.4]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,100,Athletic Club,215,['8ccb2745-2ff7-4775-a1b4-fe1dfc6ddd76'],25,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:25.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,655fd22c-5f97-4a5d-9300-24525bf41169,1673,,"[51.8, 59.0]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,100,Athletic Club,215,['750b8573-e005-469c-bafc-1a48d1741a42'],27,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:27.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc1b796-70e7-4c85-b417-d0e5abdb4f5d,1676,,"[65.2, 72.8]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,100,Athletic Club,215,['27974706-108a-4d98-83a2-dd1e2a471876'],29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:29.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ebffd20-5dd4-426c-a2d8-1e89d34518e6,1683,,"[6.8, 40.9]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,101,RC Deportivo La Coruña,219,['b48b8302-e606-41a1-af5e-570b1edb7358'],35,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:35.923,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b11f5e69-785b-4b28-9c82-fc15708fbf08,1685,,"[64.1, 35.6]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,101,RC Deportivo La Coruña,219,['19e4165e-9c21-418a-898d-91ca755f16a0'],38,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:38.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3639943b-92ae-4497-9f37-2a4370e8516f,1691,,"[86.2, 18.0]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,101,RC Deportivo La Coruña,219,['50fb4829-189f-4c02-91b8-d2b153eb8746'],43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:43.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,419b9833-c907-42aa-95b0-106d6fdd8c21,1696,,"[44.0, 77.2]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,101,RC Deportivo La Coruña,219,['96fbf92e-8d7a-447c-92bb-7bf5f9ab2bc4'],47,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:47.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd11ccce-aa64-4c57-bb98-67c5c604bd85,1699,,"[29.6, 68.4]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,101,RC Deportivo La Coruña,219,['be5e6280-65ef-4d72-8868-29cdd9363f49'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:49.097,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,605b67e2-2ef3-44f8-92e7-7f17d5642bea,1702,,"[77.4, 79.5]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,101,RC Deportivo La Coruña,219,['e498fe88-97ca-4526-aa07-9b539a2b110a'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:52.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85a3c366-fb0f-40d8-acba-f14ab23fbbf0,1705,,"[59.1, 1.4]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,102,Athletic Club,215,"['55d2e4d3-0708-4268-b71a-1b801e4f111d', '562ca306-9f5e-4cee-a753-ec09b72312e6']",54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:54.287,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,099b393c-a790-4da2-b39a-1e077fbfded4,1708,,"[67.4, 10.7]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,102,Athletic Club,215,['25a57fe0-0b11-4327-b85d-1c9cef7f903b'],55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:55.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8908e8b8-a69a-4541-bb45-3c81266a30b4,1711,,"[66.3, 29.9]",3825630,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,102,Athletic Club,215,['401e89c4-9bda-4ec1-97e3-53276402e54e'],58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:58.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54756dbd-a5ba-49e0-9402-97cbea910faf,1715,,"[79.9, 53.1]",3825630,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,102,Athletic Club,215,['b04990b9-17b1-4ba0-a917-4d4c97514541'],2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:02.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12aefd10-a550-4d58-9381-c3e459577ca9,1727,,"[56.9, 72.8]",3825630,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,104,Athletic Club,215,"['174eaf2e-e6de-4292-bd9c-fc4cfe25b82a', 'bd604f5a-f7de-447b-8232-4d5eb2b46600']",43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:43.797,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4309101b-466a-4605-8811-5f6d45383427,1732,,"[34.3, 48.3]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,105,Athletic Club,215,['e305f513-ccd1-4e01-a41c-a987f1456c19'],6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:06.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ce1576d-d5d0-48ed-9db8-7ed3f42964a0,1735,,"[43.3, 63.5]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,105,Athletic Club,215,['08c4e233-a144-4895-9393-03fb64ea5706'],8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:08.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27932d6b-02cf-47b0-9a38-cecec439e86f,1738,,"[14.7, 44.7]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,105,Athletic Club,215,['b2470644-5dad-4ed1-8494-948d49074cd3'],12,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:12.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a0102e-f52e-4186-a66c-82504b64e470,1741,,"[28.3, 48.7]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,105,Athletic Club,215,['e31d711b-d25b-4c43-8b8e-cc07d498c8fb'],15,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:15.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f3f0686-c862-4df3-ae43-89a1ed4b8f32,1744,,"[43.5, 68.4]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,105,Athletic Club,215,['9fd004d3-64ec-44d0-bddf-4150ecc6fe40'],18,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:18.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5637caa8-ecd1-48aa-aa7d-5a5c7272c27a,1747,,"[73.4, 63.5]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,105,Athletic Club,215,['159cf2ca-f3fb-4494-be70-b1e78a1036c2'],21,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:21.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,915c68ba-9836-4abf-99e7-05ab65de93cc,1751,,"[94.8, 74.0]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iñaki Williams Arthuer,6393.0,Right Wing,105,Athletic Club,215,['42fa64a2-afb6-4e18-97d8-e62c5874e0ba'],24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:24.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed70442-47e8-4d3b-819c-db66d2532837,1759,,"[24.2, 13.6]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,106,RC Deportivo La Coruña,219,['af69bb62-38c4-4472-b2ac-079771b90c82'],34,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:34.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,234813c6-cb6c-40a6-a905-6f949c3580ff,1762,,"[42.2, 10.9]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,106,RC Deportivo La Coruña,219,['5376cabd-6093-4c3c-909e-ede7ed5e2438'],36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:36.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8803d56-e6d9-4139-928b-b622bdce2b03,1767,,"[35.3, 8.3]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,106,RC Deportivo La Coruña,219,['8e13c43f-b979-4054-8cf2-d62fb4f58b4c'],40,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:40.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15eb21ab-89ea-4d76-848f-826d42bd77da,1770,,"[49.1, 16.6]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,106,RC Deportivo La Coruña,219,['f02cbdee-e8dd-44c6-b2ad-774eaf6e3bfa'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:43.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdfc457c-a5fc-48bd-9502-da747b6486cf,1773,,"[47.2, 10.2]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,106,RC Deportivo La Coruña,219,['f7782c81-1f45-46e8-8675-ae8547832345'],44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:44.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8c4bbf-1ab0-40b4-8b42-0fcc6206f956,1776,,"[35.5, 22.7]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,106,RC Deportivo La Coruña,219,['91c3745e-fba3-441b-915b-16baf8c7732a'],45,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:45.589,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bee11889-5baf-432e-ab02-1c508aa372f7,1779,,"[91.3, 37.1]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,106,RC Deportivo La Coruña,219,['a19a24b7-1afa-4ee6-9ae8-9ba132499977'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:49.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,53c06ae9-e734-4aa9-bdec-b811b78dfa51,1782,,"[42.7, 51.0]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,106,RC Deportivo La Coruña,219,['108ba0b1-8e72-4470-9e6b-23f4d49a2157'],51,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:51.519,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3d11bab8-0cc3-4466-aff1-89266c57ecbd,1786,,"[91.5, 32.4]",3825630,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,106,RC Deportivo La Coruña,219,['669ba9f5-5f4a-4a93-a2a3-308b768a1d1b'],57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:57.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e898b8d-b1d7-4815-83e6-3365876605ac,1793,,"[56.8, 34.9]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,106,RC Deportivo La Coruña,219,['8daad3a7-990e-47f2-ac48-590763b36681'],3,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:03.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a4b2877-cdb5-4466-904f-905512fd7bca,1798,,"[63.8, 41.7]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,106,RC Deportivo La Coruña,219,['811cb994-a1c5-4e96-bebd-32e795fdef31'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:07.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f82df6e-f402-494a-a2fd-40e4085deef2,1800,,"[61.6, 49.5]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Domínguez Lamas,24234.0,Right Defensive Midfield,106,RC Deportivo La Coruña,219,['bd3aa798-dc58-4b0e-8b57-4d8729d0880a'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:08.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81261110-9208-497c-b293-d9154ca2e286,1803,,"[63.8, 77.2]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,106,RC Deportivo La Coruña,219,['96f66471-4107-47a3-bf87-a74c42db6d70'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:11.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d2c8f11-25dd-4209-ac82-d01441152c14,1806,,"[54.9, 68.6]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,106,RC Deportivo La Coruña,219,['fc2f94d5-43a3-4f6e-90dc-7bf9df986a18'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:14.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06368d11-7abb-4e56-b08e-ab8f83657b68,1809,,"[54.9, 54.7]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,106,RC Deportivo La Coruña,219,['f6211efb-e253-4896-88ef-e5640dd407da'],17,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:17.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dde2075-f0ca-43fc-adb5-e9346213ca55,1812,,"[103.5, 23.3]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,106,RC Deportivo La Coruña,219,['c2333982-2aa7-43e9-8932-800d79310f8a'],19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:19.835,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,374de7b5-8a12-4df1-81f4-e8fb0a7ea8cd,1817,,"[99.7, 34.9]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,106,RC Deportivo La Coruña,219,['7e3efac7-0976-42d1-bafc-4d09f95551da'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:23.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808e86c-570e-4098-bf28-92a9c87755f2,1822,,"[25.6, 55.0]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,106,RC Deportivo La Coruña,219,"['5f087a5e-ef23-4d68-87b5-487aaadc66b8', 'f1631517-3e02-4503-bdad-aadf51255bf0']",26,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:26.026,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e62ac435-4871-4927-8fe8-a93598028253,1833,,"[71.4, 46.7]",3825630,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,107,Athletic Club,215,['19708096-ce78-4edb-81c6-6482a3b533de'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:59.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,893d09c9-73d1-4bb6-b8c6-4df3d994bd98,1836,,"[78.3, 46.1]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,107,Athletic Club,215,['452ff4ad-9997-4d02-844b-e193ba00e410'],1,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:01.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fd6fd23-7644-4a86-a966-1587ece2a102,1839,,"[73.9, 38.4]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,107,Athletic Club,215,['5b73a540-219d-44bb-a85a-cc3a99f44d67'],2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:02.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790b7bb-5ea1-4468-bc3f-b630d6ef8d9e,1849,,"[47.5, 52.0]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,108,RC Deportivo La Coruña,219,['e4404293-7c6f-4188-8699-1bd2b8b7fc9a'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:06.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e26998-310e-4c51-8dcd-e494addf5797,1852,,"[31.7, 61.2]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,108,RC Deportivo La Coruña,219,['f26b67ec-0eda-4dd2-b0e8-e6fbebb273fa'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:09.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a3129e-7392-4100-8211-dc7e7fe04936,1856,,"[62.8, 7.4]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,109,Athletic Club,215,['c7c81ee7-cf80-4979-83c6-2c715c08aad5'],16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:16.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df77977e-38fc-407a-88c7-0fdeddc17740,1858,,"[18.5, 41.2]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,109,Athletic Club,215,['9d821842-b234-4fd1-bee5-dba16568487b'],24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:24.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc0588f-73cc-432c-88be-478e638bda7c,1860,,"[96.2, 69.2]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,109,Athletic Club,215,['fd7b4c5b-321b-4baa-b3d7-6746e344700b'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:31.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e12d2b9-301e-4f41-ac8b-efbaebd165fa,1868,,"[2.6, 9.3]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,109,Athletic Club,215,"['62269ad4-410c-4b96-8965-0b0bb81919cb', '989e3879-b85e-4352-903b-0beb8feb373e']",43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:43.015,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87af6033-acd8-49e4-9a02-d3bac9eed277,1872,,"[117.1, 74.9]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,109,Athletic Club,215,['35c65872-1a99-405b-af99-e70dc63338dc'],46,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:46.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb4432c-7d74-4e88-a566-3322bf781026,1876,,"[111.5, 62.9]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,109,Athletic Club,215,['6eaefbfc-8d73-4896-92c3-4b92759076ad'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:47.695,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,87585e11-edfa-4867-b437-109e21af5197,1880,,"[116.4, 54.3]",3825630,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,109,Athletic Club,215,['8b2245d4-f6d3-4736-9832-d8c928f61d6b'],49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:49.215,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d29d26bc-0ea7-4141-a699-8f5706d19424,1882,,"[67.6, 7.7]",3825630,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Navarro i Corbacho,6913.0,Left Back,110,RC Deportivo La Coruña,219,['ceb2d95f-8e8b-4df1-be34-02b8e04ce0cf'],17,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:17.935,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5442fde5-5b91-4a09-afeb-0f3e4099ebe3,1886,,"[59.1, 58.3]",3825630,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,110,RC Deportivo La Coruña,219,['8766f9e6-d170-45ec-bc46-39da8e7c21b1'],21,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:21.833,Ball Receipt*,
