bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c9d67c-3c0f-471f-860a-1a01947c2162,2957,,"[64.5, 17.9]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,157,Atlético Madrid,212,['f797c7d0-9dd9-4365-8eb4-ff1ac7273186'],12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:12.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713197a5-3367-4824-a388-f267d5b3f404,2960,,"[62.6, 28.7]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,157,Atlético Madrid,212,['8f129db7-2540-4c95-a464-de4c10db72ea'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:14.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106f83d5-eb1b-49a0-89d6-fcebdeadbed6,2963,,"[73.2, 41.4]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Center Forward,157,Atlético Madrid,212,['c55ad056-d1e6-4a98-976a-6c0db79719b1'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:16.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333a2162-3d71-4d94-9ee0-8d86c64915af,2966,,"[81.5, 42.0]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,157,Atlético Madrid,212,['d407995a-6cd9-4eac-a93a-188b83e6fcfc'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:18.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eb0cbc2-20cf-4263-94ea-840448843385,2968,,"[79.6, 72.1]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,157,Atlético Madrid,212,['1b149aed-cfba-4a34-bb78-6cdf0c737dd0'],21,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:21.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f896b4ff-de93-49f4-93da-7a67974443ed,2971,,"[84.8, 54.0]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Center Forward,157,Atlético Madrid,212,['0c4e4044-07e1-4b3a-81b1-161022ea9be5'],25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:25.358,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7878c6-6599-4d19-9fde-e93d9870439e,2974,,"[93.7, 36.6]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,157,Atlético Madrid,212,['350f39b4-8282-4d55-9f0e-48ba271ba256'],27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:27.524,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0ed867-a183-4465-af50-b15a79c64461,2982,,"[106.8, 62.0]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,157,Atlético Madrid,212,['ba650bf5-91b4-4ec0-9617-e5124239dd9b'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:32.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2da669d2-b60e-4678-8469-1170fdd9f509,2994,,"[4.0, 71.8]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,158,Granada,1049,['640396e8-68db-4e1f-8bc2-58d01ab3ac62'],46,,,,,,,,,,,,,,,,,,Granada,1049,00:32:46.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e0992a-ba9d-456f-a31f-8fe87660f654,2996,,"[7.2, 76.8]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Back,158,Granada,1049,['ee3fadc0-fdc8-481d-8c12-a11b3d2770c4'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:32:47.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f135aa2d-9776-4d14-b3fd-f01b08e56a8c,3000,,"[75.5, 25.1]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,159,Atlético Madrid,212,['f4581e01-a8ae-4ac6-9723-e7240441caa2'],52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:52.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c74d1c60-4549-413a-977f-176c1e1746f1,3002,,"[69.4, 33.4]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,['e8601cc0-d09b-460e-b817-f8faf3da531a'],52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:52.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3b5705-8887-429c-a830-8cf7a5d2b189,3013,,"[93.5, 4.6]",3825834,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,159,Atlético Madrid,212,['570dc248-81bf-4989-9ddb-6694486a0368'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:58.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39dcb37c-c799-48cb-9a62-d6f427a4abd2,3016,,"[70.0, 15.8]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,159,Atlético Madrid,212,['f42dc3df-d207-494f-9780-f6d19c20f871'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:01.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2e8594-9f55-483d-a76e-71948c6c6c81,3019,,"[78.4, 26.9]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,['a9e67552-5d1c-4461-96cc-56933bf80ce6'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:04.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab6c768-2578-436e-8a63-c8c292ebc22b,3022,,"[68.3, 77.7]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,159,Atlético Madrid,212,['95ab87ad-979f-4c70-865d-d5c7c5505d3a'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:10.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21d59e08-ccb0-456a-ad68-424b80589368,3025,,"[49.8, 65.6]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,159,Atlético Madrid,212,['27145374-1581-4979-a9fd-c97c3245b441'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:13.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82dba1ed-c69c-4ec9-a68a-c76efea32087,3028,,"[53.5, 50.9]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,159,Atlético Madrid,212,['f8c56e83-dab5-4659-ab69-c8c0c4d2fbe5'],15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:15.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5336a131-85f1-456b-89ad-18b40e7b06d7,3031,,"[65.3, 44.3]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,['e2a90f22-8db0-456d-8d4d-4a080bb0595d'],17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:17.607,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51fc3155-a73b-4f45-a55b-9e620ff90a6d,3033,,"[60.4, 65.0]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,159,Atlético Madrid,212,['ddf6aa0c-5a7b-4d8c-83d4-45674a6b6c88'],17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:17.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9378e670-926a-4fba-a9b9-3f576423b434,3036,,"[52.8, 37.7]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,160,Granada,1049,['8ca4334c-d3eb-4861-af11-2e68cc5fcb64'],20,,,,,,,,,,,,,,,,,,Granada,1049,00:33:20.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37aae1ab-da5b-4d0f-9807-dc7c2780f21b,3038,,"[57.0, 32.2]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Center Attacking Midfield,160,Granada,1049,['a394bbce-6e92-4697-ac6a-0a59457b9be4'],21,,,,,,,,,,,,,,,,,,Granada,1049,00:33:21.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b479efd-71af-4934-a333-05e2e2440b15,3045,,"[59.3, 4.2]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Biraghi,7158.0,Left Back,161,Granada,1049,['fdd6a826-537f-45fc-b1a5-182cb2a1039e'],36,,,,,,,,,,,,,,,,,,Granada,1049,00:33:36.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524e9fbb-1041-4610-a0ab-83743c095754,3048,,"[74.5, 3.0]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,161,Granada,1049,['57e455b9-1d04-40be-bf32-bc9fa4c44c30'],38,,,,,,,,,,,,,,,,,,Granada,1049,00:33:38.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af64929c-2124-4fe5-8e46-bbfea73d1739,3051,,"[95.7, 6.2]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Center Attacking Midfield,161,Granada,1049,['2bc05f09-1a54-4b54-bdd3-3379a1c48de2'],40,,,,,,,,,,,,,,,,,,Granada,1049,00:33:40.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f019b3fe-2f35-4ab6-95c8-6b3966ce011b,3059,,"[29.9, 77.0]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,162,Atlético Madrid,212,['cf16d275-25e0-44c0-9d7d-453e856593bc'],47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:47.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8624eeb4-3fc4-452b-b9de-48f6d348e2cb,3062,,"[28.8, 72.5]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,162,Atlético Madrid,212,['a6000ab9-8c57-4b4e-8f6d-cca6e7794ba8'],50,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:50.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ac79d8-2029-4d5e-8891-255cc8cb2ecb,3065,,"[17.8, 57.7]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Right Center Back,162,Atlético Madrid,212,['07ce5cba-fe54-42e1-b7e2-018a31a57c32'],53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:53.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624c5ab8-2dfb-4287-b9fc-e9d19fe9d758,3068,,"[23.4, 36.4]",3825834,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,162,Atlético Madrid,212,['2f1ce0e2-d912-4460-9bda-c5d363f6d8f9'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:56.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5137409-5423-4fe2-a2bb-ae59aad568eb,3075,,"[59.4, 47.1]",3825834,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,164,Atlético Madrid,212,['0c173ac4-d538-40ef-9356-90124779f333'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:29.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a00f5b-63a9-4384-b77d-c40a0b695475,3078,,"[102.7, 72.9]",3825834,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,164,Atlético Madrid,212,['f0cb8856-0115-45d9-ad22-9708c8e11e1d'],37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:37.132,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc3b2b8-0a75-4f66-8797-b6d591b20321,3081,,"[112.6, 51.7]",3825834,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,164,Atlético Madrid,212,['fea1b90e-9a1b-4006-868d-0242874267df'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:38.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1d1466-e906-43af-aff3-ff0ef4c1d8ea,3085,,"[101.0, 72.2]",3825834,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óliver Torres Muñoz,12021.0,Right Midfield,165,Atlético Madrid,212,"['07481bc0-fff9-4829-9530-d7a80e34ce7f', '25e11eda-667e-4503-bde7-336eb412eb46']",52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:52.490,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741fcc22-3a30-4bf8-aae4-20ecf4884dd9,3088,,"[108.6, 77.3]",3825834,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,165,Atlético Madrid,212,['baaa8bba-4bef-488f-8ab6-90c9557218df'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:56.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72fad775-95e5-4c0a-a1cb-724fa1e0fb82,3092,,"[112.3, 36.9]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Left Center Forward,165,Atlético Madrid,212,['f8c1ec84-514c-4292-bdb9-f3603d166c6d'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:00.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4fd50f6-7dcb-471e-af7b-45380ee4351c,3097,,"[55.4, 5.6]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,David Barral Torres,26248.0,Center Attacking Midfield,166,Granada,1049,['5e92d6e6-b5de-4875-8520-6690ba1fbf0d'],11,,,,,,,,,,,,,,,,,,Granada,1049,00:35:11.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c1a37b7-ec19-47f3-8843-caa9f95f0b19,3100,,"[43.8, 13.5]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,166,Granada,1049,['02f31c22-1342-43f9-9f86-681bb08e3990'],14,,,,,,,,,,,,,,,,,,Granada,1049,00:35:14.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36db635-7fdb-4bb8-a806-dbdc599c8091,3102,,"[39.8, 3.0]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Isaac Cuenca López,26776.0,Left Wing,166,Granada,1049,['c4653c34-f5b9-47b7-95ea-fbb545650740'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:35:15.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d35472d-f3e9-401d-ac10-420f55ccbd0e,3105,,"[28.5, 16.2]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cristiano Biraghi,7158.0,Left Back,166,Granada,1049,['7ee65627-d426-4c1e-ab15-44cebe3735b5'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:35:17.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa4bfec-86a6-48f0-a585-eecb92c6991d,3108,,"[28.5, 32.2]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,166,Granada,1049,['1921e405-1d55-4cce-8dc4-e7b443837c12'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:35:19.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db6da590-c38b-4334-985a-6a6c7c05af3c,3111,,"[56.6, 74.5]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rubén Rochina Naixes,6680.0,Right Wing,166,Granada,1049,['f421ae51-9559-4083-b707-125bcf7de53f'],24,,,,,,,,,,,,,,,,,,Granada,1049,00:35:24.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583a3562-9ad9-4cc8-b0d3-380fda50ed14,3114,,"[39.1, 64.5]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rubén Salvador Pérez Del Mármol,6599.0,Right Back,166,Granada,1049,['2ab7836f-c849-425c-91cf-59ee8d729249'],27,,,,,,,,,,,,,,,,,,Granada,1049,00:35:27.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fdcada0-ad71-4ec3-a7c9-749c0b535733,3117,,"[63.4, 52.8]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,166,Granada,1049,['b2848d05-9106-48e8-b95c-1bd54f90abbb'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:35:31.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d7d2140-8bef-492b-bfac-cfa961e4d2dd,3129,,"[68.8, 49.2]",3825834,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Adalberto Peñaranda Maestre,6847.0,Center Forward,166,Granada,1049,['b4d2d07c-cf6b-406e-b086-e2beddf83315'],36,,,,,,,,,,,,,,,,,,Granada,1049,00:35:36.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8772295-b2ec-4c1c-99a4-a7ac2a42d522,3136,,"[85.3, 41.2]",3825834,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Rochina Naixes,6680.0,Right Wing,167,Granada,1049,['c858b59e-9789-43ac-ae3d-b525beafb0a7'],49,,,,,,,,,,,,,,,,,,Granada,1049,00:36:49.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3032b4-b41f-4942-93cf-de88c796aafe,3138,,"[84.0, 37.5]",3825834,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,167,Granada,1049,['1672140b-2b61-4374-b86e-b03053a2c653'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:36:50.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf6fbffc-a685-4b9e-983c-e100d1dfe37a,3140,,"[108.6, 35.4]",3825834,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Center Attacking Midfield,167,Granada,1049,['dc203184-2bd3-4857-82d0-19566c6c334e'],51,,,,,,,,,,,,,,,,,,Granada,1049,00:36:51.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7f12e97-70ae-4382-b7dd-7c9f4c3f2a2c,3145,,"[68.0, 10.3]",3825834,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,168,Atlético Madrid,212,['7cd47268-70ad-434c-bcec-96155f64f3e3'],22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:22.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9385c3ff-2505-49dd-b1f7-bbe920d18ada,3148,,"[90.8, 25.1]",3825834,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ángel Martín Correa,6377.0,Right Center Forward,168,Atlético Madrid,212,['a2192a75-920c-49fd-8c4c-585523738d02'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:24.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6898119-deb2-46d9-9eb0-45d7ba85e918,3153,,"[44.6, 47.7]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Rochina Naixes,6680.0,Right Wing,169,Granada,1049,['6001fe68-d7cc-4197-ad86-f58e92e43367'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:38:25.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3467ae-b146-4df8-9889-556b41e08528,3159,,"[67.6, 68.9]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Barral Torres,26248.0,Center Attacking Midfield,169,Granada,1049,['018dd13a-b295-48d4-8407-0976a3cc8b21'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:38:29.202,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f94ddc7-5737-4b08-8472-fbbe28d5f33f,3162,,"[62.0, 62.9]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,169,Granada,1049,['52e93e9b-a88e-4dcd-aae1-31085eff5bad'],30,,,,,,,,,,,,,,,,,,Granada,1049,00:38:30.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af568378-538c-4d4d-883f-b48064e146d5,3164,,"[58.4, 10.3]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,170,Atlético Madrid,212,['1d984f92-b55d-4923-8508-6600bdcfbdaf'],30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:30.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d0da4e-6e08-4380-af56-709d3c8c2b71,3167,,"[65.3, 18.9]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Center Forward,170,Atlético Madrid,212,['f49d59ff-4ad7-46a5-a32c-1f3433a0c26c'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:31.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735687d6-6bd4-41b4-8fe9-b10ab3446449,3169,,"[54.9, 23.5]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,170,Atlético Madrid,212,['71924e02-443c-4a98-9902-5b9acc6244df'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:32.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58db2c9a-d87e-475e-8d37-bf7cb7b654c4,3172,,"[57.5, 37.3]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,170,Atlético Madrid,212,['c76c5c36-ce1b-4225-b4e0-8ae1f96212bf'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:34.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae0be73a-d72a-44cc-bf3a-4ba1ba566680,3176,,"[51.1, 29.7]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,170,Atlético Madrid,212,['4f7b7ec6-21d5-432c-8686-cf7d28933bed'],37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:37.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a968c28c-0960-4491-8cd8-d66dbe2982a4,3179,,"[52.9, 19.9]",3825834,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,170,Atlético Madrid,212,['bb237487-ed6b-4f9f-9fa8-7bb3d5383486'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:39.119,Ball Receipt*,
