50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.650314,,,,,,,,,,,,,75081215-fa3d-4f12-ac2e-5ce20d946cad,14,,"[64.0, 69.5]",3825750,0,,,,0.43984258,,Head,,,"[72.5, 73.5]",,High Pass,,9.394147,,Incomplete,,Álvaro Cejudo Carmona,26723.0,,,,,,Recovery,1,From Kick Off,Francisco José Molinero Calderón,6865.0,Right Back,2,Real Betis,218,"['95d15604-642c-49e6-91ad-06aefabaf005', '9f4d68f0-8956-4d4c-956a-55937433cc4e', 'eef895be-9e85-4412-9cee-ef492496bc6f']",10,,,,,,,,,,,,,,,,,Real Betis,218,00:00:10.015,Pass,
,,,,,,,,,,,,,,,,,,0.994289,,,,,,,,,,,,,4e7423d1-4fba-4791-b717-d8f4bc927a3a,17,,"[68.9, 80.0]",3825750,0,,,,-0.3793409,,,,,"[83.7, 74.1]",,High Pass,,15.932671,,Incomplete,,Rubén Castro Martín,6832.0,,,,,,Throw-in,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,3,Real Betis,218,"['35dffd65-15ff-4c9b-bb09-916c05592686', '735cd438-bf73-4c3f-9f55-1588f489dbf9']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:00:21.809,Pass,
,,,,,,,,,,,,,,,,,,1.16457,,,,,,,,,,,,,35dffd65-15ff-4c9b-bb09-916c05592686,19,,"[36.4, 6.0]",3825750,0,,,,0.13599741,,Head,,,"[45.9, 7.3]",,High Pass,,9.588534,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,,Interception,1,From Throw In,Héctor Hernández Ortega,10754.0,Left Back,3,Real Betis,218,"['4e7423d1-4fba-4791-b717-d8f4bc927a3a', '833c212b-a423-4ec0-b47f-7e2802dc3684', 'f6231c00-5a31-486d-a824-7db318fa429d']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:22.804,Pass,
,,,,,,,,,,,,,,,,,,1.24116,,,,,,,,,,,,,9d1ee36b-894c-4967-a29c-19318e1c640d,24,,"[73.9, 72.2]",3825750,0,,,,-1.0452125,,Left Foot,,,"[82.6, 57.2]",,High Pass,,17.340416,,,,Francisco Portillo Soler,6873.0,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,3,Real Betis,218,"['9e6a1e64-01b3-4c7d-a5af-f2a6cc9d37cb', 'ae830504-a396-4015-9d7a-dd1c5f95c3f2']",24,,,,,,,,,,,,,,,,,Real Betis,218,00:00:24.528,Pass,True
,,,,,,,,,,,,,,,,,,0.719866,,,,,,,,,,,,,24a6053b-5813-45d9-a5c4-b158dd30ea64,28,,"[87.0, 59.7]",3825750,0,,,,1.5707964,,Right Foot,,,"[87.0, 75.8]",,Ground Pass,,16.1,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,Francisco Portillo Soler,6873.0,Left Wing,3,Real Betis,218,['2a09b3a3-f5ea-480a-aff3-e167fd4b3048'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:00:27.784,Pass,
,,,,,,,,,,,,,,,,,,0.872918,,,,,,,,,,,,,a4fe8dc4-63d6-4e70-8f43-bfcef5a040b0,32,,"[87.0, 76.0]",3825750,0,,,,-2.896614,,Right Foot,,,"[75.0, 73.0]",,Ground Pass,,12.369317,,,,Francisco José Molinero Calderón,6865.0,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,3,Real Betis,218,"['2a3c9bab-4bd8-402d-899e-b37e06253b21', '3f65edeb-2225-4f10-bd99-10a5d43a5e9b']",29,,,,,,,,,,,,,,,,,Real Betis,218,00:00:29.152,Pass,True
,,,,,,,,,,,,,,,,,,0.587175,,,,,,,,,,,,,7774e66d-d90c-401b-ae3e-2ca3944e4021,36,,"[74.8, 72.5]",3825750,0,,,,-0.1689175,,Right Foot,,,"[87.7, 70.3]",,Ground Pass,,13.086252,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Throw In,Francisco José Molinero Calderón,6865.0,Right Back,3,Real Betis,218,"['14ad34d2-c2b1-4529-a982-e2c881f1825d', 'fd249fc1-99f4-4f93-9920-3901c0f692e7']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:00:30.609,Pass,True
,,,,,,,,,,,,,,,,,,0.499512,,,,,,,,,,,,,6bc44e04-6a7e-420c-bfb9-3e8cd87f069f,39,,"[87.7, 70.3]",3825750,0,,,,1.7561443,,Left Foot,,,"[86.5, 76.7]",,Ground Pass,,6.511528,,,,Rubén Castro Martín,6832.0,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,3,Real Betis,218,['54465e14-5933-410a-8375-e50e6aa4c665'],31,,,,,,,,,,,,,,,,,Real Betis,218,00:00:31.292,Pass,
,,,,,,,,,,,,,,,,,,0.978432,,,,,,,,,,,,,65c14290-507e-452d-824e-ed8656a80e87,42,,"[86.5, 76.7]",3825750,0,,,,-0.16387154,,Right Foot,,,"[99.2, 74.6]",,Ground Pass,,12.872451,,,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,3,Real Betis,218,['d752f1e2-01fb-4035-a64b-b41feba45340'],32,,,,,,,,,,,,,,,,,Real Betis,218,00:00:32.891,Pass,
,,,,,,,,,,,,,,,,,,4.053575,,,,,,,,,,,,,ea5f789b-e1b8-440a-96a4-12c1cf3d4241,46,,"[105.3, 72.7]",3825750,0,,,,-1.7632979,,Right Foot,,,"[96.1, 25.5]",,High Pass,,48.088253,,Incomplete,,Francisco Portillo Soler,6873.0,,,True,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,3,Real Betis,218,"['101e4604-5afe-499d-9348-513d234dbdf2', 'ddb9948a-0793-4912-8624-3e09e1c96f0c', 'fe9a8a6f-e5c6-4a78-9186-3c1a01181677']",34,,,,,,,,,,,,,,,,,Real Betis,218,00:00:34.848,Pass,True
,,,,,,,,,,,,,,,,,,1.469454,,,,,,,,,,,,,74d2239c-10e8-4fad-9663-c47e18a79d25,50,,"[56.2, 69.9]",3825750,0,,,,1.6466001,,Left Foot,,,"[55.6, 77.8]",,Ground Pass,,7.922752,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,4,Real Sociedad,210,['0bf64b1b-a67b-4a1b-8517-2a7608991bc5'],42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:42.563,Pass,
,,,,,,,,,,,,,,,,,,2.371661,,,,,,,,,,,,,1fa82712-809f-4296-8d70-8715567f4b72,53,,"[55.6, 73.1]",3825750,0,,,,-0.042398818,,Left Foot,,,"[88.6, 71.7]",,High Pass,,33.029682,,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,4,Real Sociedad,210,['767072be-7bb0-48e3-ae48-e8810b0eab0f'],45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:45.197,Pass,
,,,,,,,,,,,,,,,,,,1.473601,,,,,,,,,,,,,71ab719c-0124-41e8-9a0d-6b6cb5662536,57,,"[87.7, 78.4]",3825750,0,,,,-3.0745292,,Right Foot,,,"[74.3, 77.5]",,Ground Pass,,13.43019,,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,4,Real Sociedad,210,['5b269eb0-8a81-4a53-9e2b-ba05c94485b7'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:51.620,Pass,
,,,,,,,,,,,,,,,,,,0.460124,,,,,,,,,,,,,d5f3868d-f84b-4510-adf9-238d1860b321,61,,"[80.7, 76.5]",3825750,0,,,,0.13552772,,Right Foot,,,"[87.3, 77.4]",,Ground Pass,,6.661081,,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,4,Real Sociedad,210,['d2dadcc1-8658-4124-b749-2c148a658ed5'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:54.657,Pass,
,,,,,,,,,,,,,,,,,,0.716991,,,,,,,,,,,,,92ae3905-0535-4022-92ba-eed57e2c8b66,65,,"[86.7, 79.1]",3825750,0,,,,-1.4226363,,Right Foot,,,"[87.7, 72.4]",,Low Pass,,6.7742157,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,4,Real Sociedad,210,"['4c0a1290-e3c3-446c-b46b-9f2c9e082cab', '50417fe0-7428-4f54-baec-0c65ceb6e657']",56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:56.006,Pass,True
,,,,,,,,,,,,,,,,,,1.57251,,,,,,,,,,,,,43b18951-cace-4ee4-9910-e572e87b3d35,70,,"[86.7, 75.5]",3825750,0,,,,-3.0890095,,Left Foot,,,"[75.3, 74.9]",,Ground Pass,,11.415778,,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,4,Real Sociedad,210,"['098a670c-4b65-4edc-92fe-20d05a183a52', 'e06d3fe8-2793-43a3-a0ae-24800989bff8']",57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:57.644,Pass,True
,,,,,,,,,,,,,,,,,,1.940387,,,,,,,,,,,,,6d44e474-b52b-415f-abae-4db8761957f9,72,,"[75.3, 74.9]",3825750,0,,,,-2.898626,,Right Foot,,,"[63.6, 72.0]",,Ground Pass,,12.054045,,,,Mikel González de Martín Martínez,16622.0,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,4,Real Sociedad,210,['ff0c6fd4-934c-4e04-a9e3-bc6ab2ad45d3'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:59.216,Pass,
,,,,,,,,,,,,,,,,,,1.400194,,,,,,,,,,,,,7f147649-c035-4e45-a162-971aee76dd63,75,,"[61.6, 60.2]",3825750,1,,,,0.9198948,,Right Foot,,,"[74.7, 77.4]",,Ground Pass,,21.620592,,,,Xabier Prieto Argarate,6690.0,,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,4,Real Sociedad,210,['6a77a602-4c75-49b8-8382-ed29c752505f'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:03.603,Pass,
,,,,,,,,,,,,,,,,,,0.160664,,,,,,,,,,,,,cf177031-6e79-402e-89ba-b6964deb92dc,89,,"[15.6, 12.1]",3825750,1,,,,0.0,,Left Foot,,,"[18.7, 12.1]",,Low Pass,,3.1,,Incomplete,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,5,Real Betis,218,"['12a98081-0d5b-49dd-8c35-b7a85cac4455', '2e9e1183-3c7b-4727-b1b0-92984d782350']",34,,,,,,,,,,,,,,,,,Real Betis,218,00:01:34.688,Pass,True
,,,,,,,,,,,,,,,,,,1.19209,,,,,,,,,,,,,af9c70b7-a312-4c79-b5c3-b1da75dc83f6,94,,"[75.0, 63.1]",3825750,1,,,,-0.8966843,,Right Foot,,,"[90.5, 43.7]",,Low Pass,,24.831633,,,,Jonathas Cristian de Jesus,8584.0,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,6,Real Sociedad,210,['8d334c8b-a179-4ff8-8988-8bbe2a3b926d'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:38.148,Pass,
,,,,,,,,,,,,,,,,,,2.959677,,,,,,,,,,,,,ae0a25b6-121f-4adf-bb74-300c34024641,98,,"[90.2, 44.8]",3825750,1,,,,0.569684,,Right Foot,,,"[105.5, 54.6]",,High Pass,,18.16948,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,6,Real Sociedad,210,"['6d81882f-0b8e-48d8-a52e-601b31afd34c', 'f9112d00-1cca-4c17-9524-45854a01945c', 'ff61b4ce-0684-4d8c-92a2-7464dd1c2c77']",39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:39.897,Pass,True
,,,,,,,,,,,,,,,,,,1.117793,,,,,,,,,,,,,1352dd22-69c8-47a6-952a-f37ed0a057f4,101,,"[96.9, 80.0]",3825750,1,,,,-0.24003637,,,,,"[111.2, 76.5]",,Low Pass,,14.722093,,,,Xabier Prieto Argarate,6690.0,,,,,,Throw-in,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,7,Real Sociedad,210,['e1a7e2f6-614f-4f85-8301-3f08837ba7cd'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:46.586,Pass,
,,,,,,,,,,,,,,,,,,0.71818,,,,,,,,,,,,,44320896-7322-4a85-94b9-78c57e2cd259,104,,"[111.2, 76.5]",3825750,1,,,,-3.0107653,,Right Foot,,,"[103.6, 75.5]",,Ground Pass,,7.6655073,,,,Aritz Elustondo Irribaria,6679.0,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,7,Real Sociedad,210,['e2ab3aea-1639-49bd-9e8e-9facc3ccfc54'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:48.703,Pass,
,,,,,,,,,,,,,,,,,,1.959123,,,,,,,,,,,,,33e44881-bbab-4daf-bbe4-38abea8c8206,107,,"[98.8, 73.4]",3825750,1,,,,-1.1305736,,Left Foot,True,,"[116.7, 35.4]",,High Pass,,42.00488,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Back,7,Real Sociedad,210,"['a8474cdb-58d1-4693-893e-07b7a9333492', 'afd6b0a6-e84e-4d50-915b-2409dfd93dcf']",50,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:50.714,Pass,
,,,,,,,,,,,,,,,,,,1.487871,,,,,,,,,,,,,77f6bbd3-1335-4b42-a41b-b4b9a55b0e2f,111,,"[120.0, 0.1]",3825750,2,,,,1.6647221,,Right Foot,,,"[116.1, 41.5]",,High Pass,True,41.58329,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,8,Real Sociedad,210,['fc2bd36c-fac2-4f6d-ab63-ca9abd0f0c96'],12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:12.516,Pass,
,,,,,,,,,,,,,,,,,,2.625167,,,,,,,,,,,,,0bb88564-3357-4c97-b595-7ab49ff7e224,114,,"[14.9, 37.7]",3825750,2,,,,-0.97206616,,Keeper Arm,,,"[35.3, 7.8]",,Low Pass,,36.19627,,,,Fabián Ruiz Peña,6655.0,,,,,,,1,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,9,Real Betis,218,['e2f6818d-6542-41c2-a417-7e1095deb10e'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:02:18.168,Pass,
,,,,,,,,,,,,,,,,,,0.242411,,,,,,,,,,,,,ad92d984-f381-4f42-92a9-eb37ae1e5577,118,,"[38.2, 6.7]",3825750,2,,,,0.0,,Left Foot,,,"[41.2, 6.7]",,Ground Pass,,3.0,,Incomplete,,Francisco Portillo Soler,6873.0,,,,,,,1,From Keeper,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,9,Real Betis,218,"['19923091-e796-4eba-b87d-d8ad4e0b21eb', '4daea1d4-308f-4f8f-ba3b-ebfeb026a2ff', 'de705199-d27b-4b90-9a62-54fc37bbf483']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:02:21.400,Pass,True
,,,,,,,,,,,,,,,,,,2.208821,,,,,,,,,,,,,3ecf6973-85a5-467d-b6fd-0e4f4ad60dc0,124,,"[61.9, 76.2]",3825750,2,,,,-2.3410769,,Left Foot,,,"[39.1, 52.7]",,Ground Pass,,32.742786,,,,Mikel González de Martín Martínez,16622.0,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,10,Real Sociedad,210,"['cda95f68-a82f-4444-bf06-443069d28be6', 'f9e3c06f-6fa4-4e14-a9e5-6a75534ec5b9']",24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:24.045,Pass,True
,,,,,,,,,,,,,,,,,,1.719704,,,,,,,,,,,,,9c1d4d31-634a-4399-a971-9fab0427d08c,127,,"[45.7, 44.0]",3825750,2,,,,-1.3090829,,Right Foot,,,"[50.2, 27.2]",,Ground Pass,,17.39224,,,,Íñigo Martínez Berridi,6665.0,,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,10,Real Sociedad,210,['bd44a642-6606-453e-a996-a2fca2fb88dd'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:30.239,Pass,
,,,,,,,,,,,,,,,,,,1.324027,,,,,,,,,,,,,9f2ed28f-87d7-42d9-b814-ef6eb2bdf594,130,,"[52.0, 25.4]",3825750,2,,,,-0.37575206,,Right Foot,,,"[62.9, 21.1]",,Ground Pass,,11.717508,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,10,Real Sociedad,210,['4c953b06-70d2-4c17-af1d-da259a0477c6'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:34.359,Pass,
