bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.718518,,,,,,,,,,,,,7a8e9925-88cd-4dd1-b269-6d9bc2ebf0a9,2551,,"[109.4, 11.8]",3825674,63,,,,,-2.9516044,,Right Foot,,,"[101.6, 10.3]",,Ground Pass,,7.942921,,,,Filipe Luís Kasmirski,6320.0,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Midfield,148,Atlético Madrid,212,['e30b4625-a530-4a2c-b661-bbb3ae71f11e'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:10.326,Pass,
,,,,,,,,,,,,,,,,,1.02753,,,,,,,,,,,,,3bcca5e4-5ec0-45b2-a1c3-839d4a43df41,2557,,"[101.9, 12.3]",3825674,64,,,,,1.3623312,,Right Foot,True,,"[108.5, 43.5]",,High Pass,,31.890438,,Pass Offside,,José María Giménez de Vargas,5259.0,,,,,,Free Kick,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,149,Atlético Madrid,212,['0428cef1-6585-4e23-aaa0-ba5dba73a1d6'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:08.191,Pass,
,,,,,,,,,,,,,,,,,3.461984,,,,,,,,,,,,,350acca1-91c0-441a-bdcd-78187e430788,2559,,"[13.7, 38.1]",3825674,64,,True,,,-0.5329182,,Left Foot,,,"[64.9, 7.9]",,High Pass,,59.44308,,Incomplete,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,Free Kick,2,From Free Kick,Pau López Sabata,6792.0,Goalkeeper,150,Espanyol,214,"['c7211b3a-5e22-4939-9172-b4a22600a11d', 'd68941eb-2c31-4aa3-824a-09759ce9a8e1']",34,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:34.951,Pass,
,,,,,,,,,,,,,,,,,1.555051,,,,,,,,,,,,,d65d35bf-2220-431e-82d9-dbc1e37137aa,2563,,"[52.8, 73.9]",3825674,64,,,,,-0.81871915,,Right Foot,,,"[64.4, 61.5]",,High Pass,,16.979988,,,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,151,Atlético Madrid,212,['d8c4cb65-6cb2-4b4d-9488-f658385292f0'],40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:40.216,Pass,
,,,,,,,,,,,,,,,,,1.154994,,,,,,,,,,,,,0627c5a4-953d-4d2b-9016-ea0fd340fcba,2565,,"[64.4, 61.2]",3825674,64,,,,,-2.4087775,,Left Foot,,,"[59.4, 56.7]",,Low Pass,,6.726812,,,,Jorge Resurrección Merodio,5199.0,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,151,Atlético Madrid,212,['dcba74f1-1b6f-4f5d-8498-36bb70601836'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:41.771,Pass,
,,,,,,,,,,,,,,,,,3.58052,,,,,,,,,,,,,2c5d90b5-927a-47fb-8d57-ad3dc54190af,2569,,"[62.7, 43.8]",3825674,64,,,,,-0.9665648,,Right Foot,,,"[92.8, 0.2]",,High Pass,,52.980846,,Out,,Yannick Ferreira Carrasco,5633.0,,,True,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,151,Atlético Madrid,212,['1b81e664-c510-431a-bdf5-1d4401d9ed36'],44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:44.698,Pass,
,,,,,,,,,,,,,,,,,1.042228,,,,,,,,,,,,,73f9e457-8172-4af0-a252-7d6b5fcd3dc5,2571,,"[27.9, 80.0]",3825674,64,,True,,,-1.536088,,,,,"[28.4, 65.6]",,Low Pass,,14.408678,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,152,Espanyol,214,['2bf06a11-c37c-49e5-8c62-9cb47ea7dc88'],55,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:55.447,Pass,
,,,,,,,,,,,,,,,,,3.046572,,,,,,,,,,,,,9ab48a67-d717-4e93-bcf4-820d635f3864,2573,,"[28.4, 67.2]",3825674,64,,,,,0.27351215,,Right Foot,,,"[72.6, 79.6]",,High Pass,,45.906425,,Out,,,,,,,,,,2,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,152,Espanyol,214,,58,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:58.092,Pass,
,,,,,,,,,,,,,,,,,1.622668,,,,,,,,,,,,,e48daec9-4ba7-4af5-99dd-db3d603ebd62,2574,,"[47.0, 0.1]",3825674,65,,,,,0.45477584,,,,,"[78.7, 15.6]",,High Pass,,35.28654,,Unknown,,Antoine Griezmann,5487.0,,,,,,Throw-in,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,153,Atlético Madrid,212,['37c2c1ea-1940-4b9d-980c-57d5dfc704d4'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:09.837,Pass,
,,,,,,,,,,,,,,,,,2.673112,,,,,,,,,,,,,ab08904d-e271-4c06-b956-4552b0114902,2578,,"[79.8, 15.6]",3825674,65,,,,,1.0640956,,Right Foot,,,"[103.5, 58.3]",,High Pass,,48.836258,,Incomplete,,Óliver Torres Muñoz,12021.0,,,True,,,Free Kick,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,154,Atlético Madrid,212,"['9a1da25e-cd3c-41cb-b34c-bf12df879c03', 'f9bc3534-4c7c-48eb-a666-c7afcac26f95']",46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:46.155,Pass,
,,,,,,,,,,,,,,,,,2.647134,,,,,,,,,,,,,f9bc3534-4c7c-48eb-a666-c7afcac26f95,2581,,"[16.6, 21.8]",3825674,65,,,,True,-1.2755389,,,,,"[23.2, 0.1]",,Low Pass,,22.68149,,Out,,Marco Asensio Willemsen,5719.0,,,,,,Interception,2,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,154,Atlético Madrid,212,"['131deb18-3b88-4538-894b-d710b032dfae', '825405d5-064e-4846-9351-e6539426f69c', 'ab08904d-e271-4c06-b956-4552b0114902']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:48.828,Pass,True
,,,,,,,,,,,,,,,,,0.743671,,,,,,,,,,,,,15cbb716-a56a-43a5-8627-92e11721f5be,2583,,"[101.6, 80.0]",3825674,66,,,,,-1.9832067,,,,,"[98.8, 73.6]",,Low Pass,,6.9856997,,,,Óliver Torres Muñoz,12021.0,,,,,,Throw-in,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,155,Atlético Madrid,212,['e50dc85d-86cb-47a9-8eef-0a109a5fa85a'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:02.093,Pass,
,,,,,,,,,,,,,,,,,0.845941,,,,,,,,,,,,,d1877dec-a832-4319-9e59-87c194971319,2586,,"[98.8, 73.6]",3825674,66,,,,,1.141034,,Right Foot,,,"[99.9, 76.0]",,Ground Pass,,2.6400757,,,,Juan Francisco Torres Belén,6375.0,,,,,,,2,From Throw In,Óliver Torres Muñoz,12021.0,Right Midfield,155,Atlético Madrid,212,['7b9f078b-c5ce-4717-9984-a790a167a5a3'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:02.917,Pass,
,,,,,,,,,,,,,,,,,0.909679,,,,,,,,,,,,,5e5a220c-3902-4a04-8335-e19db59cacfc,2597,,"[108.2, 72.2]",3825674,66,,,,,-1.3492675,,Right Foot,True,,"[113.2, 50.0]",,High Pass,,22.756098,,Incomplete,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,155,Atlético Madrid,212,['79075872-6c74-4a75-9467-dbcc37584665'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:09.002,Pass,
,,,,,,,,,,,,,,,,,0.950226,,,,,,,,,,,,,b9f85aff-846f-44f6-bd2e-9fa880b8be2b,2599,,"[102.2, 80.0]",3825674,66,,,,,-1.8178936,,,,,"[99.4, 68.9]",,Low Pass,,11.447707,,,,Óliver Torres Muñoz,12021.0,,,,,,Throw-in,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,156,Atlético Madrid,212,['0d2ee77c-f1b8-4cef-b656-df939a815d0f'],17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:17.384,Pass,
,,,,,,,,,,,,,,,,,0.818609,,,,,,,,,,,,,9515f600-ae8a-4ac7-8dfd-a2311a616b03,2601,,"[98.8, 69.2]",3825674,66,,,,,1.5707964,,Right Foot,,,"[98.8, 74.6]",,Ground Pass,,5.4,,,,Juan Francisco Torres Belén,6375.0,,,,,,,2,From Throw In,Óliver Torres Muñoz,12021.0,Right Midfield,156,Atlético Madrid,212,['159ce91f-176d-42a4-9eb8-822c0cd7dde1'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:18.334,Pass,
,,,,,,,,,,,,,,,,,1.179478,,,,,,,,,,,,,4f7c6ea8-bb56-4f03-99a7-c292453a8ab1,2606,,"[99.9, 74.6]",3825674,66,,,,,-1.1055689,,Right Foot,True,,"[112.6, 49.3]",,High Pass,,28.308657,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,157,Atlético Madrid,212,['a6d950ab-edc6-41b8-92b9-837c51eb63ed'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:55.526,Pass,
,,,,,,,,,,,,,,,,,3.374987,,,,,,,,,,,,,ca34394b-e81e-45dc-81ef-9e4aa1c44386,2609,,"[6.0, 36.0]",3825674,67,,,,,-0.2470973,,Left Foot,,,"[72.6, 19.2]",,High Pass,,68.68624,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,Goal Kick,2,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,158,Espanyol,214,"['5dacb7d6-6f04-4675-9680-d38f4ccd1125', 'e834721d-75da-4a8e-9679-c660678bd315']",18,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:18.530,Pass,
,,,,,,,,,,,,,,,,,2.35397,,,,,,,,,,,,,8fe0dee1-c65f-4ae3-be8b-f0687c8dea19,2612,,"[62.9, 31.1]",3825674,67,,,,True,0.10852139,,,,,"[88.6, 33.9]",,High Pass,,25.85208,,Incomplete,,Marco Asensio Willemsen,5719.0,,,,,,Recovery,2,From Goal Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,158,Espanyol,214,"['0dff0220-4dda-4797-8b13-ef9b6d211bba', 'c261a60e-120b-4acd-9ec0-db60108cbd27', 'd3c1a23a-0c54-46a4-a0eb-2f943f03a7a3']",24,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:24.222,Pass,True
,,,,,,,,,,,,,,,,,1.810837,,,,,,,,,,,,,d02091be-3c69-4274-bd19-1c4a77a528a1,2616,,"[45.0, 32.2]",3825674,67,,,,True,-0.86217004,,,,,"[51.6, 24.5]",,Low Pass,,10.141499,,Incomplete,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,Recovery,2,From Goal Kick,Álvaro González Soberón,6762.0,Right Center Back,158,Espanyol,214,"['0eb20766-441d-4cac-b66c-2e140a507608', '1b2dbee5-204a-467f-9a13-e7ea45bb4f5b', '1c509b6d-41e5-45d2-a00d-69a3d8b68c51']",29,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:29.797,Pass,True
,,,,,,,,,,,,,,,,,1.244119,,,,,,,,,,,,,74b21ec6-f55e-47f3-a213-03e38c58cbda,2621,,"[87.2, 46.5]",3825674,67,,,,,-1.4470303,d65ccd2b-5aed-4fde-8ec9-f413e7ce6ef3,Right Foot,,,"[89.8, 25.6]",,Ground Pass,,21.061102,,,,Yannick Ferreira Carrasco,5633.0,True,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,['dacd1549-cd63-4704-88cc-1c35713be0dd'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:35.246,Pass,
,,,,,,,,,,,,,,,,,2.491657,,,,,,,,,,,,,2aca7455-bbad-4f06-9331-503b5aec7e0e,2632,,"[73.5, 40.5]",3825674,67,,,,,-0.53439546,,Right Foot,,,"[93.1, 28.9]",,Ground Pass,,22.775425,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Defensive Midfield,159,Atlético Madrid,212,['528652a2-4c03-44d9-adf9-9b6ed4900fcf'],44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:44.173,Pass,
,,,,,,,,,,,,,,,,,1.051013,,,,,,,,,,,,,528652a2-4c03-44d9-adf9-9b6ed4900fcf,2633,,"[27.0, 51.2]",3825674,67,,,,,0.7997512,,Right Foot,,,"[37.3, 61.8]",,Ground Pass,,14.780054,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,Recovery,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,159,Atlético Madrid,212,"['2aca7455-bbad-4f06-9331-503b5aec7e0e', '2e50d366-e1e2-4a68-b64a-711d04099223', '6ff59158-38cc-49ae-b90c-aee969404330']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:46.665,Pass,
,,,,,,,,,,,,,,,,,0.987284,,,,,,,,,,,,,1b867cba-13aa-406e-8b48-07d63bed70ba,2637,,"[91.4, 29.5]",3825674,67,,,,,1.5707964,,Left Foot,,,"[91.4, 38.5]",,Ground Pass,,9.0,,,,Óliver Torres Muñoz,12021.0,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,159,Atlético Madrid,212,['1053bea2-6682-45e6-8bf2-3758cebc73b7'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:51.118,Pass,
,,,,,,,,,,,,,,,,,0.825939,,,,,,,,,,,,,327372ef-b4b1-4866-86ab-33114af84580,2642,,"[91.1, 43.2]",3825674,67,,,,,2.063282,,Right Foot,,,"[88.9, 47.3]",,Ground Pass,,4.652956,,,,Thomas Teye Partey,6383.0,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,"['2f345854-c3cb-4b94-b6e7-86b9a55db976', '545cf909-19e9-4847-b1b0-7449aae5c9ef']",55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:55.275,Pass,True
,,,,,,,,,,,,,,,,,0.464396,,,,,,,,,,,,,5974da9b-cbf0-479d-9efc-e5a3b63c964d,2645,,"[91.7, 65.3]",3825674,68,,,,,-0.8259165,,Right Foot,,,"[98.8, 57.6]",,Ground Pass,,10.473777,,,,Óliver Torres Muñoz,12021.0,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Left Center Forward,159,Atlético Madrid,212,['ce910314-4ea0-41d5-be80-db9333c382aa'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:02.330,Pass,
,,,,,,,,,,,,,,,,,2.695585,,,,,,,,,,,,,3b239167-d4d6-4fcc-9ae0-b27fdc157fba,2648,,"[98.4, 60.3]",3825674,68,,,,,1.9289546,,Right Foot,,,"[91.7, 78.2]",,High Pass,,19.112823,,,,Juan Francisco Torres Belén,6375.0,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,"['3fd652e4-40e5-449b-ba53-89384ea413af', '918971a8-e8d0-40e4-a4f5-900793a4e439']",2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:02.795,Pass,True
,,,,,,,,,,,,,,,,,1.264128,,,,,,,,,,,,,28b68c57-ced9-46ae-9a19-accb41f3c5d0,2652,,"[91.4, 77.2]",3825674,68,,,,,-2.3252766,,Right Foot,,,"[86.7, 72.2]",,Ground Pass,,6.8622155,,,,Óliver Torres Muñoz,12021.0,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,159,Atlético Madrid,212,"['12e5b0a6-54bf-465a-adfb-4d6d28b022ad', '5d4489c6-a616-4022-a9cd-72b59232977c']",6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:06.421,Pass,True
,,,,,,,,,,,,,,,,,1.24292,,,,,,,,,,,,,264001c0-d729-4504-b018-d6864cefcb68,2655,,"[86.7, 71.3]",3825674,68,,,,,-1.2097911,,Right Foot,,,"[90.4, 61.5]",,Ground Pass,,10.475209,,,,Jorge Resurrección Merodio,5199.0,,,,,,,2,Regular Play,Óliver Torres Muñoz,12021.0,Right Midfield,159,Atlético Madrid,212,['ab62a54e-00c9-4571-8b85-4421d2ab730e'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:08.377,Pass,
,,,,,,,,,,,,,,,,,0.545268,,,,,,,,,,,,,3101ae10-6bef-49c5-afe5-9da9ce1de832,2657,,"[90.8, 61.5]",3825674,68,,,,,0.622032,,Right Foot,,,"[96.1, 65.3]",,Ground Pass,,6.521503,,,,Thomas Teye Partey,6383.0,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,159,Atlético Madrid,212,['386b65b5-a03b-4ff2-9e2e-6d850fc58ab5'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:09.620,Pass,
,,,,,,,,,,,,,,,,,0.852486,,,,,,,,,,,,,a3680324-e191-4a6b-875f-7ab5dd5981ce,2660,,"[93.7, 64.2]",3825674,68,,,,,-1.4648119,,Right Foot,,,"[94.2, 59.5]",,Ground Pass,,4.726521,,,,Jorge Resurrección Merodio,5199.0,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Left Center Forward,159,Atlético Madrid,212,"['744e708f-b590-45cc-ad6c-571bf74a5ff6', 'f0bee25f-bb0c-43cb-bf08-da005679addc']",10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:10.166,Pass,True
,,,,,,,,,,,,,,,,,1.677845,,,,,,,,,,,,,c2c09f9a-bfd5-40b4-89d3-931ba7e0d759,2664,,"[96.9, 58.3]",3825674,68,,,,,-0.95243186,,Right Foot,,,"[111.2, 38.2]",,High Pass,,24.667793,,Incomplete,,Antoine Griezmann,5487.0,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,159,Atlético Madrid,212,"['6b7b935c-a9ac-41df-98bb-8e10763a5960', '94435be4-9f6c-4354-b699-877700497aa7']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:12.201,Pass,
,,,,,,,,,,,,,,,,,0.490648,,,,,,,,,,,,,f00bbff8-6a23-4b8f-8268-db78920d0c28,2673,,"[23.2, 57.6]",3825674,68,,True,,,-0.7555563,,Right Foot,,,"[37.0, 44.6]",,Ground Pass,,18.958902,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,Free Kick,2,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,161,Espanyol,214,['7a0d28d2-ab9f-4d38-8fbe-9f3bb40c9fad'],24,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:24.479,Pass,
,,,,,,,,,,,,,,,,,3.411587,,,,,,,,,,,,,c9637752-d054-4da9-a0a6-7e9844687af8,2676,,"[40.6, 45.2]",3825674,68,,,,,-1.1961404,,Right Foot,,,"[55.7, 6.8]",,High Pass,,41.26221,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,2,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,161,Espanyol,214,"['630e5c6a-7cbc-4da4-873d-efe21770fe6d', '65ba9e7d-b5cd-4095-b68e-a32bf0a18080']",27,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:27.078,Pass,True
,,,,,,,,,,,,,,,,,1.692229,,,,,,,,,,,,,e08ebd08-6077-4ec4-b299-3e2265edc8f5,2679,,"[55.7, 6.8]",3825674,68,,,,,0.23489836,,Right Foot,,,"[79.1, 12.4]",,High Pass,,24.060757,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,,2,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,161,Espanyol,214,['486c5c8e-ccce-4464-8a89-ea6eae370368'],30,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:30.569,Pass,
,,,,,,,,,,,,,,,,,1.129901,,,,,,,,,,,,,5b369223-904c-44bc-8118-f1d111402711,2682,,"[72.9, 10.4]",3825674,68,,,,,2.9996955,,Left Foot,,,"[61.0, 12.1]",,Ground Pass,,12.020815,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,161,Espanyol,214,['d75cc5f0-9399-481a-82ec-0cb4d2ebac81'],35,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:35.366,Pass,
,,,,,,,,,,,,,,,,,2.319152,,,,,,,,,,,,,4779407f-cd0a-4994-bca6-1cf835dcf5bc,2685,,"[61.0, 20.9]",3825674,68,,,,,1.3936045,,Right Foot,,,"[68.7, 63.9]",,High Pass,,43.68398,,,,Javier López Rodríguez,6791.0,,,True,,,,2,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,161,Espanyol,214,['c039a571-2021-4dc8-8602-abfdd03d4ac0'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:38.121,Pass,
,,,,,,,,,,,,,,,,,1.090439,,,,,,,,,,,,,6dd365c4-39ee-45ca-a03f-78998b3ea586,2688,,"[71.4, 65.9]",3825674,68,,,,,0.25800723,,Right Foot,,,"[93.0, 71.6]",,Low Pass,,22.339428,,,,Gerard Moreno Balaguero,6766.0,,,,,,,2,From Free Kick,Javier López Rodríguez,6791.0,Right Back,161,Espanyol,214,['415253d0-bfba-4365-8dc2-9f170d2f72bb'],44,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:44.479,Pass,
,,,,,,,,,,,,,,,,,0.97894,,,,,,,,,,,,,b8c8c7ce-4c0b-49c3-82a1-79491bf23d99,2694,,"[95.4, 80.0]",3825674,68,,,,,-1.7729651,,,,,"[92.1, 63.9]",,Low Pass,,16.43472,,,,Hernán Arsenio Pérez González,6838.0,,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,162,Espanyol,214,['d54c6284-4eda-4ce2-99af-b89a400bf2c4'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:58.425,Pass,
,,,,,,,,,,,,,,,,,2.09603,,,,,,,,,,,,,693ac86d-43ce-413f-8e45-301cded453b9,2697,,"[92.7, 64.8]",3825674,69,,,,,2.8213735,,Right Foot,,,"[73.1, 71.3]",,Ground Pass,,20.649698,,,,Álvaro González Soberón,6762.0,,,,,,,2,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,162,Espanyol,214,['ff6bb7cb-42fb-4de9-814b-1a837498eae7'],0,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:00.361,Pass,
,,,,,,,,,,,,,,,,,2.255457,,,,,,,,,,,,,c09d6d1a-88ba-4f9d-814c-49ac797d3bb7,2700,,"[63.7, 66.2]",3825674,69,,,,,-1.9054217,,Left Foot,,,"[51.6, 31.4]",,Ground Pass,,36.84359,,,,Enzo Pablo Roco Roco,16456.0,,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,162,Espanyol,214,['dde215f9-3046-48fd-b0d3-79bad88ddff1'],6,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:06.383,Pass,
,,,,,,,,,,,,,,,,,1.366359,,,,,,,,,,,,,0069dff3-a423-476d-a422-47a328ac6c4c,2703,,"[52.1, 31.4]",3825674,69,,,,,-0.99039817,,Right Foot,,,"[60.1, 19.2]",,Ground Pass,,14.589037,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,162,Espanyol,214,['19f44738-2b58-4fff-bba7-72a41f31b8cb'],9,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:09.831,Pass,
,,,,,,,,,,,,,,,,,1.130842,,,,,,,,,,,,,9f6609d5-4ff8-4a01-9200-a630df894055,2706,,"[70.6, 5.2]",3825674,69,,,,,0.5605943,,Left Foot,,,"[88.6, 16.5]",,Ground Pass,,21.253,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,162,Espanyol,214,['092269ea-686e-49d1-bdbe-9055bd03bace'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:13.932,Pass,
,,,,,,,,,,,,,,,,,0.901201,,,,,,,,,,,,,6dd121b0-ae04-4119-b0c1-8449eb4af044,2717,,"[91.6, 0.1]",3825674,69,,,,,0.62510854,,,,,"[101.3, 7.1]",,Low Pass,,11.962023,,,,Marco Asensio Willemsen,5719.0,,,,,,Throw-in,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,163,Espanyol,214,['35de629f-0af2-4242-a0ef-942168c9885c'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:32.241,Pass,
,,,,,,,,,,,,,,,,,1.285802,,,,,,,,,,,,,23f9720f-5336-411c-a704-72fb30466a5d,2723,,"[99.3, 0.1]",3825674,69,,True,,,2.1314833,,,,,"[96.6, 4.4]",,Low Pass,,5.0774007,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,Throw-in,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,164,Espanyol,214,['35b181c4-9c05-43e9-973d-8c63ec6981f4'],40,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:40.288,Pass,
,,,,,,,,,,,,,,,,,2.14215,,,,,,,,,,,,,c39c37f5-fbef-4264-91c6-c3863331259f,2726,,"[93.0, 12.4]",3825674,69,,,,,1.1889678,,Right Foot,True,,"[108.7, 51.5]",,High Pass,,42.134308,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,,2,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,164,Espanyol,214,"['174024b7-ab90-4c6f-9fae-50f01f6d6bb0', 'fc3a2598-41cf-40d9-980b-10a519ca3abd']",45,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:45.338,Pass,
