bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.119362,,,,,,,,,,,,,,d075a11e-80e3-4a37-bad5-2562fdaa9422,2754,,"[74.2, 9.2]",3825835,82,,,,,-0.4825133,,Left Foot,,,,"[78.4, 7.0]",,Ground Pass,,4.7413077,,Incomplete,,Christian Atsu Twasam,3084.0,,,,,,2,Regular Play,Roque Luis Santa Cruz Cantero,26783.0,Right Center Forward,166,Málaga,223,"['dce05039-c682-42b4-bd37-84ec3a364658', 'e6b16291-364e-488c-97f0-e08faff98c23']",12,,,,,,,,,,,,,,,,,Málaga,223,00:37:12.440,Pass,
,,,,,,,,,,,,,,,,1.770674,,,,,,,,,,,,,,e0d868f5-6c15-4a68-a793-b70babc46ebc,2757,,"[83.8, 0.1]",3825835,82,,,,,2.919397,,,,,,"[56.8, 6.2]",,Low Pass,,27.680498,,,,Federico Ricca Rostagnol,6844.0,,,,,Throw-in,2,From Throw In,Roque Luis Santa Cruz Cantero,26783.0,Right Center Forward,167,Málaga,223,['89e91ed2-8e38-47d9-9338-f6845c408b71'],17,,,,,,,,,,,,,,,,,Málaga,223,00:37:17.621,Pass,
,,,,,,,,,,,,,,,,1.70154,,,,,,,,,,,,,,ddeb4154-bf37-4d9f-ab16-3fd85a2afcd3,2760,,"[59.6, 5.7]",3825835,82,,,,,0.61761695,,Left Foot,,,,"[84.8, 23.6]",,High Pass,,30.910355,,Incomplete,,,,,,,,,2,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,167,Málaga,223,['e228c3c0-a8bd-4c86-a1bb-19de00654dbc'],20,,,,,,,,,,,,,,,,,Málaga,223,00:37:20.137,Pass,
,,,,,,,,,,,,,,,,0.833873,,,,,,,,,,,,,,2404d46c-f842-40e6-a675-4ba9c0e6926c,2763,,"[41.7, 56.2]",3825835,82,,,,,-1.2606282,,Right Foot,,,,"[46.7, 40.6]",,Ground Pass,,16.381697,,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Center Back,168,Athletic Club,215,['55eae261-538a-42e2-8eb9-0b696d7253ad'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:23.354,Pass,
,,,,,,,,,,,,,,,,1.972968,,,,,,,,,,,,,,5c3aa8ef-465f-4638-9a84-c1db12320c04,2766,,"[42.9, 38.7]",3825835,82,,,,,3.1048446,,Right Foot,,,,"[15.7, 39.7]",,Ground Pass,,27.218376,,,,Gorka Iraizoz Moreno,6576.0,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Left Center Forward,168,Athletic Club,215,['b61f9dfd-2c96-48fd-944c-e506ec6611e0'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:26.091,Pass,
,,,,,,,,,,,,,,,,3.648073,,,,,,,,,,,,,,23a7457d-a713-4b0a-9d40-684ae4f35576,2769,,"[16.6, 42.1]",3825835,82,,,,,-0.32480866,,Right Foot,,,,"[75.4, 22.3]",,High Pass,,62.044178,,Incomplete,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,168,Athletic Club,215,['668c7638-559b-4065-82a9-7166acb9eabe'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:30.607,Pass,
,,,,,,,,,,,,,,,,1.335377,,,,,,,,,,,,,,668c7638-559b-4065-82a9-7166acb9eabe,2771,,"[44.7, 57.8]",3825835,82,,,,True,-0.32175055,,,,,,"[57.3, 53.6]",,High Pass,,13.281567,,Incomplete,,,,,,,,Recovery,2,Regular Play,Miguel Torres Gómez,6878.0,Right Back,168,Athletic Club,215,"['23a7457d-a713-4b0a-9d40-684ae4f35576', '5c929acc-f14d-4088-8b14-78de12b2477f', 'fc5aa658-626c-4935-b628-24179fa94b60']",34,,,,,,,,,,,,,,,,,Málaga,223,00:37:34.255,Pass,True
,,,,,,,,,,,,,,,,0.411508,,,,,,,,,,,,,,fc5aa658-626c-4935-b628-24179fa94b60,2772,,"[62.8, 26.5]",3825835,82,,,,,-0.65217143,,Head,,,,"[68.3, 22.3]",,High Pass,,6.92026,,Incomplete,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Recovery,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,168,Athletic Club,215,"['0f46bd70-9af3-4542-8ad1-6260a05ed94d', '4ab14175-e689-4bda-a1ec-29fd1cdf2823', '668c7638-559b-4065-82a9-7166acb9eabe']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:35.591,Pass,
,,,,,,,,,,,,,,,,0.086978,,,,,,,,,,,,,,bbd8b8c4-cf65-42ee-816e-d165c6ff8d48,2781,,"[61.3, 63.3]",3825835,82,,,,,1.1760052,,Right Foot,,,,"[62.3, 65.7]",,Low Pass,,2.6,,Incomplete,,,,,,,,Recovery,2,Regular Play,Pablo Fornals Malla,6764.0,Right Defensive Midfield,168,Athletic Club,215,"['4060c51a-80d4-4815-bb68-d2160a3e6240', 'fb3239de-e0ce-40aa-b82c-e06768c35d32']",41,,,,,,,,,,,,,,,,,Málaga,223,00:37:41.276,Pass,True
,,,,,,,,,,,,,,,,3.579183,,,,,,,,,,,,,,565f2687-8361-4e48-8edd-f3ddfdbc84e2,2783,,"[29.0, 25.5]",3825835,82,,,,,2.2818396,,Right Foot,,,,"[8.5, 49.3]",,Ground Pass,,31.411623,,,,Gorka Iraizoz Moreno,6576.0,,,,,Recovery,2,Regular Play,Mikel San José Domínguez,6389.0,Center Back,168,Athletic Club,215,['4b264417-4a70-4396-a1a7-06a8978add00'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:44.400,Pass,
,,,,,,,,,,,,,,,,3.388973,,,,,,,,,,,,,,c7774e56-1c62-4f83-abee-1ae391133842,2786,,"[8.5, 49.3]",3825835,82,,,,,-0.068806164,,Right Foot,,,,"[76.7, 44.6]",,High Pass,,68.361755,,,,Borja Viguera Manzanares,23833.0,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,168,Athletic Club,215,['84695136-6de4-4439-9720-d8dc167089ad'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:48.139,Pass,
,,,,,,,,,,,,,,,,2.356198,,,,,,,,,,,,,,8ba4654e-70aa-49cd-afa3-ad4c9c722f7a,2788,,"[76.7, 44.6]",3825835,82,,,,True,1.1148212,,,,,,"[84.4, 60.3]",,Low Pass,,17.486567,,Incomplete,,,,,,,,,2,Regular Play,Borja Viguera Manzanares,23833.0,Right Center Forward,168,Athletic Club,215,"['1f56878a-b732-4e77-b949-0d3f801e3f88', 'ba17fd05-a407-4414-9af5-9f5706df0ad9']",51,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:51.568,Pass,True
,,,,,,,,,,,,,,,,1.399797,,,,,,,,,,,,,,34dd307b-7bc7-48d7-8aa3-4e875946f7d4,2792,,"[40.9, 12.0]",3825835,82,,,,,0.053181745,,Left Foot,,,,"[67.2, 13.4]",,Low Pass,,26.337236,,,,Christian Atsu Twasam,3084.0,,,,,,2,Regular Play,Federico Ricca Rostagnol,6844.0,Left Back,169,Málaga,223,['1916344f-6cfe-4fd7-817f-e67448b4f80a'],55,,,,,,,,,,,,,,,,,Málaga,223,00:37:55.264,Pass,
,,,,,,,,,,,,,,,,1.295074,,,,,,,,,,,,,,3e65271b-ec81-4636-8851-95549ec8d05a,2796,,"[57.1, 6.2]",3825835,82,,,,,1.7647555,,Right Foot,,,,"[54.9, 17.4]",,Ground Pass,,11.414026,,,,Pablo Fornals Malla,6764.0,,,,,,2,Regular Play,Christian Atsu Twasam,3084.0,Left Midfield,169,Málaga,223,"['3ab311c6-6a88-47e2-8b96-a2ec1f897875', '94a6580a-047f-40d2-af9e-068cb14d1c9d']",59,,,,,,,,,,,,,,,,,Málaga,223,00:37:59.249,Pass,True
,,,,,,,,,,,,,,,,4.307265,,,,,,,,,,,,,,97392c29-4810-4905-a868-b48869f55bcd,2799,,"[63.7, 29.3]",3825835,83,,,,,-0.35354197,,Right Foot,,,,"[114.1, 10.7]",,High Pass,,53.722622,,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Right Defensive Midfield,169,Málaga,223,['35adbed2-4586-4b35-97db-4d67413d983d'],3,,,,,,,,,,,,,,,,,Málaga,223,00:38:03.138,Pass,
,,,,,,,,,,,,,,,,2.102171,,,,,,,,,,,,,,0723e3cf-e6c7-4c2c-9b55-6856b5b2500b,2805,,"[10.4, 80.0]",3825835,83,,,,,-0.25849137,,,,,,"[39.9, 72.2]",,High Pass,,30.513767,,,,Borja Viguera Manzanares,23833.0,,,,,Throw-in,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Wing Back,170,Athletic Club,215,['cf22b950-2777-4a42-927a-8bfc69bcaa1f'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:32.526,Pass,
,,,,,,,,,,,,,,,,1.026424,,,,,,,,,,,,,,b128d054-9c33-427b-8fbb-d050cadcf1ee,2808,,"[67.8, 11.2]",3825835,83,,,,,-0.74837804,,Right Foot,,,,"[73.4, 6.0]",,Ground Pass,,7.641989,,,,Federico Ricca Rostagnol,6844.0,,,,,Recovery,2,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,171,Málaga,223,['056b4128-350a-4db3-b018-091b124cc178'],36,,,,,,,,,,,,,,,,,Málaga,223,00:38:36.929,Pass,
,,,,,,,,,,,,,,,,0.063474,,,,,,,,,,,,,,ce9dcba2-615e-4a50-91c3-ca52952b976c,2812,,"[76.6, 4.3]",3825835,83,,,,,0.0,,Left Foot,,,,"[79.2, 4.3]",,Ground Pass,,2.6,,Incomplete,,,,,,,,,2,Regular Play,Federico Ricca Rostagnol,6844.0,Left Back,171,Málaga,223,"['263d1baa-9ce1-4960-ba0c-3b09bbff8bf8', 'd00ebed4-01c6-4ad0-93ca-c2fa6434f969']",39,,,,,,,,,,,,,,,,,Málaga,223,00:38:39.180,Pass,True
,,,,,,,,,,,,,,,,1.861386,,,,,,,,,,,,,,5b11f547-2bb9-4ae6-a679-130a8eed382f,2817,,"[79.2, 7.9]",3825835,84,,,,,0.9544185,,Left Foot,,,,"[103.5, 42.2]",,High Pass,,42.03546,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Defensive Midfield,172,Málaga,223,['6f751af1-67e2-4118-9313-38b34a70af89'],15,,,,,,,,,,,,,,,,,Málaga,223,00:39:15.441,Pass,
,,,,,,,,,,,,,,,,2.910042,,,,,,,,,,,,,,765d0abe-b678-4af3-a4fa-829581c03749,2820,,"[38.2, 67.6]",3825835,84,,,,,0.116018,,Right Foot,,,,"[64.8, 70.7]",,High Pass,,26.78003,,Incomplete,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,2,From Free Kick,Mikel Rico Moreno,6656.0,Right Center Midfield,172,Málaga,223,"['5eccfba9-192d-4fae-97fa-387ecf3a547c', '7b8d75ed-f757-472d-ab37-a69a2df6c3fd']",20,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:20.093,Pass,
,,,,,,,,,,,,,,,,3.053189,,,,,,,,,,,,,,5eccfba9-192d-4fae-97fa-387ecf3a547c,2822,,"[55.3, 9.4]",3825835,84,,,,,2.4842036,,Right Foot,,,,"[21.1, 35.8]",,Low Pass,,43.204166,,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,Recovery,2,From Free Kick,Pablo Fornals Malla,6764.0,Right Defensive Midfield,172,Málaga,223,"['2736227f-b09b-40dc-8584-867e3ab507ee', '765d0abe-b678-4af3-a4fa-829581c03749']",23,,,,,,,,,,,,,,,,,Málaga,223,00:39:23.003,Pass,
,,,,,,,,,,,,,,,,3.533474,,,,,,,,,,,,,,ce659750-da5e-4bb8-af49-e9368f36a7d8,2825,,"[28.8, 40.5]",3825835,84,,,,,-0.25891945,,Right Foot,,,,"[84.3, 25.8]",,High Pass,,57.41376,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,From Free Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,172,Málaga,223,['75d45739-e884-4a5b-a0cf-88c5e8f9557d'],29,,,,,,,,,,,,,,,,,Málaga,223,00:39:29.172,Pass,
,,,,,,,,,,,,,,,,1.289409,,,,,,,,,,,,,,d3ca8143-f672-4956-8804-e925e660b287,2827,,"[84.3, 25.8]",3825835,84,,,,True,-0.22974175,,,,,,"[96.7, 22.9]",,High Pass,,12.734598,,Incomplete,,Christian Atsu Twasam,3084.0,,,,,,2,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,172,Málaga,223,"['5cd5377e-492a-4964-b2a0-4315f983a295', 'a1b6840d-ad23-404b-84ea-293804381a83', 'db5c52c1-8008-4e96-8b92-22d115d21cca']",32,,,,,,,,,,,,,,,,,Málaga,223,00:39:32.745,Pass,True
,,,,,,,,,,,,,,,,0.926017,,,,,,,,,,,,,,c3995e69-4b25-4eeb-9056-9884b1231443,2833,,"[69.2, 13.7]",3825835,84,,,,,-0.3748407,,Left Foot,,,,"[87.5, 6.5]",,Ground Pass,,19.665451,,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,From Free Kick,Federico Ricca Rostagnol,6844.0,Left Back,172,Málaga,223,['32b2321f-cad8-47fc-908c-88940942a059'],37,,,,,,,,,,,,,,,,,Málaga,223,00:39:37.563,Pass,
,,,,,,,,,,,,,,,,0.631769,,,,,,,,,,,,,,aec5b77f-82df-42d8-a72f-0774c39d07ce,2837,,"[32.1, 69.6]",3825835,84,,,,,-0.7292774,,Right Foot,,,,"[36.8, 65.4]",,Ground Pass,,6.303174,,,,Mikel Rico Moreno,6656.0,,,,,Recovery,2,From Free Kick,Eneko Bóveda Altube,6386.0,Right Wing Back,172,Málaga,223,['08d4b0bb-dc18-4a74-81af-4d1abff4aae4'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:39.525,Pass,
,,,,,,,,,,,,,,,,1.375869,,,,,,,,,,,,,,0c60f577-0bfd-41a2-a8fc-b0c215246495,2841,,"[34.5, 67.2]",3825835,84,,,,,0.82739025,,Right Foot,,,,"[45.9, 79.6]",,High Pass,,16.84399,,Out,,,,,,,,,2,From Free Kick,Mikel Rico Moreno,6656.0,Right Center Midfield,172,Málaga,223,,40,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:40.891,Pass,
,,,,,,,,,,,,,,,,1.111898,,,,,,,,,,,,,,8dc45540-be9e-46bb-b51b-4ba9c79477f6,2842,,"[70.0, 0.1]",3825835,84,,True,,,1.7347255,,,,,,"[67.8, 13.4]",,Low Pass,,13.480727,,,,Ignacio Camacho Barnola,8234.0,,,,,Throw-in,2,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,173,Málaga,223,['30fc42f0-1a7f-40cd-8fcb-76a7c4b7bdd9'],45,,,,,,,,,,,,,,,,,Málaga,223,00:39:45.178,Pass,
,,,,,,,,,,,,,,,,0.652664,,,,,,,,,,,,,,d56c1efc-ea01-4b7c-b626-a47310d5da8f,2844,,"[67.8, 13.1]",3825835,84,,,,,1.5707964,,Right Foot,,,,"[67.8, 21.1]",,Ground Pass,,8.0,,,,Pablo Fornals Malla,6764.0,,,,,,2,From Throw In,Ignacio Camacho Barnola,8234.0,Left Center Back,173,Málaga,223,['aeac6f46-5b4c-4bcc-8ac5-5c01fb2465da'],47,,,,,,,,,,,,,,,,,Málaga,223,00:39:47.116,Pass,
,,,,,,,,,,,,,,,,1.923602,,,,,,,,,,,,,,719fbbdb-4452-4a3d-b700-7f28e8549bd4,2847,,"[84.8, 18.4]",3825835,84,,,,,-0.44088447,,Right Foot,,,,"[107.9, 7.5]",,High Pass,,25.542513,,Pass Offside,,Gonzalo Castro Irizábal,6740.0,,,,,,2,From Throw In,Pablo Fornals Malla,6764.0,Right Defensive Midfield,173,Málaga,223,['4525b364-8cdc-45b7-bd39-cbf83b7cee6f'],50,,,,,,,,,,,,,,,,,Málaga,223,00:39:50.646,Pass,
,,,,,,,,,,,,,,,,5.02989,,,,,,,,,,,,,,65a1488d-9988-494d-b96f-64fab448008e,2849,,"[20.4, 69.6]",3825835,85,,,,,-0.4568062,,Right Foot,,,,"[90.8, 35.0]",,High Pass,,78.4431,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,174,Athletic Club,215,['b530b3ba-d57f-43fb-a059-400a6970f334'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:24.172,Pass,
,,,,,,,,,,,,,,,,1.818428,,,,,,,,,,,,,,b530b3ba-d57f-43fb-a059-400a6970f334,2850,,"[29.3, 45.1]",3825835,85,,,,,-3.102287,,Head,,,,"[11.5, 44.4]",,Low Pass,,17.813759,,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,Recovery,2,Regular Play,Miguel Torres Gómez,6878.0,Right Back,175,Málaga,223,"['65a1488d-9988-494d-b96f-64fab448008e', 'd3d6bcb1-f01f-469b-a66b-dc5d7b1352ed']",29,,,,,,,,,,,,,,,,,Málaga,223,00:40:29.202,Pass,
,,,,,,,,,,,,,,,,4.155907,,,,,,,,,,,,,,3a03e703-2bbb-4a54-be89-6063e70c1ec4,2853,,"[19.6, 42.7]",3825835,85,,,,,-0.1565138,,Drop Kick,,,,"[77.9, 33.5]",,High Pass,,59.02144,,Incomplete,,,,,,,,,2,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,175,Málaga,223,['b550fa85-f675-4f6b-a0d5-d214f84d0bd7'],33,,,,,,,,,,,,,,,,,Málaga,223,00:40:33.982,Pass,
,,,,,,,,,,,,,,,,2.601264,,,,,,,,,,,,,,b550fa85-f675-4f6b-a0d5-d214f84d0bd7,2855,,"[42.2, 46.6]",3825835,85,,,,True,-0.44610554,,,,,,"[58.3, 38.9]",,High Pass,,17.84657,,Incomplete,,,,,,,,Recovery,2,Regular Play,Ander Iturraspe Derteano,6388.0,Center Defensive Midfield,175,Málaga,223,"['3a03e703-2bbb-4a54-be89-6063e70c1ec4', '5878be42-4058-4de8-99d8-f1c206d55790', '73f99fa6-f2b7-4984-8bb9-17b03533e910']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:38.138,Pass,True
,,,,,,,,,,,,,,,,2.427795,,,,,,,,,,,,,,73f99fa6-f2b7-4984-8bb9-17b03533e910,2856,,"[61.8, 41.2]",3825835,85,,,,,1.2431462,,Head,,,,"[68.7, 61.5]",,Low Pass,,21.440617,,,,Miguel Torres Gómez,6878.0,,,,,Recovery,2,Regular Play,Ignacio Camacho Barnola,8234.0,Left Center Back,175,Málaga,223,"['b550fa85-f675-4f6b-a0d5-d214f84d0bd7', 'ec84e5b8-1a1b-41d5-a2cf-5a3600738ce9']",40,,,,,,,,,,,,,,,,,Málaga,223,00:40:40.739,Pass,
,,,,,,,,,,,,,,,,1.561476,,,,,,,,,,,,,,39fe6399-09ed-491b-b07c-f6342e9ceba6,2859,,"[67.8, 62.5]",3825835,85,,,,,0.23974311,,Right Foot,,,,"[90.3, 68.0]",,High Pass,,23.16247,,,,Juan Pablo Añor Acosta,6563.0,,,,,,2,Regular Play,Miguel Torres Gómez,6878.0,Right Back,175,Málaga,223,['a8eeaa7f-1f66-4c92-b1cc-2b32f3ecda3a'],43,,,,,,,,,,,,,,,,,Málaga,223,00:40:43.663,Pass,
,,,,,,,,,,,,,,,,0.984955,,,,,,,,,,,,,,075f43ff-577f-4dbd-a607-62b4d48cc41e,2865,,"[98.9, 80.0]",3825835,85,,True,,,-2.2404354,,,,,,"[97.0, 77.6]",,Low Pass,,3.0610456,,,,Pablo Fornals Malla,6764.0,,,,,Throw-in,2,From Throw In,Miguel Torres Gómez,6878.0,Right Back,176,Málaga,223,['3bd64054-13b8-4f5e-85c8-66ec284c056c'],56,,,,,,,,,,,,,,,,,Málaga,223,00:40:56.470,Pass,
,,,,,,,,,,,,,,,,0.858265,,,,,,,,,,,,,,b79994c1-2335-4d52-ad98-0315e7d5e08a,2869,,"[97.0, 76.2]",3825835,85,,,,,-0.5912921,,Right Foot,,,,"[104.0, 71.5]",,Ground Pass,,8.431489,,,,Juan Pablo Añor Acosta,6563.0,,,,,,2,From Throw In,Pablo Fornals Malla,6764.0,Right Defensive Midfield,176,Málaga,223,['12670cb9-09df-4ad3-862f-881dfe554e0d'],57,,,,,,,,,,,,,,,,,Málaga,223,00:40:57.586,Pass,
,,,,,,,,,,,,,,,,1.155373,,,,,,,,,,,,,,03f2b5c1-bd21-4bc7-b68d-e892089231b9,2873,,"[97.5, 55.4]",3825835,86,,,,,-2.0462081,,Left Foot,,,,"[88.8, 38.5]",,Ground Pass,,19.007893,,,,Federico Ricca Rostagnol,6844.0,,,,,,2,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,176,Málaga,223,"['141469c7-fd43-4d95-bd0a-23752a030bf3', '2a7e7553-4d87-42ce-a959-d25a98a8f504']",1,,,,,,,,,,,,,,,,,Málaga,223,00:41:01.511,Pass,True
,,,,,,,,,,,,,,,,2.259717,,,,,,,,,,,,,,bbaedf51-abb1-47c5-8f03-40c46f66f0f9,2876,,"[88.8, 34.5]",3825835,86,,,,,-0.85636884,,Left Foot,,,,"[108.4, 11.9]",,Ground Pass,,29.915213,,,,Christian Atsu Twasam,3084.0,,,,,,2,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,176,Málaga,223,['c533baca-700d-4021-a036-081fa0d5da0c'],4,,,,,,,,,,,,,,,,,Málaga,223,00:41:04.505,Pass,
,,,,,,,,,,,,,,,,1.630476,,,,,,,,,,,,,,0010caac-27db-4ce1-b6d3-7d14d5987c99,2880,,"[112.3, 13.7]",3825835,86,,,,,2.0424652,,Left Foot,,,,"[104.7, 28.6]",,Ground Pass,,16.726326,,Incomplete,,,,,,,,,2,From Throw In,Christian Atsu Twasam,3084.0,Left Midfield,176,Málaga,223,['30c0833a-9e62-450c-b4dd-7b2691f0495e'],9,,,,,,,,,,,,,,,,,Málaga,223,00:41:09.769,Pass,
,,,,,,,,,,,,,,,,1.952082,,,,,,,,,,,,,,462a16f7-591a-498d-ad00-fe134b53fbb3,2885,,"[68.5, 75.3]",3825835,86,,,,,-1.8317523,,Right Foot,,,,"[63.8, 57.7]",,Ground Pass,,18.216751,,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Borja Viguera Manzanares,23833.0,Right Center Forward,177,Athletic Club,215,['3c379e91-db57-4a88-8237-8d92aca35f8b'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:19.252,Pass,
,,,,,,,,,,,,,,,,1.014183,,,,,,,,,,,,,,ed0a8bdd-876d-4a9d-874d-1483895fc81a,2888,,"[66.5, 55.2]",3825835,86,,,,,-1.7466266,,Right Foot,,,,"[63.0, 35.5]",,Ground Pass,,20.0085,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Left Center Forward,177,Athletic Club,215,['50d9ec03-d900-4dce-bf41-24e49655333f'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:22.541,Pass,
,,,,,,,,,,,,,,,,2.425846,,,,,,,,,,,,,,bd1c5ae7-f00e-4634-bf0c-802e2b18807a,2891,,"[65.7, 34.7]",3825835,86,,,,,-1.1188669,,Right Foot,,,,"[75.7, 14.1]",,Ground Pass,,22.898909,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,177,Athletic Club,215,['33dab1d7-4282-47d4-8d9a-b2bac31f89f6'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:24.546,Pass,
,,,,,,,,,,,,,,,,1.283941,,,,,,,,,,,,,,d2f9d2ec-3352-4a97-aa43-f1445d371979,2897,,"[109.2, 0.1]",3825835,86,,,,,0.95733625,,,,,,"[116.1, 9.9]",,High Pass,,11.985408,,Incomplete,,Borja Viguera Manzanares,23833.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Wing Back,178,Athletic Club,215,"['bcf986cc-6024-49db-a4e5-fc08825aa718', 'c7df42e0-b8db-484f-8e94-ff02b04f2089']",51,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:51.022,Pass,
,,,,,,,,,,,,,,,,1.014243,,,,,,,,,,,,,,ec4a2d12-a3a1-4e53-9cd0-caad98eb8f3a,2906,,"[37.2, 66.0]",3825835,87,,,,,0.93206465,,Left Foot,,,,"[44.7, 76.1]",,Ground Pass,,12.580143,,,,Pablo Fornals Malla,6764.0,,,,,Free Kick,2,From Free Kick,Miguel Torres Gómez,6878.0,Right Back,180,Málaga,223,['80ca1818-a2fb-42b3-8299-4ad124496486'],3,,,,,,,,,,,,,,,,,Málaga,223,00:42:03.558,Pass,
,,,,,,,,,,,,,,,,1.795359,,,,,,,,,,,,,,70fa996a-0f22-49b7-8b0f-4886e6f720e9,2909,,"[44.7, 76.1]",3825835,87,,,,,-2.0344439,,Right Foot,,,,"[35.7, 58.1]",,Ground Pass,,20.12461,,,,Ignacio Camacho Barnola,8234.0,,,,,,2,From Free Kick,Pablo Fornals Malla,6764.0,Right Defensive Midfield,180,Málaga,223,['d0d8bf96-f2de-4511-ab28-c2068523085e'],6,,,,,,,,,,,,,,,,,Málaga,223,00:42:06.065,Pass,
,,,,,,,,,,,,,,,,2.238288,,,,,,,,,,,,,,3eb03f03-517b-44a3-9d3d-9af7c1986947,2912,,"[48.4, 45.6]",3825835,87,,,,,-1.4752333,,Right Foot,,,,"[52.1, 7.0]",,Ground Pass,,38.776928,,,,Federico Ricca Rostagnol,6844.0,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Center Back,180,Málaga,223,['454a539d-d2d5-4264-b2ad-0d3651fec032'],11,,,,,,,,,,,,,,,,,Málaga,223,00:42:11.340,Pass,
,,,,,,,,,,,,,,,,0.982159,,,,,,,,,,,,,,ccc3197c-2a71-42e8-b454-49d5b4faaddf,2915,,"[52.1, 7.0]",3825835,87,,,,,-0.10801172,,Left Foot,,,,"[68.7, 5.2]",,Ground Pass,,16.697306,,,,Christian Atsu Twasam,3084.0,,,,,,2,From Free Kick,Federico Ricca Rostagnol,6844.0,Left Back,180,Málaga,223,['e7f45691-7d80-430e-b3e9-4bb5f00f35ef'],14,,,,,,,,,,,,,,,,,Málaga,223,00:42:14.256,Pass,
