bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.684593,,,,,,,,,,,,,,,cd14e5e4-609f-4688-ad9e-d149a06b752a,661,,"[68.6, 30.6]",3825621,13,,,,,-1.5707964,,Right Foot,,,,"[68.6, 4.6]",,Ground Pass,26.0,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,24,Atlético Madrid,212,['9d8ab09b-15de-417f-84a2-77445d239132'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:15.740,Pass,
,,,,,,,,,,,,,,1.003515,,,,,,,,,,,,,,,813c29f1-3f05-42f9-a595-f982671a5a0b,664,,"[72.7, 4.1]",3825621,13,,,,,0.06885649,,Left Foot,,,,"[87.2, 5.1]",,Ground Pass,14.534442,,,Óliver Torres Muñoz,12021.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,24,Atlético Madrid,212,['370b8838-c197-4693-97e3-21c47dac598a'],19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:19.249,Pass,
,,,,,,,,,,,,,,1.446668,,,,,,,,,,,,,,,6a92f36e-6d16-4613-8946-98a843532f89,668,,"[79.1, 5.3]",3825621,13,,,,,1.8045396,,Right Foot,,,,"[74.1, 26.3]",,Ground Pass,21.587032,,,Tiago Cardoso Mendes,20669.0,,,,,,1,From Throw In,Óliver Torres Muñoz,12021.0,Left Midfield,24,Atlético Madrid,212,['db2abfe9-97c3-4616-828d-9052f4fd543a'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:22.220,Pass,
,,,,,,,,,,,,,,0.807867,,,,,,,,,,,,,,,4f0ff615-475f-4ed3-8b41-b1bb6b6064fb,671,,"[76.5, 26.0]",3825621,13,,,,,1.2843741,,Right Foot,,,,"[80.8, 40.6]",,Ground Pass,15.220053,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,24,Atlético Madrid,212,['7875722e-9b7c-4761-a1a1-34535ad7888f'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:24.783,Pass,
,,,,,,,,,,,,,,0.661417,,,,,,,,,,,,,,,77a84e0b-a028-4762-832f-964a8e79d5fb,674,,"[80.8, 40.6]",3825621,13,,,,,-1.0374091,,Left Foot,,,,"[87.0, 30.1]",,Ground Pass,12.1938505,,,Ángel Martín Correa,6377.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Midfield,24,Atlético Madrid,212,['c696369e-433a-48e8-889a-babe7ef2615c'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:25.610,Pass,
,,,,,,,,,,,,,,1.428338,,,,,,,,,,,,,,,fd908c78-678f-442b-b022-f1df6fbcc7cb,682,,"[28.4, 41.7]",3825621,13,,,,,-1.6601104,,Left Foot,,,,"[27.2, 28.3]",,Ground Pass,13.453624,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,25,Real Madrid,220,"['291d3d4d-2ac5-4fcc-a96b-78eafc6fcb62', '8bd2b81a-dfb9-44ac-9015-b483817e4916']",28,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:28.506,Pass,True
,,,,,,,,,,,,,,4.039933,,,,,,,,,,,,,,,ee00423e-2caf-4085-9bee-28f7b045787b,689,,"[51.5, 5.9]",3825621,13,,,,,0.33909634,,Left Foot,,,,"[104.8, 24.7]",,High Pass,56.518406,Incomplete,,Karim Benzema,19677.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,25,Real Madrid,220,"['1a04f83a-5f92-4c69-9de7-8f3d52a6a621', '1dc1c0f5-8b75-4cd2-9b2c-c66272050aa6', '95b42482-2dea-4f25-9ab0-94c45d459a97']",35,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:35.366,Pass,True
,,,,,,,,,,,,,,1.932642,,,,,,,,,,,,,,,ee5d88b2-8eac-43a4-9b80-1840a8caf63e,693,,"[13.8, 46.1]",3825621,13,,,,,-1.3473197,,Keeper Arm,,,,"[18.8, 24.1]",,Ground Pass,22.561028,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,26,Atlético Madrid,212,['7bcc9f4f-da9f-4dc6-8b0f-688e0b42b347'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:42.806,Pass,
,,,,,,,,,,,,,,1.15224,,,,,,,,,,,,,,,b7fb956f-a5db-4519-b19d-edc74cd1e463,696,,"[32.7, 13.7]",3825621,13,,,,,1.4164776,,Left Foot,,,,"[34.1, 22.7]",,Ground Pass,9.108238,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,26,Atlético Madrid,212,['81d112a9-cbc7-456a-9b55-3cb20e8ac165'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:47.764,Pass,
,,,,,,,,,,,,,,1.208282,,,,,,,,,,,,,,,6f720fe1-48af-44a9-8a00-c60c993b0668,699,,"[34.8, 23.0]",3825621,13,,,,,0.8999389,,Right Foot,,,,"[44.8, 35.6]",,Ground Pass,16.08602,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,26,Atlético Madrid,212,['ff911468-5ccf-4b96-b6ef-ff965b05d70c'],49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:49.669,Pass,
,,,,,,,,,,,,,,0.857783,,,,,,,,,,,,,,,fc251202-8292-4cb2-b55a-55f46f93aa28,702,,"[51.2, 40.3]",3825621,13,,,,,-0.11001906,,Right Foot,,,,"[68.4, 38.4]",,Ground Pass,17.304625,,,Ángel Martín Correa,6377.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,26,Atlético Madrid,212,['214c1771-fe2b-49a8-894a-92cc88c3970a'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:51.826,Pass,
,,,,,,,,,,,,,,1.214228,,,,,,,,,,,,,,,b32a2e09-f5b9-4259-92a8-087ae19c8dc4,713,,"[65.8, 62.0]",3825621,13,,,,,1.300283,,Left Foot,,,,"[69.1, 73.9]",,Ground Pass,12.349089,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Midfield,26,Atlético Madrid,212,['a3c7c7e6-3695-4410-ac0d-3c2b6be731c8'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:57.555,Pass,
,,,,,,,,,,,,,,0.616089,,,,,,,,,,,,,,,94dadbc4-0299-436c-a700-0bc356ae37d4,716,,"[69.8, 73.9]",3825621,13,,,,,-2.203545,,Right Foot,,,,"[66.5, 69.4]",,Ground Pass,5.5803227,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,26,Atlético Madrid,212,['0aaeee35-f8f4-4e11-afa6-96bd8844636c'],59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:59.442,Pass,
,,,,,,,,,,,,,,0.847583,,,,,,,,,,,,,,,1a41872b-e15f-450a-88eb-316e5c58683e,719,,"[68.6, 68.2]",3825621,14,,,,,-1.0466167,cd68f05d-4d73-403d-8895-71cfce3e345e,Left Foot,,,,"[76.0, 55.4]",,Ground Pass,14.785128,,,Ángel Martín Correa,6377.0,True,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Midfield,26,Atlético Madrid,212,['87153264-86a4-4279-ab13-ec44f51ef3e7'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:01.845,Pass,
,,,,,,,,,,,,,,3.382319,,,,,,,,,,,,,,,3b799dbd-84db-4c40-971d-c3ca6587ac4a,729,,"[7.0, 36.1]",3825621,14,,,,,-0.3726831,,Right Foot,,,,"[68.9, 11.9]",,High Pass,66.462395,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,27,Real Madrid,220,['1cc3ecbf-7ea1-4628-a098-a3fad17ce181'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:36.741,Pass,
,,,,,,,,,,,,,,1.409105,,,,,,,,,,,,,,,748b3a1c-c257-4b16-8222-90f55e7253d1,732,,"[68.9, 11.9]",3825621,14,,,,True,1.522558,,,,,,"[69.6, 26.4]",,High Pass,14.516887,Incomplete,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,27,Real Madrid,220,"['19e012e8-9e48-47d5-9cdc-04537a1c4016', '2b24ebb6-6a46-49f9-b302-5c3d7826fc9d', '8dcd80e9-0888-43e4-a11a-860928635a9d']",40,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:40.123,Pass,True
,,,,,,,,,,,,,,0.723553,,,,,,,,,,,,,,,19e012e8-9e48-47d5-9cdc-04537a1c4016,735,,"[50.5, 53.7]",3825621,14,,,,True,1.9890207,,,,,,"[48.9, 57.3]",,Low Pass,3.939543,,,Tiago Cardoso Mendes,20669.0,,,,,Recovery,1,Regular Play,Óliver Torres Muñoz,12021.0,Left Midfield,28,Atlético Madrid,212,"['68e76e65-cbab-48c0-800c-f14afac17ce5', '748b3a1c-c257-4b16-8222-90f55e7253d1', '85558710-cb04-4986-bc7c-49ce5e6f754d']",41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:41.532,Pass,True
,,,,,,,,,,,,,,2.787674,,,,,,,,,,,,,,,fa89e20d-fe88-49a1-b861-ba737a224a5a,738,,"[48.9, 57.3]",3825621,14,,,,,-1.7022042,,Right Foot,,,,"[43.6, 17.2]",,Ground Pass,40.448734,,,Filipe Luís Kasmirski,6320.0,,True,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,28,Atlético Madrid,212,['acdc219d-e365-4f09-8cac-9be0c7685de7'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:42.600,Pass,
,,,,,,,,,,,,,,1.01563,,,,,,,,,,,,,,,505dcf88-d5b7-48cf-94b9-aa6c4f0a2ec9,741,,"[63.6, 9.8]",3825621,14,,,,,1.467004,,Left Foot,,,,"[64.1, 14.6]",,Ground Pass,4.8259716,,,Óliver Torres Muñoz,12021.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,28,Atlético Madrid,212,['25967f35-7229-4ae5-be11-e968fbafd85c'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:48.903,Pass,
,,,,,,,,,,,,,,0.934476,,,,,,,,,,,,,,,d1622a7f-7bd9-478a-9101-a0673d0d5054,744,,"[68.2, 14.1]",3825621,14,,,,,-0.90210676,,Right Foot,,,,"[74.6, 6.0]",,Ground Pass,10.323275,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Óliver Torres Muñoz,12021.0,Left Midfield,28,Atlético Madrid,212,['e9f02992-9e51-4d4f-aa8c-4c09475df418'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:50.734,Pass,
,,,,,,,,,,,,,,1.332787,,,,,,,,,,,,,,,a391eb0e-35aa-414f-9600-cc78fe840b69,747,,"[75.5, 4.1]",3825621,14,,,,,2.317454,,Left Foot,,,,"[69.3, 10.8]",,Ground Pass,9.128527,,,Tiago Cardoso Mendes,20669.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,28,Atlético Madrid,212,['36ba127d-6bd8-405e-8c4a-c5d1d8ec2793'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:53.053,Pass,
,,,,,,,,,,,,,,1.243047,,,,,,,,,,,,,,,788dee35-62d0-48f5-900d-9db09690bc50,750,,"[70.3, 17.0]",3825621,14,,,,,1.1961151,,Right Foot,,,,"[80.8, 43.7]",,Ground Pass,28.690416,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,28,Atlético Madrid,212,['b34c7dfe-48a3-4b0c-b64a-6d99ecd564e5'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:55.722,Pass,
,,,,,,,,,,,,,,2.173995,,,,,,,,,,,,,,,95802bc9-d2eb-4a9b-9799-26404bd2baa4,753,,"[80.1, 48.0]",3825621,14,,,,,1.5039107,,Right Foot,,,,"[81.5, 68.9]",,Ground Pass,20.946838,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Midfield,28,Atlético Madrid,212,['b6f92676-d1e4-4688-8fcb-6ba44f79e230'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:57.811,Pass,
,,,,,,,,,,,,,,0.878127,,,,,,,,,,,,,,,99ef5db9-e3b9-4610-95d5-1dde1709be21,756,,"[104.4, 56.3]",3825621,15,,,,,-2.3198469,,Right Foot,,,,"[99.1, 50.6]",,Ground Pass,7.7833157,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,28,Atlético Madrid,212,['c8e507aa-7c5e-49b6-9a94-81cfd91de518'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:03.715,Pass,
,,,,,,,,,,,,,,0.931566,,,,,,,,,,,,,,,6abfd944-6fe8-48f2-b6c5-35f254d59aeb,764,,"[13.3, 29.5]",3825621,15,,,,,-0.21075355,,Left Foot,,,,"[33.4, 25.2]",,Low Pass,20.554804,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,29,Real Madrid,220,['6ca806e1-60be-448a-81b0-ad7289ff1b74'],7,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:07.762,Pass,
,,,,,,,,,,,,,,2.267241,,,,,,,,,,,,,,,1c2e9735-4dea-4403-a9b6-debe6af0eba1,768,,"[37.2, 24.7]",3825621,15,,,,,-0.45875767,,Right Foot,,,,"[70.0, 8.5]",,Ground Pass,36.582508,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,29,Real Madrid,220,"['425de981-82df-41ee-a7ff-08240be1e1e2', '7141eb98-b60e-4a97-b91f-eae2f2982a63']",10,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:10.206,Pass,True
,,,,,,,,,,,,,,3.723225,,,,,,,,,,,,,,,f9fa494d-9435-4780-acf5-386ed4b8623d,775,,"[95.3, 11.2]",3825621,15,,,,,1.1119602,,Right Foot,True,,,"[120.0, 61.2]",,High Pass,55.76818,Out,,Francisco Román Alarcón Suárez,4926.0,,True,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,29,Real Madrid,220,"['15c1fa60-2edf-4fee-aeb1-bbff52c974e5', 'd39c2254-ca17-45de-87f6-bc2789d41d58']",16,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:16.207,Pass,True
,,,,,,,,,,,,,,3.534287,,,,,,,,,,,,,,,bf027fa4-0d98-48f7-8f4c-21534c90dd61,777,,"[6.0, 36.0]",3825621,15,,,,,0.44165972,,Right Foot,,,,"[72.2, 67.3]",,High Pass,73.22656,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,30,Atlético Madrid,212,['51e4ee87-feae-41f1-9121-8c902807f353'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:43.396,Pass,
,,,,,,,,,,,,,,4.476586,,,,,,,,,,,,,,,51e4ee87-feae-41f1-9121-8c902807f353,779,,"[47.9, 12.8]",3825621,15,,,,True,-0.092001446,,,,,,"[81.5, 9.7]",,High Pass,33.742702,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,30,Atlético Madrid,212,"['bf027fa4-0d98-48f7-8f4c-21534c90dd61', 'e1c905b3-9304-469d-a152-5a7b4d092037', 'e1d5bfbc-02fe-452b-bcee-8c368483eff0']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:46.930,Pass,True
,,,,,,,,,,,,,,1.641036,,,,,,,,,,,,,,,c580a155-6c69-4f9e-91e6-be35a3083682,782,,"[38.6, 70.4]",3825621,15,,,,,-1.9558021,,Right Foot,,,,"[32.4, 55.1]",,Ground Pass,16.508482,,,José María Giménez de Vargas,5259.0,,,,,,1,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Back,30,Atlético Madrid,212,['c3bee3e2-341d-489d-875a-a85fadf15998'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:52.708,Pass,
,,,,,,,,,,,,,,1.051287,,,,,,,,,,,,,,,b943b0bf-c5d8-400f-9a24-971257a24dc8,785,,"[32.4, 55.1]",3825621,15,,,,,-0.08314123,,Right Foot,,,,"[40.8, 54.4]",,Ground Pass,8.429116,,,Tiago Cardoso Mendes,20669.0,,,,,,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,30,Atlético Madrid,212,['03b3a45f-133b-4851-a02b-0922e545551d'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:54.658,Pass,
,,,,,,,,,,,,,,0.835659,,,,,,,,,,,,,,,91e78a00-8cb8-4299-9ea9-5bd863ef2208,788,,"[47.4, 61.5]",3825621,15,,,,,1.2758592,,Right Foot,,,,"[49.8, 69.4]",,Ground Pass,8.256513,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Goal Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,30,Atlético Madrid,212,['75c82a0e-b763-4b4c-b1bc-9290a17d1ff9'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:57.803,Pass,
,,,,,,,,,,,,,,1.888649,,,,,,,,,,,,,,,e7726521-9861-4a25-8f93-80349a6da8ad,792,,"[50.8, 68.2]",3825621,15,,,,,-2.5809057,,Right Foot,,,,"[37.9, 60.1]",,Ground Pass,15.232203,,,José María Giménez de Vargas,5259.0,,,,,,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,30,Atlético Madrid,212,['d5e7444c-9498-4360-b8a3-a16ee25d383a'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:58.897,Pass,
,,,,,,,,,,,,,,2.190526,,,,,,,,,,,,,,,80d87da2-106a-4019-8cb4-250cd2d3f8c7,794,,"[37.9, 60.1]",3825621,16,,,,,-1.5440648,,Right Foot,,,,"[38.9, 22.7]",,Ground Pass,37.41337,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,30,Atlético Madrid,212,['1df7c969-ffe8-4477-97e7-97e8c80a4ba3'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:00.786,Pass,
,,,,,,,,,,,,,,1.549168,,,,,,,,,,,,,,,38981a66-8e99-4d76-8ccb-659c5c2b665e,797,,"[38.9, 22.7]",3825621,16,,,,,-0.11519028,,Right Foot,,,,"[51.0, 21.3]",,Ground Pass,12.180722,,,Tiago Cardoso Mendes,20669.0,,,,,,1,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,30,Atlético Madrid,212,['077d208d-c6e7-4a5b-a931-92d0b98019f1'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:05.502,Pass,
,,,,,,,,,,,,,,1.063174,,,,,,,,,,,,,,,b73b33be-6fad-4cb5-9d34-338f4d782462,800,,"[51.0, 21.3]",3825621,16,,,,,-0.16342305,,Right Foot,,,,"[69.8, 18.2]",,Ground Pass,19.053871,,,Óliver Torres Muñoz,12021.0,,,,,,1,From Goal Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,30,Atlético Madrid,212,['9f6bfaf3-b67f-4531-bd5f-98801eca451a'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:07.845,Pass,
,,,,,,,,,,,,,,1.342242,,,,,,,,,,,,,,,b8e92f0a-5834-4bfe-834a-ebd544f775b9,803,,"[69.8, 18.2]",3825621,16,,,,,-1.241324,,Right Foot,,,,"[75.1, 2.7]",,Ground Pass,16.381086,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Goal Kick,Óliver Torres Muñoz,12021.0,Left Midfield,30,Atlético Madrid,212,['40f0c449-1d29-4c66-bdb1-c9dfeb685ae9'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:09.477,Pass,
,,,,,,,,,,,,,,0.762405,,,,,,,,,,,,,,,c62c5122-aa89-4847-91db-f73a04d213f0,815,,"[93.6, 16.0]",3825621,16,,,,,2.338445,,Left Foot,,,,"[85.3, 24.6]",,Ground Pass,11.951987,,,Óliver Torres Muñoz,12021.0,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,30,Atlético Madrid,212,['492c41d6-ceb3-420c-be8f-a445b29f6b31'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:15.067,Pass,
,,,,,,,,,,,,,,1.385778,,,,,,,,,,,,,,,1a11b3dd-d59e-4ff4-857d-a3001bd4e1a9,818,,"[86.0, 24.6]",3825621,16,,,,,1.5015641,,Right Foot,,,,"[87.9, 52.0]",,Ground Pass,27.465797,,,Antoine Griezmann,5487.0,,,,,,1,From Goal Kick,Óliver Torres Muñoz,12021.0,Left Midfield,30,Atlético Madrid,212,['691708b7-2d81-44c1-bf96-a8da33925c56'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:17.031,Pass,
,,,,,,,,,,,,,,1.682262,,,,,,,,,,,,,,,339b9ad3-cb18-4ca2-9c41-09bbf8b7d76e,821,,"[85.8, 52.0]",3825621,16,,,,,1.0835044,,Left Foot,,,,"[92.0, 63.7]",,Ground Pass,13.241223,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Midfield,30,Atlético Madrid,212,['74b8cf55-0f81-4f8b-861f-3a509fcd8e21'],19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:19.236,Pass,
,,,,,,,,,,,,,,1.071109,,,,,,,,,,,,,,,ea11933b-fb0f-4bd8-b4b1-1750b8f5fcb3,824,,"[93.2, 64.2]",3825621,16,,,,,-0.9647016,50ccd84d-d4ff-416a-8bdb-1a6af24dc7e4,Right Foot,True,,,"[106.3, 45.3]",,High Pass,22.996086,,,Fernando José Torres Sanz,6382.0,True,,,,,1,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Back,30,Atlético Madrid,212,['4a62e4b3-dac9-4cda-8c64-9696cba811a8'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:21.651,Pass,
,,,,,,,,,,,,,,2.20959,,,,,,,,,,,,,,,3d1852ae-4e0d-443f-a8c0-f51bc94e7342,831,,"[7.9, 58.1]",3825621,16,,,,,0.8455664,,Keeper Arm,,,,"[15.7, 66.9]",,Ground Pass,11.759252,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,30,Atlético Madrid,212,['9b4b7767-8936-417c-83b7-edc95a0471f2'],26,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:26.985,Pass,
,,,,,,,,,,,,,,2.699421,,,,,,,,,,,,,,,14c2f079-a095-416f-9da0-b92b6f79971c,834,,"[21.9, 69.5]",3825621,16,,,,,0.22679885,,Right Foot,,,,"[67.4, 80.0]",,High Pass,46.695824,Out,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,30,Atlético Madrid,212,['9f0dbba3-d82f-40a4-b24e-4aa255761fa9'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:30.820,Pass,
,,,,,,,,,,,,,,0.239459,,,,,,,,,,,,,,,09e10fc7-8ed7-47db-aca0-2b7b76c98856,836,,"[52.7, 0.1]",3825621,16,,True,,,2.1112158,,,,,,"[46.7, 10.1]",,Low Pass,11.661903,,,Filipe Luís Kasmirski,6320.0,,,,,Throw-in,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,31,Atlético Madrid,212,['ad70e08a-fab0-4143-b4a7-f07a9f24cdb8'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:40.883,Pass,
,,,,,,,,,,,,,,1.058763,,,,,,,,,,,,,,,5fde8a61-fbef-4a94-a895-b6fcec536b0c,838,,"[46.7, 10.1]",3825621,16,,,,,-0.40715253,,Left Foot,,,,"[62.7, 3.2]",,Ground Pass,17.424408,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,31,Atlético Madrid,212,['2d137609-97ec-4477-8813-8216159200d5'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:43.589,Pass,
,,,,,,,,,,,,,,1.292038,,,,,,,,,,,,,,,1f3cd1e9-6d66-45aa-8283-9b8d0a22a7c1,841,,"[63.2, 18.2]",3825621,16,,,,,0.29059917,,Right Foot,,,,"[84.6, 24.6]",,Ground Pass,22.336517,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,31,Atlético Madrid,212,"['1e062748-4b13-4c74-9774-98aa687f1a87', '85c4abfb-a0b2-4425-8233-caa0e288ca60']",46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:46.061,Pass,
,,,,,,,,,,,,,,1.731825,,,,,,,,,,,,,,,824a4694-2cfa-4526-a032-26f041c52b8a,845,,"[43.4, 49.0]",3825621,16,,,,,-0.70345646,,Right Foot,,,,"[54.6, 39.5]",,Ground Pass,14.686388,,,Karim Benzema,19677.0,,,,,,1,From Counter,Sergio Ramos García,5201.0,Left Center Back,32,Real Madrid,220,['a07da040-ba15-4324-9d53-b3c3a4414086'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:48.915,Pass,
,,,,,,,,,,,,,,1.487928,,,,,,,,,,,,,,,940518e5-a458-43c8-8fad-4ebbd95dc8f5,851,,"[63.9, 39.0]",3825621,17,,,,,-1.8591776,,Right Foot,,,,"[57.7, 18.1]",,Ground Pass,21.80023,,,Luka Modrić,5463.0,,,,,Free Kick,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,33,Real Madrid,220,['a33cfb26-74fc-4dc3-b898-2a86f3326251'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:20.407,Pass,
