bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.172378,,,,,,,,,,,,,,653702b7-84ac-48f8-811b-2de56fcf2b50,17,,"[47.3, 16.2]",3825651,1,,,,,-1.782754,,Right Foot,,,"[45.6, 8.3]",,Ground Pass,,8.080841,Incomplete,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Left Wing,3,Granada,1049,"['cc500384-9dc2-4308-aac1-84dd568418a7', 'd58a7b89-cb42-499b-9d05-9ae6b24fc4c7']",2,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:02.885,Pass,
,,,,,,,,,,,,,,,0.700773,,,,,,,,,,,,,,be0cfe89-0357-4bf5-97f9-4d96e5406b58,22,,"[73.3, 67.0]",3825651,1,,,,,-1.3401904,,Right Foot,,,"[76.0, 55.5]",,Ground Pass,,11.812705,Incomplete,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,4,Espanyol,214,"['831d0e49-6d99-457b-a6de-b82ea3b4c674', 'b88437bc-1231-48ce-8590-1e9199892744']",5,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:05.952,Pass,True
,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,494664c6-b11e-4cfb-81eb-549edf404982,24,,"[50.3, 80.0]",3825651,1,,,,,-2.9381948,,,,,"[18.3, 73.4]",,Low Pass,,32.67354,,,Álvaro González Soberón,6762.0,,,,,Throw-in,1,From Throw In,Roberto Antonio Correa Silva,23974.0,Right Back,5,Espanyol,214,['b28829b1-7cdb-42b1-958e-1f40222cd9fc'],14,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:14.832,Pass,
,,,,,,,,,,,,,,,2.255465,,,,,,,,,,,,,,04e6a0ae-28dd-432c-aaae-d67c0a746302,27,,"[19.3, 72.2]",3825651,1,,,,,-1.5228106,,Right Foot,,,"[21.0, 36.8]",,Ground Pass,,35.440796,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,5,Espanyol,214,['bf9c48c5-28f9-4eca-ab15-dd500a431d6f'],19,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:19.232,Pass,
,,,,,,,,,,,,,,,6.661273,,,,,,,,,,,,,,acbfbd1b-23f1-4cd2-80b2-bfecaf3fd8d3,30,,"[20.4, 37.4]",3825651,1,,,,,0.025024572,,Right Foot,,,"[104.3, 39.5]",,High Pass,,83.92628,Incomplete,,,,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,5,Espanyol,214,['6e4a1610-fd23-4b79-b3b7-5a49768cc72b'],23,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:23.253,Pass,
,,,,,,,,,,,,,,,2.822132,,,,,,,,,,,,,,e114a732-bf70-4426-92bc-c10977365d2b,33,,"[32.9, 55.2]",3825651,1,,,,,-0.8303118,,Right Foot,,,"[75.4, 8.7]",,High Pass,,62.996033,Incomplete,,Youssef El-Arabi,27109.0,,True,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,6,Granada,1049,"['709b4baf-d717-4a8c-8ceb-902225a29fba', 'd1de4675-86cd-4740-bbe5-4c27dc9eea7c']",49,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:49.131,Pass,
,,,,,,,,,,,,,,,3.639998,,,,,,,,,,,,,,55054f2d-1b6f-4529-b46c-f57d3e118dd8,37,,"[44.5, 0.1]",3825651,1,,True,,,2.4923334,,,,,"[27.9, 12.7]",,Low Pass,,20.840345,,,David Rodríguez Lombán,6702.0,,,,,Throw-in,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,7,Granada,1049,['fb11a7b6-7341-4de8-8ed1-6d398efcea47'],58,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:01:58.810,Pass,
,,,,,,,,,,,,,,,2.458869,,,,,,,,,,,,,,faa34d5e-f1bd-4c89-9e56-ad64809d1451,39,,"[25.4, 14.0]",3825651,2,,,,,1.361918,,Right Foot,,,"[33.9, 54.1]",,Ground Pass,,40.990974,,,Jean-Sylvain Claude Babin,4498.0,,True,,,,1,From Throw In,David Rodríguez Lombán,6702.0,Left Center Back,7,Granada,1049,['1105edde-dbab-4fb3-9d6e-15b24f1a37e7'],5,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:02:05.192,Pass,
,,,,,,,,,,,,,,,2.562777,,,,,,,,,,,,,,be7e45a5-8cd1-44b1-95ed-4bc5ac15ff02,41,,"[33.7, 54.6]",3825651,2,,,,,-2.715742,,Right Foot,,,"[4.6, 41.4]",,Low Pass,,31.953873,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,7,Granada,1049,['625eb51f-1d75-43fe-a03b-39c9550a219b'],7,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:02:07.651,Pass,
,,,,,,,,,,,,,,,2.928935,,,,,,,,,,,,,,94b3b8da-ab90-4756-959d-5b59776447e1,45,,"[5.6, 47.5]",3825651,2,,,,,-1.0373037,,Right Foot,,,"[33.3, 0.6]",,High Pass,,54.469257,Out,,,,,True,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,7,Granada,1049,['99f1ddcf-1df6-491b-a859-646e7fec0e1e'],11,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:02:11.019,Pass,True
,,,,,,,,,,,,,,,0.995094,,,,,,,,,,,,,,00b8f385-8ba6-4fbf-a1be-951598c13b56,46,,"[86.8, 80.0]",3825651,2,,,,,-0.5835516,,,,,"[102.4, 69.7]",,Low Pass,,18.693583,,,Hernán Arsenio Pérez González,6838.0,,,,,Throw-in,1,From Throw In,Roberto Antonio Correa Silva,23974.0,Right Back,8,Espanyol,214,['7ddd78cf-6bd9-422a-9f36-bddd354c517a'],32,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:32.760,Pass,
,,,,,,,,,,,,,,,1.892607,,,,,,,,,,,,,,6d422dd7-43a6-4b1d-9d63-0b6f6c66b8be,50,,"[99.5, 72.2]",3825651,2,,,,,-3.0401456,,Right Foot,,,"[82.8, 70.5]",,Ground Pass,,16.786304,,,Roberto Antonio Correa Silva,23974.0,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,8,Espanyol,214,"['1f8071ef-fd69-46aa-aa7f-d5779cec711f', 'e8fec920-41bc-450e-a986-8e63846b23ec']",33,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:33.835,Pass,True
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,d6cfb4d2-48c9-4531-9114-144a4ab811dc,54,,"[79.5, 72.0]",3825651,2,,,,,-3.1041102,,Right Foot,,,"[63.5, 71.4]",,Ground Pass,,16.011246,,,Álvaro González Soberón,6762.0,,,,,,1,From Throw In,Roberto Antonio Correa Silva,23974.0,Right Back,8,Espanyol,214,"['0424ef91-ec49-46b0-a2f1-e9a602cb037f', 'cf99a7ab-6ddb-4918-a713-03826c985f44']",35,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:35.989,Pass,True
,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,4570f8b3-bf2d-43f3-a35a-f7f3485193ea,57,,"[57.6, 70.5]",3825651,2,,,,,-2.399776,,Right Foot,,,"[22.9, 38.7]",,Ground Pass,,47.06729,,,Pau López Sabata,6792.0,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,8,Espanyol,214,['3f011b5a-8ae2-4223-9a16-f554ed27ae63'],38,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:38.309,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,82d3a383-a05e-44dd-b8f3-014da9740fbc,60,,"[17.7, 35.5]",3825651,2,,,,,-1.0728111,,Right Foot,,,"[28.9, 14.9]",,Ground Pass,,23.447815,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Throw In,Pau López Sabata,6792.0,Goalkeeper,8,Espanyol,214,['94e59ee6-ed70-4e24-be36-dc5526c4c47a'],43,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:43.869,Pass,
,,,,,,,,,,,,,,,1.242849,,,,,,,,,,,,,,13058c01-d047-42c2-b1e0-bc4535e0311e,63,,"[32.6, 17.6]",3825651,2,,,,,0.27234027,,Right Foot,,,"[43.7, 20.7]",,Ground Pass,,11.524756,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,8,Espanyol,214,['bf835d17-f34a-4f4e-95b7-aa9bc02aa254'],47,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:47.469,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,7f31ab0c-b1ac-4320-92d0-18ff6e0e2cb6,67,,"[46.4, 18.2]",3825651,2,,,,,-1.5707964,,Left Foot,,,"[46.4, 3.0]",,Ground Pass,,15.2,,,Rubén Duarte Sánchez,6612.0,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,8,Espanyol,214,['767783c9-1e70-4768-aaf2-6c3919dd611d'],51,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:51.188,Pass,
,,,,,,,,,,,,,,,1.703435,,,,,,,,,,,,,,f3d2e9b5-d748-4f9c-bcc5-933c14f7c7b2,70,,"[45.1, 4.3]",3825651,2,,,,,2.6557968,,Right Foot,,,"[32.6, 10.9]",,Ground Pass,,14.135417,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,8,Espanyol,214,['6e332623-65a4-4d7c-a17f-9d7f61c70b89'],53,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:53.388,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,8b0c3114-3bc2-4a77-b5d2-3e0b7417e6a1,74,,"[31.6, 11.2]",3825651,2,,,,,2.3821626,,Right Foot,,,"[7.9, 33.7]",,Ground Pass,,32.67935,,,Pau López Sabata,6792.0,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,8,Espanyol,214,"['4e0b1258-4633-4cbb-b32b-58701392a6b7', 'a1c72c4b-2845-4eaf-8a3c-e8e4e48af720']",55,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:55.196,Pass,True
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,111d84aa-c775-480f-a1e5-181923e84944,77,,"[7.9, 33.0]",3825651,3,,,,,1.0166593,,Left Foot,,,"[20.4, 53.2]",,Ground Pass,,23.75479,,,Álvaro González Soberón,6762.0,,,,,,1,From Throw In,Pau López Sabata,6792.0,Goalkeeper,8,Espanyol,214,['5d51c498-990a-4f72-9231-26708e215700'],0,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:00.276,Pass,
,,,,,,,,,,,,,,,4.780954,,,,,,,,,,,,,,a7eb4dad-8ad6-4bbc-bf3e-c4cef6188090,81,,"[44.1, 63.9]",3825651,3,,,,,-0.17252205,,Right Foot,,,"[107.8, 52.8]",,High Pass,,64.65988,Incomplete,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,8,Espanyol,214,['7df1f755-f6a8-49c9-930d-31cfc8add537'],7,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:07.565,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,bb5393e4-1ae5-4333-a3a5-c82d47e7b02f,84,,"[14.3, 43.5]",3825651,3,,,,,-1.1094111,,Keeper Arm,,,"[23.1, 25.8]",,Ground Pass,,19.766891,,,David Rodríguez Lombán,6702.0,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,9,Granada,1049,['562a2b68-64fb-4df0-bfef-2e8daa705788'],20,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:03:20.587,Pass,
,,,,,,,,,,,,,,,1.346712,,,,,,,,,,,,,,7d3b8226-af12-483a-ab73-c789450e42f3,87,,"[27.7, 23.7]",3825651,3,,,,,0.61790025,,Right Foot,,,"[39.8, 32.3]",,Ground Pass,,14.844865,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,9,Granada,1049,['51bbfa1b-56e1-42e0-b19d-ffa6f655ecf9'],23,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:03:23.358,Pass,
,,,,,,,,,,,,,,,1.393407,,,,,,,,,,,,,,5957bb47-2041-4a99-88c5-04d780082277,90,,"[36.2, 31.7]",3825651,3,,,,,-2.4127378,,Right Foot,,,"[25.0, 21.7]",,Ground Pass,,15.01466,,,David Rodríguez Lombán,6702.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,9,Granada,1049,['007f4700-1fd2-452a-bb34-75a5b0185ae2'],24,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:03:24.708,Pass,
,,,,,,,,,,,,,,,8.690271,,,,,,,,,,,,,,3242820e-bd6c-4542-b78f-6eac9bd5295a,93,,"[25.0, 26.4]",3825651,3,,,,,0.40674707,,Right Foot,,,"[116.0, 65.6]",,High Pass,,99.08401,Incomplete,,Francisco Medina Luna,26797.0,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,9,Granada,1049,"['270bed47-f8ab-4bab-bd28-24c877db8bff', 'c285baab-6951-4c3c-aa78-d38c89401a45']",30,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:03:30.152,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,bbfe2b09-84fb-4dfb-982c-75d71b1f6d9f,97,,"[3.9, 14.3]",3825651,3,,,,,0.5020902,,Left Foot,,,"[14.1, 19.9]",,Ground Pass,,11.63615,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,10,Espanyol,214,['2aef8f28-d29a-4ef8-b302-fac418cf0dda'],40,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:40.642,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,7a099784-4b64-467f-9d38-46bae5d41998,100,,"[13.7, 19.7]",3825651,3,,,,,0.53598493,,Right Foot,,,"[27.0, 27.6]",,Ground Pass,,15.469324,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,10,Espanyol,214,['d337fe70-27a3-4f79-bc0f-b19f5f5bad30'],43,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:43.842,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,b79c4825-f623-4de3-9030-e58c4630c06e,103,,"[20.8, 25.5]",3825651,3,,,,,-1.0698853,,Right Foot,,,"[30.6, 7.6]",,Ground Pass,,20.407106,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,10,Espanyol,214,['4be4297e-a14f-409c-a158-4fb08cad8b79'],46,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:46.403,Pass,
,,,,,,,,,,,,,,,1.729829,,,,,,,,,,,,,,25ecf998-9922-4483-92b1-cfee4a71a6f1,107,,"[35.2, 1.8]",3825651,3,,,,,0.8014396,,Left Foot,,,"[62.8, 30.3]",,High Pass,,39.673794,Incomplete,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,10,Espanyol,214,"['10a20671-eb3b-43e8-8526-40037873e2d6', '5d26ecfd-7e50-4c6f-b5d6-40219eeb60da']",49,,,,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:49.603,Pass,True
,,,,,,,,,,,,,,,0.642871,,,,,,,,,,,,,,41c67f1b-4d8e-4d12-ac77-1653b03741cf,111,,"[57.2, 61.7]",3825651,3,,,,,2.2381024,,Right Foot,,,"[52.0, 68.3]",,Ground Pass,,8.402381,,,Rene Krhin,3160.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,11,Granada,1049,['5a81442d-fc7e-47e2-8ad1-dff1764f1902'],53,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:03:53.218,Pass,
,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,7cc9302a-60de-4d96-986b-a047ba7babfa,114,,"[52.7, 68.3]",3825651,3,,,,,-2.797787,,Right Foot,,,"[44.6, 65.4]",,Ground Pass,,8.603488,,,Jean-Sylvain Claude Babin,4498.0,,,,,,1,Regular Play,Rene Krhin,3160.0,Left Defensive Midfield,11,Granada,1049,['82792430-567f-4275-82fd-1a3d47393682'],54,,,,,,,,,,,,,,,,,,,,,Granada,1049,00:03:54.780,Pass,
