50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.022333,,,,,,,,,,,8361d374-1184-4bc1-af2d-eef045b2c612,878,,"[56.7, 16.9]",3825856,23,,,,,0.42190853,,Left Foot,,,,"[74.3, 24.8]",,Ground Pass,,19.291708,,,,Gonzalo Escalante,6712.0,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,51,Eibar,322,['94ddc800-eff0-4576-bf6e-eaa3114fc563'],50,,,,,,,,,,,,,,,,,,Eibar,322,00:23:50.895,Pass,
,,,,,,,,,,,,,,,,,,0.925338,,,,,,,,,,,b6279bd3-7f15-4183-98b3-509a6b46b34e,881,,"[74.3, 24.8]",3825856,23,,,,,-1.2745805,,Right Foot,,,,"[79.0, 9.4]",,Ground Pass,,16.101242,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,51,Eibar,322,['9476f889-1565-461d-9cc6-60f7b3530b31'],52,,,,,,,,,,,,,,,,,,Eibar,322,00:23:52.041,Pass,
,,,,,,,,,,,,,,,,,,0.739999,,,,,,,,,,,0a8ab2f3-c78e-45e3-8979-4869f43cedc3,885,,"[93.7, 9.2]",3825856,23,,,,,1.2527088,,Left Foot,,,,"[99.1, 25.6]",,High Pass,,17.266151,,Incomplete,,,,,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,51,Eibar,322,"['2494b945-b675-4408-b355-9339fdffd5b6', '3fc8b172-b50d-4d55-879d-dc9557b789f6']",54,,,,,,,,,,,,,,,,,,Eibar,322,00:23:54.441,Pass,True
,,,,,,,,,,,,,,,,,,1.005709,,,,,,,,,,,6e4cb1e7-ba73-4d42-8c10-a0d12eeb704e,888,,"[120.0, 0.1]",3825856,24,,,,,1.6353325,,Left Foot,,,,"[118.1, 29.5]",,Low Pass,,29.46133,,Incomplete,True,Iván Ramis Barrios,6778.0,,,,Outswinging,,Corner,1,From Corner,José Ignacio Peleteiro Ramallo,9462.0,Left Wing,52,Eibar,322,"['8fa8efb2-d83c-452d-8b3c-63ab5b3931e4', 'dca27b47-8dca-4a04-b797-8e0dfc9204da']",22,,,,,,,,,,,,,,,,,,Eibar,322,00:24:22.468,Pass,
,,,,,,,,,,,,,,,,,,2.342465,,,,,,,,,,,63a6bb32-9dd5-4494-bae0-60defdf7ef0a,892,,"[78.1, 5.3]",3825856,24,,,,True,2.0382462,,,,,,"[72.8, 15.8]",,High Pass,,11.761803,,,,Daniel García Carrillo,6775.0,,,,,,Recovery,1,From Corner,Antonio Manuel Luna Rodríguez,6675.0,Left Back,52,Eibar,322,"['446ff071-6cb8-47dd-ae41-c0d75798895d', '854e1aff-e1ba-4e2d-90e1-871060f4dcab']",28,,,,,,,,,,,,,,,,,,Eibar,322,00:24:28.869,Pass,True
,,,,,,,,,,,,,,,,,,2.283267,,,,,,,,,,,ae307d0d-1414-4aa7-a85b-f953e02a7f35,894,,"[73.4, 15.6]",3825856,24,,,,,-0.85843873,,Right Foot,,,,"[86.7, 0.2]",,High Pass,,20.348219,,Out,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,52,Eibar,322,['fccf1929-0e9d-45a8-9cbe-424a28642439'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:24:31.212,Pass,
,,,,,,,,,,,,,,,,,,1.435102,,,,,,,,,,,db3d77a5-bab9-43c5-acb0-7af02c14bc3d,897,,"[37.3, 80.0]",3825856,24,,,,,-0.5740565,,,,,,"[54.0, 69.2]",,High Pass,,19.887936,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,53,Real Madrid,220,['07d97cd8-4dab-4349-9a7b-b290c8ff584c'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:50.257,Pass,
,,,,,,,,,,,,,,,,,,0.742138,,,,,,,,,,,1fcdff0c-b71f-4bd0-8ec2-a6a9c8aa859f,904,,"[71.5, 16.0]",3825856,24,,,,,2.775536,,Right Foot,,,,"[65.5, 18.3]",,Ground Pass,,6.4257298,,,,Daniel García Carrillo,6775.0,,,,,,Recovery,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,53,Real Madrid,220,"['13178edc-08ec-48dd-9b24-92a6755a2c56', '9cb24dd0-7120-4391-b9c6-97b5a53f7afe']",53,,,,,,,,,,,,,,,,,,Eibar,322,00:24:53.878,Pass,True
,,,,,,,,,,,,,,,,,,1.252669,,,,,,,,,,,4480964d-b81c-440c-882d-a3103dbc9c52,906,,"[65.3, 18.3]",3825856,24,,,,,-1.3708034,,Right Foot,,,,"[66.8, 10.9]",,Ground Pass,,7.5504966,,Incomplete,,,,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,53,Real Madrid,220,['e27f787b-da1f-4171-9cf6-69f47536aa05'],54,,,,,,,,,,,,,,,,,,Eibar,322,00:24:54.620,Pass,
,,,,,,,,,,,,,,,,,,0.586194,,,,,,,,,,,d48a7192-a2c2-45e3-8875-35e2ef65db5f,911,,"[47.3, 65.0]",3825856,24,,,,,2.8555412,,Right Foot,,,,"[38.8, 67.5]",,Ground Pass,,8.860023,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Throw In,Lucas Vázquez Iglesias,5200.0,Right Wing,53,Real Madrid,220,['d3b07a5a-7391-4f9f-bfd7-81ab2216e151'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:58.246,Pass,
,,,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,61022d30-9a52-4054-8e50-3e4f0d071c13,914,,"[38.8, 67.5]",3825856,24,,,,,-2.3801134,,Right Foot,,,,"[28.1, 57.3]",,Ground Pass,,14.782761,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,53,Real Madrid,220,['fbbd5344-7bf1-4d72-9801-fde1770dbbb6'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:59.287,Pass,
,,,,,,,,,,,,,,,,,,2.179657,,,,,,,,,,,1bbf2e5a-e7d5-4f28-a3a7-a7ae6d2d8d98,917,,"[28.1, 57.3]",3825856,25,,,,,-2.353542,,Right Foot,,,,"[9.3, 38.4]",,Ground Pass,,26.65802,,,,Francisco Casilla Cortés,6706.0,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,53,Real Madrid,220,['be5e71b2-309a-4982-bab3-5a7a983b0516'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:00.960,Pass,
,,,,,,,,,,,,,,,,,,2.660988,,,,,,,,,,,003d031f-f69e-4c54-94d4-1b51393724db,920,,"[9.3, 38.4]",3825856,25,,,,,-0.71106726,,Right Foot,,,,"[49.7, 3.6]",,High Pass,,53.321667,,,,Álvaro Arbeloa Coca,20215.0,,,,,,,1,From Throw In,Francisco Casilla Cortés,6706.0,Goalkeeper,53,Real Madrid,220,['b2b37a5a-1ad5-48e5-addc-f62afe35b955'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:04.646,Pass,
,,,,,,,,,,,,,,,,,,1.621038,,,,,,,,,,,9a13f00b-e72e-455c-b8a8-2c110a6dbbc4,922,,"[49.7, 3.6]",3825856,25,,,,,2.8178697,,Head,,,,"[34.5, 8.7]",,Low Pass,,16.03278,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Throw In,Álvaro Arbeloa Coca,20215.0,Left Back,53,Real Madrid,220,['46eff7a3-6354-4dea-8a6a-f858a777be5f'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:07.307,Pass,
,,,,,,,,,,,,,,,,,,0.989894,,,,,,,,,,,ede9f7e6-7197-4eb1-adc8-80717ed8e68b,925,,"[34.7, 8.7]",3825856,25,,,,,0.5526972,,Right Foot,,,,"[45.4, 15.3]",,Ground Pass,,12.571794,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,53,Real Madrid,220,['ed8aae5a-b6fb-49d9-83e4-d76deec0c849'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:14.106,Pass,
,,,,,,,,,,,,,,,,,,1.495235,,,,,,,,,,,4ed9d3e5-ffb8-4d69-adc5-48ec7bfaf281,929,,"[46.5, 16.2]",3825856,25,,,,,-1.2746812,,Right Foot,,,,"[50.1, 4.4]",,Low Pass,,12.336936,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,53,Real Madrid,220,"['310abf56-00f0-4685-93b2-0d7eb4859972', 'e35ae636-8e2b-4507-9b91-d25dbeb83c6c']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:15.664,Pass,True
,,,,,,,,,,,,,,,,,,0.82246,,,,,,,,,,,48ba7c65-4d90-4ddd-849e-07d4c30b9f52,935,,"[64.4, 0.1]",3825856,25,,,,,1.3310533,,,,,,"[66.6, 9.1]",,Low Pass,,9.264988,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,Throw-in,1,From Throw In,Álvaro Arbeloa Coca,20215.0,Left Back,54,Real Madrid,220,['5bfacdb7-d69c-4945-bd4e-3bd6aa767a5a'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:29.054,Pass,
,,,,,,,,,,,,,,,,,,0.830497,,,,,,,,,,,69aea01b-11cb-4826-bb16-f3336b511697,938,,"[68.1, 9.1]",3825856,25,,,,,-1.5707964,,Right Foot,,,,"[68.1, 2.9]",,Ground Pass,,6.2,,,,Álvaro Arbeloa Coca,20215.0,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,54,Real Madrid,220,"['323abdc3-3754-40bc-8a80-f18bf52c6f57', '699991d4-116f-445e-a32a-3a2340a5c1d5']",29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:29.876,Pass,True
,,,,,,,,,,,,,,,,,,2.191554,,,,,,,,,,,5dfe0e23-6a7e-4dc6-9a70-f94a29ceba2a,941,,"[55.9, 80.0]",3825856,25,,,,,-0.360566,,,,,,"[80.3, 70.8]",,High Pass,,26.076809,,,,Sergio Gontán Gallardo,6742.0,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,55,Eibar,322,['dc842fb4-c967-489f-bd45-aac25039c1dd'],45,,,,,,,,,,,,,,,,,,Eibar,322,00:25:45.281,Pass,
,,,,,,,,,,,,,,,,,,0.689063,,,,,,,,,,,15075c90-64f0-49a8-b29b-c7b4d29af6f3,951,,"[43.9, 8.3]",3825856,25,,,,,1.7075521,,Head,,,,"[42.4, 19.2]",,Low Pass,,11.002727,,,,James David Rodríguez Rubio,5695.0,,,,,,Recovery,1,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,56,Real Madrid,220,"['22914b6c-72c7-46b1-abbe-af1b47906de5', '5890d320-5b5d-454a-894e-d3021f30bd14']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:51.739,Pass,True
,,,,,,,,,,,,,,,,,,2.183994,,,,,,,,,,,50b8891e-0614-4435-87ea-207561e5d840,955,,"[42.8, 18.8]",3825856,25,,,,,-0.18491355,,Left Foot,,,,"[56.7, 16.2]",,Low Pass,,14.141075,,Incomplete,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Center Midfield,56,Real Madrid,220,['af59c028-0c76-49b3-a429-b14ceac488b5'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:52.441,Pass,
,,,,,,,,,,,,,,,,,,0.147626,,,,,,,,,,,43e01f25-d628-459c-8850-6fd56952ea38,961,,"[55.0, 74.2]",3825856,26,,,,,-0.22923194,,Right Foot,,,,"[58.0, 73.5]",,Low Pass,,3.0805843,,Incomplete,,Lucas Vázquez Iglesias,5200.0,,,,,,,1,Regular Play,Jesé Rodríguez Ruiz,3990.0,Center Forward,56,Real Madrid,220,"['174ce97e-7b1b-4d15-912e-e7ec1c469caa', 'd0144319-2a83-49d8-befa-dabc13afa4b8']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:01.257,Pass,
,,,,,,,,,,,,,,,,,,1.342772,,,,,,,,,,,927875b7-12f3-4cdc-8e6d-af989ce0c158,964,,"[54.2, 80.0]",3825856,26,,,,,-1.7466469,,,,,,"[49.9, 55.8]",,Low Pass,,24.579056,,,,Carlos Henrique Casimiro,5539.0,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,57,Real Madrid,220,['aa77e0c8-7cb6-43ed-b905-cafdb1920b40'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:07.296,Pass,
,,,,,,,,,,,,,,,,,,1.181878,,,,,,,,,,,a37d0294-0312-428b-93ff-d6108622a34e,971,,"[49.0, 58.1]",3825856,26,,,,,-2.644624,,Right Foot,,,,"[43.1, 54.9]",,Ground Pass,,6.71193,,,,Carlos Henrique Casimiro,5539.0,,,,,,Free Kick,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,58,Real Madrid,220,['2f0b25ec-aed1-47d4-8c7e-7268149ca1d6'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:20.310,Pass,
,,,,,,,,,,,,,,,,,,3.224996,,,,,,,,,,,4659c9c3-317c-4d3c-8d2c-2c16577ad490,974,,"[45.8, 54.3]",3825856,26,,,,,-1.3786957,,Right Foot,,,,"[55.7, 3.4]",,High Pass,,51.853832,,,,Álvaro Arbeloa Coca,20215.0,,,True,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,58,Real Madrid,220,['20981b5c-5129-490c-8834-93dfaa993568'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:22.528,Pass,
,,,,,,,,,,,,,,,,,,1.180679,,,,,,,,,,,afd02fc3-4a12-4906-82b5-2c31cb6add27,977,,"[63.4, 4.2]",3825856,26,,,,,2.5194786,,Left Foot,,,,"[48.2, 15.1]",,Ground Pass,,18.704277,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Free Kick,Álvaro Arbeloa Coca,20215.0,Left Back,58,Real Madrid,220,['e1a1e69b-4c81-4463-8d74-3c2ad3cb61a8'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:28.088,Pass,
,,,,,,,,,,,,,,,,,,0.946483,,,,,,,,,,,66fd33fd-1756-434a-b1c2-92054a422b59,980,,"[48.6, 17.9]",3825856,26,,,,,1.6078165,,Left Foot,,,,"[47.8, 39.5]",,Ground Pass,,21.614809,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Free Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,58,Real Madrid,220,['9c4c97e1-8634-4b43-883a-8ce2566fc0f6'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:31.425,Pass,
,,,,,,,,,,,,,,,,,,1.260946,,,,,,,,,,,b09fffb4-193e-4905-b8e1-2c5dc5c7b537,983,,"[47.8, 39.5]",3825856,26,,,,,-1.4221992,,Right Foot,,,,"[50.3, 22.8]",,Ground Pass,,16.88609,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,58,Real Madrid,220,['f76b098a-f191-498f-a312-e0e240e9dea8'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:32.514,Pass,
,,,,,,,,,,,,,,,,,,2.713144,,,,,,,,,,,d5abc818-c4af-411e-aec6-564a0a210b51,986,,"[55.2, 34.2]",3825856,26,,,,,0.9547287,,Left Foot,,,,"[80.9, 70.5]",,High Pass,,44.476734,,,,James David Rodríguez Rubio,5695.0,,,,,,,1,From Free Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,58,Real Madrid,220,['72395ee2-5def-4ca1-a690-3308c96893d2'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:35.591,Pass,
,,,,,,,,,,,,,,,,,,1.843752,,,,,,,,,,,06df9a5a-b0d9-402a-be4d-8287b533b36b,990,,"[89.3, 64.3]",3825856,26,,,,,-0.47299314,,Left Foot,,,,"[110.6, 53.4]",,Ground Pass,,23.926971,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,58,Real Madrid,220,"['598dba2d-f9fc-40e6-bcab-eed4c7a0b625', '9ef1902c-81bc-4398-9b79-eedf0bd54f93']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:40.300,Pass,
,,,,,,,,,,,,,,,,,,0.574255,,,,,,,,,,,6aa1147a-d788-4002-b6ba-68ca03198b86,993,,"[110.0, 80.0]",3825856,26,,True,,,-1.0112896,,,,,,"[116.2, 70.1]",,Low Pass,,11.681182,,,,Lucas Vázquez Iglesias,5200.0,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,59,Real Madrid,220,['1440f456-acf5-41a0-8804-c232ae09172e'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:48.286,Pass,
,,,,,,,,,,,,,,,,,,0.785671,,,,,,,,,,,df9086fe-cb7e-4937-9e9f-22ab62cbc04c,995,,"[116.8, 69.9]",3825856,26,,,,,2.4376466,,Right Foot,,,,"[111.5, 74.4]",,Low Pass,,6.9526973,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Throw In,Lucas Vázquez Iglesias,5200.0,Right Wing,59,Real Madrid,220,['05abc88b-ec3d-497d-a567-f1c19b484328'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:49.075,Pass,
,,,,,,,,,,,,,,,,,,0.815284,,,,,,,,,,,42d7baaa-2780-4acd-9cff-e8578c72f7ca,998,,"[111.7, 73.1]",3825856,26,,,,,-3.1215954,,Right Foot,,,,"[101.7, 72.9]",,Ground Pass,,10.002,,,,James David Rodríguez Rubio,5695.0,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,59,Real Madrid,220,['d94b4569-fee6-4323-9f51-3e9eeb3dc251'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:51.625,Pass,
,,,,,,,,,,,,,,,,,,1.422523,,,,,,,,,,,b04a1409-c15f-40f4-9352-f85dd8a2745c,1001,,"[101.7, 72.7]",3825856,26,,,,,-2.7124143,,Left Foot,,,,"[89.9, 67.3]",,Ground Pass,,12.976903,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Left Center Midfield,59,Real Madrid,220,['ea1f0474-c2f1-4fda-bcd2-3265fb8a1db1'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:53.142,Pass,
,,,,,,,,,,,,,,,,,,1.479307,,,,,,,,,,,5ac04de3-601f-4144-b78a-00f2a568dd37,1004,,"[89.9, 67.3]",3825856,26,,,,,-2.9192023,,Left Foot,,,,"[70.0, 62.8]",,Ground Pass,,20.40245,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,59,Real Madrid,220,['1659ce8a-fc3c-4b87-b7be-79a563150b6d'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:55.281,Pass,
,,,,,,,,,,,,,,,,,,1.251049,,,,,,,,,,,9691873f-21d4-4b06-9fdc-2927612a9268,1007,,"[70.2, 62.8]",3825856,26,,,,,-1.922613,,Right Foot,,,,"[64.4, 47.0]",,Ground Pass,,16.830923,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,59,Real Madrid,220,['ba1d0764-f2fd-4795-9460-69bbdf354731'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:56.871,Pass,
,,,,,,,,,,,,,,,,,,1.033725,,,,,,,,,,,e45ae2c5-e4ae-4026-8543-9170e8fa1f76,1010,,"[64.7, 47.0]",3825856,26,,,,,-1.2596087,,Right Foot,,,,"[70.2, 29.9]",,Ground Pass,,17.96274,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,1,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,59,Real Madrid,220,['ccd7c9fd-e50d-4367-a7da-bfc837b4d5d3'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:59.664,Pass,
,,,,,,,,,,,,,,,,,,1.440948,,,,,,,,,,,9a11e906-3219-458d-9bee-9bed124ad314,1014,,"[66.4, 38.2]",3825856,27,,,,,2.0821302,,Right Foot,,,,"[56.3, 56.2]",,Ground Pass,,20.640009,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,59,Real Madrid,220,['9d9a6e81-0394-43e8-bb48-8a4424f320b7'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:02.005,Pass,
,,,,,,,,,,,,,,,,,,0.895409,,,,,,,,,,,b355ebd3-254b-4dfc-9319-d043ed4cc43f,1017,,"[64.7, 59.8]",3825856,27,,,,,1.0278451,,Right Foot,,,,"[71.7, 71.4]",,Ground Pass,,13.548431,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,59,Real Madrid,220,['d3193e86-0854-4731-811d-157e797056c4'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:06.004,Pass,
,,,,,,,,,,,,,,,,,,0.099513,,,,,,,,,,,35322e39-5183-4105-9f22-84896b5d2fcb,1021,,"[69.4, 71.8]",3825856,27,,,,,-1.0232341,,Left Foot,,,,"[71.9, 67.7]",,Ground Pass,,4.802083,,Incomplete,,,,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,59,Real Madrid,220,"['2ad9359d-f19f-4973-805f-8902bd333808', '925593e7-5f60-4d6f-94cc-9bfbca550d71']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:08.152,Pass,True
,,,,,,,,,,,,,,,,,,2.486507,,,,,,,,,,,2ce96c51-57c1-4868-a066-737fa0883ab2,1029,,"[43.7, 25.8]",3825856,27,,,,,-0.6850173,,Right Foot,,,,"[74.3, 0.8]",,Ground Pass,,39.51405,,Out,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,59,Real Madrid,220,['adfeeed8-3703-4c2b-b4ba-92fb500f590e'],12,,,,,,,,,,,,,,,,,,Eibar,322,00:27:12.137,Pass,
,,,,,,,,,,,,,,,,,,1.217568,,,,,,,,,,,89a593d7-2733-4d2f-9e99-55e17e022b8d,1031,,"[45.6, 80.0]",3825856,27,,True,,,-2.3604863,,,,,,"[33.9, 68.4]",,Low Pass,,16.47574,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,60,Real Madrid,220,['f5fed182-7e2c-4f9d-9ab3-9fb26835845a'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:22.585,Pass,
,,,,,,,,,,,,,,,,,,2.102823,,,,,,,,,,,265cca7f-f42c-45e2-8c14-554f746e6a25,1033,,"[35.4, 68.6]",3825856,27,,,,,-2.4805496,,Right Foot,,,,"[12.9, 51.1]",,Ground Pass,,28.504385,,,,Francisco Casilla Cortés,6706.0,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,60,Real Madrid,220,['ef260716-707c-42fa-b087-ec7df26b26cc'],26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:26.464,Pass,
,,,,,,,,,,,,,,,,,,1.183914,,,,,,,,,,,404b9784-d470-493b-98c9-38313bd21133,1036,,"[18.0, 48.5]",3825856,27,,,,,0.96879774,,Right Foot,,,,"[28.1, 63.2]",,Ground Pass,,17.835358,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Throw In,Francisco Casilla Cortés,6706.0,Goalkeeper,60,Real Madrid,220,['b8c7d666-a68d-4536-82c4-c4fad25869e0'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:31.978,Pass,
,,,,,,,,,,,,,,,,,,1.122731,,,,,,,,,,,5adcc3e6-cc9d-44c5-a44e-4efa22638026,1039,,"[34.5, 70.1]",3825856,27,,,,,-0.50894237,,Right Foot,,,,"[62.1, 54.7]",,Low Pass,,31.605696,,,,James David Rodríguez Rubio,5695.0,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,60,Real Madrid,220,['3d21e997-8968-42fc-81a0-2ee33ee7bfb5'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:35.069,Pass,
,,,,,,,,,,,,,,,,,,2.793557,,,,,,,,,,,5f901d4c-ece6-4bd0-a3c2-c26f65ec13c0,1047,,"[56.5, 56.8]",3825856,27,,,,,-1.2308873,,Left Foot,,,,"[74.5, 5.9]",,High Pass,,53.98898,,,,Álvaro Arbeloa Coca,20215.0,,,True,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Left Center Midfield,60,Real Madrid,220,['889706fd-4cf6-489f-b55c-f8b86d2e73ee'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:40.265,Pass,
,,,,,,,,,,,,,,,,,,1.123094,,,,,,,,,,,5e1c0858-a2b8-421b-b99e-66a474b52488,1050,,"[74.5, 5.9]",3825856,27,,,,,2.941194,,Other,,,,"[68.1, 7.2]",,Low Pass,,6.530697,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,1,From Throw In,Álvaro Arbeloa Coca,20215.0,Left Back,60,Real Madrid,220,['1f461d05-2130-4ac1-9184-037d5aa8f56f'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:43.154,Pass,
,,,,,,,,,,,,,,,,,,0.947424,,,,,,,,,,,aee2a92b-65eb-4063-9484-39682a13004f,1055,,"[29.3, 80.0]",3825856,28,,,,,-1.5707964,,,,,,"[29.3, 73.1]",,Low Pass,,6.9,,,,Gonzalo Escalante,6712.0,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,61,Eibar,322,['7ad3258b-7bc2-4a8a-b739-1052aa711faf'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:28:00.926,Pass,
