50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.336375,,,,,,,,,,,,0095b502-1183-465e-b0ca-255a9664b4ff,15,,,"[43.2, 29.7]",3825701,0,,,,,-0.08777389,,Right Foot,,,,"[55.7, 28.6]",,High Pass,,12.548306,Incomplete,,Luciano Vietto,6744.0,,,,,,1,From Kick Off,Jorge Resurrección Merodio,5199.0,Right Center Midfield,2,Málaga,223,"['1a447ea0-cee3-4caf-be16-3e31afc800c8', '397b78af-d8aa-469d-a47f-38bdeafbfae7']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:09.273,Pass,
,,,,,,,,,,,,,,,,,1.506188,,,,,,,,,,,,1a447ea0-cee3-4caf-be16-3e31afc800c8,18,,,"[64.4, 51.5]",3825701,0,,,,True,0.84028804,,,,,,"[73.0, 61.1]",,High Pass,,12.888755,,,Ignacio Camacho Barnola,8234.0,,,,,Recovery,1,From Kick Off,Raúl Albentosa Redal,6727.0,Right Center Back,2,Málaga,223,"['0095b502-1183-465e-b0ca-255a9664b4ff', '66f0a3c2-94a7-4e8d-8804-fa55920f988b', '9cc79a03-a170-47f3-966e-79f7e7e0026c']",10,,,,,,,,,,,,,,,,,Málaga,223,00:00:10.610,Pass,True
,,,,,,,,,,,,,,,,,2.290878,,,,,,,,,,,,fa46fd54-d77b-4308-a509-1e0f8bb40fa2,20,,,"[72.8, 64.5]",3825701,0,,,,,2.3302937,,Head,,,,"[63.4, 74.4]",,High Pass,,13.65174,,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Kick Off,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,2,Málaga,223,['894f2ed7-20a1-4e25-80fd-bfa38cd4af27'],12,,,,,,,,,,,,,,,,,Málaga,223,00:00:12.221,Pass,
,,,,,,,,,,,,,,,,,1.585343,,,,,,,,,,,,c02a7437-d535-45e6-b69e-fd2df5079b5c,22,,,"[64.4, 75.7]",3825701,0,,,,,-0.5943855,,Right Foot,,,,"[86.0, 61.1]",,High Pass,,26.07144,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,From Kick Off,Roberto José Rosales Altuve,6569.0,Right Back,2,Málaga,223,['09e10310-f565-4dfe-a1c4-e2ce4ed070eb'],14,,,,,,,,,,,,,,,,,Málaga,223,00:00:14.512,Pass,
,,,,,,,,,,,,,,,,,0.933812,,,,,,,,,,,,51ea0f46-043b-47a4-9beb-2645be700d68,26,,,"[85.2, 60.7]",3825701,0,,,,,3.0150006,,Right Foot,,,,"[68.7, 62.8]",,Low Pass,,16.633099,,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,2,Málaga,223,"['3ec48401-adf7-4492-ad6d-3340f62e3c34', 'dd218b97-338c-4f09-b1b3-ae1641f57999']",17,,,,,,,,,,,,,,,,,Málaga,223,00:00:17.011,Pass,True
,,,,,,,,,,,,,,,,,1.841085,,,,,,,,,,,,b15e280d-b90f-4e1a-974a-1e966f51843b,29,,,"[70.2, 62.6]",3825701,0,,,,,-1.2425734,,Left Foot,,,,"[82.8, 25.6]",,High Pass,,39.08657,,,Juan Carlos Pérez López,6559.0,,,,,,1,From Kick Off,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,2,Málaga,223,['846f59a9-ef0b-48d6-9763-486fccabd334'],18,,,,,,,,,,,,,,,,,Málaga,223,00:00:18.065,Pass,
,,,,,,,,,,,,,,,,,0.938073,,,,,,,,,,,,f06e4408-498f-443e-8ac9-2f8da2159bbb,31,,,"[79.4, 29.5]",3825701,0,,,,,2.219792,,Head,,,,"[72.8, 38.2]",,Low Pass,,10.920165,,,José Luis García del Pozo,6580.0,,,,,,1,From Kick Off,Juan Carlos Pérez López,6559.0,Left Midfield,2,Málaga,223,['c264c39d-51d2-4de8-975e-8f73193db080'],20,,,,,,,,,,,,,,,,,Málaga,223,00:00:20.905,Pass,
,,,,,,,,,,,,,,,,,2.279751,,,,,,,,,,,,dec8d5eb-c2b4-4a82-83cb-cd40444933be,35,,,"[73.2, 36.9]",3825701,0,,,,,1.6440594,,Right Foot,,,,"[72.4, 47.8]",,High Pass,,10.929318,,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Kick Off,José Luis García del Pozo,6580.0,Right Defensive Midfield,2,Málaga,223,['823f7c75-00c9-4544-be9c-04be81766a97'],22,,,,,,,,,,,,,,,,,Málaga,223,00:00:22.325,Pass,
,,,,,,,,,,,,,,,,,1.42441,,,,,,,,,,,,ce573a78-4a68-4881-a9e0-d6360700197c,37,,,"[72.4, 47.8]",3825701,0,,,,,0.18432441,,Right Foot,,,,"[90.1, 51.1]",,High Pass,,18.005,Incomplete,,Nordin Amrabat,3302.0,,,,,,1,From Kick Off,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,2,Málaga,223,"['9106bc2a-4bb5-47b0-9c30-12961449976b', 'cd10eb94-bfae-4583-81c0-7cfcbe1717b2']",24,,,,,,,,,,,,,,,,,Málaga,223,00:00:24.604,Pass,
,,,,,,,,,,,,,,,,,1.305374,,,,,,,,,,,,cd10eb94-bfae-4583-81c0-7cfcbe1717b2,39,,,"[30.0, 29.0]",3825701,0,,,,,0.1821683,,Left Foot,,,,"[49.0, 32.5]",,Low Pass,,19.31968,Incomplete,,,,,,,,Recovery,1,From Kick Off,Diego Roberto Godín Leal,5249.0,Left Center Back,2,Málaga,223,"['5a22cbce-8bce-417b-98b2-504c11225dab', 'ce573a78-4a68-4881-a9e0-d6360700197c']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:26.029,Pass,
,,,,,,,,,,,,,,,,,3.087806,,,,,,,,,,,,118efdd9-6eae-4569-884b-72cba48b6b0c,42,,,"[47.3, 43.6]",3825701,0,,,,,1.4649136,,Left Foot,,,,"[49.5, 64.3]",,Ground Pass,,20.81658,,,Raúl Albentosa Redal,6727.0,,,,,Recovery,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,['90635d61-86b7-4245-88d4-00d558e8f960'],29,,,,,,,,,,,,,,,,,Málaga,223,00:00:29.442,Pass,
,,,,,,,,,,,,,,,,,1.993929,,,,,,,,,,,,f922c735-9499-4562-85a0-1dcf448d18a0,45,,,"[56.3, 71.6]",3825701,0,,,,,-0.70345646,,Right Foot,,,,"[89.9, 43.1]",,High Pass,,44.059166,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,From Kick Off,Raúl Albentosa Redal,6727.0,Right Center Back,2,Málaga,223,"['a3468616-98e5-42c5-92fb-09b15b5d5094', 'fa079ce9-9037-4869-97ec-4af0fc3c9288']",34,,,,,,,,,,,,,,,,,Málaga,223,00:00:34.277,Pass,
,,,,,,,,,,,,,,,,,1.697119,,,,,,,,,,,,fa079ce9-9037-4869-97ec-4af0fc3c9288,48,,,"[30.2, 37.0]",3825701,0,,,,True,-0.83516544,,,,,,"[42.6, 23.3]",,High Pass,,18.478365,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,From Kick Off,José María Giménez de Vargas,5259.0,Right Center Back,2,Málaga,223,"['317982ce-07c3-480a-a996-b2c13673b9aa', 'b61c6485-9cba-4342-83ef-ca46d960f542', 'c0c20fd2-d2b6-4076-8747-6ecf78b3f239', 'f922c735-9499-4562-85a0-1dcf448d18a0']",36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:36.271,Pass,True
,,,,,,,,,,,,,,,,,0.759034,,,,,,,,,,,,b61c6485-9cba-4342-83ef-ca46d960f542,50,,,"[77.5, 56.8]",3825701,0,,,,,0.3752708,,Head,,,,"[84.1, 59.4]",,Low Pass,,7.093659,,,Nordin Amrabat,3302.0,,,,,Interception,1,From Kick Off,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,2,Málaga,223,"['f453866f-dede-447e-b405-9c1fc7673092', 'fa079ce9-9037-4869-97ec-4af0fc3c9288']",37,,,,,,,,,,,,,,,,,Málaga,223,00:00:37.968,Pass,
,,,,,,,,,,,,,,,,,1.568314,,,,,,,,,,,,5576a016-0101-4cbe-a8d1-c4a9382154eb,58,,,"[33.0, 20.5]",3825701,0,,,,,-0.6584254,,Left Foot,,,,"[38.3, 16.4]",,Ground Pass,,6.700746,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,3,Atlético Madrid,212,['d36f87f4-c5e4-4585-81f8-61f71daa2063'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:41.742,Pass,
,,,,,,,,,,,,,,,,,0.898546,,,,,,,,,,,,302b1a32-22bc-4cee-8826-e2b8ec2fe0de,69,,,"[56.7, 15.8]",3825701,0,,,,,-1.4056476,,Right Foot,,,True,"[58.7, 3.8]",,Ground Pass,,12.165525,,,Luciano Vietto,6744.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,3,Atlético Madrid,212,['efd6c0a2-05d8-4522-b0c4-15af8d5d8769'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:46.340,Pass,
,,,,,,,,,,,,,,,,,2.854538,,,,,,,,,,,,099add1c-9b45-409b-ac38-572381677693,73,,,"[62.3, 2.9]",3825701,0,,,,,0.22512567,,Right Foot,,,,"[101.6, 11.9]",,Ground Pass,,40.317368,Incomplete,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Luciano Vietto,6744.0,Center Forward,3,Atlético Madrid,212,"['9f2857b9-343d-4c6c-9dbd-fadcff364623', 'b3903505-0e39-4bdd-9895-5a95c0a012df']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:48.828,Pass,
,,,,,,,,,,,,,,,,,1.12759,,,,,,,,,,,,2af0d1c6-2d89-4bc7-8553-71250b652738,77,,,"[17.8, 64.5]",3825701,0,,,,,-0.34302393,,Left Foot,,,,"[26.2, 61.5]",,Ground Pass,,8.9196415,,,Raúl Albentosa Redal,6727.0,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,4,Málaga,223,['3894841c-fb42-428b-a295-64bd18145be8'],54,,,,,,,,,,,,,,,,,Málaga,223,00:00:54.133,Pass,
,,,,,,,,,,,,,,,,,1.684431,,,,,,,,,,,,e6c1b7b4-3ab1-4a8a-ad0d-3321b49d5988,80,,,"[23.8, 62.4]",3825701,0,,,,,-1.8728558,,Right Foot,,,,"[15.2, 34.8]",,Ground Pass,,28.908823,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,4,Málaga,223,['478acd40-5236-4f66-a3b5-14f82e91c8d9'],59,,,,,,,,,,,,,,,,,Málaga,223,00:00:59.964,Pass,
,,,,,,,,,,,,,,,,,3.304722,,,,,,,,,,,,b4fe195f-b570-4333-91df-317346e296ed,83,,,"[15.0, 34.8]",3825701,1,,,,,-0.5840559,,Left Foot,,,,"[61.9, 3.8]",,High Pass,,56.219303,,,Juan Carlos Pérez López,6559.0,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,4,Málaga,223,['665b1e11-6053-438a-a276-dd2dc1c689c7'],3,,,,,,,,,,,,,,,,,Málaga,223,00:01:03.475,Pass,
,,,,,,,,,,,,,,,,,1.289621,,,,,,,,,,,,d9249a06-8feb-4bb0-b893-011af00dff8f,86,,,"[61.9, 3.8]",3825701,1,,,,True,0.7095207,,,,,,"[71.1, 11.7]",,Low Pass,,12.126417,,,Duje Čop,8419.0,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Midfield,4,Málaga,223,"['a492f061-72e6-4ad4-abeb-907086800e8c', 'e843eedb-938b-42b9-a296-5336d8f7dadb']",6,,,,,,,,,,,,,,,,,Málaga,223,00:01:06.820,Pass,True
,,,,,,,,,,,,,,,,,1.913969,,,,,,,,,,,,c0c21edd-5d58-476e-ba7f-452c322c2d46,90,,,"[50.3, 62.8]",3825701,1,,,,,-1.2522407,,Right Foot,,,,"[56.5, 44.0]",,Ground Pass,,19.79596,,,Saúl Ñíguez Esclapez,6381.0,,,,,Recovery,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,4,Málaga,223,['fa334d30-7df5-46ad-bda9-549abf6a3d27'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:09.104,Pass,
,,,,,,,,,,,,,,,,,0.205413,,,,,,,,,,,,badc065d-55cf-4e3a-9b13-0906f3164bf2,92,,,"[56.3, 43.2]",3825701,1,,,,,-2.7032561,,Left Foot,,,,"[53.1, 41.7]",,Ground Pass,,3.5341194,Incomplete,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,4,Málaga,223,['e1c9bba9-ebd5-4b3f-9797-db836c9ea0a9'],11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:11.018,Pass,
,,,,,,,,,,,,,,,,,0.617821,,,,,,,,,,,,b598da18-1528-418f-b4e9-90d0885a08da,94,,,"[64.6, 34.2]",3825701,1,,,,,2.7758453,,Head,,,,"[55.2, 37.8]",,Low Pass,,10.0657835,Incomplete,,,,,,,,Recovery,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,4,Málaga,223,['299cef94-302d-4376-a441-89f9c48b4a32'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:12.456,Pass,
,,,,,,,,,,,,,,,,,1.060728,,,,,,,,,,,,2d40560f-aeef-4779-9886-1105d538c890,100,,,"[56.7, 56.6]",3825701,1,,,,,-3.0320332,,Right Foot,,,,"[46.7, 55.5]",,Ground Pass,,10.060318,,,Roberto José Rosales Altuve,6569.0,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,4,Málaga,223,['53d11709-eee3-4e76-b84f-9541fac467dd'],17,,,,,,,,,,,,,,,,,Málaga,223,00:01:17.459,Pass,
,,,,,,,,,,,,,,,,,1.354444,,,,,,,,,,,,2abfcd29-0246-4a3e-a03d-6f13345c47ef,103,,,"[52.5, 53.8]",3825701,1,,,,,0.2181231,,Left Foot,,,,"[71.9, 58.1]",,Ground Pass,,19.870832,Incomplete,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,4,Málaga,223,"['7e7b5d66-1595-4917-b7b4-74b536c97e2a', 'c1e6d3fa-34a7-4114-bb01-06a125fb076c']",20,,,,,,,,,,,,,,,,,Málaga,223,00:01:20.327,Pass,
,,,,,,,,,,,,,,,,,1.056965,,,,,,,,,,,,d3d9e2d2-3034-435e-b7d3-24ba5039f129,107,,,"[52.2, 17.5]",3825701,1,,,,,1.6074771,,Left Foot,,,,"[51.8, 28.4]",,Ground Pass,,10.907337,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,5,Atlético Madrid,212,['ae820438-e226-4982-a9eb-0fc1040ee9a7'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:22.231,Pass,
,,,,,,,,,,,,,,,,,0.719707,,,,,,,,,,,,7f29fb5e-4508-4b69-a640-3368bc891d5a,111,,,"[52.2, 28.4]",3825701,1,,,,,0.8674056,,Right Foot,,,,"[58.9, 36.3]",,Ground Pass,,10.358571,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,5,Atlético Madrid,212,"['618e8a7d-3ff7-4946-bf95-62451a5e9076', 'bcd8e5bb-28a0-41a4-a4e0-ce2e8afecc1a']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:24.164,Pass,True
,,,,,,,,,,,,,,,,,1.087568,,,,,,,,,,,,fb097af3-392b-4105-b0ff-7f57ccce32bc,116,,,"[64.2, 42.7]",3825701,1,,,,,1.5930148,,Right Foot,,,,"[64.0, 51.7]",,Ground Pass,,9.002222,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,5,Atlético Madrid,212,"['88a437a6-4c8f-404f-a29b-6718da746c09', 'd10cbcf6-f48f-4ab6-a2f3-a8c03a34fc69', 'f85ecae8-c00d-406b-82c5-2829f7c09424']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:26.259,Pass,True
,,,,,,,,,,,,,,,,,1.677349,,,,,,,,,,,,4255df73-327f-4880-8d57-b180741ef21e,120,,,"[70.4, 29.7]",3825701,1,,,,,-0.20273168,,Left Foot,,,,"[88.4, 26.0]",,Ground Pass,,18.376343,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Midfield,5,Atlético Madrid,212,"['28a8c6e4-a485-4b34-a4ed-9be0ca42a064', '79b736b5-f715-4bc1-9e8d-bd3ce59f6895']",30,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:30.795,Pass,
,,,,,,,,,,,,,,,,,0.96416,,,,,,,,,,,,f0bad4c2-db10-4def-98ea-0dde1d211beb,124,,,"[33.9, 59.8]",3825701,1,,,,,-1.9900287,,Right Foot,,,,"[29.8, 50.6]",,Low Pass,,10.072239,,,Ignacio Camacho Barnola,8234.0,,,,,Recovery,1,Regular Play,Nordin Amrabat,3302.0,Right Midfield,6,Málaga,223,['eb9b3bb7-3860-42f2-9b40-6bed16a57eb7'],34,,,,,,,,,,,,,,,,,Málaga,223,00:01:34.053,Pass,
