50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.642038,,,,,,,,,,,,,,2f88275f-4cb5-4606-ad51-3eb8250e9196,1886,,,"[27.4, 80.0]",3825845,48,,,,,-1.9974238,,Right Foot,,,"[22.9, 70.1]",Ground Pass,,10.874742,,,,Hernán Arsenio Pérez González,6838.0,,,,,Recovery,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,114,Espanyol,214,"['026c939f-f003-47af-949e-3ac4dd9eda71', '10ad5186-1655-401e-a1d0-6123af81dae4']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:20.436,Pass,
,,,,,,,,,,,,,,,,,1.383301,,,,,,,,,,,,,,e90a0246-c267-41c1-9e7c-de73f9b0f9a5,1894,,,"[77.5, 64.8]",3825845,48,,,,,0.46997663,,Right Foot,,,"[90.1, 71.2]",Ground Pass,,14.132233,,,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Midfield,114,Espanyol,214,"['84542d7f-5c22-44cf-8f8a-8737c6ebfece', 'd5f721a5-eb37-494d-b793-2b7639df2f7b']",30,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:30.118,Pass,True
,,,,,,,,,,,,,,,,,0.875142,,,,,,,,,,,,,,a4b1a0ab-bde3-4cae-a8b5-5c278d61b126,1897,,,"[90.1, 71.2]",3825845,48,,,,,-1.136552,,Left Foot,,,"[93.3, 64.3]",Low Pass,,7.605919,,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Midfield,114,Espanyol,214,['c43c6757-ed98-4e6d-890e-5e6f565a5068'],31,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:31.535,Pass,
,,,,,,,,,,,,,,,,,2.015149,,,,,,,,,,,,,,760aafc5-8ab4-4cd9-b52c-ae8b0c580780,1900,,,"[94.6, 64.1]",3825845,48,,,,,0.39780885,,Right Foot,,,"[113.4, 72.0]",Ground Pass,,20.3924,,,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Midfield,114,Espanyol,214,['21392a5a-3275-4ff3-917e-73c69d523589'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:32.442,Pass,
,,,,,,,,,,,,,,,,,1.668379,,,,,,,,,,,,,,9e7dab9d-8dac-4813-986b-8d1b1e43b1e5,1903,,,"[113.8, 72.3]",3825845,48,,,,,-1.5707964,191bd09c-6dad-4a45-a54e-2cf07530450b,Right Foot,True,,"[113.8, 35.9]",High Pass,,36.4,,,,Víctor Sánchez Mata,6758.0,True,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Midfield,114,Espanyol,214,['64f7bd14-e9e0-456d-bbc8-03bb066a3a8e'],34,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:34.779,Pass,
,,,,,,,,,,,,,,,,,1.308656,,,,,,,,,,,,,,492eff08-82f7-492c-a187-28a402592de3,1910,,,"[8.2, 56.6]",3825845,49,,True,,,0.08162127,,Right Foot,,,"[68.1, 61.5]",High Pass,,60.100082,,,,Fernando Llorente Torres,3486.0,,,,,Free Kick,2,From Free Kick,Federico Julián Fazio,6349.0,Left Center Back,115,Sevilla,213,['836d025c-cc6d-4c70-93b9-0b562249e79c'],14,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:14.964,Pass,
,,,,,,,,,,,,,,,,,0.821393,,,,,,,,,,,,,,a180144d-78e8-4142-8be5-b7492c6ab900,1913,,,"[67.9, 59.2]",3825845,49,,,,True,-0.5375866,,,,,"[78.3, 53.0]",Low Pass,,12.107849,,Incomplete,,Francisco José Sánchez Rodríguez,30454.0,,,,,,2,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,115,Sevilla,213,"['0ce19b56-983f-46f3-9127-f7d76c43fc9f', '59a34c5f-a9a2-4763-8d37-ae9724082bae', 'bc0b1346-5567-442a-8cf1-9ebc133c3d1f']",16,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:16.504,Pass,True
,,,,,,,,,,,,,,,,,1.377236,,,,,,,,,,,,,,bc0b1346-5567-442a-8cf1-9ebc133c3d1f,1917,,,"[41.8, 27.1]",3825845,49,,,,True,-2.8706458,,,,,"[32.8, 24.6]",Low Pass,,9.340771,,,,Enzo Pablo Roco Roco,16456.0,,,,,Recovery,2,Regular Play,Papa Kouly Diop,6867.0,Right Center Midfield,116,Espanyol,214,"['58ad85ca-7391-4bb7-94f2-640ac4502846', 'a180144d-78e8-4142-8be5-b7492c6ab900', 'a5f879a8-ca96-4970-880d-467a86df6b94', 'ae549833-896a-491d-81ea-fbbe6280d8e8']",17,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:17.325,Pass,True
,,,,,,,,,,,,,,,,,0.725547,,,,,,,,,,,,,,5af979e4-a10d-4ceb-9fcf-038b124ef703,1920,,,"[32.8, 24.6]",3825845,49,,,,,-1.0738277,,Left Foot,,,"[39.2, 12.8]",Ground Pass,,13.42386,,,,Rubén Duarte Sánchez,6612.0,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,116,Espanyol,214,['56b6d76d-f227-44e6-b091-d3794ef44536'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:18.953,Pass,
,,,,,,,,,,,,,,,,,2.550655,,,,,,,,,,,,,,5436c960-6d7b-446a-b433-2361abbc8d86,1924,,,"[39.6, 11.1]",3825845,49,,,,,0.032982957,,Left Foot,,,"[79.0, 12.4]",High Pass,,39.42144,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,116,Espanyol,214,"['0476c588-e7b3-45c1-bdd7-db045bd0d9ca', '21f7a6e6-fae7-4580-9fe5-a0c7009c2e05', '44a33adf-8b21-4a74-848f-2e4939509e5f']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:20.762,Pass,True
,,,,,,,,,,,,,,,,,1.867203,,,,,,,,,,,,,,0476c588-e7b3-45c1-bdd7-db045bd0d9ca,1926,,,"[41.1, 67.7]",3825845,49,,,,,0.38871732,,Head,,,"[70.4, 79.7]",High Pass,,31.662123,,Out,,Francisco José Sánchez Rodríguez,30454.0,,,,,Recovery,2,Regular Play,Nicolás Martín Pareja,7909.0,Right Center Back,116,Espanyol,214,"['5436c960-6d7b-446a-b433-2361abbc8d86', 'b6a117c3-810c-4e8b-b3f9-5c38c4b71b51']",23,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:23.313,Pass,
,,,,,,,,,,,,,,,,,2.676634,,,,,,,,,,,,,,c5a02991-10b3-4e94-b71a-0799918546d7,1928,,,"[63.6, 0.1]",3825845,49,,,,,0.39038447,,,,,"[86.2, 9.4]",High Pass,,24.4387,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,Throw-in,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,117,Espanyol,214,['e3ea09b1-7bc9-471a-9d97-ec786f801367'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:32.839,Pass,
,,,,,,,,,,,,,,,,,2.182189,,,,,,,,,,,,,,3e3cae92-f359-4004-bd8f-1f78427cc822,1934,,,"[34.5, 73.1]",3825845,49,,,,,-0.49593303,,Right Foot,,,"[67.4, 55.3]",High Pass,,37.40655,,,,Fernando Llorente Torres,3486.0,,,,,,2,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,118,Sevilla,213,['6dc53c7c-10bf-4beb-afad-b9e63c26d08f'],36,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:36.592,Pass,
,,,,,,,,,,,,,,,,,0.452672,,,,,,,,,,,,,,067bf318-e474-402c-97fe-fcf23972dcce,1936,,,"[67.4, 55.3]",3825845,49,,,,,1.6468399,,Other,,,"[66.6, 65.8]",Low Pass,,10.530432,,,,Vicente Iborra De La Fuente,3497.0,,,,,,2,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,118,Sevilla,213,['5f0e2212-303a-4489-9dd0-3e8b33f41a2c'],38,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:38.774,Pass,
,,,,,,,,,,,,,,,,,4.161322,,,,,,,,,,,,,,97f31203-ef54-49d9-990f-193f2755a0f9,1938,,,"[66.6, 65.8]",3825845,49,,,,,-0.54257935,,Left Foot,,,"[100.6, 45.3]",Ground Pass,,39.702015,,Incomplete,,Fernando Llorente Torres,3486.0,,,Through Ball,True,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,118,Sevilla,213,"['7769e4a5-4d69-4e59-b500-694756663a55', '8b2fb6e2-1cb3-49bd-a022-14cf4bd4e5fd']",39,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:39.227,Pass,
,,,,,,,,,,,,,,,,,1.092402,,,,,,,,,,,,,,a2b8df75-81cb-42b5-bd26-fb8e07e928ae,1943,,,"[11.7, 25.8]",3825845,49,,,,,-0.6371721,,Right Foot,,,"[24.4, 16.4]",Ground Pass,,15.800317,,,,Rubén Duarte Sánchez,6612.0,,,,,,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,118,Sevilla,213,['c59a83fb-7433-4321-9688-27cb47aa3e5b'],46,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:46.015,Pass,
,,,,,,,,,,,,,,,,,2.641655,,,,,,,,,,,,,,f3116718-ab20-4840-8abc-b4113511422e,1946,,,"[21.3, 16.4]",3825845,49,,,,,0.06572797,,Right Foot,,,"[60.8, 19.0]",High Pass,,39.585476,,Incomplete,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,118,Sevilla,213,"['6109a67e-dae3-4cda-a89b-46e29fdb1a92', 'f70e63a8-3642-449a-a913-fc84ee0d9a0a']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:48.780,Pass,
,,,,,,,,,,,,,,,,,0.714381,,,,,,,,,,,,,,6109a67e-dae3-4cda-a89b-46e29fdb1a92,1948,,,"[59.3, 61.1]",3825845,49,,,,,-0.26774904,,Head,,,"[70.6, 58.0]",Low Pass,,11.717508,,,,Antonio Jesús Cotán Pérez,23936.0,,,,,Recovery,2,Regular Play,Nicolás Martín Pareja,7909.0,Right Center Back,118,Sevilla,213,"['024820e8-921e-4919-bcae-f62951129305', 'f3116718-ab20-4840-8abc-b4113511422e']",51,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:51.422,Pass,
,,,,,,,,,,,,,,,,,0.984901,,,,,,,,,,,,,,8b4e41b8-634c-485e-a709-79e4ab5dd873,1950,,,"[70.6, 58.5]",3825845,49,,,,,1.7251151,,Right Foot,,,"[68.5, 72.0]",Low Pass,,13.662357,,,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,2,Regular Play,Antonio Jesús Cotán Pérez,23936.0,Right Defensive Midfield,118,Sevilla,213,['86b04026-c15c-44e1-a34a-b0ae864fbfa3'],52,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:52.137,Pass,
,,,,,,,,,,,,,,,,,1.317014,,,,,,,,,,,,,,01442f31-dfeb-42ce-9556-e44e5a1af199,1952,,,"[68.5, 72.0]",3825845,49,,,,,-0.51748776,,Right Foot,,,"[81.5, 64.6]",High Pass,,14.95861,,Incomplete,,Francisco José Sánchez Rodríguez,30454.0,,,,,,2,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,118,Sevilla,213,"['08864664-ba90-4ac1-a687-c0f0fc0876d6', '0dac8b80-13e8-4cf1-97ca-d8d0372f7453']",53,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:53.121,Pass,
,,,,,,,,,,,,,,,,,0.511031,,,,,,,,,,,,,,601ef716-52fe-4f28-b70c-99efe31d49b4,1957,,,"[77.0, 66.3]",3825845,49,,,,,-1.5707964,,Right Foot,,,"[77.0, 62.0]",Ground Pass,,4.3,,Incomplete,,Francisco José Sánchez Rodríguez,30454.0,,,,,,2,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,118,Sevilla,213,"['dcae07a6-7b16-43b1-9ff9-a90aef0d4c43', 'efaae82f-3890-44f7-92a7-67d6b02fe0b3']",56,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:56.187,Pass,
,,,,,,,,,,,,,,,,,2.164036,,,,,,,,,,,,,,24f8a921-c52b-4a42-84bb-59842965c75d,1963,,,"[51.0, 25.8]",3825845,49,,,,,1.5893618,,Right Foot,,,"[50.3, 63.5]",Ground Pass,,37.706497,,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Center Midfield,119,Espanyol,214,['5ca1bef3-54c5-475c-8fa8-391150fc6859'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:59.425,Pass,
,,,,,,,,,,,,,,,,,2.049327,,,,,,,,,,,,,,bfc7e8c4-877b-4911-988a-ecfa7a26e886,1966,,,"[105.1, 62.2]",3825845,50,,,,,1.2044656,,Right Foot,,,"[111.2, 78.1]",Ground Pass,,17.029974,,,,Roberto Antonio Correa Silva,23974.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Midfield,119,Espanyol,214,['418b700c-3ba1-49f7-a300-eadf689b8498'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:10.929,Pass,
,,,,,,,,,,,,,,,,,1.281976,,,,,,,,,,,,,,ad1e9815-929b-4802-956c-fa7cfdff142f,1969,,,"[111.9, 76.8]",3825845,50,,,,,-2.33321,,Right Foot,,,"[103.4, 67.9]",Ground Pass,,12.306909,,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,119,Espanyol,214,['e5f44a4d-1a34-424f-91b7-887829bdcdbe'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:13.929,Pass,
,,,,,,,,,,,,,,,,,1.901651,,,,,,,,,,,,,,e1cba15c-5ac2-429e-8b2a-142b816c1f3a,1973,,,"[103.8, 66.1]",3825845,50,,,,,0.45086876,,Right Foot,,,"[116.4, 72.2]",Ground Pass,,13.998928,,,,Roberto Antonio Correa Silva,23974.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Midfield,119,Espanyol,214,"['a0b34297-65aa-4fc9-832a-7a9c7d7ee4ef', 'f381f5ba-dd2d-4b05-b5b5-cfe8613cd280']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:16.531,Pass,True
,,,,,,,,,,,,,,,,,2.855055,,,,,,,,,,,,,,fbeff556-706e-490e-a2a0-785cd4061a47,1976,,,"[116.4, 72.2]",3825845,50,,,,,-1.5764301,,Right Foot,True,,"[116.2, 36.7]",High Pass,,35.500565,,Incomplete,,,,,,,,,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,119,Espanyol,214,['ee46ae19-7826-4d21-9261-59733b4594ff'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:18.603,Pass,
,,,,,,,,,,,,,,,,,3.530027,,,,,,,,,,,,,,05785f05-9e80-4246-9398-4a3316517af2,1978,,,"[4.1, 42.8]",3825845,50,,True,,,-0.41361502,,Drop Kick,,,"[86.8, 6.5]",High Pass,,90.316,,Incomplete,,,,,,,,,2,From Keeper,Sergio Rico González,6823.0,Goalkeeper,120,Sevilla,213,['e145e60b-ea9f-4771-991d-0515c2f41688'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:37.407,Pass,
,,,,,,,,,,,,,,,,,6.823498,,,,,,,,,,,,,,e145e60b-ea9f-4771-991d-0515c2f41688,1980,,,"[33.3, 73.6]",3825845,50,,,,,-0.83482784,,Right Foot,,,"[60.2, 43.9]",High Pass,,40.071186,,Incomplete,,,,,,,,Recovery,2,From Keeper,Roberto Antonio Correa Silva,23974.0,Right Back,120,Sevilla,213,"['05785f05-9e80-4246-9398-4a3316517af2', '7a86dc15-fdae-447c-a9b2-f5d8740ff6ab']",40,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:40.937,Pass,
,,,,,,,,,,,,,,,,,0.847066,,,,,,,,,,,,,,7a86dc15-fdae-447c-a9b2-f5d8740ff6ab,1981,,,"[59.9, 36.2]",3825845,50,,,,,1.7294515,,Right Foot,,,"[59.1, 41.2]",Low Pass,,5.063596,,,,Jorge Andújar Moreno,6672.0,,,,,Recovery,2,From Keeper,Antonio Jesús Cotán Pérez,23936.0,Right Defensive Midfield,120,Sevilla,213,"['83d1affd-fb89-4156-ae85-a05f9b755b90', 'e145e60b-ea9f-4771-991d-0515c2f41688']",47,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:47.760,Pass,
,,,,,,,,,,,,,,,,,0.585926,,,,,,,,,,,,,,97284aab-8ad4-46b7-bbaa-79ee29e3b2fd,1994,,,"[87.6, 61.3]",3825845,50,,,,,-1.2444375,2290cbab-a87c-42c3-baa7-63c0c0873383,Right Foot,,,"[89.8, 54.8]",Ground Pass,,6.8622155,,,,Marco Asensio Willemsen,5719.0,True,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,121,Espanyol,214,['0867861b-02e7-4f04-8c2c-2106c19c26ff'],56,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:56.756,Pass,
,,,,,,,,,,,,,,,,,1.464262,,,,,,,,,,,,,,0fca56ea-aec0-4056-9559-405210038139,2004,,,"[60.0, 40.0]",3825845,52,,True,,,2.7985687,,Right Foot,,,"[41.8, 46.5]",Ground Pass,,19.32589,,,,Nicolás Martín Pareja,7909.0,,,,,Kick Off,2,From Kick Off,Fernando Llorente Torres,3486.0,Center Forward,122,Sevilla,213,['06c84783-fd74-4653-bb97-f928f4e8d665'],5,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:05.177,Pass,
,,,,,,,,,,,,,,,,,1.43815,,,,,,,,,,,,,,461933a0-f401-4597-8d1a-c380e1cec22c,2006,,,"[38.3, 47.2]",3825845,52,,,,,-1.6521614,,Right Foot,,,"[36.4, 23.9]",Ground Pass,,23.37734,,,,Federico Julián Fazio,6349.0,,,,,,2,From Kick Off,Nicolás Martín Pareja,7909.0,Right Center Back,122,Sevilla,213,['a1ee59e9-323c-4e2c-8c5e-e90b0ad9c4a4'],6,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:06.642,Pass,
,,,,,,,,,,,,,,,,,0.718288,,,,,,,,,,,,,,9d33c5f8-e253-47fc-b8f8-90f392fcbea8,2010,,,"[34.5, 23.7]",3825845,52,,,,,0.77487224,,Right Foot,,,"[44.1, 33.1]",Ground Pass,,13.435773,,,,Antonio Jesús Cotán Pérez,23936.0,,,,,,2,From Kick Off,Federico Julián Fazio,6349.0,Left Center Back,122,Sevilla,213,"['5a9f8c03-5e4f-4520-a736-eb63cf05a219', 'bb0a4278-3126-425c-b658-a12dbd2a921b']",12,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:12.210,Pass,True
,,,,,,,,,,,,,,,,,0.754145,,,,,,,,,,,,,,2fff5a97-dcd9-4460-95d1-4532ab37d224,2014,,,"[52.0, 35.0]",3825845,52,,,,,0.82573503,,Right Foot,,,"[62.7, 46.6]",Ground Pass,,15.781318,,Incomplete,,Francisco José Sánchez Rodríguez,30454.0,,,,,,2,From Kick Off,Antonio Jesús Cotán Pérez,23936.0,Right Defensive Midfield,122,Sevilla,213,"['1972b693-6088-462e-b818-d81dd2305b20', '4b1230ac-77b7-4d26-91b4-c68239a2bd7e', 'c35d668f-2221-4fed-9316-9ca57debce31']",16,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:16.212,Pass,True
,,,,,,,,,,,,,,,,,1.841836,,,,,,,,,,,,,,d656f270-7f2b-4896-83ca-391ddb346012,2026,,,"[87.5, 55.1]",3825845,52,,,,,-1.7236819,,Left Foot,,,"[82.6, 23.3]",Low Pass,,32.1753,,,,Rubén Duarte Sánchez,6612.0,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Midfield,123,Espanyol,214,['92cacf37-db5a-4253-9775-d4822742fc46'],26,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:26.187,Pass,
,,,,,,,,,,,,,,,,,1.009023,,,,,,,,,,,,,,909782ee-c7ea-437c-84e6-3a21b0369ab7,2029,,,"[91.2, 25.0]",3825845,52,,,,,-1.1861916,,Left Foot,,,"[94.6, 16.6]",Ground Pass,,9.062009,,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,123,Espanyol,214,['f6247588-9d65-4143-aafe-b38e6eecdcdc'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:29.897,Pass,
,,,,,,,,,,,,,,,,,0.723001,,,,,,,,,,,,,,ed32227a-e529-4575-96ac-329e6083a4af,2032,,,"[94.6, 16.4]",3825845,52,,,,,2.225367,,Right Foot,,,"[88.0, 25.0]",Ground Pass,,10.840664,,,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,123,Espanyol,214,['eaf66ae3-6b33-4a81-b286-185a9cf4c1f3'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:32.780,Pass,
,,,,,,,,,,,,,,,,,1.131305,,,,,,,,,,,,,,d73fd621-bc92-4e12-8ce6-abcce0838df3,2034,,,"[88.0, 25.0]",3825845,52,,,,,-0.6550552,,Left Foot,,,"[103.1, 13.4]",Ground Pass,,19.041271,,Incomplete,,Rubén Duarte Sánchez,6612.0,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Midfield,123,Espanyol,214,"['64e216c2-93b7-4653-9494-cacb4f6904df', 'f5ef01b2-c49a-4e90-9587-1f141a751714']",33,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:33.503,Pass,
,,,,,,,,,,,,,,,,,0.500138,,,,,,,,,,,,,,029f0457-af91-499c-a742-575629b63711,2039,,,"[18.7, 67.3]",3825845,52,,,,,0.0391956,,Right Foot,,,"[28.9, 67.7]",Ground Pass,,10.20784,,,,Vicente Iborra De La Fuente,3497.0,,,,,,2,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,124,Sevilla,213,"['17fb7987-343f-4b38-940e-e947b9db84d4', '3dd65ab0-6c37-4a07-9ecd-1aa3cad95d82']",35,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:35.746,Pass,True
,,,,,,,,,,,,,,,,,0.721593,,,,,,,,,,,,,,151c3aaa-c853-4f1f-b949-c0d38a60408f,2041,,,"[29.4, 67.7]",3825845,52,,,,,-1.6228327,,Right Foot,,,"[28.9, 58.1]",Ground Pass,,9.613012,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,124,Sevilla,213,['29245251-566b-4cd5-abb1-ee825fda78ee'],36,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:36.246,Pass,
,,,,,,,,,,,,,,,,,2.491442,,,,,,,,,,,,,,9da3445e-4d9e-4517-ba60-d31ca82cd6c1,2044,,,"[29.2, 56.8]",3825845,52,,,,,2.2509942,,Right Foot,,,"[14.8, 74.6]",Ground Pass,,22.895414,,Incomplete,,Jorge Andújar Moreno,6672.0,,,,,,2,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,124,Sevilla,213,"['4d38345a-8096-446a-bfc3-44ec95046bb5', 'faa9e1eb-ee16-4132-b293-a83629fbe343']",36,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:36.968,Pass,
,,,,,,,,,,,,,,,,,0.776839,,,,,,,,,,,,,,43188420-edd8-41aa-918b-0e9c144c18f8,2049,,,"[104.6, 4.7]",3825845,52,,,,,1.6127298,,Left Foot,,,"[104.0, 19.0]",Ground Pass,,14.312582,,Unknown,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Midfield,124,Sevilla,213,['1960dda2-848d-4374-9ef7-3a970dad886f'],41,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:41.287,Pass,True
,,,,,,,,,,,,,,,,,0.995158,,,,,,,,,,,,,,5c15eed8-3cf3-494e-8e9b-f112b6bc1404,2054,,,"[15.9, 64.7]",3825845,53,,True,,,-0.7367353,,Right Foot,,,"[48.2, 35.4]",High Pass,,43.6094,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Federico Julián Fazio,6349.0,Left Center Back,125,Sevilla,213,['91f66cf2-6989-43dd-99e3-91dff283b429'],6,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:06.355,Pass,
,,,,,,,,,,,,,,,,,2.255397,,,,,,,,,,,,,,0c7b07e1-cbd4-40e9-a984-889d7d757e09,2057,,,"[36.2, 31.8]",3825845,53,,,,,-1.0908054,,Left Foot,,,"[50.1, 5.1]",High Pass,,30.101496,,,,José Joaquín Matos García,23972.0,,,,,Recovery,2,From Free Kick,Federico Julián Fazio,6349.0,Left Center Back,125,Sevilla,213,['af227ede-b0f0-49cf-a0b4-85e04b4a2497'],8,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:08.594,Pass,
,,,,,,,,,,,,,,,,,0.957918,,,,,,,,,,,,,,a81f8e3a-acba-42ff-969a-a423c093e53b,2060,,,"[50.1, 5.1]",3825845,53,,,,,0.10994446,,Left Foot,,,"[65.5, 6.8]",Low Pass,,15.493547,,,,Francisco José Sánchez Rodríguez,30454.0,,,,,,2,From Free Kick,José Joaquín Matos García,23972.0,Left Back,125,Sevilla,213,['a851ba71-925b-4512-a0b6-b64debdd8b62'],12,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:12.279,Pass,
,,,,,,,,,,,,,,,,,2.111525,,,,,,,,,,,,,,3698e1e0-a729-4a24-953f-8dbdb702801a,2065,,,"[58.0, 0.1]",3825845,53,,,,,2.7046876,,,,,"[38.3, 9.3]",Low Pass,,21.742355,,,,Federico Julián Fazio,6349.0,,,,,Throw-in,2,From Throw In,José Joaquín Matos García,23972.0,Left Back,126,Sevilla,213,['b1230082-916c-40dd-9fbe-735021f44858'],24,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:24.506,Pass,
