bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac92ea26-4ba1-48a9-933e-61b7a4179a72,1693,,"[77.3, 53.3]",3825796,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,95,Getafe,216,['dad3e8e3-7249-42f1-8039-36f24be47c15'],49,,,,,,,,,,,,,,,,Getafe,216,00:01:49.514,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,02aacf0c-ce8a-4c43-bb29-73bd8722c7f9,1696,,"[79.3, 52.3]",3825796,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Wing,95,Getafe,216,['55b41210-41bb-475d-a132-9b304df92064'],50,,,,,,,,,,,,,,,,Getafe,216,00:01:50.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05ccd6d-9040-45e6-a6fc-a9e99ee2496d,1699,,"[44.4, 42.0]",3825796,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,95,Getafe,216,['dd943889-ae27-4c31-9d01-5a659ed87c08'],53,,,,,,,,,,,,,,,,Las Palmas,208,00:01:53.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f60a667d-bd5a-4e3e-bf93-96b529d5e63a,1708,,"[53.5, 79.5]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David García Santana,6927.0,Right Back,96,Las Palmas,208,['c320e265-68c0-4eb4-afb3-84385dd80975'],30,,,,,,,,,,,,,,,,Las Palmas,208,00:02:30.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b32189e-6490-478c-b82e-5fbac5da0bc4,1710,,"[61.7, 65.4]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,96,Las Palmas,208,['30b6db83-cbca-4d16-816d-7aea0f068e14'],31,,,,,,,,,,,,,,,,Las Palmas,208,00:02:31.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,584d3ed9-63fe-411f-91a1-441ea1c28ad0,1713,,"[56.7, 45.7]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,96,Las Palmas,208,['4f99b6e3-ce4b-4cc9-ab50-f48586a988c3'],36,,,,,,,,,,,,,,,,Las Palmas,208,00:02:36.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d20b2e-0613-421a-967f-6eb6f54ff230,1717,,"[54.3, 63.1]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,96,Las Palmas,208,"['2f7cdbd2-190d-495f-abc4-4f8c5e50fa21', 'a9c4c035-8ad9-4fcc-a982-f1e4c0249c7b']",38,,,,,,,,,,,,,,,,Las Palmas,208,00:02:38.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6aff234-4791-4ef6-84a7-7d931c70f241,1720,,"[30.7, 61.3]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aythami Artiles Oliva,8440.0,Right Center Back,96,Las Palmas,208,['cd45a2b7-105f-40dc-b17f-92c877f952d0'],41,,,,,,,,,,,,,,,,Las Palmas,208,00:02:41.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ebe33d-1e52-45ee-b3d3-aa6ae6b9dfb0,1723,,"[13.1, 44.0]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,96,Las Palmas,208,['43a58029-2589-468e-a78b-4ee6e5b90cff'],45,,,,,,,,,,,,,,,,Las Palmas,208,00:02:45.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ab4b40-1e71-45a2-870e-aa9c43835541,1726,,"[20.5, 24.6]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Center Back,96,Las Palmas,208,['19010715-19ba-4128-9389-c6ca41693778'],47,,,,,,,,,,,,,,,,Las Palmas,208,00:02:47.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,357b6468-1576-4d92-91d6-3fd58e3932ea,1729,,"[31.7, 37.3]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,96,Las Palmas,208,['76a37244-cef6-43e7-bb51-73a6f7896f3a'],50,,,,,,,,,,,,,,,,Las Palmas,208,00:02:50.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0124d78-b301-4d87-b490-8b7488644ef9,1733,,"[69.1, 26.1]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Willian José da Silva,6721.0,Center Forward,96,Las Palmas,208,['8130c6a9-9a58-4cd3-9de9-96bf091bfa04'],56,,,,,,,,,,,,,,,,Las Palmas,208,00:02:56.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49cefab-4dcc-4043-bf82-aaae9b851f8c,1736,,"[70.7, 34.8]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,96,Las Palmas,208,"['19716137-968d-42a7-a8a8-2e31ccf5a20a', '3d70d9dc-99eb-4f5d-bbcb-1b687045af04']",57,,,,,,,,,,,,,,,,Las Palmas,208,00:02:57.094,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91dab22a-05e1-4f52-8703-b5f1db9375a3,1740,,"[53.6, 48.1]",3825796,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Medrán Just,6736.0,Right Defensive Midfield,96,Las Palmas,208,['350f140a-15fc-4014-b16e-6d3543f00d6b'],59,,,,,,,,,,,,,,,,Getafe,216,00:02:59.781,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,67fddc9d-0228-49ea-8ba5-1f06093be22d,1743,,"[68.3, 30.7]",3825796,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Sarabia García,6720.0,Center Attacking Midfield,96,Las Palmas,208,['0b5a7302-009d-4529-9c55-b00c18c359fa'],1,,,,,,,,,,,,,,,,Getafe,216,00:03:01.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33e9d61-761e-4d3e-9b11-02037b184574,1748,,"[100.4, 23.6]",3825796,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nabil El Zhar,6608.0,Left Midfield,96,Las Palmas,208,['c1a67b68-a16c-4c22-90ec-28aa436b864f'],9,,,,,,,,,,,,,,,,Las Palmas,208,00:03:09.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6937d99-3121-4c5a-9d41-99226e395d2e,1761,,"[104.5, 46.4]",3825796,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,96,Las Palmas,208,"['6c64404e-053a-4430-93f6-d9105c5083c7', '9460e003-7c4b-467f-b92a-c49b2989caf4']",17,,,,,,,,,,,,,,,,Las Palmas,208,00:03:17.662,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1956486-bafb-4506-97ef-c89afd8175f2,1769,,"[59.9, 39.3]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Stefan Šćepović,23416.0,Center Forward,97,Getafe,216,['08803a3f-1f7d-4f54-b1b2-f9793094671b'],25,,,,,,,,,,,,,,,,Getafe,216,00:04:25.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a15b9646-673c-4d62-b40a-e342ff2fc0ba,1772,,"[38.8, 69.2]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Emiliano Buendía,11813.0,Right Back,97,Getafe,216,['46709baf-726b-409b-a654-cd6ed0fe1ea6'],28,,,,,,,,,,,,,,,,Getafe,216,00:04:28.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de9ab0db-951c-489c-a919-f9954573c4d1,1775,,"[66.8, 61.9]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Sarabia García,6720.0,Center Attacking Midfield,97,Getafe,216,['097ea3cb-ba80-45bd-866b-5abb13660b88'],30,,,,,,,,,,,,,,,,Getafe,216,00:04:30.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd16583-dc28-4559-9d31-569534b1db5f,1779,,"[76.0, 73.4]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abdoul Karim Yoda,27092.0,Right Wing,97,Getafe,216,['82d29791-af83-43bb-928c-60abbed29d90'],32,,,,,,,,,,,,,,,,Getafe,216,00:04:32.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de980ff-ba58-41ca-b1fe-8bdca616d7a6,1783,,"[77.0, 75.9]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Sarabia García,6720.0,Center Attacking Midfield,97,Getafe,216,['f4cb6872-5d6e-458b-9aff-980b27f1fe0f'],34,,,,,,,,,,,,,,,,Getafe,216,00:04:34.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a1af5e-0783-41fd-ac49-a3446c9891d1,1796,,"[61.7, 20.4]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,99,Las Palmas,208,['801baa5b-a317-4bca-9334-be91d31f9aeb'],52,,,,,,,,,,,,,,,,Las Palmas,208,00:04:52.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8e8b23-73d9-42e6-aaaa-7f7f6bf9ee1a,1799,,"[74.6, 75.3]",3825796,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,99,Las Palmas,208,['876381fc-966c-49bf-a508-74aeed7a7ef6'],56,,,,,,,,,,,,,,,,Las Palmas,208,00:04:56.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fcc03e3-19cf-4b4b-b91e-3526576e1017,1802,,"[74.7, 67.9]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,99,Las Palmas,208,['bab79cad-b6b5-4f33-b810-03bff5a446d8'],1,,,,,,,,,,,,,,,,Las Palmas,208,00:05:01.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cac6be19-c30a-4030-ae3b-02e11d0f6ff5,1805,,"[78.6, 56.7]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,99,Las Palmas,208,['55b31c9b-16b4-4179-b37d-8f52a047e2c8'],2,,,,,,,,,,,,,,,,Las Palmas,208,00:05:02.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57fe1e18-cc15-42db-ab7f-83f6139fe9f7,1808,,"[71.9, 60.2]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,99,Las Palmas,208,['82c34d9b-1441-40d1-8ea7-80034fc235c3'],4,,,,,,,,,,,,,,,,Las Palmas,208,00:05:04.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,455c42d8-fbd6-4674-b3ce-8f184662911d,1812,,"[71.9, 75.8]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,99,Las Palmas,208,['99b3c83c-8b8f-47c1-aeef-368998cc5305'],6,,,,,,,,,,,,,,,,Las Palmas,208,00:05:06.654,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fdfb197a-b69a-4001-874a-9c44b55815de,1815,,"[85.3, 58.4]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,99,Las Palmas,208,['c54e540b-0fbe-41a1-9b2a-bcb2fbb3acab'],7,,,,,,,,,,,,,,,,Las Palmas,208,00:05:07.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148e2c5-2b6b-48f9-b0f3-5f5b9818002d,1821,,"[76.2, 3.3]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,100,Getafe,216,"['25705a37-ec7b-41e4-a423-fe27dc9b8b5a', '4e735b5a-0117-4220-aff9-aff5244bae0e']",11,,,,,,,,,,,,,,,,Getafe,216,00:05:11.043,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb4ef52b-fc48-48f1-8d27-8ba5db29ef64,1825,,"[105.3, 26.4]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,100,Getafe,216,['7ee4e3e5-3070-4357-a762-60604fca9a83'],16,,,,,,,,,,,,,,,,Getafe,216,00:05:16.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f1366f-1f89-4394-9d0f-ee0c2d2a43fd,1831,,"[25.9, 25.4]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Left Midfield,102,Las Palmas,208,['fbbb9f3e-75e4-43de-9292-c1484db05cdf'],44,,,,,,,,,,,,,,,,Las Palmas,208,00:05:44.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fdc31a4-9c35-4eb6-be1f-76ae2eed8692,1840,,"[65.1, 57.2]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,103,Getafe,216,['6914a86c-86d3-413e-85ab-0576b0ecd9b7'],50,,,,,,,,,,,,,,,,Getafe,216,00:05:50.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8985d8a9-c7c7-4e52-9368-12ca6cda5612,1843,,"[75.7, 51.5]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,103,Getafe,216,['5bdc29df-a6e7-4c21-9297-2a848b9e2e3d'],51,,,,,,,,,,,,,,,,Getafe,216,00:05:51.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03634b4c-89d4-4289-8132-a4027d303c5a,1846,,"[58.4, 30.1]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,103,Getafe,216,['7947fd6a-5d58-4e2f-879e-5a06c7853961'],54,,,,,,,,,,,,,,,,Getafe,216,00:05:54.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154ee2d-9e78-422d-b607-eb68a4e58c46,1849,,"[74.7, 14.3]",3825796,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Daniel Pereira Barragán,27402.0,Left Back,103,Getafe,216,['0de382ad-3af0-491f-bb07-7582e6ce8cb1'],58,,,,,,,,,,,,,,,,Getafe,216,00:05:58.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c064173e-7898-4192-8d36-814e900c8e26,1852,,"[87.4, 16.3]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,103,Getafe,216,['377dc204-19a0-4b55-95d2-99ae5efabdcb'],1,,,,,,,,,,,,,,,,Getafe,216,00:06:01.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b370ec-46d6-435a-8999-4cebf2742e32,1855,,"[104.3, 3.8]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,103,Getafe,216,['1c469ea5-bff3-4b95-a666-74012a7fa033'],6,,,,,,,,,,,,,,,,Getafe,216,00:06:06.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,424d1863-8a6a-4fc7-9964-08b304128359,1861,,"[27.5, 27.8]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nabil El Zhar,6608.0,Left Midfield,104,Las Palmas,208,['bfe38de3-94ef-48c1-9264-a2a141fef4bc'],12,,,,,,,,,,,,,,,,Las Palmas,208,00:06:12.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6930e09-2817-44da-be86-8c2cfd6de3e1,1864,,"[44.4, 35.6]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Viera Ramos,10755.0,Left Center Midfield,104,Las Palmas,208,['57e06bc8-5787-4aa6-b339-f940a2ef3fe8'],15,,,,,,,,,,,,,,,,Las Palmas,208,00:06:15.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4859bcc-ce53-437d-9af4-bf59ff2b5000,1878,,"[74.7, 13.7]",3825796,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mehdi Lacen,6745.0,Left Defensive Midfield,106,Getafe,216,['be3c3247-69af-4a69-ba38-8b671081c9f0'],59,,,,,,,,,,,,,,,,Getafe,216,00:06:59.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab2ea29f-b82f-4120-a6d8-fd47232be56f,1881,,"[93.1, 2.6]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Daniel Pereira Barragán,27402.0,Left Back,106,Getafe,216,['fae35f82-b59a-4b5e-8807-0e3e8f419bd2'],2,,,,,,,,,,,,,,,,Getafe,216,00:07:02.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36ce136b-143c-46b1-98ed-26b18bf16f6e,1884,,"[111.7, 43.8]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Medrán Just,6736.0,Right Defensive Midfield,106,Getafe,216,['04456004-3364-4376-86ae-78d6ad271fb2'],7,,,,,,,,,,,,,,,,Getafe,216,00:07:07.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5bbc2b-8317-4353-bc53-d2ceac8544b6,1893,,"[12.5, 53.6]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,107,Las Palmas,208,['103093eb-e6c0-4c1a-8b24-ea48e52d5bb7'],12,,,,,,,,,,,,,,,,Las Palmas,208,00:07:12.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e73f08d3-faf9-4649-bee1-636e6a062501,1897,,"[7.3, 74.3]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,107,Las Palmas,208,"['5f0c90ed-035c-470d-9b4e-c12b27ba8233', '8fe4bfcb-7ba0-48e7-8185-230db2b838af']",14,,,,,,,,,,,,,,,,Las Palmas,208,00:07:14.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e1c670-4c21-4bd4-a001-0ed0204fe328,1902,,"[56.7, 69.0]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,108,Las Palmas,208,['9d233b7d-c9cb-4749-bd4b-5124d6e236ee'],37,,,,,,,,,,,,,,,,Las Palmas,208,00:07:37.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b124dc-ff63-4b5a-9c7f-c30bfc081cef,1907,,"[10.7, 39.6]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,109,Getafe,216,['654274c3-f58b-44f6-9cc0-497686d95ee2'],43,,,,,,,,,,,,,,,,Getafe,216,00:07:43.174,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e0fe710d-b9e5-4f3e-81a0-3b2ca17873dc,1910,,"[45.7, 47.0]",3825796,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Wing,109,Getafe,216,"['621f93de-55ea-4f17-9fc0-42e8d972490b', '91fba0fc-23dc-4ce0-a351-9c74ab3e2d57']",46,,,,,,,,,,,,,,,,Getafe,216,00:07:46.936,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea0ad423-88b9-474e-872b-a4b729852e22,1914,,"[46.5, 37.6]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Medrán Just,6736.0,Right Defensive Midfield,110,Getafe,216,['4bba5c3e-e4e9-40c4-8b5e-bad94b914535'],1,,,,,,,,,,,,,,,,Getafe,216,00:08:01.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6897db-253d-448f-a5e4-1f6281a18fe4,1916,,"[58.7, 67.1]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Buendía,11813.0,Right Back,110,Getafe,216,['95bdb671-bfcc-4d50-89c9-91a9809ed68e'],7,,,,,,,,,,,,,,,,Getafe,216,00:08:07.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45275362-3901-4170-844d-6a56d355d427,1919,,"[75.3, 48.1]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Medrán Just,6736.0,Right Defensive Midfield,110,Getafe,216,['319e3d65-d9a2-4668-b6da-07e989b56788'],10,,,,,,,,,,,,,,,,Getafe,216,00:08:10.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53302c5b-e156-45e8-ae43-a09dbcb8f1b1,1925,,"[47.6, 31.8]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,111,Las Palmas,208,['b9b9ee0f-52d9-4410-bf28-0d5903070eb8'],15,,,,,,,,,,,,,,,,Las Palmas,208,00:08:15.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64507eff-6086-46bd-b64f-147bbbf8c71a,1929,,"[56.5, 43.7]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,111,Las Palmas,208,['0674dca7-8234-4699-82f0-09b2c7200a10'],17,,,,,,,,,,,,,,,,Las Palmas,208,00:08:17.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42f07434-c41b-4b32-9e02-061123cd123f,1933,,"[55.6, 42.0]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Right Defensive Midfield,111,Las Palmas,208,['30a9d2bd-90ef-4fb0-bc4c-b941613ce787'],19,,,,,,,,,,,,,,,,Getafe,216,00:08:19.892,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4f379cdd-a161-4d18-a4cf-e153342fae9f,1947,,"[70.5, 55.0]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Wing,111,Las Palmas,208,['9661fced-fb55-42d8-89a9-db9c65e82f0b'],30,,,,,,,,,,,,,,,,Getafe,216,00:08:30.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,994e6a77-1d1b-4250-8051-6e18c781e49e,1952,,"[67.5, 13.0]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,111,Las Palmas,208,"['43cfecb3-147f-406b-b939-3077c7296f10', 'b73375f3-1e53-45b1-a2ce-ebbaef7f5db8']",34,,,,,,,,,,,,,,,,Las Palmas,208,00:08:34.680,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ee355e-40ac-45ca-8928-b4d6e665a00b,1955,,"[72.9, 22.2]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,111,Las Palmas,208,['af8b92e3-f39c-4d8e-a127-0ed60c0f36ca'],35,,,,,,,,,,,,,,,,Las Palmas,208,00:08:35.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9aae78-704f-4fa7-886e-d63dfd5c5ad5,1959,,"[71.2, 19.7]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,111,Las Palmas,208,['07abd2ca-cb47-4b41-b490-21db3bc90c29'],36,,,,,,,,,,,,,,,,Las Palmas,208,00:08:36.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed4abe0-b2d0-4109-a2ae-c2ed59d16f53,1962,,"[77.1, 27.1]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,111,Las Palmas,208,['1c6c55fc-b3ef-48ce-b145-b820960dc3f8'],39,,,,,,,,,,,,,,,,Las Palmas,208,00:08:39.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,460d55bf-43ce-46e5-bd86-15a42b2f1a3b,1965,,"[87.6, 6.5]",3825796,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Left Midfield,111,Las Palmas,208,['eda7d2a2-70f2-4d49-bdb1-776610d86bd3'],42,,,,,,,,,,,,,,,,Las Palmas,208,00:08:42.043,Ball Receipt*,
