50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493a7681-c6f2-4817-ac57-ff21d69067c4,1150,,"[56.6, 71.0]",3825626,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,82,Real Betis,218,['1abbcb4a-2318-4a1e-acc5-99087ffe5a14'],43,,,,,,,,,,,,,,,,,Real Betis,218,00:35:43.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d14fb95-0e3d-46a6-ab36-cd3858001f09,1153,,"[51.6, 61.9]",3825626,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,82,Real Betis,218,['8efccc00-9057-4df3-bc29-48c9d6df70b0'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:35:48.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b799b81-e3ee-4886-a474-79b5cc35bc3d,1155,,"[70.3, 71.2]",3825626,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,82,Real Betis,218,['d805f1c3-f8dd-4ad5-9507-0ac5f496f07d'],49,,,,,,,,,,,,,,,,,Real Betis,218,00:35:49.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387021be-d301-4d2d-b1ce-044ed26408ea,1158,,"[88.0, 64.9]",3825626,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,82,Real Betis,218,['eefde883-8479-4af2-82bc-27291afb0b60'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:35:51.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7baabb-70db-4f1c-95bb-87bafae95435,1163,,"[84.3, 70.3]",3825626,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,82,Real Betis,218,['3b1622f6-d2d4-4df2-816f-4bc1e77f8e58'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:35:53.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31bddf23-2d4a-47a2-85bb-703244cb5ad9,1166,,"[98.0, 74.0]",3825626,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,82,Real Betis,218,['114d796c-653d-46cb-920e-3b552ef2d569'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:35:55.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39c6a0c0-6bc6-40dc-a3ad-796aebaabf91,1170,,"[95.0, 61.7]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,82,Real Betis,218,['ae0812c1-3f7d-4112-b9f5-4199adf8735b'],2,,,,,,,,,,,,,,,,,Real Betis,218,00:36:02.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22872752-003a-4ce3-b323-d7b8e3a54866,1173,,"[96.7, 74.4]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,82,Real Betis,218,['e6a15939-fd2f-42ed-933f-870813a77752'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:36:03.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d86e4a3e-9c87-4cc1-a7ed-1c0c539a5b2a,1176,,"[106.4, 66.0]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,82,Real Betis,218,['bb760fa2-47f1-4b19-b8d0-826eb061487e'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:36:05.133,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af5db5da-bc91-4f35-9a26-cc7e540f78b8,1182,,"[110.1, 44.1]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bruno González Cabrera,6872.0,Right Center Back,83,Real Betis,218,['89dfbf8f-bf45-4ede-832e-923d2bebb7d7'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:36:27.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b2b8de3-a88d-45f0-8f95-3a20ba1c329a,1189,,"[100.8, 54.9]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francisco Portillo Soler,6873.0,Center Attacking Midfield,83,Real Betis,218,['e4de4192-6da2-482d-a733-9b8c4053b772'],31,,,,,,,,,,,,,,,,,Real Betis,218,00:36:31.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894abb51-f242-4c43-97f5-4701d6279321,1192,,"[112.3, 74.0]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joaquín Sánchez Rodríguez,6651.0,Left Wing,83,Real Betis,218,['144df3b0-7293-49ff-9afe-bfa0d44281a8'],34,,,,,,,,,,,,,,,,,Real Betis,218,00:36:34.274,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcbaaeb0-df08-40bf-b507-f66f67f198a1,1200,,"[66.3, 9.8]",3825626,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,84,Espanyol,214,['e6dd0de9-061c-41e2-9859-c69ba79bcf20'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:37:10.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebaeae6b-75ff-4ce0-b2ee-50268096778a,1204,,"[64.4, 74.0]",3825626,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,85,Real Betis,218,"['a6240f7b-f175-467e-ade0-f9a3e4955170', 'f3000414-3ddd-407e-baea-09486f1814b6']",12,,,,,,,,,,,,,,,,,Real Betis,218,00:37:12.002,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9a08da-b235-4b87-be3d-da9724bc6e77,1214,,"[19.8, 18.8]",3825626,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,87,Real Betis,218,['bf373747-003f-4591-b496-7b07168e87fd'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:37:53.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5e026ad-a948-4643-8463-6688fb94b4fb,1217,,"[48.2, 27.2]",3825626,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,87,Real Betis,218,['ed893f93-cf3f-4282-9157-2629fa06e315'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:37:57.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6fa7d8a-ace5-4776-9398-1d9a16ea03d8,1220,,"[38.2, 19.8]",3825626,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,87,Real Betis,218,['39e4fb5c-c4d5-445a-aaf5-0e79aa54f120'],58,,,,,,,,,,,,,,,,,Real Betis,218,00:37:58.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55127687-1b9e-4593-9741-d821a7b3d36c,1223,,"[6.6, 35.4]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,87,Real Betis,218,['50e4ee5b-354e-4eb8-bf11-14e94d628329'],2,,,,,,,,,,,,,,,,,Real Betis,218,00:38:02.463,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff6af76-33ca-41e2-9785-0c4563f457f5,1226,,"[56.8, 61.7]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,87,Real Betis,218,['d526f022-8bb1-471e-afd8-ded5c69f09b8'],7,,,,,,,,,,,,,,,,,Real Betis,218,00:38:07.389,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79dee157-ef2c-4ce6-812f-29ab32f41bfe,1228,,"[79.7, 28.2]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,87,Real Betis,218,['f5a1ce9d-21e4-4bec-b10a-381ed8db48e7'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:38:08.691,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f347d09-470b-448b-9df9-8e13e07f90d7,1230,,"[70.5, 53.2]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Piccini,11634.0,Right Back,87,Real Betis,218,['14ff8107-8cca-4b4b-b7bf-9fe1005a9908'],11,,,,,,,,,,,,,,,,,Real Betis,218,00:38:11.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95d8c46a-5829-461a-bcc3-32f69e2d945f,1233,,"[16.7, 36.4]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,88,Espanyol,214,"['688e3576-abf8-4351-a1fc-8680bfb2c78a', 'f1001977-ab95-4f4c-9d19-83eb5d4f7d7a']",14,,,,,,,,,,,,,,,,,Espanyol,214,00:38:14.254,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20d4d52-63ae-400a-b3e5-1467a21bfdcb,1235,,"[64.1, 25.4]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,88,Espanyol,214,['e0f37c7c-8ba0-476b-a42f-1abec64a7b0c'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:38:17.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c92fa547-def3-473a-b0cf-fed82567d3ef,1241,,"[35.8, 60.9]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,89,Espanyol,214,['a4142766-4801-4b4e-a05c-9c1c76ba001d'],45,,,,,,,,,,,,,,,,,Espanyol,214,00:38:45.433,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b5fd69-9415-49cb-8a83-039bea112ade,1244,,"[80.2, 60.7]",3825626,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,89,Espanyol,214,['b6de871a-914c-4c79-b980-3e5cca863421'],51,,,,,,,,,,,,,,,,,Espanyol,214,00:38:51.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148ea8fe-992c-41c1-8dc4-b416fe8ca0ff,1249,,"[34.7, 47.6]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Right Center Back,90,Real Betis,218,"['678485ca-d019-4f59-83b3-4766727db476', '6de99ab9-9f4c-4189-a562-7ae5bf805984']",12,,,,,,,,,,,,,,,,,Real Betis,218,00:39:12.241,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21d7996c-f9af-4d68-9665-41e76853f77a,1252,,"[36.7, 17.5]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Miguel Varela Martín,24132.0,Left Back,90,Real Betis,218,['bdece0ec-4d2e-4bdd-870e-7cc9885a2b82'],14,,,,,,,,,,,,,,,,,Real Betis,218,00:39:14.786,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e061c31b-48d3-47b9-b242-18fcfbef0bed,1255,,"[112.3, 22.0]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Center Forward,90,Real Betis,218,['54217e0e-980f-4dfe-b6ef-d2a9d9388cac'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:39:22.572,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c79c46db-ab7d-4d2c-adef-1f698dfaea28,1257,,"[82.3, 64.4]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,91,Espanyol,214,['55b9a54e-49e0-4506-bfb3-d51eca494f2e'],49,,,,,,,,,,,,,,,,,Espanyol,214,00:39:49.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7755c61-1ebc-47be-96a4-19f9a5b37246,1260,,"[44.5, 16.4]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,92,Real Betis,218,['e7d4d24d-6d9a-4e7b-95db-fe3c24ce15bc'],49,,,,,,,,,,,,,,,,,Real Betis,218,00:39:49.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884e570-5d83-422f-81d1-09ed279ab953,1268,,"[67.9, 39.1]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,92,Real Betis,218,['e54a04af-42a4-450e-a42e-d8b1a27bdb56'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:39:55.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b21d26-9cdc-4c44-be44-7f5c7678662e,1273,,"[3.9, 41.8]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,93,Espanyol,214,['e42ff7b4-ba7d-4a1b-9f94-c52e4f708596'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:40:03.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7386a57-197d-4882-8277-6d8d4f2d0eca,1276,,"[28.8, 60.7]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,93,Espanyol,214,['5618153f-4457-41e1-9d98-2e4adb4ec623'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:40:08.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93bcf74-8371-4725-aa13-c98c78401794,1279,,"[83.2, 75.0]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,93,Espanyol,214,['7b69d4a3-ed2c-465d-9060-f0a1351d8dec'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:40:11.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a822f341-8ea2-4e95-9787-56d867fa8808,1288,,"[27.2, 24.8]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,94,Real Betis,218,['5ead027c-ddaf-4318-8c47-d30af08e790b'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:40:19.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4afb519d-677a-46ff-98c3-44a3182323e5,1291,,"[49.5, 22.0]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,94,Real Betis,218,['57b3c4e0-3f77-41de-ab49-e1ecdb29aa7a'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:40:24.724,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ddd1b3d-9f2b-4077-a643-39226a102e6b,1294,,"[87.4, 41.3]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,94,Real Betis,218,['3a5fbebf-e11a-4d07-add4-9e9928227f12'],27,,,,,,,,,,,,,,,,,Real Betis,218,00:40:27.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496f43e4-f035-44e8-b1f6-0e8928fa5e0e,1298,,"[51.8, 27.5]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,94,Real Betis,218,['353ee2b5-bb94-4d78-9d7f-18b6f29a74bd'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:40:30.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752a204-60d6-43f6-a5d3-bf981b3d247e,1306,,"[85.2, 71.6]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Left Wing,95,Real Betis,218,['70a18100-2223-4b7b-a282-b03d7b6fc8b4'],40,,,,,,,,,,,,,,,,,Real Betis,218,00:40:40.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3473181-e9e1-4db8-bd96-87b5311d320b,1309,,"[80.2, 74.9]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Piccini,11634.0,Right Back,95,Real Betis,218,['89b3e3e8-0f02-4599-bddc-aa4ae2cbf5f0'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:40:41.339,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5835dafc-1e2c-4f75-b741-a4d84fd86ae6,1312,,"[91.3, 40.4]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,95,Real Betis,218,['6695c175-4637-48f1-b3b8-4defda7bf569'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:40:45.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849ae55e-3cbc-4c4f-8780-db9a68cafd7e,1316,,"[55.0, 44.2]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,96,Espanyol,214,['a6834b0a-a417-418c-b8ad-e7ab9ffa6a7d'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:41:18.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468f4519-0f58-47f3-bb90-588b3590d133,1319,,"[42.0, 58.7]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,96,Espanyol,214,['fd2aaac2-667a-4930-8ec0-03c78256673d'],20,,,,,,,,,,,,,,,,,Espanyol,214,00:41:20.296,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf13b46f-1159-477e-bb61-820bcfe4c086,1323,,"[83.2, 59.8]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,96,Espanyol,214,['e2e80c3a-fae1-4156-a4fc-5d14fb2d8636'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:41:24.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d6fd17-e802-4335-95cf-726d924c48bc,1325,,"[45.4, 20.1]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,97,Real Betis,218,['1390b531-aa30-42e7-8301-ca51263fa0f5'],25,,,,,,,,,,,,,,,,,Real Betis,218,00:41:25.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba2868f4-90a3-4bea-956f-b6136b0ac02e,1328,,"[56.0, 22.9]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francisco Portillo Soler,6873.0,Center Attacking Midfield,97,Real Betis,218,['2959f7d2-c7af-4ab1-b592-0bc5664f737f'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:41:26.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c499b338-0bfe-4404-9376-d99d20ddb0e4,1334,,"[65.3, 5.3]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Miguel Varela Martín,24132.0,Left Back,98,Real Betis,218,['405710fe-bf33-4f9c-98cf-e32f35161e17'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:41:42.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30578b80-0076-43e8-8fe2-70d13af93c56,1336,,"[56.6, 8.1]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Heiko Westermann,27349.0,Left Center Back,98,Real Betis,218,['ed110d22-e388-4706-9ca4-fafdef355cd7'],43,,,,,,,,,,,,,,,,,Real Betis,218,00:41:43.702,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd66fd4c-ff7c-4c21-8a1d-75c0bd0d60a5,1339,,"[106.9, 20.9]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Center Forward,98,Real Betis,218,['a6ab711f-1601-47da-a2f6-462bf67950a9'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:41:50.121,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80782b1e-4a56-42a3-943d-00bddf2edf3d,1345,,"[49.9, 20.1]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,99,Espanyol,214,['011c9c1e-ccd9-41aa-a0a7-b4891fd53582'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:42:06.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8543970-a1c6-4c6d-8cec-853e1577bf2a,1349,,"[90.8, 75.9]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,99,Espanyol,214,['896e9e2d-ac0d-4415-b8d1-871156fc81e6'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:42:10.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bafaa7e-cf2f-4003-aea9-a756ada0714c,1353,,"[100.3, 54.8]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,99,Espanyol,214,['012dad26-e916-4802-9a4a-a2e4e796a305'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:42:16.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ea16491-c48d-4499-8eea-974e681cbe03,1360,,"[10.9, 22.0]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,99,Espanyol,214,['5b33894d-cca8-4bbc-9c06-813e676346d8'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:42:23.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0bbbfd-b16c-4687-a778-a9dd4736484e,1364,,"[71.3, 77.1]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,99,Espanyol,214,['2cc114a2-e811-4679-983b-797384dd93a7'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:42:29.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb168b5-2958-476b-8a90-adb885339b06,1367,,"[22.0, 8.1]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heiko Westermann,27349.0,Left Center Back,100,Real Betis,218,['469845b4-ff5b-4345-beac-48ed391f16b5'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:42:35.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d00693-7d8a-407b-8482-a9b1ed48d724,1370,,"[54.7, 10.7]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,100,Real Betis,218,['be4d1c21-2901-4fdf-83ac-89b2a1e03e31'],39,,,,,,,,,,,,,,,,,Real Betis,218,00:42:39.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86bb016f-756c-4f46-afed-2f8a6c8ba5eb,1372,,"[64.0, 31.3]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Left Wing,100,Real Betis,218,['7003bd88-4231-412c-a563-dae7fe48fe8c'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:42:41.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c7aa01b-c769-4995-8c08-d97468099f11,1380,,"[69.4, 7.1]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Miguel Varela Martín,24132.0,Left Back,100,Real Betis,218,['b5d12a2c-f76a-4ae4-ba50-4f90187e54de'],50,,,,,,,,,,,,,,,,,Real Betis,218,00:42:50.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94559b3-9ad8-4743-b0da-4d69d67d82fc,1383,,"[67.2, 17.2]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,100,Real Betis,218,['043d7047-6603-4ce0-8117-d44b32271d24'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:42:51.692,Ball Receipt*,
