bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.738149,,,,,,,,,,,,,,b7d246f8-eb48-49c8-9c9a-30bcf788a7b0,2710,,"[49.9, 51.7]",3825789,77,,,,,0.54616654,,Head,,,"[60.1, 57.9]",,Low Pass,,11.936499,,,Incomplete,,,,,,,,Recovery,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Defensive Midfield,166,Málaga,223,"['628276c4-6376-4519-9e2b-db6e95f0c285', '7d8a955f-4ef0-4d6c-b622-c58605098134']",5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:05.361,Pass,
,,,,,,,,,,,,,,,,,0.628939,,,,,,,,,,,,,,95d3fdec-b130-45d5-b45a-586bd7e0603a,2717,,"[68.4, 36.2]",3825789,77,,,,,1.8380554,,Right Foot,,,"[66.1, 44.6]",,Ground Pass,,8.70919,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Right Defensive Midfield,166,Málaga,223,['79b6ce36-e8f3-4cb8-a22a-6ea80c933bd3'],9,,,,,,,,,,,,,,,,,Málaga,223,00:32:09.219,Pass,
,,,,,,,,,,,,,,,,,3.345038,,,,,,,,,,,,,,d44e90f6-266f-40c5-ab1c-f75ee7927133,2725,,"[66.2, 23.0]",3825789,77,,,,,1.4072795,,Right Foot,,,"[74.4, 72.7]",,High Pass,,50.371918,,,,,Carlos Alberto Vela Garrido,5560.0,,True,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,166,Málaga,223,['a9a9b590-b104-4038-8fc4-b7d250271c92'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:18.996,Pass,
,,,,,,,,,,,,,,,,,0.740659,,,,,,,,,,,,,,dbcbd291-6bdb-4e40-96a3-8e2a5eb6d02b,2729,,"[73.1, 69.2]",3825789,77,,,,,-2.8501358,,Left Foot,,,"[67.1, 67.4]",,Ground Pass,,6.264184,,,Incomplete,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,166,Málaga,223,"['88d903b8-812f-447c-b0fa-3fe0e2d2c495', 'e83f5049-08e1-407f-8c8e-f24d5600afc3']",22,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:22.906,Pass,True
,,,,,,,,,,,,,,,,,1.977539,,,,,,,,,,,,,,d1fd44a1-3679-4747-a6d4-658abcecdf26,2733,,"[54.2, 15.7]",3825789,77,,,,,0.7333805,,Right Foot,,,"[83.5, 42.1]",,High Pass,,39.439194,,,Pass Offside,,Charles Días Barbosa de Oliveira,6707.0,,,Through Ball,True,,2,Regular Play,Egor Filipenko,16723.0,Left Midfield,166,Málaga,223,"['755fa4d1-fdbe-4dc8-b029-7724e28f0a58', 'bbd4ab16-0f09-481e-8551-4c6c32a6ffe5']",24,,,,,,,,,,,,,,,,,Málaga,223,00:32:24.903,Pass,True
,,,,,,,,,,,,,,,,,1.249146,,,,,,,,,,,,,,af470051-4440-4673-979f-1338fd958ee5,2736,,"[36.6, 38.0]",3825789,78,,True,,,-1.0488392,,Right Foot,,,"[45.4, 22.7]",,Ground Pass,,17.650213,,,,,Íñigo Martínez Berridi,6665.0,,,,,Free Kick,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,167,Real Sociedad,210,['b3ba2b03-73b6-4c49-ab05-3009b49768a2'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:17.026,Pass,
,,,,,,,,,,,,,,,,,0.732889,,,,,,,,,,,,,,c762d9d6-8a77-4d64-84b8-2e52bbec46ad,2738,,"[63.5, 18.2]",3825789,78,,,,,1.5930148,,Left Foot,,,"[63.3, 27.2]",,Ground Pass,,9.002222,,,,,Esteban Félix Granero Molina,6770.0,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,167,Real Sociedad,210,['f32a6720-a7f3-41fb-b8a2-2d7a26de338a'],21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:21.259,Pass,
,,,,,,,,,,,,,,,,,1.444435,,,,,,,,,,,,,,94d17d7a-e8be-43e4-8101-fec0b30a0ca6,2742,,"[61.4, 53.2]",3825789,78,,,,,0.93149686,,Right Foot,,,"[75.6, 72.3]",,Ground Pass,,23.80021,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Right Center Back,167,Real Sociedad,210,['9634ffd7-4575-438f-b67b-c5509ef20b12'],27,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:27.387,Pass,
,,,,,,,,,,,,,,,,,0.862382,,,,,,,,,,,,,,289108c3-9be8-46d8-b983-0bc23645b930,2745,,"[75.9, 67.9]",3825789,78,,,,,-0.9986027,,Right Foot,,,"[79.7, 62.0]",,Ground Pass,,7.017834,,,,,Xabier Prieto Argarate,6690.0,,,,,,2,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,167,Real Sociedad,210,['78da58d9-f382-48c3-a36c-32f434bcbdb7'],29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:29.346,Pass,
,,,,,,,,,,,,,,,,,0.979493,,,,,,,,,,,,,,9b24b7ca-77cd-4f99-9596-673f4c86fa69,2748,,"[80.4, 62.0]",3825789,78,,,,,1.1793123,,Right Foot,,,"[87.5, 79.2]",,Ground Pass,,18.607794,,,Out,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,167,Real Sociedad,210,['5002668a-e8c2-4cbb-90e3-c878f7d5970a'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:30.854,Pass,
,,,,,,,,,,,,,,,,,1.404296,,,,,,,,,,,,,,1db4aec9-8a5a-42ca-8aa1-cd1d8660d164,2750,,"[33.1, 0.1]",3825789,78,,,,,0.79394495,,,,,"[44.7, 11.9]",,High Pass,,16.546904,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,Throw-in,2,From Throw In,Federico Ricca Rostagnol,6844.0,Left Back,168,Málaga,223,['b0d32c3a-a1e0-46b4-bd8d-843c9e86b167'],46,,,,,,,,,,,,,,,,,Málaga,223,00:33:46.405,Pass,
,,,,,,,,,,,,,,,,,1.830815,,,,,,,,,,,,,,df1daac5-5165-4b3e-9e9c-5e02014c43fe,2753,,"[44.7, 11.9]",3825789,78,,,,,0.39060703,,Head,,,"[54.9, 16.1]",,High Pass,,11.030866,,,Incomplete,,,,,,,,,2,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,168,Málaga,223,['6f05a9cb-41b4-4958-9a53-97997fb28f6b'],47,,,,,,,,,,,,,,,,,Málaga,223,00:33:47.889,Pass,
,,,,,,,,,,,,,,,,,1.358027,,,,,,,,,,,,,,6f05a9cb-41b4-4958-9a53-97997fb28f6b,2755,,"[65.2, 64.0]",3825789,78,,,,True,-1.3298097,,,,,"[68.1, 52.2]",,Low Pass,,12.151132,,,,,Esteban Félix Granero Molina,6770.0,,,,,Recovery,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,169,Real Sociedad,210,"['560b26ea-6c5e-44e9-a85e-973b5944c8bb', 'd14c1e2c-f2b2-46c6-ad9b-3557378e63b2', 'df1daac5-5165-4b3e-9e9c-5e02014c43fe']",49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:49.720,Pass,True
,,,,,,,,,,,,,,,,,0.731558,,,,,,,,,,,,,,ce7dd012-a2c9-4711-8d51-b32989fc2e37,2759,,"[68.7, 48.5]",3825789,78,,,,,2.6563656,,Right Foot,,,"[63.2, 51.4]",,Low Pass,,6.2177167,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,169,Real Sociedad,210,['b755b68a-8a2d-4b90-a8da-41267dc26b6f'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:51.118,Pass,
,,,,,,,,,,,,,,,,,1.535007,,,,,,,,,,,,,,5b1b24d2-350a-4b14-af91-0af4fc5145ed,2763,,"[59.8, 48.4]",3825789,78,,,,,-2.7969453,,Right Foot,,,"[44.2, 42.8]",,Ground Pass,,16.57468,,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,169,Real Sociedad,210,"['07bcb64f-2358-42a5-aec4-5c652ad6d8ae', 'd781d185-7c23-4c50-a3e0-82e907a82609']",53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:53.070,Pass,True
,,,,,,,,,,,,,,,,,2.348115,,,,,,,,,,,,,,397e764c-21db-42aa-9e20-fc4051935f17,2767,,"[42.2, 42.6]",3825789,78,,,,,3.1415927,,Right Foot,,,"[19.3, 42.6]",,Ground Pass,,22.9,,,,,Gerónimo Rulli,6694.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,169,Real Sociedad,210,"['0319dd90-bff9-4696-9017-2589a0c6496a', 'eb1c59e7-eed0-4a4b-b600-148859b1f55f']",54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:54.714,Pass,True
,,,,,,,,,,,,,,,,,1.138137,,,,,,,,,,,,,,0d814e5c-ccf0-4d8d-8bd9-5bad9d9629a6,2770,,"[26.0, 46.1]",3825789,78,,,,,0.0065788524,,Right Foot,,,"[41.2, 46.2]",,Ground Pass,,15.200329,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,169,Real Sociedad,210,['8444b87f-4edc-44ed-93d7-74a0f98845f5'],58,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:58.637,Pass,
,,,,,,,,,,,,,,,,,1.52206,,,,,,,,,,,,,,e4b39a8d-1309-43eb-97cb-d84823a3f40b,2773,,"[51.7, 37.2]",3825789,79,,,,,-1.6254044,,Right Foot,,,"[50.0, 6.1]",,Ground Pass,,31.14643,,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,169,Real Sociedad,210,['4f6d4cad-5fa9-450b-bf2b-e9b735dfa7c9'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:03.393,Pass,
,,,,,,,,,,,,,,,,,0.90943,,,,,,,,,,,,,,24b3135b-7c32-4677-98dc-307fd16abeb8,2776,,"[53.6, 7.5]",3825789,79,,,,,1.3501492,,Left Foot,,,"[56.0, 18.2]",,Ground Pass,,10.965857,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,169,Real Sociedad,210,['ebb8f337-4b49-4279-8b43-6e55a9266f04'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:08.389,Pass,
,,,,,,,,,,,,,,,,,3.109699,,,,,,,,,,,,,,a5b0b506-aa24-494d-8fab-586619e02480,2779,,"[55.7, 22.4]",3825789,79,,,,,0.9480211,,Right Foot,,,"[90.6, 71.0]",,High Pass,,59.83285,,,,,Carlos Alberto Vela Garrido,5560.0,,True,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,169,Real Sociedad,210,['f6524343-eb3c-4712-85c5-3719dd74b49c'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:11.121,Pass,
,,,,,,,,,,,,,,,,,1.945545,,,,,,,,,,,,,,800c3b71-27ca-47c6-a478-2af0a2706cc2,2782,,"[89.6, 69.4]",3825789,79,,,,,-2.0461392,,Left Foot,,,"[82.6, 55.8]",,Ground Pass,,15.295751,,,,,Esteban Félix Granero Molina,6770.0,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,169,Real Sociedad,210,['7954e6ac-b4d8-4036-96c7-4a593099ccf0'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:15.940,Pass,
,,,,,,,,,,,,,,,,,0.652772,,,,,,,,,,,,,,c1b46b0f-00d9-4bb2-93ec-6334b7b78315,2785,,"[85.2, 55.8]",3825789,79,,,,,0.05371173,,Right Foot,,,"[94.5, 56.3]",,Ground Pass,,9.313431,,,Unknown,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,169,Real Sociedad,210,['b8099361-bf31-4434-b018-57732d2518c7'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:19.011,Pass,
,,,,,,,,,,,,,,,,,1.115076,,,,,,,,,,,,,,d0817768-a210-4f52-a549-d2c87505679a,2790,,"[95.7, 55.8]",3825789,80,,,,,-0.61121565,,Right Foot,,,"[109.4, 46.2]",,High Pass,,16.728718,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,170,Real Sociedad,210,['445c188c-1c37-4906-8ca6-8717aa8bddf6'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:07.792,Pass,
,,,,,,,,,,,,,,,,,2.30042,,,,,,,,,,,,,,2147611b-b618-4c92-9369-f34d6df4a987,2794,,"[79.8, 37.7]",3825789,80,,,,,0.060410276,,Right Foot,,,"[104.6, 39.2]",,High Pass,,24.845322,,,,,Xabier Prieto Argarate,6690.0,,,,,Recovery,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,170,Real Sociedad,210,"['3490b348-9562-4e7b-9962-4811522f89de', 'bbdfd171-64a0-49d3-8d01-2cd95d3853b5']",12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:12.114,Pass,True
,,,,,,,,,,,,,,,,,1.249544,,,,,,,,,,,,,,6a89aa3c-63d2-4255-8de1-7e5cf41755c5,2797,,"[104.6, 39.2]",3825789,80,,,,True,1.0286069,073b4ced-0b53-4c66-a104-e13138d613c1,,,,"[109.6, 47.5]",True,High Pass,,9.689685,,,,,Imanol Agirretxe Arruti,6677.0,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,170,Real Sociedad,210,"['318906a2-bf2d-485f-b45e-a929a229f89e', 'f22e3491-51ac-46d9-ac77-2aa43264b450']",14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:14.454,Pass,True
,,,,,,,,,,,,,,,,,0.472978,,,,,,,,,,,,,,0865710c-b2dc-4c3d-9fb2-f6b8b1c39d1f,2801,,"[61.0, 40.1]",3825789,81,,True,,,2.5023835,,Right Foot,,,"[42.3, 54.0]",,Ground Pass,,23.300215,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,Kick Off,2,From Kick Off,Duje Čop,8419.0,Left Center Forward,171,Málaga,223,['9cfb4018-ab0b-47dc-8ab9-473fa377a5dc'],16,,,,,,,,,,,,,,,,,Málaga,223,00:36:16.808,Pass,
,,,,,,,,,,,,,,,,,0.009221,,,,,,,,,,,,,,3e9b3712-1ea4-4b11-98c8-7ce11bd06f87,2803,,"[42.3, 54.0]",3825789,81,,True,,,-0.44684246,,Right Foot,,,"[85.5, 33.3]",,Ground Pass,,47.90334,,,Incomplete,,,,,,,,,2,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,171,Málaga,223,['ab219f1f-eec7-419f-9f25-12622159443b'],17,,,,,,,,,,,,,,,,,Málaga,223,00:36:17.473,Pass,
,,,,,,,,,,,,,,,,,1.044183,,,,,,,,,,,,,,6a9bdcc0-5874-4dee-9601-08d5c8e51db6,2805,,"[27.1, 46.5]",3825789,81,,True,,,-0.43413588,,Left Foot,,,"[38.1, 41.4]",,Ground Pass,,12.124768,,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,172,Real Sociedad,210,['bc34b226-b1b7-4776-8207-feb408db4ec8'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:17.860,Pass,
,,,,,,,,,,,,,,,,,1.562935,,,,,,,,,,,,,,5843ee16-f19c-4d60-9cf8-66fa429f6799,2807,,"[37.8, 40.7]",3825789,81,,,,,-1.520394,,Right Foot,,,"[39.5, 7.0]",,Ground Pass,,33.74285,,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,172,Real Sociedad,210,['8a1dd17d-3335-4c70-8ff7-ce8981314f6a'],21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:21.161,Pass,
,,,,,,,,,,,,,,,,,2.397268,,,,,,,,,,,,,,a6e65cba-208e-4ce3-90ce-817baad738a5,2810,,"[54.7, 5.9]",3825789,81,,,,,0.032629363,,Left Foot,,,"[88.4, 7.0]",,High Pass,,33.71795,,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,172,Real Sociedad,210,['995eb4b0-056b-4101-9c38-7a841d153b7c'],25,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:25.529,Pass,
,,,,,,,,,,,,,,,,,0.989204,,,,,,,,,,,,,,a7de20fc-baa5-4a0c-a26d-a5a41d1fe3bb,2814,,"[87.1, 5.9]",3825789,81,,,,,-0.23415658,,Left Foot,,,"[98.0, 3.3]",,Ground Pass,,11.205802,,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,172,Real Sociedad,210,['c9fbf72d-8f95-403d-a4ad-37d532f612e6'],29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:29.123,Pass,
,,,,,,,,,,,,,,,,,2.30258,,,,,,,,,,,,,,f1da3f19-9a1d-4cdb-a17c-a1eef241fabf,2817,,"[110.4, 5.9]",3825789,81,,,,,1.676666,,Left Foot,True,,"[106.5, 42.6]",,High Pass,,36.90664,,,Incomplete,,,,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,172,Real Sociedad,210,['f5b55f35-c6c0-4d45-923f-c3eb19a66c18'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:32.036,Pass,
,,,,,,,,,,,,,,,,,0.486055,,,,,,,,,,,,,,27e92be7-e25f-4ecd-a03d-3461b8790f36,2821,,"[85.9, 18.2]",3825789,81,,,,,1.5213318,,Right Foot,,,"[86.4, 28.3]",,Ground Pass,,10.112369,,,Incomplete,,Esteban Félix Granero Molina,6770.0,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,172,Real Sociedad,210,"['110685f0-5726-4e31-8c68-e1f7fff71bf0', '3698eb17-cacd-4f79-a0e1-273beae7348c']",39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:39.125,Pass,
,,,,,,,,,,,,,,,,,3.065569,,,,,,,,,,,,,,7cfb6a2d-235c-49f9-b9eb-9ebf88111820,2835,,"[17.2, 33.9]",3825789,84,,,,,-0.2989697,,Right Foot,,,"[76.9, 15.5]",,High Pass,,62.471195,,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,Free Kick,2,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,174,Málaga,223,"['683c3c26-f87e-4ceb-a913-61be6e9a895d', 'd10de5c7-c9dd-46d6-b750-bb503ba92f7c']",13,,,,,,,,,,,,,,,,,Málaga,223,00:39:13.978,Pass,
,,,,,,,,,,,,,,,,,1.899836,,,,,,,,,,,,,,d10de5c7-c9dd-46d6-b750-bb503ba92f7c,2838,,"[43.2, 64.6]",3825789,84,,,,True,-0.9429597,,,,,"[52.2, 52.2]",,High Pass,,15.321879,,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Right Center Back,174,Málaga,223,"['379bbeb5-17a0-4f9c-adfa-788b20cecb82', '7cfb6a2d-235c-49f9-b9eb-9ebf88111820', 'fc8cdcbe-cce7-41e5-92c9-32323439c834']",17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:17.044,Pass,True
,,,,,,,,,,,,,,,,,1.119149,,,,,,,,,,,,,,379bbeb5-17a0-4f9c-adfa-788b20cecb82,2839,,"[67.9, 27.9]",3825789,84,,,,,0.79052633,,Right Foot,,,"[77.6, 37.7]",,High Pass,,13.788764,,,Incomplete,,Juan Pablo Añor Acosta,6563.0,,,,,Recovery,2,From Free Kick,Egor Filipenko,16723.0,Left Midfield,174,Málaga,223,"['4bfd5770-2232-4f69-b24e-2596b1a0cdcc', '6ed27461-dcc5-484e-a781-55a1027eb90e', 'd10de5c7-c9dd-46d6-b750-bb503ba92f7c']",18,,,,,,,,,,,,,,,,,Málaga,223,00:39:18.944,Pass,
,,,,,,,,,,,,,,,,,2.697265,,,,,,,,,,,,,,aab16020-e5f1-44ab-9fd2-4b4cacf12a5c,2844,,"[50.3, 38.6]",3825789,84,,,,,0.7565045,,Right Foot,,,"[85.9, 72.2]",,High Pass,,48.95222,,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,175,Real Sociedad,210,['f0c8fa1f-56c1-4dbd-97b5-bc6e251c1fee'],27,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:27.201,Pass,
,,,,,,,,,,,,,,,,,1.772176,,,,,,,,,,,,,,34b7e702-6d75-4a7e-a62e-eba10e2c18b3,2854,,"[62.6, 64.0]",3825789,84,,,,,1.2036225,,Head,,,"[64.6, 69.2]",,Low Pass,,5.5713553,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,Recovery,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,175,Real Sociedad,210,['010d99c5-5149-4df3-94ec-5b3f64cc452e'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:37.125,Pass,
,,,,,,,,,,,,,,,,,0.119729,,,,,,,,,,,,,,d1973043-aa8b-49d3-8451-18e6db65a0a8,2857,,"[64.9, 68.1]",3825789,84,,,,,0.5880026,,Right Foot,,,"[66.4, 69.1]",,Low Pass,,1.8027756,,,Incomplete,,,,,,,,,2,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,175,Real Sociedad,210,['8218f44a-d72c-4408-9149-a10b208b097a'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:38.920,Pass,
,,,,,,,,,,,,,,,,,0.846706,,,,,,,,,,,,,,645a4420-4580-421d-b5f3-5e0b403bf433,2859,,"[74.3, 80.0]",3825789,84,,,,,-1.2904967,,,,,"[78.1, 66.8]",,Low Pass,,13.736084,,,,,Carlos Alberto Vela Garrido,5560.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,176,Real Sociedad,210,['f6276bb0-7dc1-41bc-b917-7b8c4ab7c5c1'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:49.101,Pass,
,,,,,,,,,,,,,,,,,0.729541,,,,,,,,,,,,,,d801617e-44df-4a9f-8254-699d0b384cfc,2863,,"[71.8, 67.5]",3825789,84,,,,,2.1975393,,Left Foot,,,"[67.6, 73.3]",,Ground Pass,,7.1610055,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,176,Real Sociedad,210,"['dad059b7-ab9f-4320-8540-87091e2b3d97', 'f8e70257-989c-4d04-830f-ffbf9051c9b6']",50,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:50.940,Pass,True
,,,,,,,,,,,,,,,,,0.969735,,,,,,,,,,,,,,5fa95cc1-b682-4235-9ef8-148e7a02c6b7,2866,,"[70.2, 72.2]",3825789,84,,,,,0.14264166,,Right Foot,,,"[89.0, 74.9]",,Ground Pass,,18.992893,,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,176,Real Sociedad,210,"['9833280a-55fc-4774-974f-a153b645a61e', 'b3a85683-f4e5-4c8a-9a9f-71b3c701ffe5']",51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:51.740,Pass,
,,,,,,,,,,,,,,,,,1.383962,,,,,,,,,,,,,,d5f509cc-867f-49f0-81ce-e02cc0ca977e,2869,,"[77.8, 80.0]",3825789,84,,,,,-0.29059917,,,,,"[99.2, 73.6]",,High Pass,,22.336517,,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,177,Real Sociedad,210,['1f2901f0-9727-4d31-94fa-21f6f1e3510b'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:59.327,Pass,
,,,,,,,,,,,,,,,,,1.252682,,,,,,,,,,,,,,42de0f21-271b-441f-ae9e-9a2cb0b564b7,2875,,"[109.1, 80.0]",3825789,85,,,,,-1.929567,,,,,"[103.7, 65.6]",,Low Pass,,15.379207,,,,,Esteban Félix Granero Molina,6770.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,178,Real Sociedad,210,['d48501bb-4d04-4a16-aec1-9ac0f7def7fb'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:09.212,Pass,
,,,,,,,,,,,,,,,,,1.260808,,,,,,,,,,,,,,dd08f1d5-fd45-4093-af4d-b717f2d55e0b,2879,,"[105.3, 66.2]",3825789,85,,,,,1.2414702,,Right Foot,,,"[108.0, 74.1]",,Ground Pass,,8.348653,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,2,From Throw In,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,178,Real Sociedad,210,['045c4fa2-2734-45af-a8ce-09980f631d94'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:11.667,Pass,
,,,,,,,,,,,,,,,,,0.09179,,,,,,,,,,,,,,2c565c92-c52f-45e5-8991-30ef0603a0b9,2882,,"[116.3, 73.3]",3825789,85,,,,,-2.0195196,,Right Foot,,,"[115.0, 70.6]",,High Pass,,2.9966648,,,Incomplete,,,,,,,,,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,178,Real Sociedad,210,['64184db9-034e-40cb-82fc-fafe99d3adf5'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:15.233,Pass,
