bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.231933,,,,,,,,,,,,,,47abf6fe-c47b-447f-8adb-4e89586f317d,2496,,,"[89.8, 62.9]",3825640,77,,,,,0.013157136,,Head,,,"[105.0, 63.1]",,High Pass,,15.201316,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,165,Real Sociedad,210,"['14da813a-3e15-415a-a58d-6b024a5dc119', '1d257a64-2727-45de-9058-a9c20798624c']",30,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:30.768,Pass,
,,,,,,,,,,,,,,,,2.098147,,,,,,,,,,,,,,1d257a64-2727-45de-9058-a9c20798624c,2498,,,"[15.1, 17.0]",3825640,77,,,,,-0.66639787,,Left Foot,,,"[35.7, 0.8]",,High Pass,,26.20687,,Out,,,,,,,,Recovery,2,From Throw In,Zouhair Feddal,6647.0,Center Back,165,Real Sociedad,210,['47abf6fe-c47b-447f-8adb-4e89586f317d'],32,,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:32.000,Pass,
,,,,,,,,,,,,,,,,1.957452,,,,,,,,,,,,,,134c3370-20d3-4237-801d-f8c091bf81c1,2499,,,"[84.8, 80.0]",3825640,77,,,,,-0.5761513,,,,,"[100.5, 69.8]",,High Pass,,18.722446,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,166,Real Sociedad,210,"['4249b3c2-1e86-400d-8928-b0743e861d5f', 'dcbcb3e3-e4b8-4dba-aef7-bc0db9578dda']",46,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:46.287,Pass,
,,,,,,,,,,,,,,,,1.394866,,,,,,,,,,,,,,4249b3c2-1e86-400d-8928-b0743e861d5f,2502,,,"[19.6, 10.3]",3825640,77,,,,True,0.14334005,,,,,"[29.3, 11.7]",,High Pass,,9.80051,,,,Víctor Camarasa Ferrando,6659.0,,,,,Recovery,2,Regular Play,Antonio García Aranda,6784.0,Left Center Back,167,Levante UD,221,"['134c3370-20d3-4237-801d-f8c091bf81c1', '355b1111-8186-4baa-a0a3-f3d5514a1f94', '6e1d16c0-17d9-4050-8b99-0dc8b8b8f49a']",48,,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:48.244,Pass,True
,,,,,,,,,,,,,,,,1.82947,,,,,,,,,,,,,,c7768a8f-7a7e-4b20-92b5-66bf103f08c7,2505,,,"[29.2, 12.1]",3825640,77,,,,,-0.0388497,,Right Foot,,,"[57.5, 11.0]",,High Pass,,28.32137,,,,Roger Martí Salvador,6684.0,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Center Defensive Midfield,167,Levante UD,221,['c7c4d2fd-f202-4d73-a722-faf6f2201740'],49,,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:49.719,Pass,
,,,,,,,,,,,,,,,,2.637189,,,,,,,,,,,,,,a2cb627b-9e24-42bd-ae1d-9330a7a39b46,2517,,,"[67.8, 72.7]",3825640,77,,,,,-1.1868117,,Right Foot,,,"[79.8, 43.0]",,High Pass,,32.03264,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,168,Real Sociedad,210,"['354b4d2b-bd10-4491-b914-7219120db05e', 'd5bebc92-b90c-4d0f-96d8-eef8ed3f4b6f']",54,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:54.913,Pass,
,,,,,,,,,,True,,,,,,1.6464,,,,,,,,,,,,,,354b4d2b-bd10-4491-b914-7219120db05e,2519,,,"[40.3, 37.1]",3825640,77,,,,,-0.43300587,,Head,,,"[61.5, 27.3]",,Low Pass,,23.355513,,Incomplete,,,,,,,,Interception,2,Regular Play,Simão Mate,27122.0,Right Center Back,168,Real Sociedad,210,"['a2cb627b-9e24-42bd-ae1d-9330a7a39b46', 'd4f5b314-26ce-44b7-81eb-6bf98487d3e9']",57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:57.550,Pass,
,,,,,,,,,,,,,,,,1.618446,,,,,,,,,,,,,,acaee7f5-dd24-4c50-9d04-c2b9e3dcbfa6,2525,,,"[59.3, 39.1]",3825640,78,,True,,,0.37480468,,Right Foot,,,"[98.7, 54.6]",,High Pass,,42.339226,,Incomplete,,David Zurutuza Veillet,6669.0,,,,,Free Kick,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,169,Real Sociedad,210,"['92a32c63-7a8f-4c97-aad7-8fa323e8f424', 'c47523b3-e509-4113-a327-6388da711fa7']",22,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:22.507,Pass,
,,,,,,,,,,,,,,,,0.511485,,,,,,,,,,,,,,d5b5844a-6791-420c-8f04-e4d5d1e01443,2529,,,"[25.1, 4.8]",3825640,78,,,,,0.043450896,,Left Foot,,,"[34.3, 5.2]",,Ground Pass,,9.208692,,,,Nabil Ghilas,27250.0,,,,,,2,Regular Play,Zouhair Feddal,6647.0,Center Back,170,Levante UD,221,"['841e4901-06a4-4471-8db2-1b0ac21fb5b2', 'f98f11c5-8c9d-4b1c-9af0-650e9226a888']",26,,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:26.986,Pass,True
,,,,,,,,,,,,,,,,1.982759,,,,,,,,,,,,,,8417f05b-1e07-4d80-ad5c-10ba0ada362f,2533,,,"[85.3, 80.0]",3825640,78,,,,,-0.2914568,,,,,"[108.3, 73.1]",,High Pass,,24.012705,,Incomplete,,David Zurutuza Veillet,6669.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,171,Real Sociedad,210,"['484d08a8-08ff-4cef-85de-dfc4feebbdf6', 'a68d7cdf-f926-4d7c-9e14-1f24026b7db4']",40,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:40.228,Pass,
,,,,,,,,,,,,,,,,2.079687,,,,,,,,,,,,,,484d08a8-08ff-4cef-85de-dfc4feebbdf6,2536,,,"[11.8, 7.0]",3825640,78,,,,True,1.3453934,,,,,"[15.4, 22.7]",,Low Pass,,16.107452,,,,Simão Mate,27122.0,,,,,Recovery,2,Regular Play,Zouhair Feddal,6647.0,Center Back,172,Levante UD,221,"['0ea83438-13e2-4925-82ca-adbde3939fd0', '8417f05b-1e07-4d80-ad5c-10ba0ada362f', 'f0a03a14-00f0-475d-984c-b4849e6788c4']",42,,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:42.210,Pass,True
,,,,,,,,,,,,,,,,4.315338,,,,,,,,,,,,,,9e486a1c-d163-4154-92e1-ab1538c5cc47,2540,,,"[16.3, 22.2]",3825640,78,,,,,-0.38693509,,Right Foot,,,"[69.8, 0.4]",,High Pass,,57.771015,,Out,,,,,,,,,2,Regular Play,Simão Mate,27122.0,Right Center Back,172,Levante UD,221,,44,,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:44.401,Pass,
,,,,,,,,,,,,,,,,3.533751,,,,,,,,,,,,,,e5902f28-5f24-423f-a6d7-7b5cd2ec152f,2541,,,"[52.0, 80.0]",3825640,79,,,,,-0.14716941,,,,,"[91.8, 74.1]",,High Pass,,40.234936,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,173,Real Sociedad,210,"['b103a909-bf36-40f1-a7dc-4dac7c4032ab', 'b3e996ed-aaf0-467d-8c58-ece1f80cac01']",0,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:00.632,Pass,
,,,,,,,,,,,,,,,,2.676657,,,,,,,,,,,,,,b3e996ed-aaf0-467d-8c58-ece1f80cac01,2544,,,"[28.3, 6.0]",3825640,79,,,,True,1.1913817,,,,,"[34.6, 21.8]",,Low Pass,,17.009703,,,,Simão Mate,27122.0,,,,,Interception,2,Regular Play,Antonio García Aranda,6784.0,Left Center Back,174,Levante UD,221,"['1423cc43-4817-4aea-a8a1-c90b0dcd9028', '39477748-e77b-4eed-ba58-8acd39ba3193', 'e5902f28-5f24-423f-a6d7-7b5cd2ec152f']",4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:34:04.166,Pass,True
,,,,,,,,,,,,,,,,2.079466,,,,,,,,,,,,,,9e960046-549e-4bc8-927c-aaf87974dea3,2548,,,"[33.8, 33.1]",3825640,79,,,,,2.7214687,,Right Foot,,,"[9.4, 44.0]",,Ground Pass,,26.723959,,,,Rubén Iván Martínez Andrade,6730.0,,,,,,2,Regular Play,Simão Mate,27122.0,Right Center Back,174,Levante UD,221,"['b2523041-d356-4b8e-9256-8fb6ba2195fa', 'dd3eca41-2ccf-4fc2-af11-34b296b0ce6c']",8,,,,,,,,,,,,,,,,,,,Levante UD,221,00:34:08.951,Pass,True
,,,,,,,,,,,,,,,,3.680491,,,,,,,,,,,,,,511114fa-3487-476c-8c56-2165df4d3b7c,2551,,,"[9.6, 44.0]",3825640,79,,,,,0.5178156,,Right Foot,,,"[66.3, 76.3]",,High Pass,,65.25473,,Incomplete,,Rubén García Santos,23943.0,,,,,,2,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,174,Levante UD,221,"['3705b678-d912-4f22-bb86-e6ac37f20936', 'dfc22d1c-39b0-4927-9234-7d0d39004f56']",12,,,,,,,,,,,,,,,,,,,Levante UD,221,00:34:12.879,Pass,
,,,,,,,,,,,,,,,,1.537011,,,,,,,,,,,,,,3705b678-d912-4f22-bb86-e6ac37f20936,2554,,,"[53.8, 3.8]",3825640,79,,,,True,1.1955255,,,,,"[55.1, 7.1]",,Low Pass,,3.5468295,,,,Asier Illarramendi Andonegi,6671.0,,,,,Recovery,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,175,Real Sociedad,210,"['511114fa-3487-476c-8c56-2165df4d3b7c', '60bab39c-9bb3-4cd4-9d4e-f986bc7797c5', '7d0c8706-beab-4fa0-8a68-19f075348554']",16,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:16.560,Pass,True
,,,,,,,,,,,,,,,,0.911304,,,,,,,,,,,,,,5b6d9aa7-82eb-4474-960c-2d4c8958a6e6,2556,,,"[55.1, 7.1]",3825640,79,,,,,-0.5509825,,Head,,,"[63.4, 2.0]",,Low Pass,,9.741663,,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,175,Real Sociedad,210,['43b136c1-a3de-4691-aa0a-4151c1b1a3e1'],18,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:18.151,Pass,
,,,,,,,,,,,,,,,,1.376533,,,,,,,,,,,,,,71314acd-51c0-4f2c-8c2e-bac0c58dfa78,2559,,,"[63.4, 2.0]",3825640,79,,,,,0.72425,,Left Foot,,,"[68.6, 6.6]",,High Pass,,6.942622,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,175,Real Sociedad,210,['1bb43e09-b535-4425-88f0-9d7e36595ae6'],19,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:19.079,Pass,
,,,,,,,,,,,,,,,,1.913768,,,,,,,,,,,,,,8e8a4686-6f33-479b-afc3-6bc198c5f5e4,2565,,,"[72.7, 4.8]",3825640,79,,,,,-0.038740296,,Left Foot,,,"[98.5, 3.8]",,Ground Pass,,25.819372,,,,Gonzalo Castro Irizábal,6740.0,,,,,Free Kick,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,176,Real Sociedad,210,['4d16f3b2-e3b2-49c0-a14b-c42f2eb67f19'],55,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:55.833,Pass,
,,,,,,,,,,,,,,,,1.265153,,,,,,,,,,,,,,cc45a6e7-5bf8-4f12-aa63-dea7c8200ef0,2568,,,"[98.5, 3.8]",3825640,79,,,,,3.1073203,,Left Foot,,,"[81.0, 4.4]",,Ground Pass,,17.510283,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,176,Real Sociedad,210,['43891321-c94a-4db1-8ca6-8e20d615f73c'],58,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:34:58.510,Pass,
,,,,,,,,,,,,,,,,0.500571,,,,,,,,,,,,,,aced4f61-038e-4776-8fe5-0cef2ac70255,2572,,,"[81.6, 3.8]",3825640,80,,,,,-0.23860933,,Left Foot,,,"[92.7, 1.1]",,Ground Pass,,11.423659,,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,176,Real Sociedad,210,"['b6374639-c7e2-46b9-8d71-3c7a98912390', 'cd0264c8-d9fb-44e1-8f73-99bff301ee56']",0,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:00.352,Pass,True
,,,,,,,,,,,,,,,,1.210005,,,,,,,,,,,,,,ec8668aa-f707-45e8-b5ae-c35497f201b1,2580,,,"[108.4, 1.3]",3825640,80,,,,,2.3466709,,Left Foot,,,"[103.2, 6.6]",,Ground Pass,,7.4249578,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,176,Real Sociedad,210,"['5b73e571-405f-4708-9af0-c40bc14d15d5', 'c9382723-77d4-44f5-9599-cb3cd1d13d39']",4,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:04.260,Pass,True
,,,,,,,,,,,,,,,,4.33787,,,,,,,,,,,,,,95862f18-8623-4eda-92cb-3dfc7441aae3,2587,,,"[104.0, 6.6]",3825640,80,,,,,1.6592743,,Left Foot,,,"[98.5, 68.6]",,High Pass,,62.243473,,Incomplete,,,,,True,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,176,Real Sociedad,210,"['29f48922-f0dc-4b85-b42c-938edd591c1b', 'e2e5f356-93e1-41f3-bb90-bc55af4a9316']",6,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:06.122,Pass,True
,,,,,,,,,,,,,,,,1.618109,,,,,,,,,,,,,,9ec9f642-4eb1-4ba4-abd4-d80b24b7ec80,2593,,,"[57.0, 0.1]",3825640,80,,,,,1.6780752,,,,,"[55.6, 13.1]",,Low Pass,,13.075168,,,,Víctor Camarasa Ferrando,6659.0,,,,,Throw-in,2,From Throw In,Antonio García Aranda,6784.0,Left Center Back,178,Levante UD,221,['4b24a81f-303f-4a30-9737-ccb4f02531d9'],21,,,,,,,,,,,,,,,,,,,Levante UD,221,00:35:21.462,Pass,
,,,,,,,,,,,,,,,,1.353313,,,,,,,,,,,,,,ea16fc98-db65-4c34-a5e5-d92d0e1254d3,2596,,,"[56.4, 26.3]",3825640,80,,,,,1.5873694,,Right Foot,,,"[56.1, 44.4]",,Ground Pass,,18.102486,,,,José Antonio García Rabasco,24149.0,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Center Defensive Midfield,178,Levante UD,221,['99c9d53f-d6cd-4e3a-bfec-1431b73fb0ea'],26,,,,,,,,,,,,,,,,,,,Levante UD,221,00:35:26.537,Pass,
,,,,,,,,,,,,,,,,1.826385,,,,,,,,,,,,,,54d3c6c7-e25f-4d7e-973a-9bc0fc1dcf76,2599,,,"[57.4, 51.7]",3825640,80,,,,,1.1104327,,Right Foot,,,"[69.5, 76.1]",,Ground Pass,,27.235455,,,,José Luis Morales Nogales,6668.0,,,,,,2,From Throw In,José Antonio García Rabasco,24149.0,Right Center Midfield,178,Levante UD,221,['8cc0c164-d3a5-4aa5-962a-d60edeb27019'],29,,,,,,,,,,,,,,,,,,,Levante UD,221,00:35:29.343,Pass,
,,,,,,,,,,,,,,,,1.937334,,,,,,,,,,,,,,a10ef497-bfab-4030-a48d-47d2bd4aa284,2607,,,"[92.6, 23.4]",3825640,80,,,,,-0.22837737,,Left Foot,,,"[111.1, 19.1]",,Ground Pass,,18.993156,,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Forward,179,Real Sociedad,210,['bde104b6-de4a-4d5d-9bf6-a0aeb1fdc07e'],42,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:42.999,Pass,
,,,,,,,,,,,,,,,,1.545445,,,,,,,,,,,,,,799efa50-c4b9-4d37-a8e2-fe8709aa65a1,2610,,,"[111.7, 19.6]",3825640,80,,,,,1.7639306,,Left Foot,True,,"[106.4, 46.7]",,Low Pass,,27.613403,,,,David Zurutuza Veillet,6669.0,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,179,Real Sociedad,210,['9286e6be-2ffd-405b-810b-d222fe3395ed'],46,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:46.046,Pass,
,,,,,,,,,,,,,,,,1.63712,,,,,,,,,,,,,,38f4fac7-1539-4515-b8f8-94ce06adfc55,2617,,,"[94.2, 50.1]",3825640,80,,,,,1.1992785,,Right Foot,,,"[103.2, 73.2]",,Ground Pass,,24.791328,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Center Attacking Midfield,179,Real Sociedad,210,['0c62c8dd-d052-4ac4-9259-901a927851ad'],55,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:55.128,Pass,
,,,,,,,,,,,,,,,,1.004491,,,,,,,,,,,,,,cc8c3140-aea6-461f-ac7c-9a7010e0e7b6,2620,,,"[104.7, 73.1]",3825640,80,,,,,-2.0880837,,Right Foot,,,"[101.4, 67.3]",,Ground Pass,,6.6730804,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,179,Real Sociedad,210,['67bbdf62-c07e-46ee-817d-8ec6b3dc52af'],57,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:57.989,Pass,
,,,,,,,,,,,,,,,,2.022165,,,,,,,,,,,,,,434ab6a4-88d9-49c3-bfdb-e20528fbbebe,2623,,,"[101.4, 67.3]",3825640,80,,,,,-0.019605331,,Right Foot,,,"[116.7, 67.0]",,Ground Pass,,15.302941,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,179,Real Sociedad,210,['1f20f602-690d-4c05-9080-0782c7a84824'],59,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:59.125,Pass,
,,,,,,,,,,,,,,,,2.287321,,,,,,,,,,,,,,acb552df-65cd-4e63-b7d8-c42925ac36eb,2625,,,"[116.7, 67.0]",3825640,81,,,,,-1.5848799,,Right Foot,True,,"[116.2, 31.5]",,High Pass,,35.50352,,Incomplete,,,,,,,,,2,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,179,Real Sociedad,210,['0093af3c-4369-439d-94ce-f2d8a240173d'],1,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:01.147,Pass,
,,,,,,,,,,,,,,,,2.212513,,,,,,,,,,,,,,2f7eb441-065f-4048-ab1d-ed787b6bb25f,2633,,,"[61.0, 40.1]",3825640,82,,True,,,-2.9472678,,Right Foot,,,"[42.2, 36.4]",,Ground Pass,,19.160637,,,,Víctor Camarasa Ferrando,6659.0,,,,,Kick Off,2,From Kick Off,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,181,Levante UD,221,['4d98782a-7ca8-46be-920b-14259e203bf0'],13,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:13.453,Pass,
,,,,,,,,,,,,,,,,1.534632,,,,,,,,,,,,,,a732c9e9-698b-4b89-bc20-a7d6bd11daf7,2635,,,"[42.6, 36.1]",3825640,82,,True,,,-1.6654844,,Right Foot,,,"[40.9, 18.2]",,Ground Pass,,17.980545,,,,Antonio García Aranda,6784.0,,,,,,2,From Kick Off,Víctor Camarasa Ferrando,6659.0,Center Defensive Midfield,181,Levante UD,221,['8c382077-283c-450e-8475-3d37713421f8'],16,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:16.302,Pass,
,,,,,,,,,,,,,,,,3.222512,,,,,,,,,,,,,,86d66abc-5017-44b0-a0aa-e25dd54e603e,2638,,,"[41.3, 18.4]",3825640,82,,,,,0.13621683,,Left Foot,,,"[93.1, 25.5]",,High Pass,,52.284317,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,2,From Kick Off,Antonio García Aranda,6784.0,Left Center Back,181,Levante UD,221,"['6d22ddce-ef37-478b-a1a3-8c065275d436', '9b99d45d-fa26-410d-b6f0-de2367698b03', 'fbfff5f6-e199-40b6-9da3-b2c4bfeeb92c']",18,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:18.936,Pass,True
,,,,,,,,,,,,,,,,2.562338,,,,,,,,,,,,,,6d22ddce-ef37-478b-a1a3-8c065275d436,2640,,,"[27.0, 54.6]",3825640,82,,,,,0.4337795,,Head,,,"[50.1, 65.3]",,High Pass,,25.457808,,,,Xabier Prieto Argarate,6690.0,,,,,Recovery,2,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,182,Real Sociedad,210,"['548f4643-53dd-49fc-b406-73feb502a37d', '86d66abc-5017-44b0-a0aa-e25dd54e603e']",22,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:22.158,Pass,
,,,,,,,,,,,,,,,,0.869607,,,,,,,,,,,,,,4bd3156f-ea07-4240-bc19-e6f4c3b7bb69,2642,,,"[50.6, 65.3]",3825640,82,,,,,0.07736466,,Head,,,"[63.5, 66.3]",,Low Pass,,12.938702,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,182,Real Sociedad,210,['727c575f-a37e-4a62-8373-d44dd220839b'],24,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:24.720,Pass,
,,,,,,,,,,,,,,,,1.244456,,,,,,,,,,,,,,477cb037-351e-460b-acbb-f1baec3aa2da,2646,,,"[62.6, 65.6]",3825640,82,,,,,-0.6365082,,Right Foot,,,"[74.1, 57.1]",,Ground Pass,,14.300349,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,182,Real Sociedad,210,"['36ff44c3-3010-4cf5-9f69-85f7a871f08b', '8649d3be-7a76-40cd-8115-bb3fceec72f6', 'c23f526f-6167-40c9-b857-5d5a685f543b']",25,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:25.628,Pass,True
,,,,,,,,,,,,,,,,2.045975,,,,,,,,,,,,,,36ff44c3-3010-4cf5-9f69-85f7a871f08b,2648,,,"[46.0, 23.0]",3825640,82,,,,,-0.1375345,,Left Foot,,,"[74.9, 19.0]",,Ground Pass,,29.175503,,Incomplete,,,,,,,,Recovery,2,Regular Play,Zouhair Feddal,6647.0,Center Back,182,Real Sociedad,210,"['477cb037-351e-460b-acbb-f1baec3aa2da', '8235bb30-d909-4db2-8157-0594bc45197b']",26,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:26.873,Pass,
,,,,,,,,,,,,,,,,3.114958,,,,,,,,,,,,,,8235bb30-d909-4db2-8157-0594bc45197b,2649,,,"[45.2, 61.1]",3825640,82,,,,,-0.082554266,,Right Foot,,,"[87.5, 57.6]",,High Pass,,42.444553,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,Interception,2,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,182,Real Sociedad,210,"['19e68d98-9cc5-49cb-928f-88b132a4d25f', '36ff44c3-3010-4cf5-9f69-85f7a871f08b', '9e25d4bf-d99d-4e2d-9add-148a6a703fba']",28,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:28.919,Pass,
,,,,,,,,,,,,,,,,1.521543,,,,,,,,,,,,,,9e25d4bf-d99d-4e2d-9add-148a6a703fba,2651,,,"[32.6, 22.5]",3825640,82,,,,,0.43860066,,Head,,,"[52.0, 31.6]",,High Pass,,21.428253,,,,José Antonio García Rabasco,24149.0,,,,,Recovery,2,Regular Play,Zouhair Feddal,6647.0,Center Back,183,Levante UD,221,"['5ce935a3-fd27-4fda-a037-bed09355184b', '8235bb30-d909-4db2-8157-0594bc45197b']",32,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:32.034,Pass,
,,,,,,,,,,,,,,,,1.500755,,,,,,,,,,,,,,5cb4deb6-1bf5-4b42-8af3-00212baa130b,2654,,,"[43.6, 51.9]",3825640,82,,,,,1.4671232,,Right Foot,,,"[45.4, 69.2]",,Ground Pass,,17.393389,,,,José Luis Morales Nogales,6668.0,,,,,,2,Regular Play,José Antonio García Rabasco,24149.0,Right Center Midfield,183,Levante UD,221,['b7283041-a770-4586-a462-294ad20fcf7e'],36,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:36.563,Pass,
,,,,,,,,,,,,,,,,1.058583,,,,,,,,,,,,,,7c0b3390-8df4-4882-bfd0-d98fa7500260,2657,,,"[46.0, 69.0]",3825640,82,,,,,-0.9813528,,Right Foot,,,"[56.7, 53.0]",,Ground Pass,,19.248117,,,,Rubén García Santos,23943.0,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Right Wing Back,183,Levante UD,221,['22959dfa-821c-4e61-8b66-a365c2a06db9'],38,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:38.273,Pass,
,,,,,,,,,,,,,,,,2.064071,,,,,,,,,,,,,,c7dda13c-9d95-4455-b2e6-b94d58baf504,2661,,,"[58.4, 34.2]",3825640,82,,,,,-1.2004354,,Left Foot,,,"[69.0, 6.9]",,Ground Pass,,29.285662,,,,Antonio García Aranda,6784.0,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Center Midfield,183,Levante UD,221,['798fa511-8745-412c-94f0-14b2afd885b9'],44,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:44.185,Pass,
,,,,,,,,,,,,,,,,1.185068,,,,,,,,,,,,,,3ae1d608-33bc-445b-af3c-ea282ec5a3ce,2664,,,"[80.7, 7.9]",3825640,82,,,,,1.5385494,,Left Foot,,,"[81.1, 20.3]",,Ground Pass,,12.40645,,,,Rubén García Santos,23943.0,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Center Back,183,Levante UD,221,['904b0ec8-f9c2-40da-8fbe-f4588e1e24a7'],47,,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:47.111,Pass,
