50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b546519e-e9ee-4661-b63e-d6d071fb95cb,3294,,"[73.5, 24.1]",3825879,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,154,Real Madrid,220,['65641817-55ea-4d64-ab3d-20fd0a5935d1'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:51.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0828f9a-fd26-411a-a4f7-f7a648726e82,3298,,"[55.4, 27.8]",3825879,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,154,Real Madrid,220,['5621738f-be24-4ac9-9cbd-7716171e7077'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:55.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed23415f-4ca4-470d-a845-8e8f0d875bc5,3301,,"[55.7, 54.4]",3825879,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,154,Real Madrid,220,['e768cddc-8512-4bcb-b86e-f4b875c90749'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:57.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b170325-ab12-4c86-a175-4067141771da,3304,,"[76.4, 57.4]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,154,Real Madrid,220,['84686cbd-cd45-43f3-9d02-89d74c5e6d12'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:00.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dc07845-62ee-4eb4-b0a0-b385e09d76cc,3306,,"[84.1, 75.7]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,154,Real Madrid,220,['3033e7b1-dc79-4c28-a392-c426ced8a70a'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:01.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01f8feba-ada2-416b-b0ff-5b72b484e9ea,3309,,"[85.5, 67.5]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,154,Real Madrid,220,['c9268719-88c8-4862-9b43-7df80b15a0a6'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:03.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f2db761-414f-4160-901a-0c19d432d42f,3312,,"[54.4, 37.7]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,154,Real Madrid,220,['3058bf3d-f584-4fc0-9243-dd4d8cafb82c'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:06.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003e15f0-7342-42dc-9750-1dae220544ce,3315,,"[70.3, 4.2]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,154,Real Madrid,220,['43973e1f-acc7-4153-bffb-26d3470fed29'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:09.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f11c014-4e86-414d-bc9e-a19f86301716,3318,,"[63.9, 16.1]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,154,Real Madrid,220,['4f335fc6-7f7b-46fe-87ab-09aa22254b4e'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:11.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b9e6b8-8ee3-4723-8533-69f0a070cef5,3321,,"[75.6, 2.3]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,154,Real Madrid,220,['8b3b278e-7d8c-41a0-ae18-d63b329b3b77'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:14.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea5935b-f682-4662-a13d-971d6dd64709,3325,,"[71.1, 22.8]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,154,Real Madrid,220,['95651310-ae15-4869-b1aa-a354e37c9d55'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:17.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a4a4063-9486-48e7-ba5e-1805a9f34377,3328,,"[84.1, 19.9]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,154,Real Madrid,220,['48518d9c-1349-42bd-a502-d7c33e0ff567'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:22.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d4c1aa-98c3-4168-93fc-96e661ef5605,3331,,"[91.3, 60.0]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,154,Real Madrid,220,['ac413424-8e4d-445c-ba19-0cd0b8ce5cf2'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:25.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f431df03-a145-4b10-9dd4-85809c6445f3,3338,,"[27.5, 74.6]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,154,Real Madrid,220,['e9621715-09da-4922-a532-dc0903abb1ac'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:35.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,047f11dc-a833-448f-81f7-a59861487544,3344,,"[91.0, 3.4]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,154,Real Madrid,220,['28f7176c-d2cf-4f56-a429-e5dc0fb250bc'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:39.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94360378-802d-463c-af72-88f71cbc43bb,3346,,"[84.7, 6.8]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,154,Real Madrid,220,['0e4bfd2d-5f91-4cbe-9379-398aec75fd88'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:41.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c99e62-da86-49b5-ad65-0fb34835ecb6,3349,,"[63.1, 19.9]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,154,Real Madrid,220,['e231048b-227a-4020-98b8-13d18f73719c'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:44.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7eca21f-2a33-4c4d-a9bf-facef71dca8e,3352,,"[76.2, 38.0]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,154,Real Madrid,220,['d17b21eb-02fd-4000-ba22-dcf5f1e18167'],46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:46.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2e792a-5b3e-4d91-84dc-aff129e46908,3356,,"[73.8, 71.7]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,154,Real Madrid,220,['b6ba5f4f-87af-42a9-90ce-08fcb199488a'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:50.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69d467d-4177-4d2f-bc53-edf797ce1c41,3358,,"[92.4, 74.6]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,154,Real Madrid,220,['3c3e8fc3-a375-4163-96cd-0e374518845f'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:51.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460df45a-9ed0-4276-b7a1-5af3c09e2795,3361,,"[77.0, 74.9]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,154,Real Madrid,220,['81e81834-8013-4eb8-8cb2-2d1abbd2d72d'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:53.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a22eeb-3132-4f9f-b6b3-49ff3e06be78,3364,,"[78.3, 63.5]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,154,Real Madrid,220,['c274cb0a-bb71-4144-a824-8a0c66b3e70d'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:55.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41838cfc-79e5-439e-8946-5cbeb8002789,3367,,"[55.2, 37.2]",3825879,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,154,Real Madrid,220,['c3d40ced-3e52-4c73-af6b-abe893c5fa26'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:59.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4efc10b-b78d-4882-8bb4-6f18e6669588,3370,,"[63.7, 26.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,154,Real Madrid,220,['14158303-cdf9-4261-a11d-bc25d4028c7b'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:00.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5bde90f-6b02-4329-8afd-23d424bea564,3373,,"[69.8, 2.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,154,Real Madrid,220,['52ffa454-69be-4796-900f-74c8c98a364a'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:03.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214ffcf0-9d8e-48ff-903c-0eed2bffe224,3376,,"[78.0, 2.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,154,Real Madrid,220,['217c8955-7684-4b8f-a768-08a672ac3e89'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:08.136,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ff725f5-fe5b-48e3-98e8-56b848e4ea5f,3380,,"[77.0, 64.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,154,Real Madrid,220,['7127a0bc-b8b1-4824-9867-b27e7e5c9647'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:14.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c34a87ce-d04a-4c57-8827-a103007c71db,3382,,"[28.5, 26.7]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,155,Las Palmas,208,['6b0dc02c-76b7-4346-8a4e-9e6e0a640580'],15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:15.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7391d951-8299-4c8f-b4e1-9dfa4ff207dc,3391,,"[81.7, 60.5]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Montoro Sánchez,24144.0,Center Defensive Midfield,156,Las Palmas,208,['3b7986a5-09a7-4e0d-a141-a100bcf98e00'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:27.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9bd67ce-c2aa-4471-81cc-e3c551136be2,3394,,"[79.0, 66.6]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,156,Las Palmas,208,"['5956c84c-db79-41f0-bee5-a9d056257ac4', 'ee027a40-96da-499d-be04-d2bda6ba2225']",32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:32.895,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d16e61-92ce-4b9a-a73c-234164f7d4b2,3398,,"[35.5, 20.7]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,157,Real Madrid,220,['64abb801-8f40-4110-86ca-d48b178a9c86'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:34.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d960f38a-9205-4035-90a6-1c1aefee347d,3401,,"[42.7, 32.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,157,Real Madrid,220,['5bdfdc66-4668-471f-a414-a16e7c539d06'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:36.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d102fac2-6b94-4c3e-a44f-425bb8dc5ffc,3404,,"[49.0, 52.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,157,Real Madrid,220,['ac5c6c72-acf4-45b8-8f96-d31ed995cb9f'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:38.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d6fb66-f18b-4f29-a6b2-bf7917241f66,3407,,"[46.6, 39.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,157,Real Madrid,220,['7d097ef5-02ba-4b8e-8fe4-c18163824ad3'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:39.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3c5481-e37c-4e52-8f0b-e916ec1d07c1,3410,,"[41.3, 33.4]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,157,Real Madrid,220,['c3e26c73-f2a9-4a40-96a7-6fc897dda2f6'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:41.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ef0bf0-22ad-4ba9-a59a-9c169454adab,3414,,"[40.8, 61.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,157,Real Madrid,220,['d6910195-a7a9-45cb-8b51-204595b918bc'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:43.844,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c88b403-f8f4-438a-843d-3bbb74e3c5ee,3417,,"[51.7, 62.7]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,157,Real Madrid,220,['6dceb9fa-d68a-4048-a039-3d92b4ce3861'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:45.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4c8ca91-78ba-4a29-9631-cf854aa7b9a5,3419,,"[63.9, 29.4]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,158,Las Palmas,208,['eae5582e-b3f6-4882-afab-4de3542360f2'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:45.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c93abc7-7890-426c-8444-5bff448c4174,3422,,"[85.2, 21.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,158,Las Palmas,208,['7668ad52-e885-40c3-9fdb-7896e41cede2'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:47.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab308ff-9e4a-4aa3-9a71-42529675b98a,3430,,"[78.0, 17.2]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,158,Las Palmas,208,['67a1e74c-581a-43f7-948a-4f64a6c870b3'],55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:55.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f5b120b-c9bf-4ff6-bd0c-4e76d74c87cb,3433,,"[105.6, 6.3]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,158,Las Palmas,208,['ee7f3132-677a-4c0a-9e50-397b856680ac'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:00.434,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4efc3d2a-a3ba-4ed0-a6c3-5605cb431a0d,3436,,"[112.8, 42.7]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Right Midfield,158,Las Palmas,208,['2d887d78-1827-4e26-ab7c-2d891f5dc9f9'],3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:03.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cee554e4-7cb4-4639-9826-68fc753f4226,3442,,"[64.2, 2.6]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,159,Real Madrid,220,['743e6e73-9b82-4524-881b-83513c016afa'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:14.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5938af91-6206-48fa-9a37-111ed8c62b69,3445,,"[56.8, 25.5]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,159,Real Madrid,220,['ba54caa6-b5eb-4bbf-b8f6-c982dabaf75c'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:16.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e323cd39-ff60-4b70-a975-b48d330b9cc3,3448,,"[54.9, 9.5]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,159,Real Madrid,220,['75870bf6-e1ae-4df9-96a6-d62354e93e84'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:18.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c9349bc-07c2-49de-88ef-2a55e3d0d205,3451,,"[42.1, 11.6]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,159,Real Madrid,220,['f34ff12c-30fd-4412-a48e-2e818934d416'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:20.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7b1e37f-e7e9-4cd8-85e0-cb60f5176fff,3453,,"[52.2, 19.3]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,159,Real Madrid,220,['8847f0ae-3035-447a-8402-7e9211a97d56'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:21.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a92bbe9-2425-437e-8bf5-973f5f23ed96,3456,,"[42.4, 41.4]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,159,Real Madrid,220,['091a0bfc-076d-42db-bd16-e4eadf832772'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:24.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d975a5b9-e070-4226-be5b-7271bfacbf7e,3459,,"[49.3, 74.1]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,159,Real Madrid,220,['e68f5ba1-be20-4d33-b7bb-d0d5964174d2'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:27.420,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edf7012c-71a2-4318-8895-ab5114fbeb69,3463,,"[110.2, 65.3]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,159,Real Madrid,220,['5bd5fa7f-dea5-40e4-94d0-2b8de049475e'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:34.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08bf71f3-b15e-4b6e-94c8-0ecada46e2c9,3468,,"[85.5, 69.6]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,160,Real Madrid,220,['d1132139-0681-4757-97d8-91bc9071105e'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:11.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6a22ed1-db5f-49a5-9f99-9b24e2136900,3472,,"[85.5, 76.2]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,160,Real Madrid,220,"['b1f7e9a9-8d6e-49a3-8455-4f31a37888a3', 'fa620f1d-b84b-4200-ae4a-c417325f99f9']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:12.265,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c55c886-25c5-4358-992b-1bbd34cbf56a,3477,,"[91.8, 62.1]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,161,Real Madrid,220,['b2e01db2-cafe-4966-8862-a0bbc1bfd76a'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:23.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c1d6267-1201-49e6-ae01-29d8a7fa40fe,3480,,"[47.7, 24.1]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Arbeloa Coca,20215.0,Left Back,161,Real Madrid,220,['efabc8a8-e69d-4784-a0e1-9ff232cf2795'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:28.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd86101e-6d19-4eba-ba68-bf3a8e99f4cd,3482,,"[21.1, 43.8]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,161,Real Madrid,220,['410fe801-7645-43e0-9610-24e950f95b3a'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:32.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0748454-29c3-4799-bd15-6a59fbe39f49,3487,,"[25.9, 33.4]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro Bigas Rigo,7907.0,Left Center Back,162,Las Palmas,208,['cc1d427f-1378-4930-b695-fac0ba206692'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:41.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c3bd49-9f7c-4acc-9469-1ad53f1110d2,3490,,"[62.8, 11.0]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,162,Las Palmas,208,['b426f36d-e5b3-409d-8794-03ed62098d98'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:46.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c083ee8-9de0-45cd-a9b2-e7eda67f9ab0,3493,,"[93.4, 14.5]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro Bigas Rigo,7907.0,Left Center Back,162,Las Palmas,208,['cd1c20c0-b8b2-4cc6-82b8-f2609b4aed0e'],50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:50.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb3b151-c9ee-4915-8bd3-51ca9c416b66,3497,,"[112.3, 35.5]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Ezequiel Araújo,8167.0,Left Center Forward,162,Las Palmas,208,['eeed979a-1c50-45d2-8d16-b147c09299d6'],54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:54.709,Ball Receipt*,
