bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[93.4, 74.6]",,,,,,,,,,,,0.400624,,,,,,,,,,,,a210ed5d-12e4-4411-a62d-317fbc92f4a4,1759,,,"[93.4, 74.6]",3825764,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,75,Granada,1049,"['4fe3eee1-99c3-4b01-9717-af50bb230beb', '6f0c801b-051f-48da-8471-f92ee20ec9b5']",16,,,,,,,,,,,,,,,,,Granada,1049,00:39:16.621,Carry,
,,,"[98.8, 72.8]",,,,,,,,,,,,2.073869,,,,,,,,,,,,cd11d86b-eeb2-4a07-a8b8-00bd52d2f909,1762,,,"[102.3, 77.6]",3825764,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,75,Granada,1049,"['2384e5c6-8480-4639-9b17-b76c3b29d269', '5010c190-4d86-4ff4-b9e7-8903e3aee9f6']",17,,,,,,,,,,,,,,,,,Granada,1049,00:39:17.738,Carry,
,,,"[111.5, 61.4]",,,,,,,,,,,,0.723201,,,,,,,,,,,,fb280cd9-8eac-4603-b561-4dbdb02686ea,1766,,,"[111.9, 61.7]",3825764,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,75,Granada,1049,"['696861ab-6e00-4b1e-b0bc-ded416708956', '83fb4cfd-4862-47b7-9665-ef57b45c106f', 'cf2936c7-7b68-41df-9548-4560279dc729']",21,,,,,,,,,,,,,,,,,Granada,1049,00:39:21.798,Carry,True
,,,"[106.5, 74.6]",,,,,,,,,,,,2.003893,,,,,,,,,,,,7af99279-37d8-4902-b71e-9a5ef64a33c2,1773,,,"[102.3, 77.0]",3825764,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,75,Granada,1049,"['3b92b482-206e-45b9-a97b-280991f0a310', 'b8fa50f4-8f8d-49e7-83fd-243a0ff97fa1']",25,,,,,,,,,,,,,,,,,Granada,1049,00:39:25.354,Carry,
,,,"[30.9, 61.6]",,,,,,,,,,,,1.257429,,,,,,,,,,,,5e3aa0db-3c21-4341-a607-26d3036482d4,1785,,,"[27.2, 60.5]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,76,Granada,1049,"['255b3609-9665-49e8-8d71-80ef294ddfd2', '3d1907f3-fa61-406b-9b8a-a29803d75390', '58f16dc9-cd6a-44ce-8b3b-25a38d5d3560']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:08.770,Carry,True
,,,"[27.9, 63.1]",,,,,,,,,,,,0.001892,,,,,,,,,,,,e8e5f2a1-b8ca-4c54-bb1c-21e494b70207,1789,,,"[30.9, 61.6]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,76,Granada,1049,"['255b3609-9665-49e8-8d71-80ef294ddfd2', '5c92f867-2144-4eb3-ad4e-f142b53d3b1f', '75ef3264-d701-48a1-bbe5-09c8fbb6d13c', 'bc5a568e-f782-4d3b-a801-3284bbdc5b15']",10,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:10.027,Carry,True
,,,"[41.0, 67.1]",,,,,,,,,,,,1.686399,,,,,,,,,,,,b32262c9-705b-466d-881d-feb6ef22a84f,1792,,,"[27.9, 63.1]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,76,Granada,1049,"['69c2ec32-134a-4ef0-90ab-506afe482e81', '75ef3264-d701-48a1-bbe5-09c8fbb6d13c', 'bc5a568e-f782-4d3b-a801-3284bbdc5b15']",10,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:10.029,Carry,True
,,,"[52.2, 36.6]",,,,,,,,,,,,1.38589,,,,,,,,,,,,d7e616fd-364a-463a-b900-1589527fe7e8,1797,,,"[53.6, 27.3]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,76,Granada,1049,"['23bb3e64-54d7-4842-a797-6eec9d96555a', '3c3dbedb-0b9f-4d20-b5c0-c9714a733cd3', '55864dac-291c-485f-a424-66fe3186d370']",17,,,,,,,,,,,,,,,,,Granada,1049,00:40:17.806,Carry,True
,,,"[62.4, 38.4]",,,,,,,,,,,,1.286223,,,,,,,,,,,,4defc8a2-8500-4550-9bd4-79889e3ff015,1801,,,"[58.0, 43.2]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,76,Granada,1049,"['0c68bdb8-d5cf-4b8f-9023-51394a52467a', '30c49718-6642-40f3-96b8-bea5821f93fb', '5fa2c390-7d79-44ae-bb82-6266cf52a7f7']",19,,,,,,,,,,,,,,,,,Granada,1049,00:40:19.844,Carry,True
,,,"[84.9, 18.2]",,,,,,,,,,,,6.070175,,,,,,,,,,,,b0ebdefe-d3d9-4647-8a7c-45b8ddb6d3dc,1805,,,"[69.9, 30.1]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adalberto Peñaranda Maestre,6847.0,Left Wing,76,Granada,1049,"['8ed537be-7648-48cb-9dd6-893a437fa613', 'a6ff79fb-d049-4d41-9bc8-bef3802686ab']",22,,,,,,,,,,,,,,,,,Granada,1049,00:40:22.223,Carry,
,,,"[76.9, 24.7]",,,,,,,,,,,,1.562294,,,,,,,,,,,,b775047f-aad8-4961-8f3b-da5c9ec27376,1808,,,"[71.7, 25.4]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,76,Granada,1049,"['4eb6fc96-5e8a-4d8c-86d1-67ddb191a514', 'f90f72d9-5a93-44cf-90e2-516ae51fe3d5']",29,,,,,,,,,,,,,,,,,Granada,1049,00:40:29.260,Carry,
,,,"[13.5, 29.2]",,,,,,,,,,,,1.254491,,,,,,,,,,,,fbda28c4-a16a-404f-890f-eb43875d9f76,1816,,,"[13.5, 29.2]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,77,Real Madrid,220,"['1dbf553a-4caa-42b6-8b29-79b2de7f5394', '557771e7-d307-4608-8fc2-df71ccd20d88']",46,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:46.052,Carry,
,,,"[47.4, 9.1]",,,,,,,,,,,,1.347356,,,,,,,,,,,,f6515341-13ec-4b7e-b932-7310681d227d,1819,,,"[43.1, 9.0]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James David Rodríguez Rubio,5695.0,Right Wing,77,Real Madrid,220,"['02509adc-dd8b-4920-b574-0c9bce711db7', 'c36685de-2244-4d07-a6af-f8e45116d6c3']",49,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:49.794,Carry,
,,,"[61.7, 5.8]",,,,,,,,,,,,0.470324,,,,,,,,,,,,447ddf07-7d8e-492a-948a-48dbf1463d04,1822,,,"[60.5, 8.1]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,77,Real Madrid,220,"['5be45076-fad8-4e0a-86c3-6f6bdac86566', '91fb161c-bb3d-4cc6-9ee2-986a6d818bc6']",52,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:52.027,Carry,
,,,"[77.6, 2.7]",,,,,,,,,,,,2.24627,,,,,,,,,,,,4171ea78-5756-4288-b0de-5592fabae806,1825,,,"[64.9, 2.5]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,77,Real Madrid,220,"['461a1dad-5719-47ef-8efd-6122d5840c3f', '66abddfa-f9dc-46a7-9c24-6655904c632c']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:53.383,Carry,
,,,"[68.7, 7.2]",,,,,,,,,,,,0.339107,,,,,,,,,,,,42a84df0-2091-4b7c-96cf-5deb59832371,1828,,,"[68.7, 7.2]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James David Rodríguez Rubio,5695.0,Right Wing,77,Real Madrid,220,"['01cc17ff-18cc-40ec-a4fb-12688bbd78fc', 'd8651701-f641-416c-af13-af578e016827']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:56.707,Carry,
,,,"[75.3, 6.7]",,,,,,,,,,,,1.111074,,,,,,,,,,,,82f0cb9c-a0c3-4f0a-b8b2-a0a167b25532,1833,,,"[71.0, 7.9]",3825764,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James David Rodríguez Rubio,5695.0,Right Wing,77,Real Madrid,220,"['1ac27770-0d82-4911-82dd-166409917325', 'f93fb6b9-d2aa-46ac-a6a6-245b4a061013']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:58.929,Carry,
,,,"[88.2, 4.4]",,,,,,,,,,,,1.908389,,,,,,,,,,,,93124406-f041-442d-afd6-04baa4d66d7b,1838,,,"[81.8, 4.9]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,77,Real Madrid,220,"['b0d06d17-e462-4764-8170-d2a4cdf9752b', 'cf4c6666-7371-4a52-ab2b-c6dddbccfc2c']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:01.381,Carry,
,,,"[98.1, 1.7]",,,,,,,,,,,,1.453724,,,,,,,,,,,,f013a583-7c64-490f-ba4a-b1eb45da4736,1841,,,"[98.1, 1.7]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,77,Real Madrid,220,"['26b9bc69-35b1-450a-9d8a-87a6eaf326ce', 'a8591db5-d9e2-409a-ac35-15b1d3db699d']",4,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:04.253,Carry,
,,,"[118.7, 2.0]",,,,,,,,,,,,0.928505,,,,,,,,,,,,dd8bffcd-fa41-4e84-957b-990006a0846f,1844,,,"[116.6, 2.3]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karim Benzema,19677.0,Center Forward,77,Real Madrid,220,"['0bab300d-c961-4082-a61f-64e210fdf9e1', '5c2459f5-04f9-4f24-a372-e4bc6077e73b', 'dc6cbde4-3149-4964-bcf4-2ed011294506']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:08.176,Carry,True
,,,"[55.4, 77.6]",,,,,,,,,,,,0.006726001,,,,,,,,,,,,3c0b7ca5-3780-46cd-a665-db7f9c06a025,1857,,,"[56.8, 77.4]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Isaac Ajayi Success,6918.0,Right Wing,79,Granada,1049,"['21b0464f-8311-42f8-88e3-f32a6e7f5468', '660a9e50-6dc0-42d3-90b0-a045c5305937']",37,,,,,,,,,,,,,,,,,Granada,1049,00:41:37.971,Carry,
,,,"[49.5, 77.8]",,,,,,,,,,,,0.782928,,,,,,,,,,,,5077f998-0641-45cc-9532-6adbd7edc4d0,1861,,,"[48.5, 78.7]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,79,Granada,1049,"['5d1b00ff-25e5-4706-b1f2-c17d3302d095', 'b8dc980d-fbd3-45f4-97bd-15d6e64fb27b', 'de412c9a-2976-4e63-bad1-78f77e6f64b4', 'e95ecd4a-22ae-4aac-ae12-47f80d9bb5a1']",39,,,,,,,,,,,,,,,,,Granada,1049,00:41:39.359,Carry,True
,,,"[55.0, 77.8]",,,,,,,,,,,,0.441552,,,,,,,,,,,,5a833067-8920-458b-9390-70a7d5948386,1864,,,"[49.5, 77.8]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,79,Granada,1049,"['164b944a-6a32-44e4-8629-f0f7b80d495e', '5d1b00ff-25e5-4706-b1f2-c17d3302d095', 'd595dc52-a273-4202-88d0-2a00f095b556', 'de412c9a-2976-4e63-bad1-78f77e6f64b4']",40,,,,,,,,,,,,,,,,,Granada,1049,00:41:40.142,Carry,True
,,,"[79.7, 4.5]",,,,,,,,,,,,2.719729,,,,,,,,,,,,ac003899-c2af-4288-a753-e88170e03aef,1869,,,"[70.3, 2.0]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,80,Real Madrid,220,"['ad495633-509b-43e2-9514-d330920e473d', 'bea0af2b-e1a3-46b7-a9a3-967420b080b3', 'f0182ffc-cf85-408d-b583-24f003128175']",41,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:41.750,Carry,True
,,,"[72.4, 12.9]",,,,,,,,,,,,2.053203,,,,,,,,,,,,1ad7ce1a-a681-4fb7-a541-4b244aeb2ae7,1873,,,"[72.5, 7.9]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,80,Real Madrid,220,"['a4bb845b-2828-4424-85b4-fce46748836c', 'e97cc300-cf16-4e53-b145-4f82a4228c27']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:45.264,Carry,
,,,"[16.0, 27.5]",,,,,,,,,,,,4.610474,,,,,,,,,,,,72b7f4c6-f1a9-4ab1-b505-d50cf153952a,1882,,,"[2.1, 24.8]",3825764,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,81,Granada,1049,"['9f59a81d-28b6-437b-b270-54c18747cada', 'a00e0596-ebf9-4292-8a3d-188182d459d0']",53,,,,,,,,,,,,,,,,,Granada,1049,00:41:53.820,Carry,
,,,"[47.7, 22.0]",,,,,,,,,,,,0.317037,,,,,,,,,,,,fc449c4d-4352-4008-935b-f1b0e9acbd3e,1887,,,"[47.6, 21.9]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,81,Granada,1049,"['0b25935b-770b-4cdf-8db4-61ddd42b1953', '33ea2794-17a8-4bd5-9fe5-d8ca32fcf783']",1,,,,,,,,,,,,,,,,,Granada,1049,00:42:01.771,Carry,
,,,"[71.0, 68.5]",,,,,,,,,,,,0.931193,,,,,,,,,,,,5efdc7e9-6cf5-4171-bdaa-024a0f49cff0,1891,,,"[70.7, 68.6]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,82,Real Madrid,220,"['10eba39c-6d82-4f27-8896-45019f705b93', '27830cf5-6bd4-4424-8b7f-98d911a10294', '70db49d9-d581-4e20-9615-658dee6c3414']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:03.330,Carry,True
,,,"[56.7, 67.2]",,,,,,,,,,,,2.534675,,,,,,,,,,,,110fd339-b83e-4204-80a4-438e733de842,1896,,,"[67.2, 62.9]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,82,Real Madrid,220,"['221458ff-bdc5-474f-9757-1add0632e426', '8ad01c3c-de37-4eb7-9f28-03cbc963dcae', 'b522ab97-ef81-4a61-9df0-ee31bc2c6c66', 'c762816f-1337-4765-88ab-2a82da13626a']",5,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:05.484,Carry,True
,,,"[40.1, 57.4]",,,,,,,,,,,,1.309617,,,,,,,,,,,,3615ae67-e652-4c6a-acc8-43d6c358d5e6,1900,,,"[40.1, 57.4]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,82,Real Madrid,220,"['ba7c4bd4-c2c7-4fa7-820c-4f1b2e95a28d', 'bd1607cc-9f8c-4dd6-831c-9135bc6130ad']",9,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:09.407,Carry,
,,,"[36.8, 35.9]",,,,,,,,,,,,1.840494,,,,,,,,,,,,bf34ddc0-328b-4c1c-9bbd-7fb0b14eb501,1903,,,"[37.6, 34.3]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,82,Real Madrid,220,"['8bb4a974-8fbf-40b7-a34d-5553c0049d4b', 'e52dcfb4-9095-4f28-9ec3-d5ef617254c9']",11,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:11.998,Carry,
,,,"[27.5, 60.6]",,,,,,,,,,,,0.42178,,,,,,,,,,,,aba9c9db-bca2-4306-b1c1-b3c008c17b4f,1908,,,"[27.5, 60.6]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,82,Real Madrid,220,"['34d40370-c213-4e46-b33a-a360543b678d', '4cfde1a8-4107-4310-861a-f040ed8c5127']",17,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:17.154,Carry,
,,,"[8.6, 46.3]",,,,,,,,,,,,1.463887,,,,,,,,,,,,685767ee-d6d3-4889-9869-d409d1af3c2a,1912,,,"[8.0, 47.0]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,82,Real Madrid,220,"['465d8088-2e33-4d5f-b3d4-1092af341982', '903aed16-5f11-484d-b39f-9c12a5d3b749', 'ee0a2570-37f7-45d2-9f3f-2cb8448f30b6']",19,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:19.251,Carry,True
,,,"[32.7, 2.1]",,,,,,,,,,,,1.95596,,,,,,,,,,,,303abeb7-1127-4347-a29a-70752162ee1a,1915,,,"[35.5, 2.1]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,82,Real Madrid,220,"['5fcaf4d9-fa14-4d25-9fc8-ea06b087be87', '8481d109-4a63-4e60-a46c-32b795354345', 'b564e3e2-8616-49da-9ad4-02adbc3994d7']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:23.796,Carry,True
,,,"[19.2, 2.3]",,,,,,,,,,,,3.508534,,,,,,,,,,,,b1311336-5d1d-464e-9a98-3cd485e0579d,1919,,,"[32.7, 2.1]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,82,Real Madrid,220,"['8481d109-4a63-4e60-a46c-32b795354345', 'da931deb-eb0a-4353-8627-44be4ccb6613', 'dbee6708-516d-439a-8251-d5988e76a577', 'e0864b31-ee48-4161-bfe2-b5d34dee6ad0']",25,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:25.752,Carry,True
,,,"[12.6, 7.7]",,,,,,,,,,,,0.436797,,,,,,,,,,,,7a37127e-654f-4eab-8b68-3af2363c66c9,1924,,,"[13.2, 7.7]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,82,Real Madrid,220,"['3ae58882-6e74-4474-88ba-d2eab652587c', '52b7c666-5d17-4c80-b5ab-22d828b2ef51', 'e1d7db37-bac4-4efe-9e1e-4a1684441305']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:30.064,Carry,True
,,,"[72.7, 77.4]",,,,,,,,,,,,0.486287,,,,,,,,,,,,9fbf52c3-c59c-40c2-88ca-1e74c60d17b9,1927,,,"[72.7, 77.4]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,83,Granada,1049,"['a5e300b7-ddfc-4242-83b5-6a76fad694a3', 'f94ba646-c9ca-41cf-9263-64fa6e79f29b']",33,,,,,,,,,,,,,,,,,Granada,1049,00:42:33.235,Carry,
,,,"[93.4, 73.8]",,,,,,,,,,,,0.693811,,,,,,,,,,,,9cb7d403-288f-4c01-b654-60246288f567,1932,,,"[89.2, 76.2]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,83,Granada,1049,"['9749b246-d358-4fde-a52a-aa32ebd22d8b', 'c102ddaa-7a19-4657-9ff7-4d81e04d323a', 'dff64f9f-b7aa-44b8-a621-36e2db27d835']",36,,,,,,,,,,,,,,,,,Granada,1049,00:42:36.506,Carry,True
,,,"[104.1, 79.2]",,,,,,,,,,,,0.559297,,,,,,,,,,,,aa412875-23d9-4f6d-97b0-ec207a4955ca,1936,,,"[104.1, 79.2]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,83,Granada,1049,"['270e2db2-032a-49a2-a43a-cbd02397602d', 'e82a631f-da51-43ac-97d6-1cd8eedb5460']",38,,,,,,,,,,,,,,,,,Granada,1049,00:42:38.463,Carry,
,,,"[109.7, 55.3]",,,,,,,,,,,,0.291623,,,,,,,,,,,,0ea15fe6-91db-4477-8a69-993a51dd076d,1939,,,"[107.3, 56.2]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,83,Granada,1049,"['432cec7d-e868-4916-b5f8-3b5a90d960b6', 'ceb14b67-8605-46e3-8195-817aef88afcc']",40,,,,,,,,,,,,,,,,,Granada,1049,00:42:40.239,Carry,
,,,"[112.1, 12.6]",,,,,,,,,,,,3.477786,,,,,,,,,,,,6ed8c41d-9b3f-45cb-a344-e360a1ddce6a,1942,,,"[119.1, 13.0]",3825764,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Left Wing,83,Granada,1049,"['420d4d48-404c-47ad-84a6-de1b62d739de', '772ea69e-f1f3-4ab0-925f-d2feabb240b7']",43,,,,,,,,,,,,,,,,,Granada,1049,00:42:43.958,Carry,
,,,"[88.7, 37.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,9214bed2-4208-45d6-aa7a-58bcf2dc67ee,1951,,,"[88.7, 37.9]",3825764,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,84,Real Madrid,220,"['b4d4e897-56e0-4394-b6b5-cfe6eed17b76', 'f8ea9e8c-3316-438c-85b7-cbfde6017bd3']",19,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:19.150,Carry,
,,,"[94.1, 29.6]",,,,,,,,,,,,0.93327,,,,,,,,,,,,7031e7fb-749e-4843-a145-8ee7d6522a76,1954,,,"[95.1, 28.1]",3825764,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,84,Real Madrid,220,"['1550ac4a-4971-4b5c-8bfc-fedef1113e87', '160803ea-5857-4e90-a9c1-a4cf14ee0a6a', 'd7cc5fa7-6e96-4cad-9d3f-a9f59f6b15b1']",20,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:20.498,Carry,True
,,,"[90.5, 40.0]",,,,,,,,,,,,0.988495,,,,,,,,,,,,cba075d3-396c-4766-9631-32bcfd0d5559,1959,,,"[91.1, 36.9]",3825764,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,84,Real Madrid,220,"['0739c241-ebe4-4a29-ab90-19d90a85726e', '21967219-e188-4903-8f67-58f9c5e9f6c7', '7b6a2190-6903-4d07-8baf-72485a9c4a1c', 'c97e9dc2-8bb6-400d-8cab-331eca7a17ac']",22,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:22.091,Carry,True
,,,"[93.6, 44.2]",,,,,,,,,,,,1.217308,,,,,,,,,,,,b4ea0d3d-d173-4709-8e4a-45b75398b463,1962,,,"[90.5, 40.0]",3825764,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,84,Real Madrid,220,"['0739c241-ebe4-4a29-ab90-19d90a85726e', '7b6a2190-6903-4d07-8baf-72485a9c4a1c', '84bbeac7-ef3c-4836-aedf-20eaa0eab979']",23,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:23.080,Carry,True
,,,"[13.6, 66.5]",,,,,,,,,,,,2.425844,,,,,,,,,,,,5aac7599-f480-4e23-9061-93e59b9209f0,1971,,,"[26.1, 59.2]",3825764,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,86,Real Madrid,220,"['670f0299-7e48-4906-a27f-0f085422e100', 'e5854661-41b5-47f0-ac4d-e536303d59c9', 'f9797041-98ea-4e48-8996-d1e3c6384ea9']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:53.524,Carry,True
,,,"[4.5, 76.2]",,,,,,,,,,,,2.056617,,,,,,,,,,,,f7ba4939-4ab2-4e50-b14c-4809995657af,1977,,,"[1.1, 76.6]",3825764,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,86,Real Madrid,220,"['605457c1-edad-4cac-8619-eb5464d05279', 'aa70b221-1605-4f19-8ef2-eac862c5ba9d']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:59.945,Carry,
,,,"[72.1, 3.4]",,,,,,,,,,,,0.913387,,,,,,,,,,,,149ac8b3-7122-4e13-87a6-97bcb05a885d,1985,,,"[72.1, 3.4]",3825764,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,87,Granada,1049,"['2c1345b2-c0ca-419f-9c93-6f158fbd1acb', 'c30c1623-51e3-4777-ad48-d9478b95b563']",7,,,,,,,,,,,,,,,,,Granada,1049,00:44:07.376,Carry,
