50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.547995,,,,,,,,,,,,,68dfecca-2ada-4961-b418-09ea749b3f28,2299,,"[57.2, 37.9]",3825659,73,,,,,1.0487796,,Right Foot,,,"[80.9, 79.1]",,High Pass,,47.530308,,,Javier López Rodríguez,6791.0,,True,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,155,Espanyol,214,['5a3f4489-108c-49c8-8ab5-7e9c22ce5eeb'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:28:17.328,Pass,
,,,,,,,,,,,,,,,,1.638945,,,,,,,,,,,,,8970ea79-964c-46a1-a436-d7c20c94753b,2302,,"[81.5, 78.2]",3825659,73,,,,,-2.3728597,,Head,,,"[75.4, 72.3]",,High Pass,,8.48646,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,From Free Kick,Javier López Rodríguez,6791.0,Right Back,155,Espanyol,214,"['9a25cebb-06ec-423a-8c47-26ded7494ad2', 'c15e777d-acbe-4724-badb-aeaaef4148e9']",20,,,,,,,,,,,,,,,,,Espanyol,214,00:28:20.690,Pass,True
,,,,,,,,,,,,,,,,1.366396,,,,,,,,,,,,,7fdd3bce-eedc-4af3-bc51-b2f90f095433,2305,,"[66.5, 64.6]",3825659,73,,,,,-1.8851863,,Right Foot,,,"[57.2, 36.0]",,Ground Pass,,30.074076,,,Papa Kouly Diop,6867.0,,,,,,2,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,155,Espanyol,214,['7bfad1dd-541b-46f8-87cd-ffb8af54e34a'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:28:27.339,Pass,
,,,,,,,,,,,,,,,,1.798917,,,,,,,,,,,,,7c1cafff-e7af-44e1-9e09-0bc349235f2b,2308,,"[57.2, 36.0]",3825659,73,,,,,-1.3514719,,Right Foot,,,"[64.4, 3.7]",,Ground Pass,,33.092747,,,Juan Rafael Fuentes Hernández,4741.0,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Defensive Midfield,155,Espanyol,214,['90f3f6af-02f5-4257-ba0b-3cac08b02652'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:28:29.942,Pass,
,,,,,,,,,,,,,,,,0.587663,,,,,,,,,,,,,22ad0f9f-bd0c-4fd9-b6e1-66ac7ccec6d1,2311,,"[64.4, 3.7]",3825659,73,,,,,0.0,,Left Foot,,,"[70.9, 3.7]",,Ground Pass,,6.5,,,Jorge Franco Alviz,6624.0,,,,,,2,From Free Kick,Juan Rafael Fuentes Hernández,4741.0,Left Back,155,Espanyol,214,['9fa60740-8af2-42af-b737-195956bc9092'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:28:32.890,Pass,
,,,,,,,,,,,,,,,,1.32234,,,,,,,,,,,,,54d2e79a-50db-40a0-a45e-5fe48fcd7472,2315,,"[69.8, 3.1]",3825659,73,,,,,0.22679885,,Right Foot,,,"[86.7, 7.0]",,Ground Pass,,17.344164,,,Marco Asensio Willemsen,5719.0,,,,,,2,From Free Kick,Jorge Franco Alviz,6624.0,Left Wing,155,Espanyol,214,"['1ed00bdb-a74f-4c57-87f5-75ff1ae1cc16', '57b0afd5-9527-4134-b2df-270c986f987f']",34,,,,,,,,,,,,,,,,,Espanyol,214,00:28:34.111,Pass,True
,,,,,,,,,,,,,,,,0.978582,,,,,,,,,,,,,d8f23de3-c439-4be8-b072-84a41875c509,2321,,"[101.1, 0.1]",3825659,73,,,,,0.5802708,,,,,"[110.1, 6.0]",,Low Pass,,10.761505,,,Marco Asensio Willemsen,5719.0,,,,,Throw-in,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,156,Espanyol,214,['81ca2672-ea29-4169-8416-4411599fe0a9'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:28:54.130,Pass,
,,,,,,,,,,,,,,,,3.667684,,,,,,,,,,,,,105f0e8a-105b-40ac-b8a4-a5450b55e602,2330,,"[6.0, 44.0]",3825659,74,,,,,0.053263694,,Right Foot,,,"[75.4, 47.7]",,High Pass,,69.49856,,,Aritz Aduriz Zubeldia,6394.0,,,,,Goal Kick,2,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,157,Athletic Club,215,['472d26d9-2988-4e14-b334-fa3c986aa0e7'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:55.969,Pass,
,,,,,,,,,,,,,,,,2.56077,,,,,,,,,,,,,5762f5d1-0c6c-476b-b6fd-ca9a569f869d,2333,,"[75.9, 47.5]",3825659,74,,,,True,0.6891712,,,,,"[90.1, 59.2]",,Low Pass,,18.399185,Incomplete,,Raúl García Escudero,6391.0,,,,,,2,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,157,Athletic Club,215,"['4bddc219-4817-4796-aa39-353322c2cd55', '9282631d-8b18-431b-ae09-6162713c751a', 'ec53e8bc-567a-4991-8de1-c5e8030284a1']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:59.636,Pass,True
,,,,,,,,,,,,,,,,1.680367,,,,,,,,,,,,,87f0b968-9f51-4113-982a-c7df980212d8,2337,,"[57.5, 74.1]",3825659,75,,,,True,0.16514868,,,,,"[77.3, 77.4]",,High Pass,,20.073116,,,Raúl García Escudero,6391.0,,,,,Interception,2,From Goal Kick,Eneko Bóveda Altube,6386.0,Right Back,157,Athletic Club,215,"['12c85877-888b-4547-a034-d15a66f54da5', 'ccdf7179-17e6-4074-bba8-155dc4ff0829']",5,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:05.567,Pass,True
,,,,,,,,,,,,,,,,0.970594,,,,,,,,,,,,,d0ba1d39-d10c-48d9-8082-bfe37bbcf9b5,2339,,"[77.3, 77.4]",3825659,75,,,,,-3.0143764,,Right Foot,,,"[68.7, 76.3]",,Low Pass,,8.670063,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,157,Athletic Club,215,['1a398fae-d09c-4bc6-a5da-4ca395c9dde3'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:07.248,Pass,
,,,,,,,,,,,,,,,,0.557499,,,,,,,,,,,,,d352b572-96fd-441f-9536-a0641220a815,2341,,"[68.7, 76.3]",3825659,75,,,,,0.46959993,,Right Foot,,,"[75.4, 79.7]",,High Pass,,7.5133214,Out,,Raúl García Escudero,6391.0,,,,,,2,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Wing,157,Athletic Club,215,['e7016e2d-ea32-400c-9506-99b62a4f9ef5'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:08.218,Pass,
,,,,,,,,,,,,,,,,1.265565,,,,,,,,,,,,,b2f7102b-8d11-4706-847b-49a4a4d6a64f,2343,,"[40.1, 0.1]",3825659,75,,,,,0.2934357,,,,,"[54.0, 4.3]",,Low Pass,,14.520675,,,Hernán Arsenio Pérez González,6838.0,,,,,Throw-in,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,158,Espanyol,214,['00e9411a-c8ba-4d45-97bc-97e31e5da686'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:30:16.899,Pass,
,,,,,,,,,,,,,,,,0.86062,,,,,,,,,,,,,520173ad-4098-4a7e-9e5f-f13218c32261,2347,,"[54.0, 4.5]",3825659,75,,,,,1.0873493,,Right Foot,,,"[60.3, 16.5]",,Low Pass,,13.553228,,,Jorge Franco Alviz,6624.0,,,,,,2,From Throw In,Hernán Arsenio Pérez González,6838.0,Left Wing Back,158,Espanyol,214,['09af617f-8b87-4e86-b0cc-d4a8af8a98f0'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:30:18.184,Pass,
,,,,,,,,,,,,,,,,0.854265,,,,,,,,,,,,,ec6c46d3-a91a-4b71-9260-e49b031c1587,2350,,"[60.0, 16.5]",3825659,75,,,,,2.6962917,,Right Foot,,,"[51.2, 20.7]",,Ground Pass,,9.750897,,,Víctor Sánchez Mata,6758.0,,,,,,2,From Throw In,Jorge Franco Alviz,6624.0,Right Center Midfield,158,Espanyol,214,['3fc5e9ca-1553-4c44-b821-d7f930fb51cd'],20,,,,,,,,,,,,,,,,,Espanyol,214,00:30:20.142,Pass,
,,,,,,,,,,,,,,,,2.399916,,,,,,,,,,,,,5a1927db-0ae6-40dd-8762-e90a521293d0,2353,,"[50.9, 24.9]",3825659,75,,,,,1.3968157,,Right Foot,,,"[56.7, 57.9]",,Ground Pass,,33.50582,,,Marco Asensio Willemsen,5719.0,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Center Defensive Midfield,158,Espanyol,214,['bf1d8598-bb7e-430e-9aa1-084839ec9b65'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:30:21.856,Pass,
,,,,,,,,,,,,,,,,5.522933,,,,,,,,,,,,,f9bc1f62-4d63-4312-ad70-9da4c3d7f58d,2356,,"[56.7, 57.9]",3825659,75,,,,,-0.5277797,,Left Foot,,,"[120.0, 21.0]",,High Pass,,73.27005,Out,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Left Center Midfield,158,Espanyol,214,['efa077de-1a5b-43cb-80fe-b6c510741112'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:30:25.949,Pass,
,,,,,,,,,,,,,,,,5.302045,,,,,,,,,,,,,8c927fe2-9577-4865-aea5-50f49231e32d,2358,,"[6.0, 44.0]",3825659,76,,,,,0.17316192,,Right Foot,,,"[92.9, 59.2]",,High Pass,,88.21933,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,159,Athletic Club,215,['9eb5324e-91cf-4a2e-9b76-6a3129515321'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:02.554,Pass,
,,,,,,,,,,,,,,,,2.400942,,,,,,,,,,,,,7a13317e-aef4-4ebf-a40f-7fd97f25bd67,2362,,"[22.6, 18.7]",3825659,76,,,,,2.3880677,,Right Foot,,,"[4.8, 35.4]",,Ground Pass,,24.407581,,,Pau López Sabata,6792.0,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,160,Espanyol,214,"['17f9916e-ceba-4833-b57d-276f2600ec53', '32eb492d-08bc-468d-800a-3a4a07936a44']",9,,,,,,,,,,,,,,,,,Espanyol,214,00:31:09.210,Pass,True
,,,,,,,,,,,,,,,,1.790019,,,,,,,,,,,,,b963cadf-bf64-454b-b5f3-a30018e7f6dc,2365,,"[3.9, 35.1]",3825659,76,,,,,-1.3701977,,Left Foot,,,"[10.0, 5.1]",,Ground Pass,,30.613886,,,Álvaro González Soberón,6762.0,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,160,Espanyol,214,['7eb7bb05-c2df-406b-bf1f-ea1b7b56322b'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:31:11.731,Pass,
,,,,,,,,,,,,,,,,1.24667,,,,,,,,,,,,,98cd0a68-35ba-48b0-bd20-37dee3dc7a8a,2368,,"[13.4, 11.2]",3825659,76,,,,,1.4825307,,Right Foot,,,"[15.4, 33.8]",,Ground Pass,,22.688322,,,Enzo Pablo Roco Roco,16456.0,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,160,Espanyol,214,['66c215e0-ede9-4e0a-8d0d-be97b07b4371'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:31:15.979,Pass,
,,,,,,,,,,,,,,,,1.638105,,,,,,,,,,,,,348285f2-5536-4d0e-a391-213cf94b6d1d,2371,,"[15.4, 33.8]",3825659,76,,,,,1.1473125,,Right Foot,,,"[27.3, 60.2]",,Ground Pass,,28.958073,,,Papa Kouly Diop,6867.0,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Center Back,160,Espanyol,214,['1cb0005c-70e8-4679-b292-1b8d46521f21'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:31:18.831,Pass,
,,,,,,,,,,,,,,,,1.253749,,,,,,,,,,,,,fb535119-85ac-4fb6-bcac-5199075b1ff0,2374,,"[38.3, 66.0]",3825659,76,,,,,-2.1910458,,Right Foot,,,"[25.8, 48.5]",,Ground Pass,,21.505814,,,Enzo Pablo Roco Roco,16456.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Back,160,Espanyol,214,['92336bfb-33e8-4dd8-bb87-e36f1b9c3441'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:31:24.785,Pass,
,,,,,,,,,,,,,,,,1.569389,,,,,,,,,,,,,372c6997-e798-437d-9dfd-bd945e34438a,2377,,"[26.5, 48.5]",3825659,76,,,,,-1.1651798,,Right Foot,,,"[40.8, 15.2]",,Ground Pass,,36.240585,,,Álvaro González Soberón,6762.0,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Center Back,160,Espanyol,214,['e035bbaa-a759-4fb0-8a74-7eb7999b1d59'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:31:27.459,Pass,
,,,,,,,,,,,,,,,,1.25481,,,,,,,,,,,,,2d6ba85e-c28c-4f5a-a1d7-afba1aa0ee21,2381,,"[37.5, 17.1]",3825659,76,,,,,1.9074712,,Right Foot,,,"[28.4, 43.1]",,Ground Pass,,27.546507,,,Enzo Pablo Roco Roco,16456.0,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,160,Espanyol,214,['9f2bdf70-ccf0-4d78-8337-655541181c64'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:31:30.493,Pass,
,,,,,,,,,,,,,,,,1.181001,,,,,,,,,,,,,87bcf9fa-7613-4b76-9a1f-5782ef60c1f8,2384,,"[28.4, 43.1]",3825659,76,,,,,0.38424888,,Right Foot,,,"[51.4, 52.4]",,Ground Pass,,24.80907,,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Center Back,160,Espanyol,214,['881dabd2-e0f0-41a0-9b7c-a2d8823dfd99'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:31:32.939,Pass,
,,,,,,,,,,,,,,,,1.236849,,,,,,,,,,,,,87bc7243-82a8-4beb-bc60-45888785ff9d,2391,,"[65.6, 55.7]",3825659,76,,,,,-0.2754261,,Left Foot,,,"[79.4, 51.8]",,Ground Pass,,14.340502,,,Marco Asensio Willemsen,5719.0,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,160,Espanyol,214,['237406cf-718b-44f0-bf8a-5a607ffd2d13'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:31:38.739,Pass,
,,,,,,,,,,,,,,,,2.712754,,,,,,,,,,,,,8e562263-203b-41e0-ab75-9957f623058d,2394,,"[75.8, 59.6]",3825659,76,,,,,-1.3700489,,Left Foot,,,"[82.8, 25.2]",,Low Pass,,35.104984,,,Mamadou Sylla Diallo,23924.0,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Center Midfield,160,Espanyol,214,['d4edef6f-a8db-41f9-acc0-3177d74b655c'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:31:44.444,Pass,
,,,,,,,,,,,,,,,,2.11299,,,,,,,,,,,,,609a3bae-e593-4649-bf86-54aa3f0a1bba,2402,,"[106.4, 22.7]",3825659,76,,,,,1.2101696,,Left Foot,,,"[115.3, 46.3]",,Ground Pass,,25.22241,Incomplete,,Javier López Rodríguez,6791.0,,,,,,2,Regular Play,Mamadou Sylla Diallo,23924.0,Left Center Forward,160,Espanyol,214,"['446214f1-60d7-4bf0-96c0-5d6ed5965ee4', '5850070d-74d7-4c3a-826e-19671a3fb3f6']",53,,,,,,,,,,,,,,,,,Espanyol,214,00:31:53.559,Pass,
,,,,,,,,,,,,,,,,2.439857,,,,,,,,,,,,,43ad23ff-2dca-4ebc-8364-d569f845d09c,2406,,"[4.0, 32.4]",3825659,77,,,,,-0.29376805,,Right Foot,,,"[75.4, 10.8]",,High Pass,,74.59571,,,Raúl García Escudero,6391.0,,,,,Free Kick,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,161,Athletic Club,215,['7caa651f-1176-4a20-8554-c57361154806'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:53.675,Pass,
,,,,,,,,,,,,,,,,1.727898,,,,,,,,,,,,,ff130712-7313-4a50-b12b-6c08e19d2958,2409,,"[75.4, 10.8]",3825659,77,,,,True,0.49394137,,,,,"[83.2, 15.0]",,High Pass,,8.858893,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,161,Athletic Club,215,"['3082ca09-9f58-4466-8620-f738a322ceba', 'bf6904f4-f5ff-4922-b142-e04ead32a93b']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:56.130,Pass,True
,,,,,,,,,,,,,,,,0.794334,,,,,,,,,,,,,6431af2e-7077-4808-9774-0941c5980185,2413,,"[79.3, 17.5]",3825659,77,,,,,-1.8313987,,Right Foot,,,"[78.1, 13.0]",,High Pass,,4.6572523,,,Raúl García Escudero,6391.0,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,161,Athletic Club,215,"['0520e4e7-6dfb-4732-9fc2-674fab2759a1', '2bb45c3f-bcfc-4eb3-8dc3-801674ccd0e9']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:58.975,Pass,True
,,,,,,,,,,,,,,,,1.044021,,,,,,,,,,,,,ae7b735f-1fe5-4804-a751-ca2813c18869,2415,,"[78.1, 13.0]",3825659,77,,,,,1.1611502,,Head,,,"[81.4, 20.6]",,High Pass,,8.285529,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,161,Athletic Club,215,['68e7d749-3217-43b9-ad31-37008f5cb076'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:59.769,Pass,
,,,,,,,,,,,,,,,,0.15211,,,,,,,,,,,,,9a896542-50e7-4c3c-bc57-f01a1983ec64,2419,,"[79.7, 19.9]",3825659,78,,,,,0.028563658,,Right Foot,,,"[83.2, 20.0]",,Ground Pass,,3.5014284,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,161,Athletic Club,215,"['0dff300c-100d-4b55-b887-ef3c9ecfd7f6', '59e2b4c4-0809-4141-8906-24a63d30b92c', 'ea6d6b0e-38a4-4902-af43-45a6f9893df7']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:01.517,Pass,True
,,,,,,,,,,,,,,,,0.948949,,,,,,,,,,,,,e92dd8b7-bbf3-4ce3-93cf-5462e888caa4,2422,,"[71.4, 11.1]",3825659,78,,,,,2.2947335,,Left Foot,,,"[65.3, 18.0]",,Ground Pass,,9.209778,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,161,Athletic Club,215,['150595bf-79ce-4b93-8db5-3daa1f2b1830'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:03.545,Pass,
,,,,,,,,,,,,,,,,2.436636,,,,,,,,,,,,,59f8a12d-1e40-4bba-a54c-c7856d84ccec,2442,,"[63.4, 43.5]",3825659,78,,,,,0.21954383,,Right Foot,,,"[99.7, 51.6]",,High Pass,,37.19274,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,Free Kick,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,163,Athletic Club,215,"['c248f220-119d-43c7-8ecc-696d82169a34', 'e4346f15-ae36-477f-a9b0-06066f3f40cd']",41,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:41.788,Pass,
,,,,,,,,,,,,,,,,0.99453,,,,,,,,,,,,,a56d26ab-1464-4dee-8d67-9ee7444f96dd,2448,,"[29.8, 27.0]",3825659,78,,,,,-1.3881694,,Right Foot,,,"[33.9, 4.8]",,Ground Pass,,22.57543,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Center Defensive Midfield,164,Espanyol,214,['7dca89d0-5ca4-4016-bfed-36da03707694'],48,,,,,,,,,,,,,,,,,Espanyol,214,00:33:48.392,Pass,
,,,,,,,,,,,,,,,,1.258053,,,,,,,,,,,,,f96bd581-d185-4973-8e43-ca9f29695f67,2452,,"[35.4, 22.3]",3825659,78,,,,,0.09165425,,Right Foot,,,"[62.6, 24.8]",,Low Pass,,27.314648,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing Back,164,Espanyol,214,['d1e9201e-a12d-49ad-8b73-b0ac16981458'],53,,,,,,,,,,,,,,,,,Espanyol,214,00:33:53.429,Pass,
,,,,,,,,,,,,,,,,1.005202,,,,,,,,,,,,,8bbcfb55-e26d-459e-950d-051447028737,2456,,"[54.5, 16.5]",3825659,78,,,,,-0.92992336,,Left Foot,,,"[63.6, 4.3]",,Ground Pass,,15.220053,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,164,Espanyol,214,['3e32838b-8b78-4b42-a736-3e938ec665dc'],57,,,,,,,,,,,,,,,,,Espanyol,214,00:33:57.188,Pass,
,,,,,,,,,,,,,,,,0.868851,,,,,,,,,,,,,b13c9e12-6873-426b-a6f0-7c2bc2e7f36d,2459,,"[61.7, 9.3]",3825659,79,,,,,0.43240777,,Right Foot,,,"[70.8, 13.5]",,Ground Pass,,10.022474,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Center Defensive Midfield,164,Espanyol,214,['e39065d7-f762-4f84-b898-63ad8c9f429a'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:34:01.285,Pass,
,,,,,,,,,,,,,,,,0.947357,,,,,,,,,,,,,dd0fb23b-6cfb-45a1-9b36-e000e8179d71,2462,,"[70.8, 13.5]",3825659,79,,,,,-2.7801518,,Right Foot,,,"[62.6, 10.4]",,Ground Pass,,8.766413,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing Back,164,Espanyol,214,['90fee117-fef7-48c7-a618-ed018de2eeb5'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:34:02.544,Pass,
,,,,,,,,,,,,,,,,0.664503,,,,,,,,,,,,,ed9bc2dc-2b0b-4aac-8bfb-8ae51cfcc4f7,2464,,"[62.6, 10.4]",3825659,79,,,,,-0.72989964,,Right Foot,,,"[66.4, 7.0]",,Ground Pass,,5.0990195,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Center Defensive Midfield,164,Espanyol,214,['a3af1241-d308-45ce-8b0d-978fd8b85364'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:34:03.492,Pass,
,,,,,,,,,,,,,,,,0.902592,,,,,,,,,,,,,bac9fd26-937f-4142-b0ac-8a5cee2ccb9c,2467,,"[66.4, 7.0]",3825659,79,,,,,2.496444,,Left Foot,,,"[56.7, 14.3]",,Ground Pass,,12.140017,,,Víctor Sánchez Mata,6758.0,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,164,Espanyol,214,['a5abb285-7c85-44f9-83f4-f9c053184eb6'],4,,,,,,,,,,,,,,,,,Espanyol,214,00:34:04.239,Pass,
,,,,,,,,,,,,,,,,1.805855,,,,,,,,,,,,,0e39e5f9-9cd6-4a34-9e72-771d3c2bab8b,2473,,"[60.9, 14.9]",3825659,79,,True,,,1.4172794,,Right Foot,,,"[67.6, 58.2]",,Ground Pass,,43.815292,,,Marco Asensio Willemsen,5719.0,,True,,,Free Kick,2,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,165,Espanyol,214,['4997628a-9e17-4576-b5cc-7104e3118b91'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:34:23.378,Pass,
,,,,,,,,,,,,,,,,0.591192,,,,,,,,,,,,,6eefaf06-6886-424a-a92e-37b052b372a6,2478,,"[70.9, 52.1]",3825659,79,,,,,-2.38183,,Left Foot,,,"[62.9, 44.5]",,Ground Pass,,11.034492,,,Víctor Sánchez Mata,6758.0,,,,,,2,From Free Kick,Marco Asensio Willemsen,5719.0,Left Center Midfield,165,Espanyol,214,['fbb62778-918a-4b6d-ab79-a9aa02d5fe83'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:34:29.284,Pass,
,,,,,,,,,,,,,,,,1.183768,,,,,,,,,,,,,a14b13b3-ad21-4145-ae76-9862732ede8f,2481,,"[68.3, 48.2]",3825659,79,,,,,0.084996514,,Right Foot,,,"[90.6, 50.1]",,Ground Pass,,22.380795,,,Mamadou Sylla Diallo,23924.0,,,,,,2,From Free Kick,Víctor Sánchez Mata,6758.0,Center Defensive Midfield,165,Espanyol,214,['17c0cbb8-f923-4adf-ae95-d725d2cbe96d'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:34:31.446,Pass,
,,,,,,,,,,,,,,,,1.979624,,,,,,,,,,,,,6cd14373-fdf4-41d4-8445-a2f228d877b9,2486,,"[92.3, 57.9]",3825659,79,,,,,0.95613337,,Right Foot,,,"[107.9, 80.0]",,Ground Pass,,27.051249,Out,,Javier López Rodríguez,6791.0,,,,,,2,From Free Kick,Mamadou Sylla Diallo,23924.0,Left Center Forward,165,Espanyol,214,"['5db09c3a-7ce3-478e-bd32-008121a7d90e', '5fd384db-c1e0-4655-b499-f76e55078ab5']",34,,,,,,,,,,,,,,,,,Espanyol,214,00:34:34.895,Pass,True
,,,,,,,,,,,,,,,,1.78875,,,,,,,,,,,,,09ca42d7-a574-4c50-b373-f46a3ceaa64c,2488,,"[19.0, 0.1]",3825659,79,,,,,0.08975817,,,,,"[49.0, 2.8]",,High Pass,,30.121256,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,166,Athletic Club,215,"['1b796ffc-ea30-41bb-b6ef-2242c194a7f2', '3b2d959c-af3b-4191-8899-30da461d75a2']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:56.329,Pass,
