bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.936212,,,,,,,,,,,,d808afd7-6878-4df2-b415-2b32bf76dcc5,2466,,,"[6.0, 36.0]",3825687,66,,,,,0.23990257,,Left Foot,,,"[84.9, 55.3]",,High Pass,81.22623,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,143,Espanyol,214,['18fb9647-793f-4278-8656-b46a1ce7f23e'],14,,,,,,,,,,,,,,,,,Espanyol,214,00:21:14.924,Pass,
,,,,,,,,,,,,,,,,,2.243981,,,,,,,,,,,,eebe5a85-3d5d-4084-bc01-669275436371,2469,,,"[30.9, 24.1]",3825687,66,,,,,-1.0243787,,Left Foot,,,"[41.3, 7.0]",,High Pass,20.014244,,,,Antonio García Aranda,6784.0,,,,,,2,Regular Play,Zouhair Feddal,6647.0,Left Center Back,144,Levante UD,221,['0b264eaa-2e8f-4f45-a3ef-57fe0a1ba22d'],19,,,,,,,,,,,,,,,,,Levante UD,221,00:21:19.956,Pass,
,,,,,,,,,,,,,,,,,2.28838,,,,,,,,,,,,1a36dd0b-137b-4e56-9847-f34959c162f5,2472,,,"[43.2, 4.2]",3825687,66,,,,,0.53728473,,Left Foot,,,"[71.4, 21.0]",,High Pass,32.82499,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,144,Levante UD,221,['e64bdd23-d7c5-4059-a5a5-18a7a16de2f9'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:21:23.362,Pass,
,,,,,,,,,,,,,,,,,2.582128,,,,,,,,,,,,5e5d362a-7215-4f71-985a-803da2fe7bc5,2475,,,"[71.4, 21.0]",3825687,66,,,,True,-0.19616252,,,,,"[87.0, 17.9]",,High Pass,15.90503,,,,Jordi Xumetra Feliu,27123.0,,,,,,2,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,144,Levante UD,221,"['5856cf5f-1837-470d-aaaa-3013058b7035', '9d98fef2-c797-4ce1-a26c-71273a32fe37']",25,,,,,,,,,,,,,,,,,Levante UD,221,00:21:25.651,Pass,True
,,,,,,,,,,,,,,,,,0.324472,,,,,,,,,,,,770cd0f2-ebbd-4c45-a858-b9937c9fab30,2483,,,"[88.6, 53.6]",3825687,66,,,,,-0.07448879,,Right Foot,,,"[95.3, 53.1]",,Ground Pass,6.718631,,Incomplete,,Jordi Xumetra Feliu,27123.0,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,144,Levante UD,221,"['157be620-0085-4bc1-a107-92831a4e55f7', '6e54562a-6857-4611-baa4-7167fbdbfe88']",36,,,,,,,,,,,,,,,,,Levante UD,221,00:21:36.468,Pass,
,,,,,,,,,,,,,,,,,1.613932,,,,,,,,,,,,0b13ad6a-0fff-46ff-a61f-4a61b16701b7,2488,,,"[89.9, 65.2]",3825687,66,,,,,-1.7696822,,Right Foot,,,"[84.7, 39.4]",,Ground Pass,26.318815,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,144,Levante UD,221,['ae0c52b8-70ef-45ca-8c65-edbf108cdeb0'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:21:40.456,Pass,
,,,,,,,,,,,,,,,,,0.403914,,,,,,,,,,,,51e881be-e64c-4004-9c25-5a219593ba6e,2491,,,"[84.7, 39.4]",3825687,66,,,,,-1.4154321,,Right Foot,,,"[86.0, 31.1]",,Ground Pass,8.401191,,Incomplete,,Antonio García Aranda,6784.0,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,144,Levante UD,221,"['3b2e96e4-2a67-4816-a414-52fd75d756de', 'b77b743b-e90d-4fa7-8daa-2b21278f1394']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:21:43.872,Pass,
,,,,,,,,,,,,,,,,,0.930904,,,,,,,,,,,,0f45a746-dfec-406f-86de-a4a0a8c6d4be,2496,,,"[76.8, 4.9]",3825687,66,,,,,1.5521649,,Left Foot,,,"[77.1, 21.0]",,Ground Pass,16.102795,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,144,Levante UD,221,['17a721f0-82e6-491b-8c10-c867bffbb34a'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:21:48.274,Pass,
,,,,,,,,,,,,,,,,,1.565852,,,,,,,,,,,,8f16588a-e867-4d46-8c61-6ee5b51217d9,2499,,,"[77.1, 20.8]",3825687,66,,,,,0.90524,,Right Foot,,,"[93.9, 42.2]",,High Pass,27.206617,,Incomplete,,Deyverson Brum Silva Acosta,25134.0,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,144,Levante UD,221,"['2834e0e5-b71a-45bc-8c61-ff6ed22219a4', 'b13fb1f7-e1c2-4774-9994-46ed1340a2bc']",50,,,,,,,,,,,,,,,,,Levante UD,221,00:21:50.986,Pass,
,,,,,,,,,,,,,,,,,0.776288,,,,,,,,,,,,cb7598ec-037d-4c79-bfda-eadc409d0d41,2504,,,"[51.8, 50.4]",3825687,66,,,,True,3.0828369,,,,,"[43.3, 50.9]",,Low Pass,8.514693,,,,Víctor Sánchez Mata,6758.0,,,,,Recovery,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,145,Espanyol,214,"['2ca3d55f-a24b-4b19-88ce-8d18643c26e6', '37746084-5b97-40e0-a2da-c1c164dd3f37']",54,,,,,,,,,,,,,,,,,Espanyol,214,00:21:54.788,Pass,True
,,,,,,,,,,,,,,,,,1.519134,,,,,,,,,,,,fa9dd3cd-0de4-4581-bf5b-3b17c9d8a979,2508,,,"[43.7, 52.2]",3825687,66,,,,,-0.19623682,,Right Foot,,,"[60.3, 48.9]",,Ground Pass,16.924833,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,145,Espanyol,214,['5b2fccd0-39b1-4403-a7f5-36f095f3d812'],56,,,,,,,,,,,,,,,,,Espanyol,214,00:21:56.450,Pass,
,,,,,,,,,,,,,,,,,1.801395,,,,,,,,,,,,d17108dd-7192-4f73-b293-98d641001a67,2524,,,"[53.9, 57.7]",3825687,67,,,,,-1.3240755,,Left Foot,,,"[60.7, 30.7]",,Ground Pass,27.843132,,,,Jordi Xumetra Feliu,27123.0,,,,,,2,Regular Play,Zouhair Feddal,6647.0,Left Center Back,146,Levante UD,221,['287142f8-5fd5-47dd-9fca-cbeb3d39933c'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:22:15.120,Pass,
,,,,,,,,,,,,,,,,,0.965342,,,,,,,,,,,,5f2abc2d-6024-4c5f-8f78-4498af87910a,2528,,,"[100.7, 27.8]",3825687,67,,,,,2.9216783,,Right Foot,,,"[92.2, 29.7]",,Ground Pass,8.7097645,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,Regular Play,Jordi Xumetra Feliu,27123.0,Left Wing,146,Levante UD,221,['42b2505e-90e0-42b3-ab98-6441f790ef1b'],25,,,,,,,,,,,,,,,,,Levante UD,221,00:22:25.823,Pass,
,,,,,,,,,,,,,,,,,1.626072,,,,,,,,,,,,a1115485-58f0-4a00-8310-51c50542cf86,2530,,,"[92.2, 29.7]",3825687,67,,,,,-1.0072188,,Right Foot,,,"[110.4, 0.9]",,High Pass,34.068752,,Out,,Antonio García Aranda,6784.0,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,146,Levante UD,221,['9e91d349-0289-4533-b051-e6e3492c98d3'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:22:26.789,Pass,
,,,,,,,,,,,,,,,,,1.120539,,,,,,,,,,,,15a05cb7-505b-48e1-b180-b6b800a5ed60,2532,,,"[25.7, 80.0]",3825687,67,,,,,-0.4039181,,,,,"[38.1, 74.7]",,Low Pass,13.485177,,,,Gerard Moreno Balaguero,6766.0,,,,,Throw-in,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,147,Espanyol,214,['1bff3454-ee24-46b1-aa00-224588f802e6'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:22:55.765,Pass,
,,,,,,,,,,,,,,,,,2.802827,,,,,,,,,,,,22e746eb-4bf7-4c89-81ef-36d7c882a00b,2536,,,"[32.6, 64.8]",3825687,67,,,,,-1.4278662,,Left Foot,,,"[40.4, 10.6]",,High Pass,54.758377,,,,Juan Rafael Fuentes Hernández,4741.0,,,True,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,147,Espanyol,214,['d8942a55-9617-46ac-971b-df651582cfb5'],58,,,,,,,,,,,,,,,,,Espanyol,214,00:22:58.755,Pass,
,,,,,,,,,,,,,,,,,1.257564,,,,,,,,,,,,1f3a60de-207c-4279-8bb2-6d6428909967,2540,,,"[62.2, 6.4]",3825687,68,,,,,-0.3606919,,Left Foot,,,"[73.6, 2.1]",,Ground Pass,12.184006,,Incomplete,,,,,,,,,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,147,Espanyol,214,['4480e7b6-2ba5-40d0-bea8-a6e05511b5ab'],4,,,,,,,,,,,,,,,,,Espanyol,214,00:23:04.139,Pass,
,,,,,,,,,,,,,,,,,1.006676,,,,,,,,,,,,16377542-d0ec-4fe1-898b-960a47271a42,2542,,,"[69.5, 0.1]",3825687,68,,,,,2.7437184,,,,,"[62.6, 3.0]",,Low Pass,7.484651,,,,Juan Rafael Fuentes Hernández,4741.0,,,,,Throw-in,2,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,148,Espanyol,214,['920017e8-9df1-40b1-9b28-bc1d3a4bb075'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:23:12.626,Pass,
,,,,,,,,,,,,,,,,,1.815508,,,,,,,,,,,,56395915-c215-45be-98e5-4dd579ea1dc6,2545,,,"[62.6, 8.3]",3825687,68,,,,,1.9551404,,Right Foot,,,"[49.9, 39.7]",,Low Pass,33.87108,,,,Papa Kouly Diop,6867.0,,,,,,2,From Throw In,Juan Rafael Fuentes Hernández,4741.0,Left Back,148,Espanyol,214,['516bc913-ad9e-4514-a4da-4d560d256fe6'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:23:16.138,Pass,
,,,,,,,,,,,,,,,,,1.745082,,,,,,,,,,,,74494aa7-1394-43ac-af11-d78861854eeb,2549,,,"[49.9, 39.9]",3825687,68,,,,,1.2812257,,Right Foot,,,"[58.6, 69.1]",,Ground Pass,30.468508,,,,Javier López Rodríguez,6791.0,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Defensive Midfield,148,Espanyol,214,"['7e1203d2-ec26-4d28-a9c7-e197461dd507', '9384b5bb-1f0e-4c70-a865-987420a493f3']",18,,,,,,,,,,,,,,,,,Espanyol,214,00:23:18.762,Pass,True
,,,,,,,,,,,,,,,,,0.912149,,,,,,,,,,,,002fdf3e-0ee0-44c1-8b87-3cfe3196397d,2552,,,"[61.2, 69.1]",3825687,68,,,,,0.6080892,,Right Foot,,,"[71.4, 76.2]",,Ground Pass,12.427792,,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,148,Espanyol,214,['dec71fbe-b8aa-4907-80cc-460d7abbca8d'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:23:21.840,Pass,
,,,,,,,,,,,,,,,,,1.201554,,,,,,,,,,,,3466b315-e40b-478c-adcc-3785b09c6c4d,2555,,,"[63.6, 57.7]",3825687,68,,,,,2.0542433,,Right Foot,,,"[59.4, 65.7]",,Ground Pass,9.035485,,,,Papa Kouly Diop,6867.0,,,,,,2,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,148,Espanyol,214,['cf11ba9b-833d-4900-9ccb-11e0639884be'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:23:26.185,Pass,
,,,,,,,,,,,,,,,,,2.223178,,,,,,,,,,,,a71cd16b-751d-4f1d-a107-be98864dfc46,2558,,,"[59.4, 64.5]",3825687,68,,,,,-2.2592232,,Right Foot,,,"[47.8, 50.4]",,Ground Pass,18.258423,,,,Álvaro González Soberón,6762.0,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Defensive Midfield,148,Espanyol,214,['46ca4b4d-b2d4-4851-a792-891145570091'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:23:28.700,Pass,
,,,,,,,,,,,,,,,,,0.72178,,,,,,,,,,,,f215dfb3-edad-45b3-b6ee-3ccfde67993b,2561,,,"[62.2, 36.7]",3825687,68,,,,,-1.5707964,,Right Foot,,,"[62.2, 24.4]",,Ground Pass,12.3,,,,Víctor Sánchez Mata,6758.0,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,148,Espanyol,214,['93bb09a6-f98b-432a-bdf5-a3d2b8fe0e23'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:23:34.210,Pass,
,,,,,,,,,,,,,,,,,3.998932,,,,,,,,,,,,eef79ab2-a46f-495f-b966-395991892bca,2565,,,"[63.4, 33.6]",3825687,68,,,,,0.5912573,,Right Foot,,,"[120.0, 71.6]",,High Pass,68.17301,,Out,,Hernán Arsenio Pérez González,6838.0,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,148,Espanyol,214,"['23476f24-bd11-4741-a259-60df51edf906', '59aaab9c-e839-45ef-ad51-48bc1228ec56']",38,,,,,,,,,,,,,,,,,Espanyol,214,00:23:38.083,Pass,True
,,,,,,,,,,,,,,,,,3.212049,,,,,,,,,,,,1e32b882-a68c-4a54-9047-166df423447e,2567,,,"[7.0, 36.1]",3825687,69,,True,,,-0.22462618,,Right Foot,,,"[70.9, 21.5]",,High Pass,65.5467,,Incomplete,,Jordi Xumetra Feliu,27123.0,,,,,Goal Kick,2,From Goal Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,149,Levante UD,221,"['769cf553-9543-455d-ad0f-7ffc9c1a98a8', '8beac65e-c5dc-4645-af62-97cec80df3a1']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:24:04.148,Pass,
,,,,,,,,,,,,,,,,,1.709282,,,,,,,,,,,,5436ecb0-5925-4e26-865f-952445629a3e,2570,,,"[63.8, 41.6]",3825687,69,,,,,-1.5837826,,Head,,,"[63.6, 26.2]",,Low Pass,15.4012985,,,,Víctor Camarasa Ferrando,6659.0,,,,,Recovery,2,From Goal Kick,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,149,Levante UD,221,['fb5eb0cc-49d3-4bf2-a7a0-22091f7eeb9e'],9,,,,,,,,,,,,,,,,,Levante UD,221,00:24:09.209,Pass,
,,,,,,,,,,,,,,,,,0.774062,,,,,,,,,,,,9e044145-0bf6-4e9c-81b6-d2316b54eb75,2572,,,"[63.6, 26.2]",3825687,69,,,,,2.2886283,,Right Foot,,,"[57.4, 33.3]",,Ground Pass,9.426028,,,,Simão Mate,27122.0,,,,,,2,From Goal Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,149,Levante UD,221,['e5127cf5-686a-4731-9f6f-762ff62a27c7'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:24:10.918,Pass,
,,,,,,,,,,,,,,,,,2.574131,,,,,,,,,,,,caa2d2c2-5b65-4582-9204-a683031976a4,2575,,,"[60.0, 29.9]",3825687,69,,,,,-1.0240074,,Right Foot,,,"[71.2, 11.5]",,High Pass,21.540659,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,From Goal Kick,Simão Mate,27122.0,Center Defensive Midfield,149,Levante UD,221,['2ab0b55d-db20-4207-819c-3adbf4e6cc73'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:24:14.280,Pass,
,,,,,,,,,,,,,,,,,0.810679,,,,,,,,,,,,81a28eaa-46df-4b51-95db-d2e423542aaf,2579,,,"[76.1, 3.9]",3825687,69,,True,,,-3.0273383,,Right Foot,,,"[70.0, 3.2]",,Ground Pass,6.140033,,,,Antonio García Aranda,6784.0,,,,,,2,From Goal Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,149,Levante UD,221,"['618d3826-1f6e-4e33-82d9-cc2880e05be2', 'ae7a3aef-5cd3-4bbb-91f9-a796be3bcde4']",18,,,,,,,,,,,,,,,,,Levante UD,221,00:24:18.571,Pass,True
,,,,,,,,,,,,,,,,,1.154475,,,,,,,,,,,,b2f504bf-385e-483f-9cdd-9322f4f874a2,2582,,,"[71.6, 2.6]",3825687,69,,,,,0.03250887,,Left Foot,,,"[83.9, 3.0]",,Low Pass,12.306502,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,From Goal Kick,Antonio García Aranda,6784.0,Left Back,149,Levante UD,221,"['0bed4e8e-3d63-4df0-abca-8270ed838dad', 'c1bfbf7b-fe81-49c6-b335-d795f67af235']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:24:21.052,Pass,True
,,,,,,,,,,,,,,,,,2.25933,,,,,,,,,,,,a41304c9-631d-4547-bf54-7c0f91327edb,2586,,,"[82.8, 2.8]",3825687,69,,,,,2.1794856,,Right Foot,,,"[78.2, 9.4]",,Low Pass,8.044874,,Incomplete,,Antonio García Aranda,6784.0,,,,,,2,From Goal Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,149,Levante UD,221,"['43398253-b8f6-470e-9aba-377dc9eb35b6', 'b3854a62-057b-49a1-8ab5-2fed1c362ac7', 'b889c0cb-ed8b-49da-a1e6-d0b3bc60bdbc']",22,,,,,,,,,,,,,,,,,Levante UD,221,00:24:22.522,Pass,True
,,,,,,,,,,,,,,,,,1.002747,,,,,,,,,,,,b3854a62-057b-49a1-8ab5-2fed1c362ac7,2589,,,"[41.9, 70.7]",3825687,69,,,,,-1.1776423,,Right Foot,,,"[50.9, 49.0]",,Ground Pass,23.49234,,,,Gerard Moreno Balaguero,6766.0,,,,,Recovery,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,150,Espanyol,214,"['7ea97d10-a40b-42c5-b343-8b4ec0a498b3', 'a41304c9-631d-4547-bf54-7c0f91327edb']",24,,,,,,,,,,,,,,,,,Espanyol,214,00:24:24.781,Pass,
,,,,,,,,,,,,,,,,,1.95202,,,,,,,,,,,,7f6907fb-a22f-49a6-8f9a-c2013cdc6af1,2591,,,"[50.9, 49.0]",3825687,69,,,,,1.4314182,,Left Foot,,,"[54.8, 76.8]",,Ground Pass,28.072227,,,,Javier López Rodríguez,6791.0,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,150,Espanyol,214,['7c3d7697-6705-4535-869b-49e10b769cf8'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:24:25.784,Pass,
,,,,,,,,,,,,,,,,,0.647432,,,,,,,,,,,,b633abbb-eb33-47f7-9c96-2620f106555d,2599,,,"[54.9, 3.7]",3825687,69,,,,,1.4073199,,Right Foot,,,"[56.5, 13.4]",,Ground Pass,9.831073,,,,Jordi Xumetra Feliu,27123.0,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,151,Levante UD,221,"['22446ea1-3c97-4609-8fc7-1cbbbb1149fd', 'b782af37-40f5-4c5d-8999-97fb3ae71a21']",31,,,,,,,,,,,,,,,,,Levante UD,221,00:24:31.072,Pass,True
,,,,,,,,,,,,,,,,,0.306185,,,,,,,,,,,,f30e35c0-9804-4645-93de-b024a98e08f7,2606,,,"[63.8, 15.5]",3825687,69,,,,,0.51325226,,Left Foot,,,"[69.3, 18.6]",,Ground Pass,6.3134775,,,,Rubén García Santos,23943.0,,,,,,2,Regular Play,Jordi Xumetra Feliu,27123.0,Left Wing,151,Levante UD,221,"['6c1e061c-cd6e-48eb-b697-77434a5d4510', '9b99aa2e-9fbc-4f6a-b071-98a026f2e509']",34,,,,,,,,,,,,,,,,,Levante UD,221,00:24:34.483,Pass,True
,,,,,,,,,,,,,,,,,1.01709,,,,,,,,,,,,4ee64799-12a1-4d46-b32d-09c08aa5f0d8,2609,,,"[96.9, 40.2]",3825687,69,,,,,1.3303769,,Left Foot,,,"[100.7, 55.7]",,Ground Pass,15.95901,,Incomplete,,Pedro López Muñoz,6787.0,,,,,,2,Regular Play,Rubén García Santos,23943.0,Right Wing,151,Levante UD,221,"['74c478b0-70ea-448b-872b-58f180a7030f', 'f675c217-c40f-49ae-b89a-915dd610f170']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:24:39.904,Pass,
,,,,,,,,,,,,,,,,,4.789349,,,,,,,,,,,,e5c42a09-804a-4d9a-a931-c2e4f7728d27,2614,,,"[38.6, 40.4]",3825687,69,,,,,0.20879324,,Right Foot,,,"[89.1, 51.1]",,Ground Pass,51.62112,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,151,Levante UD,221,"['1736ebb6-2955-4ff2-bbd1-2bec4bc10887', '218e95b7-55d8-4449-b81e-f677a448bb16']",45,,,,,,,,,,,,,,,,,Espanyol,214,00:24:45.033,Pass,
,,,,,,,,,,,,,,,,,2.038311,,,,,,,,,,,,218e95b7-55d8-4449-b81e-f677a448bb16,2616,,,"[31.0, 29.0]",3825687,69,,,,,2.739722,,Left Foot,,,"[7.0, 39.2]",,Ground Pass,26.077576,,,,Rubén Iván Martínez Andrade,6730.0,,,,,Recovery,2,Regular Play,Antonio García Aranda,6784.0,Left Back,151,Levante UD,221,"['e5c42a09-804a-4d9a-a931-c2e4f7728d27', 'f5dd82e4-db5a-41ce-99d0-20c0cc4d0134']",49,,,,,,,,,,,,,,,,,Levante UD,221,00:24:49.822,Pass,
,,,,,,,,,,,,,,,,,3.517626,,,,,,,,,,,,b74ad131-3de3-4643-998c-d460362ec856,2620,,,"[7.8, 41.5]",3825687,69,,,,,0.081860006,,Right Foot,,,"[72.4, 46.8]",,High Pass,64.81705,,Incomplete,,Rubén García Santos,23943.0,,,,,,2,Regular Play,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,151,Levante UD,221,"['5c7a5b7a-997f-4348-af99-3ec9d4b3e0b0', '9c72f515-4cbb-4eb9-bc71-8c4a3576d47a']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:24:54.599,Pass,
,,,,,,,,,,,,,,,,,1.005373,,,,,,,,,,,,3915ca34-fac2-42e8-a076-5cf85c9fe090,2624,,,"[40.2, 58.4]",3825687,70,,,,True,1.5962145,,,,,"[39.9, 70.2]",,Low Pass,11.803813,,,,Pedro López Muñoz,6787.0,,,,,Recovery,2,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,151,Levante UD,221,"['788f3d30-5709-4466-9077-1b491ef5941b', 'a6ab33c7-013b-4cc1-b6fc-6e16682f1164']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:25:00.672,Pass,True
,,,,,,,,,,,,,,,,,0.728305,,,,,,,,,,,,93154071-4809-48d7-81d7-e9886b20fb40,2627,,,"[40.0, 70.2]",3825687,70,,,,,-1.45,,Right Foot,,,"[42.1, 52.9]",,Ground Pass,17.42699,,,,Simão Mate,27122.0,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,151,Levante UD,221,['34db30e6-f3a6-459d-9fc4-f4882a6b2740'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:25:02.970,Pass,
,,,,,,,,,,,,,,,,,0.891972,,,,,,,,,,,,e5da77bb-0759-4bfc-b7aa-eddb88c5b9a4,2630,,,"[44.2, 49.6]",3825687,70,,,,,-1.2788093,,Right Foot,,,"[49.4, 32.3]",,Ground Pass,18.064606,,,,Víctor Camarasa Ferrando,6659.0,,,,,,2,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,151,Levante UD,221,['bfbdaf82-4043-4def-9e43-943392d67814'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:25:04.665,Pass,
,,,,,,,,,,,,,,,,,0.850547,,,,,,,,,,,,cde773c7-d376-4d2d-a250-98048cfb6e46,2633,,,"[56.3, 29.2]",3825687,70,,,,,0.007042137,,Right Foot,,,"[70.5, 29.3]",,Ground Pass,14.200352,,,,Jordi Xumetra Feliu,27123.0,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,151,Levante UD,221,['dda5424f-fc10-4cae-81a8-91ecd3af4c45'],8,,,,,,,,,,,,,,,,,Levante UD,221,00:25:08.482,Pass,
,,,,,,,,,,,,,,,,,1.476447,,,,,,,,,,,,98fbceb8-4e7e-44ea-b25e-5c0606d5ae21,2637,,,"[93.9, 58.4]",3825687,70,,,,,0.64219904,,Right Foot,,,"[106.2, 67.6]",,Ground Pass,15.360013,,,,Rubén García Santos,23943.0,,,,,,2,Regular Play,Jordi Xumetra Feliu,27123.0,Left Wing,151,Levante UD,221,['01c2b535-deaf-409d-bc8f-2fa01a120c39'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:25:15.186,Pass,
,,,,,,,,,,,,,,,,,0.638611,,,,,,,,,,,,9c623485-1feb-4a99-9326-f252a47b0160,2640,,,"[106.9, 59.5]",3825687,70,,,,,-3.0457335,,Left Foot,,,"[101.7, 59.0]",,Ground Pass,5.2239833,,,,Jordi Xumetra Feliu,27123.0,,,,,,2,Regular Play,Rubén García Santos,23943.0,Right Wing,151,Levante UD,221,['71087817-5ee8-49b9-b6e8-9e8c66f537f5'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:25:18.974,Pass,
,,,,,,,,,,,,,,,,,0.699829,,,,,,,,,,,,f5f106d6-18b4-4040-a5eb-e68602e7c6b2,2642,,,"[102.4, 59.0]",3825687,70,,,,,-3.0928507,00b58300-8583-4b22-8e06-d513f4903a5e,No Touch,,,"[98.3, 58.8]",,Ground Pass,4.104875,True,,,Pedro López Muñoz,6787.0,True,,,,,2,Regular Play,Jordi Xumetra Feliu,27123.0,Left Wing,151,Levante UD,221,['c96e0557-2cdf-4e4a-ae6c-0e06d32a201a'],19,,,,,,,,,,,,,,,,,Levante UD,221,00:25:19.613,Pass,
