bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.758558,,,,,,,,,,,,,18e2056b-956a-4716-a9d7-b78a27382934,1776,,"[23.5, 19.9]",3825829,40,,,,,2.2886815,,Right Foot,,,,"[10.4, 34.9]",,Ground Pass,19.91507,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,108,Athletic Club,215,['ba49f929-c520-4c03-a63c-75b95fe500e9'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:44.142,Pass,
,,,,,,,,,,,,,,2.930121,,,,,,,,,,,,,ba69a249-11b2-42a9-9811-83a23f197fee,1780,,"[10.4, 37.8]",3825829,40,,,,,0.32868177,,Right Foot,,,,"[57.9, 54.0]",,High Pass,50.18655,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,108,Athletic Club,215,"['83e80b8b-971a-4228-9b21-96ceeff114f5', 'acb6c380-a000-4862-8483-671f0fbddb57']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:47.232,Pass,True
,,,,,,,,,,,,,,0.052241,,,,,,,,,,,,,462e5ec5-ec0c-4b92-bed1-ded782787cb3,1782,,"[57.9, 54.0]",3825829,40,,,,True,-0.1746722,,,,,,"[59.6, 53.7]",,Low Pass,1.7262677,Incomplete,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,108,Athletic Club,215,"['c0be75df-e917-44b0-8fb3-b12ce8bd4782', 'df885292-492d-4933-8e15-e37cc88f67bd']",50,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:50.162,Pass,True
,,,,,,,,,,,,,,0.79535,,,,,,,,,,,,,724ba47c-15cd-4b36-950f-123567f50cd5,1786,,"[69.9, 46.9]",3825829,40,,,,,-0.15101534,,Right Foot,,,,"[79.1, 45.5]",,Low Pass,9.305912,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,108,Athletic Club,215,['d3b27378-c5e1-4b63-a362-4fb2901331e1'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:53.410,Pass,
,,,,,,,,,,,,,,2.17095,,,,,,,,,,,,,a170c5d7-39a8-4c99-b926-23f0408cfcb3,1791,,"[34.4, 31.9]",3825829,40,,,,,0.7691583,,Right Foot,,,,"[56.3, 53.1]",,High Pass,30.480322,,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,109,Rayo Vallecano,360,"['e71ee75e-d37f-4fb2-b367-f18353ba6c61', 'eeb9f99e-a76b-4ab1-9111-a785d0817095']",55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:55.435,Pass,True
,,,,,,,,,,,,,,2.573129,,,,,,,,,,,,,8e1cf23a-2a63-477e-a8d5-f41b46ef9460,1796,,"[46.6, 35.2]",3825829,40,,,,,0.6250227,,Right Foot,,,,"[86.1, 63.7]",,Low Pass,48.708317,Incomplete,,,,,,,,Recovery,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,109,Rayo Vallecano,360,"['bb3ec158-c9ce-49f9-8984-f6fadea5aab2', 'cab82937-81e8-4233-b15c-e2b38345db7b']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:59.588,Pass,True
,,,,,,,,,,,,,,1.492649,,,,,,,,,,,,,bb3ec158-c9ce-49f9-8984-f6fadea5aab2,1797,,"[34.0, 16.4]",3825829,41,,,,,-0.41934165,,Head,,,,"[50.6, 9.0]",,Low Pass,18.174707,,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,109,Rayo Vallecano,360,"['7b22ba1d-42e4-4b26-9b61-3fb3bb79aa9e', '8e1cf23a-2a63-477e-a8d5-f41b46ef9460']",2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:02.161,Pass,
,,,,,,,,,,,,,,1.436131,,,,,,,,,,,,,709a1893-7b59-4790-9a82-6e68d221a5c6,1800,,"[57.2, 9.0]",3825829,41,,,,,0.066745624,,Right Foot,,,,"[94.6, 11.5]",,High Pass,37.483463,Pass Offside,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,109,Rayo Vallecano,360,['2bee41f0-80e8-4f10-bd4d-9519a9e14ee0'],5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:05.149,Pass,
,,,,,,,,,,,,,,3.540678,,,,,,,,,,,,,2cfde7de-a88c-40af-a471-bfbb79181a7e,1802,,"[24.2, 63.9]",3825829,41,,,,,-0.23912436,,Right Foot,,,,"[88.6, 48.2]",,High Pass,66.286125,,,Raúl García Escudero,6391.0,,,,,Free Kick,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,110,Athletic Club,215,['f14cb1f0-aad2-429c-b52e-2a0db9ea3f0c'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:32.231,Pass,
,,,,,,,,,,,,,,0.93026,,,,,,,,,,,,,a75843e7-0971-4f96-b40c-f4d9746fa4cc,1804,,"[88.6, 48.2]",3825829,41,,,,True,0.4497596,,,,,,"[97.3, 52.4]",,Low Pass,9.660746,Incomplete,,,,,,,,,1,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,110,Athletic Club,215,"['117c8324-93ac-4e60-8e0c-2bf560805460', '4b4f1e99-8d34-4917-81e8-f1fe3363798a']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:35.771,Pass,True
,,,,,,,,,,,,,,1.12328,,,,,,,,,,,,,df4ee059-e50f-4e22-ab7a-396345914e6b,1808,,"[22.8, 27.7]",3825829,41,,,,,-1.3270124,,Left Foot,,,,"[27.7, 8.0]",,Ground Pass,20.300247,,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Free Kick,José Ángel Crespo Rincón,18404.0,Left Center Back,110,Athletic Club,215,['3ac59714-1285-4b19-a3de-7f28acfff684'],37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:37.832,Pass,
,,,,,,,,,,,,,,0.628196,,,,,,,,,,,,,fec25592-fe33-4891-bfc2-69f9195d253e,1818,,"[104.3, 73.3]",3825829,41,,,,,-1.224051,,Right Foot,,,,"[108.6, 61.4]",,Ground Pass,12.653063,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,110,Athletic Club,215,['52fbb622-9708-42e1-b91e-f8949ede4489'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:42.386,Pass,
,,,,,,,,,,,,,,0.839757,,,,,,,,,,,,,f4629675-2bd4-40b3-9498-26e73b71d176,1826,,"[89.1, 65.0]",3825829,41,,,,,0.24497867,,Right Foot,,,,"[98.7, 67.4]",,Low Pass,9.895453,,,Raúl García Escudero,6391.0,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,110,Athletic Club,215,['62d1ed57-308b-40eb-a500-878d670dcc27'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:47.277,Pass,
,,,,,,,,,,,,,,1.356995,,,,,,,,,,,,,f28feeae-6360-464f-8245-e2f4e3e3b270,1830,,"[98.7, 67.4]",3825829,41,,,,,0.2676163,,Right Foot,,,,"[111.1, 70.8]",,Ground Pass,12.857682,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,110,Athletic Club,215,['773b6b4b-2dc0-4fc9-b5e8-f7408c037b45'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:51.143,Pass,
,,,,,,,,,,,,,,3.495767,,,,,,,,,,,,,7cbbbb5d-824e-426a-b073-0bccdc698233,1833,,"[111.1, 70.8]",3825829,41,,,,,-1.629899,,Right Foot,True,,,"[108.1, 20.1]",,High Pass,50.78868,Incomplete,,,,,True,,,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,110,Athletic Club,215,['9b47672c-43d7-48b5-befc-ab5f02dad627'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:52.587,Pass,
,,,,,,,,,,,,,,1.934377,,,,,,,,,,,,,74a0b26b-4e61-4800-97ce-f0e3259296f2,1840,,"[9.3, 40.7]",3825829,42,,,,,-1.1173823,,Keeper Arm,,,,"[22.7, 13.2]",,Low Pass,30.591011,,,José Ignacio Martínez García,11298.0,,,,,,1,From Keeper,Juan Carlos Martín Corral,24255.0,Goalkeeper,112,Rayo Vallecano,360,['78190e66-c5d2-4de0-9ec9-403031015bba'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:08.295,Pass,
,,,,,,,,,,,,,,0.981233,,,,,,,,,,,,,9a0553f5-0991-40ad-a05b-50228dec8151,1843,,"[28.0, 10.7]",3825829,42,,,,,1.9747144,,Left Foot,,,,"[22.7, 23.1]",,Ground Pass,13.485177,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,113,Rayo Vallecano,360,['56a15cac-b2aa-4e04-86c6-f16dedc1d139'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:12.496,Pass,
,,,,,,,,,,,,,,1.841464,,,,,,,,,,,,,6cc16032-f2fb-4e5d-a547-6051c664c6a4,1846,,"[22.7, 23.1]",3825829,42,,,,,1.6440594,,Right Foot,,,,"[20.3, 55.8]",,High Pass,32.787956,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,114,Rayo Vallecano,360,['012b38fb-c76a-4046-b509-3a2ee5788cbd'],15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:15.420,Pass,
,,,,,,,,,,,,,,2.759405,,,,,,,,,,,,,cec1457c-38c7-4922-8af2-234517a90b66,1849,,"[20.3, 55.8]",3825829,42,,,,,0.31012318,,Right Foot,,,,"[46.2, 64.1]",,High Pass,27.197426,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,115,Rayo Vallecano,360,"['bd850d1e-d48d-406f-9ca0-656bbde3d91a', 'bdf9ed97-ae89-4859-98fb-12337afc2f60']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:18.155,Pass,
,,,,,,,,,,,,,,0.763527,,,,,,,,,,,,,f2ec22f4-000d-4d37-96b4-755c8bdb1265,1857,,"[77.6, 17.9]",3825829,42,,,,,-1.1071488,,Right Foot,,,,"[78.3, 16.5]",,Ground Pass,1.5652475,,,Markel Susaeta Laskurain,6390.0,,,,,Free Kick,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,116,Athletic Club,215,['be70fb04-ac39-45b5-a05e-d5e42fb0949c'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:47.112,Pass,
,,,,,,,,,,,,,,2.460911,,,,,,,,,,,,,87b10425-816c-4de3-a994-5f7ae365c2f4,1860,,"[78.3, 16.5]",3825829,42,,,,,0.92572844,,Right Foot,,,,"[109.0, 57.3]",,High Pass,51.060062,Incomplete,,Óscar de Marcos Arana,6649.0,,True,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,116,Athletic Club,215,"['2f61fb76-665c-4492-945b-ef5eb4a1c7ce', '906b1dbc-661d-4ea2-8717-1e954ea8e568']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:49.391,Pass,
,,,,,,,,,True,,,,,3.11281,,,,,,,,,,,,,2f61fb76-665c-4492-945b-ef5eb4a1c7ce,1862,,"[11.1, 22.8]",3825829,42,,,,,-0.90675014,,Head,,,,"[21.9, 9.0]",,High Pass,17.523699,,,Pablo Hernández Domínguez,4711.0,,,,,Interception,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,117,Rayo Vallecano,360,"['87b10425-816c-4de3-a994-5f7ae365c2f4', '8bd7fbd1-69f6-430b-bcb9-4297f0a3ef56']",51,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:51.852,Pass,
,,,,,,,,,,,,,,2.047588,,,,,,,,,,,,,7a94c780-f92f-4ec4-b302-d2e63690e3d2,1865,,"[21.9, 9.0]",3825829,42,,,,,-0.019883743,,Left Foot,,,,"[57.1, 8.3]",,Ground Pass,35.20696,,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,117,Rayo Vallecano,360,['4497193e-ad45-4695-bc57-cec21fffc9b0'],56,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:42:56.127,Pass,
,,,,,,,,,,,,,,1.087835,,,,,,,,,,,,,d259063b-efda-433f-bb44-c7adb2623018,1871,,"[52.1, 4.9]",3825829,43,,,,,2.492597,,Right Foot,,,,"[49.2, 7.1]",,Ground Pass,3.640055,,,Pablo Hernández Domínguez,4711.0,,,,,Free Kick,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,118,Rayo Vallecano,360,['6eb2d6b8-fbb9-48c4-821b-b86f94533005'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:12.037,Pass,
,,,,,,,,,,,,,,0.615201,,,,,,,,,,,,,2f1f31d8-1f80-403d-ace5-e9f2f075571a,1874,,"[49.2, 7.1]",3825829,43,,,,,-0.09347678,,Right Foot,,,,"[52.4, 6.8]",,Ground Pass,3.2140317,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,118,Rayo Vallecano,360,['736b4c5c-3b3d-4b99-a127-b334480fa8aa'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:13.786,Pass,
,,,,,,,,,,,,,,0.990718,,,,,,,,,,,,,9192b8c5-2520-41e8-988d-0e571a6aafd0,1877,,"[63.7, 7.9]",3825829,43,,,,,-0.10362746,,Right Foot,,,,"[76.2, 6.6]",,Ground Pass,12.567418,,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,118,Rayo Vallecano,360,['b4cd0496-d9ca-4698-a83e-5b83adee70d3'],15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:15.856,Pass,
,,,,,,,,,,,,,,0.994677,,,,,,,,,,,,,d9e01f5f-0fa4-4847-b406-b58366e5b2a9,1880,,"[76.2, 6.6]",3825829,43,,,,,1.1036152,,Right Foot,,,,"[81.9, 17.9]",,Ground Pass,12.656223,,,José Ignacio Martínez García,11298.0,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,118,Rayo Vallecano,360,['1b04634d-6f2c-4ea4-b7d2-6eb439184f5b'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:17.252,Pass,
,,,,,,,,,,,,,,1.278857,,,,,,,,,,,,,6204a12c-5646-4431-a281-c092068cb1b3,1883,,"[81.9, 17.9]",3825829,43,,,,,-0.79885024,,Left Foot,,,,"[92.9, 6.6]",,Ground Pass,15.769908,,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,118,Rayo Vallecano,360,['6bd7b9ec-1713-4a67-816e-e6fbbbd6732d'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:19.221,Pass,
,,,,,,,,,,,,,,1.118021,,,,,,,,,,,,,a2bd7eec-37b6-491b-ada2-85bdd1096897,1887,,"[107.0, 7.1]",3825829,43,,,,,2.4744804,,Right Foot,,,,"[87.7, 22.3]",,Ground Pass,24.566847,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,118,Rayo Vallecano,360,"['b2e589ed-1b25-43a0-b1f8-4a3566a06c4d', 'd1c8bf14-7ba5-4e34-a65e-6befb149724e']",21,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:21.700,Pass,True
,,,,,,,,,,,,,,2.650582,,,,,,,,,,,,,20404bf4-df64-4912-be03-d91be0d76b32,1890,,"[80.1, 17.4]",3825829,43,,,,,2.224879,,Right Foot,,,,"[57.1, 47.4]",,Ground Pass,37.802116,,,José Ángel Crespo Rincón,18404.0,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,118,Rayo Vallecano,360,['1992884a-005b-46f7-8074-ae91636eccc8'],23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:23.989,Pass,
,,,,,,,,,,,,,,4.499905,,,,,,,,,,,,,8ddcaf3d-26ca-4a8c-9fa5-90d95fa2b8e8,1893,,"[57.1, 47.4]",3825829,43,,,,,-0.5720465,,Right Foot,,,,"[114.1, 10.7]",,High Pass,67.79299,,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Free Kick,José Ángel Crespo Rincón,18404.0,Left Center Back,118,Rayo Vallecano,360,['ce89fb0a-2932-4223-826e-1caab69af072'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:27.474,Pass,
,,,,,,,,,,,,,,0.981468,,,,,,,,,,,,,73ba589e-9006-41cf-bc10-d26bf0c9fba0,1900,,"[114.1, 10.7]",3825829,43,,,,,1.5371013,,Right Foot,True,,,"[115.0, 37.4]",,High Pass,26.715164,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,118,Rayo Vallecano,360,"['7fdfc61e-9b5d-435a-ae6a-691b39c7c1c4', '84ce16e7-64a3-4abe-8dc7-c3deb414c19e', 'b594769c-24ca-48bf-970d-8776807e611c']",33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:33.880,Pass,True
,,,,,,,,,,,,,,2.937449,,,,,,,,,,,,,72edb685-3403-4ce6-9a1a-574113f2b294,1909,,"[27.9, 63.0]",3825829,43,,,,,0.47359753,,Right Foot,,,,"[59.9, 79.4]",,Ground Pass,35.957752,Out,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Free Kick,Mikel Rico Moreno,6656.0,Left Defensive Midfield,118,Rayo Vallecano,360,['a9fa31ea-940d-4c8b-b182-6b1bb9e449ba'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:39.152,Pass,
,,,,,,,,,,,,,,1.195549,,,,,,,,,,,,,2bb9aefb-5218-4d4c-bd52-6d19c1ce2c43,1911,,"[66.3, 0.1]",3825829,44,,,,,0.49394137,,,,,,"[81.9, 8.5]",,Low Pass,17.717787,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,119,Rayo Vallecano,360,['ba721d68-5cd5-4320-8a53-c726dbfea169'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:02.083,Pass,
,,,,,,,,,,,,,,1.212612,,,,,,,,,,,,,fc490d5e-0934-43aa-bfcc-3eedbde6a8f2,1921,,"[52.0, 74.3]",3825829,44,,,,,-0.30413124,,Right Foot,,,,"[65.7, 70.0]",,Ground Pass,14.35897,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,119,Rayo Vallecano,360,"['15ef2b95-098f-42b0-baba-e12f6d5a121e', 'f327932c-0e87-463f-8753-b0d07cebef7a']",6,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:06.651,Pass,
,,,,,,,,,True,,,,,0.733059,,,,,,,,,,,,,f327932c-0e87-463f-8753-b0d07cebef7a,1923,,"[54.4, 10.1]",3825829,44,,,,,-0.047583103,,Left Foot,,,,"[64.9, 9.6]",,Ground Pass,10.511898,,,Pablo Hernández Domínguez,4711.0,,,,,Interception,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,119,Rayo Vallecano,360,"['5cce64aa-5df0-4b9e-bed1-4d93f474b868', 'fc490d5e-0934-43aa-bfcc-3eedbde6a8f2']",7,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:07.864,Pass,
,,,,,,,,,,,,,,0.625936,,,,,,,,,,,,,910f7a2d-9af5-459c-ba28-725c99224010,1926,,"[69.8, 8.0]",3825829,44,,,,,0.023805026,,Left Foot,,,,"[82.4, 8.3]",,Low Pass,12.603571,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Midfield,119,Rayo Vallecano,360,"['6df5ad55-b8c1-4fb4-9e3b-2e33729d1415', 'b100efbf-ef8b-470a-b107-66d5e272a443']",11,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:11.213,Pass,
,,,,,,,,,,,,,,1.858851,,,,,,,,,,,,,b100efbf-ef8b-470a-b107-66d5e272a443,1928,,"[37.7, 71.8]",3825829,44,,,,,-0.2190825,,Right Foot,,,,"[63.3, 66.1]",,High Pass,26.226894,Incomplete,,Iker Muniain Goñi,6842.0,,,,,Recovery,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,119,Rayo Vallecano,360,"['910f7a2d-9af5-459c-ba28-725c99224010', '94a030ef-8a85-4989-8b9d-6a9cccf3f55c', 'aeacbbb9-2c8c-49d2-9ed5-53d4deff820b']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:11.839,Pass,
,,,,,,,,,,,,,,1.665308,,,,,,,,,,,,,94a030ef-8a85-4989-8b9d-6a9cccf3f55c,1930,,"[56.8, 14.0]",3825829,44,,,,,0.28511775,,Head,,,,"[68.4, 17.4]",,High Pass,12.088011,Unknown,,,,,,,,Recovery,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,119,Rayo Vallecano,360,['b100efbf-ef8b-470a-b107-66d5e272a443'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:13.698,Pass,
,,,,,,,,,,,,,,1.875514,,,,,,,,,,,,,caa7fa75-7304-4bfd-a34f-5a3e573825e8,1933,,"[51.7, 62.7]",3825829,44,,,,,0.5146474,,Left Foot,,,,"[68.5, 72.2]",,Ground Pass,19.3,,,Óscar de Marcos Arana,6649.0,,,,,Free Kick,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,120,Athletic Club,215,['b7d40550-9023-4942-896c-0495ab055850'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:33.864,Pass,
,,,,,,,,,,,,,,0.623878,,,,,,,,,,,,,86a34d40-2eab-46d1-8ebf-a561d4230e9b,1937,,"[68.5, 72.2]",3825829,44,,,,,-0.8732543,,Right Foot,,,,"[77.3, 61.7]",,Ground Pass,13.7,,,Iker Muniain Goñi,6842.0,,,,,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,120,Athletic Club,215,"['3b9a7aea-5edb-42c0-8adb-c7e1c09beb79', '586a9fdb-9eec-4b6f-9e8b-b4b4a487ead0']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:35.870,Pass,True
,,,,,,,,,,,,,,1.475052,,,,,,,,,,,,,4e4dfa0a-7eb3-470e-9bec-e006c2e84309,1943,,"[36.8, 12.9]",3825829,44,,,,,0.3359676,,Right Foot,,,,"[43.1, 15.1]",,Ground Pass,6.6730804,,,José Raúl Baena Urdiales,26607.0,,,,,Recovery,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,120,Athletic Club,215,['f7b1ec69-c1de-461c-95f3-321f21a63f1c'],38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:38.533,Pass,
,,,,,,,,,,,,,,5.507719,,,,,,,,,,,,,b6282702-8b67-49e9-9c31-2ddecec50f4a,1946,,"[43.1, 15.1]",3825829,44,,,,,-0.15191494,,Right Foot,,,,"[104.5, 5.7]",,High Pass,62.115376,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,From Free Kick,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,120,Athletic Club,215,"['75ffb5e0-452d-40bf-81a4-4c2b12579735', 'e4131723-7e2d-47a7-9c71-8363eff81ff2']",40,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:40.522,Pass,
,,,,,,,,,,,,,,2.987148,,,,,,,,,,,,,fe148718-06c9-4d9d-9f5f-c5b949816d10,1950,,"[15.6, 72.2]",3825829,44,,,,,-1.3942311,,Right Foot,,,,"[24.2, 24.0]",,Ground Pass,48.96121,,,Xabier Etxeita Gorritxategi,6788.0,,True,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,120,Athletic Club,215,['61df9f51-c90e-4eeb-88df-2869b7f2a7e9'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:47.842,Pass,
,,,,,,,,,,,,,,1.631238,,,,,,,,,,,,,0892aa16-ba64-4200-8b63-0d60088d770b,1953,,"[24.2, 24.0]",3825829,44,,,,,1.5954392,,Left Foot,,,,"[23.5, 52.4]",,Ground Pass,28.408625,,,Ander Iturraspe Derteano,6388.0,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,120,Athletic Club,215,['c04ecd82-8b69-4518-8a24-ae7826838276'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:51.513,Pass,
,,,,,,,,,,,,,,1.32907,,,,,,,,,,,,,589f1e87-860a-40dd-ba47-ec8eb263c5b4,1957,,"[24.4, 51.6]",3825829,44,,,,,1.0386287,,Right Foot,,,,"[36.0, 71.3]",,Ground Pass,22.86154,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,120,Athletic Club,215,"['bcc3b312-b478-40fb-bb26-fdae79d0464e', 'e21688f4-cb3a-4e2e-9a20-34265f1f3161']",54,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:54.710,Pass,True
,,,,,,,,,,,,,,0.155553,,,,,,,,,,,,,986ed7d1-8d83-42f6-848d-7b8932bd4bd6,1961,,"[36.0, 71.3]",3825829,44,,,,,-0.9179497,,Right Foot,,,,"[37.3, 69.6]",,Low Pass,2.1400936,Incomplete,,,,,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,120,Athletic Club,215,"['0b97fe05-01e3-4213-b025-98b5918f4739', 'caec260d-4315-4977-b9da-62696b687c66']",57,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:57.033,Pass,True
