50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35123760-0574-4347-97be-fc894e6e96aa,2012,,"[8.8, 43.5]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Lizoáin Cruz,7905.0,Goalkeeper,142,Las Palmas,208,['2a50bb03-45e0-49a4-9652-212975cf38a5'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:21.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e21cb75-29fa-417a-897f-beb5ea6ac4c3,2015,,"[20.4, 37.8]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,142,Las Palmas,208,['4503bf11-6ffd-4aaf-8f09-0713c130429a'],24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:24.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0359405-8a52-42ba-9b63-b40e7cdb822a,2018,,"[37.9, 54.2]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,142,Las Palmas,208,['25e5a57b-e8d0-447d-b1d8-eab009e6ea20'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:27.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab73eb7-bfd7-4e7b-8d62-7e0dc34b8e3d,2021,,"[56.7, 62.1]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Center Defensive Midfield,142,Las Palmas,208,['cf0e49f1-ef5c-4492-b258-b8ae33c60e71'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:30.404,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a3975a-996b-4192-b8bd-d4688d1abe41,2027,,"[82.7, 65.7]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,143,Las Palmas,208,['cb6dd61f-5170-4339-bcb3-d55c583b617d'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:46.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7f97b5-8962-4d01-9954-5ab1832cfbb5,2029,,"[12.2, 35.2]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,144,Rayo Vallecano,360,['e3d25f5d-a01e-4bcb-8dc0-08e06a017c76'],48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:48.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b95bd1c0-7b4c-4343-aec7-9e60e4e0cb88,2034,,"[63.8, 70.6]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Right Wing,144,Rayo Vallecano,360,"['53a6f09f-cf50-478f-9707-ba4f132f2203', '5749c52d-8717-4165-a002-3e4770ae3793']",54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:54.108,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71162951-1ffd-4f80-8125-a1f4e00312c4,2038,,"[65.6, 67.1]",3825597,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Right Back,144,Rayo Vallecano,360,['480f6a38-0225-459a-9243-c13bfe48c6ec'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:17:58.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ff28bbd-ae18-48ac-924e-af32ad659d97,2041,,"[100.6, 30.5]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,144,Rayo Vallecano,360,['28cf0b81-3911-4e26-9765-a757c63bf9a4'],2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:02.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381c7587-c240-402a-b51e-37e3c47cd171,2046,,"[25.0, 39.3]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aythami Artiles Oliva,8440.0,Center Back,146,Las Palmas,208,['b1a2a865-621b-48e3-b91c-01ab58716357'],6,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:06.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f20ae8-d5d3-4ea5-8b47-c89fc369566e,2048,,"[38.6, 58.7]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,147,Las Palmas,208,['01119d5c-7e63-41e1-8c1d-3cb276b55ca7'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:10.672,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b358083f-c204-4b69-a1d1-feb064770e31,2051,,"[76.2, 75.5]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Center Defensive Midfield,148,Las Palmas,208,['f4cf539a-3e2b-489f-977d-1a8a113852dc'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:14.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b216e2cb-d5bc-410a-94e2-116374cbf09d,2056,,"[55.4, 3.8]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,149,Rayo Vallecano,360,['4b69a854-09f5-4914-9496-555a64345f0d'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:19.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63901a1c-14b9-4ef9-b40c-9733e10e709a,2059,,"[62.9, 0.6]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Left Wing,149,Rayo Vallecano,360,['07835c78-b466-469b-9db7-72ed48009fcb'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:21.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ead451-a937-4431-9477-f22329b4eae9,2062,,"[54.3, 12.4]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,149,Rayo Vallecano,360,['3071ccf8-b14b-490b-ad03-014526b0d664'],23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:23.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f3a0cb-eb22-43fc-8f6e-eaccfe956786,2065,,"[69.6, 13.9]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,149,Rayo Vallecano,360,['1b465cfe-bb3d-4ab1-ba3c-e5a60575c515'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:26.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8455cd33-7fd6-4104-a87f-e719aed5144c,2068,,"[49.0, 5.6]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,149,Rayo Vallecano,360,['464890eb-8ef7-4906-9f55-3a4163ced71f'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:29.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8151bad-21c0-4609-be76-376b9e54f446,2071,,"[46.1, 17.0]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,149,Rayo Vallecano,360,['05f0aed3-615b-4a2e-af17-b593d26b698c'],33,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:33.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,056840d9-d4e5-47fe-8a4e-333c0ea48469,2075,,"[34.8, 26.8]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Amaya Carazo,27144.0,Left Center Back,149,Rayo Vallecano,360,['7f14c22c-6a8c-40c2-8c9b-c1d512728ffb'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:34.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8c873a-cac7-4531-954f-82e979589ea7,2079,,"[11.8, 45.2]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,149,Rayo Vallecano,360,['951ce64d-8029-49d9-a69b-c006e0e76e04'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:18:39.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d8639d-a85b-44c1-a23f-e8036989fee3,2085,,"[30.6, 36.4]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,150,Las Palmas,208,['2085738c-fb27-45bc-a30c-1d10acfeb087'],50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:50.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0881fcff-3020-40c3-9904-e4eb0a72f243,2087,,"[62.5, 5.7]",3825597,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Forward,150,Las Palmas,208,['2015a9e6-5222-4b50-be5e-960087b3e81f'],53,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:53.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff246052-9ae4-4b9e-9b05-85cdadae062b,2094,,"[76.0, 74.6]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Right Wing,151,Rayo Vallecano,360,"['1531e1b8-e2a4-4f42-a893-37787eb03500', '1b6c4d5f-590b-48f4-9a9b-a1173c3367c6']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:13.418,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb0df475-aa7a-4eaf-88d9-9d668000f082,2098,,"[63.4, 4.1]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Right Center Forward,152,Las Palmas,208,['0a171288-d863-4142-a22a-6c388ccb5da9'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:23.093,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f48347-507e-4dd3-81fb-eb23815dbe7d,2101,,"[72.0, 5.5]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,152,Las Palmas,208,['369541fa-9edf-4383-865a-643e32f2a412'],24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:24.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965b5ebf-0145-43ee-9ec0-6f7288d9981b,2104,,"[19.5, 28.1]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,152,Las Palmas,208,['a3d75ae1-7ab6-4e7f-902a-e6364fad93df'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:30.112,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11a638f8-76ff-46b3-a028-2ea6b5e82b9e,2106,,"[27.7, 0.9]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,152,Las Palmas,208,['4aae8185-3bc1-4a87-a539-1b1b70e506e1'],32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:32.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad5ff1b-7475-4480-aa61-dd20cb1a5a5a,2108,,"[95.3, 67.3]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,153,Rayo Vallecano,360,['72ca3704-1fd6-4ccf-ace4-6d7b64d32965'],59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:59.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e831a0cd-361c-4dff-afaf-7bac8e77fae0,2111,,"[92.4, 77.7]",3825597,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Martínez García,11298.0,Right Back,153,Rayo Vallecano,360,['daeb39e2-a906-4bf2-a7b7-d2bde94a7546'],59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:19:59.755,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f5f54e-87fa-4024-8ea5-98c493b75918,2114,,"[95.3, 73.2]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,153,Rayo Vallecano,360,['c2fcd1e3-2bec-4990-a85c-1a20c36dd25b'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:20:00.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71762e71-2cd9-4a44-b17f-13ede7f83a0e,2120,,"[43.9, 14.6]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Center Back,153,Rayo Vallecano,360,['bedc3248-22e2-4e3d-8813-2956102245af'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:04.361,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18b228f3-8cb0-469c-bfa3-b9e1aa4e7fce,2123,,"[55.2, 3.7]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,153,Rayo Vallecano,360,['17f49144-5ed6-4582-a84c-8cdda0a46f07'],5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:05.937,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b54aa99-7fd7-4982-b8f2-dfabe6875488,2127,,"[62.4, 4.3]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Center Forward,154,Las Palmas,208,['aeee8dd9-365f-48dd-88cc-7e19e8a7fa09'],20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:20.036,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84d18d7a-74a0-4b68-a68e-c99d8ed81045,2134,,"[57.4, 5.7]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,154,Las Palmas,208,['3817ca59-2982-403c-b9d4-b2e636128dcd'],22,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:22.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be86f3e5-b263-4264-ae15-b7aabb771f51,2138,,"[54.9, 13.0]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,155,Las Palmas,208,['fb34ce52-a258-4388-b14b-0035d56698e3'],37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:37.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9655385f-f121-4377-859c-92aab6f9c490,2141,,"[43.6, 43.7]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,155,Las Palmas,208,['95f23611-6bbf-432d-bba0-bd68c1ba0b00'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:40.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc0472b3-1c6d-477d-80f7-91e1d33830de,2144,,"[55.0, 51.8]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,155,Las Palmas,208,['28cec24f-a880-4684-9bfe-615743c67d75'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:42.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a374117-ef7f-4363-bf10-75e4b34fa6b1,2147,,"[99.9, 68.8]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Back,155,Las Palmas,208,['29bee3a1-3f3b-4ea4-91c9-7b98da125581'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:45.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f4b64bf-b4ca-4df3-970c-90e4521e185c,2150,,"[112.8, 61.1]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nabil El Zhar,6608.0,Right Wing,155,Las Palmas,208,['33794c26-5847-4519-b055-0d44d5b76de2'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:47.743,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88bd6a04-032f-4f4a-ad44-fca2b69f3e02,2153,,"[103.0, 80.0]",3825597,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Back,155,Las Palmas,208,['3d606755-94ff-4def-9332-59c66fd7c478'],51,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:51.532,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9625b30b-f096-4ff5-be4f-2ff62934bc07,2155,,"[43.5, 1.4]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,156,Rayo Vallecano,360,['edad6161-8f36-474c-b08f-ea3d8491bc74'],8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:08.244,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38efeba4-d4be-4ca0-9b70-f31186e3aec0,2158,,"[88.6, 69.2]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil El Zhar,6608.0,Right Wing,156,Rayo Vallecano,360,['5eddc633-cf71-4037-9425-b79c5d11f14e'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:09.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f358c55-e2c6-4feb-b8d2-6d68b0d0413f,2161,,"[33.8, 1.8]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Left Wing,156,Rayo Vallecano,360,"['16810461-f19a-4796-ae41-7c09b845d96d', '7e156b3a-abc4-45b7-b485-e0d83ac9a29c']",10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:10.788,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaa2c5fc-4215-4012-947d-28e27a90a404,2165,,"[55.6, 52.4]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,157,Las Palmas,208,['84ade857-50fd-4ba4-b03f-be9c9b947304'],13,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:13.905,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e624ada-45bb-41cf-9811-4a67533303f9,2172,,"[67.0, 52.7]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,157,Las Palmas,208,['825c6a88-e0b8-4d64-9cbf-54a74c919b9b'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:18.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e43b50dd-7abe-44b3-a7bc-36aac9035dd2,2176,,"[63.6, 55.1]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,157,Las Palmas,208,['a409d33d-1ba3-4c54-9056-8f92e3770994'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:21.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e7ce51-0836-4a48-b67c-0452e457b210,2179,,"[58.7, 44.0]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Left Center Midfield,157,Las Palmas,208,['f7431cf6-808d-40b0-9943-e97133cea780'],24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:24.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6659ddd3-18c9-4d27-add1-f33b71206e2b,2181,,"[53.2, 51.2]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,157,Las Palmas,208,['72b6534e-5e07-4e6a-a234-a532a5b3591e'],25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:25.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7b97c5-1882-456b-9323-b17194c31de4,2185,,"[43.4, 72.1]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,157,Las Palmas,208,['c54d79b1-1910-4d85-a826-d5b31cd80de0'],28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:28.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b18f4772-f3ca-4e5b-941f-6906488c1f16,2188,,"[57.2, 60.7]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Defensive Midfield,157,Las Palmas,208,['9a48311b-0ad9-4cab-87aa-e2174eaa588f'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:31.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8babadf-8410-424a-bba4-82713dfa2802,2190,,"[44.1, 58.4]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,157,Las Palmas,208,['83f4a51b-af45-4196-b2b9-214bff0faede'],32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:32.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c074dcb9-ccd0-4806-9369-1ddf6bfe7122,2193,,"[91.5, 73.0]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,157,Las Palmas,208,['08bb7556-2352-47cd-8c90-d71dcd700ec3'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:38.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29e58794-59b7-4776-8299-7b2761357ce3,2196,,"[99.2, 53.0]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,157,Las Palmas,208,['a7f09053-166f-47d1-81ab-e5d3f8efdd4d'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:42.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381499e1-ba43-47e0-9b7b-7b593dcd9e49,2202,,"[84.6, 8.3]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Left Center Midfield,158,Las Palmas,208,['8c68b386-ea65-47a4-9939-5e3e8e09d890'],54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:54.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e192455a-d49a-4519-b52f-ba01f656c8ec,2207,,"[88.2, 30.2]",3825597,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Center Forward,158,Las Palmas,208,"['23aef8ba-ef96-4ed1-a0a7-f5efcab2d97c', '3761bf4c-e784-4a0b-ad60-9e025535503f']",56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:56.622,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95dea113-ae69-46e7-9e41-e4e1708f70cc,2210,,"[82.6, 48.4]",3825597,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,158,Las Palmas,208,['382f9b55-2cfb-4c02-89a9-4195ff726bf5'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:00.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df2b160a-7904-4f9e-a066-542f7d4a764d,2213,,"[76.2, 70.2]",3825597,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,158,Las Palmas,208,['7c8f6dcd-a508-4be2-9a9b-653af33410fa'],3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:03.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98318c60-4639-4dfc-8b7b-de5419448f45,2217,,"[108.6, 77.9]",3825597,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil El Zhar,6608.0,Right Wing,158,Las Palmas,208,"['4d610fd6-c7b3-4495-b76b-34f0d4501000', 'ee12561a-3313-4921-97f5-28aafaaba2aa']",7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:07.582,Ball Receipt*,True
