ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2247f90-3908-4553-a6c1-61a1907fbcdd,2816,,,"[84.7, 47.1]",3825860,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro López Muñoz,6787.0,Right Back,142,Levante UD,221,['f1be68a9-596f-4e79-b327-21e11be9d5d6'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:22:59.427,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,26fe7a02-4708-4b86-a694-ffe0a35a2a16,2819,,,"[105.7, 8.5]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Left Wing,142,Levante UD,221,['a13f7035-6682-4e5d-b3b1-150ca2841db2'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:23:03.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8d0f739-8496-40d4-a723-120baa0ce52e,2821,,,"[38.3, 70.2]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,142,Levante UD,221,['376aebbc-aeba-4464-8372-d121fc4ff4a2'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:04.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,268ba9e7-c31a-4ff7-98b4-d1a9d19704ae,2825,,,"[46.1, 13.0]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,143,Levante UD,221,['3e483812-4592-4d59-926f-e5038be3bf0d'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:23:23.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f818902e-1f29-4795-8a65-1c833ecb32a3,2827,,,"[36.6, 62.1]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carl Medjani,27656.0,Right Center Back,143,Levante UD,221,['53801e3e-3621-47bb-977c-c70fda04b821'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:23:28.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35a161ac-921e-4c2f-85b9-12492ce26fe1,2830,,,"[71.1, 67.7]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,143,Levante UD,221,['46d11480-94b8-40ba-bd58-f939cfcbd862'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:23:34.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03487f89-7ce4-46a0-9d65-c902f7d0a0f3,2832,,,"[66.0, 64.2]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén García Santos,23943.0,Right Wing,143,Levante UD,221,['6cfebe3e-a377-4865-8ce7-90f8ba7ee7e1'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:23:34.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcc5a688-7605-4523-abc7-b66fff886f0f,2835,,,"[62.5, 53.3]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,143,Levante UD,221,['9e05f7d6-212a-4dcc-9db5-f13362c0cd2d'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:23:36.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34007f54-30b7-453e-acdd-cfc06000abdf,2838,,,"[66.7, 13.2]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco García García,26023.0,Left Back,143,Levante UD,221,['b0e2de9d-ec53-43a5-ad53-a69cfd746fbe'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:23:41.321,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cde1231-11cf-4ff0-bc3a-1e2b40e526d2,2841,,,"[104.1, 20.7]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,143,Levante UD,221,['6f45839d-bb1e-493a-a4bb-03bc756a19e9'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:23:44.983,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7696dfa5-ced1-4c47-aae3-7de39079c472,2845,,,"[20.0, 78.2]",3825860,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,143,Levante UD,221,['00f7d6c6-9ce0-4d85-93c7-deb029efb1a9'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:48.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cedb4bdc-87ff-40ee-869c-b373cbd9abd8,2848,,,"[115.4, 9.2]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,144,Levante UD,221,['b7b8ea92-221e-476f-9751-4e812eea5f96'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:24:13.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7a244d-2de3-4c43-92cb-fd7311f59492,2850,,,"[113.2, 46.9]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén García Santos,23943.0,Right Wing,144,Levante UD,221,['5a0255d4-2cd1-4a4a-aee8-4a296940c3d4'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:24:16.718,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c5f5d72-5223-4f89-8760-b435156ef27d,2852,,,"[113.2, 40.3]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,144,Levante UD,221,['e8096faf-643d-4bd6-8129-361df9ce73fe'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:24:18.277,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,21289674-b3d6-474e-a095-4c25e9258cc4,2856,,,"[45.9, 2.8]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,144,Levante UD,221,['b40bc798-a245-48ae-a418-8ed3d6738fd0'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:27.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98d8a3c4-92c0-4bb3-9e2d-95eb9e39748c,2858,,,"[56.9, 67.9]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simão Mate,27122.0,Right Defensive Midfield,145,Levante UD,221,['84693649-8935-4cf9-addf-c060a2302b0c'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:24:36.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0762c4ba-8553-45e8-b6b7-eb3ce90481e5,2862,,,"[69.8, 75.3]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén García Santos,23943.0,Right Wing,145,Levante UD,221,"['02dfdbd6-b9ed-455b-863f-fffd4451328b', '2955ee8d-b903-4493-8320-a0245a96a014']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:24:39.049,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,818b8264-85a3-4ddf-b5bf-816778814b18,2864,,,"[62.7, 65.5]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,145,Levante UD,221,['3cc7b9b5-6e84-4afc-8fd1-9f8ce00287f1'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:24:39.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92693498-a23d-4ad2-905a-d2cad36f77f2,2869,,,"[57.2, 42.7]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,145,Levante UD,221,"['3dacdc50-ad2c-40ff-bd53-5721c19da28f', '7a7e7bbc-c7bd-4fd9-81d1-73351c0e1ac0']",42,,,,,,,,,,,,,,,,,Levante UD,221,00:24:42.272,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f308b91c-3254-4eac-98f5-5f2cea5e7164,2871,,,"[43.6, 41.9]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,145,Levante UD,221,['d6a4aec1-baff-48a4-af5a-fe07f590eae2'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:24:43.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,864b2a0b-d8dc-4e94-9cdf-3ebc52d01f69,2875,,,"[54.9, 75.3]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro López Muñoz,6787.0,Right Back,145,Levante UD,221,['98bb0f65-0de2-414d-8004-3a1bf5800b75'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:24:48.912,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee67f2d-9d4a-4116-ac66-ef914f33f407,2878,,,"[64.0, 77.9]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén García Santos,23943.0,Right Wing,145,Levante UD,221,['b541b2b8-7db5-4af0-9125-7a01edcc3f63'],50,,,,,,,,,,,,,,,,,Levante UD,221,00:24:50.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a83e1b-7d0d-4fab-a4c0-96f37074d75c,2881,,,"[31.7, 76.1]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carl Medjani,27656.0,Right Center Back,146,Levante UD,221,['d2fc65e8-9852-47af-964c-bc48b41775f6'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:25:00.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d61a13-9e03-4119-99d9-65ed06ecd30e,2884,,,"[12.7, 47.3]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Mariño Villar,23843.0,Goalkeeper,146,Levante UD,221,['f95fa2d2-c1ef-403a-b1d1-5f5fab38d2c3'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:25:02.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02125f51-6280-496d-9efe-bf163c011257,2887,,,"[25.2, 37.8]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,146,Levante UD,221,['72003cb3-4d73-43f6-804f-f15058390fe2'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:25:04.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a63b0a94-e7c6-4481-9d0f-c0b51e862312,2891,,,"[7.6, 44.0]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Mariño Villar,23843.0,Goalkeeper,146,Levante UD,221,"['388bfb2e-9f29-422a-879a-81b832bcd538', 'f37e7855-7f10-43a4-920b-3987cb9ed868']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:25:07.501,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32b9bc4c-e898-4786-b9c3-06da3d402ff7,2894,,,"[59.8, 50.0]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,146,Levante UD,221,['ebdfb13e-cc8c-4353-bcb1-9eb310d4d836'],11,,,,,,,,,,,,,,,,,Levante UD,221,00:25:11.330,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c5103e-cfde-42d9-a802-35364b10e3be,2897,,,"[72.0, 41.7]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,146,Levante UD,221,['158a2f1c-f937-4b20-9c8c-be97066cdf65'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:25:13.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,130ac5a5-e88d-444a-9bca-56374a541a42,2899,,,"[11.6, 43.7]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Oblak,6378.0,Goalkeeper,147,Atlético Madrid,212,['e4065ca2-091f-42f1-8cd2-945eea9b409c'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:16.389,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ccb72ed-c87b-4dd5-aaaf-e67d828ee66f,2901,,,"[62.1, 61.6]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,147,Atlético Madrid,212,['feb8aace-8bd7-4d11-a213-a6966e9f60db'],20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:20.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e589137e-cb14-42ce-b829-43c7044fc613,2904,,,"[45.0, 67.3]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,147,Atlético Madrid,212,['8dc14456-ab77-4de5-ad3b-d93267d5e495'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:24.001,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7157b10-83dc-4253-a132-44c9e5c3b6a5,2910,,,"[81.1, 18.3]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Center Forward,147,Atlético Madrid,212,['9448c10f-d0c2-4e5d-9e94-7b43a2a23963'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:25:32.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882bdfe-07fb-480a-b715-e84aa1948212,2912,,,"[26.9, 51.6]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,147,Atlético Madrid,212,['14106e05-1708-4762-92ee-a1886fa8e1c3'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:33.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e69873d-f998-4e24-a35c-e0b614b0d433,2917,,,"[51.9, 6.5]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,147,Atlético Madrid,212,['b742e872-f26d-414a-8690-5b2ca91b44ed'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:25:39.867,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,470de540-c89d-4492-9a8b-46617ba535aa,2922,,,"[115.2, 14.3]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Wing,147,Atlético Madrid,212,['73cd6905-39c7-46bb-8717-0977c124e8e8'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:25:47.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,551d93a9-b269-498d-90a3-308ec4b23d01,2926,,,"[18.4, 73.2]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,147,Atlético Madrid,212,['b22b13ec-7082-4658-8af6-b262aeb8ddc5'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:50.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7ccb6d8-7302-4e9c-b436-799124be208d,2929,,,"[24.3, 63.7]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,147,Atlético Madrid,212,['4cfff990-8bdc-4fc6-8c06-99d5d74aaac1'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:52.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712eca7-049d-4c40-a562-d83f239ba1fe,2932,,,"[16.2, 50.7]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Left Center Back,147,Atlético Madrid,212,['8f44c730-0461-49d9-a73d-e4b1563479b6'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:54.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,672ba7bf-1095-4e43-927f-26c270790c0d,2934,,,"[24.3, 15.3]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,147,Atlético Madrid,212,['6d4b03ba-51a7-4ab5-ad84-9ce23a6d128b'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:56.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f0382a-e27e-411f-81d5-04239d2af9a3,2941,,,"[93.7, 3.6]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,147,Atlético Madrid,212,['12c494df-2114-4a59-8f8e-91edca842199'],8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:08.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47c9b63-9c14-461e-aa74-37fa6cc70061,2945,,,"[66.1, 23.4]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,148,Levante UD,221,['f5ce517b-652a-4d65-976e-e2f704d0760b'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:26:41.136,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ab4433-9c39-4b3c-b4a4-2b779663b574,2951,,,"[80.2, 15.6]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Luis Morales Nogales,6668.0,Left Wing,148,Levante UD,221,['b8154b29-bb2c-4a48-8a88-23fb2a5e3a6c'],45,,,,,,,,,,,,,,,,,Levante UD,221,00:26:45.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae25c75-56ae-4073-a3ef-acb47c71d2a0,2953,,,"[69.4, 51.6]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,149,Atlético Madrid,212,['6614ec9f-18c6-41bb-814b-e4ef365c7ba5'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:46.798,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,186ce62a-8783-4744-bfaf-99636a0e4f1f,2956,,,"[72.9, 62.7]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,149,Atlético Madrid,212,['795bf531-3ab5-4959-9112-36b20ad29d76'],48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:48.176,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3030170-87d5-499e-a77e-67289ad7b3a8,2958,,,"[83.7, 39.3]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Center Forward,149,Atlético Madrid,212,['1e0f7b96-9a16-4b3d-9418-ad270dabc30a'],50,,,,,,,,,,,,,,,,,Levante UD,221,00:26:50.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc32225b-7b12-4017-8dba-f8ef3f0e8366,2960,,,"[44.1, 40.3]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,149,Atlético Madrid,212,['3b81f400-f9ef-4281-9d19-d2217ab4d031'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:52.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f1b6d66-9bcf-4cd5-9f27-4294609d84cb,2963,,,"[44.7, 14.4]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,149,Atlético Madrid,212,['7b65ccee-8d6f-4707-8517-78ec3aac2d72'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:54.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a502885-2741-4e94-a1af-a42a691b2a71,2966,,,"[59.7, 17.3]",3825860,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,149,Atlético Madrid,212,['3c2b48a6-e1ef-423c-8bc5-cad8d4e6db36'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:56.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2723070-c072-4bf4-bbf8-0765685e91d4,2969,,,"[82.2, 4.0]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,149,Atlético Madrid,212,['6c4fb70a-e007-4778-af29-9d140ee37b4f'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:00.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368576e-f29f-40f7-9790-281ace5ebd6e,2972,,,"[86.2, 10.7]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,149,Atlético Madrid,212,['275d7257-b5f3-4f4b-8af7-0833dd25f956'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:04.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,763e2c4b-5802-4643-b1e0-10e4d1f42489,2975,,,"[83.8, 22.2]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,149,Atlético Madrid,212,['b648e225-2422-47e3-ae26-e3691c80d318'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:07.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc554cb-4520-424f-a277-161d141ef2b6,2978,,,"[77.9, 23.9]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,149,Atlético Madrid,212,['74e67adc-f741-4093-8b26-f9866cc0d4a6'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:10.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80633b30-7a2b-475d-9742-3b108e3024ff,2981,,,"[87.6, 21.4]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,149,Atlético Madrid,212,['0af4d513-66d1-4d9d-b44a-0555c832e5b1'],12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:12.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,211ac5ff-4a55-423a-84ec-d0e60caa9699,2984,,,"[113.5, 5.8]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,149,Atlético Madrid,212,['925b17d7-757b-4acb-86eb-ac6eeceebcec'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:18.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9f71fa-a620-4d84-a0f0-61b354fba726,2994,,,"[29.5, 39.1]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Center Forward,150,Levante UD,221,['8d31620e-fd38-45b7-b399-bd4d2a81aef9'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:27:27.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa6b55d-ebc4-4dc6-b520-733571009c4d,2998,,,"[29.1, 30.7]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,150,Levante UD,221,"['30d2d8f3-d0c0-4c2c-8526-ea9beba7b858', '7cbeee7b-e946-4888-88fd-e430202cbe34', 'b6cee989-7251-41b9-bbd2-a051d96afccb']",28,,,,,,,,,,,,,,,,,Levante UD,221,00:27:28.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,034c299b-9ee2-4689-afea-adf07ac1ecc7,3003,,,"[55.8, 35.4]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,151,Atlético Madrid,212,['63a92c34-8e7d-41da-863d-d2dfe2be974f'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:37.453,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5d401c-05aa-459e-8117-8ce3eed71925,3006,,,"[80.2, 39.2]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,151,Atlético Madrid,212,['86abbb85-aac0-4dc8-aba8-0122d81f83b9'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:43.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98dabfec-d306-4e5f-b8ae-7f9176dd017f,3011,,,"[69.2, 29.9]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,151,Atlético Madrid,212,['c12da84e-f3ab-408e-baf1-6ee67cb0243e'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:47.468,Ball Receipt*,
